date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-04-21,JP_11,10,,,,685,,,
2020-04-21,JP_12,21,0,,,726,2,,
2020-04-21,JP_13,123,0,,,3312,3,,
2020-04-21,JP_14,13,0,,,810,1,,
2020-04-21,JP_15,2,,,,58,,,
2020-04-21,JP_16,13,,,,127,,,
2020-04-21,JP_17,12,,,,193,,,
2020-04-21,JP_18,5,,,,118,,,
2020-04-21,JP_19,1,,,,50,,,
2020-04-21,JP_20,2,,,,54,,,
2020-04-21,JP_21,5,,,,144,,,
2020-04-21,JP_22,1,,,,53,,,
2020-04-21,JP_23,16,0,,,425,2,,
2020-04-21,JP_24,2,0,,,40,1,,
2020-04-21,JP_25,4,,,,75,,,
2020-04-21,JP_26,5,0,,,263,1,,
2020-04-21,JP_27,54,,,,1349,,,
2020-04-21,JP_28,19,,,,543,,,
2020-04-21,JP_29,8,,,,68,,,
2020-04-21,JP_30,2,,,,47,,,
2020-04-21,JP_34,2,,,,139,,,
2020-04-21,JP_35,1,,,,31,,,
2020-04-21,JP_36,2,,,,5,,,
2020-04-21,JP_38,1,,,,46,,,
2020-04-21,JP_40,21,,,,542,,,
2020-04-21,JP_43,1,,,,42,,,
2020-04-21,JP_44,5,,,,60,,,
2020-04-21,JP_47,4,,,,126,,,
2020-04-22,JP_01,22,0,,,494,1,,
2020-04-22,JP_06,1,,,,65,,,
2020-04-22,JP_07,1,,,,65,,,
2020-04-22,JP_08,5,,,,151,,,
2020-04-22,JP_09,1,,,,52,,,
2020-04-22,JP_10,3,,,,134,,,
2020-04-22,JP_11,40,,,,725,,,
2020-04-22,JP_12,21,0,,,747,2,,
2020-04-22,JP_13,132,0,,,3444,3,,
2020-04-22,JP_14,25,0,,,835,1,,
2020-04-22,JP_15,3,,,,61,,,
2020-04-22,JP_16,14,,,,141,,,
2020-04-22,JP_17,6,,,,199,,,
2020-04-22,JP_18,1,,,,119,,,
2020-04-22,JP_19,1,,,,51,,,
2020-04-22,JP_20,5,,,,59,,,
2020-04-22,JP_21,3,,,,147,,,
2020-04-22,JP_22,4,,,,57,,,
2020-04-22,JP_23,19,0,,,444,2,,
2020-04-22,JP_24,2,0,,,42,1,,
2020-04-22,JP_25,12,,,,87,,,
2020-04-22,JP_26,11,0,,,274,1,,
2020-04-22,JP_27,31,,,,1380,,,
2020-04-22,JP_28,17,,,,560,,,
2020-04-22,JP_29,1,,,,69,,,
2020-04-22,JP_30,2,,,,49,,,
2020-04-22,JP_34,3,,,,142,,,
2020-04-22,JP_39,1,,,,70,,,
2020-04-22,JP_40,21,,,,563,,,
2020-04-22,JP_41,2,,,,19,,,
2020-04-22,JP_42,33,,,,51,,,
2020-04-22,JP_43,1,,,,43,,,
2020-04-22,JP_47,5,,,,131,,,
2020-04-23,JP_01,45,0,,,539,1,,
2020-04-23,JP_08,2,,,,153,,,
2020-04-23,JP_10,4,,,,138,,,
2020-04-23,JP_11,33,,,,758,,,
2020-04-23,JP_12,24,0,,,771,2,,
2020-04-23,JP_13,134,0,,,3578,3,,
2020-04-23,JP_14,39,0,,,874,1,,
2020-04-23,JP_15,1,,,,62,,,
2020-04-23,JP_16,9,,,,150,,,
2020-04-23,JP_17,17,,,,216,,,
2020-04-23,JP_20,3,,,,62,,,
2020-04-23,JP_21,2,,,,149,,,
2020-04-23,JP_22,1,,,,58,,,
2020-04-23,JP_23,12,0,,,456,2,,
2020-04-23,JP_25,4,,,,91,,,
2020-04-23,JP_26,7,0,,,281,1,,
2020-04-23,JP_27,35,,,,1415,,,
2020-04-23,JP_28,20,,,,580,,,
2020-04-23,JP_29,1,,,,70,,,
2020-04-23,JP_30,1,,,,50,,,
2020-04-23,JP_34,2,,,,144,,,
2020-04-23,JP_39,1,,,,71,,,
2020-04-23,JP_40,12,,,,575,,,
2020-04-23,JP_41,9,,,,28,,,
2020-04-23,JP_42,14,,,,65,,,
2020-04-23,JP_43,1,,,,44,,,
2020-04-23,JP_47,2,,,,133,,,
2020-04-24,JP_01,22,0,,,561,1,,
2020-04-24,JP_06,1,,,,66,,,
2020-04-24,JP_07,1,,,,66,,,
2020-04-24,JP_08,4,,,,157,,,
2020-04-24,JP_10,2,,,,140,,,
2020-04-24,JP_11,18,,,,776,,,
2020-04-24,JP_12,19,0,,,790,2,,
2020-04-24,JP_13,161,0,,,3739,3,,
2020-04-24,JP_14,32,0,,,906,1,,
2020-04-24,JP_15,3,,,,65,,,
2020-04-24,JP_16,13,,,,163,,,
2020-04-24,JP_17,6,,,,222,,,
2020-04-24,JP_18,1,,,,120,,,
2020-04-24,JP_20,3,,,,65,,,
2020-04-24,JP_22,1,,,,59,,,
2020-04-24,JP_23,14,0,,,470,2,,
2020-04-24,JP_24,2,0,,,44,1,,
2020-04-24,JP_25,1,,,,92,,,
2020-04-24,JP_26,4,0,,,285,1,,
2020-04-24,JP_27,31,,,,1446,,,
2020-04-24,JP_28,25,,,,605,,,
2020-04-24,JP_30,2,,,,52,,,
2020-04-24,JP_33,2,,,,21,,,
2020-04-24,JP_40,12,,,,587,,,
2020-04-24,JP_41,8,,,,36,,,
2020-04-24,JP_42,43,,,,108,,,
2020-04-24,JP_43,1,,,,45,,,
2020-04-24,JP_47,1,,,,134,,,
2020-04-25,JP_01,39,0,,,600,1,,
2020-04-25,JP_04,1,,,,85,,,
2020-04-25,JP_07,2,,,,68,,,
2020-04-25,JP_08,3,,,,160,,,
2020-04-25,JP_11,22,,,,798,,,
2020-04-25,JP_12,10,0,,,800,2,,
2020-04-25,JP_13,103,0,,,3842,3,,
2020-04-25,JP_14,31,0,,,937,1,,
2020-04-25,JP_15,1,,,,66,,,
2020-04-25,JP_16,12,,,,175,,,
2020-04-25,JP_17,4,,,,226,,,
2020-04-25,JP_19,1,,,,52,,,
2020-04-25,JP_20,1,,,,66,,,
2020-04-25,JP_22,3,,,,62,,,
2020-04-25,JP_23,1,0,,,471,2,,
2020-04-25,JP_25,1,,,,93,,,
2020-04-25,JP_26,4,0,,,289,1,,
2020-04-25,JP_27,29,,,,1475,,,
2020-04-25,JP_28,15,,,,620,,,
2020-04-25,JP_30,5,,,,57,,,
2020-04-25,JP_32,1,,,,17,,,
2020-04-25,JP_34,2,,,,146,,,
2020-04-25,JP_39,1,,,,72,,,
2020-04-25,JP_40,14,,,,601,,,
2020-04-25,JP_41,1,,,,37,,,
2020-04-25,JP_42,57,,,,165,,,
2020-04-25,JP_47,1,,,,135,,,
2020-04-26,JP_01,14,0,,,614,1,,
2020-04-26,JP_07,1,,,,69,,,
2020-04-26,JP_08,1,,,,161,,,
2020-04-26,JP_09,2,,,,54,,,
2020-04-26,JP_10,1,,,,141,,,
2020-04-26,JP_11,19,,,,817,,,
2020-04-26,JP_12,8,0,,,808,2,,
2020-04-26,JP_13,72,0,,,3914,3,,
2020-04-26,JP_14,16,0,,,953,1,,
2020-04-26,JP_15,4,,,,70,,,
2020-04-26,JP_16,3,,,,178,,,
2020-04-26,JP_17,9,,,,235,,,
2020-04-26,JP_18,1,,,,121,,,
2020-04-26,JP_22,1,,,,63,,,
2020-04-26,JP_23,1,0,,,472,2,,
2020-04-26,JP_26,4,0,,,293,1,,
2020-04-26,JP_27,16,,,,1491,,,
2020-04-26,JP_28,9,,,,629,,,
2020-04-26,JP_30,1,,,,58,,,
2020-04-26,JP_32,5,,,,22,,,
2020-04-26,JP_33,1,,,,22,,,
2020-04-26,JP_34,2,,,,148,,,
2020-04-26,JP_39,1,,,,73,,,
2020-04-26,JP_40,11,,,,612,,,
2020-04-26,JP_43,1,,,,46,,,
2020-04-26,JP_47,3,,,,138,,,
