date,key,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2020-06-16,AR_C_013,3,302,,1,32,,,,
2020-06-16,AR_C_014,5,278,,1,21,,,,
2020-06-16,AR_C_015,9,261,,0,12,,,,
2020-06-16,AR_E,16,777,,1,120,,,,
2020-06-16,AR_E_008,1,46,,0,13,,,,
2020-06-16,AR_E_015,3,112,,0,12,,,,
2020-06-16,AR_E_021,1,21,,0,2,,,,
2020-06-16,AR_E_028,1,30,,0,1,,,,
2020-06-16,AR_E_056,1,75,,0,8,,,,
2020-06-16,AR_E_063,0,10,,0,1,,,,
2020-06-16,AR_E_084,7,312,,1,51,,,,
2020-06-16,AR_E_098,2,47,,0,10,,,,
2020-06-16,AR_F,6,284,,1,82,,,,
2020-06-16,AR_F_014,4,198,,0,50,,,,
2020-06-16,AR_F_028,1,4,,1,1,,,,
2020-06-16,AR_F_042,1,23,,0,6,,,,
2020-06-16,AR_H,9,735,,6,343,,,,
2020-06-16,AR_H_021,0,13,,0,5,,,,
2020-06-16,AR_H_077,1,14,,0,6,,,,
2020-06-16,AR_H_126,0,11,,0,3,,,,
2020-06-16,AR_H_140,8,575,,6,296,,,,
2020-06-16,AR_H_168,0,3,,0,1,,,,
2020-06-16,AR_J,6,286,,4,96,,,,
2020-06-16,AR_J_028,2,44,,1,23,,,,
2020-06-16,AR_J_035,1,20,,1,5,,,,
2020-06-16,AR_J_077,2,64,,2,21,,,,
2020-06-16,AR_J_105,1,6,,0,1,,,,
2020-06-16,AR_L,3,125,,0,25,,,,
2020-06-16,AR_L_021,1,52,,0,9,,,,
2020-06-16,AR_L_140,1,3,,0,0,,,,
2020-06-16,AR_L_147,1,1,,0,0,,,,
2020-06-16,AR_M,43,1370,,4,175,,,,
2020-06-16,AR_M_007,5,143,,1,14,,,,
2020-06-16,AR_M_014,1,71,,0,6,,,,
2020-06-16,AR_M_021,2,158,,0,24,,,,
2020-06-16,AR_M_028,6,229,,1,28,,,,
2020-06-16,AR_M_035,1,14,,0,1,,,,
2020-06-16,AR_M_049,4,187,,1,25,,,,
2020-06-16,AR_M_056,1,18,,0,0,,,,
2020-06-16,AR_M_063,1,79,,0,11,,,,
2020-06-16,AR_M_070,18,134,,1,14,,,,
2020-06-16,AR_M_091,1,17,,0,2,,,,
2020-06-16,AR_M_105,3,164,,0,28,,,,
2020-06-16,AR_N,1,203,,0,48,,,,
2020-06-16,AR_N_056,1,5,,0,1,,,,
2020-06-16,AR_P,2,123,,1,35,,,,
2020-06-16,AR_P_014,0,71,,0,14,,,,
2020-06-16,AR_P_035,2,10,,1,5,,,,
2020-06-16,AR_Q,3,687,,0,84,,,,
2020-06-16,AR_Q_035,3,456,,0,67,,,,
2020-06-16,AR_R,13,1109,,1,138,,,,
2020-06-16,AR_R_014,1,225,,0,12,,,,
2020-06-16,AR_R_021,5,267,,0,11,,,,
2020-06-16,AR_R_042,5,486,,0,92,,,,
2020-06-16,AR_R_077,1,24,,1,10,,,,
2020-06-16,AR_R_091,1,16,,0,0,,,,
2020-06-16,AR_S,23,1758,,8,356,,,,
2020-06-16,AR_S_014,2,36,,1,8,,,,
2020-06-16,AR_S_035,0,11,,0,3,,,,
2020-06-16,AR_S_042,0,20,,0,3,,,,
2020-06-16,AR_S_063,4,350,,2,120,,,,
2020-06-16,AR_S_070,3,65,,0,6,,,,
2020-06-16,AR_S_084,10,993,,4,157,,,,
2020-06-16,AR_S_112,2,11,,0,1,,,,
2020-06-16,AR_S_119,2,65,,1,13,,,,
2020-06-16,AR_T,7,522,,3,254,,,,
2020-06-16,AR_T_007,3,13,,3,6,,,,
2020-06-16,AR_T_070,1,24,,0,15,,,,
2020-06-16,AR_T_084,3,236,,0,118,,,,
2020-06-16,AR_U,1,151,,0,54,,,,
2020-06-16,AR_U_007,1,32,,0,14,,,,
2020-06-16,AR_W,2,66,,1,18,,,,
2020-06-16,AR_W_021,1,29,,1,9,,,,
2020-06-16,AR_W_126,0,2,,0,0,,,,
2020-06-16,AR_W_147,1,2,,0,0,,,,
2020-06-16,AR_X,51,2474,,22,802,,,,
2020-06-16,AR_X_014,26,1146,,10,429,,,,
2020-06-16,AR_X_021,4,220,,1,54,,,,
2020-06-16,AR_X_042,2,78,,2,25,,,,
2020-06-16,AR_X_091,6,232,,4,77,,,,
2020-06-16,AR_X_098,4,217,,1,52,,,,
2020-06-16,AR_X_133,1,17,,1,8,,,,
2020-06-16,AR_X_140,4,105,,0,27,,,,
2020-06-16,AR_X_147,2,81,,2,22,,,,
2020-06-16,AR_X_154,1,1,,1,1,,,,
2020-06-16,AR_X_168,1,6,,0,2,,,,
2020-06-16,AR_Y,1,14,,0,3,,,,
2020-06-16,AR_Y_014,1,4,,0,0,,,,
2020-06-16,AR_Y_021,0,4,,0,2,,,,
2020-06-16,AR_Z,3,188,,2,39,,,,
2020-06-16,AR_Z_014,1,44,,0,15,,,,
2020-06-16,AR_Z_021,1,87,,1,12,,,,
2020-06-16,AR_Z_028,1,41,,1,10,,,,
2020-06-16,CH_AG,0,,,0,,,0,,
2020-06-16,CH_AI,0,,,,,,,,
2020-06-16,CH_BE,0,1,,0,0,,0,0,
2020-06-16,CH_BL,0,0,,0,0,,0,0,
2020-06-16,CH_BS,0,3,,0,2,,,,
2020-06-16,CH_FR,1,4,,0,1,,,,
2020-06-16,CH_GE,0,6,,0,0,,0,0,
2020-06-16,CH_GL,0,0,,,,,,,
2020-06-16,CH_GR,0,0,,0,0,,0,0,
2020-06-16,CH_JU,0,1,,0,0,,,,
2020-06-16,CH_LU,0,,,0,,,,,
2020-06-16,CH_NE,-1,2,,0,0,,0,0,
2020-06-16,CH_NW,0,0,,0,0,,,,
2020-06-16,CH_OW,0,0,,,,,,,
2020-06-16,CH_SH,1,2,,0,0,,,,
2020-06-16,CH_SO,0,,,,,,,,
2020-06-16,CH_SZ,0,,,,,,,,
2020-06-16,CH_TG,0,1,,0,0,,,,
2020-06-16,CH_TI,0,6,,0,0,,0,0,
2020-06-16,CH_VD,-3,20,,0,4,,,,
2020-06-16,CH_VS,-1,11,,0,2,,0,0,
2020-06-16,CH_ZG,-1,0,,0,0,,,,
2020-06-16,CH_ZH,-1,8,,,,,0,0,
2020-06-16,CL_AI,,,,,,1,,,
2020-06-16,CL_AN,,,,,,67,,,
2020-06-16,CL_AP,,,,,,14,,,
2020-06-16,CL_AR,,,,,,18,,,
2020-06-16,CL_AT,,,,,,7,,,
2020-06-16,CL_BI,,,,,,66,,,
2020-06-16,CL_CO,,,,,,16,,,
2020-06-16,CL_LI,,,,,,42,,,
2020-06-16,CL_LL,,,,,,20,,,
2020-06-16,CL_LR,,,,,,2,,,
2020-06-16,CL_MA,,,,,,4,,,
2020-06-16,CL_ML,,,,,,52,,,
2020-06-16,CL_NB,,,,,,10,,,
2020-06-16,CL_RM,,,,,,1271,,,
2020-06-16,CL_TA,,,,,,35,,,
2020-06-16,CL_VS,,,,,,102,,,
2020-06-16,CZ,,,87,,,10,,,
2020-06-16,FR_ARA,,,699,,,38,,,
2020-06-16,FR_ARA_01,,,65,,,0,,,
2020-06-16,FR_ARA_03,,,14,,,0,,,
2020-06-16,FR_ARA_07,,,18,,,4,,,
2020-06-16,FR_ARA_15,,,9,,,0,,,
2020-06-16,FR_ARA_26,,,37,,,2,,,
2020-06-16,FR_ARA_38,,,57,,,4,,,
2020-06-16,FR_ARA_42,,,109,,,7,,,
2020-06-16,FR_ARA_43,,,2,,,0,,,
2020-06-16,FR_ARA_63,,,18,,,2,,,
2020-06-16,FR_ARA_69,,,253,,,16,,,
2020-06-16,FR_ARA_73,,,22,,,0,,,
2020-06-16,FR_ARA_74,,,95,,,3,,,
2020-06-16,FR_BFC,,,211,,,18,,,
2020-06-16,FR_BFC_21,,,29,,,2,,,
2020-06-16,FR_BFC_25,,,23,,,4,,,
2020-06-16,FR_BFC_39,,,18,,,0,,,
2020-06-16,FR_BFC_58,,,10,,,1,,,
2020-06-16,FR_BFC_70,,,19,,,0,,,
2020-06-16,FR_BFC_71,,,54,,,5,,,
2020-06-16,FR_BFC_89,,,26,,,3,,,
2020-06-16,FR_BFC_90,,,32,,,3,,,
2020-06-16,FR_BRE,,,136,,,10,,,
2020-06-16,FR_BRE_22,,,26,,,3,,,
2020-06-16,FR_BRE_29,,,19,,,2,,,
2020-06-16,FR_BRE_35,,,56,,,3,,,
2020-06-16,FR_BRE_56,,,35,,,2,,,
2020-06-16,FR_COR,,,16,,,3,,,
2020-06-16,FR_COR_2A,,,15,,,2,,,
2020-06-16,FR_COR_2B,,,1,,,1,,,
2020-06-16,FR_CVL,,,502,,,30,,,
2020-06-16,FR_CVL_18,,,44,,,0,,,
2020-06-16,FR_CVL_28,,,130,,,14,,,
2020-06-16,FR_CVL_36,,,82,,,3,,,
2020-06-16,FR_CVL_37,,,71,,,5,,,
2020-06-16,FR_CVL_41,,,89,,,0,,,
2020-06-16,FR_CVL_45,,,86,,,8,,,
2020-06-16,FR_GES,,,1379,,,82,,,
2020-06-16,FR_GES_08,,,15,,,3,,,
2020-06-16,FR_GES_10,,,29,,,3,,,
2020-06-16,FR_GES_51,,,105,,,9,,,
2020-06-16,FR_GES_52,,,26,,,1,,,
2020-06-16,FR_GES_54,,,108,,,12,,,
2020-06-16,FR_GES_55,,,13,,,1,,,
2020-06-16,FR_GES_57,,,318,,,28,,,
2020-06-16,FR_GES_67,,,370,,,10,,,
2020-06-16,FR_GES_68,,,359,,,15,,,
2020-06-16,FR_GES_88,,,36,,,0,,,
2020-06-16,FR_HDF,,,1162,,,84,,,
2020-06-16,FR_HDF_02,,,121,,,8,,,
2020-06-16,FR_HDF_59,,,490,,,37,,,
2020-06-16,FR_HDF_60,,,262,,,7,,,
2020-06-16,FR_HDF_62,,,202,,,24,,,
2020-06-16,FR_HDF_80,,,87,,,8,,,
2020-06-16,FR_IDF,,,4710,,,388,,,
2020-06-16,FR_IDF_75,,,670,,,106,,,
2020-06-16,FR_IDF_77,,,328,,,44,,,
2020-06-16,FR_IDF_78,,,459,,,26,,,
2020-06-16,FR_IDF_91,,,490,,,42,,,
2020-06-16,FR_IDF_92,,,848,,,64,,,
2020-06-16,FR_IDF_93,,,768,,,72,,,
2020-06-16,FR_IDF_94,,,715,,,27,,,
2020-06-16,FR_IDF_95,,,432,,,7,,,
2020-06-16,FR_NAQ,,,154,,,17,,,
2020-06-16,FR_NAQ_16,,,4,,,1,,,
2020-06-16,FR_NAQ_17,,,21,,,1,,,
2020-06-16,FR_NAQ_19,,,0,,,0,,,
2020-06-16,FR_NAQ_23,,,7,,,3,,,
2020-06-16,FR_NAQ_24,,,12,,,0,,,
2020-06-16,FR_NAQ_33,,,79,,,11,,,
2020-06-16,FR_NAQ_40,,,5,,,1,,,
2020-06-16,FR_NAQ_47,,,7,,,0,,,
2020-06-16,FR_NAQ_64,,,2,,,0,,,
2020-06-16,FR_NAQ_79,,,3,,,0,,,
2020-06-16,FR_NAQ_86,,,8,,,0,,,
2020-06-16,FR_NAQ_87,,,6,,,0,,,
2020-06-16,FR_NOR,,,272,,,13,,,
2020-06-16,FR_NOR_14,,,38,,,1,,,
2020-06-16,FR_NOR_27,,,61,,,0,,,
2020-06-16,FR_NOR_50,,,42,,,4,,,
2020-06-16,FR_NOR_61,,,38,,,3,,,
2020-06-16,FR_NOR_76,,,93,,,5,,,
2020-06-16,FR_OCC,,,113,,,16,,,
2020-06-16,FR_OCC_09,,,1,,,1,,,
2020-06-16,FR_OCC_11,,,4,,,1,,,
2020-06-16,FR_OCC_12,,,1,,,0,,,
2020-06-16,FR_OCC_30,,,28,,,2,,,
2020-06-16,FR_OCC_31,,,44,,,4,,,
2020-06-16,FR_OCC_32,,,3,,,1,,,
2020-06-16,FR_OCC_34,,,13,,,1,,,
2020-06-16,FR_OCC_46,,,1,,,0,,,
2020-06-16,FR_OCC_48,,,0,,,0,,,
2020-06-16,FR_OCC_65,,,7,,,2,,,
2020-06-16,FR_OCC_66,,,1,,,1,,,
2020-06-16,FR_OCC_81,,,7,,,2,,,
2020-06-16,FR_OCC_82,,,3,,,1,,,
2020-06-16,FR_PAC,,,708,,,56,,,
2020-06-16,FR_PAC_04,,,4,,,0,,,
2020-06-16,FR_PAC_05,,,9,,,0,,,
2020-06-16,FR_PAC_06,,,86,,,3,,,
2020-06-16,FR_PAC_13,,,476,,,48,,,
2020-06-16,FR_PAC_83,,,105,,,5,,,
2020-06-16,FR_PAC_84,,,28,,,0,,,
2020-06-16,FR_PDL,,,262,,,11,,,
2020-06-16,FR_PDL_44,,,74,,,3,,,
2020-06-16,FR_PDL_49,,,83,,,5,,,
2020-06-16,FR_PDL_53,,,10,,,1,,,
2020-06-16,FR_PDL_72,,,58,,,1,,,
2020-06-16,FR_PDL_85,,,37,,,1,,,
2020-06-16,GB_SCT,567,85959,,11,7403,,,,
2020-06-16,GB_SCT_S08000015,5,3380,,5,609,,,,
2020-06-16,GB_SCT_S08000016,9,2015,,7,552,,,,
2020-06-16,GB_SCT_S08000017,5,895,,5,442,,,,
2020-06-16,GB_SCT_S08000019,7,2524,,5,428,,,,
2020-06-16,GB_SCT_S08000020,58,5691,,5,642,,,,
2020-06-16,GB_SCT_S08000022,7,1489,,5,430,,,,
2020-06-16,GB_SCT_S08000024,131,14673,,5,1312,,,,
2020-06-16,GB_SCT_S08000025,77,6391,,5,415,,,,
2020-06-16,GB_SCT_S08000026,77,6391,,5,415,,,,
2020-06-16,GB_SCT_S08000028,5,415,,5,415,,,,
2020-06-16,GB_SCT_S08000029,56,6459,,5,487,,,,
2020-06-16,GB_SCT_S08000030,5,3640,,5,518,,,,
2020-06-16,GB_SCT_S08000031,255,35847,,5,2619,,,,
2020-06-16,GB_SCT_S08000032,44,9502,,5,1005,,,,
2020-06-16,LU,,,,,,1,,,
2020-06-16,MX,1415,61335,,116,5746,,,,
2020-06-16,MX_AGU,17,421,,0,20,,,,
2020-06-16,MX_BCN,53,3530,,0,78,,,,
2020-06-16,MX_BCS,8,176,,2,23,,,,
2020-06-16,MX_CAM,15,442,,1,75,,,,
2020-06-16,MX_CHH,14,1463,,3,443,,,,
2020-06-16,MX_CHP,44,1226,,6,184,,,,
2020-06-16,MX_CMX,197,14619,,22,1456,,,,
2020-06-16,MX_COA,18,455,,0,22,,,,
2020-06-16,MX_COL,14,180,,3,18,,,,
2020-06-16,MX_DUR,13,279,,2,30,,,,
2020-06-16,MX_GRO,39,1560,,4,229,,,,
2020-06-16,MX_GUA,56,1177,,2,102,,,,
2020-06-16,MX_HID,26,1283,,3,120,,,,
2020-06-16,MX_JAL,67,1570,,6,184,,,,
2020-06-16,MX_MEX,223,11244,,10,389,,,,
2020-06-16,MX_MIC,34,962,,1,68,,,,
2020-06-16,MX_MOR,11,1438,,0,51,,,,
2020-06-16,MX_NAY,15,389,,3,38,,,,
2020-06-16,MX_NLE,34,779,,4,140,,,,
2020-06-16,MX_OAX,41,1094,,5,140,,,,
2020-06-16,MX_PUE,105,2874,,6,334,,,,
2020-06-16,MX_QUE,12,674,,0,44,,,,
2020-06-16,MX_ROO,17,1125,,4,176,,,,
2020-06-16,MX_SIN,54,2581,,9,313,,,,
2020-06-16,MX_SLP,8,346,,0,61,,,,
2020-06-16,MX_SON,74,1915,,3,134,,,,
2020-06-16,MX_TAB,38,1753,,3,188,,,,
2020-06-16,MX_TAM,44,696,,0,50,,,,
2020-06-16,MX_TLA,16,632,,8,183,,,,
2020-06-16,MX_VER,86,3472,,5,358,,,,
2020-06-16,MX_YUC,16,764,,0,61,,,,
2020-06-16,MX_ZAC,6,216,,1,34,,,,
2020-06-16,PH_00,50,7087,,,,,,,
2020-06-16,PH_01,1,57,,,,,,,
2020-06-16,PH_01_ILN,1,6,,,,,,,
2020-06-16,PH_01_LUN,0,16,,,,,,,
2020-06-16,PH_01_PAN,0,34,,,,,,,
2020-06-16,PH_02_ISA,0,14,,,,,,,
2020-06-16,PH_03,1,536,,,,,,,
2020-06-16,PH_03_BUL,1,184,,,,,,,
2020-06-16,PH_03_NUE,0,52,,,,,,,
2020-06-16,PH_05,1,70,,,,,,,
2020-06-16,PH_05_ALB,1,53,,,,,,,
2020-06-16,PH_05_CAS,0,14,,,,,,,
2020-06-16,PH_05_SOR,0,1,,,,,,,
2020-06-16,PH_06,1,35,,,,,,,
2020-06-16,PH_06_AKL,0,3,,,,,,,
2020-06-16,PH_06_CAP,0,3,,,,,,,
2020-06-16,PH_06_GUI,0,1,,,,,,,
2020-06-16,PH_06_ILI,0,19,,,,,,,
2020-06-16,PH_06_NEC,1,14,,,,,,,
2020-06-16,PH_07,29,793,,,,,,,
2020-06-16,PH_07_BOH,0,2,,,,,,,
2020-06-16,PH_07_CEB,29,789,,,,,,,
2020-06-16,PH_07_NER,0,4,,,,,,,
2020-06-16,PH_08,20,129,,,,,,,
2020-06-16,PH_08_LEY,17,74,,,,,,,
2020-06-16,PH_09,2,85,,,,,,,
2020-06-16,PH_09_ZAS,1,81,,,,,,,
2020-06-16,PH_09_ZSI,1,2,,,,,,,
2020-06-16,PH_10,0,15,,,,,,,
2020-06-16,PH_10_BUK,0,3,,,,,,,
2020-06-16,PH_10_MSC,0,1,,,,,,,
2020-06-16,PH_10_MSR,0,8,,,,,,,
2020-06-16,PH_11,4,394,,,,,,,
2020-06-16,PH_11_COM,1,7,,,,,,,
2020-06-16,PH_11_DAS,6,371,,,,,,,
2020-06-16,PH_11_DAV,0,21,,,,,,,
2020-06-16,PH_13_AGN,0,3,,,,,,,
2020-06-16,PH_14,1,18,,,,,,,
2020-06-16,PH_14_LAS,0,7,,,,,,,
2020-06-16,PH_14_SLU,1,2,,,,,,,
2020-06-16,PH_15,0,69,,,,,,,
2020-06-16,PH_15_BEN,0,55,,,,,,,
2020-06-16,PH_15_KAL,1,3,,,,,,,
2020-06-16,PH_40,4,605,,,,,,,
2020-06-16,PH_40_BTG,0,73,,,,,,,
2020-06-16,PH_40_CAV,1,153,,,,,,,
2020-06-16,PH_40_LAG,0,148,,,,,,,
2020-06-16,PH_40_QUE,0,48,,,,,,,
2020-06-16,PH_40_RIZ,3,192,,,,,,,
2020-06-16,PT,,,423,,,71,,,
2020-06-16,RO,,,,,,173,,,
2020-06-16,SE,,,,9,2335,,,,
2020-06-16,SI,,,7,,,1,,,
2020-06-16,US_CA_SFO,,,6,,,3,,,
2020-06-16,US_TX,,,2518,,,,,,
2020-06-16,ZA,0,,,0,,,0,,
2020-06-17,AR,1093,59077,,146,8847,,,,
2020-06-17,AR_A,4,269,,0,61,,,,
2020-06-17,AR_A_028,3,161,,0,36,,,,
2020-06-17,AR_A_042,1,2,,0,0,,,,
2020-06-17,AR_B,554,29163,,75,4166,,,,
2020-06-17,AR_B_028,19,998,,1,117,,,,
2020-06-17,AR_B_035,17,909,,0,114,,,,
2020-06-17,AR_B_049,5,86,,0,1,,,,
2020-06-17,AR_B_056,9,295,,3,29,,,,
2020-06-17,AR_B_070,1,28,,1,8,,,,
2020-06-17,AR_B_077,1,33,,1,1,,,,
2020-06-17,AR_B_084,1,17,,0,2,,,,
2020-06-17,AR_B_091,19,751,,3,96,,,,
2020-06-17,AR_B_098,3,200,,1,46,,,,
2020-06-17,AR_B_119,1,52,,1,9,,,,
2020-06-17,AR_B_126,5,263,,0,44,,,,
2020-06-17,AR_B_134,3,100,,0,14,,,,
2020-06-17,AR_B_140,2,25,,0,2,,,,
2020-06-17,AR_B_161,1,20,,1,2,,,,
2020-06-17,AR_B_182,1,30,,0,1,,,,
2020-06-17,AR_B_210,3,82,,1,8,,,,
2020-06-17,AR_B_224,2,63,,0,9,,,,
2020-06-17,AR_B_245,0,127,,0,31,,,,
2020-06-17,AR_B_252,7,500,,0,75,,,,
2020-06-17,AR_B_260,13,634,,0,54,,,,
2020-06-17,AR_B_266,2,73,,0,10,,,,
2020-06-17,AR_B_270,6,413,,2,39,,,,
2020-06-17,AR_B_274,22,823,,4,109,,,,
2020-06-17,AR_B_315,1,13,,0,3,,,,
2020-06-17,AR_B_322,1,33,,0,2,,,,
2020-06-17,AR_B_329,0,13,,0,2,,,,
2020-06-17,AR_B_343,1,13,,0,1,,,,
2020-06-17,AR_B_357,7,505,,1,75,,,,
2020-06-17,AR_B_364,3,216,,1,26,,,,
2020-06-17,AR_B_371,26,1305,,6,214,,,,
2020-06-17,AR_B_408,4,325,,1,58,,,,
2020-06-17,AR_B_410,6,372,,4,66,,,,
2020-06-17,AR_B_412,7,457,,0,64,,,,
2020-06-17,AR_B_413,4,221,,1,28,,,,
2020-06-17,AR_B_427,48,2691,,6,333,,,,
2020-06-17,AR_B_434,36,1122,,1,152,,,,
2020-06-17,AR_B_441,30,1705,,7,378,,,,
2020-06-17,AR_B_448,1,20,,1,6,,,,
2020-06-17,AR_B_476,1,13,,1,2,,,,
2020-06-17,AR_B_483,1,26,,0,6,,,,
2020-06-17,AR_B_490,34,1234,,5,173,,,,
2020-06-17,AR_B_497,2,256,,1,40,,,,
2020-06-17,AR_B_505,1,16,,0,4,,,,
2020-06-17,AR_B_511,1,8,,0,0,,,,
2020-06-17,AR_B_515,14,718,,0,76,,,,
2020-06-17,AR_B_525,1,79,,0,17,,,,
2020-06-17,AR_B_539,15,865,,1,150,,,,
2020-06-17,AR_B_547,1,10,,0,3,,,,
2020-06-17,AR_B_560,8,707,,2,90,,,,
2020-06-17,AR_B_568,9,930,,0,134,,,,
2020-06-17,AR_B_574,1,9,,0,5,,,,
2020-06-17,AR_B_581,0,45,,0,3,,,,
2020-06-17,AR_B_595,3,176,,0,9,,,,
2020-06-17,AR_B_623,3,82,,0,11,,,,
2020-06-17,AR_B_638,13,658,,1,95,,,,
2020-06-17,AR_B_644,1,22,,0,4,,,,
2020-06-17,AR_B_648,0,169,,0,26,,,,
2020-06-17,AR_B_658,23,1323,,7,165,,,,
2020-06-17,AR_B_665,1,21,,0,8,,,,
2020-06-17,AR_B_672,0,5,,1,4,,,,
2020-06-17,AR_B_707,1,38,,0,1,,,,
2020-06-17,AR_B_714,4,17,,1,4,,,,
2020-06-17,AR_B_728,1,43,,0,6,,,,
2020-06-17,AR_B_749,17,500,,0,74,,,,
2020-06-17,AR_B_756,12,857,,1,105,,,,
2020-06-17,AR_B_760,15,589,,2,61,,,,
2020-06-17,AR_B_763,1,120,,0,36,,,,
2020-06-17,AR_B_770,0,70,,0,17,,,,
2020-06-17,AR_B_778,2,122,,0,29,,,,
2020-06-17,AR_B_791,1,50,,0,9,,,,
2020-06-17,AR_B_805,7,655,,0,89,,,,
2020-06-17,AR_B_826,1,36,,0,2,,,,
2020-06-17,AR_B_840,22,963,,1,116,,,,
2020-06-17,AR_B_861,12,792,,1,95,,,,
2020-06-17,AR_B_875,2,24,,0,0,,,,
2020-06-17,AR_B_882,3,190,,1,45,,,,
2020-06-17,AR_C,337,18037,,25,1805,,,,
2020-06-17,AR_C_001,8,918,,0,71,,,,
2020-06-17,AR_C_002,2,192,,0,14,,,,
2020-06-17,AR_C_003,10,343,,1,26,,,,
2020-06-17,AR_C_004,9,483,,0,41,,,,
2020-06-17,AR_C_005,8,252,,2,26,,,,
2020-06-17,AR_C_006,4,238,,0,14,,,,
2020-06-17,AR_C_007,13,842,,2,69,,,,
2020-06-17,AR_C_008,11,326,,1,29,,,,
2020-06-17,AR_C_009,3,149,,0,9,,,,
2020-06-17,AR_C_010,2,270,,0,24,,,,
2020-06-17,AR_C_011,9,203,,2,15,,,,
2020-06-17,AR_C_012,4,189,,0,14,,,,
2020-06-17,AR_C_013,4,306,,0,32,,,,
2020-06-17,AR_C_014,5,283,,2,23,,,,
2020-06-17,AR_C_015,6,267,,0,12,,,,
2020-06-17,AR_D,1,217,,0,12,,,,
2020-06-17,AR_D_028,1,11,,0,3,,,,
2020-06-17,AR_E,18,795,,1,121,,,,
2020-06-17,AR_E_015,4,116,,0,12,,,,
2020-06-17,AR_E_028,3,33,,0,1,,,,
2020-06-17,AR_E_035,1,12,,0,1,,,,
2020-06-17,AR_E_049,1,13,,0,3,,,,
2020-06-17,AR_E_056,1,76,,0,8,,,,
2020-06-17,AR_E_063,1,11,,0,1,,,,
2020-06-17,AR_E_084,6,318,,0,51,,,,
2020-06-17,AR_E_113,1,34,,1,7,,,,
2020-06-17,AR_F,7,291,,0,82,,,,
2020-06-17,AR_F_007,1,10,,0,2,,,,
2020-06-17,AR_F_014,4,202,,0,50,,,,
2020-06-17,AR_F_035,1,14,,0,8,,,,
2020-06-17,AR_F_112,1,9,,0,3,,,,
2020-06-17,AR_H,13,748,,10,353,,,,
2020-06-17,AR_H_021,1,14,,1,6,,,,
2020-06-17,AR_H_063,1,15,,0,7,,,,
2020-06-17,AR_H_098,1,14,,0,1,,,,
2020-06-17,AR_H_140,10,585,,9,305,,,,
2020-06-17,AR_J,2,288,,2,98,,,,
2020-06-17,AR_J_007,1,6,,1,4,,,,
2020-06-17,AR_J_084,1,45,,1,15,,,,
2020-06-17,AR_L,4,129,,0,25,,,,
2020-06-17,AR_L_021,3,55,,0,9,,,,
2020-06-17,AR_L_105,1,16,,0,6,,,,
2020-06-17,AR_M,38,1408,,1,176,,,,
2020-06-17,AR_M_007,1,144,,0,14,,,,
2020-06-17,AR_M_021,3,161,,0,24,,,,
2020-06-17,AR_M_028,5,234,,0,28,,,,
2020-06-17,AR_M_035,1,15,,1,2,,,,
2020-06-17,AR_M_049,6,193,,0,25,,,,
2020-06-17,AR_M_063,1,80,,0,11,,,,
2020-06-17,AR_M_070,16,150,,0,14,,,,
2020-06-17,AR_M_091,1,18,,0,2,,,,
2020-06-17,AR_M_098,1,49,,0,7,,,,
2020-06-17,AR_M_105,2,166,,0,28,,,,
2020-06-17,AR_N,3,206,,1,49,,,,
2020-06-17,AR_N_021,1,3,,1,1,,,,
2020-06-17,AR_N_028,1,109,,0,28,,,,
2020-06-17,AR_N_098,1,9,,0,2,,,,
2020-06-17,AR_P,4,127,,2,37,,,,
2020-06-17,AR_P_014,3,74,,2,16,,,,
2020-06-17,AR_P_021,1,12,,0,5,,,,
2020-06-17,AR_Q,13,700,,2,86,,,,
2020-06-17,AR_Q_035,11,467,,2,69,,,,
2020-06-17,AR_Q_112,2,56,,0,5,,,,
2020-06-17,AR_R,16,1125,,1,139,,,,
2020-06-17,AR_R_014,3,228,,0,12,,,,
2020-06-17,AR_R_021,4,271,,0,11,,,,
2020-06-17,AR_R_042,8,494,,1,93,,,,
2020-06-17,AR_R_070,0,9,,0,1,,,,
2020-06-17,AR_R_091,1,17,,0,0,,,,
2020-06-17,AR_S,22,1780,,6,362,,,,
2020-06-17,AR_S_014,1,37,,1,9,,,,
2020-06-17,AR_S_021,4,48,,0,8,,,,
2020-06-17,AR_S_042,0,20,,0,3,,,,
2020-06-17,AR_S_049,1,23,,1,7,,,,
2020-06-17,AR_S_063,8,358,,3,123,,,,
2020-06-17,AR_S_070,1,66,,0,6,,,,
2020-06-17,AR_S_084,6,999,,1,158,,,,
2020-06-17,AR_S_091,1,18,,0,5,,,,
2020-06-17,AR_T,11,533,,9,263,,,,
2020-06-17,AR_T_007,0,13,,0,6,,,,
2020-06-17,AR_T_014,2,78,,3,38,,,,
2020-06-17,AR_T_056,2,12,,1,5,,,,
2020-06-17,AR_T_084,4,240,,2,120,,,,
2020-06-17,AR_T_098,1,3,,1,2,,,,
2020-06-17,AR_T_105,2,51,,2,23,,,,
2020-06-17,AR_U,3,154,,0,54,,,,
2020-06-17,AR_U_007,1,33,,0,14,,,,
2020-06-17,AR_U_021,0,55,,0,18,,,,
2020-06-17,AR_U_035,1,10,,0,2,,,,
2020-06-17,AR_U_077,1,44,,0,17,,,,
2020-06-17,AR_V,0,59,,0,18,,,,
