date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-06-14,US_FL_12033,9,10,417,579,0,0,21,27,,,,,,,,,1,2,27,45,,,,,,,,,,,,,,
2020-06-14,US_FL_12035,1,,84,124,0,,2,4,,,,,,,,,0,,15,11,,,,,,,,,,,,,,
2020-06-14,US_FL_12039,1,1,80,227,0,0,4,3,,,,,,,,,0,0,22,33,,,,,,,,,,,,,,
2020-06-14,US_FL_12043,1,,95,21,0,,1,0,,,,,,,,,1,,10,4,,,,,,,,,,,,,,
2020-06-14,US_FL_12045,,1,5,7,,0,0,0,,,,,,,,,,0,1,0,,,,,,,,,,,,,,
2020-06-14,US_FL_12047,,1,240,33,,0,1,1,,,,,,,,,,0,5,3,,,,,,,,,,,,,,
2020-06-14,US_FL_12049,2,4,107,94,0,0,2,1,,,,,,,,,1,1,15,13,,,,,,,,,,,,,,
2020-06-14,US_FL_12051,7,5,422,236,0,0,15,13,,,,,,,,,0,1,33,36,,,,,,,,,,,,,,
2020-06-14,US_FL_12053,2,1,72,70,0,0,4,2,,,,,,,,,0,0,18,12,,,,,,,,,,,,,,
2020-06-14,US_FL_12055,,2,85,89,,0,9,2,,,,,,,,,,0,28,16,,,,,,,,,,,,,,
2020-06-14,US_FL_12057,110,110,1767,2016,4,2,66,82,,,,,,,,,4,4,276,306,,,,,,,,,,,,,,
2020-06-14,US_FL_12061,5,7,98,116,0,1,8,5,,,,,,,,,2,1,27,18,,,,,,,,,,,,,,
2020-06-14,US_FL_12069,8,8,256,217,0,0,9,12,,,,,,,,,1,0,55,35,,,,,,,,,,,,,,
2020-06-14,US_FL_12071,19,19,1328,1523,0,1,74,79,,,,,,,,,3,3,279,279,,,,,,,,,,,,,,
2020-06-14,US_FL_12073,2,1,225,253,0,0,9,6,,,,,,,,,0,0,30,23,,,,,,,,,,,,,,
2020-06-14,US_FL_12077,1,,214,5,0,,1,0,,,,,,,,,0,,1,0,,,,,,,,,,,,,,
2020-06-14,US_FL_12079,2,1,34,47,0,0,3,1,,,,,,,,,0,0,3,1,,,,,,,,,,,,,,
2020-06-14,US_FL_12081,15,18,645,763,0,0,69,62,,,,,,,,,0,0,127,116,,,,,,,,,,,,,,
2020-06-14,US_FL_12083,2,3,136,180,0,0,5,4,,,,,,,,,0,0,25,20,,,,,,,,,,,,,,
2020-06-14,US_FL_12085,28,30,662,555,0,1,15,10,,,,,,,,,3,2,85,54,,,,,,,,,,,,,,
2020-06-14,US_FL_12086,149,117,11071,10896,2,0,570,438,,,,,,,,,5,4,1954,1701,,,,,,,,,,,,,,
2020-06-14,US_FL_12087,1,1,68,62,0,0,3,1,,,,,,,,,0,0,10,2,,,,,,,,,,,,,,
2020-06-14,US_FL_12091,3,1,155,181,0,0,4,4,,,,,,,,,0,0,30,20,,,,,,,,,,,,,,
2020-06-14,US_FL_12093,3,3,106,110,0,0,0,0,,,,,,,,,1,0,7,13,,,,,,,,,,,,,,
2020-06-14,US_FL_12095,100,80,1688,1529,0,0,33,22,,,,,,,,,4,3,264,188,,,,,,,,,,,,,,
2020-06-14,US_FL_12097,10,5,428,409,0,0,13,12,,,,,,,,,0,1,91,77,,,,,,,,,,,,,,
2020-06-14,US_FL_12099,82,94,4498,4449,1,2,293,232,,,,,,,,,12,12,788,772,,,,,,,,,,,,,,
2020-06-14,US_FL_12101,8,6,244,292,0,0,8,10,,,,,,,,,1,0,52,42,,,,,,,,,,,,,,
2020-06-14,US_FL_12103,57,97,987,1365,1,4,59,84,,,,,,,,,1,8,241,290,,,,,,,,,,,,,,
2020-06-14,US_FL_12105,22,27,615,883,0,0,36,58,,,,,,,,,3,2,165,241,,,,,,,,,,,,,,
2020-06-14,US_FL_12109,4,3,158,159,0,0,7,1,,,,,,,,,0,0,33,17,,,,,,,,,,,,,,
2020-06-14,US_FL_12111,24,20,432,478,0,0,23,27,,,,,,,,,5,0,76,84,,,,,,,,,,,,,,
2020-06-14,US_FL_12113,3,,193,99,0,,8,1,,,,,,,,,0,,22,4,,,,,,,,,,,,,,
2020-06-14,US_FL_12115,5,8,340,433,0,0,61,38,,,,,,,,,0,1,98,89,,,,,,,,,,,,,,
2020-06-14,US_FL_12117,27,17,369,415,0,0,11,4,,,,,,,,,2,1,69,63,,,,,,,,,,,,,,
2020-06-14,US_FL_12119,,1,191,77,,0,11,6,,,,,,,,,,0,33,12,,,,,,,,,,,,,,
2020-06-14,US_FL_12121,1,4,62,134,0,0,11,8,,,,,,,,,0,1,17,26,,,,,,,,,,,,,,
2020-06-14,US_FL_12123,4,1,39,20,0,0,0,1,,,,,,,,,0,0,5,1,,,,,,,,,,,,,,
2020-06-14,US_FL_12127,15,12,475,475,0,0,29,26,,,,,,,,,1,1,87,95,,,,,,,,,,,,,,
2020-06-14,US_FL_12131,2,,65,86,0,,6,3,,,,,,,,,0,,12,11,,,,,,,,,,,,,,
2020-06-14,ZA,,,,,29,28,757,721,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,BR_RJ_GIG,624,766,23513,25267,22,13,3939,3013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO,826,808,28628,24167,69,27,1423,918,138,164,11616,10323,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05,50,63,1283,850,2,0,8,5,13,7,498,410,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05001,20,27,412,483,1,0,4,2,1,3,227,264,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05030,,1,1,2,,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05045,1,,16,13,0,,0,0,0,,12,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05079,1,3,4,5,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05088,3,9,82,86,1,0,2,2,2,2,41,41,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05172,,1,2,6,,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05212,,0,13,21,,0,0,0,,1,7,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05266,1,3,20,29,0,0,0,0,0,0,12,19,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05353,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05360,6,10,31,37,0,0,0,0,1,0,10,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05361,8,1,303,33,0,0,0,0,7,0,88,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05380,3,2,13,17,0,0,0,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05425,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05440,,0,1,3,,0,0,0,,1,1,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05615,1,1,11,7,0,0,0,0,1,0,8,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05631,1,,13,15,0,,0,0,0,,6,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05642,1,4,4,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05670,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05837,1,,92,16,0,,1,0,0,,11,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05854,1,,1,2,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_05_05887,,1,1,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08,307,289,6033,4750,37,15,461,281,28,24,1674,1355,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08001,186,176,3269,2593,23,5,291,175,17,14,801,689,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08078,4,1,86,74,0,1,2,6,0,0,17,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08296,5,8,213,128,2,0,13,5,0,0,23,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08372,0,,4,11,0,,0,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08433,21,13,413,275,2,1,35,16,1,2,119,87,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08436,2,1,9,7,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08520,0,,50,36,1,,2,0,0,,25,17,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08558,1,1,27,19,0,0,2,0,0,0,8,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08560,1,,12,13,0,,0,0,0,,3,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08573,15,9,100,75,0,0,6,3,0,1,13,17,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08634,4,4,95,93,0,0,1,3,0,0,43,48,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08638,6,3,71,52,0,1,4,1,0,0,32,23,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08685,2,,53,34,0,,3,0,0,,24,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08758,60,73,1548,1264,8,7,95,68,6,7,549,404,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_08_08849,0,,16,9,1,,1,0,3,,4,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_11,194,220,8211,8319,13,5,287,182,50,64,3683,3808,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_11_11001,194,220,8211,8319,13,5,287,182,50,64,3683,3808,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13,52,48,2959,2241,5,1,161,110,3,7,995,901,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13001,42,38,2728,2089,5,1,147,101,3,7,897,822,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13052,,1,32,25,,0,2,1,,0,14,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13430,4,4,11,12,0,0,2,1,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13670,,1,1,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13683,1,3,30,23,0,0,2,2,0,0,16,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13810,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13836,3,,79,42,0,,4,2,0,,40,30,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_13_13838,1,1,19,9,0,0,2,0,0,0,6,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_15,4,1,116,134,0,0,4,9,0,0,81,102,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_15_15001,1,1,34,39,0,0,1,2,0,0,23,28,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_15_15176,1,,7,9,0,,0,1,0,,5,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_15_15238,1,,13,17,0,,0,0,0,,9,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_15_15757,1,,2,2,0,,0,0,0,,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_17,,4,78,123,,0,4,3,,1,51,83,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_17_17001,,3,33,57,,0,1,1,,0,17,31,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_17_17174,,0,3,5,,0,0,0,,1,3,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_17_17380,,1,29,39,,0,1,1,,0,22,33,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_19,1,2,97,92,1,0,6,4,2,1,44,46,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_19_19001,1,0,31,32,0,0,0,1,1,1,20,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_19_19548,0,,9,7,1,,1,0,0,,7,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_19_19573,,1,28,28,,0,1,1,,0,3,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_19_19845,0,1,2,1,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20,5,6,252,300,0,0,13,9,1,2,86,74,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20_20001,2,3,164,224,0,0,6,4,1,1,56,61,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20_20060,,1,4,5,,0,0,0,,0,0,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20_20517,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20_20621,,0,4,10,,0,0,0,,1,1,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_20_20770,2,2,6,3,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_23,1,3,128,163,0,0,11,8,0,2,49,66,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_23_23001,1,0,57,84,0,0,4,3,0,1,25,36,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_23_23417,,3,20,28,,0,3,1,,0,5,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_23_23660,,0,21,21,,0,2,0,,1,11,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25,12,11,803,863,0,1,21,28,9,22,300,340,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25001,,0,2,2,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25035,0,0,37,30,0,0,0,0,2,4,7,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25126,1,0,25,26,0,0,0,0,0,1,13,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25175,0,,31,39,0,,0,0,1,,22,24,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25224,2,,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25269,,0,31,28,,0,1,0,,2,11,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25286,0,0,35,41,0,0,0,0,3,2,16,20,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25290,,1,21,26,,0,0,3,,0,11,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25312,1,1,5,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25430,1,,25,32,0,,0,1,0,,10,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25473,,1,37,47,,0,4,4,,1,12,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25488,0,0,4,5,0,0,0,0,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25754,2,7,260,301,0,1,4,4,2,3,84,102,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25769,1,1,9,8,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25799,,0,16,13,,0,1,1,,2,6,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25843,,0,12,20,,0,0,1,,1,0,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_25_25899,4,0,37,36,0,0,1,3,0,3,11,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_27,7,12,369,336,0,1,14,16,0,4,71,106,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_27_27001,7,11,327,301,0,0,9,11,0,4,53,86,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_27_27245,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_27_27413,,0,0,0,,1,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_41,2,,135,137,0,,7,6,1,,115,124,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_41_41001,1,,70,79,0,,2,3,1,,64,75,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_41_41799,1,,5,4,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_44,8,3,99,41,0,0,6,4,0,0,26,26,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_44_44035,,1,2,3,,0,0,1,,0,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_44_44098,1,,35,2,0,,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_44_44430,5,2,37,23,0,0,4,1,0,0,10,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_44_44847,2,,7,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47,15,12,487,480,3,0,53,34,2,2,223,266,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47001,5,4,241,252,1,0,18,15,2,2,125,157,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47189,7,6,129,92,2,0,20,5,0,0,47,45,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47245,,1,8,15,,0,1,0,,0,1,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47570,1,1,70,95,0,0,10,9,0,0,37,50,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47707,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_47_47980,1,,8,6,0,,2,1,0,,3,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_50,6,2,925,102,0,0,7,5,2,4,859,81,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_50_50001,5,2,894,80,0,0,6,4,1,1,843,64,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_50_50006,1,,12,4,0,,0,0,0,,10,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_50_50313,0,0,7,8,0,0,0,0,1,3,3,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52,6,6,1172,968,1,2,57,39,3,5,418,394,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52001,0,1,146,154,1,1,10,5,0,1,35,42,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52250,1,1,14,14,0,0,0,1,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52356,3,1,130,80,0,0,6,1,0,0,80,33,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52378,,2,1,2,,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52399,0,,4,0,0,,0,0,2,,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52585,1,,3,8,0,,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52685,,0,12,10,,1,0,1,,0,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_52_52835,1,1,677,503,0,0,27,23,0,1,259,253,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_54,,1,87,71,,0,9,7,,0,61,54,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_54_54498,,1,9,6,,0,2,1,,0,5,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_63,1,1,60,68,0,0,2,3,0,0,53,52,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_63_63001,,1,37,45,,0,2,0,,0,33,35,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_63_63130,1,,11,11,0,,0,1,0,,8,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68,16,6,149,112,0,0,6,4,2,0,38,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68001,4,1,36,23,0,0,1,1,0,0,10,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68081,8,3,60,44,0,0,2,1,1,0,13,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68276,1,1,16,15,0,0,2,0,0,0,6,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68307,1,,9,13,0,,0,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68547,0,1,12,7,0,0,0,0,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68655,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_68_68755,1,,4,4,0,,1,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_70,2,,132,108,2,,14,4,3,,26,17,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_70_70001,2,,109,87,2,,14,4,3,,19,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73,3,6,224,168,0,0,7,8,2,3,145,89,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73001,1,,114,86,0,,3,2,0,,89,63,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73168,,1,0,1,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73268,2,4,26,36,0,0,2,1,0,0,4,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73275,0,0,6,7,0,0,0,0,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73319,,0,3,2,,0,0,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_73_73675,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76,127,111,3374,2637,4,2,187,113,14,13,1182,1129,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76001,95,76,2480,1944,1,1,119,63,8,10,888,900,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76054,4,2,7,4,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76109,13,24,609,388,3,1,41,33,4,0,157,82,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76111,1,,10,16,0,,0,0,0,,5,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76130,1,1,30,33,0,0,1,2,0,1,10,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76233,2,,12,7,0,,4,0,0,,5,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76275,2,1,15,20,0,0,2,2,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76364,1,1,36,38,0,0,1,1,0,0,22,22,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76520,1,2,48,51,0,0,5,4,1,1,29,25,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76563,3,,8,17,0,,3,2,0,,0,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76736,,2,1,3,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76834,2,1,15,22,0,0,2,2,0,0,11,15,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_76_76892,2,1,50,44,0,0,1,1,1,1,18,20,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_86,0,0,9,4,1,0,3,1,0,1,6,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_86_86757,,0,2,1,,0,1,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_86_86865,0,,2,0,1,,2,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_88,1,,15,4,0,,0,0,0,,14,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_88_88001,1,,12,4,0,,0,0,0,,11,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_91,4,1,1198,882,0,0,67,30,1,2,775,601,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_91_91001,4,1,1156,843,0,0,66,29,1,2,761,587,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_95,2,,7,2,0,,0,0,2,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CO_95_95001,2,,7,2,0,,0,0,2,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_10,8,5,1146,1077,,,,,7,2,784,730,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_10_100,8,5,1146,1077,,,,,7,2,784,730,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_20,2,3,539,567,,,,,,2,484,504,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_20_205,,1,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_20_208,,,,,,,,,,1,27,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_20_209,1,,101,114,,,,,,1,88,102,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_20_20A,1,2,91,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_32,,1,318,340,,,,,,2,301,327,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_32_321,,1,171,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_32_322,,,,,,,,,,2,32,51,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_42,,,,,,,,,1,,223,271,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_42_423,,,,,,,,,1,,85,157,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_51,1,,102,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_51_513,1,,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_53,,1,134,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_53_531,,1,33,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_64,1,3,295,305,,1,14,8,1,2,236,250,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_64_642,,2,116,121,,1,1,4,1,2,89,87,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_64_644,,1,63,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_64_647,1,,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,CZ_71,2,,402,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
