key,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area
AR_X_028,,-30.7344,-64.7992,489,6653,,
AR_X_035,,-34.816666666667,-64.566666666667,,12659,,
AR_X_042,,-32.416666666667,-63.233333333333,,5006,,
AR_X_049,,-30.416666666667,-64.333333333333,,5123,,
AR_X_056,,-33.416666666667,-63.3,,8902,,
AR_X_063,,-32.7,-62.033333333333,102,9490,,
AR_X_070,,-31.183333333333,-65.083333333333,1167,3730,,
AR_X_077,,-31.316666666667,-65.066666666667,,3207,,
AR_X_084,,-34.066666666667,-63.383333333333,141,8228,,
AR_X_091,,-31.25,-64.45,,2592,,
AR_X_098,,-33.133333333333,-64.333333333333,441,18394,,
AR_X_105,,-31.133333333333,-63.366666666667,165,6753,,
AR_X_112,,-29.883333333333,-63.716666666667,77,6754,,
AR_X_119,,-31.756666666667,-63.61,250,4970,,
AR_X_126,,-31.666666666667,-65.016666666667,606,,,
AR_X_133,,-31.933333333333,-65.2,567,1652,,
AR_X_140,,-31.433333333333,-62.066666666667,108,13677,,
AR_X_147,,-31.65,-64.416666666667,531,3427,,
AR_X_154,,-29.766666666667,-63.916666666667,,3307,,
AR_X_161,,-32.033333333333,-63.566666666667,,5187,,
AR_X_168,,-30.83333,-63.91667,375,3145,,
AR_X_175,,-30.4,-64.116666666667,491,10164,,
AR_X_182,,-32.633333333333,-62.766666666667,,11182,,
AR_Y,153556,-23.75,-65.5,3433,53219,,
AR_Y_007,,-22.72277778,-65.69666667,3471,7837,,
AR_Y_014,,-24.38972222,-65.26166667,997,912,,
AR_Y_021,,-24.16667,-65.33333,1311,,,
AR_Y_028,,-23.2025,-65.34861111,3251,,,
AR_Y_042,,-24.24602,-65.1384,1029,,,
AR_Y_049,,-22.44027778,-66.16638889,4137,6407,,
AR_Y_056,,-24.3667,-65.3333,,,,
AR_Y_063,,-24.2333,-64.8667,,,,
AR_Y_070,,-24.3086,-64.6603,,,,
AR_Y_077,,-21.94555556,-66.05166667,4016,,,
AR_Y_084,,-23.39666667,-66.36638889,3902,,,
AR_Y_094,,-23.57388889,-65.39361111,3209,,,
AR_Y_098,,-23.85777778,-65.46777778,4114,,,
AR_Y_105,,-23.47583333,-64.94777778,2165,962,,
AR_Y_112,,-22.10111111,-65.59555556,3640,,,
AR_Z,153549,-48.823889,-69.815,,243943,,
AR_Z_007,,-50.0192045,-68.523053,,34262,,
AR_Z_014,,-47.74777778,-65.8925,,63784,,
AR_Z_021,,-51.62333333,-69.21638889,,33841,,
AR_Z_028,,-50.33861111,-72.27388889,252,37292,,
AR_Z_035,,-46.58833333,-70.93027778,,28609,,
AR_Z_042,,-49.30444444,-67.72972222,205,19805,,
AR_Z_049,,-48.7508,-70.2486,,34262,,
AS,,-14.295833,-170.7075,765,200,88,116
AT,16239,48,14,,83879,,
AT_11,76909,47.5,16.416666666667,333,3962,,
AT_12,77189,48.333333333333,15.75,279,19186,,
AT_13,109166,48.20833,16.373064,542,415,,
AT_21,52345,46.761111111111,13.818888888889,1449,9536,,
AT_22,35183,47.25,15.166666666667,2995,16401,,
AT_31,102303,48.2,14,343,11982,,
AT_32,86539,47.766944444444,13.364166666667,827,7156,,
AT_33,52343,47.266666666667,11.4,605,12648,,
AT_34,74942,47.243611111111,9.8938888888889,1063,2601,,
AU,80500,-28,137,,7741220,7641564,36746
AU_ACT,2354197,-35.45,148.98055555556,892,2358,,
AU_NSW,2316593,-32,147,160,801150,,
AU_NT,2316594,-20,133,326,1347791,,
AU_QLD,2316595,-20,143,744,1729742,,
AU_SA,2316596,-30,135,162,984321,,
AU_TAS,2369652,-42,147,1009,68401,,
AU_VIC,2316741,-37,144,236,227444,,
AU_WA,2316598,-26,121,536,2527013,,
AW,1400181,12.51106253,-69.97422388,31,180,9,173
AZ,364110,40.3,47.7,,86600,,
BA,2528142,44,18,,51210,49338,1723
BB,547511,13.17,-59.5525,,430,15,420
BD,184640,24.016667,89.866667,,147630,123890,11125
BD_01,3824576,21.8,92.4,,4479,,
BD_02,,22.1508,90.1264,4,452526,,
BD_03,,24.78,89.35,,,,
BD_04,,23.9528,91.1167,,,,
BD_05,,22.666666666667,89.8,2,,,
BD_06,,22.8,90.37,,688070,,
BD_07,,,,,3403,,
BD_08,,23.4583,91.1833,,,,
BD_09,,23.2139,90.6361,,,,
BD_10,,22.3375,91.8389,,,,
BD_11,,21.45,91.9833,,,,
BD_12,,23.6,88.7,,,,
BD_13,4773565,23.7487,90.3921,,1464,,
BD_14,,25.63,88.65,,,,
BD_15,,23.5,89.83,,,,
BD_16,,23.0167,91.3917,,928,,
BD_17,,23.2,89.8,,,,
BD_18,,24,90.43,25,,,
BD_19,,25.25,89.5,25,,,
BD_20,,24.375,91.4167,,651516,,
BD_21,,24.92,89.96,,,,
BD_22,,23.17,89.2,7,2607,,
BD_23,,23.54,89,8,1965,,
BD_24,,25.1,89.1,21,,,
BD_25,,22.6431,90.2,11,174646,,
BD_26,,24.4333,90.7833,,,,
BD_27,,22.35,89.3,,,,
BD_28,,25.75,89.66,31,554761,,
BD_29,,23.0417,91.9944,,,,
BD_30,,23.919855555556,89.220030555556,,,,
BD_31,,22.95,90.825,,,,
BD_32,,26,89.25,,,,
BD_33,,23.85,90.01,11,,,
BD_34,,24.634166666667,90.267777777778,,,,
BD_35,,23.46,90.54,9,,,
BD_36,,23.17,90.1,,,,
BD_37,,23.4,89.4,,,,
BD_38,,24.5,91.83333333,19,2799,,
BD_39,,23.75,88.7,17,,,
BD_40,,23.6,90.5,,,,
BD_41,,24.88,90.73,,,,
BD_42,,23.92,90.73,,,,
BD_43,,23.13,89.5,,990,,
BD_44,,24.41,88.93,,,,
BD_45,,24.73,88.2,27,,,
BD_46,,25.95,88.95,49,382172,,
BD_47,,22.75,91.16667,7,3601,,
BD_48,,24.9,88.75,19,,,
BD_49,,24.41000001,88.93000001,8,,,
BD_50,,22.58,89.97,,315752,,
BD_51,,22.3542,90.3181,6,796003,,
BD_52,,26.25,88.5,,1405,,
BD_53,,23.7,89.5,9,,,
BD_54,,24.4,88.5,,,,
BD_55,,25.733333333333,89.25,,,,
BD_56,3824602,22.633333333333,92.2,14,6116,,
BD_57,,25,90,,,,
BD_58,,22.35,89.08,,3858,,
BD_59,,24.33,89.62,7,,,
BD_60,,24.883333333333,91.866666666667,,3452,,
BD_61,,25.030869444444,91.403761111111,,931246,,
BD_62,,23.25,90.36667,5,,,
BD_63,,24.3,89.92,,,,
BD_64,,25.95,88.25,,,,
BD_A,,22.5,90.333333333333,4,13225,,
BD_B,,22.916666666667,91.5,,33771,,
BD_C,3921322,24.166666666667,90.416666666667,22,20594,,
BD_D,,22.916666666667,89.25,4,22284,,
BD_E,,25,89,,18174,,
BD_F,,25.83333333,89,41,16185,,
BD_G,,24.5,91.666666666667,9,12298,,
BD_H,,24.1667,90.4167,,10584,,
BE,52411,50.641111111111,4.6680555555556,,30530,18092,12349
BF,192783,12.266667,-2.066667,,274220,,
BG,186382,42.75,25.5,,111000,103838,6679
BH,378734,26.0675,50.551111,,778,115,549
BI,195269,-3.666667,29.816667,,27830,,
BJ,192784,8.8333333333333,2.1833333333333,,114760,113917,1447
BM,1993208,32.333333,-64.75,,4290,23,39
BN,2103120,4.4,114.566667,,5770,4744,1017
BO,252645,-17.056869611111,-64.991228611111,,1098580,,
BO_B,405935,-14,-65,146,213564,,
BO_C,393562,-17.333333,-65.5,2574,55631,,
BO_H,396197,-20,-64.416666666667,2554,51524,,
BO_L,400473,-15,-68.333333,,133985,,
BO_N,3358584,-11.183333333333,-67.183333333333,235,63827,,
BO_O,395910,-18.666666666667,-67.666666666667,3729,53588,,
BO_P,4509552,-20.66666667,-66.66666667,,118218,,
BO_S,3360565,-17.33333333,-61.5,253,370621,,
BO_T,396198,-21.583333333333,-63.833333333333,1129,37623,,
BQ,1216720,12.183333333333,-68.233333333333,,322,,
BR,59470,-14,-53,,8515770,8241430,134981
BR_AC,326266,-9.04787,-70.5265,234,152581,,
BR_AL,303781,-9.57,-36.55,246,27767,,
BR_AM,332476,-5,-63,70,1559159,,
BR_AP,331463,1.3546,-51.9163,142,142815,,
BR_BA,362413,-12.52,-41.69,838,564692,,
BR_CE,302635,-5.08,-39.65,279,146348,,
BR_CE_230010,302599,-7.3588888888889,-39.045833333333,438,180,,
BR_CE_230015,302505,-4.2241666666667,-38.708333333333,95,155,,
BR_CE_230020,302500,-2.8858333333333,-40.12,34,843,,
BR_CE_230030,302627,-6.11312,-39.51756,321,2254,,
BR_CE_230040,302486,-6.5738888888889,-40.123888888889,530,2434,,
BR_CE_230050,302576,-3.5888888888889,-40.545833333333,697,139,,
BR_CE_230060,302606,-7.0019444444444,-39.740833333333,675,73,,
BR_CE_230070,302609,-5.5208333333333,-38.271944444444,108,1339,,
BR_CE_230075,302613,-3.27941,-39.80582,21,1180,,
BR_CE_230080,302573,-6.775,-39.988888888889,373,260,,
BR_CE_230090,302494,-3.9488888888889,-39.431944444444,85,545,,
BR_CE_230100,302563,-3.9008333333333,-38.390833333333,14,481,,
BR_CE_230110,302612,-4.56513,-37.76688,8,1229,,
BR_CE_230120,302495,-4.49045,-38.67765,96,657,,
BR_CE_230125,302454,-4.7527777777778,-40.832777777778,327,344,,
BR_CE_230130,302601,-7.2127777777778,-40.045833333333,656,1347,,
BR_CE_230140,302592,-4.4177777777778,-39.045,874,143,,
BR_CE_230150,302482,-6.3238888888889,-40.160833333333,338,1066,,
BR_CE_230160,302520,-6.8738888888889,-39.875,664,1116,,
BR_CE_230170,302483,-6.9427777777778,-38.967777777778,3,886,,
BR_CE_230180,302594,-6.73,-38.716944444444,153,146,,
BR_CE_230185,302484,-5.31,-38.920833333333,160,1080,,
BR_CE_230190,302456,-7.305,-39.301944444444,414,479,,
BR_CE_230195,302497,-4.2869444444444,-38.642777777778,,246,,
BR_CE_230200,302464,-7.1769444444444,-38.781944444444,449,710,,
BR_CE_230205,302469,-3.0188888888889,-41.136944444444,,383,,
BR_CE_230210,302605,-4.3288888888889,-38.885,175,309,,
BR_CE_230220,302521,-4.18,-38.130833333333,,1616,,
BR_CE_230230,302615,-3.0508333333333,-40.167777777778,,842,,
BR_CE_230240,302619,-5.1277777777778,-39.731944444444,275,2837,,
BR_CE_230250,302560,-7.4927777777778,-38.985,459,662,,
BR_CE_230260,302510,-2.9019444444444,-40.840833333333,8,1124,,
BR_CE_230270,302538,-7.0738888888889,-40.375833333333,567,1083,,
BR_CE_230280,302626,-4.3588888888889,-39.311944444444,148,3218,,
BR_CE_230290,302499,-4.47,-38.900833333333,190,195,,
BR_CE_230300,302508,-4.2319444444444,-39.192777777778,154,846,,
BR_CE_230310,302583,-3.9508333333333,-40.472777777778,137,757,,
BR_CE_230320,302463,-7.0419444444444,-39.283888888889,713,624,,
BR_CE_230330,302638,-6.5369444444444,-39.496944444444,240,1062,,
BR_CE_230340,302540,-4.1669444444444,-40.942777777778,763,365,,
BR_CE_230350,302509,-4.27004,-38.27377,37,838,,
BR_CE_230360,302633,-6.1308333333333,-39.877777777778,580,487,,
BR_CE_230365,302496,-4.6477777777778,-40.200833333333,264,790,,
BR_CE_230370,302624,-3.7327777777778,-38.655833333333,29,1228,,
BR_CE_230380,302625,-6.6069444444444,-39.061944444444,250,726,,
BR_CE_230390,302478,-3.0338888888889,-41.243888888889,9,238,,
BR_CE_230393,302467,-4.8427777777778,-39.140833333333,243,816,,
BR_CE_230395,302580,-4.3,-38.496944444444,47,278,,
BR_CE_230400,302523,-3.5327777777778,-40.656944444444,116,776,,
BR_CE_230410,302569,-5.1777777777778,-40.677777777778,274,2985,,
BR_CE_230420,302501,-7.2338888888889,-39.408888888889,426,1009,,
BR_CE_230423,302551,-4.4,-40.910833333333,571,700,,
BR_CE_230425,302458,-2.9177777777778,-40.171944444444,28,335,,
BR_CE_230426,302518,-5.9169444444444,-39.267777777778,201,470,,
BR_CE_230427,302530,-6.0319444444444,-38.348888888889,230,383,,
BR_CE_230428,302548,-3.89,-38.450833333333,28,79,,
BR_CE_230430,302472,-6.9308333333333,-39.565833333333,318,504,,
BR_CE_230435,302470,-3.7977777777778,-40.260833333333,100,517,,
BR_CE_230440,302588,-3.7275,-38.5275,21,315,,
BR_CE_230445,302471,-4.45,-37.78333333,35,280,,
BR_CE_230450,302552,-3.76,-40.815833333333,138,181,,
BR_CE_230460,302584,-4.0527777777778,-39.453888888889,124,206,,
BR_CE_230465,302623,-4.0458333333333,-40.752777777778,230,282,,
BR_CE_230470,302481,-3.12,-40.825833333333,10,2697,,
BR_CE_230480,302630,-6.8877777777778,-39.217777777778,384,100,,
BR_CE_230490,302524,-3.9127777777778,-40.382777777778,70,156,,
BR_CE_230495,302489,-4.04,-38.636944444444,,267,,
BR_CE_230500,302603,-4.1669444444444,-40.747777777778,,611,,
BR_CE_230510,302474,-4.2627777777778,-38.932777777778,865,59,,
BR_CE_230520,302475,-4.4077777777778,-40.437777777778,190,967,,
BR_CE_230523,302498,-4.0988888888889,-38.495833333333,75,160,,
BR_CE_230526,302566,-4.8038888888889,-38.752777777778,180,877,,
BR_CE_230530,302515,-3.9227777777778,-40.888888888889,878,415,,
BR_CE_230533,302525,-4.9738888888889,-38.638888888889,200,424,,
BR_CE_230535,302607,-4.7127777777778,-37.355,56,423,,
BR_CE_230540,302600,-6.4008333333333,-38.861944444444,153,1872,,
BR_CE_230550,302558,-6.3588888888889,-39.298888888889,217,1029,,
BR_CE_230560,302582,-5.3958333333333,-40.308888888889,343,3219,,
BR_CE_230565,302561,-4.9,-40.758888888889,329,702,,
BR_CE_230570,302533,-6.79,-38.718888888889,282,274,,
BR_CE_230580,302590,-4.3219444444444,-40.710833333333,270,630,,
BR_CE_230590,302491,-4.5419444444444,-40.718888888889,231,1474,,
BR_CE_230600,302492,-5.8166666666667,-38.3,140,823,,
BR_CE_230610,302507,-3.7458333333333,-39.782777777778,,1461,,
BR_CE_230620,302616,-4.6738888888889,-37.821944444444,11,209,,
BR_CE_230625,302459,-3.9688888888889,-38.527777777778,,152,,
BR_CE_230630,302632,-3.6869444444444,-39.585833333333,207,440,,
BR_CE_230640,302579,-3.4938888888889,-39.578888888889,109,1615,,
BR_CE_230650,302490,-4.5638888888889,-38.921944444444,126,589,,
BR_CE_230655,302517,-2.92,-39.915,35,721,,
BR_CE_230660,302522,-4.5288888888889,-39.621944444444,458,783,,
BR_CE_230670,302556,-5.6127777777778,-38.766944444444,40,1760,,
BR_CE_230680,302562,-5.6577777777778,-38.62,92,668,,
BR_CE_230690,302535,-5.8908333333333,-38.621944444444,144,1877,,
BR_CE_230700,302519,-4.8338888888889,-37.780833333333,20,867,,
BR_CE_230710,302531,-7.5819444444444,-39.297777777778,648,457,,
BR_CE_230720,302473,-7.6858333333333,-39.015833333333,,313,,
BR_CE_230725,302593,-2.7938888888889,-40.512777777778,22,202,,
BR_CE_230730,302487,-7.2127777777778,-39.315,350,248,,
BR_CE_230740,302544,-6.525,-39.527777777778,246,937,,
BR_CE_230750,302611,-6.7527777777778,-38.971944444444,239,948,,
BR_CE_230760,302543,-5.1458333333333,-38.097777777778,70,752,,
BR_CE_230763,302581,-4.85694444,-39.57694444,299,1035,,
BR_CE_230765,302620,-3.8769444444444,-38.625833333333,54,105,,
BR_CE_230770,302629,-3.89,-38.685833333333,68,591,,
BR_CE_230780,302622,-3.1238888888889,-40.146944444444,91,574,,
BR_CE_230790,302567,-3.2258333333333,-40.696944444444,80,299,,
BR_CE_230800,302528,-3.5227777777778,-40.342777777778,81,572,,
BR_CE_230810,302504,-7.3888888888889,-38.773888888889,374,1112,,
BR_CE_230820,302503,-3.5419444444444,-40.455,939,145,,
BR_CE_230830,302455,-7.3127777777778,-38.945833333333,364,547,,
BR_CE_230835,302596,-5.675,-39.193888888889,243,502,,
BR_CE_230837,302502,-3.5688888888889,-39.97,69,700,,
BR_CE_230840,302559,-7.25,-39.142777777778,360,651,,
BR_CE_230850,302555,-5.7427777777778,-39.627777777778,310,2119,,
BR_CE_230860,302532,-4.7888888888889,-40.062777777778,400,886,,
BR_CE_230870,302514,-5.1069444444444,-38.372777777778,52,2779,,
BR_CE_230880,302604,-3.4669444444444,-40.680833333333,67,416,,
BR_CE_230890,302468,-3.2288888888889,-40.125,35,409,,
BR_CE_230900,302618,-3.9088888888889,-40.746944444444,170,191,,
BR_CE_230910,302480,-4.3058333333333,-38.995833333333,801,135,,
BR_CE_230920,302493,-7.0919444444444,-39.680833333333,467,284,,
BR_CE_230930,302586,-4.7,-40.566666666667,240,743,,
BR_CE_230940,302513,-5.5338888888889,-40.773888888889,368,949,,
BR_CE_230945,302485,-4.4908333333333,-38.596944444444,,765,,
BR_CE_230950,302564,-6.2438888888889,-38.913888888889,193,576,,
BR_CE_230960,302462,-4.1727777777778,-38.460833333333,60,254,,
BR_CE_230970,302547,-3.9838888888889,-38.62,69,132,,
BR_CE_230980,302589,-4.225,-38.922777777778,654,112,,
BR_CE_230990,302546,-3.9877777777778,-40.696944444444,133,76,,
BR_CE_231000,302506,-4.745,-37.958888888889,52,443,,
BR_CE_231010,302631,-4.15,-38.845833333333,704,118,,
BR_CE_231020,302512,-3.41,-39.030833333333,0,303,,
BR_CE_231025,302587,-3.4388888888889,-39.147777777778,,301,,
BR_CE_231030,302477,-6.2108333333333,-40.693888888889,496,2303,,
BR_CE_231040,302595,-4.0969444444444,-39.238888888889,144,483,,
BR_CE_231050,302549,-5.4538888888889,-39.716944444444,775,1303,,
BR_CE_231060,302602,-7.8288888888889,-39.076944444444,498,142,,
BR_CE_231070,302516,-3.7927777777778,-39.27,85,1378,,
BR_CE_231080,302597,-6.045,-38.460833333333,560,433,,
BR_CE_231085,302539,-4.0277777777778,-38.305833333333,21,73,,
BR_CE_231090,302628,-5.8038888888889,-39.417777777778,262,588,,
BR_CE_231095,302460,-4.2469444444444,-40.645,187,243,,
BR_CE_231100,302591,-4.745,-40.925833333333,726,1309,,
BR_CE_231110,302537,-7.535,-39.117777777778,462,218,,
BR_CE_231120,302534,-7.0908333333333,-40.026944444444,528,339,,
BR_CE_231123,302529,-5.6677777777778,-38.250833333333,287,409,,
BR_CE_231126,302571,-5.8427777777778,-40.700833333333,420,1041,,
BR_CE_231130,302476,-4.9708333333333,-39.015,189,2020,,
BR_CE_231135,302577,-6.2538888888889,-39.201944444444,237,560,,
BR_CE_231140,302542,-5.1988888888889,-39.292777777778,191,3276,,
BR_CE_231150,302608,-5.0738888888889,-37.988888888889,,617,,
BR_CE_231160,302578,-4.2258333333333,-38.730833333333,88,226,,
BR_CE_231170,302570,-4.1419444444444,-40.581944444444,175,383,,
BR_CE_231180,302565,-4.94,-37.975833333333,20,1591,,
BR_CE_231190,302585,-6.5419444444444,-39.906944444444,366,1383,,
BR_CE_231195,302479,-7.2838888888889,-40.460555555556,603,900,,
BR_CE_231200,302536,-3.4608333333333,-40.211944444444,,969,,
BR_CE_231210,302568,-7.1877777777778,-39.736944444444,739,769,,
BR_CE_231220,302634,-4.3319444444444,-40.156944444444,198,4261,,
BR_CE_231230,302617,-4.0488888888889,-40.865,902,338,,
BR_CE_231240,302636,-3.60583333,-38.96888889,30,834,,
BR_CE_231250,302554,-5.2708333333333,-38.273888888889,70,280,,
BR_CE_231260,302572,-3.67,-39.242777777778,48,122,,
BR_CE_231270,302488,-5.5877777777778,-39.371944444444,,1002,,
BR_CE_231280,302527,-3.3508333333333,-40.462777777778,71,431,,
BR_CE_231290,302610,-3.6738888888889,-40.238888888889,70,2123,,
BR_CE_231300,302457,-5.7327777777778,-39.007777777778,216,1536,,
BR_CE_231310,302550,-5.2480555555556,-38.13,52,862,,
BR_CE_231320,302557,-4.8319444444444,-40.320833333333,322,1962,,
BR_CE_231325,302465,-6.6838888888889,-39.760833333333,327,454,,
BR_CE_231330,302466,-6.0027777777778,-40.292777777778,402,4018,,
BR_CE_231335,302621,-3.9888888888889,-39.580833333333,140,751,,
BR_CE_231340,302574,-3.7319444444444,-40.991944444444,775,909,,
BR_CE_231350,302541,-3.2777777777778,-39.268888888889,47,925,,
BR_CE_231355,302545,-3.5808333333333,-39.436944444444,101,193,,
BR_CE_231360,302575,-3.8544444444444,-40.921111111111,847,421,,
BR_CE_231370,302553,-6.6477777777778,-38.7,353,264,,
BR_CE_231375,302461,-3.6769444444444,-39.35,90,326,,
BR_CE_231380,302511,-3.625,-39.507777777778,280,97,,
BR_CE_231390,302614,-3.3138888888889,-40.556944444444,57,697,,
BR_CE_231395,302526,-4.1938888888889,-40.476944444444,183,179,,
BR_CE_231400,302598,-6.7888888888889,-39.295833333333,,836,,
BR_CE_231410,302637,-3.56222,-41.09222,719,1312,,
BR_CE_FOR,302588,-3.7275,-38.5275,21,315,,
BR_DF,421151,-15.795,-47.757777777778,1124,5802,,
BR_ES,54882,-19.71,-40.48,756,46078,,
BR_GO,334443,-15.934444,-50.14,607,340086,,
BR_MA,332924,-6.184167,-45.615,134,331983,,
BR_MG,315173,-19.816666666667,-43.95,1193,586528,,
BR_MS,334051,-20.442777777778,-54.645833333333,293,358159,,
BR_MT,333597,-15.566666666667,-56.066666666667,408,903357,,
BR_PA,185579,-4.754,-52.8992,175,1247690,,
BR_PB,301464,-7.1627777777778,-36.825,496,56585,,
BR_PE,303702,-8.34,-37.81,504,98938,,
BR_PI,302819,-8.2333333333333,-43.1,252,251529,,
BR_PR,297640,-24.67,-51.62,672,199315,,
BR_RJ,57963,-22.362222222222,-42.720555555556,1109,43696,,
BR_RJ_GIG,2697338,-22.908333333333,-43.196388888889,31,1260,,
BR_RN,301079,-5.74,-36.55,142,53307,,
BR_RO,325866,-10.943,-62.8277,277,238512,,
BR_RR,326287,2.1353,-61.364,104,224299,,
BR_RS,242620,-29.76,-53.16,121,281738,,
BR_SC,296584,-27.27,-50.49,627,95346,,
BR_SE,303940,-10.59,-37.38,223,22050,,
BR_SP,298204,-21.829722222222,-49.2075,514,248209,,
BR_TO,336819,-10.8863,-48.3714,525,278421,,
BS,547469,23.7,-76.4,,13880,12246,426
BT,184629,27.45,90.5,,38394,,
BV,,-54.42222,3.35833,576,49,,
BW,1889339,-22.2,23.7,,581730,,
BY,59065,53.528333333333,28.046666666667,,207600,198056,7783
BZ,287827,17.066666666667,-88.7,,22970,21296,508
CA,1428125,56,-109,,9984670,9084045,126511
CA_AB,391186,55,-115,,661848,,
CA_BC,390867,54.5,-124.5,,944735,,
CA_MB,390841,55,-97,,647797,,
CA_NB,68942,46.6,-66,,72908,,
CA_NL,391196,53,-60,,405212,,
CA_NS,390558,45,-63,,55283,,
CA_NT,391220,66,-119,,1346106,,
CA_NU,390840,70,-90,,2038722,,
CA_ON,68841,50,-85,,1076395,,
CA_PE,391115,46.25,-63,,5620,,
CA_QC,61549,52,-72,,1542056,,
CA_SK,391178,55,-106,,651900,,
CA_YT,391455,60.72086,-135.05323,,482443,,
CC,82636,-12.116666666667,96.9,,14,,
CD,192795,-2.88,23.656,,2344860,2278812,9062
CD_BC,193090,-5.81666668,13.48333334,,53920,,
CD_BN,,-4.163679,18.8076195,,295658,,
CD_BU,,2.8055555555556,24.740555555556,,148331,,
CD_EQ,,0.0666667,18.2667,,103902,,
CD_HK,,-11.66972222,27.48333333,,132425,,
CD_HL,,-8.73861111,24.99055556,,108204,,
CD_HU,,2.7666666666667,27.616666666667,,89683,,
CD_IT,,1.83333337,29.5,,65658,,
CD_KA,,-11.666666666667,27.5,,496871,,
CD_KC,,-5.9,21.45,,61336,,
CD_KE,3654168,-6.15,23.6,,9481,,
CD_KG,,-4.82184505,17.03988075,,89974,,
CD_KL,,-5.03361111,18.83361111,,78219,,
CD_KN,,-4.3316666666667,15.313888888889,240,9965,,
CD_KS,,-5.35,21.41666667,,95631,,
CD_KW,,-5.9,22.45,,154742,,
CD_LO,,-6.13361111,24.48361111,,56426,,
CD_LU,,-10.71666667,25.46666667,,121308,,
CD_MA,,-2.95,25.95,,132520,,
CD_MN,,-1.95,18.26666667,,127465,,
CD_MO,,2.15,21.51666667,,58141,,
CD_NK,,-0.56666666666667,28.7,,59483,,
CD_NU,,4.28333333,21.01666667,,56644,,
CD_OR,,2.33,26.85,,503239,,
CD_SA,,-3.3575,23.59666667,,105000,,
CD_SK,,-3.0166666666667,28.266666666667,,64791,,
CD_SU,,3.25,19.76666667,,51648,,
CD_TA,,-5.9166666666667,29.2,,134940,,
CD_TO,,0.51666666666667,25.199722222222,,199567,,
CD_TU,,-0.73333333333333,19.2,,132940,,
CF,192790,6.7,20.9,,622980,,
CG,192794,-0.75,15.383330555556,,342000,338427,1087
CH,51701,46.798562,8.231973,,41290,30190,7898
CH_AG,1686359,47.418,8.11,382,1404,,
CH_AI,373265,47.3,9.4,780,172,,
CH_AR,53165,47.3784,9.3128,771,243,,
CH_BE,1686344,46.833333333333,7.6166666666667,542,5959,,
CH_BL,53111,47.463055555556,7.7558333333333,327,518,,
CH_BS,1699639,47.566666666667,7.6,260,37,,
CH_FR,1698314,46.716666666667,7.0833333333333,643,1671,,
CH_GE,1702419,46.218,6.166,375,282,,
CH_GL,373267,46.983333333333,9.0666666666667,472,685,,
CH_GR,1686631,46.75,9.5,585,7105,,
CH_JU,1697347,47.366666666667,7.15,435,839,,
CH_LU,1685677,47.083333333333,8.1166666666667,436,1494,,
CH_NE,1702420,46.983333333333,6.7833333333333,430,802,,
CH_NW,53120,46.95,8.4,454,276,,
CH_OW,1686448,46.866666666667,8.0333333333333,473,491,,
CH_SG,1687006,47.333333333333,9.1666666666667,668,2031,,
CH_SH,1696112,47.716666666667,8.5666666666667,392,298,,
CH_SO,1701133,47.15,7.6333333333333,432,790,,
CH_SZ,1688583,47.066666666667,8.75,516,908,,
CH_TG,1693811,47.583333333333,9.0666666666667,417,992,,
CH_TI,1687730,46.316666666667,8.8166666666667,238,2812,,
CH_UR,,46.783333333333,8.6166666666667,447,1077,,
CH_VD,1702421,46.616666666667,6.55,495,3212,,
CH_VS,1686699,46.066666666667,7.6,512,5224,,
CH_ZG,53131,47.1648,8.548,425,239,,
CH_ZH,27970,47.4130556111111,8.65638888888889,408,1729,,
CI,192779,8,-6,,322460,314812,3466
CK,2184233,-21.2333333333333,-159.783333333333,,240,,
CL,167454,-33,-71,,756700,709419,12028
CL_AI,305693,-45.57,-72.066111111111,916,108494,,
CL_AN,240932,-23.644166666667,-70.410833333333,2552,126049,,
CL_AP,238392,-18.475,-70.314444,3753,16873,,
CL_AR,296378,-38.9,-72.666666666667,580,31842,,
CL_AT,271889,-27.366666666667,-70.332222222222,1800,75176,,
CL_BI,252891,-36.772777777778,-73.063055555556,119,23890,,
CL_CO,231672,-29.907777777778,-71.254166666667,383,40580,,
CL_LI,206487,-34.371944444444,-71.124527777778,802,16387,,
CL_LL,274991,-41.471666666667,-72.936666666667,,48584,,
CL_LR,274988,-39.808333,-73.241667,310,18430,,
CL_MA,301542,-53.16666667,-70.93333333,44,36995,,
CL_ML,239882,-35.426666666667,-71.671666666667,187,30296,,
CL_NB,7421025,-36.616666666667,-71.95,,,,
CL_RM,198848,-33.437777777778,-70.650277777778,544,15403,,
CL_TA,238393,-20.283333333333,-69.333333333333,2401,42226,,
CL_VS,198847,-33.063055555556,-71.639444444444,312,16396,,
CM,192830,7,12,,475440,459153,3680
CN,270056,35.8447222222222,103.451944444444,,9562910,8868577,380679
CN_AH,913011,31.833333333333,117,,139000,,
CN_BJ,912940,39.905,116.39138888889,43,16411,,
CN_CQ,913069,29.55,106.50694444444,243,82403,,
CN_FJ,553303,25.9,118.3,,121400,,
CN_GD,911844,23.4,113.5,,179800,,
CN_GS,153314,38,102,,454000,,
CN_GX,286342,23.6,108.3,,235001,,
CN_GZ,286937,26.833333333333,106.83333333333,,,,
