date,key,new_confirmed_age_00,new_confirmed_age_01,new_confirmed_age_02,new_confirmed_age_03,new_confirmed_age_04,new_confirmed_age_05,new_confirmed_age_06,new_confirmed_age_07,new_confirmed_age_08,new_confirmed_age_09,total_confirmed_age_00,total_confirmed_age_01,total_confirmed_age_02,total_confirmed_age_03,total_confirmed_age_04,total_confirmed_age_05,total_confirmed_age_06,total_confirmed_age_07,total_confirmed_age_08,total_confirmed_age_09,new_deceased_age_00,new_deceased_age_01,new_deceased_age_02,new_deceased_age_03,new_deceased_age_04,new_deceased_age_05,new_deceased_age_06,new_deceased_age_07,new_deceased_age_08,new_deceased_age_09,total_deceased_age_00,total_deceased_age_01,total_deceased_age_02,total_deceased_age_03,total_deceased_age_04,total_deceased_age_05,total_deceased_age_06,total_deceased_age_07,total_deceased_age_08,total_deceased_age_09,new_recovered_age_00,new_recovered_age_01,new_recovered_age_02,new_recovered_age_03,new_recovered_age_04,new_recovered_age_05,new_recovered_age_06,new_recovered_age_07,new_recovered_age_08,new_recovered_age_09,total_recovered_age_00,total_recovered_age_01,total_recovered_age_02,total_recovered_age_03,total_recovered_age_04,total_recovered_age_05,total_recovered_age_06,total_recovered_age_07,total_recovered_age_08,total_recovered_age_09,new_tested_age_00,new_tested_age_01,new_tested_age_02,new_tested_age_03,new_tested_age_04,new_tested_age_05,new_tested_age_06,new_tested_age_07,new_tested_age_08,new_tested_age_09,total_tested_age_00,total_tested_age_01,total_tested_age_02,total_tested_age_03,total_tested_age_04,total_tested_age_05,total_tested_age_06,total_tested_age_07,total_tested_age_08,total_tested_age_09,new_hospitalized_age_00,new_hospitalized_age_01,new_hospitalized_age_02,new_hospitalized_age_03,new_hospitalized_age_04,new_hospitalized_age_05,new_hospitalized_age_06,new_hospitalized_age_07,new_hospitalized_age_08,new_hospitalized_age_09,total_hospitalized_age_00,total_hospitalized_age_01,total_hospitalized_age_02,total_hospitalized_age_03,total_hospitalized_age_04,total_hospitalized_age_05,total_hospitalized_age_06,total_hospitalized_age_07,total_hospitalized_age_08,total_hospitalized_age_09,current_hospitalized_age_00,current_hospitalized_age_01,current_hospitalized_age_02,current_hospitalized_age_03,current_hospitalized_age_04,current_hospitalized_age_05,current_hospitalized_age_06,current_hospitalized_age_07,current_hospitalized_age_08,current_hospitalized_age_09,new_intensive_care_age_00,new_intensive_care_age_01,new_intensive_care_age_02,new_intensive_care_age_03,new_intensive_care_age_04,new_intensive_care_age_05,new_intensive_care_age_06,new_intensive_care_age_07,new_intensive_care_age_08,new_intensive_care_age_09,total_intensive_care_age_00,total_intensive_care_age_01,total_intensive_care_age_02,total_intensive_care_age_03,total_intensive_care_age_04,total_intensive_care_age_05,total_intensive_care_age_06,total_intensive_care_age_07,total_intensive_care_age_08,total_intensive_care_age_09,current_intensive_care_age_00,current_intensive_care_age_01,current_intensive_care_age_02,current_intensive_care_age_03,current_intensive_care_age_04,current_intensive_care_age_05,current_intensive_care_age_06,current_intensive_care_age_07,current_intensive_care_age_08,current_intensive_care_age_09,new_ventilator_age_00,new_ventilator_age_01,new_ventilator_age_02,new_ventilator_age_03,new_ventilator_age_04,new_ventilator_age_05,new_ventilator_age_06,new_ventilator_age_07,new_ventilator_age_08,new_ventilator_age_09,total_ventilator_age_00,total_ventilator_age_01,total_ventilator_age_02,total_ventilator_age_03,total_ventilator_age_04,total_ventilator_age_05,total_ventilator_age_06,total_ventilator_age_07,total_ventilator_age_08,total_ventilator_age_09,current_ventilator_age_00,current_ventilator_age_01,current_ventilator_age_02,current_ventilator_age_03,current_ventilator_age_04,current_ventilator_age_05,current_ventilator_age_06,current_ventilator_age_07,current_ventilator_age_08,current_ventilator_age_09,age_bin_00,age_bin_01,age_bin_02,age_bin_03,age_bin_04,age_bin_05,age_bin_06,age_bin_07,age_bin_08,age_bin_09
2020-06-02,CO_76_76001,3,6,15,15,13,11,10,8,0,2,105,171,542,550,444,412,293,167,70,15,0,0,0,0,0,0,1,2,1,0,0,0,2,4,12,17,39,29,22,8,9,10,16,13,14,11,4,4,1,0,42,66,256,241,172,157,78,44,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76036,,0,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76054,,,1,,,,,,,,0,0,5,0,0,0,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76109,1,,8,3,3,5,3,3,0,0,4,77,138,99,66,69,42,37,12,1,0,,0,0,0,2,0,1,1,1,0,0,0,1,5,9,10,11,9,2,1,,5,1,1,1,0,1,0,0,2,5,17,14,8,8,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76130,,,,,,,1,1,1,,0,1,3,6,8,4,3,2,5,0,,,,,,,0,0,0,,0,0,0,0,0,0,1,0,2,0,,,,,,,1,0,0,,0,0,1,1,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76233,,,,,0,,,,,,0,2,1,2,3,0,3,2,1,0,,,,,0,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,1,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76248,,,,,2,,,,,,1,2,3,3,7,2,2,2,0,0,,,,,0,,,,,,0,0,0,1,0,0,0,1,0,0,,,,,0,,,,,,1,2,1,2,4,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76318,,,,,,,,,1,,0,0,1,1,0,0,0,0,1,0,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76364,,,1,,2,0,,,,,2,2,9,9,11,11,4,2,2,0,,,0,,0,0,,,,,0,0,0,0,0,0,1,0,0,1,,,0,,0,1,,,,,1,2,4,6,3,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76520,,,1,,,,2,2,,,6,8,11,9,11,11,9,5,3,0,,,0,,,,0,0,,,0,0,0,0,1,1,2,2,0,0,,,0,,,,0,0,,,6,5,6,6,7,9,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76563,,,,,,1,,,,,1,1,1,1,2,2,1,1,1,0,,,,,,0,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76834,,,,1,,,,,,,2,1,11,2,5,4,5,1,2,0,,,,0,,,,,,,0,0,0,0,0,0,2,1,1,0,,,,0,,,,,,,2,1,7,1,3,4,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_76_76892,,1,,1,1,2,,,,,1,8,6,16,15,9,1,3,2,0,,0,,0,0,0,,,,,0,0,0,0,0,0,0,2,0,0,,3,,0,1,0,,,,,1,7,4,5,6,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_91,0,1,2,0,1,0,0,0,0,0,71,242,436,391,254,207,126,86,35,5,0,0,0,0,0,2,0,0,0,1,0,0,1,0,5,18,15,18,13,4,6,12,31,35,26,18,4,6,1,0,28,48,131,133,95,70,28,21,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,CO_91_91001,0,1,2,0,1,0,0,0,0,0,71,239,424,380,246,201,126,85,34,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,18,15,18,12,4,6,12,31,35,26,18,4,6,1,0,28,48,130,132,93,69,28,21,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,14,20,26,16,3,3,21,84,229,861,2203,4165,6902,3991,4,3,7,16,20,47,78,69,81,43,654,474,2262,4237,6606,10594,12510,12616,12596,5770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,38,137,259,531,1274,2257,3191,3899,2255,,,,,,,,,,,,,,,,,,,,,7,7,24,28,88,225,383,369,73,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_ARA,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,0,0,1,1,1,2,2,1,1,0,0,1,6,15,17,26,29,28,16,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,7,6,9,6,7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_ARA_01,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,18,18,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,4,3,4,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_ARA_03,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,0,0,1,4,14,13,21,11,10,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,6,5,5,3,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_CVL,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,56,93,163,80,0,0,0,0,0,2,1,2,3,2,3,8,43,92,132,231,277,301,286,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,12,22,49,67,104,70,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,3,7,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_CVL_28,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,56,93,163,80,0,0,0,0,0,2,1,2,3,2,3,8,43,92,132,231,277,301,286,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,12,22,49,67,104,70,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,3,7,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_GES,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,13,46,80,182,116,0,0,0,0,0,1,2,4,7,4,7,10,52,98,165,221,308,328,404,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,6,10,24,44,88,112,89,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,4,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_GES_52,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,13,46,80,182,116,0,0,0,0,0,1,2,4,7,4,7,10,52,98,165,221,308,328,404,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,6,10,24,44,88,112,89,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,4,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_HDF,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,20,22,17,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,3,3,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_HDF_02,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,20,22,17,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,3,3,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_IDF,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,3,6,2,0,0,3,3,7,49,115,294,555,334,0,0,0,2,0,8,9,11,21,10,47,55,373,518,688,1168,1274,1186,1171,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,11,33,67,167,281,341,234,,,,,,,,,,,,,,,,,,,,,0,1,2,1,8,12,36,36,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_IDF_75,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,1,0,0,0,2,2,2,13,38,90,152,99,0,0,1,2,0,3,5,7,18,5,13,11,64,116,155,314,373,336,381,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,6,11,41,57,75,53,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,14,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_IDF_93,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,5,2,0,0,1,1,4,35,75,188,378,222,0,0,-1,0,0,5,4,4,3,5,28,43,295,385,511,818,866,809,751,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,7,26,55,121,212,261,178,,,,,,,,,,,,,,,,,,,,,0,0,2,0,6,11,19,24,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_IDF_94,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,16,25,13,0,0,0,0,0,0,0,0,0,0,6,1,14,17,22,36,35,41,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,12,5,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_NAQ,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,13,37,86,200,166,0,0,0,1,0,1,2,1,1,0,26,15,38,79,147,221,306,325,399,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,8,9,32,88,138,198,125,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,5,10,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_NAQ_24,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,13,37,86,200,166,0,0,0,1,0,1,2,1,1,0,26,15,38,79,147,221,306,325,399,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,8,9,32,88,138,198,125,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,5,10,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_NOR,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,0,1,4,9,42,144,309,639,360,0,0,0,2,4,3,9,6,8,1,44,45,176,307,538,832,1059,1274,1307,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,5,9,54,96,164,198,94,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,10,22,26,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_NOR_27,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,3,6,25,86,207,448,236,0,0,0,1,2,2,9,5,7,2,22,26,81,156,270,411,581,736,859,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,5,29,62,98,125,61,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,4,7,15,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_NOR_76,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,17,58,102,191,124,0,0,0,1,2,1,0,1,1,-1,22,19,95,151,268,421,478,538,448,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,4,25,34,66,73,33,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,6,15,11,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_OCC,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,8,8,9,5,2,3,13,53,144,573,1270,2043,2960,1766,0,2,3,4,13,17,26,16,24,8,321,197,965,2145,3405,5191,5724,5237,4934,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19,89,173,362,775,1244,1610,1995,1150,,,,,,,,,,,,,,,,,,,,,5,4,17,19,59,142,206,174,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_OCC_11,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,7,6,6,5,2,3,12,49,132,503,1039,1665,2272,1412,0,2,2,3,9,15,20,13,19,4,274,166,758,1754,2800,4302,4748,4188,3861,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,82,151,313,669,1025,1296,1520,944,,,,,,,,,,,,,,,,,,,,,5,4,16,18,45,128,161,142,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_OCC_32,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,3,0,0,0,1,4,12,70,231,378,688,354,0,0,1,1,4,2,6,3,5,4,47,31,207,391,605,889,976,1049,1073,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,22,49,106,219,314,475,206,,,,,,,,,,,,,,,,,,,,,0,0,1,1,14,14,45,32,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PAC,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,7,0,0,0,1,4,16,47,136,345,709,428,1,0,3,4,0,2,17,6,4,8,48,63,282,402,583,995,1204,1419,1566,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,16,15,35,101,200,299,320,187,,,,,,,,,,,,,,,,,,,,,1,1,2,0,3,23,37,47,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PAC_04,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,18,13,12,22,23,17,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,5,4,8,2,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PAC_06,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,3,0,0,0,2,2,3,1,2,0,0,0,3,10,41,34,42,46,44,17,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,4,2,9,6,2,0,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PAC_84,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,7,0,0,0,1,4,12,44,130,340,705,428,1,0,1,2,-3,1,15,6,4,8,44,48,223,355,529,927,1137,1385,1543,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,11,28,88,186,295,320,186,,,,,,,,,,,,,,,,,,,,,0,0,2,0,3,17,33,46,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PDL,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,6,2,6,1,0,2,16,36,106,394,903,1484,739,3,0,0,2,1,11,11,22,13,10,157,75,315,575,910,1686,2308,2513,2509,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,15,34,54,187,357,535,623,305,,,,,,,,,,,,,,,,,,,,,1,1,2,5,8,24,59,53,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-06-02,FR_PDL_44,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,3,6,2,6,1,0,2,16,35,98,366,851,1391,669,3,0,0,2,0,11,11,20,9,10,146,69,282,504,800,1531,2129,2266,2278,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,14,31,48,168,327,485,572,278,,,,,,,,,,,,,,,,,,,,,1,1,2,5,8,22,51,47,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
