date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-06-11,PE_TUM,-69,-41,-54,-68,-43,
2020-06-11,PE_UCA,-64,-33,-39,-75,-40,21
2020-06-11,PG,2,19,-11,-21,25,3
2020-06-11,PH,-56,-22,-41,-56,-47,24
2020-06-11,PH_00,-65,-25,-71,-68,-58,28
2020-06-11,PH_01,-49,-31,-34,-37,-41,21
2020-06-11,PH_02,-53,-19,30,-26,-36,17
2020-06-11,PH_03,-51,-16,-40,-41,-43,22
2020-06-11,PH_05,-53,-19,-28,-37,-34,24
2020-06-11,PH_06,-43,-29,-37,-51,-39,21
2020-06-11,PH_07,-59,-29,-49,-57,-51,29
2020-06-11,PH_08,-37,-22,-14,-42,-31,20
2020-06-11,PH_09,-35,-20,-18,-42,-36,19
2020-06-11,PH_10,-38,-21,-27,-42,-33,19
2020-06-11,PH_11,-45,-19,-27,-36,-41,23
2020-06-11,PH_12,-24,-8,-10,-29,-29,19
2020-06-11,PH_13,-37,-16,-17,-39,-30,16
2020-06-11,PH_14,-15,-6,-12,-36,-21,13
2020-06-11,PH_15,-64,-36,-29,-32,-45,21
2020-06-11,PH_40,-50,-19,-63,-36,-46,25
2020-06-11,PH_41,-39,-26,-37,-53,-31,20
2020-06-11,PK,-29,-15,-12,-26,-24,11
2020-06-11,PK_BA,-12,-12,-10,-17,-13,9
2020-06-11,PK_GB,,,105,,33,
2020-06-11,PK_IS,-45,-31,-31,-52,-43,17
2020-06-11,PK_JK,-12,2,40,-12,-13,6
2020-06-11,PK_KP,-15,-3,-10,-18,-15,7
2020-06-11,PK_PB,-26,-14,-8,-24,-22,11
2020-06-11,PK_SD,-36,-17,-30,-31,-29,11
2020-06-11,PL,-48,-75,218,-51,-77,17
2020-06-11,PL_02,-46,-77,193,-55,-78,17
2020-06-11,PL_04,-55,-76,228,0,-78,18
2020-06-11,PL_06,-52,-74,174,-49,-76,15
2020-06-11,PL_08,-50,-76,220,-35,-73,16
2020-06-11,PL_10,-49,-74,162,-46,-78,16
2020-06-11,PL_12,-50,-76,95,-54,-80,21
2020-06-11,PL_14,-56,-76,145,-64,-81,18
2020-06-11,PL_16,-41,-78,208,-32,-77,17
2020-06-11,PL_18,-54,-75,197,-56,-78,19
2020-06-11,PL_20,-48,-69,355,-46,-76,12
2020-06-11,PL_22,-25,-70,420,-37,-78,18
2020-06-11,PL_24,-48,-79,238,-44,-78,18
2020-06-11,PL_26,-49,-70,184,-42,-76,18
2020-06-11,PL_28,-25,-63,470,-39,-74,13
2020-06-11,PL_30,-54,-76,219,-55,-79,18
2020-06-11,PL_32,-32,-71,342,-39,-75,19
2020-06-11,PR,-28,-21,-27,-55,-33,17
2020-06-11,PT,-35,-14,36,-64,-71,26
2020-06-11,PT_11,-55,-35,-24,-72,-73,28
2020-06-11,PT_15,-27,-9,94,-65,-69,27
2020-06-11,PT_16,-20,5,152,,-67,26
2020-06-11,PT_17,-20,-17,126,-18,-66,24
2020-06-11,PT_18,-28,2,23,-24,-70,26
2020-06-11,PT_20,-41,-32,5,-69,-71,26
2020-06-11,PT_30,-42,-33,-6,-48,-71,24
2020-06-11,PY,-25,-13,-27,-36,-10,11
2020-06-11,PY_1,-17,-7,,-20,-1,9
2020-06-11,PY_10,-29,-13,-39,-40,-16,13
2020-06-11,PY_11,-15,-12,-15,-36,-9,10
2020-06-11,PY_12,-18,,-27,,-6,
2020-06-11,PY_13,-28,-19,,,-15,16
2020-06-11,PY_14,-32,-12,-30,,-5,9
2020-06-11,PY_15,-22,-6,-52,,-5,
2020-06-11,PY_19,-3,9,,,3,
2020-06-11,PY_2,-4,-13,,-18,6,6
2020-06-11,PY_3,-16,-11,-14,,-2,11
2020-06-11,PY_4,-19,-14,-38,-39,1,9
2020-06-11,PY_5,-15,-15,-19,-42,1,11
2020-06-11,PY_6,,,,,6,
2020-06-11,PY_7,-36,-18,-41,-42,-9,12
2020-06-11,PY_8,-25,-12,-37,,-4,
2020-06-11,PY_9,-28,-18,-25,,1,
2020-06-11,PY_ASU,-34,-11,-33,-41,-17,11
2020-06-11,QA,-26,13,-21,-35,-17,18
2020-06-11,RE,-64,-62,-76,-74,-22,
2020-06-11,RO,-19,-4,-14,-27,-27,5
2020-06-11,RS,-39,-36,-26,-48,-54,1
2020-06-11,RU,-3,18,63,-9,-26,0
2020-06-11,RW,-26,-21,-6,-21,-23,13
2020-06-11,SA,-41,-19,-50,-61,-33,20
2020-06-11,SE,5,9,166,-23,-25,5
2020-06-11,SE_110,-5,4,126,-31,-36,9
2020-06-11,SE_121,4,9,,-32,-27,7
2020-06-11,SE_122,29,13,,-19,-20,4
2020-06-11,SE_123,18,15,,-17,-22,4
2020-06-11,SE_124,12,7,,-21,-21,4
2020-06-11,SE_125,13,12,,-27,-23,5
2020-06-11,SE_211,17,16,,-12,-17,3
2020-06-11,SE_212,6,13,,-18,-24,5
2020-06-11,SE_213,21,16,,-9,-16,4
2020-06-11,SE_214,25,15,,-13,-16,4
2020-06-11,SE_221,14,6,,-14,-22,5
2020-06-11,SE_224,8,8,127,-28,-23,7
2020-06-11,SE_231,27,17,,-12,-19,5
2020-06-11,SE_232,4,10,217,-21,-24,6
2020-06-11,SE_311,4,9,124,-5,-19,3
2020-06-11,SE_312,3,7,129,-5,-17,2
2020-06-11,SE_313,13,11,,-12,-20,3
2020-06-11,SE_321,16,16,,-12,-19,2
2020-06-11,SE_331,13,12,,-25,-23,2
2020-06-11,SE_332,19,14,,-13,-17,1
2020-06-11,SG,-58,-14,-52,-51,-47,34
2020-06-11,SI,6,0,56,-13,-16,2
2020-06-11,SK,-6,6,52,-20,-20,6
2020-06-11,SN,-23,-14,-14,-32,-20,11
2020-06-11,SV,-64,-40,-58,-66,-56,29
2020-06-11,SV_AH,-49,,-54,-52,-46,
2020-06-11,SV_CA,,,-42,,-48,
2020-06-11,SV_CH,-53,,-46,,-41,
2020-06-11,SV_CU,,,-48,-44,-49,
2020-06-11,SV_LI,-70,-41,-60,-53,-59,33
2020-06-11,SV_MO,,,-38,,-45,
2020-06-11,SV_PA,-57,-40,-33,-92,-49,
2020-06-11,SV_SA,-59,-37,-53,-67,-52,26
2020-06-11,SV_SM,-58,-32,-52,-64,-48,22
2020-06-11,SV_SO,-54,-36,-37,-71,-46,23
2020-06-11,SV_SS,-67,-41,-70,-66,-61,32
2020-06-11,SV_SV,-54,,-50,,-47,
2020-06-11,SV_UN,-46,,-58,,-40,
2020-06-11,SV_US,-58,-37,-38,,-49,
2020-06-11,TG,-11,-2,11,-22,-4,13
2020-06-11,TH,-18,2,-22,-35,-19,10
2020-06-11,TJ,-26,-23,-20,-35,-21,5
2020-06-11,TR,-20,13,37,-21,-17,5
2020-06-11,TT,-55,-33,-21,-77,-70,27
2020-06-11,TW,-7,4,-10,-15,6,-2
2020-06-11,TZ,-5,5,-4,-4,-11,4
2020-06-11,UA,0,12,67,-4,-22,1
2020-06-11,UG,-38,-23,-14,-50,-28,17
2020-06-11,US,-15,0,49,-33,-36,12
2020-06-11,US_AK,9,16,177,-5,-26,6
2020-06-11,US_AK_02020,3,12,191,-15,-31,8
2020-06-11,US_AK_02050,,,,,-11,
2020-06-11,US_AK_02090,7,8,,-25,-18,4
2020-06-11,US_AK_02110,0,,,-1,-31,
2020-06-11,US_AK_02122,37,40,,,-21,3
2020-06-11,US_AK_02130,,,,,-10,
2020-06-11,US_AK_02150,,,,,-9,
2020-06-11,US_AK_02170,26,19,,,-29,4
2020-06-11,US_AK_02185,,,-49,,-17,
2020-06-11,US_AK_02220,,,,,-18,
2020-06-11,US_AK_02261,,,,,-4,
2020-06-11,US_AL,-3,7,60,2,-26,8
2020-06-11,US_AL_01001,1,17,,,-25,7
2020-06-11,US_AL_01003,15,22,97,7,-22,4
2020-06-11,US_AL_01005,12,,,,-18,
2020-06-11,US_AL_01007,,,,,-24,
2020-06-11,US_AL_01009,4,13,,,-27,6
2020-06-11,US_AL_01011,,,,,-24,
2020-06-11,US_AL_01013,,7,,,-21,
2020-06-11,US_AL_01015,4,1,,,-21,6
2020-06-11,US_AL_01017,16,12,,,-23,7
2020-06-11,US_AL_01019,,24,,,-20,
2020-06-11,US_AL_01021,7,14,,23,-22,4
2020-06-11,US_AL_01023,,,,,-16,
2020-06-11,US_AL_01025,2,-1,,,-17,
2020-06-11,US_AL_01027,,,,,-14,
2020-06-11,US_AL_01029,,,,-9,-16,
2020-06-11,US_AL_01031,6,13,,,-22,7
2020-06-11,US_AL_01033,0,4,-17,4,-20,3
2020-06-11,US_AL_01035,,,,18,-18,
2020-06-11,US_AL_01037,,,,,-7,
2020-06-11,US_AL_01039,9,18,,,-17,4
2020-06-11,US_AL_01041,,,,,-25,
2020-06-11,US_AL_01043,2,16,,15,-17,5
2020-06-11,US_AL_01045,-11,0,,-3,-22,6
2020-06-11,US_AL_01047,2,7,,,-17,6
2020-06-11,US_AL_01049,1,9,,,-19,4
2020-06-11,US_AL_01051,6,3,,,-28,7
2020-06-11,US_AL_01053,-2,9,,,-22,3
2020-06-11,US_AL_01055,2,6,,-8,-22,5
2020-06-11,US_AL_01057,,,,,-17,
2020-06-11,US_AL_01059,2,4,,,-18,
2020-06-11,US_AL_01061,,,,,-19,
2020-06-11,US_AL_01063,,,,6,-12,
2020-06-11,US_AL_01065,,,,,-25,
2020-06-11,US_AL_01067,,,,,-20,
2020-06-11,US_AL_01069,-1,10,,9,-20,6
2020-06-11,US_AL_01071,10,25,,,-20,5
2020-06-11,US_AL_01073,-12,2,,-20,-32,10
2020-06-11,US_AL_01075,,,,,-20,
2020-06-11,US_AL_01077,4,15,,,-22,5
2020-06-11,US_AL_01079,,18,,,-21,
2020-06-11,US_AL_01081,-12,8,,,-31,10
2020-06-11,US_AL_01083,2,10,76,,-27,9
2020-06-11,US_AL_01085,,,,17,-23,
2020-06-11,US_AL_01087,,,,8,-32,
2020-06-11,US_AL_01089,-10,4,70,-21,-35,12
2020-06-11,US_AL_01091,,5,,,-23,
2020-06-11,US_AL_01093,6,,,,-18,
2020-06-11,US_AL_01095,4,9,,,-23,6
2020-06-11,US_AL_01097,-1,7,27,-3,-27,7
2020-06-11,US_AL_01099,,,,,-19,
2020-06-11,US_AL_01101,-10,5,5,20,-29,10
2020-06-11,US_AL_01103,2,6,,6,-24,6
2020-06-11,US_AL_01105,,,,,-28,
2020-06-11,US_AL_01107,,,,,-20,
2020-06-11,US_AL_01109,-6,3,,,-24,
2020-06-11,US_AL_01111,,,,,-19,
2020-06-11,US_AL_01113,8,31,,,-29,8
2020-06-11,US_AL_01115,8,14,,13,-25,7
2020-06-11,US_AL_01117,-5,1,125,,-34,11
2020-06-11,US_AL_01119,,,,,-32,
2020-06-11,US_AL_01121,3,11,,5,-20,6
2020-06-11,US_AL_01123,12,35,,,-17,7
2020-06-11,US_AL_01125,-7,4,,1,-30,8
2020-06-11,US_AL_01127,3,13,,9,-20,4
2020-06-11,US_AL_01129,,,,,-20,
2020-06-11,US_AL_01131,,,,,-20,
2020-06-11,US_AL_01133,,,,,-18,
2020-06-11,US_AR,1,12,139,0,-27,6
2020-06-11,US_AR_05001,,,,,-21,
2020-06-11,US_AR_05003,,,,,-21,
2020-06-11,US_AR_05005,11,19,,,-18,4
2020-06-11,US_AR_05007,-4,7,230,-47,-42,12
2020-06-11,US_AR_05009,6,12,,,-25,6
2020-06-11,US_AR_05011,,,,,-19,
2020-06-11,US_AR_05015,25,,,,-17,
2020-06-11,US_AR_05017,,,,,-19,
2020-06-11,US_AR_05019,3,5,,12,-27,
2020-06-11,US_AR_05021,,,,,-17,
2020-06-11,US_AR_05023,,,,,-19,
2020-06-11,US_AR_05025,,,,,-19,
2020-06-11,US_AR_05027,,3,,,-18,
2020-06-11,US_AR_05029,,,,15,-21,
2020-06-11,US_AR_05031,-2,12,,-1,-24,6
2020-06-11,US_AR_05033,9,19,,18,-24,5
2020-06-11,US_AR_05035,2,12,,6,-27,6
2020-06-11,US_AR_05037,,,,,-13,
2020-06-11,US_AR_05041,,,,,-19,
2020-06-11,US_AR_05043,,19,,,-22,
2020-06-11,US_AR_05045,-3,4,,,-31,8
2020-06-11,US_AR_05047,,,,15,-23,
2020-06-11,US_AR_05049,,,,,-20,
2020-06-11,US_AR_05051,12,15,,,-24,4
2020-06-11,US_AR_05053,,,,,-23,
2020-06-11,US_AR_05055,7,17,,,-24,6
2020-06-11,US_AR_05057,,,,,-23,
2020-06-11,US_AR_05059,2,4,,-1,-19,4
2020-06-11,US_AR_05061,,,,,-13,
2020-06-11,US_AR_05063,1,15,,,-24,5
2020-06-11,US_AR_05065,,,,,-15,
2020-06-11,US_AR_05067,,,,,-19,
2020-06-11,US_AR_05069,3,10,,9,-20,4
2020-06-11,US_AR_05071,6,,,,-23,
2020-06-11,US_AR_05075,,,,,-24,
2020-06-11,US_AR_05079,,,,,-16,
2020-06-11,US_AR_05081,,,,,-22,
2020-06-11,US_AR_05083,,,,,-20,
2020-06-11,US_AR_05085,8,22,,,-26,7
2020-06-11,US_AR_05087,,,,,-22,
2020-06-11,US_AR_05089,,,,,-20,
2020-06-11,US_AR_05091,15,14,,-4,-18,4
2020-06-11,US_AR_05093,-2,1,,-3,-20,3
2020-06-11,US_AR_05095,,,,,-21,
2020-06-11,US_AR_05097,,,,,-26,
2020-06-11,US_AR_05099,,,,-11,-17,
2020-06-11,US_AR_05101,,,,,-18,
2020-06-11,US_AR_05103,8,,,,-18,
2020-06-11,US_AR_05105,,,,,-27,
2020-06-11,US_AR_05107,,,,,-22,
2020-06-11,US_AR_05109,,,,,-14,
2020-06-11,US_AR_05111,,,,,-24,
2020-06-11,US_AR_05113,,,,,-22,
2020-06-11,US_AR_05115,-1,18,,15,-25,6
2020-06-11,US_AR_05117,,,,,-16,
2020-06-11,US_AR_05119,-6,9,107,-12,-32,8
2020-06-11,US_AR_05121,,,,,-16,
2020-06-11,US_AR_05123,,,,9,-22,
2020-06-11,US_AR_05125,11,13,,8,-27,7
2020-06-11,US_AR_05127,,,,,-17,
2020-06-11,US_AR_05129,,,,,-19,
2020-06-11,US_AR_05131,2,15,,-26,-25,6
2020-06-11,US_AR_05133,,,,,-27,
2020-06-11,US_AR_05135,,,,,-16,
2020-06-11,US_AR_05137,,,,,-18,
2020-06-11,US_AR_05139,2,11,,,-20,5
2020-06-11,US_AR_05141,,,,,-24,
2020-06-11,US_AR_05143,-8,8,184,-12,-36,10
2020-06-11,US_AR_05145,4,17,,-3,-22,4
2020-06-11,US_AR_05149,,,,,-23,
2020-06-11,US_AZ,-17,-6,-6,-30,-37,12
2020-06-11,US_AZ_04001,-17,18,40,-22,-38,13
2020-06-11,US_AZ_04003,-16,-5,-22,-16,-31,8
2020-06-11,US_AZ_04005,5,23,102,6,-31,10
2020-06-11,US_AZ_04007,25,53,75,,-17,6
2020-06-11,US_AZ_04009,-4,7,,,-28,8
2020-06-11,US_AZ_04011,,,,,-28,
2020-06-11,US_AZ_04012,-45,-30,-69,-15,-25,
2020-06-11,US_AZ_04013,-19,-8,-13,-35,-39,13
2020-06-11,US_AZ_04015,-4,7,11,3,-23,5
2020-06-11,US_AZ_04017,24,22,120,12,-28,8
2020-06-11,US_AZ_04019,-20,-7,-22,-32,-36,12
2020-06-11,US_AZ_04021,-15,-7,-37,-16,-34,9
2020-06-11,US_AZ_04023,-42,-19,1,-8,-38,14
2020-06-11,US_AZ_04025,-3,6,30,9,-23,6
2020-06-11,US_AZ_04027,-32,-23,-49,-36,-35,10
2020-06-11,US_CA,-31,-5,4,-40,-41,15
2020-06-11,US_CA_06001,-47,-14,37,-62,-54,23
2020-06-11,US_CA_06005,5,11,,,-28,
2020-06-11,US_CA_06007,-22,3,10,,-30,7
2020-06-11,US_CA_06009,-29,27,,,-22,7
2020-06-11,US_CA_06011,-27,,,-16,-27,
2020-06-11,US_CA_06013,-37,-4,30,-52,-44,18
2020-06-11,US_CA_06015,16,20,,,-18,
2020-06-11,US_CA_06017,-23,6,163,-14,-37,10
2020-06-11,US_CA_06019,-25,4,-11,-18,-34,10
2020-06-11,US_CA_06021,-9,18,,21,-32,
2020-06-11,US_CA_06023,-33,-1,64,-8,-33,9
2020-06-11,US_CA_06025,-40,-18,-58,-39,-41,16
2020-06-11,US_CA_06027,-2,,13,,-27,
2020-06-11,US_CA_06029,-16,4,19,-6,-33,9
2020-06-11,US_CA_06031,-15,5,-11,-42,-28,8
2020-06-11,US_CA_06033,-11,6,57,,-25,7
2020-06-11,US_CA_06035,-12,24,,,-14,
2020-06-11,US_CA_06037,-32,-8,-7,-39,-40,16
2020-06-11,US_CA_06039,-32,5,36,8,-29,8
2020-06-11,US_CA_06041,-41,-9,33,-39,-48,19
2020-06-11,US_CA_06043,,,19,,-24,
2020-06-11,US_CA_06045,-22,8,31,-2,-26,7
2020-06-11,US_CA_06047,-16,-3,44,-9,-29,8
2020-06-11,US_CA_06049,,,,,-21,
2020-06-11,US_CA_06051,,,,,-37,
2020-06-11,US_CA_06053,-26,4,34,0,-32,8
2020-06-11,US_CA_06055,-28,-7,69,-14,-35,11
2020-06-11,US_CA_06057,-25,11,118,-34,-27,7
2020-06-11,US_CA_06059,-33,-1,10,-39,-41,17
2020-06-11,US_CA_06061,-20,5,64,48,-40,12
2020-06-11,US_CA_06063,,,,,-6,
2020-06-11,US_CA_06065,-25,-2,-27,-29,-36,11
2020-06-11,US_CA_06067,-28,-2,24,-40,-41,13
2020-06-11,US_CA_06069,-7,0,,,-26,11
2020-06-11,US_CA_06071,-21,2,5,-18,-33,11
2020-06-11,US_CA_06073,-33,-6,1,-46,-43,16
2020-06-11,US_CA_06075,-65,-30,-20,-70,-67,30
2020-06-11,US_CA_06077,-21,3,20,-21,-33,10
2020-06-11,US_CA_06079,-26,1,36,-24,-35,12
2020-06-11,US_CA_06081,-41,-10,-7,-72,-57,26
2020-06-11,US_CA_06083,-31,-2,19,-35,-37,11
2020-06-11,US_CA_06085,-48,-10,29,-63,-61,26
2020-06-11,US_CA_06087,-31,-6,46,-54,-40,14
2020-06-11,US_CA_06089,-15,14,109,-1,-23,5
2020-06-11,US_CA_06093,4,30,,45,-21,2
2020-06-11,US_CA_06095,-23,-5,7,-27,-34,13
2020-06-11,US_CA_06097,-32,-3,23,-31,-33,12
2020-06-11,US_CA_06099,-15,0,24,-6,-30,9
2020-06-11,US_CA_06101,-4,1,,-5,-31,7
2020-06-11,US_CA_06103,-18,15,,11,-25,5
2020-06-11,US_CA_06105,,,,,-15,
2020-06-11,US_CA_06107,-24,7,27,-3,-31,8
2020-06-11,US_CA_06109,-8,28,42,,-23,6
2020-06-11,US_CA_06111,-27,-5,6,-15,-37,14
2020-06-11,US_CA_06113,-34,-4,23,-24,-42,14
2020-06-11,US_CA_06115,-9,10,,-13,-29,8
2020-06-11,US_CO,-12,3,112,-32,-39,11
2020-06-11,US_CO_08001,-8,4,73,-7,-36,10
2020-06-11,US_CO_08003,3,16,,,-31,
2020-06-11,US_CO_08005,-14,0,112,-21,-42,14
2020-06-11,US_CO_08007,27,,,,-24,
2020-06-11,US_CO_08013,-25,-12,109,-40,-51,16
2020-06-11,US_CO_08014,-20,,61,-39,-51,17
2020-06-11,US_CO_08015,25,,,,-21,
2020-06-11,US_CO_08019,,,,,-32,
2020-06-11,US_CO_08021,,,,,-32,
2020-06-11,US_CO_08029,12,,,,-24,
2020-06-11,US_CO_08031,-30,-5,61,-56,-46,14
2020-06-11,US_CO_08035,-4,4,137,24,-49,16
2020-06-11,US_CO_08037,-25,,80,-29,-41,8
2020-06-11,US_CO_08039,,,,,-37,
2020-06-11,US_CO_08041,-6,8,144,-22,-37,10
2020-06-11,US_CO_08043,13,,,,-27,4
2020-06-11,US_CO_08045,1,,,36,-24,5
2020-06-11,US_CO_08047,,,,,-50,
2020-06-11,US_CO_08049,-3,,11,,-29,
2020-06-11,US_CO_08051,,,,,-35,
2020-06-11,US_CO_08055,,,,,-11,
2020-06-11,US_CO_08059,-13,-5,97,-20,-44,14
2020-06-11,US_CO_08063,,,,49,-13,
2020-06-11,US_CO_08065,,,,,-30,
2020-06-11,US_CO_08067,2,28,,-21,-36,8
2020-06-11,US_CO_08069,-6,3,165,-10,-37,10
2020-06-11,US_CO_08071,7,,,,-28,
2020-06-11,US_CO_08073,,,,63,-26,
2020-06-11,US_CO_08075,8,,,,-23,
2020-06-11,US_CO_08077,6,18,172,3,-25,5
2020-06-11,US_CO_08081,,,,,-21,
2020-06-11,US_CO_08083,30,,,,-25,
2020-06-11,US_CO_08085,9,6,,,-22,5
2020-06-11,US_CO_08087,0,-10,,22,-22,6
2020-06-11,US_CO_08089,,,,,-22,
2020-06-11,US_CO_08093,,,,,-35,
2020-06-11,US_CO_08097,-53,,,-65,-47,
2020-06-11,US_CO_08099,,,,7,-18,
2020-06-11,US_CO_08101,-1,15,37,4,-29,7
2020-06-11,US_CO_08105,,,,,-22,
2020-06-11,US_CO_08107,-28,-4,,,-31,
2020-06-11,US_CO_08109,,,,,-26,
2020-06-11,US_CO_08113,,,,,-41,
2020-06-11,US_CO_08117,-39,-13,49,-43,-42,
2020-06-11,US_CO_08119,29,,,,-33,
2020-06-11,US_CO_08123,-7,3,100,-5,-34,9
2020-06-11,US_CO_08125,,,,,-22,
2020-06-11,US_CT,-20,-6,15,-33,-39,16
2020-06-11,US_CT_09001,-19,-7,36,-46,-44,18
2020-06-11,US_CT_09003,-23,-5,6,-39,-41,16
2020-06-11,US_CT_09005,-10,-7,41,,-33,14
2020-06-11,US_CT_09007,-15,-6,61,-15,-40,17
2020-06-11,US_CT_09009,-18,-7,-6,-22,-38,15
2020-06-11,US_CT_09011,-23,-3,28,,-36,15
2020-06-11,US_CT_09013,-26,-3,,-3,-44,18
2020-06-11,US_CT_09015,-6,4,19,-20,-32,12
2020-06-11,US_DC,-54,-23,-46,-71,-62,24
2020-06-11,US_DE,-9,-2,34,-30,-38,14
2020-06-11,US_DE_10001,-6,-8,,-11,-34,12
2020-06-11,US_DE_10003,-17,-12,2,-35,-44,16
2020-06-11,US_DE_10005,16,21,142,0,-23,9
2020-06-11,US_FL,-20,-10,-14,-39,-33,11
2020-06-11,US_FL_12001,-24,-8,-29,-36,-34,13
2020-06-11,US_FL_12003,0,2,,,-22,
2020-06-11,US_FL_12005,20,16,108,-6,-19,5
2020-06-11,US_FL_12007,-18,10,,,-24,
2020-06-11,US_FL_12009,-13,-7,5,-11,-32,9
2020-06-11,US_FL_12011,-25,-11,-21,-50,-36,16
2020-06-11,US_FL_12013,,,,,-27,
2020-06-11,US_FL_12015,-25,-14,-30,-11,-24,6
2020-06-11,US_FL_12017,-10,-3,-6,,-20,5
2020-06-11,US_FL_12019,-6,-4,19,,-32,10
2020-06-11,US_FL_12021,-33,-23,-46,-34,-30,9
2020-06-11,US_FL_12023,0,2,,6,-22,5
2020-06-11,US_FL_12027,-27,-16,-51,,-19,7
2020-06-11,US_FL_12029,,,,,-17,
2020-06-11,US_FL_12031,-12,-3,20,-24,-35,11
2020-06-11,US_FL_12033,-1,4,102,-16,-27,7
2020-06-11,US_FL_12035,-9,-5,8,,-27,7
2020-06-11,US_FL_12037,,,,,-12,
2020-06-11,US_FL_12039,-9,3,,-7,-24,10
2020-06-11,US_FL_12041,,,,,-25,
2020-06-11,US_FL_12043,,,-68,-21,-24,
2020-06-11,US_FL_12045,,,,,-20,
2020-06-11,US_FL_12047,,,,9,-16,
2020-06-11,US_FL_12049,-25,-20,-39,,-25,
2020-06-11,US_FL_12051,-18,-24,-58,,-22,11
2020-06-11,US_FL_12053,-8,1,-10,,-28,7
2020-06-11,US_FL_12055,-26,-16,-39,,-22,5
2020-06-11,US_FL_12057,-19,-12,-20,-47,-38,14
2020-06-11,US_FL_12059,,,,,-20,
2020-06-11,US_FL_12061,-20,-14,6,-20,-27,6
2020-06-11,US_FL_12063,9,8,,4,-18,5
2020-06-11,US_FL_12065,,,,,-27,
2020-06-11,US_FL_12067,,,,,-18,
2020-06-11,US_FL_12069,-16,-7,-27,-22,-28,8
2020-06-11,US_FL_12071,-27,-16,-38,-51,-29,9
2020-06-11,US_FL_12073,-21,-7,-7,-46,-41,16
2020-06-11,US_FL_12075,6,-2,2,,-22,6
2020-06-11,US_FL_12077,,,,,-24,
2020-06-11,US_FL_12079,,,,1,-21,
2020-06-11,US_FL_12081,-22,-12,-4,-31,-27,9
2020-06-11,US_FL_12083,-9,-4,-5,1,-22,6
2020-06-11,US_FL_12085,-19,-14,1,-10,-29,9
2020-06-11,US_FL_12086,-27,-13,-41,-51,-34,15
2020-06-11,US_FL_12087,-31,-18,-41,-46,-28,7
2020-06-11,US_FL_12089,-4,7,48,,-25,8
2020-06-11,US_FL_12091,9,10,130,-6,-25,7
2020-06-11,US_FL_12093,-15,-11,-39,-44,-24,5
2020-06-11,US_FL_12095,-34,-16,-42,-58,-41,15
2020-06-11,US_FL_12097,-23,-10,-18,-31,-38,14
2020-06-11,US_FL_12099,-25,-13,-10,-43,-33,13
2020-06-11,US_FL_12101,-12,-6,-17,-7,-32,9
2020-06-11,US_FL_12103,-19,-9,15,-25,-33,10
2020-06-11,US_FL_12105,-13,-6,-10,-14,-31,10
2020-06-11,US_FL_12107,-5,-3,-1,,-22,6
2020-06-11,US_FL_12109,-4,3,26,-2,-36,10
2020-06-11,US_FL_12111,-15,-5,-4,-3,-28,9
2020-06-11,US_FL_12113,16,14,94,,-26,7
2020-06-11,US_FL_12115,-27,-18,-25,-29,-26,8
2020-06-11,US_FL_12117,-16,-7,1,-23,-42,14
2020-06-11,US_FL_12119,-27,-14,-47,-1,-21,5
2020-06-11,US_FL_12121,-2,3,,,-23,6
2020-06-11,US_FL_12123,-9,17,,,-17,
2020-06-11,US_FL_12125,,,,,-23,
2020-06-11,US_FL_12127,-8,-2,10,-20,-30,8
2020-06-11,US_FL_12129,8,-4,,,-33,13
2020-06-11,US_FL_12131,29,24,98,11,-16,4
2020-06-11,US_FL_12133,-4,13,,,-18,
2020-06-11,US_GA,-9,2,44,-35,-35,11
2020-06-11,US_GA_13001,,10,,,-20,
2020-06-11,US_GA_13003,,,,,-11,
2020-06-11,US_GA_13005,,,,,-12,
2020-06-11,US_GA_13009,2,6,,,-25,7
2020-06-11,US_GA_13011,8,,,,-16,
2020-06-11,US_GA_13013,3,5,,,-29,9
2020-06-11,US_GA_13015,1,17,114,5,-27,7
2020-06-11,US_GA_13017,,7,,,-15,
2020-06-11,US_GA_13019,,,,,-18,
2020-06-11,US_GA_13021,-11,0,33,18,-29,9
2020-06-11,US_GA_13023,,,,,-27,
2020-06-11,US_GA_13025,,,,,-24,
2020-06-11,US_GA_13027,,,,,-16,
2020-06-11,US_GA_13029,-3,7,,4,-29,9
2020-06-11,US_GA_13031,-10,3,,,-31,10
2020-06-11,US_GA_13033,-11,-6,,,-21,
2020-06-11,US_GA_13035,9,4,,-1,-27,
2020-06-11,US_GA_13039,-7,8,29,3,-24,8
2020-06-11,US_GA_13043,,0,,,-19,
2020-06-11,US_GA_13045,0,7,,5,-27,7
2020-06-11,US_GA_13047,3,16,28,,-30,9
2020-06-11,US_GA_13049,,,,,-22,
2020-06-11,US_GA_13051,-7,-1,27,-19,-31,10
2020-06-11,US_GA_13053,-46,,,,-25,
2020-06-11,US_GA_13055,,12,,,-28,
2020-06-11,US_GA_13057,-3,3,162,,-37,12
2020-06-11,US_GA_13059,-22,-1,,-63,-40,12
2020-06-11,US_GA_13063,-3,8,42,-73,-34,11
2020-06-11,US_GA_13065,,,,,-28,
2020-06-11,US_GA_13067,-15,-2,49,-35,-45,15
2020-06-11,US_GA_13069,2,17,,,-16,7
2020-06-11,US_GA_13071,-7,16,,,-16,7
