date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-06-02,FR_CVL_41,,,,,0,0,36,27,1,1,112,111,,,,,,,,,53,47,,,,,1,1,,,,,,
2020-06-02,FR_CVL_45,,,,,0,0,59,37,2,0,276,266,,,,,,,,,68,47,,,,,9,4,,,,,,
2020-06-02,FR_GES,,,,,8,11,2023,1408,31,35,5644,5290,,,,,,,,,983,966,,,,,109,35,,,,,,
2020-06-02,FR_GES_08,,,,,0,0,34,19,0,0,85,88,,,,,,,,,15,22,,,,,3,1,,,,,,
2020-06-02,FR_GES_10,,,,,1,0,87,47,0,0,307,270,,,,,,,,,26,27,,,,,2,0,,,,,,
2020-06-02,FR_GES_51,,,,,1,2,148,108,1,5,440,490,,,,,,,,,74,53,,,,,10,1,,,,,,
2020-06-02,FR_GES_52,,,,,0,1,38,43,1,1,113,96,,,,,,,,,19,40,,,,,2,0,,,,,,
2020-06-02,FR_GES_54,,,,,0,1,205,137,3,0,517,531,,,,,,,,,60,80,,,,,9,4,,,,,,
2020-06-02,FR_GES_55,,,,,0,1,52,43,3,3,219,219,,,,,,,,,16,13,,,,,2,0,,,,,,
2020-06-02,FR_GES_57,,,,,2,2,459,343,5,9,1092,1060,,,,,,,,,226,208,,,,,34,8,,,,,,
2020-06-02,FR_GES_67,,,,,0,1,373,262,4,1,1218,1051,,,,,,,,,255,239,,,,,24,12,,,,,,
2020-06-02,FR_GES_68,,,,,4,3,480,300,15,16,1320,1151,,,,,,,,,258,253,,,,,20,9,,,,,,
2020-06-02,FR_GES_88,,,,,0,0,147,106,-1,0,333,334,,,,,,,,,34,31,,,,,3,0,,,,,,
2020-06-02,FR_GF,,,,,0,0,2,0,14,4,84,80,,,,,,,,,34,22,,,,,4,2,,,,,,
2020-06-02,FR_GUA,,,,,0,0,16,16,0,0,70,76,,,,,,,,,22,4,,,,,2,0,,,,,,
2020-06-02,FR_HDF,,,,,4,3,985,754,12,14,2785,2938,,,,,,,,,657,745,,,,,86,29,,,,,,
2020-06-02,FR_HDF_02,,,,,1,0,160,104,0,1,403,527,,,,,,,,,75,77,,,,,8,4,,,,,,
2020-06-02,FR_HDF_59,,,,,1,1,309,267,5,5,992,960,,,,,,,,,252,311,,,,,37,14,,,,,,
2020-06-02,FR_HDF_60,,,,,0,1,224,169,2,4,484,500,,,,,,,,,143,171,,,,,11,3,,,,,,
2020-06-02,FR_HDF_62,,,,,2,1,163,126,5,3,581,611,,,,,,,,,127,122,,,,,25,7,,,,,,
2020-06-02,FR_HDF_80,,,,,0,0,129,88,0,1,325,340,,,,,,,,,60,64,,,,,5,1,,,,,,
2020-06-02,FR_IDF,,,,,12,16,4316,2802,54,32,13741,11065,,,,,,,,,3070,2994,,,,,395,153,,,,,,
2020-06-02,FR_IDF_75,,,,,0,0,1064,624,11,5,3159,2460,,,,,,,,,510,394,,,,,122,36,,,,,,
2020-06-02,FR_IDF_77,,,,,3,2,389,256,3,1,1330,1027,,,,,,,,,213,203,,,,,39,16,,,,,,
2020-06-02,FR_IDF_78,,,,,0,2,301,194,5,2,1009,891,,,,,,,,,282,287,,,,,35,2,,,,,,
2020-06-02,FR_IDF_91,,,,,0,2,283,213,0,0,1076,923,,,,,,,,,315,327,,,,,36,17,,,,,,
2020-06-02,FR_IDF_92,,,,,5,4,603,433,17,10,2158,1745,,,,,,,,,539,494,,,,,63,21,,,,,,
2020-06-02,FR_IDF_93,,,,,2,3,582,368,8,9,1807,1434,,,,,,,,,452,467,,,,,46,39,,,,,,
2020-06-02,FR_IDF_94,,,,,1,0,665,461,3,3,1884,1616,,,,,,,,,487,564,,,,,38,13,,,,,,
2020-06-02,FR_IDF_95,,,,,1,3,429,253,7,2,1318,969,,,,,,,,,272,258,,,,,16,9,,,,,,
2020-06-02,FR_LRE,,,,,0,0,2,0,0,0,118,120,,,,,,,,,30,16,,,,,2,6,,,,,,
2020-06-02,FR_MAY,,,,,0,0,30,12,14,12,248,258,,,,,,,,,22,44,,,,,8,12,,,,,,
2020-06-02,FR_MQ,,,,,0,0,20,8,0,0,90,80,,,,,,,,,18,8,,,,,4,0,,,,,,
2020-06-02,FR_NAQ,,,,,1,2,231,167,22,19,1034,933,,,,,,,,,132,123,,,,,22,10,,,,,,
2020-06-02,FR_NAQ_16,,,,,0,0,7,5,0,0,31,20,,,,,,,,,6,0,,,,,1,0,,,,,,
2020-06-02,FR_NAQ_17,,,,,0,0,31,17,0,0,76,50,,,,,,,,,10,15,,,,,0,1,,,,,,
2020-06-02,FR_NAQ_19,,,,,1,2,28,9,15,11,76,68,,,,,,,,,9,7,,,,,0,0,,,,,,
2020-06-02,FR_NAQ_23,,,,,0,0,6,4,0,0,31,27,,,,,,,,,11,9,,,,,4,1,,,,,,
2020-06-02,FR_NAQ_24,,,,,0,0,6,7,2,0,45,39,,,,,,,,,7,5,,,,,0,0,,,,,,
2020-06-02,FR_NAQ_33,,,,,0,0,74,72,2,7,432,424,,,,,,,,,51,55,,,,,11,5,,,,,,
2020-06-02,FR_NAQ_40,,,,,0,0,6,6,0,0,37,28,,,,,,,,,6,3,,,,,2,0,,,,,,
2020-06-02,FR_NAQ_47,,,,,0,0,8,1,0,0,36,25,,,,,,,,,8,10,,,,,1,1,,,,,,
2020-06-02,FR_NAQ_64,,,,,0,0,20,7,0,0,112,100,,,,,,,,,5,3,,,,,1,0,,,,,,
2020-06-02,FR_NAQ_79,,,,,0,0,11,10,2,1,33,30,,,,,,,,,2,3,,,,,0,1,,,,,,
2020-06-02,FR_NAQ_86,,,,,0,0,21,17,1,0,71,60,,,,,,,,,10,6,,,,,1,1,,,,,,
2020-06-02,FR_NAQ_87,,,,,0,0,13,12,0,0,54,62,,,,,,,,,7,7,,,,,1,0,,,,,,
2020-06-02,FR_NOR,,,,,0,0,241,178,5,5,718,765,,,,,,,,,158,169,,,,,18,3,,,,,,
2020-06-02,FR_NOR_14,,,,,0,0,55,27,0,1,142,141,,,,,,,,,23,31,,,,,1,0,,,,,,
2020-06-02,FR_NOR_27,,,,,0,0,36,42,1,0,78,99,,,,,,,,,39,37,,,,,2,0,,,,,,
2020-06-02,FR_NOR_50,,,,,0,0,21,26,0,0,64,58,,,,,,,,,27,19,,,,,4,0,,,,,,
2020-06-02,FR_NOR_61,,,,,0,0,24,13,1,2,85,116,,,,,,,,,24,20,,,,,3,1,,,,,,
2020-06-02,FR_NOR_76,,,,,0,0,105,70,3,2,349,351,,,,,,,,,45,62,,,,,8,2,,,,,,
2020-06-02,FR_OCC,,,,,0,1,281,216,4,1,1372,1321,,,,,,,,,136,102,,,,,29,9,,,,,,
2020-06-02,FR_OCC_09,,,,,0,0,2,0,0,0,16,16,,,,,,,,,1,1,,,,,1,0,,,,,,
2020-06-02,FR_OCC_11,,,,,0,1,41,17,0,0,114,106,,,,,,,,,7,5,,,,,1,0,,,,,,
2020-06-02,FR_OCC_12,,,,,0,0,15,9,0,0,64,73,,,,,,,,,4,3,,,,,0,0,,,,,,
2020-06-02,FR_OCC_30,,,,,0,0,45,47,1,1,154,138,,,,,,,,,35,38,,,,,4,2,,,,,,
2020-06-02,FR_OCC_31,,,,,0,0,44,26,1,0,344,261,,,,,,,,,36,21,,,,,9,2,,,,,,
2020-06-02,FR_OCC_32,,,,,0,0,14,9,0,0,44,39,,,,,,,,,4,1,,,,,1,0,,,,,,
2020-06-02,FR_OCC_34,,,,,0,0,67,51,1,-1,330,335,,,,,,,,,20,14,,,,,7,3,,,,,,
2020-06-02,FR_OCC_46,,,,,0,0,10,12,0,1,33,33,,,,,,,,,4,6,,,,,0,1,,,,,,
2020-06-02,FR_OCC_48,,,,,0,0,1,0,0,0,12,11,,,,,,,,,1,0,,,,,0,0,,,,,,
2020-06-02,FR_OCC_65,,,,,0,0,13,13,0,0,69,74,,,,,,,,,8,8,,,,,2,0,,,,,,
2020-06-02,FR_OCC_66,,,,,0,0,16,18,0,0,122,154,,,,,,,,,2,0,,,,,1,0,,,,,,
2020-06-02,FR_OCC_81,,,,,0,0,8,14,1,0,48,63,,,,,,,,,10,3,,,,,1,1,,,,,,
2020-06-02,FR_OCC_82,,,,,0,0,5,0,0,0,22,18,,,,,,,,,4,2,,,,,2,0,,,,,,
2020-06-02,FR_PAC,,,,,7,3,506,399,9,11,2567,2317,,,,,,,,,430,431,,,,,58,16,,,,,,
2020-06-02,FR_PAC_04,,,,,0,0,8,4,0,0,51,66,,,,,,,,,4,9,,,,,0,0,,,,,,
2020-06-02,FR_PAC_05,,,,,0,1,8,10,0,3,62,50,,,,,,,,,9,14,,,,,2,0,,,,,,
2020-06-02,FR_PAC_06,,,,,2,0,94,86,2,-1,321,317,,,,,,,,,48,56,,,,,4,2,,,,,,
2020-06-02,FR_PAC_13,,,,,2,2,297,232,6,6,1519,1409,,,,,,,,,279,277,,,,,46,13,,,,,,
2020-06-02,FR_PAC_83,,,,,3,0,73,57,1,2,500,360,,,,,,,,,69,64,,,,,6,1,,,,,,
2020-06-02,FR_PAC_84,,,,,0,0,26,10,0,1,114,115,,,,,,,,,21,11,,,,,0,0,,,,,,
2020-06-02,FR_PDL,,,,,2,0,268,173,9,9,892,873,,,,,,,,,189,186,,,,,16,5,,,,,,
2020-06-02,FR_PDL_44,,,,,1,0,90,57,3,5,295,278,,,,,,,,,66,54,,,,,5,2,,,,,,
2020-06-02,FR_PDL_49,,,,,0,0,82,51,3,1,259,264,,,,,,,,,50,49,,,,,6,2,,,,,,
2020-06-02,FR_PDL_53,,,,,1,0,26,18,0,1,76,84,,,,,,,,,7,11,,,,,0,0,,,,,,
2020-06-02,FR_PDL_72,,,,,0,0,44,35,1,2,154,153,,,,,,,,,34,46,,,,,2,0,,,,,,
2020-06-02,FR_PDL_85,,,,,0,0,26,12,2,0,108,94,,,,,,,,,32,26,,,,,3,1,,,,,,
2020-06-02,PH_00,79,61,5023,4677,0,0,464,292,37,32,1532,1484,,,,,8,8,1735,1427,,,,,,,,,,,,,,
2020-06-02,PH_01_PAN,2,3,36,32,0,0,5,4,0,0,7,12,,,,,0,0,16,17,,,,,,,,,,,,,,
2020-06-02,PH_03_BAN,1,,69,65,0,,2,0,0,,19,32,,,,,0,,33,28,,,,,,,,,,,,,,
2020-06-02,PH_03_BUL,9,1,137,106,0,0,10,8,0,0,24,26,,,,,0,0,52,42,,,,,,,,,,,,,,
2020-06-02,PH_03_PAM,2,,54,44,0,,4,1,0,,12,6,,,,,0,,36,24,,,,,,,,,,,,,,
2020-06-02,PH_06_ANT,0,0,14,4,0,0,0,0,1,1,12,4,,,,,0,0,2,1,,,,,,,,,,,,,,
2020-06-02,PH_06_CAP,0,,4,1,0,,1,1,1,,3,0,,,,,0,,2,1,,,,,,,,,,,,,,
2020-06-02,PH_06_NEC,,1,22,10,,0,2,1,,0,10,3,,,,,,0,6,2,,,,,,,,,,,,,,
2020-06-02,PH_07_CEB,41,32,1541,919,0,0,43,23,0,1,40,38,,,,,1,0,116,119,,,,,,,,,,,,,,
2020-06-02,PH_08_LEY,1,,10,4,0,,0,0,0,,0,2,,,,,0,,0,1,,,,,,,,,,,,,,
2020-06-02,PH_11_DAS,3,2,166,120,0,0,18,4,0,0,83,44,,,,,3,2,160,116,,,,,,,,,,,,,,
2020-06-02,PH_15_ABR,,1,2,1,,0,0,0,,0,3,0,,,,,,0,1,0,,,,,,,,,,,,,,
2020-06-02,PH_15_BEN,1,,25,17,0,,0,1,0,,19,19,,,,,1,,20,14,,,,,,,,,,,,,,
2020-06-02,PH_40_BTG,1,,113,89,0,,9,7,0,,21,23,,,,,0,,39,24,,,,,,,,,,,,,,
2020-06-02,PH_40_CAV,6,1,217,164,0,0,25,8,1,0,57,52,,,,,1,0,87,56,,,,,,,,,,,,,,
2020-06-02,PH_40_LAG,4,1,273,205,0,0,18,5,0,0,52,54,,,,,0,0,71,63,,,,,,,,,,,,,,
2020-06-02,PH_40_RIZ,3,2,282,244,0,0,29,15,1,0,73,70,,,,,0,0,107,67,,,,,,,,,,,,,,
2020-06-02,PH_41_ROM,1,,2,1,0,,0,0,0,,0,1,,,,,1,,2,1,,,,,,,,,,,,,,
2020-06-02,ZA,,,,,37,35,400,355,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO,739,773,17859,15468,39,37,834,557,580,478,7261,6192,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05,43,18,747,511,0,0,3,3,16,5,284,275,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05001,10,7,272,321,0,0,2,1,6,5,168,186,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05088,2,2,51,43,0,0,0,1,1,0,28,21,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05147,,1,63,10,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05154,1,,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05172,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05266,,1,14,18,,0,0,0,,0,11,15,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05284,1,,2,1,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05360,2,1,10,12,0,0,0,0,0,0,7,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05361,0,,216,22,0,,0,0,5,,19,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05368,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05376,,2,5,5,,0,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05440,0,,1,3,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05615,1,,8,6,0,,0,0,0,,7,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05631,2,,9,11,0,,0,0,0,,5,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05789,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_05_05837,23,2,37,10,0,0,0,0,2,0,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08,115,92,2628,2141,22,17,179,111,84,64,843,614,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08001,71,67,1295,1146,15,13,113,64,40,31,361,296,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08078,2,0,32,21,0,1,2,2,0,0,9,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08137,0,,2,1,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08296,,1,50,44,,0,2,2,,0,12,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08433,5,2,200,137,2,0,17,8,4,4,51,30,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08436,0,,4,2,0,,0,0,1,,4,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08558,,1,11,3,,0,1,0,,0,6,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08573,3,1,30,24,2,0,3,2,1,0,10,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08634,1,,56,49,0,,1,1,2,,32,31,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08638,1,0,25,13,1,0,2,0,2,2,11,15,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08685,,1,27,14,,0,1,0,,0,14,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08758,32,19,855,644,2,2,33,30,33,27,316,209,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_08_08832,,0,3,3,,1,2,1,,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_11,242,263,5661,5586,3,6,173,132,167,186,2333,2443,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_11_11001,242,263,5661,5586,3,6,173,132,167,186,2333,2443,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13,94,110,1947,1623,3,2,115,80,50,53,600,533,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13001,84,106,1807,1518,3,2,107,73,43,50,544,495,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13052,0,,20,16,0,,1,0,1,,8,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13140,,1,1,1,,0,1,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13433,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13683,1,,26,17,0,,2,1,1,,10,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13836,7,3,58,37,0,0,2,2,2,2,24,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13838,1,,7,6,0,,1,0,1,,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_13_13873,0,0,12,15,0,0,0,2,2,1,6,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15,1,1,94,119,0,0,4,8,5,9,57,72,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15001,,0,26,31,,0,1,2,,1,6,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15176,,1,6,9,,0,0,0,,1,4,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15212,,0,0,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15238,,0,10,17,,0,0,0,,3,8,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15272,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15322,0,0,5,4,0,0,1,0,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15469,0,,2,2,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15531,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_15_15676,,0,0,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_17,5,6,60,96,1,0,4,3,0,0,44,63,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_17_17001,2,4,22,39,0,0,1,1,0,0,12,19,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_17_17174,,1,3,5,,0,0,0,,0,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_17_17380,2,,24,33,0,,1,1,0,,21,30,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_17_17873,1,1,4,8,1,0,1,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_18,,0,12,12,,0,1,0,,1,9,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_18_18001,,0,12,11,,0,1,0,,1,9,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19,1,2,58,58,0,1,1,4,3,2,31,28,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19001,,1,21,19,,0,0,1,,0,14,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19256,0,0,2,2,0,0,0,0,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19548,0,0,7,6,0,0,0,0,2,1,6,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19573,,0,12,15,,1,0,1,,0,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19698,,1,5,6,,0,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_19_19845,1,,2,0,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_20,9,15,167,179,1,0,8,5,2,2,41,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_20_20001,9,15,117,147,1,0,5,2,0,1,31,18,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_20_20238,0,0,4,1,0,0,0,0,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23,9,19,65,98,1,0,5,5,0,3,31,30,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23001,7,17,36,56,0,0,2,2,0,1,19,17,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23090,,0,1,5,,0,0,0,,1,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23182,,0,0,2,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23189,,1,0,4,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23417,1,1,9,6,1,0,2,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_23_23660,1,,12,17,0,,1,0,0,,4,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25,22,30,495,524,1,2,15,17,13,10,169,168,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25126,0,1,16,12,0,0,0,0,2,1,12,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25175,3,2,23,32,0,0,0,0,1,1,15,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25178,1,1,4,2,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25245,1,,10,5,0,,2,0,0,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25269,2,1,22,20,1,0,1,0,1,0,7,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25286,1,1,24,22,0,0,0,0,0,0,6,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25290,0,,16,21,0,,0,3,1,,6,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25295,0,0,5,4,0,0,0,0,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25307,2,1,15,21,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25407,3,2,3,4,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25426,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25430,,0,16,17,,1,0,1,,0,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25473,5,3,27,32,0,0,2,2,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25658,0,0,2,1,0,0,0,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25736,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25740,1,,7,6,0,,0,0,0,,3,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25754,0,11,160,196,0,0,3,1,1,2,47,56,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25785,0,1,5,4,0,0,0,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25799,0,0,8,9,0,0,1,1,2,2,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25817,1,1,8,7,0,0,1,0,1,0,3,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25843,,1,1,5,,0,0,1,,0,0,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_25_25899,2,3,18,21,0,1,1,3,0,0,6,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_27,0,0,133,159,0,2,7,9,4,14,28,42,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_27_27001,0,0,108,134,0,2,5,7,1,4,20,32,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_27_27099,0,,2,1,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_27_27361,0,0,7,15,0,0,0,0,2,10,2,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_41,1,0,122,130,0,0,7,6,1,4,96,105,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_41_41001,0,0,65,78,0,0,2,3,1,2,51,64,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_41_41298,1,,4,2,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_41_41396,,0,2,3,,0,0,0,,1,1,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_41_41503,,0,6,7,,0,0,0,,1,6,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_44,0,,33,32,0,,2,3,1,,19,20,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_44_44035,0,,2,2,0,,0,0,1,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47,25,28,350,354,0,0,34,18,8,4,145,165,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47001,11,14,193,194,0,0,14,9,2,1,92,113,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47189,6,8,67,58,0,0,8,0,3,0,34,29,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47245,2,0,4,5,0,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47288,1,,3,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47570,5,3,63,80,0,0,8,7,3,2,13,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_47_47745,,3,11,4,,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_50,1,1,894,89,0,0,7,4,21,3,814,73,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_50_50001,0,1,870,69,0,0,6,3,21,2,801,60,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_50_50226,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_50_50313,,0,5,7,,0,0,0,,1,2,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_52,32,45,678,664,1,2,50,30,19,17,213,152,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_52_52001,4,5,58,60,1,0,8,3,1,2,17,18,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_52_52022,1,3,3,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_52_52356,4,7,107,56,0,1,4,1,1,0,73,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CO_52_52385,,1,1,1,,0,2,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
