date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-16,US_NE_31117,USC00258133,40.394,,,300,
2020-05-16,US_NE_31121,USW00014935,33.25,11.1,20,3,0
2020-05-16,US_NE_31145,USW00094040,9.91,10,22.8,384,
2020-05-16,US_NE_31147,USW00094957,11.76,12.8,24.4,8,
2020-05-16,US_NE_31151,USC00253065,15.568,,,0,0
2020-05-16,US_NE_31157,USR0000NSCO,3.796,7.2,18.9,,
2020-05-16,US_NE_31159,USC00253065,24.779,,,0,0
2020-05-16,US_NE_31165,USR0000NAGA,6.731,4.4,16.7,,
2020-05-16,US_NE_31171,USR0000NBES,22.424,9.4,17.8,,
2020-05-16,US_NE_31175,USW00094958,6.41,10,16.7,124,
2020-05-16,US_NE_31177,USR0000IDES,11.388,9.4,22.8,,
2020-05-16,US_NE_31185,USC00259513,5.039,,,0,
2020-05-16,US_NH_33003,USC00278614,8.24,,,244,0
2020-05-16,US_NH_33017,USW00054791,4.89,9.4,20.6,10,
2020-05-16,US_NJ_34001,USW00093730,6.659,13.9,25.6,0,0
2020-05-16,US_NJ_34003,USW00094741,12.257,15.6,25.6,0,
2020-05-16,US_NJ_34011,USW00013735,6.805,12.2,27.2,0,
2020-05-16,US_NJ_34013,USC00283704,9.488,,,5,
2020-05-16,US_NJ_34015,USW00013739,19.252,15.6,26.1,0,0
2020-05-16,US_NJ_34017,USC00283704,6.385,,,5,
2020-05-16,US_NJ_34021,USW00014792,9.833,14.4,25,0,
2020-05-16,US_NJ_34035,USW00054785,8.7,13.3,25.6,0,
2020-05-16,US_NJ_34037,USW00054793,8.739,12.2,24.4,3,
2020-05-16,US_NJ_34039,USW00014734,10.798,15.6,25.6,0,0
2020-05-16,US_NM_35005,USW00023009,6.839,13.3,32.8,0,0
2020-05-16,US_NM_35025,USC00294028,22.753,12.8,28.9,0,
2020-05-16,US_NM_35029,USW00023078,9.552,10,32.8,0,
2020-05-16,US_NM_35031,USS0008P03S,38.941,4,22,0,
2020-05-16,US_NM_35037,USW00023048,9.371,11.7,29.4,13,
2020-05-16,US_NM_35047,USW00023054,34.875,4.4,25.6,0,
2020-05-16,US_NM_35055,USS0005N14S,15.226,3,13.7,0,
2020-05-16,US_NV_32001,USW00093102,38.22,7.2,28.3,0,
2020-05-16,US_NV_32003,USW00053123,15.832,21.1,34.4,0,
2020-05-16,US_NV_32005,USR0000NFIS,4.044,7.2,25,,
2020-05-16,US_NV_32007,USS0015J22S,22.501,4.4,17.1,0,
2020-05-16,US_NV_32011,USR0000NCOI,24.982,1.7,23.3,,
2020-05-16,US_NV_32015,USR0000NREB,24.72,3.3,26.7,,
2020-05-16,US_NV_32023,USR0000NPAN,36.092,7.8,28.9,,
2020-05-16,US_NV_32031,USR0000NBUF,10.72,7.8,26.7,,
2020-05-16,US_NY_36001,USW00014735,9.582,12.8,22.8,0,0
2020-05-16,US_NY_36005,USW00014732,7.516,15,25,0,0
2020-05-16,US_NY_36007,USW00004725,10.592,9.4,18.3,0,0
2020-05-16,US_NY_36023,USW00064758,23.089,6,16.9,0,
2020-05-16,US_NY_36027,USW00064756,2.942,11.4,23,9,
2020-05-16,US_NY_36033,USW00094740,25.248,0.6,13.3,3,
2020-05-16,US_NY_36045,USW00094790,2.278,3.9,15.6,0,
2020-05-16,US_NY_36047,USW00094728,9.743,15,25,3,0
2020-05-16,US_NY_36055,USW00014768,20.417,8.9,16.1,0,0
2020-05-16,US_NY_36061,USW00094728,6.005,15,25,3,0
2020-05-16,US_NY_36065,USW00064775,2.392,7.8,18.9,0,
2020-05-16,US_NY_36067,USW00014771,13.691,8.3,18.9,0,0
2020-05-16,US_NY_36071,USW00004789,12.712,12.2,23.9,8,
2020-05-16,US_NY_36081,USW00014732,8.944,15,25,0,0
2020-05-16,US_NY_36083,USW00014735,18.176,12.8,22.8,0,0
2020-05-16,US_NY_36085,USW00014734,11.995,15.6,25.6,0,0
2020-05-16,US_NY_36087,USC00307742,25.94,,,198,
2020-05-16,US_NY_36107,USW00004725,26.171,9.4,18.3,0,0
2020-05-16,US_NY_36115,USW00014750,15.541,7.2,18.9,0,
2020-05-16,US_NY_36119,USW00094745,10.837,12.8,23.3,3,
2020-05-16,US_NY_36121,USC00309593,5.47,,,117,0
2020-05-16,US_NY_36123,USW00054778,3.578,6.1,18.3,0,
2020-05-16,US_OH_39005,USW00014891,20.97,14.4,25.6,0,0
2020-05-16,US_OH_39007,USW00004857,13.536,8.3,20.6,0,
2020-05-16,US_OH_39009,USC00330279,4.332,,,5,
2020-05-16,US_OH_39017,USW00053855,9.659,12.8,25.6,13,
2020-05-16,US_OH_39025,USW00093812,23.964,13.3,27.2,18,
2020-05-16,US_OH_39027,USW00013841,1.524,,,0,
2020-05-16,US_OH_39035,USW00004853,3.182,10,14.4,0,
2020-05-16,US_OH_39039,USW00004851,5.462,10,22.8,0,0
2020-05-16,US_OH_39045,USW00053844,2.408,11.7,23.3,0,
2020-05-16,US_OH_39061,USC00331516,12.983,,,28,0
2020-05-16,US_OH_39063,USW00014825,1.517,12.2,24.4,0,
2020-05-16,US_OH_39093,USW00004849,13.998,12.8,22.8,0,
2020-05-16,US_OH_39095,USW00004848,13.15,10.6,19.4,0,
2020-05-16,US_OH_39103,USW00004842,27.485,13.3,23.3,0,
2020-05-16,US_OH_39105,USC00330279,27.828,,,5,
2020-05-16,US_OH_39119,USW00093824,5.692,13.3,24.4,0,
2020-05-16,US_OH_39139,USW00014891,4.857,14.4,25.6,0,0
2020-05-16,US_OH_39141,USR0000OCHL,8.951,12.8,25,,
2020-05-16,US_OH_39151,USW00014895,13.008,12.2,23.9,0,0
2020-05-16,US_OH_39157,USW00004852,4.621,12.8,26.1,0,
2020-05-16,US_OH_39169,USW00004842,4.802,13.3,23.3,0,
2020-05-16,US_OK_40001,USW00093993,46.474,13.3,26.1,61,0
2020-05-16,US_OK_40031,USW00003950,11.971,16.1,21.1,130,0
2020-05-16,US_OK_40037,USW00053908,38.018,15.6,23.9,0,0
2020-05-16,US_OK_40045,USW00013975,9.792,13.3,28.3,0,0
2020-05-16,US_OK_40071,USW00013969,8.832,14.4,23.3,0,0
2020-05-16,US_OK_40075,USW00093986,10.162,16.7,22.8,51,0
2020-05-16,US_OK_40077,USR0000OKIA,26.679,15.6,20.6,,
2020-05-16,US_OK_40083,USW00053913,7.243,14.4,21.7,3,0
2020-05-16,US_OK_40091,USW00093953,41.567,16.7,22.2,33,0
2020-05-16,US_OK_40101,USW00093953,5.46,16.7,22.2,33,0
2020-05-16,US_OK_40109,USW00013967,11.984,13.9,20.6,0,0
2020-05-16,US_OK_40111,USW00053908,44.444,15.6,23.9,0,0
2020-05-16,US_OK_40121,USW00093950,6.114,15.6,23.9,140,0
2020-05-16,US_OK_40135,USW00013964,39.73,14.4,25.6,234,0
2020-05-16,US_OK_40139,USW00003030,7.925,13.9,27.2,5,
2020-05-16,US_OK_40141,USW00003981,5.518,16.7,22.2,5,0
2020-05-16,US_OK_40143,USW00053908,9.871,15.6,23.9,0,0
2020-05-16,US_OR,USR0000OSAL,14.106,6.7,20,,
2020-05-16,US_OR_41001,USR0000OFLA,12.489,6.7,17.2,,
2020-05-16,US_OR_41003,USW00004236,11.633,8.9,19.6,36,
2020-05-16,US_OR_41005,USR0000OWAN,9.039,3.9,15.6,,
2020-05-16,US_OR_41013,USR0000OBAD,11.573,5,15.6,,
2020-05-16,US_OR_41015,USR0000OAGN,10.31,10,20.6,,
2020-05-16,US_OR_41017,USR0000OLAV,9.09,6.1,18.9,,
2020-05-16,US_OR_41025,USR0000OFOS,24.881,0,20.6,,
2020-05-16,US_OR_41027,USS0021D04S,7.513,3.9,13.4,25,
2020-05-16,US_OR_41029,USW00024225,11.689,11.1,18.3,30,0
2020-05-16,US_OR_41033,USR0000OONI,11.43,5.6,20.6,,
2020-05-16,US_OR_41035,USR0000OCAI,9.154,2.2,9.4,,
2020-05-16,US_OR_41037,USS0020G02S,34.955,2.5,12,0,
2020-05-16,US_OR_41051,USW00024242,1.238,12.8,21.7,64,
2020-05-16,US_OR_41053,USR0000ORCK,4.234,8.3,18.3,,
2020-05-16,US_OR_41063,USR0000OROB,11.661,2.8,17.2,,
2020-05-16,US_OR_41065,USR0000OWAM,24.652,8.9,17.2,,
2020-05-16,US_OR_41071,USS0023D03S,3.236,9.1,17.1,25,
2020-05-16,US_PA_42011,USW00014712,6.694,16.1,24.4,8,
2020-05-16,US_PA_42017,USW00054786,1.536,15.6,26.1,0,
2020-05-16,US_PA_42029,USW00003761,12.703,14,23.9,0,
2020-05-16,US_PA_42033,USW00054792,7.136,11.1,22.8,0,
2020-05-16,US_PA_42039,USW00004843,10.569,8.3,21.7,0,
2020-05-16,US_PA_42045,USW00013739,15.519,15.6,26.1,0,0
2020-05-16,US_PA_42049,USW00014860,7.164,8.3,17.8,0,0
2020-05-16,US_PA_42053,USR0000PALL,12.048,7.2,23.3,,
2020-05-16,US_PA_42065,USW00004787,10.028,10,23.3,0,
2020-05-16,US_PA_42069,USW00014777,15.337,12.8,22.8,10,0
2020-05-16,US_PA_42077,USW00014737,12.723,13.9,24.4,0,0
2020-05-16,US_PA_42089,USW00054789,9.377,10,20,5,
2020-05-16,US_PA_42131,USW00014777,32.053,12.8,22.8,10,0
2020-05-16,US_PA_42133,USW00093778,12.303,12.2,23.9,3,
2020-05-16,US_PR_72021,RQC00669415,6.11,,,0,0
2020-05-16,US_PR_72033,RQC00669415,5.259,,,0,0
2020-05-16,US_PR_72037,RQW00011630,1.3,25,31.7,69,
2020-05-16,US_PR_72051,RQC00669415,10.85,,,0,0
2020-05-16,US_PR_72053,RQW00011630,7.968,25,31.7,69,
2020-05-16,US_PR_72089,RQW00011630,15.329,25,31.7,69,
2020-05-16,US_PR_72103,RQW00011630,11.048,25,31.7,69,
2020-05-16,US_PR_72105,RQC00669415,17.061,,,0,0
2020-05-16,US_PR_72127,RQW00011641,6.208,25,32.2,5,
2020-05-16,US_PR_72135,RQC00669415,9.987,,,0,0
2020-05-16,US_PR_72137,RQC00669415,9.743,,,0,0
2020-05-16,US_RI_44001,USW00014765,11.65,10.6,23.9,25,0
2020-05-16,US_RI_44003,USW00014765,4.377,10.6,23.9,25,0
2020-05-16,US_RI_44005,USW00014787,1.145,9.4,23.3,56,
2020-05-16,US_RI_44007,USW00014765,14.697,10.6,23.9,25,0
2020-05-16,US_RI_44009,USW00054797,4.219,8.3,22.9,60,
2020-05-16,US_SC_45011,USW00063826,14.847,14,30.5,0,
2020-05-16,US_SC_45013,USW00093831,15.037,19.4,30.6,0,
2020-05-16,US_SC_45019,USW00013782,5.356,21.1,26.7,0,
2020-05-16,US_SC_45025,USR0000SCAR,10.73,16.1,30.6,,
2020-05-16,US_SC_45045,USW00013886,5.348,17.2,29.4,0,
2020-05-16,US_SC_45047,USW00053874,10.214,12.2,28.3,0,
2020-05-16,US_SC_45053,USW00093831,28.869,19.4,30.6,0,
2020-05-16,US_SC_45075,USW00053854,5.908,14.4,30.6,0,
2020-05-16,US_SC_45079,USW00053867,10.308,15.6,31.1,0,
2020-05-16,US_SC_45087,USR0000SWHI,6.567,12.2,30.6,,
2020-05-16,US_SD_46005,USW00014936,4.711,10,15.6,175,0
2020-05-16,US_SD_46033,USR0000SELK,13.498,3.9,12.2,,
2020-05-16,US_SD_46063,USW00094037,3.95,6.7,15.6,97,
2020-05-16,US_SD_46089,USW00054933,9.572,7.8,11.8,39,
2020-05-16,US_SD_46102,USR0000SPIN,23.008,6.7,10.6,,
2020-05-16,US_SD_46103,USW00024090,19.046,2.8,11.1,28,
2020-05-16,US_SD_46109,USW00094993,6.32,6.7,16.7,5,0
2020-05-16,US_TN_47001,USW00053868,10.185,15,30.6,0,0
2020-05-16,US_TN_47009,USR0000TIND,13.249,16.7,29.4,,
2020-05-16,US_TN_47035,USR0000TCRO,3.59,14.4,28.9,,
2020-05-16,US_TN_47063,USR0000THAM,4.188,13.9,29.4,,
2020-05-16,US_TN_47071,USR0000TSHI,12.978,18.3,30.6,,
2020-05-16,US_TN_47097,USW00053869,27.017,19.4,28.9,8,
2020-05-16,US_TN_47115,USR0000TPRE,16.575,17.2,26.7,,
2020-05-16,US_TN_47139,USR0000GCOH,26.342,16.7,27.8,,
2020-05-16,US_TN_47163,USW00013877,10.198,11.1,30,0,0
2020-05-16,US_TX_48005,USW00093987,13.986,20,25.6,94,0
2020-05-16,US_TX_48007,USW00012972,5.827,,,300,
2020-05-16,US_TX_48009,USW00013966,44.869,16.1,19.4,155,0
2020-05-16,US_TX_48019,USC00415742,8.015,,,343,
2020-05-16,US_TX_48021,USR0000TBAS,9.731,17.2,26.7,,
2020-05-16,US_TX_48027,USC00414792,20.395,16.1,23.3,107,0
2020-05-16,US_TX_48039,USW00012976,7.037,18.9,27.2,239,0
2020-05-16,US_TX_48041,USW00003904,10.018,18.3,24.4,279,0
2020-05-16,US_TX_48057,USC00410436,23.103,,,488,
2020-05-16,US_TX_48061,USW00012957,10.551,18.9,30.6,279,0
2020-05-16,US_TX_48063,USR0000TLND,17.122,19.4,23.9,,
2020-05-16,US_TX_48065,USW00003024,31.961,17.2,29.4,0,
2020-05-16,US_TX_48071,USR0000TANA,23.606,18.9,27.8,,
2020-05-16,US_TX_48077,USW00013966,33.496,16.1,19.4,155,0
2020-05-16,US_TX_48085,USW00053914,0.959,17.8,20.6,163,0
2020-05-16,US_TX_48105,USR0000TBAR,37.258,15,27.2,,
2020-05-16,US_TX_48109,USW00023055,50.451,9.4,28.9,0,
2020-05-16,US_TX_48113,USW00013960,11.53,18.3,20,765,0
2020-05-16,US_TX_48135,USW00003031,15.533,15,28.3,0,
2020-05-16,US_TX_48141,USW00023044,13.629,20,34.4,0,0
2020-05-16,US_TX_48149,USR0000TLGR,8.573,17.8,27.8,,
2020-05-16,US_TX_48161,USW00053968,41.326,19,22.6,349,
2020-05-16,US_TX_48163,USW00012947,46.088,18.3,30.6,5,0
2020-05-16,US_TX_48167,USW00012923,11.868,20,27.8,145,0
2020-05-16,US_TX_48187,USW00012971,15.685,17.8,31.7,97,
2020-05-16,US_TX_48201,USW00012960,13.657,20,27.8,97,0
2020-05-16,US_TX_48205,USW00093042,20.384,11.7,25.6,0,0
2020-05-16,US_TX_48207,USC00413992,1.923,,,38,
2020-05-16,US_TX_48215,USC00412758,11.554,19.4,34.4,0,
2020-05-16,US_TX_48233,USW00003024,16.435,17.2,29.4,0,
2020-05-16,US_TX_48245,USW00012917,15.3,18.3,27.2,262,0
2020-05-16,US_TX_48249,USW00012932,6.546,18.9,31.1,538,0
2020-05-16,US_TX_48257,USW00053911,12.294,18.3,22.8,671,0
2020-05-16,US_TX_48261,USC00410345,13.789,,,635,
2020-05-16,US_TX_48267,USW00013973,2.797,15.6,27.8,5,0
2020-05-16,US_TX_48273,USW00012928,17.315,18.3,30.6,0,
2020-05-16,US_TX_48281,USR0000TCOL,29.142,15,26.1,,
2020-05-16,US_TX_48283,USW00012947,17.392,18.3,30.6,5,0
2020-05-16,US_TX_48297,USR0000TGEO,2.268,17.8,30,,
2020-05-16,US_TX_48301,USW00023040,35.447,15,31.7,0,
2020-05-16,US_TX_48303,USW00023042,4.952,12.8,27.2,0,0
2020-05-16,US_TX_48329,USR0000TMID,12.38,15.6,28.3,,
2020-05-16,US_TX_48343,USR0000TLND,14.857,19.4,23.9,,
2020-05-16,US_TX_48349,USW00053912,7.026,17.8,21.1,676,0
2020-05-16,US_TX_48351,USR0000TKIR,40.62,20.6,26.1,,
2020-05-16,US_TX_48363,USW00093985,23.62,15.6,18.3,203,0
2020-05-16,US_TX_48373,USR0000TWOO,41.468,18.9,25.6,,
2020-05-16,US_TX_48375,USW00023047,24.778,12.2,26.1,53,0
2020-05-16,US_TX_48387,USR0000TCLA,10.81,17.8,22.8,,
2020-05-16,US_TX_48391,USW00012972,28.952,,,300,
2020-05-16,US_TX_48395,USW00003904,50.957,18.3,24.4,279,0
2020-05-16,US_TX_48397,USW00053911,24.065,18.3,22.8,671,0
2020-05-16,US_TX_48401,USR0000THEN,5.83,19.4,26.1,,
2020-05-16,US_TX_48403,USR0000TSBS,6.728,19.4,26.1,,
2020-05-16,US_TX_48407,USR0000THUN,27.166,19.4,22.2,,
2020-05-16,US_TX_48421,USW00053182,40.715,13.4,26.2,2,
2020-05-16,US_TX_48441,USW00013962,21.693,15,23.9,0,0
2020-05-16,US_TX_48443,USW00003032,24.471,13.9,32.2,0,
2020-05-16,US_TX_48451,USW00023034,5.298,16.1,26.7,0,0
2020-05-16,US_TX_48453,USW00013958,2.15,17.2,28.9,160,0
2020-05-16,US_TX_48455,USR0000TRAT,33.96,18.9,22.8,,
2020-05-16,US_TX_48457,USR0000TWOO,2.933,18.9,25.6,,
2020-05-16,US_TX_48459,USR0000TGIL,3.178,18.9,25.6,,
2020-05-16,US_TX_48463,USW00012962,56.803,16.1,30.6,0,
2020-05-16,US_TX_48471,USW00053903,1.599,20,23.3,76,0
2020-05-16,US_TX_48475,USW00003047,30.413,13.6,30,0,
2020-05-16,US_TX_48485,USW00013966,20.073,16.1,19.4,155,0
2020-05-16,US_TX_48489,USC00417458,18.608,18.9,35,163,
2020-05-16,US_TX_48503,USR0000TPOS,39.282,16.1,18.3,,
2020-05-16,US_UT_49001,USR0000BRIM,13.952,7.2,23.9,,
2020-05-16,US_UT_49003,USR0000ROSE,42.311,1.1,19.4,,
2020-05-16,US_UT_49007,USS0010K06S,13.593,0.5,16.4,0,
2020-05-16,US_UT_49009,USR0000CART,8.245,0,17.8,,
2020-05-16,US_UT_49013,USR0000BKTL,10.44,3.9,19.4,,
2020-05-16,US_UT_49019,USW00093075,31.082,11.1,27.8,0,
2020-05-16,US_UT_49021,USW00093129,23.448,5.6,25.6,0,0
2020-05-16,US_UT_49025,USR0000TELE,15.592,6.1,27.8,,
2020-05-16,US_UT_49035,USC00427606,11.564,8.9,21.7,0,0
2020-05-16,US_UT_49037,USR0000KANE,13.678,5.6,26.1,,
2020-05-16,US_UT_49041,USR0000LOST,5.894,4.4,18.9,,
2020-05-16,US_UT_49043,USS0010J17S,11.825,-4.5,15.2,0,
2020-05-16,US_UT_49045,USR0000ARAG,21.242,9.4,22.2,,
2020-05-16,US_UT_49051,USS0011J22S,23.037,2.9,17.2,0,
2020-05-16,US_UT_49053,USS0013M07S,14.364,4.9,18.5,0,
2020-05-16,US_VA_51017,USR0000VASH,8.361,15.6,28.9,,
2020-05-16,US_VA_51019,USW00013733,28.625,13.9,31.1,0,0
2020-05-16,US_VA_51023,USR0000VCRA,24.863,15,28.9,,
2020-05-16,US_VA_51031,USW00013733,16.081,13.9,31.1,0,0
2020-05-16,US_VA_51045,USR0000VCRA,12.887,15,28.9,,
2020-05-16,US_VA_51079,USW00093736,18.014,16.1,29.4,0,
2020-05-16,US_VA_51087,USW00013740,8.63,17.2,30.6,0,0
2020-05-16,US_VA_51115,USW00003739,34.368,16,26.7,0,
2020-05-16,US_VA_51131,USW00003739,1.059,16,26.7,0,
2020-05-16,US_VA_51133,USW00003757,31.629,17.8,28.9,0,
2020-05-16,US_VA_51149,USR0000VJAM,7.183,16.7,31.7,,
2020-05-16,US_VA_51161,USW00013741,10.717,16.1,30,0,0
2020-05-16,US_VA_51181,USW00093773,18.384,18.3,31.1,0,0
2020-05-16,US_VA_51199,USW00093741,10.867,18.9,30.6,0,0
2020-05-16,US_VA_51510,USC00186800,4.665,,,0,0
2020-05-16,US_VA_51540,USW00003759,3.79,17.9,25.9,0,
2020-05-16,US_VA_51650,USW00013750,11.656,19.4,29.4,0,
2020-05-16,US_VA_51680,USW00013733,9.766,13.9,31.1,0,0
2020-05-16,US_VA_51700,USW00093741,6.835,18.9,30.6,0,0
2020-05-16,US_VA_51735,USW00093741,10.564,18.9,30.6,0,0
2020-05-16,US_VA_51760,USW00013740,13.292,17.2,30.6,0,0
2020-05-16,US_VA_51770,USW00013741,6.656,16.1,30,0,0
2020-05-16,US_VA_51775,USW00013741,7.957,16.1,30,0,0
2020-05-16,US_VA_51810,USW00013769,6.208,17.2,28.9,0,
2020-05-16,US_VI,VQW00011640,14.081,26.1,31.1,0,0
2020-05-16,US_VT_50003,USW00054781,19.068,11.1,20.6,3,
2020-05-16,US_VT_50007,USW00014742,1.982,10.6,17.2,0,0
2020-05-16,US_VT_50009,USR0000VNUL,6.446,3.3,16.1,,
2020-05-16,US_VT_50021,USC00436995,6.91,,,119,
2020-05-16,US_WA_53003,USS0017C06S,16.779,6.8,18.2,0,
2020-05-16,US_WA_53009,USW00094266,4.355,7.8,14.4,13,
2020-05-16,US_WA_53017,USR0000WDOU,20.53,4.4,18.3,,
2020-05-16,US_WA_53019,USR0000WBRO,15.053,1.7,17.8,,
2020-05-16,US_WA_53023,USR0000WALD,17.636,6.1,14.4,,
2020-05-16,US_WA_53025,USW00024110,11.397,8.3,24.4,5,
2020-05-16,US_WA_53031,USS0023B17S,15.776,1.8,6,178,
2020-05-16,US_WA_53037,USW00024220,14.843,6.1,20.6,8,
2020-05-16,US_WA_53047,USS0019A09S,9.89,6.6,9.6,0,
2020-05-16,US_WA_53051,USS0017A01S,19.256,0.3,13.1,0,
2020-05-16,US_WA_53053,USS0021B63S,12.933,5.2,9.9,127,
2020-05-16,US_WA_53055,USW00094276,6.6,7.2,15.6,74,
2020-05-16,US_WA_53059,USS0021C42S,8.69,6,16.5,102,
2020-05-16,US_WA_53063,USW00094176,9.162,4.4,21.7,0,
2020-05-16,US_WA_53067,USW00024227,7.36,10.6,15.6,140,0
2020-05-16,US_WA_53069,USR0000WABE,26.214,7.2,13.3,,
2020-05-16,US_WA_53073,USS0021A36S,2.462,4.6,7.7,51,
2020-05-16,US_WA_53077,USW00024243,19.312,8.3,22.8,5,
2020-05-16,US_WI_55007,USW00094929,21.916,0.6,15,0,0
2020-05-16,US_WI_55009,USW00014898,9.822,6.7,16.7,0,0
2020-05-16,US_WI_55035,USR0000WAUG,12.816,8.9,23.3,,
2020-05-16,US_WI_55039,USW00004840,1.149,7.2,21.7,0,0
2020-05-16,US_WI_55063,USC00474373,11.719,8.9,22.2,0,0
2020-05-16,US_WI_55073,USW00014897,10.969,5.6,20,0,0
2020-05-16,US_WI_55079,USW00014839,7.149,7.2,12.2,0,0
2020-05-16,US_WI_55085,USW00004803,8.793,3.3,18.9,0,0
2020-05-16,US_WI_55101,USW00094818,4.855,7.2,12.8,0,
2020-05-16,US_WI_55103,USW00014921,27.471,9.4,22.8,0,
2020-05-16,US_WI_55141,USW00004826,19.039,7.8,22.2,0,0
2020-05-16,US_WV_54009,USW00014894,11.873,13.9,23.9,0,
2020-05-16,US_WV_54037,USW00013734,14.797,14.4,26.1,0,
2020-05-16,US_WV_54039,USW00013866,6.826,17.2,27.8,91,0
2020-05-16,US_WV_54055,USW00003859,15.366,13.9,25.6,0,0
2020-05-16,US_WV_54071,USW00003733,38.482,13.1,22,21,
2020-05-16,US_WV_54083,USW00013729,12.46,14.4,25.6,18,0
2020-05-16,US_WY_56003,USW00024048,7.455,8.3,20,0,
2020-05-16,US_WY_56009,USW00094057,21.363,1.7,17.2,20,
2020-05-16,US_WY_56011,USR0000WBEA,10.525,2.8,7.2,,
2020-05-16,US_WY_56013,USW00024061,13.092,1.1,17.8,0,0
2020-05-16,US_WY_56021,USW00024018,21.069,5.6,16.7,0,0
2020-05-16,US_WY_56023,USS0010G22S,4.744,-3.9,10.2,25,
2020-05-16,US_WY_56029,USS0009E13S,21.986,-3.5,10.3,25,
2020-05-16,US_WY_56037,USW00024027,15.377,-0.6,17.2,0,0
2020-05-16,US_WY_56043,USW00024062,22.56,6.1,18.9,3,
2020-05-16,VC,TDM00078970,287.661,,,,
2020-05-16,VE_B,TDM00078970,367.315,,,,
2020-05-16,VE_N,TDM00078970,228.816,,,,
2020-05-16,VE_O,TDM00078970,293.514,,,,
2020-05-16,VE_R,TDM00078970,184.771,,,,
2020-05-16,VE_Y,TDM00078970,218.478,,,,
2020-05-16,VG,VQW00011640,52.635,26.1,31.1,0,0
2020-05-16,VI,VQW00011640,14.081,26.1,31.1,0,0
2020-05-17,AN,VQW00011624,326.538,27.2,32.8,0,0
2020-05-17,CA,CA004060983,40.814,2.5,14.8,2,
2020-05-17,CA_AB,CA003065995,36.1,7,12.1,0,
2020-05-17,CA_BC,CA001098D90,60.666,8.5,19.5,0,0
2020-05-17,CA_NB,CA008100989,61.617,2.4,19.4,,
2020-05-17,CA_NL,CA008501900,44.869,0.1,9.1,0,0
2020-05-17,CA_NS,CA008204193,26.245,-3.3,18.7,4,
2020-05-17,CA_NT,CA002201022,221.436,-5.5,0.2,3,
2020-05-17,CA_NU,CA002303094,163.331,-12.3,-2.5,0,
2020-05-17,CA_ON,CA006075543,65.888,0.8,16,0,
2020-05-17,CA_PE,CA008300301,9.708,,,,
2020-05-17,CA_QC,CA00706I001,79.948,-4.4,6.1,0,
2020-05-17,CA_SK,CA004064149,49.587,4.7,17.8,4,
2020-05-17,GU,GQW00041415,1.872,25.6,30,183,0
2020-05-17,US_AK,USR0000AWIG,21.032,-2.6,10.7,,
2020-05-17,US_AK_02013,USW00025624,51.555,5.6,10.6,0,
2020-05-17,US_AK_02050,USR0000AKIL,50.567,4.4,15.6,,
2020-05-17,US_AK_02060,USW00025503,14.157,1.1,17.8,0,
2020-05-17,US_AK_02068,USR0000AWIG,7.425,-2.6,10.7,,
2020-05-17,US_AK_02070,USW00025503,52.851,1.1,17.8,0,
2020-05-17,US_AK_02090,USS0046P01S,9.947,-5,5.6,0,
2020-05-17,US_AK_02105,USR0000AHON,19.998,5.6,21.1,,
2020-05-17,US_AK_02130,USR0000AHLM,17.939,8.9,23.9,,
2020-05-17,US_AK_02150,USW00025501,77.004,5,15.6,0,
2020-05-17,US_AK_02158,USR0000AREI,61.979,7.8,18.3,,
2020-05-17,US_AK_02164,USW00025522,26.144,5,16.2,0,
2020-05-17,US_AK_02180,USS0064P01S,20.58,3.9,13.9,0,
2020-05-17,US_AK_02185,USR0000AUMI,52.158,-5,-3.3,,
2020-05-17,US_AK_02188,USR0000AKIA,19.199,-1.1,15,,
2020-05-17,US_AK_02220,USW00025379,0.671,4,15.2,0,
2020-05-17,US_AK_02240,USR0000AGEO,37.598,0,13.9,,
2020-05-17,US_AK_02261,USR0000ACHT,4.751,2.8,18.9,,
2020-05-17,US_AK_02275,USR0000AZAR,34.721,7.2,22.8,,
2020-05-17,US_AK_02282,USW00025382,4.885,1,10.7,4,
2020-05-17,US_AL,USC00011694,15.718,,,0,
2020-05-17,US_AL_01001,USC00011694,31.355,,,0,
2020-05-17,US_AL_01007,USR0000AOKM,6.115,17.8,27.8,,
2020-05-17,US_AL_01015,USW00013871,20.525,18.9,28.3,66,0
2020-05-17,US_AL_01027,USR0000ATAL,27.759,17.2,28.3,,
2020-05-17,US_AL_01035,USW00053820,5.031,18.9,31.1,13,
2020-05-17,US_AL_01041,USW00073802,20.861,16.1,27.4,21,
2020-05-17,US_AL_01045,USW00013839,18.94,19.4,32.2,10,0
2020-05-17,US_AL_01047,USW00063897,11.961,16.6,28.7,0,
2020-05-17,US_AL_01053,USW00063899,10.718,18.8,29.9,25,
2020-05-17,US_AL_01059,USW00063895,13.011,17.6,27.5,19,
2020-05-17,US_AL_01065,USW00063893,4.933,19.1,27.8,323,
2020-05-17,US_AL_01071,USW00063896,9.914,14.9,28.1,126,
2020-05-17,US_AL_01073,USW00013876,11.446,18.9,26.7,277,0
2020-05-17,US_AL_01077,USW00063894,14.087,17.8,27.8,69,
2020-05-17,US_AL_01085,USW00013895,28.248,17.2,30.6,142,0
2020-05-17,US_AL_01089,USW00003856,24.897,18.3,26.1,58,0
2020-05-17,US_AL_01097,USW00013894,12.154,21.1,29.4,368,0
