key,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99
FR_IDF_94,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155
FR_IDF_95,1228618,603501,656858,,,,,,,150864,155869,148993,150282,159071,163781,148643,105753,61682,15421
FR_LRE,866506,449652,482025,,,,,,,137904,144487,122433,103719,122355,130405,94465,49679,20984,5246
FR_MAY,256518,108504,114926,,,,,,,59028,52925,35960,26971,22121,13002,7535,4020,1494,374
FR_MF,37264,,,,,,,672.05882,,,,,,,,,,,
FR_MQ,372594,194966,225623,,,,,,,44329,54985,42789,42425,51559,67807,57243,35569,19106,4777
FR_NAQ,5956978,2970298,3148414,,,,,,,732365,756673,723290,729586,772311,795146,721619,513409,299450,74863
FR_NAQ_16,352705,179601,188849,,,,,,,44104,45566,43555,43932,46503,47879,43454,30917,18032,4508
FR_NAQ_17,625682,333664,350847,,,,,,,81936,84654,80919,81619,86392,88951,80729,57436,33500,8375
FR_NAQ_19,241464,125977,132290,,,,,,,30914,31940,30531,30795,32597,33562,30458,21670,12640,3160
FR_NAQ_23,122560,60266,63282,,,,,,,14788,15280,14605,14732,15593,16054,14571,10367,6046,1512
FR_NAQ_24,416384,215237,229653,,,,,,,53255,55019,52592,53047,56150,57812,52469,37330,21773,5443
FR_NAQ_33,1463662,785460,838116,,,,,,,194342,200788,191930,193591,204913,210980,191480,136230,79458,19864
FR_NAQ_40,407444,219254,233947,,,,,,,54247,56048,53574,54039,57199,58893,53449,38027,22180,5545
FR_NAQ_47,330866,174953,186675,,,,,,,43287,44723,42750,43119,45641,46993,42649,30344,17698,4424
FR_NAQ_64,656608,261129,278610,,,,,,,64564,66718,63774,64364,68186,70171,63650,45292,26416,6604
FR_NAQ_79,369270,193241,203191,,,,,,,47453,49027,46863,47269,50034,51516,46754,33264,19402,4850
FR_NAQ_86,428447,225041,236627,,,,,,,55261,57096,54575,55048,58268,59993,54447,38738,22594,5648
FR_NAQ_87,376058,196468,206306,,,,,,,48212,49811,47612,48027,50834,52340,47502,33796,19712,4928
FR_NOR,3330478,1662729,1769103,,,,,,,410789,424417,405693,409203,433133,445959,404740,287956,167954,41988
FR_OCC,5845102,3041688,3231326,,,,,,,750793,775731,741503,747984,791848,815240,739817,526354,306995,76749
FR_OCC_09,153153,81690,85587,,,,,,,20023,20686,19773,19946,21113,21740,19728,14036,8186,2046
FR_OCC_11,359967,188579,203395,,,,,,,46919,48475,46338,46737,49471,50938,46228,32889,19183,4796
FR_OCC_12,275813,144053,150927,,,,,,,35308,36481,34871,35172,37229,38333,34790,24751,14436,3609
FR_OCC_30,718357,390017,420664,,,,,,,97037,100258,95834,96664,102316,105347,95610,68022,39674,9919
FR_OCC_31,1362672,720618,754975,,,,,,,176627,182487,174437,175946,186237,191750,174028,123812,72215,18054
FR_OCC_32,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559
FR_OCC_34,1062036,578550,624015,,,,,,,143947,148722,142161,143391,151776,156271,141826,100904,58854,14713
FR_OCC_46,174346,94058,98546,,,,,,,23056,23820,22769,22965,24308,25028,22715,16161,9426,2356
FR_OCC_48,76601,39647,42759,,,,,,,9864,10191,9742,9826,10400,10709,9718,6915,4033,1008
FR_OCC_65,237440,107282,112404,,,,,,,26296,27169,25970,26195,27727,28548,25909,18433,10751,2688
FR_OCC_66,474452,247647,267041,,,,,,,61526,63596,60787,61376,65083,66956,60697,43187,25184,6296
FR_OCC_81,377675,204649,214407,,,,,,,50162,51825,49537,49966,52889,54456,49423,35162,20509,5127
FR_OCC_82,241698,140973,147695,,,,,,,34553,35700,34124,34420,36433,37512,34044,24222,14128,3532
FR_PAC,5030890,2292334,2471954,,,,,,,569567,588775,562899,567650,601096,619337,562249,400461,233803,58451
FR_PAC_04,160959,89833,96874,,,,,,,22349,23090,22072,22262,23564,24262,22020,15667,9137,2284
FR_PAC_05,138605,74620,80473,,,,,,,18564,19180,18334,18493,19575,20155,18291,13014,7590,1897
FR_PAC_06,1081244,544235,586816,,,,,,,134670,139450,133398,134432,142543,147205,133756,95605,55994,13998
FR_PAC_13,1975896,781335,842591,,,,,,,194383,200832,191971,193633,204957,211026,191520,136260,79475,19869
FR_PAC_83,1013386,516008,556464,,,,,,,128375,132633,126781,127879,135357,139366,126485,89988,52486,13122
FR_PAC_84,555240,285603,307981,,,,,,,71052,73409,70170,70777,74917,77135,70005,49806,29050,7263
FR_PDL,3757600,1930064,2033433,,,,,,,474430,490168,468543,472597,500235,515048,467443,332567,193973,48493
FR_PDL_44,1313321,698723,736144,,,,,,,171753,177452,169622,171090,181096,186457,169224,120396,70222,17555
FR_PDL_49,795557,411789,433845,,,,,,,101222,104580,99967,100831,106728,109889,99731,70955,41385,10346
FR_PDL_53,307031,162329,171020,,,,,,,39901,41226,39406,39748,42073,43318,39314,27970,16314,4079
FR_PDL_72,565518,296228,312091,,,,,,,72816,75231,71912,72534,76777,79049,71744,51042,29771,7443
FR_PDL_85,675247,361390,380745,,,,,,,88833,91780,87731,88490,93665,96439,87525,62272,36320,9080
FR_PM,6057,,,,,,,,,,,,,,,,,,
GA,2119275,1079376,1039899,225279,1893996,813489,,8.2247642,0.702,1020642,749657,463540,303011,213887,144624,92047,45672,6923,1731
GB,66460344,32807966,33652378,11033746,55426598,9046485,17831615,274.70898,0.922,7933437,7498040,8934544,8976065,8334574,8997047,7105114,5673484,2719387,679847
GB_ENG,55268100,27687605,28494685,,,,,,,6668065,6301654,7510069,7545203,7003911,7559992,5970006,4767188,2284962,571240
GB_ENG_E06000001,93242,46236,48196,,,,,,,11208,10592,12622,12682,11773,12707,10034,8013,3841,960
GB_ENG_E06000002,140545,67971,70858,,,,,,,16477,15572,18557,18645,17307,18681,14752,11780,5646,1412
GB_ENG_E06000003,136718,63168,65847,,,,,,,15313,14470,17246,17326,16083,17360,13710,10948,5247,1312
GB_ENG_E06000004,197213,98848,103043,,,,,,,23962,22645,26988,27114,25168,27166,21453,17131,8211,2053
GB_ENG_E06000005,106566,55250,57590,,,,,,,13393,12656,15084,15154,14067,15184,11991,9575,4589,1147
GB_ENG_E06000006,128432,63024,66450,,,,,,,15366,14522,17307,17389,16141,17422,13759,10986,5266,1316
GB_ENG_E06000007,209547,104908,108597,,,,,,,25340,23948,28539,28674,26616,28730,22687,18117,8683,2171
GB_ENG_E06000008,148942,76472,78369,,,,,,,18377,17368,20699,20794,19303,20836,16454,13138,6298,1574
GB_ENG_E06000009,139305,67626,69300,,,,,,,16251,15359,18303,18389,17071,18425,14549,11618,5569,1392
GB_ENG_E06000010,260645,130046,132515,,,,,,,31162,29450,35097,35261,32732,35331,27901,22279,10678,2670
GB_ENG_E06000011,339614,174229,177540,,,,,,,41750,39456,47022,47242,43853,47335,37379,29849,14306,3577
GB_ENG_E06000012,159821,78484,79976,,,,,,,18807,17775,21182,21282,19754,21322,16837,13445,6445,1611
GB_ENG_E06000013,172005,89694,91403,,,,,,,21494,20312,24207,24321,22577,24368,19244,15367,7366,1841
GB_ENG_E06000014,209893,105874,108455,,,,,,,25437,24041,28650,28784,26719,28840,22775,18187,8717,2179
GB_ENG_E06000015,257174,130978,134113,,,,,,,31462,29734,35435,35602,33047,35671,28169,22494,10782,2695
GB_ENG_E06000016,355218,186494,190954,,,,,,,44798,42337,50454,50690,47054,50790,40109,32027,15351,3838
GB_ENG_E06000017,39697,20987,21510,,,,,,,5043,4767,5681,5707,5298,5718,4515,3607,1729,432
GB_ENG_E06000018,331069,166518,170503,,,,,,,39999,37801,45051,45261,42014,45351,35812,28598,13707,3427
GB_ENG_E06000019,192107,94951,96809,,,,,,,22760,21509,25634,25752,23905,25804,20377,16271,7798,1950
GB_ENG_E06000020,177799,86522,87330,,,,,,,20634,19500,23239,23349,21673,23394,18474,14751,7070,1768
GB_ENG_E06000021,255833,125966,127142,,,,,,,30040,28390,33835,33992,31553,34060,26895,21476,10294,2573
GB_ENG_E06000022,192106,90692,92673,,,,,,,21764,20566,24511,24626,22858,24674,19485,15559,7458,1864
GB_ENG_E06000023,463405,230924,235966,,,,,,,55413,52369,62410,62703,58204,62825,49613,39617,18989,4747
GB_ENG_E06000024,213919,105931,108245,,,,,,,25419,24023,28630,28763,26701,28820,22759,18173,8710,2178
GB_ENG_E06000025,282644,141505,144595,,,,,,,33955,32091,38244,38423,35665,38498,30402,24277,11636,2909
GB_ENG_E06000026,263100,128396,132517,,,,,,,30967,29265,34877,35040,32527,35109,27725,22139,10611,2653
GB_ENG_E06000027,135780,63168,65192,,,,,,,15235,14397,17158,17239,16002,17272,13640,10891,5221,1305
GB_ENG_E06000030,221996,117174,119731,,,,,,,28118,26572,31668,31816,29533,31878,25174,20103,9634,2409
GB_ENG_E06000031,183631,107277,108790,,,,,,,25645,24235,28882,29018,26936,29074,22959,18334,8787,2197
GB_ENG_E06000032,214109,103057,106486,,,,,,,24870,23503,28011,28141,26122,28197,22266,17780,8522,2131
GB_ENG_E06000033,182463,88928,92681,,,,,,,21555,20370,24276,24389,22641,24437,19298,15410,7386,1847
GB_ENG_E06000034,172525,85036,88620,,,,,,,20611,19478,23214,23322,21648,23368,18452,14735,7062,1766
GB_ENG_E06000035,277855,133355,138039,,,,,,,32210,30440,36278,36448,33833,36520,28839,23029,11038,2759
GB_ENG_E06000036,121676,58891,60226,,,,,,,14138,13360,15923,15997,14850,16029,12657,10107,4845,1211
GB_ENG_E06000037,158527,80841,82670,,,,,,,19407,18339,21858,21959,20385,22002,17375,13874,6650,1662
GB_ENG_E06000038,163203,78081,79847,,,,,,,18744,17714,21110,21209,19689,21251,16782,13400,6423,1606
GB_ENG_E06000039,149112,72288,73924,,,,,,,17354,16400,19545,19636,18227,19674,15536,12406,5947,1487
GB_ENG_E06000040,150906,76622,78362,,,,,,,18394,17384,20717,20814,19320,20856,16469,13151,6303,1576
GB_ENG_E06000041,167979,80929,82760,,,,,,,19427,18361,21881,21982,20407,22026,17394,13889,6658,1664
GB_ENG_E06000042,268607,143844,147107,,,,,,,34531,32635,38892,39074,36272,39151,30917,24688,11833,2958
GB_ENG_E06000043,290395,143036,148531,,,,,,,34606,32703,38975,39157,36348,39234,30982,24739,11858,2965
GB_ENG_E06000044,215133,107566,110003,,,,,,,25822,24404,29083,29219,27123,29277,23119,18461,8849,2212
GB_ENG_E06000045,252796,120623,123354,,,,,,,28957,27365,32613,32766,30415,32830,25926,20702,9922,2481
GB_ENG_E06000046,139105,67104,68622,,,,,,,16109,15224,18143,18228,16919,18264,14423,11516,5520,1380
GB_ENG_E06000047,526980,259943,270958,,,,,,,63010,59549,70967,71299,66184,71439,56415,45048,21592,5398
GB_ENG_E06000049,380790,190263,196900,,,,,,,45951,43426,51753,51995,48265,52097,41141,32852,15746,3937
GB_ENG_E06000050,340502,166386,172232,,,,,,,40189,37981,45264,45476,42214,45565,35982,28732,13772,3443
GB_ENG_E06000051,320274,164250,165805,,,,,,,39173,37020,44120,44325,41146,44413,35072,28006,13424,3356
GB_ENG_E06000052,565968,263119,276050,,,,,,,63991,60477,72073,72410,67214,72552,57292,45750,21928,5482
GB_ENG_E06000054,498064,252697,258215,,,,,,,60638,57306,68296,68614,63692,68749,54291,43352,20779,5195
GB_ENG_E06000055,171623,83299,86048,,,,,,,20099,18994,22638,22743,21112,22787,17995,14370,6887,1722
GB_ENG_E06000056,283606,135800,140310,,,,,,,32771,30969,36909,37081,34421,37154,29340,23428,11230,2807
GB_ENG_E06000057,320274,158493,164073,,,,,,,38283,36180,43119,43320,40213,43406,34276,27370,13119,3280
GB_ENG_E06000058,395784,197639,202112,,,,,,,47445,44838,53435,53686,49834,53791,42479,33920,16258,4065
GB_ENG_E06000059,376484,187128,191361,,,,,,,44922,42454,50594,50831,47183,50930,40219,32115,15393,3848
GB_ENG_E08000001,285372,144970,148280,,,,,,,34805,32893,39200,39383,36557,39460,31161,24883,11926,2982
GB_ENG_E08000002,190108,93355,95486,,,,,,,22413,21182,25243,25361,23541,25412,20066,16023,7680,1920
GB_ENG_E08000003,547627,306043,313034,,,,,,,73476,69439,82754,83142,77177,83304,65783,52529,25178,6295
GB_ENG_E08000004,235623,117923,120612,,,,,,,28311,26755,31886,32034,29737,32098,25347,20240,9702,2425
GB_ENG_E08000005,220001,107880,110340,,,,,,,25899,24476,29170,29307,27204,29365,23188,18517,8875,2219
GB_ENG_E08000006,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492
GB_ENG_E08000007,291775,140169,143374,,,,,,,33652,31804,37902,38079,35347,38154,30130,24060,11532,2883
GB_ENG_E08000008,225197,111927,114484,,,,,,,26872,25396,30265,30407,28225,30466,24059,19211,9208,2302
GB_ENG_E08000009,236370,121926,124712,,,,,,,29273,27664,32968,33123,30747,33188,26208,20929,10030,2508
GB_ENG_E08000010,326088,163376,167133,,,,,,,39228,37072,44180,44386,41203,44474,35120,28044,13442,3360
GB_ENG_E08000011,149571,71965,75867,,,,,,,17545,16581,19761,19854,18429,19894,15708,12544,6013,1503
GB_ENG_E08000012,494814,232969,245634,,,,,,,56805,53682,63976,64275,59665,64401,50857,40611,19465,4866
GB_ENG_E08000013,180049,85203,89805,,,,,,,20771,19629,23394,23503,21818,23549,18597,14850,7118,1779
GB_ENG_E08000014,275396,129719,136760,,,,,,,31628,29889,35621,35789,33220,35858,28315,22612,10838,2709
GB_ENG_E08000015,323235,155683,164144,,,,,,,37959,35873,42752,42952,39871,43037,33985,27138,13008,3252
GB_ENG_E08000016,245199,120116,122830,,,,,,,28835,27250,32475,32628,30286,32691,25816,20614,9881,2470
GB_ENG_E08000017,310542,157849,161407,,,,,,,37891,35809,42676,42876,39799,42960,33925,27089,12985,3246
GB_ENG_E08000018,264671,132540,135527,,,,,,,31817,30068,35834,36001,33418,36070,28485,22746,10902,2726
GB_ENG_E08000019,582506,288147,294641,,,,,,,69169,65369,77903,78268,72652,78420,61928,49451,23702,5926
GB_ENG_E08000021,300196,145980,151115,,,,,,,35261,33324,39714,39899,37036,39978,31569,25210,12083,3021
GB_ENG_E08000022,205985,101134,104691,,,,,,,24429,23087,27512,27642,25659,27696,21871,17465,8371,2093
GB_ENG_E08000023,150265,71346,73856,,,,,,,17233,16288,19409,19501,18101,19538,15429,12321,5906,1476
GB_ENG_E08000024,277417,131339,135959,,,,,,,31725,29982,35731,35897,33322,35968,28403,22681,10871,2718
GB_ENG_E08000025,1141374,568055,586041,,,,,,,136975,129449,154273,154993,143874,155296,122635,97929,46938,11734
GB_ENG_E08000026,366785,160809,165894,,,,,,,38775,36645,43671,43875,40728,43962,34716,27722,13287,3322
GB_ENG_E08000027,320626,152119,156910,,,,,,,36677,34662,41309,41501,38525,41584,32838,26222,12569,3142
GB_ENG_E08000028,327378,164466,169682,,,,,,,39658,37480,44667,44875,41657,44963,35508,28353,13590,3397
GB_ENG_E08000029,214909,103717,106995,,,,,,,25008,23635,28167,28299,26268,28353,22391,17879,8570,2142
GB_ENG_E08000030,283378,139566,143982,,,,,,,33653,31804,37903,38081,35348,38155,30129,24060,11532,2883
GB_ENG_E08000031,262008,124743,128633,,,,,,,30071,28420,33869,34029,31587,34095,26924,21500,10305,2576
GB_ENG_E08000032,537173,281208,292021,,,,,,,68034,64296,76625,76984,71460,77136,60913,48640,23313,5828
GB_ENG_E08000033,210082,105962,110037,,,,,,,25635,24228,28874,29008,26927,29065,22953,18328,8785,2196
GB_ENG_E08000034,438727,221345,229859,,,,,,,53553,50609,60314,60596,56249,60714,47945,38286,18350,4588
GB_ENG_E08000035,789194,386190,401034,,,,,,,93433,88299,105230,105723,98138,105930,83652,66798,32017,8004
GB_ENG_E08000036,345038,164316,170620,,,,,,,39752,37568,44772,44982,41754,45070,35591,28420,13622,3405
GB_ENG_E08000037,202508,102412,106017,,,,,,,24739,23377,27861,27992,25983,28047,22148,17686,8477,2119
GB_ENG_E09000001,8706,5366,5482,,,,,,,1288,1216,1450,1457,1353,1459,1153,921,441,110
GB_ENG_E09000002,211998,100264,105225,,,,,,,24388,23049,27468,27597,25617,27651,21836,17436,8358,2089
GB_ENG_E09000003,392140,201318,204524,,,,,,,48168,45521,54250,54504,50594,54611,43125,34436,16506,4127
GB_ENG_E09000004,247258,118717,124614,,,,,,,28880,27293,32527,32680,30334,32743,25856,20647,9897,2474
GB_ENG_E09000005,330795,175915,178703,,,,,,,42087,39775,47403,47625,44209,47718,37682,30091,14422,3606
GB_ENG_E09000006,331096,159963,169989,,,,,,,39162,37009,44105,44313,41132,44399,35061,27997,13419,3355
GB_ENG_E09000007,262226,117793,121686,,,,,,,28423,26862,32011,32162,29854,32225,25448,20320,9739,2435
GB_ENG_E09000008,385346,189579,201518,,,,,,,46418,43867,52279,52525,48756,52627,41558,33185,15906,3976
GB_ENG_E09000009,341982,183622,186460,,,,,,,43925,41510,49470,49701,46136,49799,39325,31402,15051,3763
GB_ENG_E09000010,333869,175076,183680,,,,,,,42579,40239,47956,48181,44724,48274,38122,30442,14591,3648
GB_ENG_E09000011,286186,144797,151735,,,,,,,35195,33260,39639,39824,36967,39901,31510,25161,12060,3015
GB_ENG_E09000012,279665,141758,144101,,,,,,,33928,32063,38212,38390,35637,38465,30376,24255,11626,2907
GB_ENG_E09000013,185426,98349,101637,,,,,,,23735,22432,26733,26858,24931,26911,21250,16969,8134,2033
GB_ENG_E09000014,270624,147015,149530,,,,,,,35197,33262,39640,39826,36968,39903,31512,25162,12060,3015
GB_ENG_E09000015,250149,135006,137077,,,,,,,32292,30518,36371,36540,33919,36612,28912,23087,11066,2766
GB_ENG_E09000016,257810,122159,128232,,,,,,,29718,28085,33471,33627,31215,33693,26607,21246,10183,2546
GB_ENG_E09000017,304824,152665,155021,,,,,,,36518,34512,41129,41322,38358,41403,32695,26107,12514,3128
GB_ENG_E09000018,270782,148224,150545,,,,,,,35460,33512,39938,40124,37245,40203,31748,25350,12151,3038
GB_ENG_E09000019,239142,116246,118281,,,,,,,27835,26306,31350,31497,29237,31557,24921,19901,9538,2385
GB_ENG_E09000020,156197,80537,83271,,,,,,,19441,18374,21897,21999,20421,22043,17406,13899,6662,1666
GB_ENG_E09000021,175470,80866,85950,,,,,,,19799,18711,22299,22403,20796,22447,17726,14155,6784,1696
GB_ENG_E09000022,325917,163406,166375,,,,,,,39141,36990,44083,44290,41111,44375,35043,27983,13412,3353
GB_ENG_E09000023,303536,148403,151122,,,,,,,35550,33596,40038,40225,37340,40305,31828,25415,12182,3046
GB_ENG_E09000024,206186,104584,111066,,,,,,,25596,24188,28827,28962,26883,29018,22915,18298,8770,2193
GB_ENG_E09000025,352005,189118,192560,,,,,,,45300,42811,51020,51259,47581,51359,40558,32386,15523,3881
GB_ENG_E09000026,303858,158288,166040,,,,,,,38494,36377,43354,43557,40432,43642,34464,27520,13190,3298
GB_ENG_E09000027,196904,103923,105786,,,,,,,24889,23522,28033,28163,26144,28219,22284,17794,8529,2132
GB_ENG_E09000028,317256,163049,165754,,,,,,,39024,36880,43952,44157,40990,44245,34939,27900,13373,3343
GB_ENG_E09000029,204525,95982,102085,,,,,,,23508,22216,26477,26600,24692,26651,21046,16807,8056,2014
GB_ENG_E09000030,317705,153894,156449,,,,,,,36834,34809,41484,41679,38688,41760,32978,26334,12622,3155
GB_ENG_E09000031,276700,147355,154427,,,,,,,35818,33848,40340,40529,37622,40609,32067,25607,12274,3068
GB_ENG_E09000032,326474,171120,177021,,,,,,,41319,39049,46538,46754,43401,46847,36994,29540,14159,3540
GB_ENG_E09000033,255324,123395,127557,,,,,,,29785,28148,33545,33703,31285,33769,26666,21293,10206,2552
GB_ENG_E10000002,540059,226154,231271,,,,,,,54290,51307,61145,61432,57025,61552,48606,38814,18603,4651
GB_ENG_E10000003,651482,341019,345792,,,,,,,81515,77035,91809,92238,85620,92419,72981,58277,27934,6983
GB_ENG_E10000006,498888,251434,256254,,,,,,,60256,56944,67864,68181,63291,68316,53947,43079,20648,5162
GB_ENG_E10000007,796142,535348,548125,,,,,,,128593,121528,144832,145509,135069,145794,115131,91935,44066,11016
GB_ENG_E10000008,795286,,,,,,,,,,,,,,,,,,
GB_ENG_E10000011,554590,268052,278348,,,,,,,64850,61287,73038,73381,68117,73524,58061,46364,22222,5556
GB_ENG_E10000012,1477764,663265,691251,,,,,,,160763,151930,181062,181909,168859,182266,143933,114933,55089,13772
GB_ENG_E10000013,633558,247120,252516,,,,,,,59301,56041,66787,67100,62286,67232,53093,42396,20320,5080
GB_ENG_E10000014,1376316,806428,824722,,,,,,,193595,182956,218041,219061,203346,219491,173327,138408,66340,16585
GB_ENG_E10000015,1184365,510210,527167,,,,,,,123122,116357,138670,139319,129323,139591,110233,88024,42190,10548
GB_ENG_E10000016,1568623,774120,801345,,,,,,,186987,176711,210597,211583,196404,211998,167410,133681,64075,16019
GB_ENG_E10000017,1210053,599290,614246,,,,,,,144031,136115,162217,162976,151284,163296,128952,102971,49355,12339
GB_ENG_E10000018,698268,530133,542810,,,,,,,127344,120345,143425,144094,133758,144376,114013,91041,43638,10909
GB_ENG_E10000019,755833,380249,395188,,,,,,,92034,86976,103655,104140,96670,104344,82399,65798,31537,7884
GB_ENG_E10000020,903680,453436,459744,,,,,,,108382,102427,122068,122638,113841,122880,97036,77484,37139,9285
GB_ENG_E10000021,747622,372219,381122,,,,,,,89411,84498,100702,101173,93915,101371,80051,63922,30638,7660
GB_ENG_E10000023,614505,311858,319519,,,,,,,74936,70818,84397,84792,78711,84959,67091,53575,25678,6420
GB_ENG_E10000024,823126,578030,591872,,,,,,,138851,131221,156385,157116,145845,157425,124316,99268,47580,11895
GB_ENG_E10000025,687524,326066,333442,,,,,,,78274,73973,88158,88571,82217,88745,70081,55961,26822,6706
GB_ENG_E10000027,559399,,,,,,,,,,,,,,,,,,
GB_ENG_E10000028,875219,577308,582942,,,,,,,137706,130139,155095,155820,144642,156125,123289,98449,47188,11797
GB_ENG_E10000029,758556,387774,393194,,,,,,,92690,87597,104394,104883,97358,105089,82987,66267,31762,7941
