date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-06-17,US_NE_31027,0,0,,,8,0,,
2020-06-17,US_NE_31029,0,0,,,1,0,,
2020-06-17,US_NE_31031,0,0,,,1,0,,
2020-06-17,US_NE_31033,0,0,,,11,0,,
2020-06-17,US_NE_31035,0,0,,,24,0,,
2020-06-17,US_NE_31037,2,0,,,653,4,,
2020-06-17,US_NE_31039,0,0,,,34,0,,
2020-06-17,US_NE_31041,0,0,,,39,4,,
2020-06-17,US_NE_31043,1,0,,,1743,32,,
2020-06-17,US_NE_31045,0,0,,,1,0,,
2020-06-17,US_NE_31047,1,0,,,847,8,,
2020-06-17,US_NE_31051,0,0,,,39,1,,
2020-06-17,US_NE_31053,3,1,,,642,6,,
2020-06-17,US_NE_31055,86,1,,,6043,69,,
2020-06-17,US_NE_31059,0,0,,,13,1,,
2020-06-17,US_NE_31061,0,0,,,6,0,,
2020-06-17,US_NE_31063,0,0,,,1,0,,
2020-06-17,US_NE_31065,0,0,,,9,1,,
2020-06-17,US_NE_31067,1,0,,,46,4,,
2020-06-17,US_NE_31069,0,0,,,4,0,,
2020-06-17,US_NE_31071,0,0,,,1,0,,
2020-06-17,US_NE_31073,0,0,,,13,0,,
2020-06-17,US_NE_31077,0,0,,,3,0,,
2020-06-17,US_NE_31079,10,0,,,1588,45,,
2020-06-17,US_NE_31081,0,0,,,61,13,,
2020-06-17,US_NE_31087,0,0,,,1,0,,
2020-06-17,US_NE_31089,0,0,,,1,0,,
2020-06-17,US_NE_31093,0,0,,,44,4,,
2020-06-17,US_NE_31095,0,0,,,9,0,,
2020-06-17,US_NE_31097,0,0,,,6,0,,
2020-06-17,US_NE_31099,0,0,,,12,0,,
2020-06-17,US_NE_31101,0,0,,,2,0,,
2020-06-17,US_NE_31105,0,0,,,10,0,,
2020-06-17,US_NE_31107,0,0,,,12,0,,
2020-06-17,US_NE_31109,24,0,,,1545,10,,
2020-06-17,US_NE_31111,1,0,,,54,2,,
2020-06-17,US_NE_31119,0,0,,,347,4,,
2020-06-17,US_NE_31121,0,0,,,36,0,,
2020-06-17,US_NE_31123,2,0,,,14,0,,
2020-06-17,US_NE_31125,0,0,,,4,0,,
2020-06-17,US_NE_31127,0,0,,,4,0,,
2020-06-17,US_NE_31129,0,0,,,1,0,,
2020-06-17,US_NE_31131,1,0,,,14,0,,
2020-06-17,US_NE_31137,1,0,,,21,0,,
2020-06-17,US_NE_31139,0,0,,,6,0,,
2020-06-17,US_NE_31141,2,0,,,650,1,,
2020-06-17,US_NE_31143,0,0,,,12,0,,
2020-06-17,US_NE_31145,0,0,,,6,0,,
2020-06-17,US_NE_31147,0,0,,,1,1,,
2020-06-17,US_NE_31151,2,0,,,525,2,,
2020-06-17,US_NE_31153,28,1,,,948,8,,
2020-06-17,US_NE_31155,2,0,,,59,2,,
2020-06-17,US_NE_31157,6,0,,,184,2,,
2020-06-17,US_NE_31159,0,0,,,32,1,,
2020-06-17,US_NE_31163,0,0,,,5,0,,
2020-06-17,US_NE_31165,0,0,,,1,0,,
2020-06-17,US_NE_31167,0,0,,,21,0,,
2020-06-17,US_NE_31169,0,0,,,1,0,,
2020-06-17,US_NE_31171,0,0,,,1,0,,
2020-06-17,US_NE_31173,3,0,,,71,1,,
2020-06-17,US_NE_31175,0,0,,,7,0,,
2020-06-17,US_NE_31177,0,0,,,41,1,,
2020-06-17,US_NE_31179,0,0,,,26,0,,
2020-06-17,US_NE_31181,0,0,,,6,0,,
2020-06-17,US_NE_31185,0,0,,,37,0,,
2020-06-17,US_NH,72,4,26,1213,5436,330,4067,100086
2020-06-17,US_NH_33001,0,0,,,74,1,,
2020-06-17,US_NH_33003,0,0,,,49,0,,
2020-06-17,US_NH_33005,1,0,,,63,2,,
2020-06-17,US_NH_33007,0,0,,,6,0,,
2020-06-17,US_NH_33009,0,0,,,75,1,,
2020-06-17,US_NH_33011,67,4,,,3048,213,,
2020-06-17,US_NH_33013,0,0,,,392,18,,
2020-06-17,US_NH_33015,4,0,,,1422,81,,
2020-06-17,US_NH_33017,1,0,,,280,13,,
2020-06-17,US_NH_33019,0,0,,,24,1,,
2020-06-17,US_NJ,277,42,94,16059,167703,12769,28966,1147841
2020-06-17,US_NJ_34001,14,4,,,2553,184,,
2020-06-17,US_NJ_34003,27,8,,,18928,1681,,
2020-06-17,US_NJ_34005,6,0,,,4935,364,,
2020-06-17,US_NJ_34007,7,0,,,7047,417,,
2020-06-17,US_NJ_34009,1,0,,,682,61,,
2020-06-17,US_NJ_34011,17,4,,,2745,118,,
2020-06-17,US_NJ_34013,33,4,,,18421,1755,,
2020-06-17,US_NJ_34015,5,2,,,2428,166,,
2020-06-17,US_NJ_34017,11,2,,,18755,1257,,
2020-06-17,US_NJ_34019,7,1,,,1049,67,,
2020-06-17,US_NJ_34021,12,1,,,7393,523,,
2020-06-17,US_NJ_34023,39,9,,,16513,1094,,
2020-06-17,US_NJ_34025,18,1,,,8804,688,,
2020-06-17,US_NJ_34027,28,0,,,6627,640,,
2020-06-17,US_NJ_34029,27,2,,,9306,828,,
2020-06-17,US_NJ_34031,19,1,,,16683,1007,,
2020-06-17,US_NJ_34033,12,2,,,723,60,,
2020-06-17,US_NJ_34035,13,0,,,4780,438,,
2020-06-17,US_NJ_34037,6,0,,,1167,150,,
2020-06-17,US_NJ_34039,-5,1,,,16315,1131,,
2020-06-17,US_NJ_34041,1,0,,,1206,140,,
2020-06-17,US_NM,132,5,57,3632,10065,452,4217,271553
2020-06-17,US_NM_35001,19,1,,,1752,81,,
2020-06-17,US_NM_35003,0,0,,,2,1,,
2020-06-17,US_NM_35005,2,0,,,61,2,,
2020-06-17,US_NM_35006,0,1,,,189,10,,
2020-06-17,US_NM_35007,0,0,,,8,0,,
2020-06-17,US_NM_35009,3,0,,,92,0,,
2020-06-17,US_NM_35013,17,0,,,687,6,,
2020-06-17,US_NM_35015,0,0,,,48,1,,
2020-06-17,US_NM_35017,0,0,,,16,0,,
2020-06-17,US_NM_35019,0,0,,,20,0,,
2020-06-17,US_NM_35021,0,0,,,1,0,,
2020-06-17,US_NM_35023,0,0,,,23,0,,
2020-06-17,US_NM_35025,6,0,,,55,0,,
2020-06-17,US_NM_35027,0,0,,,6,0,,
2020-06-17,US_NM_35028,0,0,,,7,0,,
2020-06-17,US_NM_35029,0,0,,,33,1,,
2020-06-17,US_NM_35031,19,1,,,2968,152,,
2020-06-17,US_NM_35035,39,1,,,739,5,,
2020-06-17,US_NM_35037,0,0,,,4,1,,
2020-06-17,US_NM_35039,2,0,,,61,1,,
2020-06-17,US_NM_35041,0,0,,,53,1,,
2020-06-17,US_NM_35043,9,0,,,651,27,,
2020-06-17,US_NM_35045,11,1,,,2140,152,,
2020-06-17,US_NM_35047,0,0,,,16,0,,
2020-06-17,US_NM_35049,4,0,,,183,3,,
2020-06-17,US_NM_35051,0,0,,,4,0,,
2020-06-17,US_NM_35053,0,0,,,55,5,,
2020-06-17,US_NM_35055,0,0,,,33,0,,
2020-06-17,US_NM_35057,0,0,,,58,1,,
2020-06-17,US_NM_35059,0,0,,,5,0,,
2020-06-17,US_NM_35061,1,0,,,95,2,,
2020-06-17,US_NV,179,6,0,5136,11852,473,640,227610
2020-06-17,US_NV_32001,0,0,,,10,1,,
2020-06-17,US_NV_32003,161,6,,,9318,386,,
2020-06-17,US_NV_32005,0,0,,,47,0,,
2020-06-17,US_NV_32007,10,0,,,47,1,,
2020-06-17,US_NV_32013,0,0,,,78,4,,
2020-06-17,US_NV_32015,0,0,,,23,0,,
2020-06-17,US_NV_32017,0,0,,,2,0,,
2020-06-17,US_NV_32019,0,0,,,92,2,,
2020-06-17,US_NV_32021,0,0,,,4,0,,
2020-06-17,US_NV_32023,1,0,,,75,3,,
2020-06-17,US_NV_32027,0,0,,,5,0,,
2020-06-17,US_NV_32029,0,0,,,1,0,,
2020-06-17,US_NV_32031,7,0,,,2023,71,,
2020-06-17,US_NV_32033,0,0,,,3,0,,
2020-06-17,US_NV_32510,0,0,,,124,5,,
2020-06-17,US_NY,561,39,147,59341,389910,30722,69085,3111119
2020-06-17,US_NY_36001,3,1,,,2029,157,,
2020-06-17,US_NY_36003,0,0,,,55,0,,
2020-06-17,US_NY_36005,67,2,,,47126,3706,,
2020-06-17,US_NY_36007,1,0,,,657,59,,
2020-06-17,US_NY_36009,2,0,,,109,5,,
2020-06-17,US_NY_36011,0,0,,,106,1,,
2020-06-17,US_NY_36013,0,0,,,108,4,,
2020-06-17,US_NY_36015,0,0,,,138,5,,
2020-06-17,US_NY_36017,0,0,,,139,3,,
2020-06-17,US_NY_36019,0,0,,,99,4,,
2020-06-17,US_NY_36021,0,0,,,442,43,,
2020-06-17,US_NY_36023,0,0,,,42,0,,
2020-06-17,US_NY_36025,1,0,,,89,0,,
2020-06-17,US_NY_36027,2,1,,,4077,156,,
2020-06-17,US_NY_36029,30,1,,,6882,583,,
2020-06-17,US_NY_36031,0,0,,,48,0,,
2020-06-17,US_NY_36033,0,0,,,25,0,,
2020-06-17,US_NY_36035,0,0,,,236,18,,
2020-06-17,US_NY_36037,3,0,,,216,6,,
2020-06-17,US_NY_36039,0,0,,,252,5,,
2020-06-17,US_NY_36041,0,0,,,6,0,,
2020-06-17,US_NY_36043,0,0,,,128,1,,
2020-06-17,US_NY_36045,1,0,,,82,0,,
2020-06-17,US_NY_36047,100,7,,,58124,5329,,
2020-06-17,US_NY_36049,1,0,,,21,0,,
2020-06-17,US_NY_36051,0,0,,,123,4,,
2020-06-17,US_NY_36053,2,0,,,338,4,,
2020-06-17,US_NY_36055,16,0,,,3419,248,,
2020-06-17,US_NY_36057,0,0,,,104,5,,
2020-06-17,US_NY_36059,30,1,,,41320,2677,,
2020-06-17,US_NY_36061,67,3,,,26364,2388,,
2020-06-17,US_NY_36063,6,0,,,1177,64,,
2020-06-17,US_NY_36065,6,2,,,1307,83,,
2020-06-17,US_NY_36067,13,0,,,2558,166,,
2020-06-17,US_NY_36069,0,0,,,234,22,,
2020-06-17,US_NY_36071,19,0,,,10614,392,,
2020-06-17,US_NY_36073,2,0,,,270,36,,
2020-06-17,US_NY_36075,0,0,,,139,0,,
2020-06-17,US_NY_36077,1,0,,,82,6,,
2020-06-17,US_NY_36079,2,0,,,1294,60,,
2020-06-17,US_NY_36081,89,7,,,63962,5327,,
2020-06-17,US_NY_36083,1,3,,,515,37,,
2020-06-17,US_NY_36085,16,0,,,13835,851,,
2020-06-17,US_NY_36087,7,1,,,13467,469,,
2020-06-17,US_NY_36089,0,0,,,215,3,,
2020-06-17,US_NY_36091,1,0,,,523,5,,
2020-06-17,US_NY_36093,2,0,,,737,32,,
2020-06-17,US_NY_36095,1,0,,,55,0,,
2020-06-17,US_NY_36097,0,0,,,12,0,,
2020-06-17,US_NY_36099,0,0,,,64,0,,
2020-06-17,US_NY_36101,0,0,,,257,19,,
2020-06-17,US_NY_36103,32,1,,,40770,2006,,
2020-06-17,US_NY_36105,0,0,,,1433,31,,
2020-06-17,US_NY_36107,0,0,,,140,18,,
2020-06-17,US_NY_36109,0,0,,,173,2,,
2020-06-17,US_NY_36111,2,0,,,1744,47,,
2020-06-17,US_NY_36113,0,0,,,257,31,,
2020-06-17,US_NY_36115,0,0,,,243,11,,
2020-06-17,US_NY_36117,3,0,,,137,1,,
2020-06-17,US_NY_36119,27,2,,,34384,1539,,
2020-06-17,US_NY_36121,0,0,,,93,3,,
2020-06-17,US_NY_36123,0,0,,,40,6,,
2020-06-17,US_OH,412,14,,16430,42422,2611,,584563
2020-06-17,US_OH_39001,0,0,,,17,1,,
2020-06-17,US_OH_39003,1,0,,,242,36,,
2020-06-17,US_OH_39005,2,0,,,31,0,,
2020-06-17,US_OH_39007,5,0,,,397,41,,
2020-06-17,US_OH_39009,1,0,,,24,1,,
2020-06-17,US_OH_39011,0,0,,,86,3,,
2020-06-17,US_OH_39013,3,0,,,472,21,,
2020-06-17,US_OH_39015,1,0,,,39,1,,
2020-06-17,US_OH_39017,9,0,,,1129,35,,
2020-06-17,US_OH_39019,0,0,,,37,3,,
2020-06-17,US_OH_39021,0,0,,,36,1,,
2020-06-17,US_OH_39023,42,0,,,502,8,,
2020-06-17,US_OH_39025,8,0,,,252,6,,
2020-06-17,US_OH_39027,0,0,,,54,0,,
2020-06-17,US_OH_39029,2,1,,,923,58,,
2020-06-17,US_OH_39031,1,0,,,53,0,,
2020-06-17,US_OH_39033,-1,0,,,122,5,,
2020-06-17,US_OH_39035,65,1,,,5336,319,,
2020-06-17,US_OH_39037,1,0,,,223,25,,
2020-06-17,US_OH_39039,0,0,,,40,2,,
2020-06-17,US_OH_39041,0,0,,,403,15,,
2020-06-17,US_OH_39043,0,2,,,215,22,,
2020-06-17,US_OH_39045,13,2,,,387,12,,
2020-06-17,US_OH_39047,0,0,,,45,0,,
2020-06-17,US_OH_39049,76,3,,,7365,337,,
2020-06-17,US_OH_39051,0,0,,,53,0,,
2020-06-17,US_OH_39053,0,0,,,9,1,,
2020-06-17,US_OH_39055,2,1,,,344,37,,
2020-06-17,US_OH_39057,-1,0,,,150,6,,
2020-06-17,US_OH_39059,0,0,,,44,3,,
2020-06-17,US_OH_39061,58,0,,,3374,181,,
2020-06-17,US_OH_39063,0,0,,,61,1,,
2020-06-17,US_OH_39065,2,0,,,96,4,,
2020-06-17,US_OH_39067,0,0,,,11,0,,
2020-06-17,US_OH_39069,0,0,,,20,0,,
2020-06-17,US_OH_39071,1,0,,,35,1,,
2020-06-17,US_OH_39073,0,0,,,73,7,,
2020-06-17,US_OH_39075,0,0,,,92,3,,
2020-06-17,US_OH_39077,2,0,,,81,1,,
2020-06-17,US_OH_39079,0,0,,,16,0,,
2020-06-17,US_OH_39081,0,0,,,71,2,,
2020-06-17,US_OH_39083,0,0,,,33,1,,
2020-06-17,US_OH_39085,4,0,,,354,12,,
2020-06-17,US_OH_39087,2,0,,,37,0,,
2020-06-17,US_OH_39089,4,0,,,321,11,,
2020-06-17,US_OH_39091,0,0,,,48,0,,
2020-06-17,US_OH_39093,7,0,,,814,63,,
2020-06-17,US_OH_39095,2,3,,,2462,289,,
2020-06-17,US_OH_39097,1,0,,,169,7,,
2020-06-17,US_OH_39099,-1,0,,,1606,218,,
2020-06-17,US_OH_39101,0,0,,,2712,33,,
2020-06-17,US_OH_39103,2,1,,,402,31,,
2020-06-17,US_OH_39105,1,0,,,8,0,,
2020-06-17,US_OH_39107,6,0,,,253,8,,
2020-06-17,US_OH_39109,4,0,,,392,30,,
2020-06-17,US_OH_39111,0,0,,,82,15,,
2020-06-17,US_OH_39113,32,1,,,1058,18,,
2020-06-17,US_OH_39115,0,0,,,6,0,,
2020-06-17,US_OH_39117,0,0,,,110,1,,
2020-06-17,US_OH_39119,2,0,,,60,1,,
2020-06-17,US_OH_39121,0,0,,,6,0,,
2020-06-17,US_OH_39123,0,0,,,118,22,,
2020-06-17,US_OH_39125,0,0,,,17,0,,
2020-06-17,US_OH_39127,0,0,,,24,1,,
2020-06-17,US_OH_39129,3,0,,,2128,40,,
2020-06-17,US_OH_39131,2,0,,,11,0,,
2020-06-17,US_OH_39133,5,0,,,359,58,,
2020-06-17,US_OH_39135,1,0,,,45,1,,
2020-06-17,US_OH_39137,0,0,,,101,15,,
2020-06-17,US_OH_39139,4,0,,,257,4,,
2020-06-17,US_OH_39141,0,0,,,81,2,,
2020-06-17,US_OH_39143,0,0,,,104,13,,
2020-06-17,US_OH_39145,0,0,,,21,0,,
2020-06-17,US_OH_39147,1,0,,,30,2,,
2020-06-17,US_OH_39149,1,0,,,50,3,,
2020-06-17,US_OH_39151,10,0,,,891,105,,
2020-06-17,US_OH_39153,6,-1,,,1712,195,,
2020-06-17,US_OH_39155,10,0,,,675,54,,
2020-06-17,US_OH_39157,-1,0,,,405,9,,
2020-06-17,US_OH_39159,1,0,,,63,1,,
2020-06-17,US_OH_39161,0,0,,,14,0,,
2020-06-17,US_OH_39163,0,0,,,22,2,,
2020-06-17,US_OH_39165,7,0,,,532,20,,
2020-06-17,US_OH_39167,0,0,,,118,19,,
2020-06-17,US_OH_39169,2,0,,,313,52,,
2020-06-17,US_OH_39171,0,0,,,59,1,,
2020-06-17,US_OH_39173,0,0,,,329,51,,
2020-06-17,US_OH_39175,1,0,,,50,4,,
2020-06-17,US_OK,258,1,133,3627,8903,364,6898,265432
2020-06-17,US_OK_40001,0,0,,,96,4,,
2020-06-17,US_OK_40003,0,0,,,1,0,,
2020-06-17,US_OK_40005,0,0,,,9,0,,
2020-06-17,US_OK_40007,0,0,,,30,0,,
2020-06-17,US_OK_40009,0,0,,,8,0,,
2020-06-17,US_OK_40011,0,0,,,11,0,,
2020-06-17,US_OK_40013,6,0,,,57,1,,
2020-06-17,US_OK_40015,2,0,,,178,10,,
2020-06-17,US_OK_40017,7,0,,,167,3,,
2020-06-17,US_OK_40019,0,0,,,60,1,,
2020-06-17,US_OK_40021,2,0,,,52,1,,
2020-06-17,US_OK_40023,1,0,,,106,1,,
2020-06-17,US_OK_40025,0,0,,,1,0,,
2020-06-17,US_OK_40027,12,0,,,576,40,,
2020-06-17,US_OK_40029,0,0,,,6,0,,
2020-06-17,US_OK_40031,3,0,,,342,4,,
2020-06-17,US_OK_40033,0,0,,,5,2,,
2020-06-17,US_OK_40035,0,0,,,16,0,,
2020-06-17,US_OK_40037,0,0,,,108,7,,
2020-06-17,US_OK_40039,0,0,,,42,0,,
2020-06-17,US_OK_40041,1,0,,,112,16,,
2020-06-17,US_OK_40043,0,0,,,4,0,,
2020-06-17,US_OK_40047,0,0,,,51,1,,
2020-06-17,US_OK_40049,0,0,,,33,1,,
2020-06-17,US_OK_40051,2,0,,,120,4,,
2020-06-17,US_OK_40053,0,0,,,2,0,,
2020-06-17,US_OK_40055,0,0,,,66,7,,
2020-06-17,US_OK_40059,0,0,,,1,0,,
2020-06-17,US_OK_40061,0,0,,,6,0,,
2020-06-17,US_OK_40063,0,0,,,3,0,,
2020-06-17,US_OK_40065,0,0,,,32,3,,
2020-06-17,US_OK_40067,0,0,,,4,0,,
2020-06-17,US_OK_40069,1,0,,,6,0,,
2020-06-17,US_OK_40071,1,0,,,70,7,,
2020-06-17,US_OK_40073,0,0,,,13,0,,
2020-06-17,US_OK_40075,0,0,,,6,0,,
2020-06-17,US_OK_40077,0,0,,,7,1,,
2020-06-17,US_OK_40079,0,0,,,20,1,,
2020-06-17,US_OK_40081,-3,0,,,24,2,,
2020-06-17,US_OK_40083,0,0,,,24,1,,
2020-06-17,US_OK_40085,-1,0,,,25,0,,
2020-06-17,US_OK_40087,0,0,,,118,4,,
2020-06-17,US_OK_40089,8,0,,,166,2,,
2020-06-17,US_OK_40091,2,0,,,23,1,,
2020-06-17,US_OK_40093,0,0,,,6,1,,
2020-06-17,US_OK_40095,0,0,,,20,0,,
2020-06-17,US_OK_40097,0,0,,,59,4,,
2020-06-17,US_OK_40099,2,0,,,13,0,,
2020-06-17,US_OK_40101,0,0,,,77,8,,
2020-06-17,US_OK_40103,2,0,,,20,0,,
2020-06-17,US_OK_40105,0,0,,,26,1,,
2020-06-17,US_OK_40107,0,0,,,6,0,,
2020-06-17,US_OK_40109,81,1,,,1754,65,,
2020-06-17,US_OK_40111,0,0,,,31,0,,
2020-06-17,US_OK_40113,2,0,,,116,8,,
2020-06-17,US_OK_40115,1,0,,,42,2,,
2020-06-17,US_OK_40117,0,0,,,41,2,,
2020-06-17,US_OK_40119,14,0,,,156,1,,
2020-06-17,US_OK_40121,1,0,,,44,3,,
2020-06-17,US_OK_40123,1,0,,,22,2,,
2020-06-17,US_OK_40125,3,0,,,78,4,,
2020-06-17,US_OK_40127,0,0,,,7,0,,
2020-06-17,US_OK_40131,-2,0,,,98,5,,
2020-06-17,US_OK_40133,0,0,,,31,3,,
2020-06-17,US_OK_40135,0,0,,,21,3,,
2020-06-17,US_OK_40137,1,0,,,48,1,,
2020-06-17,US_OK_40139,0,0,,,975,6,,
2020-06-17,US_OK_40141,0,0,,,23,1,,
2020-06-17,US_OK_40143,96,0,,,1825,64,,
2020-06-17,US_OK_40145,8,0,,,181,17,,
2020-06-17,US_OK_40147,4,0,,,357,38,,
2020-06-17,US_OK_40149,0,0,,,3,0,,
2020-06-17,US_OK_40151,0,0,,,5,0,,
2020-06-17,US_OK_40153,0,0,,,11,0,,
2020-06-17,US_OR,120,1,26,4812,6225,183,2457,184350
2020-06-17,US_OR_41001,0,0,,,1,0,,
2020-06-17,US_OR_41003,3,0,,,66,5,,
2020-06-17,US_OR_41005,17,1,,,530,20,,
2020-06-17,US_OR_41007,0,0,,,46,0,,
2020-06-17,US_OR_41009,0,0,,,22,0,,
2020-06-17,US_OR_41011,0,0,,,32,0,,
2020-06-17,US_OR_41013,0,0,,,9,0,,
2020-06-17,US_OR_41015,0,0,,,7,0,,
2020-06-17,US_OR_41017,2,0,,,139,0,,
2020-06-17,US_OR_41019,0,0,,,29,0,,
2020-06-17,US_OR_41023,0,0,,,1,0,,
2020-06-17,US_OR_41025,0,0,,,1,0,,
2020-06-17,US_OR_41027,-1,0,,,82,0,,
2020-06-17,US_OR_41029,2,0,,,85,0,,
2020-06-17,US_OR_41031,0,0,,,69,0,,
2020-06-17,US_OR_41033,2,0,,,26,1,,
2020-06-17,US_OR_41035,3,0,,,64,0,,
2020-06-17,US_OR_41037,1,0,,,6,0,,
2020-06-17,US_OR_41039,0,0,,,90,3,,
2020-06-17,US_OR_41041,3,0,,,226,0,,
2020-06-17,US_OR_41043,-1,0,,,125,9,,
2020-06-17,US_OR_41045,0,0,,,38,1,,
2020-06-17,US_OR_41047,17,0,,,1218,31,,
2020-06-17,US_OR_41049,1,0,,,18,0,,
2020-06-17,US_OR_41051,34,0,,,1635,68,,
2020-06-17,US_OR_41053,1,0,,,128,12,,
2020-06-17,US_OR_41055,0,0,,,1,0,,
2020-06-17,US_OR_41057,0,0,,,6,0,,
2020-06-17,US_OR_41059,12,0,,,193,4,,
2020-06-17,US_OR_41061,2,0,,,242,0,,
2020-06-17,US_OR_41063,0,0,,,4,0,,
2020-06-17,US_OR_41065,0,0,,,42,1,,
2020-06-17,US_OR_41067,22,0,,,950,20,,
2020-06-17,US_OR_41071,0,0,,,94,8,,
2020-06-17,US_PA,310,39,251,9739,84387,6376,59863,612831
2020-06-17,US_PA_42001,2,0,,,300,10,,
2020-06-17,US_PA_42003,0,0,,,2113,177,,
2020-06-17,US_PA_42005,0,0,,,68,5,,
2020-06-17,US_PA_42007,2,0,,,615,77,,
2020-06-17,US_PA_42009,6,0,,,59,2,,
2020-06-17,US_PA_42011,9,2,,,4350,340,,
2020-06-17,US_PA_42013,0,0,,,55,1,,
2020-06-17,US_PA_42015,0,0,,,47,3,,
2020-06-17,US_PA_42017,14,2,,,5466,546,,
2020-06-17,US_PA_42019,3,1,,,263,13,,
2020-06-17,US_PA_42021,0,0,,,61,3,,
2020-06-17,US_PA_42023,0,0,,,2,0,,
2020-06-17,US_PA_42025,3,0,,,262,24,,
2020-06-17,US_PA_42027,-5,0,,,172,6,,
2020-06-17,US_PA_42029,24,2,,,3411,311,,
2020-06-17,US_PA_42031,0,0,,,31,2,,
2020-06-17,US_PA_42033,0,0,,,57,0,,
2020-06-17,US_PA_42035,0,0,,,64,3,,
2020-06-17,US_PA_42037,2,0,,,387,33,,
2020-06-17,US_PA_42039,0,0,,,35,0,,
2020-06-17,US_PA_42041,5,0,,,751,61,,
2020-06-17,US_PA_42043,19,3,,,1693,111,,
2020-06-17,US_PA_42045,30,4,,,7021,678,,
2020-06-17,US_PA_42047,0,0,,,6,0,,
2020-06-17,US_PA_42049,6,1,,,478,9,,
2020-06-17,US_PA_42051,3,0,,,98,4,,
2020-06-17,US_PA_42053,0,0,,,7,0,,
2020-06-17,US_PA_42055,3,0,,,852,42,,
2020-06-17,US_PA_42057,0,0,,,17,1,,
2020-06-17,US_PA_42059,0,0,,,30,0,,
2020-06-17,US_PA_42061,0,0,,,239,4,,
2020-06-17,US_PA_42063,0,0,,,95,5,,
2020-06-17,US_PA_42065,0,0,,,19,1,,
2020-06-17,US_PA_42067,0,0,,,108,5,,
2020-06-17,US_PA_42069,3,2,,,1611,199,,
2020-06-17,US_PA_42071,28,3,,,3830,336,,
2020-06-17,US_PA_42073,1,0,,,88,8,,
2020-06-17,US_PA_42075,7,0,,,1200,40,,
2020-06-17,US_PA_42077,5,2,,,3978,273,,
2020-06-17,US_PA_42079,1,0,,,2841,169,,
2020-06-17,US_PA_42081,0,1,,,172,18,,
2020-06-17,US_PA_42083,0,0,,,13,1,,
2020-06-17,US_PA_42085,0,0,,,117,6,,
2020-06-17,US_PA_42087,0,0,,,60,1,,
2020-06-17,US_PA_42089,1,0,,,1357,105,,
2020-06-17,US_PA_42091,40,0,,,7990,778,,
2020-06-17,US_PA_42093,2,0,,,67,0,,
2020-06-17,US_PA_42095,5,3,,,3255,247,,
2020-06-17,US_PA_42097,3,0,,,234,4,,
2020-06-17,US_PA_42099,3,0,,,76,5,,
2020-06-17,US_PA_42101,64,10,,,24655,1528,,
2020-06-17,US_PA_42103,1,0,,,486,20,,
2020-06-17,US_PA_42105,0,0,,,13,0,,
2020-06-17,US_PA_42107,2,0,,,698,43,,
2020-06-17,US_PA_42109,0,0,,,60,1,,
2020-06-17,US_PA_42111,0,0,,,41,1,,
2020-06-17,US_PA_42113,0,0,,,3,0,,
2020-06-17,US_PA_42115,0,1,,,172,18,,
2020-06-17,US_PA_42117,0,0,,,20,2,,
2020-06-17,US_PA_42119,-1,0,,,83,2,,
2020-06-17,US_PA_42121,0,0,,,17,0,,
2020-06-17,US_PA_42123,0,0,,,5,0,,
2020-06-17,US_PA_42125,2,0,,,158,6,,
2020-06-17,US_PA_42127,0,0,,,126,9,,
2020-06-17,US_PA_42129,5,0,,,498,38,,
2020-06-17,US_PA_42131,0,0,,,36,7,,
2020-06-17,US_PA_42133,12,2,,,1195,34,,
2020-06-17,US_PR,52,0,,52,6003,147,,6003
2020-06-17,US_RI,49,11,10,2852,16213,876,1489,206470
2020-06-17,US_RI_44001,0,0,,,240,13,,
2020-06-17,US_RI_44003,0,0,,,1128,82,,
2020-06-17,US_RI_44005,0,0,,,277,4,,
2020-06-17,US_RI_44007,0,0,,,12363,637,,
2020-06-17,US_RI_44009,0,0,,,516,61,,
2020-06-17,US_SC,561,10,0,5075,20556,617,9734,272754
2020-06-17,US_SC_45001,0,0,,,73,0,,
2020-06-17,US_SC_45003,6,0,,,246,9,,
2020-06-17,US_SC_45005,0,0,,,41,3,,
2020-06-17,US_SC_45007,9,1,,,361,10,,
2020-06-17,US_SC_45009,0,0,,,50,0,,
2020-06-17,US_SC_45011,0,0,,,56,1,,
2020-06-17,US_SC_45013,26,1,,,673,15,,
2020-06-17,US_SC_45015,7,1,,,434,20,,
2020-06-17,US_SC_45017,1,0,,,47,1,,
2020-06-17,US_SC_45019,34,1,,,1264,17,,
2020-06-17,US_SC_45021,3,0,,,96,6,,
2020-06-17,US_SC_45023,2,0,,,127,1,,
2020-06-17,US_SC_45025,2,0,,,295,8,,
2020-06-17,US_SC_45027,5,0,,,347,41,,
2020-06-17,US_SC_45029,2,1,,,211,18,,
2020-06-17,US_SC_45031,6,0,,,363,13,,
2020-06-17,US_SC_45033,5,0,,,207,5,,
2020-06-17,US_SC_45035,9,0,,,286,3,,
2020-06-17,US_SC_45037,0,0,,,61,2,,
2020-06-17,US_SC_45039,1,0,,,233,20,,
2020-06-17,US_SC_45041,22,0,,,855,43,,
2020-06-17,US_SC_45043,22,0,,,202,3,,
2020-06-17,US_SC_45045,71,1,,,3143,70,,
2020-06-17,US_SC_45047,5,0,,,320,5,,
2020-06-17,US_SC_45049,0,0,,,50,1,,
