Date,RegionCode,RegionName,CountryCode,CountryName,Confirmed,Deaths,Latitude,Longitude
2020-02-05,HL,Heilongjiang,CN,China,190,2,47.862,127.7615
2020-02-05,HA,Henan,CN,China,764,2,33.882,113.614
2020-02-05,HB,Hubei,CN,China,16678,479,30.9756,112.2707
2020-02-05,HN,Hunan,CN,China,661,0,27.6104,111.7088
2020-02-05,JS,Jiangsu,CN,China,341,0,32.9711,119.455
2020-02-05,JX,Jiangxi,CN,China,548,0,27.614,115.7221
2020-02-05,JL,Jilin,CN,China,54,0,43.6661,126.1923
2020-02-05,LN,Liaoning,CN,China,81,0,41.2956,122.6085
2020-02-05,QH,Qinghai,CN,China,17,0,35.7452,95.9956
2020-02-05,SN,Shaanxi,CN,China,165,0,35.1917,108.8701
2020-02-05,SD,Shandong,CN,China,307,0,36.3427,118.1498
2020-02-05,SH,Shanghai,CN,China,243,1,31.202,121.4491
2020-02-05,SN,Shanxi,CN,China,81,0,37.5777,112.2922
2020-02-05,SC,Sichuan,CN,China,301,1,30.6171,102.7103
2020-02-05,TJ,Tianjin,CN,China,69,1,39.3054,117.323
2020-02-05,XJ,Xinjiang,CN,China,32,0,41.1129,85.2401
2020-02-05,YN,Yunnan,CN,China,124,0,24.974,101.487
2020-02-05,ZJ,Zhejiang,CN,China,895,0,29.1832,120.0934
2020-02-06,AH,Anhui,CN,China,591,0,31.8257,117.2264
2020-02-06,BJ,Beijing,CN,China,274,1,40.1824,116.4142
2020-02-06,CQ,Chongqing,CN,China,400,2,30.0572,107.874
2020-02-06,FJ,Fujian,CN,China,215,0,26.0789,117.9874
2020-02-06,GS,Gansu,CN,China,62,0,37.8099,101.0583
2020-02-06,GD,Guangdong,CN,China,970,0,23.3417,113.4244
2020-02-06,GX,Guangxi,CN,China,168,0,23.8298,108.7881
2020-02-06,GZ,Guizhou,CN,China,71,1,26.8154,106.8748
2020-02-06,HI,Hainan,CN,China,106,1,19.1959,109.7453
2020-02-06,HE,Hebei,CN,China,157,1,39.549,116.1306
2020-02-06,HL,Heilongjiang,CN,China,227,3,47.862,127.7615
2020-02-06,HA,Henan,CN,China,851,2,33.882,113.614
2020-02-06,HB,Hubei,CN,China,19665,549,30.9756,112.2707
2020-02-06,HN,Hunan,CN,China,711,0,27.6104,111.7088
2020-02-06,JS,Jiangsu,CN,China,373,0,32.9711,119.455
2020-02-06,JX,Jiangxi,CN,China,600,0,27.614,115.7221
2020-02-06,JL,Jilin,CN,China,59,0,43.6661,126.1923
2020-02-06,LN,Liaoning,CN,China,91,0,41.2956,122.6085
2020-02-06,NX,Ningxia,CN,China,40,0,37.2692,106.1655
2020-02-06,QH,Qinghai,CN,China,18,0,35.7452,95.9956
2020-02-06,SN,Shaanxi,CN,China,173,0,35.1917,108.8701
2020-02-06,SD,Shandong,CN,China,347,0,36.3427,118.1498
2020-02-06,SH,Shanghai,CN,China,257,1,31.202,121.4491
2020-02-06,SN,Shanxi,CN,China,90,0,37.5777,112.2922
2020-02-06,SC,Sichuan,CN,China,321,1,30.6171,102.7103
2020-02-06,TJ,Tianjin,CN,China,78,1,39.3054,117.323
2020-02-06,XJ,Xinjiang,CN,China,36,0,41.1129,85.2401
2020-02-06,YN,Yunnan,CN,China,133,0,24.974,101.487
2020-02-06,ZJ,Zhejiang,CN,China,954,0,29.1832,120.0934
2020-02-07,AH,Anhui,CN,China,665,0,31.8257,117.2264
2020-02-07,BJ,Beijing,CN,China,297,1,40.1824,116.4142
2020-02-07,CQ,Chongqing,CN,China,415,2,30.0572,107.874
2020-02-07,FJ,Fujian,CN,China,224,0,26.0789,117.9874
2020-02-07,GS,Gansu,CN,China,67,0,37.8099,101.0583
2020-02-07,GD,Guangdong,CN,China,1034,1,23.3417,113.4244
2020-02-07,GX,Guangxi,CN,China,172,0,23.8298,108.7881
2020-02-07,GZ,Guizhou,CN,China,77,1,26.8154,106.8748
2020-02-07,HI,Hainan,CN,China,115,2,19.1959,109.7453
2020-02-07,HE,Hebei,CN,China,172,1,39.549,116.1306
2020-02-07,HL,Heilongjiang,CN,China,277,3,47.862,127.7615
2020-02-07,HA,Henan,CN,China,914,3,33.882,113.614
2020-02-07,HB,Hubei,CN,China,22112,618,30.9756,112.2707
2020-02-07,HN,Hunan,CN,China,772,0,27.6104,111.7088
2020-02-07,JS,Jiangsu,CN,China,408,0,32.9711,119.455
2020-02-07,JX,Jiangxi,CN,China,661,0,27.614,115.7221
2020-02-07,JL,Jilin,CN,China,65,1,43.6661,126.1923
2020-02-07,LN,Liaoning,CN,China,95,0,41.2956,122.6085
2020-02-07,NX,Ningxia,CN,China,43,0,37.2692,106.1655
2020-02-07,SN,Shaanxi,CN,China,184,0,35.1917,108.8701
2020-02-07,SD,Shandong,CN,China,386,0,36.3427,118.1498
2020-02-07,SH,Shanghai,CN,China,277,1,31.202,121.4491
2020-02-07,SN,Shanxi,CN,China,96,0,37.5777,112.2922
2020-02-07,SC,Sichuan,CN,China,344,1,30.6171,102.7103
2020-02-07,TJ,Tianjin,CN,China,81,1,39.3054,117.323
2020-02-07,XJ,Xinjiang,CN,China,39,0,41.1129,85.2401
2020-02-07,YN,Yunnan,CN,China,136,0,24.974,101.487
2020-02-07,ZJ,Zhejiang,CN,China,1006,0,29.1832,120.0934
2020-02-08,AH,Anhui,CN,China,733,0,31.8257,117.2264
2020-02-08,BJ,Beijing,CN,China,315,2,40.1824,116.4142
2020-02-08,CQ,Chongqing,CN,China,428,2,30.0572,107.874
2020-02-08,FJ,Fujian,CN,China,239,0,26.0789,117.9874
2020-02-08,GS,Gansu,CN,China,71,1,37.8099,101.0583
2020-02-08,GD,Guangdong,CN,China,1095,1,23.3417,113.4244
2020-02-08,GX,Guangxi,CN,China,183,0,23.8298,108.7881
2020-02-08,GZ,Guizhou,CN,China,89,1,26.8154,106.8748
2020-02-08,HI,Hainan,CN,China,124,2,19.1959,109.7453
2020-02-08,HE,Hebei,CN,China,195,1,39.549,116.1306
2020-02-08,HL,Heilongjiang,CN,China,295,5,47.862,127.7615
2020-02-08,HA,Henan,CN,China,981,4,33.882,113.614
2020-02-08,HB,Hubei,CN,China,24953,699,30.9756,112.2707
2020-02-08,HN,Hunan,CN,China,803,1,27.6104,111.7088
2020-02-08,JS,Jiangsu,CN,China,439,0,32.9711,119.455
2020-02-08,JX,Jiangxi,CN,China,698,0,27.614,115.7221
2020-02-08,JL,Jilin,CN,China,69,1,43.6661,126.1923
2020-02-08,LN,Liaoning,CN,China,103,0,41.2956,122.6085
2020-02-08,NX,Ningxia,CN,China,45,0,37.2692,106.1655
2020-02-08,SN,Shaanxi,CN,China,195,0,35.1917,108.8701
2020-02-08,SD,Shandong,CN,China,416,0,36.3427,118.1498
2020-02-08,SH,Shanghai,CN,China,286,1,31.202,121.4491
2020-02-08,SN,Shanxi,CN,China,104,0,37.5777,112.2922
2020-02-08,SC,Sichuan,CN,China,363,1,30.6171,102.7103
2020-02-08,TJ,Tianjin,CN,China,88,1,39.3054,117.323
2020-02-08,XJ,Xinjiang,CN,China,42,0,41.1129,85.2401
2020-02-08,YN,Yunnan,CN,China,138,0,24.974,101.487
2020-02-08,ZJ,Zhejiang,CN,China,1048,0,29.1832,120.0934
2020-02-09,AH,Anhui,CN,China,779,1,31.8257,117.2264
2020-02-09,BJ,Beijing,CN,China,326,2,40.1824,116.4142
2020-02-09,CQ,Chongqing,CN,China,450,2,30.0572,107.874
2020-02-09,FJ,Fujian,CN,China,250,0,26.0789,117.9874
2020-02-09,GS,Gansu,CN,China,79,1,37.8099,101.0583
2020-02-09,GD,Guangdong,CN,China,1131,1,23.3417,113.4244
2020-02-09,GX,Guangxi,CN,China,195,1,23.8298,108.7881
2020-02-09,GZ,Guizhou,CN,China,99,1,26.8154,106.8748
2020-02-09,HI,Hainan,CN,China,130,3,19.1959,109.7453
2020-02-09,HE,Hebei,CN,China,206,2,39.549,116.1306
2020-02-09,HL,Heilongjiang,CN,China,307,6,47.862,127.7615
2020-02-09,HA,Henan,CN,China,1033,6,33.882,113.614
2020-02-09,HB,Hubei,CN,China,27100,780,30.9756,112.2707
2020-02-09,HN,Hunan,CN,China,838,1,27.6104,111.7088
2020-02-09,JS,Jiangsu,CN,China,468,0,32.9711,119.455
2020-02-09,JX,Jiangxi,CN,China,740,0,27.614,115.7221
2020-02-09,JL,Jilin,CN,China,78,1,43.6661,126.1923
2020-02-09,LN,Liaoning,CN,China,105,0,41.2956,122.6085
2020-02-09,NX,Ningxia,CN,China,45,0,37.2692,106.1655
2020-02-09,SN,Shaanxi,CN,China,208,0,35.1917,108.8701
2020-02-09,SD,Shandong,CN,China,444,1,36.3427,118.1498
2020-02-09,SH,Shanghai,CN,China,293,1,31.202,121.4491
2020-02-09,SN,Shanxi,CN,China,115,0,37.5777,112.2922
2020-02-09,SC,Sichuan,CN,China,386,1,30.6171,102.7103
2020-02-09,TJ,Tianjin,CN,China,90,1,39.3054,117.323
2020-02-09,XJ,Xinjiang,CN,China,45,0,41.1129,85.2401
2020-02-09,YN,Yunnan,CN,China,141,0,24.974,101.487
2020-02-09,ZJ,Zhejiang,CN,China,1075,0,29.1832,120.0934
2020-02-10,AH,Anhui,CN,China,830,3,31.8257,117.2264
2020-02-10,BJ,Beijing,CN,China,337,2,40.1824,116.4142
2020-02-10,CQ,Chongqing,CN,China,473,2,30.0572,107.874
2020-02-10,FJ,Fujian,CN,China,261,0,26.0789,117.9874
2020-02-10,GS,Gansu,CN,China,83,2,37.8099,101.0583
2020-02-10,GD,Guangdong,CN,China,1159,1,23.3417,113.4244
2020-02-10,GX,Guangxi,CN,China,210,1,23.8298,108.7881
2020-02-10,GZ,Guizhou,CN,China,109,1,26.8154,106.8748
2020-02-10,HI,Hainan,CN,China,138,3,19.1959,109.7453
2020-02-10,HE,Hebei,CN,China,218,2,39.549,116.1306
2020-02-10,HL,Heilongjiang,CN,China,331,7,47.862,127.7615
2020-02-10,HA,Henan,CN,China,1073,6,33.882,113.614
2020-02-10,HB,Hubei,CN,China,29631,871,30.9756,112.2707
2020-02-10,HN,Hunan,CN,China,879,1,27.6104,111.7088
2020-02-10,JS,Jiangsu,CN,China,492,0,32.9711,119.455
2020-02-10,JX,Jiangxi,CN,China,771,1,27.614,115.7221
2020-02-10,JL,Jilin,CN,China,80,1,43.6661,126.1923
2020-02-10,LN,Liaoning,CN,China,108,0,41.2956,122.6085
2020-02-10,NX,Ningxia,CN,China,49,0,37.2692,106.1655
2020-02-10,SN,Shaanxi,CN,China,213,0,35.1917,108.8701
2020-02-10,SD,Shandong,CN,China,466,1,36.3427,118.1498
2020-02-10,SH,Shanghai,CN,China,299,1,31.202,121.4491
2020-02-10,SN,Shanxi,CN,China,119,0,37.5777,112.2922
2020-02-10,SC,Sichuan,CN,China,405,1,30.6171,102.7103
2020-02-10,TJ,Tianjin,CN,China,94,1,39.3054,117.323
2020-02-10,XJ,Xinjiang,CN,China,49,0,41.1129,85.2401
2020-02-10,YN,Yunnan,CN,China,149,0,24.974,101.487
2020-02-10,ZJ,Zhejiang,CN,China,1092,0,29.1832,120.0934
2020-02-11,AH,Anhui,CN,China,860,4,31.8257,117.2264
2020-02-11,BJ,Beijing,CN,China,342,3,40.1824,116.4142
2020-02-11,CQ,Chongqing,CN,China,489,2,30.0572,107.874
2020-02-11,FJ,Fujian,CN,China,267,0,26.0789,117.9874
2020-02-11,GS,Gansu,CN,China,86,2,37.8099,101.0583
2020-02-11,GD,Guangdong,CN,China,1177,1,23.3417,113.4244
2020-02-11,GX,Guangxi,CN,China,215,1,23.8298,108.7881
2020-02-11,GZ,Guizhou,CN,China,118,1,26.8154,106.8748
2020-02-11,HI,Hainan,CN,China,142,3,19.1959,109.7453
2020-02-11,HE,Hebei,CN,China,239,2,39.549,116.1306
2020-02-11,HL,Heilongjiang,CN,China,360,8,47.862,127.7615
2020-02-11,HA,Henan,CN,China,1105,7,33.882,113.614
2020-02-11,HB,Hubei,CN,China,31728,974,30.9756,112.2707
2020-02-11,HN,Hunan,CN,China,912,1,27.6104,111.7088
2020-02-11,JS,Jiangsu,CN,China,515,0,32.9711,119.455
2020-02-11,JX,Jiangxi,CN,China,804,1,27.614,115.7221
2020-02-11,JL,Jilin,CN,China,81,1,43.6661,126.1923
2020-02-11,LN,Liaoning,CN,China,111,0,41.2956,122.6085
2020-02-11,NX,Ningxia,CN,China,53,0,37.2692,106.1655
2020-02-11,SN,Shaanxi,CN,China,219,0,35.1917,108.8701
2020-02-11,SD,Shandong,CN,China,487,1,36.3427,118.1498
2020-02-11,SH,Shanghai,CN,China,303,1,31.202,121.4491
2020-02-11,SN,Shanxi,CN,China,122,0,37.5777,112.2922
2020-02-11,SC,Sichuan,CN,China,417,1,30.6171,102.7103
2020-02-11,TJ,Tianjin,CN,China,104,2,39.3054,117.323
2020-02-11,XJ,Xinjiang,CN,China,55,0,41.1129,85.2401
2020-02-11,YN,Yunnan,CN,China,153,0,24.974,101.487
2020-02-11,ZJ,Zhejiang,CN,China,1117,0,29.1832,120.0934
2020-02-12,AH,Anhui,CN,China,889,4,31.8257,117.2264
2020-02-12,BJ,Beijing,CN,China,352,3,40.1824,116.4142
2020-02-12,CQ,Chongqing,CN,China,509,3,30.0572,107.874
2020-02-12,FJ,Fujian,CN,China,272,0,26.0789,117.9874
2020-02-12,GS,Gansu,CN,China,86,2,37.8099,101.0583
2020-02-12,GD,Guangdong,CN,China,1219,1,23.3417,113.4244
2020-02-12,GX,Guangxi,CN,China,222,1,23.8298,108.7881
2020-02-12,GZ,Guizhou,CN,China,133,1,26.8154,106.8748
2020-02-12,HI,Hainan,CN,China,157,3,19.1959,109.7453
2020-02-12,HE,Hebei,CN,China,251,2,39.549,116.1306
2020-02-12,HL,Heilongjiang,CN,China,378,8,47.862,127.7615
2020-02-12,HA,Henan,CN,China,1135,8,33.882,113.614
2020-02-12,HB,Hubei,CN,China,33366,1068,30.9756,112.2707
2020-02-12,HN,Hunan,CN,China,946,2,27.6104,111.7088
2020-02-12,JS,Jiangsu,CN,China,543,0,32.9711,119.455
2020-02-12,JX,Jiangxi,CN,China,844,1,27.614,115.7221
2020-02-12,JL,Jilin,CN,China,83,1,43.6661,126.1923
2020-02-12,LN,Liaoning,CN,China,116,0,41.2956,122.6085
2020-02-12,NX,Ningxia,CN,China,58,0,37.2692,106.1655
2020-02-12,QH,Qinghai,CN,China,18,0,35.7452,95.9956
2020-02-12,SN,Shaanxi,CN,China,225,0,35.1917,108.8701
2020-02-12,SD,Shandong,CN,China,497,2,36.3427,118.1498
2020-02-12,SH,Shanghai,CN,China,311,1,31.202,121.4491
2020-02-12,SN,Shanxi,CN,China,124,0,37.5777,112.2922
2020-02-12,SC,Sichuan,CN,China,436,1,30.6171,102.7103
2020-02-12,TJ,Tianjin,CN,China,110,2,39.3054,117.323
2020-02-12,XJ,Xinjiang,CN,China,59,0,41.1129,85.2401
2020-02-12,YN,Yunnan,CN,China,154,0,24.974,101.487
2020-02-12,ZJ,Zhejiang,CN,China,1131,0,29.1832,120.0934
2020-02-13,AH,Anhui,CN,China,910,5,31.8257,117.2264
2020-02-13,BJ,Beijing,CN,China,366,3,40.1824,116.4142
2020-02-13,CQ,Chongqing,CN,China,525,3,30.0572,107.874
2020-02-13,FJ,Fujian,CN,China,279,0,26.0789,117.9874
2020-02-13,GS,Gansu,CN,China,87,2,37.8099,101.0583
2020-02-13,GD,Guangdong,CN,China,1241,2,23.3417,113.4244
2020-02-13,GX,Guangxi,CN,China,222,2,23.8298,108.7881
2020-02-13,GZ,Guizhou,CN,China,135,1,26.8154,106.8748
2020-02-13,HI,Hainan,CN,China,157,4,19.1959,109.7453
2020-02-13,HE,Hebei,CN,China,265,3,39.549,116.1306
2020-02-13,HL,Heilongjiang,CN,China,395,9,47.862,127.7615
2020-02-13,HA,Henan,CN,China,1169,10,33.882,113.614
2020-02-13,HB,Hubei,CN,China,48206,1310,30.9756,112.2707
2020-02-13,HN,Hunan,CN,China,968,2,27.6104,111.7088
2020-02-13,JS,Jiangsu,CN,China,570,0,32.9711,119.455
2020-02-13,JX,Jiangxi,CN,China,872,1,27.614,115.7221
2020-02-13,JL,Jilin,CN,China,84,1,43.6661,126.1923
2020-02-13,LN,Liaoning,CN,China,116,1,41.2956,122.6085
2020-02-13,NX,Ningxia,CN,China,64,0,37.2692,106.1655
2020-02-13,QH,Qinghai,CN,China,18,0,35.7452,95.9956
2020-02-13,SN,Shaanxi,CN,China,229,0,35.1917,108.8701
2020-02-13,SD,Shandong,CN,China,509,2,36.3427,118.1498
2020-02-13,SH,Shanghai,CN,China,315,1,31.202,121.4491
2020-02-13,SN,Shanxi,CN,China,126,0,37.5777,112.2922
2020-02-13,SC,Sichuan,CN,China,451,1,30.6171,102.7103
2020-02-13,TJ,Tianjin,CN,China,117,3,39.3054,117.323
2020-02-13,XJ,Xinjiang,CN,China,63,1,41.1129,85.2401
2020-02-13,YN,Yunnan,CN,China,156,0,24.974,101.487
2020-02-13,ZJ,Zhejiang,CN,China,1145,0,29.1832,120.0934
2020-02-14,AH,Anhui,CN,China,934,6,31.8257,117.2264
2020-02-14,BJ,Beijing,CN,China,372,3,40.1824,116.4142
2020-02-14,CQ,Chongqing,CN,China,532,5,30.0572,107.874
2020-02-14,FJ,Fujian,CN,China,281,0,26.0789,117.9874
2020-02-14,GS,Gansu,CN,China,90,2,37.8099,101.0583
2020-02-14,GD,Guangdong,CN,China,1261,2,23.3417,113.4244
2020-02-14,GX,Guangxi,CN,China,226,2,23.8298,108.7881
2020-02-14,GZ,Guizhou,CN,China,140,1,26.8154,106.8748
2020-02-14,HI,Hainan,CN,China,158,4,19.1959,109.7453
2020-02-14,HE,Hebei,CN,China,283,3,39.549,116.1306
2020-02-14,HL,Heilongjiang,CN,China,418,11,47.862,127.7615
2020-02-14,HA,Henan,CN,China,1184,11,33.882,113.614
2020-02-14,HB,Hubei,CN,China,51986,1318,30.9756,112.2707
2020-02-14,HN,Hunan,CN,China,988,2,27.6104,111.7088
2020-02-14,JS,Jiangsu,CN,China,593,0,32.9711,119.455
2020-02-14,JX,Jiangxi,CN,China,900,1,27.614,115.7221
2020-02-14,JL,Jilin,CN,China,86,1,43.6661,126.1923
2020-02-14,LN,Liaoning,CN,China,117,1,41.2956,122.6085
2020-02-14,NX,Ningxia,CN,China,67,0,37.2692,106.1655
2020-02-14,SN,Shaanxi,CN,China,230,0,35.1917,108.8701
2020-02-14,SD,Shandong,CN,China,523,2,36.3427,118.1498
2020-02-14,SH,Shanghai,CN,China,318,1,31.202,121.4491
2020-02-14,SN,Shanxi,CN,China,126,0,37.5777,112.2922
2020-02-14,SC,Sichuan,CN,China,463,1,30.6171,102.7103
2020-02-14,TJ,Tianjin,CN,China,120,3,39.3054,117.323
2020-02-14,XJ,Xinjiang,CN,China,65,1,41.1129,85.2401
2020-02-14,YN,Yunnan,CN,China,162,0,24.974,101.487
2020-02-14,ZJ,Zhejiang,CN,China,1155,0,29.1832,120.0934
2020-02-15,AH,Anhui,CN,China,950,6,31.8257,117.2264
2020-02-15,BJ,Beijing,CN,China,375,4,40.1824,116.4142
2020-02-15,CQ,Chongqing,CN,China,538,5,30.0572,107.874
2020-02-15,FJ,Fujian,CN,China,285,0,26.0789,117.9874
2020-02-15,GS,Gansu,CN,China,90,2,37.8099,101.0583
2020-02-15,GD,Guangdong,CN,China,1294,2,23.3417,113.4244
2020-02-15,GX,Guangxi,CN,China,235,2,23.8298,108.7881
2020-02-15,GZ,Guizhou,CN,China,143,1,26.8154,106.8748
2020-02-15,HI,Hainan,CN,China,162,4,19.1959,109.7453
2020-02-15,HE,Hebei,CN,China,291,3,39.549,116.1306
2020-02-15,HL,Heilongjiang,CN,China,425,11,47.862,127.7615
2020-02-15,HA,Henan,CN,China,1212,13,33.882,113.614
2020-02-15,HB,Hubei,CN,China,54406,1457,30.9756,112.2707
2020-02-15,HN,Hunan,CN,China,1001,2,27.6104,111.7088
2020-02-15,JS,Jiangsu,CN,China,604,0,32.9711,119.455
2020-02-15,JX,Jiangxi,CN,China,913,1,27.614,115.7221
2020-02-15,JL,Jilin,CN,China,88,1,43.6661,126.1923
2020-02-15,LN,Liaoning,CN,China,119,1,41.2956,122.6085
2020-02-15,NX,Ningxia,CN,China,70,0,37.2692,106.1655
2020-02-15,QH,Qinghai,CN,China,18,0,35.7452,95.9956
2020-02-15,SN,Shaanxi,CN,China,232,0,35.1917,108.8701
2020-02-15,SD,Shandong,CN,China,532,2,36.3427,118.1498
2020-02-15,SH,Shanghai,CN,China,326,1,31.202,121.4491
2020-02-15,SN,Shanxi,CN,China,127,0,37.5777,112.2922
2020-02-15,SC,Sichuan,CN,China,470,1,30.6171,102.7103
2020-02-15,TJ,Tianjin,CN,China,121,3,39.3054,117.323
2020-02-15,XJ,Xinjiang,CN,China,70,1,41.1129,85.2401
2020-02-15,YN,Yunnan,CN,China,168,0,24.974,101.487
2020-02-15,ZJ,Zhejiang,CN,China,1162,0,29.1832,120.0934
2020-02-16,AH,Anhui,CN,China,962,6,31.8257,117.2264
2020-02-16,BJ,Beijing,CN,China,380,4,40.1824,116.4142
2020-02-16,CQ,Chongqing,CN,China,547,5,30.0572,107.874
2020-02-16,FJ,Fujian,CN,China,287,0,26.0789,117.9874
2020-02-16,GS,Gansu,CN,China,90,2,37.8099,101.0583
2020-02-16,GD,Guangdong,CN,China,1316,2,23.3417,113.4244
2020-02-16,GX,Guangxi,CN,China,237,2,23.8298,108.7881
2020-02-16,GZ,Guizhou,CN,China,144,1,26.8154,106.8748
2020-02-16,HI,Hainan,CN,China,162,4,19.1959,109.7453
2020-02-16,HE,Hebei,CN,China,300,3,39.549,116.1306
2020-02-16,HL,Heilongjiang,CN,China,445,11,47.862,127.7615
2020-02-16,HA,Henan,CN,China,1231,13,33.882,113.614
2020-02-16,HK,Hong Kong,CN,China,57,1,22.3,114.2
2020-02-16,HB,Hubei,CN,China,56249,1596,30.9756,112.2707
2020-02-16,HN,Hunan,CN,China,1004,3,27.6104,111.7088
2020-02-16,JS,Jiangsu,CN,China,617,0,32.9711,119.455
2020-02-16,JX,Jiangxi,CN,China,925,1,27.614,115.7221
2020-02-16,JL,Jilin,CN,China,89,1,43.6661,126.1923
2020-02-16,LN,Liaoning,CN,China,120,1,41.2956,122.6085
2020-02-16,SN,Shaanxi,CN,China,236,0,35.1917,108.8701
2020-02-16,SD,Shandong,CN,China,537,2,36.3427,118.1498
2020-02-16,SH,Shanghai,CN,China,328,1,31.202,121.4491
2020-02-16,SN,Shanxi,CN,China,128,0,37.5777,112.2922
2020-02-16,SC,Sichuan,CN,China,481,3,30.6171,102.7103
2020-02-16,TJ,Tianjin,CN,China,124,3,39.3054,117.323
2020-02-16,XJ,Xinjiang,CN,China,71,1,41.1129,85.2401
2020-02-16,YN,Yunnan,CN,China,171,0,24.974,101.487
2020-02-16,ZJ,Zhejiang,CN,China,1167,0,29.1832,120.0934
2020-02-17,AH,Anhui,CN,China,973,6,31.8257,117.2264
2020-02-17,BJ,Beijing,CN,China,381,4,40.1824,116.4142
2020-02-17,CQ,Chongqing,CN,China,552,5,30.0572,107.874
2020-02-17,FJ,Fujian,CN,China,290,0,26.0789,117.9874
2020-02-17,GS,Gansu,CN,China,90,2,37.8099,101.0583
2020-02-17,GD,Guangdong,CN,China,1322,4,23.3417,113.4244
2020-02-17,GX,Guangxi,CN,China,238,2,23.8298,108.7881
2020-02-17,GZ,Guizhou,CN,China,146,1,26.8154,106.8748
2020-02-17,HI,Hainan,CN,China,163,4,19.1959,109.7453
2020-02-17,HE,Hebei,CN,China,301,3,39.549,116.1306
2020-02-17,HL,Heilongjiang,CN,China,457,11,47.862,127.7615
2020-02-17,HA,Henan,CN,China,1246,16,33.882,113.614
2020-02-17,HB,Hubei,CN,China,58182,1696,30.9756,112.2707
2020-02-17,HN,Hunan,CN,China,1006,3,27.6104,111.7088
2020-02-17,JS,Jiangsu,CN,China,626,0,32.9711,119.455
2020-02-17,JX,Jiangxi,CN,China,930,1,27.614,115.7221
2020-02-17,LN,Liaoning,CN,China,121,1,41.2956,122.6085
2020-02-17,MO,Macau,CN,China,10,0,22.1667,113.55
2020-02-17,SN,Shaanxi,CN,China,240,0,35.1917,108.8701
2020-02-17,SD,Shandong,CN,China,541,2,36.3427,118.1498
2020-02-17,SH,Shanghai,CN,China,332,1,31.202,121.4491
2020-02-17,SN,Shanxi,CN,China,129,0,37.5777,112.2922
2020-02-17,SC,Sichuan,CN,China,495,3,30.6171,102.7103
2020-02-17,TJ,Tianjin,CN,China,125,3,39.3054,117.323
2020-02-17,XJ,Xinjiang,CN,China,75,1,41.1129,85.2401
2020-02-17,YN,Yunnan,CN,China,171,0,24.974,101.487
2020-02-17,ZJ,Zhejiang,CN,China,1171,0,29.1832,120.0934
2020-02-18,AH,Anhui,CN,China,982,6,31.8257,117.2264
2020-02-18,BJ,Beijing,CN,China,387,4,40.1824,116.4142
2020-02-18,CQ,Chongqing,CN,China,553,5,30.0572,107.874
2020-02-18,FJ,Fujian,CN,China,292,0,26.0789,117.9874
2020-02-18,GS,Gansu,CN,China,91,2,37.8099,101.0583
2020-02-18,GD,Guangdong,CN,China,1328,4,23.3417,113.4244
2020-02-18,GX,Guangxi,CN,China,242,2,23.8298,108.7881
2020-02-18,GZ,Guizhou,CN,China,146,1,26.8154,106.8748
2020-02-18,HI,Hainan,CN,China,163,4,19.1959,109.7453
2020-02-18,HE,Hebei,CN,China,302,4,39.549,116.1306
2020-02-18,HL,Heilongjiang,CN,China,464,11,47.862,127.7615
2020-02-18,HA,Henan,CN,China,1257,19,33.882,113.614
2020-02-18,HK,Hong Kong,CN,China,61,1,22.3,114.2
2020-02-18,HB,Hubei,CN,China,59989,1789,30.9756,112.2707
2020-02-18,HN,Hunan,CN,China,1007,4,27.6104,111.7088
2020-02-18,JS,Jiangsu,CN,China,629,0,32.9711,119.455
2020-02-18,JX,Jiangxi,CN,China,933,1,27.614,115.7221
2020-02-18,JL,Jilin,CN,China,89,1,43.6661,126.1923
2020-02-18,LN,Liaoning,CN,China,121,1,41.2956,122.6085
2020-02-18,NX,Ningxia,CN,China,70,0,37.2692,106.1655
2020-02-18,QH,Qinghai,CN,China,18,0,35.7452,95.9956
2020-02-18,SN,Shaanxi,CN,China,240,0,35.1917,108.8701
2020-02-18,SD,Shandong,CN,China,543,3,36.3427,118.1498
2020-02-18,SH,Shanghai,CN,China,333,1,31.202,121.4491
2020-02-18,SN,Shanxi,CN,China,130,0,37.5777,112.2922
2020-02-18,SC,Sichuan,CN,China,508,3,30.6171,102.7103
2020-02-18,TJ,Tianjin,CN,China,127,3,39.3054,117.323
2020-02-18,XJ,Xinjiang,CN,China,76,1,41.1129,85.2401
2020-02-18,YN,Yunnan,CN,China,172,0,24.974,101.487
2020-02-18,ZJ,Zhejiang,CN,China,1172,0,29.1832,120.0934
2020-02-19,AH,Anhui,CN,China,986,6,31.8257,117.2264
2020-02-19,BJ,Beijing,CN,China,393,4,40.1824,116.4142
2020-02-19,CQ,Chongqing,CN,China,555,5,30.0572,107.874
2020-02-19,FJ,Fujian,CN,China,293,0,26.0789,117.9874
2020-02-19,GS,Gansu,CN,China,91,2,37.8099,101.0583
2020-02-19,GD,Guangdong,CN,China,1331,5,23.3417,113.4244
2020-02-19,GX,Guangxi,CN,China,244,2,23.8298,108.7881
2020-02-19,GZ,Guizhou,CN,China,146,2,26.8154,106.8748
2020-02-19,HI,Hainan,CN,China,163,4,19.1959,109.7453
2020-02-19,HE,Hebei,CN,China,306,4,39.549,116.1306
2020-02-19,HL,Heilongjiang,CN,China,470,12,47.862,127.7615
2020-02-19,HA,Henan,CN,China,1262,19,33.882,113.614
2020-02-19,HK,Hong Kong,CN,China,63,2,22.3,114.2
