date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-05-22,FR_HDF_62,,,,,1,1,155,122,2,-1,552,580,,,,,,,,,147,148,,,,,33,8,,,,,,
2020-05-22,FR_HDF_80,,,,,0,0,124,84,0,0,312,323,,,,,,,,,77,82,,,,,11,4,,,,,,
2020-05-22,FR_IDF,,,,,23,8,4174,2695,79,51,12964,10260,,,,,,,,,3720,3577,,,,,521,181,,,,,,
2020-05-22,FR_IDF_75,,,,,8,3,1041,612,11,8,2969,2279,,,,,,,,,721,556,,,,,164,45,,,,,,
2020-05-22,FR_IDF_77,,,,,0,0,363,238,1,0,1250,964,,,,,,,,,245,232,,,,,50,20,,,,,,
2020-05-22,FR_IDF_78,,,,,3,0,289,186,14,10,972,853,,,,,,,,,302,308,,,,,39,2,,,,,,
2020-05-22,FR_IDF_91,,,,,2,2,276,207,22,20,1006,817,,,,,,,,,374,404,,,,,48,18,,,,,,
2020-05-22,FR_IDF_92,,,,,1,2,582,413,3,5,2041,1627,,,,,,,,,650,581,,,,,89,26,,,,,,
2020-05-22,FR_IDF_93,,,,,1,1,575,358,11,3,1708,1312,,,,,,,,,513,547,,,,,56,44,,,,,,
2020-05-22,FR_IDF_94,,,,,2,0,631,437,6,3,1765,1511,,,,,,,,,613,638,,,,,55,16,,,,,,
2020-05-22,FR_IDF_95,,,,,6,0,417,244,11,2,1253,897,,,,,,,,,302,311,,,,,20,10,,,,,,
2020-05-22,FR_LRE,,,,,0,0,2,0,0,0,114,118,,,,,,,,,16,6,,,,,2,0,,,,,,
2020-05-22,FR_MAY,,,,,0,0,24,12,6,2,200,198,,,,,,,,,54,44,,,,,10,14,,,,,,
2020-05-22,FR_MQ,,,,,0,0,20,8,0,0,86,76,,,,,,,,,24,12,,,,,4,0,,,,,,
2020-05-22,FR_NAQ,,,,,0,1,223,158,5,6,947,863,,,,,,,,,195,179,,,,,38,19,,,,,,
2020-05-22,FR_NAQ_16,,,,,0,0,7,5,0,0,27,20,,,,,,,,,5,0,,,,,1,0,,,,,,
2020-05-22,FR_NAQ_17,,,,,0,0,31,15,0,0,73,46,,,,,,,,,13,21,,,,,0,4,,,,,,
2020-05-22,FR_NAQ_19,,,,,0,1,27,7,1,0,56,50,,,,,,,,,31,21,,,,,5,1,,,,,,
2020-05-22,FR_NAQ_23,,,,,0,0,5,3,0,0,27,23,,,,,,,,,13,7,,,,,7,1,,,,,,
2020-05-22,FR_NAQ_24,,,,,0,0,5,7,1,0,41,36,,,,,,,,,8,7,,,,,0,1,,,,,,
2020-05-22,FR_NAQ_33,,,,,0,0,71,70,1,1,407,401,,,,,,,,,76,72,,,,,17,6,,,,,,
2020-05-22,FR_NAQ_40,,,,,0,0,6,6,0,0,35,28,,,,,,,,,7,3,,,,,1,0,,,,,,
2020-05-22,FR_NAQ_47,,,,,0,0,8,1,1,0,34,22,,,,,,,,,6,13,,,,,1,1,,,,,,
2020-05-22,FR_NAQ_64,,,,,0,0,19,7,1,0,101,92,,,,,,,,,15,11,,,,,3,0,,,,,,
2020-05-22,FR_NAQ_79,,,,,0,0,11,9,0,0,29,26,,,,,,,,,5,7,,,,,0,2,,,,,,
2020-05-22,FR_NAQ_86,,,,,0,0,21,16,0,0,64,57,,,,,,,,,9,7,,,,,2,1,,,,,,
2020-05-22,FR_NAQ_87,,,,,0,0,12,12,0,5,53,62,,,,,,,,,7,10,,,,,1,2,,,,,,
2020-05-22,FR_NOR,,,,,0,0,236,170,3,4,660,701,,,,,,,,,211,222,,,,,28,5,,,,,,
2020-05-22,FR_NOR_14,,,,,0,0,53,24,1,4,127,120,,,,,,,,,46,64,,,,,8,0,,,,,,
2020-05-22,FR_NOR_27,,,,,0,0,35,39,0,0,69,87,,,,,,,,,46,44,,,,,3,0,,,,,,
2020-05-22,FR_NOR_50,,,,,0,0,21,25,1,0,61,57,,,,,,,,,28,17,,,,,3,0,,,,,,
2020-05-22,FR_NOR_61,,,,,0,0,24,12,0,0,74,107,,,,,,,,,30,23,,,,,3,0,,,,,,
2020-05-22,FR_NOR_76,,,,,0,0,103,70,1,0,329,330,,,,,,,,,61,74,,,,,11,5,,,,,,
2020-05-22,FR_OCC,,,,,3,0,271,210,8,0,1320,1269,,,,,,,,,164,132,,,,,51,11,,,,,,
2020-05-22,FR_OCC_09,,,,,1,0,2,0,2,0,16,15,,,,,,,,,1,2,,,,,1,0,,,,,,
2020-05-22,FR_OCC_11,,,,,0,0,39,16,1,0,111,101,,,,,,,,,14,8,,,,,4,1,,,,,,
2020-05-22,FR_OCC_12,,,,,0,0,14,9,3,1,63,69,,,,,,,,,6,7,,,,,0,0,,,,,,
2020-05-22,FR_OCC_30,,,,,0,0,43,45,0,0,150,128,,,,,,,,,35,36,,,,,8,1,,,,,,
2020-05-22,FR_OCC_31,,,,,0,0,40,24,2,0,328,255,,,,,,,,,48,25,,,,,21,3,,,,,,
2020-05-22,FR_OCC_32,,,,,0,0,14,9,0,0,43,36,,,,,,,,,4,5,,,,,2,0,,,,,,
2020-05-22,FR_OCC_34,,,,,1,0,67,50,0,-1,311,325,,,,,,,,,26,20,,,,,8,3,,,,,,
2020-05-22,FR_OCC_46,,,,,1,0,10,12,0,0,33,29,,,,,,,,,1,7,,,,,0,1,,,,,,
2020-05-22,FR_OCC_48,,,,,0,0,1,0,0,0,11,11,,,,,,,,,1,0,,,,,0,0,,,,,,
2020-05-22,FR_OCC_65,,,,,0,0,12,13,0,0,67,73,,,,,,,,,11,10,,,,,3,0,,,,,,
2020-05-22,FR_OCC_66,,,,,0,0,16,18,0,0,122,154,,,,,,,,,1,0,,,,,0,0,,,,,,
2020-05-22,FR_OCC_81,,,,,0,0,8,14,0,0,45,56,,,,,,,,,11,10,,,,,1,1,,,,,,
2020-05-22,FR_OCC_82,,,,,0,0,5,0,0,0,20,17,,,,,,,,,5,2,,,,,3,1,,,,,,
2020-05-22,FR_PAC,,,,,4,1,485,388,6,10,2455,2214,,,,,,,,,511,494,,,,,80,21,,,,,,
2020-05-22,FR_PAC_04,,,,,0,0,8,3,0,0,50,65,,,,,,,,,5,11,,,,,0,1,,,,,,
2020-05-22,FR_PAC_05,,,,,1,0,8,9,0,0,61,47,,,,,,,,,10,17,,,,,2,0,,,,,,
2020-05-22,FR_PAC_06,,,,,0,1,90,84,1,1,302,305,,,,,,,,,66,66,,,,,8,3,,,,,,
2020-05-22,FR_PAC_13,,,,,3,0,285,227,5,5,1445,1341,,,,,,,,,330,317,,,,,60,15,,,,,,
2020-05-22,FR_PAC_83,,,,,0,0,69,55,0,4,484,345,,,,,,,,,82,73,,,,,10,2,,,,,,
2020-05-22,FR_PAC_84,,,,,0,0,25,10,0,0,113,111,,,,,,,,,18,10,,,,,0,0,,,,,,
2020-05-22,FR_PDL,,,,,1,1,254,168,4,6,825,797,,,,,,,,,227,225,,,,,24,8,,,,,,
2020-05-22,FR_PDL_44,,,,,0,0,87,56,1,0,279,249,,,,,,,,,67,65,,,,,4,2,,,,,,
2020-05-22,FR_PDL_49,,,,,1,1,79,50,3,1,247,244,,,,,,,,,57,60,,,,,10,3,,,,,,
2020-05-22,FR_PDL_53,,,,,0,0,24,16,0,3,70,71,,,,,,,,,14,22,,,,,2,1,,,,,,
2020-05-22,FR_PDL_72,,,,,0,0,40,35,0,1,140,147,,,,,,,,,52,53,,,,,3,0,,,,,,
2020-05-22,FR_PDL_85,,,,,0,0,24,11,0,1,89,86,,,,,,,,,37,25,,,,,5,2,,,,,,
2020-05-22,PH_00,98,93,4415,4120,2,2,446,285,26,37,1256,1209,,,,,14,11,1653,1345,,,,,,,,,,,,,,
2020-05-22,PH_02_ISA,,1,4,7,,0,0,0,,0,4,6,,,,,,1,3,7,,,,,,,,,,,,,,
2020-05-22,PH_03_BUL,3,2,116,99,0,0,10,8,0,0,17,22,,,,,1,0,51,40,,,,,,,,,,,,,,
2020-05-22,PH_06_AKL,1,,5,2,0,,0,0,0,,5,2,,,,,0,,3,0,,,,,,,,,,,,,,
2020-05-22,PH_06_ILI,1,,31,18,0,,4,1,0,,17,14,,,,,0,,13,5,,,,,,,,,,,,,,
2020-05-22,PH_06_NEC,,1,19,7,,0,2,1,,0,9,2,,,,,,0,6,2,,,,,,,,,,,,,,
2020-05-22,PH_07_CEB,26,22,1137,642,2,2,34,15,0,3,26,30,,,,,1,2,105,105,,,,,,,,,,,,,,
2020-05-22,PH_09_ZAS,6,,108,18,0,,2,1,0,,6,5,,,,,0,,39,12,,,,,,,,,,,,,,
2020-05-22,PH_11_DAS,7,9,142,96,0,0,17,4,0,1,73,34,,,,,7,9,137,94,,,,,,,,,,,,,,
2020-05-22,PH_11_DVO,,1,0,2,,0,0,1,,0,0,0,,,,,,1,0,2,,,,,,,,,,,,,,
2020-05-22,PH_12_NCO,0,,10,4,0,,0,0,1,,6,3,,,,,0,,6,3,,,,,,,,,,,,,,
2020-05-22,PH_13_SUN,0,,1,0,0,,0,0,1,,1,0,,,,,0,,1,0,,,,,,,,,,,,,,
2020-05-22,PH_14_MAG,,2,0,2,,0,0,0,,0,1,0,,,,,,1,0,1,,,,,,,,,,,,,,
2020-05-22,PH_40_BTG,1,2,99,81,0,0,9,6,0,0,20,23,,,,,0,0,38,23,,,,,,,,,,,,,,
2020-05-22,PH_40_CAV,3,,197,149,0,,24,7,0,,45,39,,,,,1,,85,53,,,,,,,,,,,,,,
2020-05-22,PH_40_LAG,1,,259,202,2,,18,5,0,,47,44,,,,,0,,69,63,,,,,,,,,,,,,,
2020-05-22,PH_40_QUE,1,1,43,41,0,0,4,2,1,0,8,5,,,,,0,0,24,24,,,,,,,,,,,,,,
2020-05-22,PH_40_RIZ,0,3,255,229,0,0,29,14,1,0,60,51,,,,,0,2,98,64,,,,,,,,,,,,,,
2020-05-22,PH_41_PLW,,1,2,1,,0,1,0,,0,1,0,,,,,,0,2,0,,,,,,,,,,,,,,
2020-05-23,CO,564,453,11231,8955,26,13,545,331,115,98,3375,3198,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05,43,18,356,320,0,0,3,3,5,0,201,204,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05001,18,16,204,224,0,0,2,1,3,0,120,134,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05045,4,1,9,8,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05088,2,,30,22,0,,0,1,0,,22,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05266,1,,12,16,0,,0,0,0,,11,13,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05361,18,,46,0,0,,0,0,2,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_05_05631,,1,5,9,,0,0,0,,0,5,4,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08,122,110,1515,1097,4,4,60,43,18,16,264,189,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08001,74,70,706,567,1,2,33,24,10,6,113,89,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08078,1,,14,9,0,,0,0,0,,7,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08296,1,2,16,12,0,0,1,1,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08433,9,4,118,64,0,1,7,5,1,1,11,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08558,0,,9,2,1,,1,0,0,,5,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08560,,1,1,3,,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08573,3,1,18,9,0,0,0,1,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08634,1,,45,33,0,,1,0,0,,18,12,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08638,3,,16,8,0,,0,0,0,,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08685,2,1,23,9,0,0,1,0,1,1,9,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08758,28,30,521,360,2,1,15,11,6,8,85,73,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_08_08832,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_11,197,186,3556,3421,7,2,138,92,29,31,1333,1381,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_11_11001,197,186,3556,3421,7,2,138,92,29,31,1333,1381,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13,104,46,1138,887,4,3,79,48,13,19,236,206,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13001,95,43,1059,827,3,3,74,43,13,18,212,185,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13052,0,,10,9,1,,1,0,0,,4,7,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13430,2,2,3,3,0,0,1,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13683,1,0,12,14,0,0,1,1,0,1,5,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13836,5,1,34,23,0,0,1,1,0,0,12,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_13_13873,1,,10,5,0,,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_15,3,5,66,86,0,0,6,4,0,1,31,27,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_15_15001,,1,7,19,,0,1,1,,0,2,4,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_15_15204,,2,1,3,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_15_15238,,0,10,14,,0,0,0,,1,4,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_15_15322,3,2,3,2,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_17,0,1,52,75,0,0,2,3,1,1,36,51,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_17_17001,,1,15,26,,0,1,1,,1,11,15,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_17_17380,0,,23,32,0,,1,1,1,,16,25,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_19,1,1,39,35,0,0,1,3,0,0,24,18,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_19_19001,1,,16,15,0,,0,1,0,,9,11,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_19_19573,,1,3,5,,0,0,0,,0,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_20,5,2,52,35,0,0,7,5,0,0,33,24,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_20_20001,3,2,39,24,0,0,4,2,0,0,27,17,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_20_20013,2,,5,3,0,,0,0,0,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_23,,1,39,49,,1,3,3,,0,14,11,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_23_23001,,1,21,26,,0,1,0,,0,7,8,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_23_23466,,0,1,0,,1,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25,14,17,217,209,0,0,10,6,2,1,99,102,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25279,0,1,6,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25286,1,1,9,9,0,0,0,0,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25307,,2,3,5,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25430,2,2,6,9,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25473,1,0,12,14,0,0,1,1,0,1,6,5,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25754,6,8,77,78,0,0,3,0,1,0,31,36,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25769,1,,3,1,0,,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25785,1,,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25799,,1,3,4,,0,1,1,,0,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25875,1,,3,2,0,,0,0,0,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_25_25899,1,2,7,10,0,0,1,1,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_27,1,1,36,49,0,0,2,3,1,1,13,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_27_27001,0,0,26,44,0,0,0,2,1,1,12,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_27_27099,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_27_27810,,1,5,3,,0,2,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_41,2,0,119,114,0,0,7,6,3,2,84,72,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_41_41001,2,0,61,72,0,0,2,3,2,2,40,43,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_41_41524,0,,5,2,0,,0,0,1,,5,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_44,,1,27,21,,0,1,4,,1,16,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_44_44650,,1,3,4,,0,0,1,,1,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_47,2,1,241,246,2,0,27,13,2,1,81,92,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_47_47001,1,,134,133,1,,14,7,0,,50,63,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_47_47189,0,1,44,38,1,0,5,0,0,1,23,21,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_47_47570,1,,47,62,0,,6,4,2,,6,7,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_52,6,9,371,278,5,0,38,15,3,3,83,37,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_52_52001,1,2,34,29,1,0,6,1,1,1,10,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_52_52356,4,1,92,31,0,0,4,0,0,0,50,17,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_52_52560,0,,3,3,1,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_52_52835,1,6,220,201,3,0,23,12,2,2,15,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_63,1,1,43,45,0,0,2,1,2,0,37,36,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_63_63001,1,,30,29,0,,2,0,2,,25,27,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_63_63130,,1,4,6,,0,0,0,,0,4,4,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_66,1,0,106,135,0,0,5,3,0,1,87,114,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_66_66001,1,0,76,91,0,0,5,2,0,1,61,76,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_68,5,,36,21,0,,3,0,1,,20,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_68_68001,1,,10,12,0,,1,0,0,,7,12,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_68_68081,3,,13,4,0,,1,0,1,,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_68_68547,1,,2,1,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_70,,0,3,2,,0,0,0,,1,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_70_70418,,0,0,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_73,5,1,110,77,0,0,3,4,1,2,68,45,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_73_73001,1,1,92,57,0,0,2,1,1,0,65,37,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_73_73268,3,,6,5,0,,1,0,0,,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_73_73349,1,,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_73_73449,,0,1,8,,0,0,2,,2,1,5,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76,50,52,1229,1082,3,2,91,47,20,10,387,390,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76001,36,44,954,863,1,1,60,28,17,9,310,313,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76109,11,5,135,83,2,1,17,10,0,0,11,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76130,1,,7,6,0,,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76364,0,1,18,19,0,0,1,0,2,1,10,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76563,,1,1,3,,0,1,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76869,0,,5,1,0,,0,0,1,,5,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_76_76892,2,1,19,19,0,0,0,1,0,0,10,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_85,0,,17,9,0,,0,0,1,,14,8,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_85_85001,0,,14,9,0,,0,0,1,,12,8,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_91,2,0,849,540,1,1,43,17,13,7,79,78,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CO_91_91001,2,0,827,522,1,1,42,17,13,7,79,78,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,FR,,,,,25,17,10590,7316,176,161,33737,30526,,,,,,,,,8653,8400,,,,,1217,408,,,,,,
2020-05-23,FR_ARA,,,,,4,3,979,633,15,12,3257,3299,,,,,,,,,783,723,,,,,116,32,,,,,,
2020-05-23,FR_ARA_01,,,,,0,1,55,40,4,1,181,174,,,,,,,,,54,58,,,,,1,1,,,,,,
2020-05-23,FR_ARA_03,,,,,0,0,19,18,2,1,67,95,,,,,,,,,11,7,,,,,0,0,,,,,,
2020-05-23,FR_ARA_07,,,,,0,0,72,28,1,0,179,173,,,,,,,,,32,44,,,,,4,2,,,,,,
2020-05-23,FR_ARA_15,,,,,0,0,6,3,0,0,22,18,,,,,,,,,13,6,,,,,0,1,,,,,,
2020-05-23,FR_ARA_26,,,,,0,0,78,50,2,1,250,218,,,,,,,,,34,22,,,,,2,2,,,,,,
2020-05-23,FR_ARA_38,,,,,2,0,76,61,0,4,287,304,,,,,,,,,56,46,,,,,14,1,,,,,,
2020-05-23,FR_ARA_42,,,,,0,0,160,72,2,1,414,400,,,,,,,,,135,98,,,,,27,4,,,,,,
2020-05-23,FR_ARA_43,,,,,0,0,9,5,0,0,36,52,,,,,,,,,5,12,,,,,1,0,,,,,,
2020-05-23,FR_ARA_63,,,,,0,0,25,15,0,3,87,74,,,,,,,,,14,15,,,,,3,1,,,,,,
2020-05-23,FR_ARA_69,,,,,1,1,335,264,1,1,1157,1225,,,,,,,,,340,337,,,,,54,18,,,,,,
2020-05-23,FR_ARA_73,,,,,1,1,39,24,0,0,161,202,,,,,,,,,18,25,,,,,2,1,,,,,,
2020-05-23,FR_ARA_74,,,,,0,0,105,53,3,0,416,364,,,,,,,,,71,53,,,,,8,1,,,,,,
2020-05-23,FR_BFC,,,,,0,0,557,429,4,8,1528,1642,,,,,,,,,320,338,,,,,46,16,,,,,,
2020-05-23,FR_BFC_21,,,,,0,0,136,103,0,1,369,435,,,,,,,,,46,53,,,,,10,7,,,,,,
2020-05-23,FR_BFC_25,,,,,0,0,84,61,3,2,282,276,,,,,,,,,45,31,,,,,10,4,,,,,,
2020-05-23,FR_BFC_39,,,,,0,0,31,28,1,0,97,132,,,,,,,,,21,34,,,,,0,0,,,,,,
2020-05-23,FR_BFC_58,,,,,0,0,13,12,0,0,25,48,,,,,,,,,10,14,,,,,2,0,,,,,,
2020-05-23,FR_BFC_70,,,,,0,0,51,26,0,0,117,109,,,,,,,,,38,34,,,,,0,0,,,,,,
2020-05-23,FR_BFC_71,,,,,0,0,100,91,0,0,260,312,,,,,,,,,73,89,,,,,8,2,,,,,,
2020-05-23,FR_BFC_89,,,,,0,0,46,35,0,1,113,115,,,,,,,,,45,53,,,,,7,2,,,,,,
2020-05-23,FR_BFC_90,,,,,0,0,96,73,0,4,265,215,,,,,,,,,42,30,,,,,9,1,,,,,,
2020-05-23,FR_BRE,,,,,0,0,141,101,1,5,593,493,,,,,,,,,124,109,,,,,15,6,,,,,,
2020-05-23,FR_BRE_22,,,,,0,0,18,13,0,4,86,90,,,,,,,,,21,24,,,,,2,1,,,,,,
2020-05-23,FR_BRE_29,,,,,0,0,27,15,0,0,92,65,,,,,,,,,14,16,,,,,2,0,,,,,,
2020-05-23,FR_BRE_35,,,,,0,0,43,39,0,1,217,165,,,,,,,,,50,43,,,,,3,2,,,,,,
2020-05-23,FR_BRE_56,,,,,0,0,53,34,1,0,198,173,,,,,,,,,39,26,,,,,8,3,,,,,,
2020-05-23,FR_COR,,,,,0,0,32,25,0,0,102,116,,,,,,,,,16,19,,,,,3,1,,,,,,
2020-05-23,FR_COR_2A,,,,,0,0,27,20,0,0,47,68,,,,,,,,,13,17,,,,,2,0,,,,,,
2020-05-23,FR_COR_2B,,,,,0,0,5,5,0,0,55,48,,,,,,,,,3,2,,,,,1,1,,,,,,
2020-05-23,FR_CVL,,,,,1,1,279,215,5,4,821,829,,,,,,,,,346,339,,,,,35,12,,,,,,
2020-05-23,FR_CVL_18,,,,,0,0,37,37,0,0,71,71,,,,,,,,,26,32,,,,,0,0,,,,,,
2020-05-23,FR_CVL_28,,,,,0,0,59,56,2,0,218,192,,,,,,,,,76,96,,,,,7,2,,,,,,
2020-05-23,FR_CVL_36,,,,,0,0,41,34,0,0,42,57,,,,,,,,,44,50,,,,,2,2,,,,,,
2020-05-23,FR_CVL_37,,,,,0,0,50,27,0,2,128,152,,,,,,,,,55,50,,,,,8,2,,,,,,
2020-05-23,FR_CVL_41,,,,,0,1,34,27,3,0,98,101,,,,,,,,,66,54,,,,,7,1,,,,,,
2020-05-23,FR_CVL_45,,,,,1,0,58,34,0,2,264,256,,,,,,,,,79,57,,,,,11,5,,,,,,
2020-05-23,FR_GES,,,,,5,3,1976,1370,24,24,5268,4928,,,,,,,,,1292,1223,,,,,152,57,,,,,,
2020-05-23,FR_GES_08,,,,,0,0,34,18,0,0,69,63,,,,,,,,,28,44,,,,,4,1,,,,,,
2020-05-23,FR_GES_10,,,,,0,0,80,46,0,0,285,257,,,,,,,,,55,41,,,,,2,0,,,,,,
