key,latitude,longitude,elevation,area
CO_20,10.483333,-73.25,50,22905
CO_20_20001,10.460278,-73.259722,180,4977
CO_20_20011,8.3066667,-73.615278,162,976
CO_20_20013,10.033333,-73.233333,131,1739
CO_20_20032,9.4969444,-73.976111,200,
CO_20_20045,9.7030556,-73.2775,200,1144
CO_20_20060,9.9761111,-73.8903,200,
CO_20_20175,9.2577778,-73.813333,49,1568
CO_20_20178,9.3616667,-73.601944,62,
CO_20_20228,9.1997222,-73.5425,112,
CO_20_20238,10.148889,-73.96,150,
CO_20_20250,9.6622194,-73.7519,51,
CO_20_20295,8.3208333,-73.743333,32,
CO_20_20310,8.3902778,-73.381111,1240,
CO_20_20383,8.6186111,-73.8025,21,
CO_20_20400,9.5611111,-73.336389,144,729
CO_20_20443,10.389167,-73.029167,917,
CO_20_20517,8.9597222,-73.625,91,
CO_20_20550,8.6891667,-73.665278,101,
CO_20_20570,10.416389,-73.586667,1100,
CO_20_20614,8.2916667,-73.387222,1150,613
CO_20_20621,10.385278,-73.171944,178,
CO_20_20710,7.7591667,-73.393056,123,611
CO_20_20750,10.3325,-73.180833,175,687
CO_20_20770,8,-73.510278,119,789
CO_20_20787,8.8588889,-73.813889,28,511
CO_23,8.75,-75.883333,63,25020
CO_23_23001,8.76,-75.885556,18,3141
CO_23_23068,8.3125,-75.145,31,
CO_23_23079,8.2233333,-75.481667,49,
CO_23_23090,8.79,-76.2411,25,394
CO_23_23162,8.8866667,-75.791111,12,352
CO_23_23168,9.1488889,-75.628889,9,
CO_23_23182,9.1097222,-75.398056,119,
CO_23_23189,8.875,-75.621111,13,751
CO_23_23300,9.0388889,-75.793333,6,
CO_23_23350,8.05,-75.335556,50,
CO_23_23417,9.2372222,-75.808056,7,960
CO_23_23419,8.8952778,-76.354722,0,
CO_23_23464,9.2397222,-75.6775,9,
CO_23_23466,7.9711111,-75.418056,49,1820
CO_23_23500,9.2461111,-76.128611,7,
CO_23_23555,8.4088889,-75.581944,112,
CO_23_23570,8.505,-75.5075,108,
CO_23_23574,9.0191667,-76.261389,8,
CO_23_23580,7.8880556,-75.671667,90,
CO_23_23586,9.2363889,-75.723611,11,
CO_23_23660,8.9505556,-75.445556,75,993
CO_23_23670,9.1452778,-75.508611,92,314
CO_23_23672,9.3775,-75.760278,48,205
CO_23_23675,9.355,-75.954444,2,318
CO_23_23678,8.7944444,-75.699444,67,505
CO_23_23682,7.7872222,-75.533056,55,
CO_23_23686,8.9577778,-75.8375,11,481
CO_23_23807,8.1727778,-76.059444,98,4728
CO_23_23815,9.1858333,-75.555278,5,
CO_23_23855,8.2591667,-76.146944,93,968
CO_25,4.6,-74.083333,3341,22623
CO_25_25001,4.3780556,-74.668333,400,84
CO_25_25019,4.8783333,-74.438333,2298,57
CO_25_25035,4.5502778,-74.536111,710,124
CO_25_25040,4.7633333,-74.464722,1657,
CO_25_25053,4.2722222,-74.415556,1417,152
CO_25_25086,4.8013889,-74.743056,235,
CO_25_25095,4.8744444,-74.540556,1627,
CO_25_25099,4.7336111,-74.342222,2598,109
CO_25_25120,3.9780556,-74.485833,2560,
CO_25_25123,4.731363,-74.4365,1600,56
CO_25_25126,4.9166667,-74.025,2558,50
CO_25_25148,5.3441667,-74.491667,1271,
CO_25_25151,4.4052778,-73.947778,1746,38
CO_25_25154,5.3502778,-73.901389,2600,228
CO_25_25168,4.9486111,-74.593611,1200,142
CO_25_25175,4.8633333,-74.052778,2564,80
CO_25_25178,4.4425,-74.044167,2162,139
CO_25_25181,4.5297222,-73.923611,1924,223
CO_25_25183,5.1466667,-73.6825,2689,301
CO_25_25200,5.0619444,-73.979444,2630,113
CO_25_25214,4.8094444,-74.1025,2566,55
CO_25_25224,5.25,-73.766111,2590,112
CO_25_25245,4.5808333,-74.4425,990,
CO_25_25258,5.2488889,-74.290833,1310,132
CO_25_25260,4.8519444,-74.262778,2685,86
CO_25_25269,4.8147222,-74.355278,2586,158
CO_25_25279,4.4847222,-73.893611,1820,
CO_25_25281,4.3383333,-73.939167,2080,126
CO_25_25286,4.7175,-74.209444,2548,70
CO_25_25288,5.405,-73.795833,2750,90
CO_25_25290,4.3372222,-74.364444,1765,239
CO_25_25293,4.6930556,-73.52,1712,448
CO_25_25295,4.9908333,-73.873056,2568,44
CO_25_25297,4.8163889,-73.636111,1795,262
CO_25_25299,4.7627778,-73.610833,2171,108
CO_25_25307,4.3036111,-74.803889,326,127
CO_25_25312,4.5186111,-74.351389,2450,
CO_25_25317,5.3855556,-73.685556,2688,177
CO_25_25320,5.069444,-74.598056,992,
CO_25_25322,4.8658333,-73.877222,2710,346
CO_25_25324,4.5169444,-74.790556,173,87
CO_25_25326,4.9344444,-73.834444,2668,247
CO_25_25328,4.8772222,-74.466944,1630,
CO_25_25335,4.2152778,-73.814444,1087,
CO_25_25339,4.2541667,-74.003056,2350,
CO_25_25368,4.5630556,-74.695278,357,
CO_25_25372,4.7902778,-73.663333,2762,337
CO_25_25377,4.7197222,-73.97,2746,317
CO_25_25386,4.6302778,-74.4625,1200,148
CO_25_25394,5.3605556,-74.389722,1462,
CO_25_25398,5.1991667,-74.393611,1271,
CO_25_25402,4.9991667,-74.341111,1270,153
CO_25_25407,5.3069444,-73.711667,2589,154
CO_25_25426,5.080217,-73.607475,2094,229
CO_25_25430,4.7305556,-74.263889,2554,121
CO_25_25436,5.0080556,-73.540278,1924,105
CO_25_25438,4.5091667,-73.349444,461,
CO_25_25473,4.707778,-74.232778,2516,107
CO_25_25483,4.3980556,-74.828056,263,
CO_25_25486,5.0666667,-73.878056,2600,98
CO_25_25488,4.3069444,-74.62,443,
CO_25_25489,5.1261111,-74.385833,1189,59
CO_25_25491,5.0702778,-74.378056,1105,
CO_25_25506,4.0886111,-74.4775,1423,121
CO_25_25513,5.1305556,-74.158333,1905,403
CO_25_25518,5.3705556,-74.151667,960,
CO_25_25524,4.1911111,-74.487778,1024,
CO_25_25530,4.3752778,-73.213056,250,
CO_25_25535,4.3075,-74.300833,2180,264
CO_25_25572,5.4652778,-74.653056,190,
CO_25_25580,4.6819444,-74.714722,1287,
CO_25_25592,5.1177778,-74.479167,1105,
CO_25_25594,4.3302778,-73.862778,1496,138
CO_25_25596,4.7433333,-74.533333,1412,128
CO_25_25599,4.5208333,-74.598611,420,122
CO_25_25612,4.2791667,-74.772778,284,130
CO_25_25645,4.6161111,-74.352222,1540,82
CO_25_25649,4.1788889,-74.422222,1600,249
CO_25_25653,5.3322222,-74.025556,2306,304
CO_25_25658,4.9711111,-74.289167,1520,118
CO_25_25662,4.8486111,-74.620556,2635,118
CO_25_25718,4.965,-74.434722,1414,114
CO_25_25736,5.0452778,-73.797222,2678,141
CO_25_25740,4.4908333,-74.259444,2600,126
CO_25_25743,4.4033333,-74.388056,1470,163
CO_25_25745,5.5033333,-73.851667,2559,107
CO_25_25754,4.5780556,-74.214444,2565,184
CO_25_25758,4.9080556,-73.940278,2495,112
CO_25_25769,4.9280556,-74.173611,2663,212
CO_25_25772,5.1016667,-73.798056,2580,177
CO_25_25777,5.0611111,-74.236667,1798,128
CO_25_25779,5.4538889,-73.814444,2702,86
CO_25_25781,5.2472222,-73.8525,2550,67
CO_25_25785,4.9158333,-74.098333,2569,75
CO_25_25793,5.1963889,-73.8875,3010,204
CO_25_25797,4.6547222,-74.39,1384,55
CO_25_25799,4.8697222,-74.143889,2587,108
CO_25_25805,4.3472222,-74.4525,1647,84
CO_25_25807,5.0511111,-73.504167,1961,57
CO_25_25815,4.4577778,-74.634722,530,246
CO_25_25817,4.9661111,-73.911111,2605,246
CO_25_25823,5.3361111,-74.303056,1323,150
CO_25_25839,4.7438889,-73.534722,216,505
CO_25_25841,4.4830556,-73.934444,1634,105
CO_25_25843,5.3072222,-73.814444,2556,102
CO_25_25845,4.4019444,-74.025,2376,233
CO_25_25851,5.1886111,-74.481111,614,92
CO_25_25862,5.1177778,-74.346111,1384,146
CO_25_25867,4.8738889,-74.562778,1498,68
CO_25_25871,5.2733333,-74.194722,1575,63
CO_25_25873,5.2158333,-73.596667,2715,249
CO_25_25875,5.0127778,-74.473056,845,141
CO_25_25878,4.4380556,-74.523889,567,208
CO_25_25885,5.4597222,-74.338333,1416,1095
CO_25_25898,4.76,-74.379722,2550,70
CO_25_25899,5.0247222,-74.001389,2652,194
CO_27,5.7,-76.666667,167,46530
CO_27_27001,5.692277,-76.658192,43,3338
CO_27_27006,8.5113889,-77.277778,0,1551
CO_27_27025,5.5152778,-76.974722,87,1532
CO_27_27050,5.5322222,-76.636389,94,
CO_27_27073,5.4102778,-76.415833,163,777
CO_27_27075,6.2241667,-77.403889,152,1667
CO_27_27077,4.9541667,-77.363611,12,4840
CO_27_27099,6.5236111,-76.974444,36,3693
CO_27_27135,5.3636111,-76.690278,118,386
CO_27_27150,7.1577778,-76.970833,,4700
CO_27_27160,5.3711111,-76.606111,127,342
CO_27_27205,5.0916667,-76.65,115,890
CO_27_27245,5.8983333,-76.143056,1269,
CO_27_27250,4.2586111,-77.3675,0,3755
CO_27_27361,5.1633333,-76.686667,78,958
CO_27_27372,7.1113889,-77.7714,0,992
CO_27_27413,5.4983333,-76.541389,120,905
CO_27_27425,5.995,-76.7825,28,217
CO_27_27430,5.0497222,-77.052222,37,
CO_27_27450,5.0927778,-76.695278,96,620
CO_27_27491,4.9561111,-76.606111,114,
CO_27_27495,5.7069444,-77.270278,45,
CO_27_27580,5.185,-76.471667,70,520
CO_27_27600,5.4827778,-76.739722,89,700
CO_27_27615,7.4386111,-77.113333,0,5822
CO_27_27660,4.8969444,-76.234167,1100,940
CO_27_27745,4.6516667,-76.643889,1090,1274
CO_27_27787,5.2633333,-76.56,122,1013
CO_27_27800,8.045,-77.09,39,1307
CO_27_27810,5.2813889,-76.63,119,1600
CO_41,2.9986111,-75.304444,610,19890
CO_41_41001,2.9275,-75.2875,442,1553
CO_41_41006,1.8047222,-75.889722,1581,
CO_41_41013,2.2583306,-75.7725,883,
CO_41_41016,3.2219444,-75.2375,334,801
CO_41_41020,2.5219444,-75.314444,1005,568
CO_41_41026,2.0633333,-75.787778,917,
CO_41_41078,3.1530556,-75.0525,620,
CO_41_41132,2.6866667,-75.325556,574,
CO_41_41206,3.375,-74.801944,905,
CO_41_41244,2.0136111,-75.939722,1425,
CO_41_41298,2.1961111,-75.629167,828,580
CO_41_41306,2.3866694,-75.5461,841,
CO_41_41319,2.025,-75.756389,941,
CO_41_41349,2.5825,-75.451111,662,
CO_41_41357,2.6483333,-75.636389,1400,
CO_41_41359,1.9288889,-76.215833,2075,
CO_41_41378,2.1975,-75.98,2520,
CO_41_41396,2.39,-75.891944,1050,1271
CO_41_41483,2.5438889,-75.808611,1160,
CO_41_41503,2.0230556,-75.995278,1115,
CO_41_41518,2.4497222,-75.773889,855,
CO_41_41524,2.8883333,-75.433889,609,92
CO_41_41530,1.7225,-76.130556,1546,
CO_41_41548,2.2669444,-75.805278,935,
CO_41_41551,1.8538889,-76.051389,1318,666
CO_41_41615,2.7772222,-75.255278,700,
CO_41_41660,1.9933333,-76.045278,1281,290
CO_41_41668,1.8791667,-76.268333,1730,1310
CO_41_41676,2.9377778,-75.586944,1320,378
CO_41_41770,1.975,-75.795556,990,383
CO_41_41791,2.1105556,-75.823056,796,347
CO_41_41797,2.4847222,-75.73,802,502
CO_41_41799,3.0666667,-75.138611,525,494
CO_41_41801,2.7405556,-75.568333,905,762
CO_41_41807,1.94988,-75.91388,1100,198
CO_41_41872,3.2188889,-75.218333,347,719
CO_41_41885,2.6647222,-75.518333,531,389
CO_44,11.55,-72.9,36,20848
CO_44_44001,11.544167,-72.906944,5,5020
CO_44_44035,11.160833,-72.592222,320,425
CO_44_44078,10.955833,-72.791944,40,1060
CO_44_44090,11.2725,-73.308889,2,1847
CO_44_44098,10.896667,-72.885833,65,220
CO_44_44110,10.653056,-72.925556,240,190
CO_44_44279,10.885833,-72.848056,167,662
CO_44_44378,11.067222,-72.763056,50,347
CO_44_44420,10.51,-73.071389,223,
CO_44_44430,11.377778,-72.241389,52,1782
CO_44_44560,11.775,-72.444444,3,1971
CO_44_44650,10.770833,-73.003056,250,1415
CO_44_44847,11.713889,-72.265833,71,7905
CO_44_44855,10.560278,-73.013611,255,329
CO_44_44874,10.605278,-72.98,250,265
CO_47,11.241944,-74.205278,110,23188
CO_47_47001,11.236111,-74.201667,6,294
CO_47_47030,10.188611,-74.06,152,
CO_47_47053,10.591111,-74.185,40,1755
CO_47_47058,9.8469444,-74.236667,164,
CO_47_47161,10.325,-74.868056,9,
CO_47_47170,10.026389,-74.621389,135,619
CO_47_47189,11.006667,-74.246667,3,1812
CO_47_47205,10.258056,-74.832222,14,
CO_47_47245,9.0008333,-73.974444,25,816
CO_47_47258,10.403889,-74.823056,9,547
CO_47_47268,10.610556,-74.268333,22,268
CO_47_47288,10.517222,-74.192222,10,1157
CO_47_47318,9.1441667,-74.223611,25,
CO_47_47460,9.8011111,-74.391667,104,843
CO_47_47541,10.188611,-74.915556,25,445
CO_47_47545,9.3313889,-74.458333,9,
CO_47_47551,10.460833,-74.615278,3,
CO_47_47555,9.7925,-74.7825,20,1500
CO_47_47570,10.994167,-74.283333,1,
CO_47_47605,10.702222,-74.716111,4,599
CO_47_47660,10.0325,-74.215556,136,977
CO_47_47675,10.490278,-74.793889,10,175
CO_47_47692,9.2391667,-74.351944,22,421
CO_47_47703,9.245,-74.499167,19,233
CO_47_47707,9.3194444,-74.570556,23,1479
CO_47_47720,9.4352778,-74.701667,22,497
CO_47_47745,10.775833,-74.720278,3,948
CO_47_47798,9.8988889,-74.858889,5,694
CO_47_47960,10.169167,-74.7175,18,353
CO_47_47980,10.764167,-74.157222,30,
CO_50,4.15,-73.633333,238,85635
CO_50_50001,4.1425,-73.629444,467,1328
CO_50_50006,3.9888889,-73.764722,498,1129
CO_50_50110,4.5647222,-72.9625,264,815
CO_50_50124,4.2858333,-72.791389,180,
CO_50_50150,3.8258333,-73.687222,492,503
CO_50_50223,3.7927778,-73.8375,524,
CO_50_50226,4.2694444,-73.486389,452,580
CO_50_50245,4.3516667,-73.713333,1987,
CO_50_50251,3.5647222,-73.794444,375,
CO_50_50270,3.7391667,-73.835278,520,
CO_50_50287,3.4625,-73.619167,293,
CO_50_50313,3.5472222,-73.708611,372,350
CO_50_50318,3.8777778,-73.768611,616,
CO_50_50325,2.8919444,-72.133611,299,
CO_50_50330,3.3841667,-74.045278,637,
CO_50_50350,2.1827778,-73.784722,303,4336
CO_50_50370,3.2408333,-74.353611,835,6037
CO_50_50400,3.526806,-74.023222,880,788
CO_50_50450,2.6233333,-72.759167,301,
CO_50_50568,4.3141694,-72.0825,144,
CO_50_50573,4.0897222,-72.961944,210,2602
CO_50_50577,3.2691667,-73.376111,297,
CO_50_50590,2.9383333,-73.208333,299,3431
CO_50_50606,4.2616667,-73.564167,411,289
CO_50_50680,3.7111111,-73.2425,256,814
CO_50_50683,3.3736111,-73.876667,408,1163
CO_50_50686,4.4586111,-73.675556,1889,162
CO_50_50689,3.6969444,-73.698611,417,6454
CO_50_50711,3.1238889,-73.751389,299,4849
CO_52,1.1666667,-77.266667,496,33268
CO_52_52001,1.21,-77.274722,2527,1181
CO_52_52019,1.4738889,-77.080833,1971,43
CO_52_52022,0.88222222,-77.700556,3098,52
CO_52_52036,1.2633333,-77.515,1400,34
CO_52_52051,1.5030556,-77.135833,2131,
CO_52_52079,1.6716667,-78.137778,96,
CO_52_52083,1.5952778,-77.015833,2162,
CO_52_52110,1.3847222,-77.156389,1959,
CO_52_52203,1.6441667,-77.019444,1914,82
CO_52_52207,1.2080556,-77.465833,1712,
CO_52_52210,0.91,-77.5506,2859,
CO_52_52215,0.85333333,-77.517778,2867,
CO_52_52224,0.86305556,-77.727222,3025,
CO_52_52227,0.90777778,-77.790833,3050,
CO_52_52233,1.6477778,-77.578333,528,
CO_52_52240,1.360562,-77.283411,1982,
CO_52_52250,2.4775,-78.111111,10,959
CO_52_52254,1.4536111,-77.439722,1400,
CO_52_52256,1.7430556,-77.334722,1236,
CO_52_52258,1.4269444,-77.096944,1496,
CO_52_52260,1.4097222,-77.392778,2430,
CO_52_52287,1,-77.448889,2380,
CO_52_52317,0.96027778,-77.731944,2992,
CO_52_52320,1.1297222,-77.548611,2627,
CO_52_52323,0.91916667,-77.5661,2917,36
CO_52_52352,0.97055556,-77.520833,2693,
CO_52_52354,1.055,-77.496944,2610,
CO_52_52356,0.82888889,-77.640556,2898,1707
CO_52_52378,1.6013889,-76.970556,2500,
CO_52_52381,1.2997222,-77.406944,2297,
CO_52_52385,1.4736111,-77.58,2300,
CO_52_52390,2.3988889,-78.189722,3,
CO_52_52399,1.6052778,-77.129722,1650,
CO_52_52405,1.9338889,-77.305278,1416,
CO_52_52411,1.3502778,-77.523056,1705,
CO_52_52418,1.4933333,-77.521389,870,
CO_52_52427,1.7658333,-78.182778,40,
CO_52_52435,1.1411111,-77.864444,2197,
CO_52_52473,2.5077778,-78.451667,0,
CO_52_52480,1.2888889,-77.357778,2347,
CO_52_52490,2.3469444,-78.325556,4,
CO_52_52506,1.0580556,-77.566389,1500,
CO_52_52520,2.0402778,-78.657778,0,
CO_52_52540,1.6283333,-77.460278,975,
CO_52_52560,0.80805556,-77.572778,2796,
CO_52_52565,1.2388889,-77.5975,1115,
CO_52_52573,0.88388889,-77.503889,2738,
CO_52_52585,0.87083333,-77.640278,3059,
CO_52_52612,1.2108333,-77.993333,65,1211
CO_52_52621,1.6966667,-78.245278,36,1179
CO_52_52678,1.3363889,-77.5925,1701,239
CO_52_52683,1.2847222,-77.471111,1848,101
CO_52_52685,1.5163889,-77.0467,2259,70
CO_52_52687,1.5038889,-77.2178,2150,249
CO_52_52693,1.6691667,-77.011667,1961,143
CO_52_52694,1.5513889,-77.118889,2320,60
CO_52_52696,2.4502778,-77.979722,38,1300
CO_52_52699,1.2219444,-77.677222,2489,560
CO_52_52720,1.0369444,-77.621389,3179,118
CO_52_52786,1.57,-77.280556,1470,284
CO_52_52788,1.0955556,-77.393889,2403,
CO_52_52835,1.8066667,-78.764722,2,3760
CO_52_52838,1.0872222,-77.618889,3104,
CO_52_52885,1.115,-77.402222,2670,178
CO_54,7.9,-72.5,2283,21658
CO_54_54001,7.9075,-72.504722,320,1176
CO_54_54003,8.0775,-73.219167,1398,1582
CO_54_54051,7.6427778,-72.798333,928,
CO_54_54099,7.6113889,-72.647222,1051,172
CO_54_54109,8.0411111,-72.8675,667,
CO_54_54125,7.2677778,-72.641667,2465,140
CO_54_54128,7.7408333,-73.048611,2025,606
CO_54_54172,7.6069444,-72.600556,1175,
CO_54_54174,7.1377778,-72.664444,2379,
CO_54_54206,8.4680556,-73.336944,1496,
CO_54_54223,7.5402778,-72.7725,1281,372
CO_54_54239,7.7138889,-72.656389,971,
CO_54_54245,8.5127806,-73.4508,,
CO_54_54250,8.5755556,-73.094444,1770,
CO_54_54261,7.9325,-72.6025,223,
CO_54_54313,7.8880556,-72.796667,148,151
CO_54_54344,8.3213889,-73.145556,897,
CO_54_54347,7.5061111,-72.482778,1912,
CO_54_54377,7.2980556,-72.495,2409,253
CO_54_54385,7.64,-73.326944,265,
CO_54_54398,8.2130556,-73.238056,1450,241
CO_54_54405,7.8341667,-72.505,410,133
CO_54_54418,7.9447222,-72.8325,1425,
CO_54_54480,7.3008333,-72.746944,2800,159
CO_54_54498,8.2333333,-73.35,1202,672
CO_54_54518,7.3761111,-72.648333,2342,318
CO_54_54520,7.4366667,-72.637778,1886,176
CO_54_54553,8.3636111,-72.4075,91,42
CO_54_54599,7.5777778,-72.474722,1615,100
CO_54_54660,7.7736111,-72.812222,1022,34
CO_54_54670,8.4027778,-73.207778,1677,387
CO_54_54673,7.8772222,-72.624722,257,144
CO_54_54680,7.8655556,-72.715833,605,173
CO_54_54720,8.0836111,-72.800278,457,1431
CO_54_54743,7.2047222,-72.756944,2845,
CO_54_54800,8.4352778,-73.286389,1160,852
CO_54_54810,8.64,-72.738056,75,1600
CO_54_54820,7.3102778,-72.483056,1642,1578
CO_54_54871,7.9147222,-72.971944,939,402
CO_54_54874,7.8352778,-72.473611,440,228
CO_63,4.5333333,-75.7,1458,1845
CO_63_63001,4.5388889,-75.6725,1551,140
CO_63_63111,4.3597222,-75.739167,1477,
CO_63_63130,4.5291667,-75.640833,1573,219
CO_63_63190,4.6191667,-75.634722,1772,91
CO_63_63212,4.3911111,-75.687778,1700,
CO_63_63272,4.6733333,-75.658333,1923,109
CO_63_63302,4.2075,-75.79,2132,298
CO_63_63401,4.4522222,-75.786667,1190,89
CO_63_63470,4.5652778,-75.751111,1286,
CO_63_63548,4.3327778,-75.705556,1656,
CO_63_63594,4.6238889,-75.763056,1339,
CO_63_63690,4.6372222,-75.570833,1895,376
CO_66,4.8166667,-75.7,1516,3600
CO_66_66001,4.8142778,-75.694558,1411,702
CO_66_66045,5.1052778,-75.943333,1630,
CO_66_66075,4.9494444,-75.957222,1790,
CO_66_66088,5.2005556,-75.868889,1525,
CO_66_66170,4.8361111,-75.676111,1460,71
CO_66_66318,5.3163889,-75.798333,1820,
CO_66_66383,5.0019444,-76.003889,1770,
CO_66_66400,4.8966667,-75.883889,609,
CO_66_66440,4.9366667,-75.739167,1538,
CO_66_66456,5.2977778,-75.882778,1799,
CO_66_66572,5.2225,-76.029444,1325,
CO_66_66594,5.3394444,-75.729444,1825,150
CO_66_66682,4.8672222,-75.621111,1701,564
CO_66_66687,5.0747222,-75.964444,1565,201
CO_68,7.1333333,-73,1230,30537
CO_68_68001,7.1186111,-73.116111,959,162
CO_68_68013,6.1625,-73.521667,1700,76
CO_68_68020,5.7588889,-73.913333,1552,1650
CO_68_68051,6.6955556,-73.0175,1791,
CO_68_68077,5.9330556,-73.614722,1575,57
CO_68_68079,6.6361111,-73.223611,1336,134
CO_68_68081,7.0675,-73.847222,75,1274
CO_68_68092,6.9,-73.283611,1823,413
CO_68_68101,5.991,-73.774,2100,
CO_68_68121,6.5933333,-73.247778,1817,
CO_68_68132,7.3477778,-72.945556,2005,
CO_68_68147,6.5302778,-72.697778,1090,
CO_68_68152,6.6277778,-72.625833,2080,
CO_68_68160,6.7527778,-72.973333,3000,139
CO_68_68162,6.8425,-72.694167,2512,
CO_68_68167,6.2875,-73.146667,1290,411
CO_68_68169,7.2805556,-72.968611,2000,152
CO_68_68176,6.3438889,-73.372222,890,
CO_68_68179,6.0613889,-73.637778,1820,94
CO_68_68190,6.3133333,-73.95,167,
CO_68_68207,6.771,-72.698,2033,
CO_68_68209,6.3558333,-73.240833,1830,
CO_68_68211,6.29,-73.473333,1699,
CO_68_68217,6.295,-73.040556,1651,
CO_68_68229,6.6044444,-73.068056,1441,
CO_68_68235,6.6980611,-73.5111,1160,
CO_68_68245,6.2452778,-73.496667,2075,
CO_68_68250,6.0541667,-73.815556,1468,
CO_68_68255,7.4702778,-73.203333,469,468
CO_68_68264,6.1377778,-73.098056,1854,
CO_68_68266,6.6680556,-72.7,1484,
CO_68_68271,5.8027778,-73.971389,1700,
CO_68_68276,7.0697222,-73.097778,925,97
CO_68_68296,6.6377778,-73.287778,855,
CO_68_68298,5.9463889,-73.343889,2100,
CO_68_68307,7.0730556,-73.168056,706,475
CO_68_68318,6.8769444,-72.855556,2401,382
CO_68_68320,6.247,-73.418,1430,15581
CO_68_68322,6.3125,-73.321944,1534,
CO_68_68324,5.9544444,-73.700833,2000,
CO_68_68327,6.0244444,-73.5725,1483,
CO_68_68344,6.5419444,-73.3075,1160,
CO_68_68368,5.8761111,-73.7825,1850,60
CO_68_68370,6.7325,-73.096944,555,
CO_68_68377,5.8575,-73.965556,1727,
CO_68_68385,6.2180556,-73.811389,967,630
CO_68_68397,6.1780556,-73.589444,1934,270
CO_68_68406,7.1130556,-73.218889,1077,
CO_68_68418,6.7561111,-73.102222,890,
CO_68_68425,6.5066667,-72.592778,2299,
CO_68_68432,6.6994444,-72.732778,2466,
CO_68_68444,7.3227778,-73.015556,2015,
CO_68_68464,6.4763889,-72.970278,1824,
CO_68_68468,6.6736111,-72.809167,2173,
CO_68_68498,6.3397222,-73.1225,1539,84
CO_68_68500,6.2638889,-73.299167,1420,287
CO_68_68502,6.3441667,-72.8175,2058,487
CO_68_68522,6.5383333,-73.290556,689,
CO_68_68524,6.4072194,-73.2883,1222,
CO_68_68533,6.4155556,-73.170833,1315,
CO_68_68547,6.9886111,-73.050278,1005,380
CO_68_68549,6.5325,-73.1725,1276,
CO_68_68572,5.8772222,-73.678611,1621,315
CO_68_68573,6.6513889,-74.056944,78,1452
CO_68_68575,7.3483333,-73.898333,27,1588
CO_68_68615,7.2641667,-73.149444,703,1064
CO_68_68655,7.3902778,-73.500278,126,1456
CO_68_68669,6.8127778,-72.848056,1777,222
CO_68_68673,6.1266667,-73.508889,1130,67
CO_68_68682,6.4277778,-72.8675,1950,
CO_68_68684,6.6588889,-72.733056,2381,85
CO_68_68686,6.5761111,-72.645833,,115
CO_68_68689,6.8819444,-73.411944,738,2028
CO_68_68705,6.9902778,-72.906667,1900,186
CO_68_68720,6.3391667,-73.616667,1060,198
CO_68_68745,6.4430556,-73.3375,899,1413
CO_68_68755,6.4677778,-73.259722,1300,136
CO_68_68770,6.1019444,-73.440556,1700,391
CO_68_68773,5.9180556,-73.791389,2146,882
CO_68_68780,7.3669444,-72.984167,1934,261
CO_68_68820,7.2019444,-72.966389,2990,342
CO_68_68855,6.4475,-73.1436,1250,250
CO_68_68861,6.0130556,-73.673611,2050,250
CO_68_68867,7.3097222,-72.870556,3657,452
CO_68_68872,6.6719444,-73.174722,1454,48
CO_68_68895,6.815,-73.268333,1720,360
CO_70,9.3,-75.4,31,10917
CO_70_70001,9.2994444,-75.395833,218,275
CO_70_70110,9.3197222,-74.971667,107,
CO_70_70124,8.83333,-75.1667,69,
CO_70_70204,9.4941667,-75.3525,137,
CO_70_70215,9.3169444,-75.293333,142,264
CO_70_70221,9.4013889,-75.68,0,74
CO_70_70230,9.5438889,-75.3125,270,
CO_70_70233,9.1022222,-75.195,84,
CO_70_70235,9.1586111,-75.048889,80,326
CO_70_70265,8.4672222,-74.536667,112,370
CO_70_70400,8.8572222,-75.276667,48,
CO_70_70418,9.3802778,-75.268333,182,
CO_70_70429,8.5408333,-74.629722,28,826
CO_70_70473,9.3336111,-75.306667,156,161
CO_70_70508,9.5258333,-75.227222,254,447
CO_70_70523,9.3322222,-75.541944,36,176
CO_70_70670,9.1830556,-75.378889,161,210
CO_70_70678,8.9272222,-75.026389,18,1428
CO_70_70702,9.2733333,-75.243611,129,199
CO_70_70708,8.6622222,-75.128889,35,881
CO_70_70713,9.7372222,-75.525556,44,1049
CO_70_70717,9.3955556,-75.063056,18,222
CO_70_70742,9.2447222,-75.145833,137,407
CO_70_70771,8.8119444,-74.720833,20,1139
CO_70_70820,9.525,-75.581667,2,347
CO_70_70823,9.4519444,-75.439444,95,277
CO_73,4.4333333,-75.233333,710,23562
CO_73_73001,4.4377778,-75.200556,1285,1498
CO_73_73024,3.3916667,-74.932778,1361,473
CO_73_73026,4.5672222,-74.953333,427,311
CO_73_73030,4.7816667,-74.763889,44,239
CO_73_73043,4.6338889,-75.0972,2010,475
CO_73_73055,5.0305556,-74.884444,285,440
CO_73_73067,3.5897222,-75.382222,564,997
