date,subregion1_code,total_tested,total_confirmed,total_hospitalized,total_intensive_care,total_ventilator,total_recovered,total_deceased,country_code,key,new_tested,new_confirmed,new_hospitalized,new_intensive_care,new_ventilator,new_recovered,new_deceased
2020-03-09,NE,,27,4,,,,,CH,CH_NE,,3,1,,,,
2020-03-10,NE,,31,4,,,,,CH,CH_NE,,4,0,,,,
2020-03-11,NE,,37,6,,,,,CH,CH_NE,,6,2,,,,
2020-03-12,NE,,46,6,,,,,CH,CH_NE,,9,0,,,,
2020-03-13,NE,,59,9,,,,,CH,CH_NE,,13,3,,,,
2020-03-14,NE,,68,10,,,,,CH,CH_NE,,9,1,,,,
2020-03-15,NE,,74,9,,,,,CH,CH_NE,,6,-1,,,,
2020-03-16,NE,,93,13,,,,,CH,CH_NE,,19,4,,,,
2020-03-17,NE,,114,16,,,,1,CH,CH_NE,,21,3,,,,
2020-03-18,NE,,146,18,,,,2,CH,CH_NE,,32,2,,,,1
2020-03-19,NE,,175,19,,,,3,CH,CH_NE,,29,1,,,,1
2020-03-20,NE,,189,21,,,,3,CH,CH_NE,,14,2,,,,0
2020-03-21,NE,,200,20,,,,4,CH,CH_NE,,11,-1,,,,1
2020-03-22,NE,,216,28,,,,4,CH,CH_NE,,16,8,,,,0
2020-03-23,NE,,247,33,11,6,,5,CH,CH_NE,,31,5,,,,1
2020-03-24,NE,,265,32,8,6,,6,CH,CH_NE,,18,-1,-3,0,,1
2020-03-25,NE,,280,41,10,7,,9,CH,CH_NE,,15,9,2,1,,3
2020-03-26,NE,,299,42,9,7,,12,CH,CH_NE,,19,1,-1,0,,3
2020-03-27,NE,,316,45,9,7,,13,CH,CH_NE,,17,3,0,0,,1
2020-03-28,NE,,337,50,11,8,,15,CH,CH_NE,,21,5,2,1,,2
2020-03-29,NE,,346,60,16,6,,18,CH,CH_NE,,9,10,5,-2,,3
2020-03-30,NE,,378,57,12,6,,20,CH,CH_NE,,32,-3,-4,0,,2
2020-03-31,NE,,402,59,14,8,,22,CH,CH_NE,,24,2,2,2,,2
2020-04-01,NE,,420,66,14,8,,24,CH,CH_NE,,18,7,0,0,,2
2020-04-02,NE,,430,61,12,10,,27,CH,CH_NE,,10,-5,-2,2,,3
2020-04-03,NE,,444,61,11,9,,28,CH,CH_NE,,14,0,-1,-1,,1
2020-04-04,NE,,452,59,10,9,,30,CH,CH_NE,,8,-2,-1,0,,2
2020-04-05,NE,,463,58,12,8,,31,CH,CH_NE,,11,-1,2,-1,,1
2020-04-06,NE,,485,59,10,8,,36,CH,CH_NE,,22,1,-2,0,,5
2020-04-07,NE,,509,64,10,5,,40,CH,CH_NE,,24,5,0,-3,,4
2020-04-08,NE,,513,63,10,7,,42,CH,CH_NE,,4,-1,0,2,,2
2020-04-09,NE,,545,58,10,7,,44,CH,CH_NE,,32,-5,0,0,,2
2020-04-10,NE,,564,63,11,8,,44,CH,CH_NE,,19,5,1,1,,0
2020-04-11,NE,,573,64,11,9,,47,CH,CH_NE,,9,1,0,1,,3
2020-04-12,NE,,583,67,10,10,,52,CH,CH_NE,,10,3,-1,1,,5
2020-04-13,NE,,588,67,10,10,,55,CH,CH_NE,,5,0,0,0,,3
2020-04-14,NE,,599,60,11,10,,58,CH,CH_NE,,11,-7,1,0,,3
2020-04-15,NE,,612,54,12,10,,59,CH,CH_NE,,13,-6,1,0,,1
2020-04-16,NE,,621,52,11,9,,61,CH,CH_NE,,9,-2,-1,-1,,2
2020-04-17,NE,,630,44,10,8,,64,CH,CH_NE,,9,-8,-1,-1,,3
2020-04-18,NE,,633,44,10,8,,64,CH,CH_NE,,3,0,0,0,,0
2020-04-19,NE,,634,43,9,4,,66,CH,CH_NE,,1,-1,-1,-4,,2
2020-04-20,NE,,643,44,10,5,,69,CH,CH_NE,,9,1,1,1,,3
2020-04-21,NE,,648,37,7,4,,70,CH,CH_NE,,5,-7,-3,-1,,1
2020-04-22,NE,,655,37,6,4,,72,CH,CH_NE,,7,0,-1,0,,2
2020-04-23,NE,,662,35,6,4,,72,CH,CH_NE,,7,-2,0,0,,0
2020-04-24,NE,,665,36,6,4,,74,CH,CH_NE,,3,1,0,0,,2
2020-04-25,NE,,666,35,4,3,,75,CH,CH_NE,,1,-1,-2,-1,,1
2020-04-26,NE,,667,32,3,3,,77,CH,CH_NE,,1,-3,-1,0,,2
2020-04-27,NE,,672,28,3,3,,77,CH,CH_NE,,5,-4,0,0,,0
2020-04-28,NE,,676,26,3,3,,78,CH,CH_NE,,4,-2,0,0,,1
2020-04-29,NE,,680,26,4,4,,78,CH,CH_NE,,4,0,1,1,,0
2020-04-30,NE,,685,25,5,4,,80,CH,CH_NE,,5,-1,1,0,,2
2020-05-01,NE,,688,26,2,2,,80,CH,CH_NE,,3,1,-3,-2,,0
2020-05-02,NE,,688,26,2,2,,80,CH,CH_NE,,0,0,0,0,,0
2020-05-03,NE,,689,26,2,2,,81,CH,CH_NE,,1,0,0,0,,1
2020-05-04,NE,,691,25,3,3,,81,CH,CH_NE,,2,-1,1,1,,0
2020-05-05,NE,,695,21,3,2,,81,CH,CH_NE,,4,-4,0,-1,,0
2020-05-06,NE,,700,22,3,2,,81,CH,CH_NE,,5,1,0,0,,0
2020-05-07,NE,,704,20,4,2,,82,CH,CH_NE,,4,-2,1,0,,1
2020-05-08,NE,,710,16,2,2,,82,CH,CH_NE,,6,-4,-2,0,,0
2020-05-09,NE,,710,17,2,1,,82,CH,CH_NE,,0,1,0,-1,,0
2020-05-10,NE,,712,13,1,1,,82,CH,CH_NE,,2,-4,-1,0,,0
2020-05-11,NE,,714,13,1,1,,82,CH,CH_NE,,2,0,0,0,,0
2020-05-12,NE,,716,13,1,1,,82,CH,CH_NE,,2,0,0,0,,0
2020-05-13,NE,,716,12,1,1,,82,CH,CH_NE,,0,-1,0,0,,0
2020-05-14,NE,,716,11,1,1,,82,CH,CH_NE,,0,-1,0,0,,0
2020-05-15,NE,,716,11,1,1,,83,CH,CH_NE,,0,0,0,0,,1
2020-05-16,NE,,716,10,1,1,,83,CH,CH_NE,,0,-1,0,0,,0
2020-05-17,NE,,718,12,3,1,,83,CH,CH_NE,,2,2,2,0,,0
2020-05-18,NE,,719,11,2,1,,83,CH,CH_NE,,1,-1,-1,0,,0
2020-05-19,NE,,721,7,1,1,,83,CH,CH_NE,,2,-4,-1,0,,0
2020-05-20,NE,,723,7,1,1,,83,CH,CH_NE,,2,0,0,0,,0
2020-05-21,NE,,723,7,1,1,,83,CH,CH_NE,,0,0,0,0,,0
2020-05-22,NE,,723,4,1,1,,83,CH,CH_NE,,0,-3,0,0,,0
2020-05-23,NE,,724,4,1,1,,83,CH,CH_NE,,1,0,0,0,,0
2020-05-24,NE,,724,4,1,1,,83,CH,CH_NE,,0,0,0,0,,0
2020-05-25,NE,,724,4,1,1,,83,CH,CH_NE,,0,0,0,0,,0
2020-05-26,NE,,725,4,1,1,,83,CH,CH_NE,,1,0,0,0,,0
2020-05-27,NE,,725,5,2,0,,83,CH,CH_NE,,0,1,1,-1,,0
2020-05-28,NE,,725,2,0,0,,83,CH,CH_NE,,0,-3,-2,0,,0
2020-05-29,NE,,726,2,0,0,,83,CH,CH_NE,,1,0,0,0,,0
2020-05-30,NE,,726,2,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-05-31,NE,,726,2,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-06-01,NE,,726,2,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-06-02,NE,,727,2,0,0,,83,CH,CH_NE,,1,0,0,0,,0
2020-06-03,NE,,730,2,0,0,,83,CH,CH_NE,,3,0,0,0,,0
2020-06-04,NE,,731,2,0,0,,83,CH,CH_NE,,1,0,0,0,,0
2020-06-05,NE,,732,3,1,0,,83,CH,CH_NE,,1,1,1,0,,0
2020-06-06,NE,,733,1,0,0,,83,CH,CH_NE,,1,-2,-1,0,,0
2020-06-07,NE,,733,1,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-06-08,NE,,735,2,0,0,,83,CH,CH_NE,,2,1,0,0,,0
2020-06-09,NE,,735,2,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-06-10,NE,,735,2,0,0,,83,CH,CH_NE,,0,0,0,0,,0
2020-06-11,NE,,735,2,1,0,,,CH,CH_NE,,0,0,1,0,,0
2020-06-12,NE,,736,3,0,0,,,CH,CH_NE,,1,1,-1,0,,0
2020-06-13,NE,,737,3,0,0,,,CH,CH_NE,,1,0,0,0,,0
2020-06-14,NE,,737,3,0,0,,,CH,CH_NE,,0,0,0,0,,0
2020-06-15,NE,,737,3,0,0,,,CH,CH_NE,,0,0,0,0,,0
2020-06-16,NE,,738,2,0,0,,,CH,CH_NE,,1,-1,0,0,,0
2020-06-17,NE,,739,2,0,0,,,CH,CH_NE,,1,0,0,0,,0
2020-06-18,NE,,739,2,0,0,,,CH,CH_NE,,0,0,0,0,,0
2020-06-19,NE,,741,5,1,0,,,CH,CH_NE,,2,3,1,0,,0
2020-06-20,NE,,742,2,0,0,,,CH,CH_NE,,1,-3,-1,0,,0
2020-06-21,NE,,743,2,0,0,,,CH,CH_NE,,1,0,0,0,,0
2020-06-22,NE,,743,2,0,0,,,CH,CH_NE,,0,0,0,0,,0
2020-06-23,NE,,744,2,0,0,,,CH,CH_NE,,1,0,0,0,,0
2020-06-24,NE,,,1,0,0,,,CH,CH_NE,,0,-1,0,0,,0
2020-06-25,NE,,,1,0,0,,,CH,CH_NE,,0,0,0,0,,0
2020-03-02,SG,,0,,,,,,CH,CH_SG,,,,,,,
2020-03-04,SG,,1,,,,,,CH,CH_SG,,1,,,,,
2020-03-06,SG,,2,,,,,,CH,CH_SG,,1,,,,,
2020-03-12,SG,,15,,,,,,CH,CH_SG,,13,,,,,
2020-03-17,SG,,47,,,,,,CH,CH_SG,,32,,,,,
2020-03-18,SG,,61,,,,,,CH,CH_SG,,14,,,,,
2020-03-19,SG,,85,,,,,,CH,CH_SG,,24,,,,,
2020-03-20,SG,,98,,,,,,CH,CH_SG,,13,,,,,
2020-03-23,SG,,185,,,,,1,CH,CH_SG,,87,,,,,
2020-03-24,SG,,200,,,,,1,CH,CH_SG,,15,,,,,0
2020-03-25,SG,,228,,,,,1,CH,CH_SG,,28,,,,,0
2020-03-26,SG,,280,,,,,1,CH,CH_SG,,52,,,,,0
2020-03-27,SG,,306,,,,,2,CH,CH_SG,,26,,,,,1
2020-03-28,SG,,339,,,,,5,CH,CH_SG,,33,,,,,3
2020-03-29,SG,,365,,,,,5,CH,CH_SG,,26,,,,,0
2020-03-30,SG,,389,,,,,7,CH,CH_SG,,24,,,,,2
2020-03-31,SG,,394,,,,,7,CH,CH_SG,,5,,,,,0
2020-04-01,SG,,414,,,,,7,CH,CH_SG,,20,,,,,0
2020-04-02,SG,,455,64,11,,49,8,CH,CH_SG,,41,,,,,1
2020-04-03,SG,,480,75,12,,50,8,CH,CH_SG,,25,11,1,,1,0
2020-04-04,SG,,504,79,13,,62,9,CH,CH_SG,,24,4,1,,12,1
2020-04-05,SG,,515,70,13,,70,9,CH,CH_SG,,11,-9,0,,8,0
2020-04-06,SG,,532,70,12,,75,11,CH,CH_SG,,17,0,-1,,5,2
2020-04-07,SG,,557,65,9,,79,13,CH,CH_SG,,25,-5,-3,,4,2
2020-04-08,SG,,578,52,12,,89,15,CH,CH_SG,,21,-13,3,,10,2
2020-04-09,SG,,604,52,13,,92,16,CH,CH_SG,,26,0,1,,3,1
2020-04-10,SG,,632,60,11,,93,17,CH,CH_SG,,28,8,-2,,1,1
2020-04-11,SG,,641,60,11,,102,18,CH,CH_SG,,9,0,0,,9,1
2020-04-12,SG,,649,58,9,,109,21,CH,CH_SG,,8,-2,-2,,7,3
2020-04-13,SG,,657,58,10,,119,21,CH,CH_SG,,8,0,1,,10,0
2020-04-14,SG,,664,59,9,,120,21,CH,CH_SG,,7,1,-1,,1,0
2020-04-15,SG,,676,47,9,,123,23,CH,CH_SG,,12,-12,0,,3,2
2020-04-16,SG,,680,56,7,,138,25,CH,CH_SG,,4,9,-2,,15,2
2020-04-17,SG,,693,41,9,,144,27,CH,CH_SG,,13,-15,2,,6,2
2020-04-18,SG,,699,44,7,,150,27,CH,CH_SG,,6,3,-2,,6,0
2020-04-19,SG,,705,45,7,,150,27,CH,CH_SG,,6,1,0,,0,0
2020-04-20,SG,,711,42,7,,159,27,CH,CH_SG,,6,-3,0,,9,0
2020-04-21,SG,,718,48,8,,159,29,CH,CH_SG,,7,6,1,,0,2
2020-04-22,SG,,724,52,6,,162,29,CH,CH_SG,,6,4,-2,,3,0
2020-04-23,SG,,736,37,2,,170,31,CH,CH_SG,,12,-15,-4,,8,2
2020-04-24,SG,,745,43,4,,175,31,CH,CH_SG,,9,6,2,,5,0
2020-04-25,SG,,753,,,,,31,CH,CH_SG,,8,0,0,,0,0
2020-04-26,SG,,761,38,4,,176,31,CH,CH_SG,,8,-5,0,,1,0
2020-04-27,SG,,767,39,2,,176,31,CH,CH_SG,,6,1,-2,,0,0
2020-04-28,SG,,775,44,3,,176,33,CH,CH_SG,,8,5,1,,0,2
2020-04-29,SG,,776,44,10,,176,33,CH,CH_SG,,1,0,7,,0,0
2020-04-30,SG,,780,37,3,,184,33,CH,CH_SG,,4,-7,-7,,8,0
2020-05-01,SG,,788,36,3,,187,33,CH,CH_SG,,8,-1,0,,3,0
2020-05-04,SG,,793,29,2,,189,33,CH,CH_SG,,5,-7,-1,,2,0
2020-05-05,SG,,793,,,,,33,CH,CH_SG,,0,0,0,,0,0
2020-05-06,SG,,794,29,2,,203,33,CH,CH_SG,,1,0,0,,14,0
2020-05-07,SG,,795,,,,,33,CH,CH_SG,,1,0,0,,0,0
2020-05-08,SG,,798,,,,,35,CH,CH_SG,,3,0,0,,0,2
2020-05-11,SG,,801,22,1,,210,36,CH,CH_SG,,3,-7,-1,,7,1
2020-05-12,SG,,802,,,,,36,CH,CH_SG,,1,0,0,,0,0
2020-05-13,SG,,802,10,2,,215,36,CH,CH_SG,,0,-12,1,,5,0
2020-05-14,SG,,802,,,,,36,CH,CH_SG,,0,0,0,,0,0
2020-05-15,SG,,803,11,2,,216,36,CH,CH_SG,,1,1,0,,1,0
2020-05-18,SG,,806,8,1,,217,36,CH,CH_SG,,3,-3,-1,,1,0
2020-05-19,SG,,806,,,,,36,CH,CH_SG,,0,0,0,,0,0
2020-05-20,SG,,807,11,1,,217,36,CH,CH_SG,,1,3,0,,0,0
2020-05-25,SG,,807,,,,,36,CH,CH_SG,,0,0,0,,0,0
2020-05-26,SG,,807,,,,,36,CH,CH_SG,,0,0,0,,0,0
2020-05-27,SG,,808,,,,,37,CH,CH_SG,,1,0,0,,0,1
2020-05-28,SG,,808,,,,,37,CH,CH_SG,,0,0,0,,0,0
2020-05-29,SG,,808,,,,,37,CH,CH_SG,,0,0,0,,0,0
2020-06-03,SG,,809,8,2,,223,37,CH,CH_SG,,1,-3,1,,6,0
2020-06-08,SG,,,9,2,,223,,CH,CH_SG,,0,1,0,,0,0
2020-06-10,SG,,811,,,,,37,CH,CH_SG,,2,0,0,,0,0
2020-06-15,SG,,,7,2,,223,,CH,CH_SG,,0,-2,0,,0,0
2020-06-17,SG,,820,,,,,38,CH,CH_SG,,9,0,0,,0,1
2020-06-22,SG,,822,,,,,38,CH,CH_SG,,2,0,0,,0,0
2020-06-23,SG,,823,,,,,38,CH,CH_SG,,1,0,0,,0,0
2020-06-24,SG,,825,12,3,,226,38,CH,CH_SG,,2,5,1,,3,0
2020-06-25,SG,,828,,,,,38,CH,CH_SG,,3,0,0,,0,0
2020-06-26,SG,,831,,,,,38,CH,CH_SG,,3,0,0,,0,0
2020-03-03,SZ,1,1,,,,,,CH,CH_SZ,,,,,,,
2020-03-04,SZ,3,3,1,,,,,CH,CH_SZ,2,2,,,,,
2020-03-06,SZ,6,6,,,,,,CH,CH_SZ,3,3,0,,,,
2020-03-13,SZ,10,9,,,,,,CH,CH_SZ,4,3,0,,,,
2020-03-15,SZ,,13,,,,,,CH,CH_SZ,0,4,0,,,,
2020-03-24,SZ,,97,,,,10,0,CH,CH_SZ,0,84,0,,,,
2020-03-25,SZ,,,,,,10,0,CH,CH_SZ,0,0,0,,,0,0
2020-03-26,SZ,,107,,,,20,0,CH,CH_SZ,0,10,0,,,10,0
2020-03-27,SZ,,119,,,,32,1,CH,CH_SZ,0,12,0,,,12,1
2020-03-28,SZ,,122,,,,33,1,CH,CH_SZ,0,3,0,,,1,0
2020-03-29,SZ,,128,,,,33,2,CH,CH_SZ,0,6,0,,,0,1
2020-03-30,SZ,,135,,,,33,2,CH,CH_SZ,0,7,0,,,0,0
2020-03-31,SZ,,140,,,,48,4,CH,CH_SZ,0,5,0,,,15,2
2020-04-01,SZ,,146,,,,65,4,CH,CH_SZ,0,6,0,,,17,0
2020-04-02,SZ,,155,,,,65,4,CH,CH_SZ,0,9,0,,,0,0
2020-04-03,SZ,,165,,,,75,4,CH,CH_SZ,0,10,0,,,10,0
2020-04-04,SZ,,168,,,,92,5,CH,CH_SZ,0,3,0,,,17,1
2020-04-05,SZ,,170,,,,93,5,CH,CH_SZ,0,2,0,,,1,0
2020-04-06,SZ,,178,,,,93,6,CH,CH_SZ,0,8,0,,,0,1
2020-04-07,SZ,,185,,,,105,7,CH,CH_SZ,0,7,0,,,12,1
2020-04-08,SZ,,196,,,,107,7,CH,CH_SZ,0,11,0,,,2,0
2020-04-09,SZ,,213,,,,113,9,CH,CH_SZ,0,17,0,,,6,2
2020-04-10,SZ,,215,,,,118,10,CH,CH_SZ,0,2,0,,,5,1
2020-04-11,SZ,,249,,,,118,10,CH,CH_SZ,0,34,0,,,0,0
2020-04-12,SZ,,251,,,,119,11,CH,CH_SZ,0,2,0,,,1,1
2020-04-13,SZ,,251,,,,128,12,CH,CH_SZ,0,0,0,,,9,1
2020-04-14,SZ,,258,,,,128,13,CH,CH_SZ,0,7,0,,,0,1
2020-04-15,SZ,,261,,,,144,13,CH,CH_SZ,0,3,0,,,16,0
2020-04-16,SZ,,265,,,,154,14,CH,CH_SZ,0,4,0,,,10,1
2020-04-17,SZ,,266,,,,161,14,CH,CH_SZ,0,1,0,,,7,0
2020-04-18,SZ,,266,,,,176,14,CH,CH_SZ,0,0,0,,,15,0
2020-04-19,SZ,,268,,,,180,15,CH,CH_SZ,0,2,0,,,4,1
2020-04-20,SZ,,272,,,,180,15,CH,CH_SZ,0,4,0,,,0,0
2020-04-21,SZ,,276,,,,192,16,CH,CH_SZ,0,4,0,,,12,1
2020-04-22,SZ,,282,,,,194,16,CH,CH_SZ,0,6,0,,,2,0
2020-04-23,SZ,,282,,,,198,16,CH,CH_SZ,0,0,0,,,4,0
2020-04-24,SZ,,284,,,,206,16,CH,CH_SZ,0,2,0,,,8,0
2020-04-25,SZ,,287,,,,215,17,CH,CH_SZ,0,3,0,,,9,1
2020-04-26,SZ,,293,,,,216,18,CH,CH_SZ,0,6,0,,,1,1
2020-04-27,SZ,,293,,,,216,18,CH,CH_SZ,0,0,0,,,0,0
2020-04-28,SZ,,295,,,,223,20,CH,CH_SZ,0,2,0,,,7,2
2020-04-29,SZ,,295,,,,224,20,CH,CH_SZ,0,0,0,,,1,0
2020-04-30,SZ,,302,,,,239,20,CH,CH_SZ,0,7,0,,,15,0
2020-05-01,SZ,,303,,,,242,21,CH,CH_SZ,0,1,0,,,3,1
2020-05-02,SZ,,304,,,,246,21,CH,CH_SZ,0,1,0,,,4,0
2020-05-03,SZ,,304,,,,248,21,CH,CH_SZ,0,0,0,,,2,0
2020-05-04,SZ,,305,,,,248,21,CH,CH_SZ,0,1,0,,,0,0
2020-05-05,SZ,,305,,,,252,22,CH,CH_SZ,0,0,0,,,4,1
2020-05-06,SZ,,305,,,,258,23,CH,CH_SZ,0,0,0,,,6,1
2020-05-07,SZ,,305,,,,264,23,CH,CH_SZ,0,0,0,,,6,0
2020-05-08,SZ,,305,,,,267,23,CH,CH_SZ,0,0,0,,,3,0
2020-05-09,SZ,,306,,,,268,23,CH,CH_SZ,0,1,0,,,1,0
2020-05-11,SZ,,306,,,,272,23,CH,CH_SZ,0,0,0,,,4,0
2020-05-12,SZ,,306,,,,277,23,CH,CH_SZ,0,0,0,,,5,0
2020-05-13,SZ,,306,,,,277,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-14,SZ,,307,,,,280,23,CH,CH_SZ,0,1,0,,,3,0
2020-05-15,SZ,,307,,,,280,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-16,SZ,,307,,,,281,23,CH,CH_SZ,0,0,0,,,1,0
2020-05-17,SZ,,307,,,,281,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-18,SZ,,307,,,,281,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-19,SZ,,307,,,,281,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-20,SZ,,307,,,,282,23,CH,CH_SZ,0,0,0,,,1,0
2020-05-21,SZ,,307,,,,283,23,CH,CH_SZ,0,0,0,,,1,0
2020-05-22,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,1,0
2020-05-23,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-24,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-25,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-26,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-27,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-28,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-29,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-30,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-05-31,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-01,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-02,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-03,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-04,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-05,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-06,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-07,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-08,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-09,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-10,SZ,,307,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-11,SZ,,308,,,,284,23,CH,CH_SZ,0,1,0,,,0,0
2020-06-12,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-13,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-14,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-15,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-16,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-17,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-18,SZ,,308,,,,284,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-19,SZ,,309,,,,285,23,CH,CH_SZ,0,1,0,,,1,0
2020-06-20,SZ,,309,,,,285,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-21,SZ,,309,,,,285,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-22,SZ,,313,,,,285,23,CH,CH_SZ,0,4,0,,,0,0
2020-06-23,SZ,,313,,,,285,23,CH,CH_SZ,0,0,0,,,0,0
2020-06-24,SZ,,316,,,,285,23,CH,CH_SZ,0,3,0,,,0,0
2020-06-25,SZ,,317,,,,285,23,CH,CH_SZ,0,1,0,,,0,0
2020-06-26,SZ,,320,,,,285,23,CH,CH_SZ,0,3,0,,,0,0
2020-03-04,LU,,0,,,,,,CH,CH_LU,,,,,,,
2020-03-18,LU,,65,,,,,,CH,CH_LU,,65,,,,,
2020-03-20,LU,,92,,,,,,CH,CH_LU,,27,,,,,
2020-03-21,LU,,109,,,,,1,CH,CH_LU,,17,,,,,
2020-03-22,LU,,131,,,,,1,CH,CH_LU,,22,,,,,0
2020-03-23,LU,,156,,,,,1,CH,CH_LU,,25,,,,,0
2020-03-24,LU,,205,,,,,2,CH,CH_LU,,49,,,,,1
2020-03-25,LU,,228,,,,,2,CH,CH_LU,,23,,,,,0
2020-03-26,LU,,253,,,,,3,CH,CH_LU,,25,,,,,1
2020-03-27,LU,,287,,,,,3,CH,CH_LU,,34,,,,,0
2020-03-28,LU,,317,,,,,4,CH,CH_LU,,30,,,,,1
2020-03-29,LU,,339,,,,,5,CH,CH_LU,,22,,,,,1
2020-03-30,LU,,351,,,,,6,CH,CH_LU,,12,,,,,1
2020-03-31,LU,,375,,,,,7,CH,CH_LU,,24,,,,,1
2020-04-01,LU,,401,57,12,,,7,CH,CH_LU,,26,,,,,0
2020-04-02,LU,,422,66,11,,,7,CH,CH_LU,,21,9,-1,,,0
2020-04-03,LU,,449,49,12,,,7,CH,CH_LU,,27,-17,1,,,0
2020-04-04,LU,,469,49,12,,,7,CH,CH_LU,,20,0,0,,,0
2020-04-05,LU,,478,49,12,,,9,CH,CH_LU,,9,0,0,,,2
2020-04-06,LU,,497,61,6,,,9,CH,CH_LU,,19,12,-6,,,0
2020-04-07,LU,,509,57,6,,,9,CH,CH_LU,,12,-4,0,,,0
2020-04-08,LU,,527,,,,,9,CH,CH_LU,,18,0,0,,,0
2020-04-09,LU,,542,62,6,,,9,CH,CH_LU,,15,5,0,,,0
2020-04-10,LU,,560,69,6,,,9,CH,CH_LU,,18,7,0,,,0
2020-04-11,LU,,568,,,,,10,CH,CH_LU,,8,0,0,,,1
2020-04-12,LU,,576,60,5,,,10,CH,CH_LU,,8,-9,-1,,,0
2020-04-13,LU,,580,40,5,,,10,CH,CH_LU,,4,-20,0,,,0
2020-04-14,LU,,589,47,4,,,11,CH,CH_LU,,9,7,-1,,,1
2020-04-15,LU,,596,46,4,,,12,CH,CH_LU,,7,-1,0,,,1
2020-04-16,LU,,599,40,3,,,13,CH,CH_LU,,3,-6,-1,,,1
2020-04-17,LU,,607,40,3,,,14,CH,CH_LU,,8,0,0,,,1
2020-04-18,LU,,623,26,4,,,15,CH,CH_LU,,16,-14,1,,,1
2020-04-19,LU,,626,26,4,,,15,CH,CH_LU,,3,0,0,,,0
2020-04-20,LU,,633,33,5,,,15,CH,CH_LU,,7,7,1,,,0
2020-04-21,LU,,643,35,5,,,15,CH,CH_LU,,10,2,0,,,0
2020-04-22,LU,,648,,,,,15,CH,CH_LU,,5,0,0,,,0
2020-04-23,LU,,654,38,7,,,15,CH,CH_LU,,6,3,2,,,0
2020-04-24,LU,,660,,,,,16,CH,CH_LU,,6,0,0,,,1
2020-04-25,LU,,667,32,8,,,16,CH,CH_LU,,7,-6,1,,,0
2020-04-26,LU,,670,26,7,,,16,CH,CH_LU,,3,-6,-1,,,0
2020-04-27,LU,,674,32,7,,,16,CH,CH_LU,,4,6,0,,,0
2020-04-28,LU,,677,29,7,,,17,CH,CH_LU,,3,-3,0,,,1
2020-04-29,LU,,687,31,8,,,17,CH,CH_LU,,10,2,1,,,0
2020-04-30,LU,,694,31,8,,,17,CH,CH_LU,,7,0,0,,,0
2020-05-01,LU,,703,40,8,,,17,CH,CH_LU,,9,9,0,,,0
2020-05-02,LU,,704,40,8,,,17,CH,CH_LU,,1,0,0,,,0
2020-05-03,LU,,705,40,7,,,18,CH,CH_LU,,1,0,-1,,,1
