date,country_name,match_string,total_confirmed,total_deceased,total_recovered,new_confirmed,new_deceased,new_recovered,key
2020-04-05,China,Hebei,327,6,310,1,0,0,CN_HE
2020-04-07,China,Hebei,327,6,312,0,0,2,CN_HE
2020-04-09,China,Hebei,327,6,313,0,0,1,CN_HE
2020-04-14,China,Hebei,327,6,314,0,0,1,CN_HE
2020-04-16,China,Hebei,328,6,315,1,0,1,CN_HE
2020-04-17,China,Hebei,328,6,316,0,0,1,CN_HE
2020-04-20,China,Hebei,328,6,317,0,0,1,CN_HE
2020-04-25,China,Hebei,328,6,318,0,0,1,CN_HE
2020-05-05,China,Hebei,328,6,320,0,0,2,CN_HE
2020-05-10,China,Hebei,328,6,321,0,0,1,CN_HE
2020-05-18,China,Hebei,328,6,322,0,0,1,CN_HE
2020-06-15,China,Hebei,331,6,322,3,0,0,CN_HE
2020-06-16,China,Hebei,335,6,322,4,0,0,CN_HE
2020-06-17,China,Hebei,336,6,322,1,0,0,CN_HE
2020-06-18,China,Hebei,338,6,322,2,0,0,CN_HE
2020-06-19,China,Hebei,340,6,322,2,0,0,CN_HE
2020-06-20,China,Hebei,341,6,322,1,0,0,CN_HE
2020-06-21,China,Hebei,344,6,322,3,0,0,CN_HE
2020-06-22,China,Hebei,346,6,322,2,0,0,CN_HE
2020-06-23,China,Hebei,346,6,323,0,0,1,CN_HE
2020-06-24,China,Hebei,348,6,323,2,0,0,CN_HE
2020-01-22,China,Heilongjiang,0,0,0,,,,CN_HL
2020-01-23,China,Heilongjiang,1,0,0,1,0,0,CN_HL
2020-01-24,China,Heilongjiang,4,1,0,3,1,0,CN_HL
2020-01-25,China,Heilongjiang,9,1,0,5,0,0,CN_HL
2020-01-26,China,Heilongjiang,15,1,0,6,0,0,CN_HL
2020-01-27,China,Heilongjiang,21,1,0,6,0,0,CN_HL
2020-01-28,China,Heilongjiang,30,1,0,9,0,0,CN_HL
2020-01-29,China,Heilongjiang,38,1,0,8,0,0,CN_HL
2020-01-30,China,Heilongjiang,43,1,0,5,0,0,CN_HL
2020-01-31,China,Heilongjiang,59,2,0,16,1,0,CN_HL
2020-02-01,China,Heilongjiang,80,2,0,21,0,0,CN_HL
2020-02-02,China,Heilongjiang,95,2,2,15,0,2,CN_HL
2020-02-03,China,Heilongjiang,121,2,2,26,0,0,CN_HL
2020-02-04,China,Heilongjiang,155,2,4,34,0,2,CN_HL
2020-02-05,China,Heilongjiang,190,2,7,35,0,3,CN_HL
2020-02-06,China,Heilongjiang,227,3,8,37,1,1,CN_HL
2020-02-07,China,Heilongjiang,277,3,12,50,0,4,CN_HL
2020-02-08,China,Heilongjiang,295,5,13,18,2,1,CN_HL
2020-02-09,China,Heilongjiang,307,6,14,12,1,1,CN_HL
2020-02-10,China,Heilongjiang,331,7,30,24,1,16,CN_HL
2020-02-11,China,Heilongjiang,360,8,27,29,1,-3,CN_HL
2020-02-12,China,Heilongjiang,378,8,28,18,0,1,CN_HL
2020-02-13,China,Heilongjiang,395,9,32,17,1,4,CN_HL
2020-02-14,China,Heilongjiang,418,11,46,23,2,14,CN_HL
2020-02-15,China,Heilongjiang,425,11,55,7,0,9,CN_HL
2020-02-16,China,Heilongjiang,445,11,75,20,0,20,CN_HL
2020-02-17,China,Heilongjiang,457,11,85,12,0,10,CN_HL
2020-02-18,China,Heilongjiang,464,11,105,7,0,20,CN_HL
2020-02-19,China,Heilongjiang,470,12,117,6,1,12,CN_HL
2020-02-20,China,Heilongjiang,476,12,136,6,0,19,CN_HL
2020-02-21,China,Heilongjiang,479,12,148,3,0,12,CN_HL
2020-02-22,China,Heilongjiang,479,12,201,0,0,53,CN_HL
2020-02-23,China,Heilongjiang,480,12,217,1,0,16,CN_HL
2020-02-24,China,Heilongjiang,480,12,224,0,0,7,CN_HL
2020-02-25,China,Heilongjiang,480,12,241,0,0,17,CN_HL
2020-02-26,China,Heilongjiang,480,12,248,0,0,7,CN_HL
2020-02-27,China,Heilongjiang,480,13,263,0,1,15,CN_HL
2020-02-28,China,Heilongjiang,480,13,283,0,0,20,CN_HL
2020-02-29,China,Heilongjiang,480,13,300,0,0,17,CN_HL
2020-03-01,China,Heilongjiang,480,13,330,0,0,30,CN_HL
2020-03-02,China,Heilongjiang,480,13,353,0,0,23,CN_HL
2020-03-03,China,Heilongjiang,480,13,361,0,0,8,CN_HL
2020-03-04,China,Heilongjiang,480,13,372,0,0,11,CN_HL
2020-03-05,China,Heilongjiang,481,13,379,1,0,7,CN_HL
2020-03-06,China,Heilongjiang,481,13,380,0,0,1,CN_HL
2020-03-07,China,Heilongjiang,481,13,403,0,0,23,CN_HL
2020-03-08,China,Heilongjiang,481,13,409,0,0,6,CN_HL
2020-03-09,China,Heilongjiang,481,13,421,0,0,12,CN_HL
2020-03-10,China,Heilongjiang,481,13,434,0,0,13,CN_HL
2020-03-11,China,Heilongjiang,482,13,435,1,0,1,CN_HL
2020-03-12,China,Heilongjiang,482,13,440,0,0,5,CN_HL
2020-03-13,China,Heilongjiang,482,13,446,0,0,6,CN_HL
2020-03-14,China,Heilongjiang,482,13,447,0,0,1,CN_HL
2020-03-15,China,Heilongjiang,482,13,453,0,0,6,CN_HL
2020-03-16,China,Heilongjiang,482,13,454,0,0,1,CN_HL
2020-03-17,China,Heilongjiang,482,13,456,0,0,2,CN_HL
2020-03-18,China,Heilongjiang,482,13,463,0,0,7,CN_HL
2020-03-19,China,Heilongjiang,483,13,460,1,0,-3,CN_HL
2020-03-20,China,Heilongjiang,484,13,463,1,0,3,CN_HL
2020-03-22,China,Heilongjiang,484,13,466,0,0,3,CN_HL
2020-03-23,China,Heilongjiang,484,13,465,0,0,-1,CN_HL
2020-03-24,China,Heilongjiang,484,13,468,0,0,3,CN_HL
2020-03-26,China,Heilongjiang,484,13,469,0,0,1,CN_HL
2020-04-02,China,Heilongjiang,488,13,469,4,0,0,CN_HL
2020-04-03,China,Heilongjiang,489,13,469,1,0,0,CN_HL
2020-04-04,China,Heilongjiang,491,13,469,2,0,0,CN_HL
2020-04-05,China,Heilongjiang,504,13,469,13,0,0,CN_HL
2020-04-06,China,Heilongjiang,524,13,469,20,0,0,CN_HL
2020-04-07,China,Heilongjiang,544,13,469,20,0,0,CN_HL
2020-04-08,China,Heilongjiang,569,13,470,25,0,1,CN_HL
2020-04-09,China,Heilongjiang,609,13,470,40,0,0,CN_HL
2020-04-10,China,Heilongjiang,638,13,470,29,0,0,CN_HL
2020-04-11,China,Heilongjiang,661,13,470,23,0,0,CN_HL
2020-04-12,China,Heilongjiang,684,13,470,23,0,0,CN_HL
2020-04-13,China,Heilongjiang,740,13,470,56,0,0,CN_HL
2020-04-14,China,Heilongjiang,819,13,470,79,0,0,CN_HL
2020-04-15,China,Heilongjiang,841,13,470,22,0,0,CN_HL
2020-04-16,China,Heilongjiang,861,13,471,20,0,1,CN_HL
2020-04-17,China,Heilongjiang,872,13,471,11,0,0,CN_HL
2020-04-18,China,Heilongjiang,892,13,472,20,0,1,CN_HL
2020-04-19,China,Heilongjiang,898,13,472,6,0,0,CN_HL
2020-04-20,China,Heilongjiang,905,13,472,7,0,0,CN_HL
2020-04-21,China,Heilongjiang,913,13,475,8,0,3,CN_HL
2020-04-22,China,Heilongjiang,921,13,477,8,0,2,CN_HL
2020-04-23,China,Heilongjiang,925,13,485,4,0,8,CN_HL
2020-04-24,China,Heilongjiang,928,13,485,3,0,0,CN_HL
2020-04-25,China,Heilongjiang,930,13,509,2,0,24,CN_HL
2020-04-26,China,Heilongjiang,935,13,511,5,0,2,CN_HL
2020-04-27,China,Heilongjiang,936,13,556,1,0,45,CN_HL
2020-04-28,China,Heilongjiang,939,13,586,3,0,30,CN_HL
2020-04-29,China,Heilongjiang,939,13,587,0,0,1,CN_HL
2020-05-01,China,Heilongjiang,944,13,587,5,0,0,CN_HL
2020-05-02,China,Heilongjiang,944,13,604,0,0,17,CN_HL
2020-05-04,China,Heilongjiang,944,13,657,0,0,53,CN_HL
2020-05-05,China,Heilongjiang,944,13,719,0,0,62,CN_HL
2020-05-06,China,Heilongjiang,944,13,783,0,0,64,CN_HL
2020-05-07,China,Heilongjiang,944,13,793,0,0,10,CN_HL
2020-05-08,China,Heilongjiang,944,13,815,0,0,22,CN_HL
2020-05-09,China,Heilongjiang,944,13,835,0,0,20,CN_HL
2020-05-10,China,Heilongjiang,944,13,891,0,0,56,CN_HL
2020-05-11,China,Heilongjiang,945,13,904,1,0,13,CN_HL
2020-05-12,China,Heilongjiang,945,13,924,0,0,20,CN_HL
2020-05-13,China,Heilongjiang,945,13,929,0,0,5,CN_HL
2020-05-14,China,Heilongjiang,945,13,930,0,0,1,CN_HL
2020-05-16,China,Heilongjiang,945,13,931,0,0,1,CN_HL
2020-05-17,China,Heilongjiang,945,13,932,0,0,1,CN_HL
2020-06-03,China,Heilongjiang,947,13,934,2,0,2,CN_HL
2020-01-22,China,Henan,4,0,0,,,,CN_HA
2020-01-23,China,Henan,5,0,0,1,0,0,CN_HA
2020-01-24,China,Henan,9,0,0,4,0,0,CN_HA
2020-01-25,China,Henan,32,0,0,23,0,0,CN_HA
2020-01-26,China,Henan,83,1,0,51,1,0,CN_HA
2020-01-27,China,Henan,128,1,0,45,0,0,CN_HA
2020-01-28,China,Henan,168,1,0,40,0,0,CN_HA
2020-01-29,China,Henan,206,2,1,38,1,1,CN_HA
2020-01-30,China,Henan,278,2,2,72,0,1,CN_HA
2020-01-31,China,Henan,352,2,3,74,0,1,CN_HA
2020-02-01,China,Henan,422,2,3,70,0,0,CN_HA
2020-02-02,China,Henan,493,2,4,71,0,1,CN_HA
2020-02-03,China,Henan,566,2,14,73,0,10,CN_HA
2020-02-04,China,Henan,675,2,20,109,0,6,CN_HA
2020-02-05,China,Henan,764,2,41,89,0,21,CN_HA
2020-02-06,China,Henan,851,2,54,87,0,13,CN_HA
2020-02-07,China,Henan,914,3,70,63,1,16,CN_HA
2020-02-08,China,Henan,981,4,105,67,1,35,CN_HA
2020-02-09,China,Henan,1033,6,146,52,2,41,CN_HA
2020-02-10,China,Henan,1073,6,187,40,0,41,CN_HA
2020-02-11,China,Henan,1105,7,214,32,1,27,CN_HA
2020-02-12,China,Henan,1135,8,239,30,1,25,CN_HA
2020-02-13,China,Henan,1169,10,286,34,2,47,CN_HA
2020-02-14,China,Henan,1184,11,346,15,1,60,CN_HA
2020-02-15,China,Henan,1212,13,388,28,2,42,CN_HA
2020-02-16,China,Henan,1231,13,426,19,0,38,CN_HA
2020-02-17,China,Henan,1246,16,487,15,3,61,CN_HA
2020-02-18,China,Henan,1257,19,520,11,3,33,CN_HA
2020-02-19,China,Henan,1262,19,565,5,0,45,CN_HA
2020-02-20,China,Henan,1265,19,628,3,0,63,CN_HA
2020-02-21,China,Henan,1267,19,717,2,0,89,CN_HA
2020-02-22,China,Henan,1270,19,816,3,0,99,CN_HA
2020-02-23,China,Henan,1271,19,862,1,0,46,CN_HA
2020-02-24,China,Henan,1271,19,930,0,0,68,CN_HA
2020-02-25,China,Henan,1271,19,990,0,0,60,CN_HA
2020-02-26,China,Henan,1271,19,1032,0,0,42,CN_HA
2020-02-27,China,Henan,1272,20,1062,1,1,30,CN_HA
2020-02-28,China,Henan,1272,20,1112,0,0,50,CN_HA
2020-02-29,China,Henan,1272,21,1162,0,1,50,CN_HA
2020-03-01,China,Henan,1272,22,1185,0,1,23,CN_HA
2020-03-02,China,Henan,1272,22,1206,0,0,21,CN_HA
2020-03-03,China,Henan,1272,22,1231,0,0,25,CN_HA
2020-03-04,China,Henan,1272,22,1234,0,0,3,CN_HA
2020-03-05,China,Henan,1272,22,1239,0,0,5,CN_HA
2020-03-06,China,Henan,1272,22,1242,0,0,3,CN_HA
2020-03-07,China,Henan,1272,22,1243,0,0,1,CN_HA
2020-03-08,China,Henan,1272,22,1247,0,0,4,CN_HA
2020-03-11,China,Henan,1273,22,1249,1,0,2,CN_HA
2020-03-12,China,Henan,1273,22,1249,0,0,0,CN_HA
2020-03-14,China,Henan,1273,22,1250,0,0,1,CN_HA
2020-03-23,China,Henan,1274,22,1250,1,0,0,CN_HA
2020-03-26,China,Henan,1275,22,1250,1,0,0,CN_HA
2020-03-28,China,Henan,1275,22,1251,0,0,1,CN_HA
2020-03-29,China,Henan,1276,22,1251,1,0,0,CN_HA
2020-04-06,China,Henan,1276,22,1252,0,0,1,CN_HA
2020-04-12,China,Henan,1276,22,1253,0,0,1,CN_HA
2020-04-14,China,Henan,1276,22,1254,0,0,1,CN_HA
2020-02-16,China,Hong Kong,57,1,2,,,,CN_HK
2020-02-18,China,Hong Kong,61,1,2,4,0,0,CN_HK
2020-02-19,China,Hong Kong,63,2,4,2,1,2,CN_HK
2020-02-20,China,Hong Kong,67,2,6,4,0,2,CN_HK
2020-02-21,China,Hong Kong,68,2,5,1,0,-1,CN_HK
2020-02-23,China,Hong Kong,74,2,11,6,0,6,CN_HK
2020-02-24,China,Hong Kong,74,2,12,0,0,1,CN_HK
2020-02-25,China,Hong Kong,84,2,19,10,0,7,CN_HK
2020-02-26,China,Hong Kong,85,2,18,1,0,-1,CN_HK
2020-02-27,China,Hong Kong,92,2,24,7,0,6,CN_HK
2020-02-28,China,Hong Kong,93,2,26,1,0,2,CN_HK
2020-02-29,China,Hong Kong,94,2,30,1,0,4,CN_HK
2020-03-01,China,Hong Kong,95,2,33,1,0,3,CN_HK
2020-03-02,China,Hong Kong,98,2,36,3,0,3,CN_HK
2020-03-03,China,Hong Kong,100,2,36,2,0,0,CN_HK
2020-03-04,China,Hong Kong,102,2,37,2,0,1,CN_HK
2020-03-05,China,Hong Kong,105,2,43,3,0,6,CN_HK
2020-03-06,China,Hong Kong,105,2,46,0,0,3,CN_HK
2020-03-07,China,Hong Kong,107,2,51,2,0,5,CN_HK
2020-03-08,China,Hong Kong,109,2,55,2,0,4,CN_HK
2020-03-09,China,Hong Kong,115,3,59,6,1,4,CN_HK
2020-03-10,China,Hong Kong,115,3,60,0,0,1,CN_HK
2020-03-11,China,Hong Kong,126,3,65,11,0,5,CN_HK
2020-03-12,China,Hong Kong,129,3,67,3,0,2,CN_HK
2020-03-13,China,Hong Kong,131,4,75,2,1,8,CN_HK
2020-03-14,China,Hong Kong,137,4,78,6,0,3,CN_HK
2020-03-15,China,Hong Kong,145,4,81,8,0,3,CN_HK
2020-03-16,China,Hong Kong,149,4,84,4,0,3,CN_HK
2020-03-17,China,Hong Kong,157,4,88,8,0,4,CN_HK
2020-03-18,China,Hong Kong,181,4,92,24,0,4,CN_HK
2020-03-19,China,Hong Kong,192,4,95,11,0,3,CN_HK
2020-03-20,China,Hong Kong,256,4,98,64,0,3,CN_HK
2020-03-22,China,Hong Kong,317,4,100,61,0,2,CN_HK
2020-03-24,China,Hong Kong,386,4,101,69,0,1,CN_HK
2020-03-25,China,Hong Kong,410,4,102,24,0,1,CN_HK
2020-03-26,China,Hong Kong,453,4,106,43,0,4,CN_HK
2020-03-27,China,Hong Kong,519,4,110,66,0,4,CN_HK
2020-03-28,China,Hong Kong,561,4,111,42,0,1,CN_HK
2020-03-29,China,Hong Kong,641,4,112,80,0,1,CN_HK
2020-03-30,China,Hong Kong,682,4,123,41,0,11,CN_HK
2020-03-31,China,Hong Kong,714,4,128,32,0,5,CN_HK
2020-04-02,China,Hong Kong,802,4,147,88,0,19,CN_HK
2020-04-03,China,Hong Kong,845,4,173,43,0,26,CN_HK
2020-04-04,China,Hong Kong,862,4,173,17,0,0,CN_HK
2020-04-05,China,Hong Kong,890,4,206,28,0,33,CN_HK
2020-04-06,China,Hong Kong,914,4,216,24,0,10,CN_HK
2020-04-07,China,Hong Kong,935,4,216,21,0,0,CN_HK
2020-04-08,China,Hong Kong,960,4,264,25,0,48,CN_HK
2020-04-09,China,Hong Kong,973,4,293,13,0,29,CN_HK
2020-04-10,China,Hong Kong,989,4,293,16,0,0,CN_HK
2020-04-11,China,Hong Kong,1000,4,336,11,0,43,CN_HK
2020-04-13,China,Hong Kong,1009,4,360,9,0,24,CN_HK
2020-04-14,China,Hong Kong,1009,4,397,0,0,37,CN_HK
2020-04-15,China,Hong Kong,1012,4,434,3,0,37,CN_HK
2020-04-16,China,Hong Kong,1017,4,485,5,0,51,CN_HK
2020-04-17,China,Hong Kong,1021,4,533,4,0,48,CN_HK
2020-04-18,China,Hong Kong,1021,4,532,0,0,-1,CN_HK
2020-04-19,China,Hong Kong,1025,4,602,4,0,70,CN_HK
2020-04-20,China,Hong Kong,1025,4,630,0,0,28,CN_HK
2020-04-22,China,Hong Kong,1029,4,650,4,0,20,CN_HK
2020-04-23,China,Hong Kong,1033,4,678,4,0,28,CN_HK
2020-04-24,China,Hong Kong,1035,4,699,2,0,21,CN_HK
2020-04-25,China,Hong Kong,1037,4,753,2,0,54,CN_HK
2020-04-27,China,Hong Kong,1037,4,772,0,0,19,CN_HK
2020-04-28,China,Hong Kong,1037,4,787,0,0,15,CN_HK
2020-04-29,China,Hong Kong,1037,4,811,0,0,24,CN_HK
2020-04-30,China,Hong Kong,1037,4,830,0,0,19,CN_HK
2020-05-01,China,Hong Kong,1039,4,846,2,0,16,CN_HK
2020-05-02,China,Hong Kong,1039,4,859,0,0,13,CN_HK
2020-05-03,China,Hong Kong,1039,4,864,0,0,5,CN_HK
2020-05-04,China,Hong Kong,1039,4,879,0,0,15,CN_HK
2020-05-05,China,Hong Kong,1040,4,900,1,0,21,CN_HK
2020-05-06,China,Hong Kong,1040,4,920,0,0,20,CN_HK
2020-05-07,China,Hong Kong,1040,4,932,0,0,12,CN_HK
2020-05-08,China,Hong Kong,1044,4,944,4,0,12,CN_HK
2020-05-09,China,Hong Kong,1044,4,960,0,0,16,CN_HK
2020-05-10,China,Hong Kong,1047,4,982,3,0,22,CN_HK
2020-05-12,China,Hong Kong,1047,4,991,0,0,9,CN_HK
2020-05-14,China,Hong Kong,1050,4,1008,3,0,17,CN_HK
2020-05-15,China,Hong Kong,1051,4,1009,1,0,1,CN_HK
2020-05-16,China,Hong Kong,1052,4,1019,1,0,10,CN_HK
2020-05-17,China,Hong Kong,1055,4,1024,3,0,5,CN_HK
2020-05-19,China,Hong Kong,1055,4,1025,0,0,1,CN_HK
2020-05-22,China,Hong Kong,1065,4,1029,10,0,4,CN_HK
2020-05-25,China,Hong Kong,1065,4,1030,0,0,1,CN_HK
2020-05-27,China,Hong Kong,1065,4,1033,0,0,3,CN_HK
2020-05-28,China,Hong Kong,1066,4,1034,1,0,1,CN_HK
2020-05-29,China,Hong Kong,1079,4,1035,13,0,1,CN_HK
2020-05-31,China,Hong Kong,1082,4,1036,3,0,1,CN_HK
2020-06-01,China,Hong Kong,1084,4,1037,2,0,1,CN_HK
2020-06-02,China,Hong Kong,1093,4,1037,9,0,0,CN_HK
2020-06-03,China,Hong Kong,1093,4,1038,0,0,1,CN_HK
2020-06-04,China,Hong Kong,1098,4,1041,5,0,3,CN_HK
2020-06-05,China,Hong Kong,1099,4,1042,1,0,1,CN_HK
2020-06-06,China,Hong Kong,1102,4,1045,3,0,3,CN_HK
2020-06-07,China,Hong Kong,1105,4,1048,3,0,3,CN_HK
2020-06-08,China,Hong Kong,1106,4,1049,1,0,1,CN_HK
2020-06-09,China,Hong Kong,1107,4,1049,1,0,0,CN_HK
2020-06-10,China,Hong Kong,1107,4,1050,0,0,1,CN_HK
2020-06-11,China,Hong Kong,1107,4,1051,0,0,1,CN_HK
2020-06-12,China,Hong Kong,1108,4,1055,1,0,4,CN_HK
2020-06-13,China,Hong Kong,1108,4,1060,0,0,5,CN_HK
2020-06-14,China,Hong Kong,1109,4,1061,1,0,1,CN_HK
2020-06-15,China,Hong Kong,1109,4,1067,0,0,6,CN_HK
2020-06-16,China,Hong Kong,1112,4,1067,3,0,0,CN_HK
2020-06-17,China,Hong Kong,1112,4,1069,0,0,2,CN_HK
2020-06-18,China,Hong Kong,1120,4,1071,8,0,2,CN_HK
2020-06-19,China,Hong Kong,1124,4,1072,4,0,1,CN_HK
2020-06-20,China,Hong Kong,1127,4,1074,3,0,2,CN_HK
2020-06-21,China,Hong Kong,1128,5,1077,1,1,3,CN_HK
2020-06-22,China,Hong Kong,1131,5,1078,3,0,1,CN_HK
2020-06-23,China,Hong Kong,1161,5,1078,30,0,0,CN_HK
2020-06-24,China,Hong Kong,1177,6,1083,16,1,5,CN_HK
2020-06-25,China,Hong Kong,1179,6,1086,2,0,3,CN_HK
2020-01-22,China,Hubei,375,9,25,,,,CN_HB
2020-01-23,China,Hubei,444,17,28,69,8,3,CN_HB
2020-01-24,China,Hubei,549,24,31,105,7,3,CN_HB
2020-01-25,China,Hubei,729,39,32,180,15,1,CN_HB
2020-01-26,China,Hubei,1058,52,42,329,13,10,CN_HB
2020-01-27,China,Hubei,1423,76,47,365,24,5,CN_HB
2020-01-28,China,Hubei,2714,100,52,1291,24,5,CN_HB
2020-01-29,China,Hubei,3554,125,84,840,25,32,CN_HB
2020-01-30,China,Hubei,4586,162,90,1032,37,6,CN_HB
2020-01-31,China,Hubei,5806,204,116,1220,42,26,CN_HB
2020-02-01,China,Hubei,7153,249,166,1347,45,50,CN_HB
2020-02-02,China,Hubei,9074,294,215,1921,45,49,CN_HB
2020-02-03,China,Hubei,11177,350,295,2103,56,80,CN_HB
2020-02-04,China,Hubei,13522,414,397,2345,64,102,CN_HB
2020-02-05,China,Hubei,16678,479,533,3156,65,136,CN_HB
2020-02-06,China,Hubei,19665,549,694,2987,70,161,CN_HB
2020-02-07,China,Hubei,22112,618,840,2447,69,146,CN_HB
2020-02-08,China,Hubei,24953,699,1204,2841,81,364,CN_HB
2020-02-09,China,Hubei,27100,780,1463,2147,81,259,CN_HB
2020-02-10,China,Hubei,29631,871,1822,2531,91,359,CN_HB
2020-02-11,China,Hubei,31728,974,2258,2097,103,436,CN_HB
2020-02-12,China,Hubei,33366,1068,2646,1638,94,388,CN_HB
2020-02-13,China,Hubei,48206,1310,3451,14840,242,805,CN_HB
2020-02-14,China,Hubei,51986,1318,3900,3780,8,449,CN_HB
2020-02-15,China,Hubei,54406,1457,4792,2420,139,892,CN_HB
2020-02-16,China,Hubei,56249,1596,5639,1843,139,847,CN_HB
2020-02-17,China,Hubei,58182,1696,6642,1933,100,1003,CN_HB
2020-02-18,China,Hubei,59989,1789,7902,1807,93,1260,CN_HB
2020-02-19,China,Hubei,61682,1921,9237,1693,132,1335,CN_HB
2020-02-20,China,Hubei,62031,2029,10504,349,108,1267,CN_HB
2020-02-21,China,Hubei,62662,2144,11788,631,115,1284,CN_HB
2020-02-22,China,Hubei,63454,2250,13678,792,106,1890,CN_HB
2020-02-23,China,Hubei,64084,2346,15324,630,96,1646,CN_HB
2020-02-24,China,Hubei,64287,2495,16738,203,149,1414,CN_HB
2020-02-25,China,Hubei,64786,2563,18921,499,68,2183,CN_HB
2020-02-26,China,Hubei,65187,2615,20937,401,52,2016,CN_HB
2020-02-27,China,Hubei,65596,2641,23226,409,26,2289,CN_HB
2020-02-28,China,Hubei,65914,2682,26403,318,41,3177,CN_HB
2020-02-29,China,Hubei,66337,2727,28930,423,45,2527,CN_HB
2020-03-01,China,Hubei,66907,2761,31356,570,34,2426,CN_HB
2020-03-02,China,Hubei,67103,2803,33762,196,42,2406,CN_HB
2020-03-03,China,Hubei,67217,2834,36199,114,31,2437,CN_HB
2020-03-04,China,Hubei,67332,2871,38556,115,37,2357,CN_HB
2020-03-05,China,Hubei,67466,2902,40574,134,31,2018,CN_HB
2020-03-06,China,Hubei,67592,2931,41966,126,29,1392,CN_HB
2020-03-07,China,Hubei,67666,2959,43493,74,28,1527,CN_HB
2020-03-08,China,Hubei,67707,2986,45076,41,27,1583,CN_HB
2020-03-09,China,Hubei,67743,3007,46485,36,21,1409,CN_HB
2020-03-10,China,Hubei,67760,3024,47741,17,17,1256,CN_HB
2020-03-11,China,Hubei,67773,3046,49062,13,22,1321,CN_HB
2020-03-12,China,Hubei,67781,3056,50318,8,10,1256,CN_HB
2020-03-13,China,Hubei,67786,3062,51553,5,6,1235,CN_HB
2020-03-14,China,Hubei,67790,3075,52960,4,13,1407,CN_HB
2020-03-15,China,Hubei,67794,3085,54278,4,10,1318,CN_HB
2020-03-16,China,Hubei,67798,3099,55094,4,14,816,CN_HB
2020-03-17,China,Hubei,67799,3111,55987,1,12,893,CN_HB
2020-03-18,China,Hubei,67800,3122,56886,1,11,899,CN_HB
2020-03-19,China,Hubei,67800,3130,57678,0,8,792,CN_HB
2020-03-20,China,Hubei,67800,3133,58382,0,3,704,CN_HB
2020-03-21,China,Hubei,67800,3139,58942,0,6,560,CN_HB
2020-03-22,China,Hubei,67800,3144,59433,0,5,491,CN_HB
2020-03-23,China,Hubei,67800,3153,59882,0,9,449,CN_HB
2020-03-24,China,Hubei,67801,3160,60323,1,7,441,CN_HB
2020-03-25,China,Hubei,67801,3163,60810,0,3,487,CN_HB
2020-03-26,China,Hubei,67801,3169,61201,0,6,391,CN_HB
2020-03-27,China,Hubei,67801,3174,61732,0,5,531,CN_HB
2020-03-28,China,Hubei,67801,3177,62098,0,3,366,CN_HB
2020-03-29,China,Hubei,67801,3182,62565,0,5,467,CN_HB
2020-03-30,China,Hubei,67801,3186,62882,0,4,317,CN_HB
2020-03-31,China,Hubei,67801,3187,63153,0,1,271,CN_HB
2020-04-01,China,Hubei,67802,3193,63326,1,6,173,CN_HB
2020-04-02,China,Hubei,67802,3199,63471,0,6,145,CN_HB
2020-04-03,China,Hubei,67802,3203,63612,0,4,141,CN_HB
2020-04-04,China,Hubei,67803,3207,63762,1,4,150,CN_HB
2020-04-05,China,Hubei,67803,3210,63945,0,3,183,CN_HB
2020-04-06,China,Hubei,67803,3212,64014,0,2,69,CN_HB
2020-04-07,China,Hubei,67803,3212,64073,0,0,59,CN_HB
2020-04-08,China,Hubei,67803,3213,64142,0,1,69,CN_HB
2020-04-09,China,Hubei,67803,3215,64187,0,2,45,CN_HB
2020-04-10,China,Hubei,67803,3216,64236,0,1,49,CN_HB
2020-04-11,China,Hubei,67803,3219,64264,0,3,28,CN_HB
2020-04-12,China,Hubei,67803,3219,64281,0,0,17,CN_HB
2020-04-13,China,Hubei,67803,3221,64338,0,2,57,CN_HB
2020-04-14,China,Hubei,67803,3221,64363,0,0,25,CN_HB
2020-04-15,China,Hubei,67803,3222,64402,0,1,39,CN_HB
2020-04-16,China,Hubei,67803,3222,64435,0,0,33,CN_HB
2020-04-17,China,Hubei,68128,4512,63487,325,1290,-948,CN_HB
2020-04-18,China,Hubei,68128,4512,63494,0,0,7,CN_HB
2020-04-19,China,Hubei,68128,4512,63507,0,0,13,CN_HB
2020-04-20,China,Hubei,68128,4512,63511,0,0,4,CN_HB
2020-04-21,China,Hubei,68128,4512,63514,0,0,3,CN_HB
2020-04-22,China,Hubei,68128,4512,63519,0,0,5,CN_HB
2020-04-23,China,Hubei,68128,4512,63547,0,0,28,CN_HB
2020-04-24,China,Hubei,68128,4512,63569,0,0,22,CN_HB
2020-04-25,China,Hubei,68128,4512,63593,0,0,24,CN_HB
2020-04-26,China,Hubei,68128,4512,63604,0,0,11,CN_HB
2020-04-27,China,Hubei,68128,4512,63616,0,0,12,CN_HB
2020-05-10,China,Hubei,68129,4512,63616,1,0,0,CN_HB
2020-05-11,China,Hubei,68134,4512,63616,5,0,0,CN_HB
2020-05-19,China,Hubei,68135,4512,63616,1,0,0,CN_HB
2020-05-25,China,Hubei,68135,4512,63617,0,0,1,CN_HB
2020-05-27,China,Hubei,68135,4512,63618,0,0,1,CN_HB
2020-05-30,China,Hubei,68135,4512,63619,0,0,1,CN_HB
2020-06-01,China,Hubei,68135,4512,63620,0,0,1,CN_HB
2020-06-05,China,Hubei,68135,4512,63623,0,0,3,CN_HB
2020-01-22,China,Hunan,1,0,0,,,,CN_HN
