date,country_code,subregion1_code,total_confirmed,total_deceased,total_recovered,total_tested,new_confirmed,new_deceased,new_recovered,new_tested,key
2020-06-01,AU,VIC,1653,19,1560,515541,4,0,3,5850,AU_VIC
2020-06-02,AU,VIC,1663,19,1563,521359,10,0,3,5818,AU_VIC
2020-06-03,AU,VIC,1670,19,1569,526507,7,0,6,5148,AU_VIC
2020-06-04,AU,VIC,1678,19,1584,536190,8,0,15,9683,AU_VIC
2020-06-05,AU,VIC,1681,19,1586,542958,3,0,2,6768,AU_VIC
2020-06-06,AU,VIC,1681,19,1589,542958,0,0,3,0,AU_VIC
2020-06-07,AU,VIC,1685,19,1593,539956,4,0,4,-3002,AU_VIC
2020-06-08,AU,VIC,1687,19,1595,543708,2,0,2,3752,AU_VIC
2020-06-09,AU,VIC,1687,19,1602,547889,0,0,7,4181,AU_VIC
2020-06-10,AU,VIC,1691,19,1616,557844,4,0,14,9955,AU_VIC
2020-06-11,AU,VIC,1699,19,1621,564192,8,0,5,6348,AU_VIC
2020-06-12,AU,VIC,1703,19,1632,572985,4,0,11,8793,AU_VIC
2020-06-13,AU,VIC,1711,19,1641,582514,8,0,9,9529,AU_VIC
2020-06-14,AU,VIC,1720,19,1657,590853,9,0,16,8339,AU_VIC
2020-06-15,AU,VIC,1732,19,1661,594865,12,0,4,4012,AU_VIC
2020-06-16,AU,VIC,1741,19,1664,599895,9,0,3,5030,AU_VIC
2020-06-17,AU,VIC,1762,19,1671,608826,21,0,7,8931,AU_VIC
2020-06-18,AU,VIC,1780,19,1678,621226,18,0,7,12400,AU_VIC
2020-06-19,AU,VIC,1792,19,1680,635897,12,0,2,14671,AU_VIC
2020-06-20,AU,VIC,1817,19,1686,645401,25,0,6,9504,AU_VIC
2020-03-04,AU,WA,2,,,,,,,,AU_WA
2020-03-05,AU,WA,3,,,,1,,,,AU_WA
2020-03-06,AU,WA,3,,,,0,,,,AU_WA
2020-03-07,AU,WA,3,,,,0,,,,AU_WA
2020-03-08,AU,WA,4,,,,1,,,,AU_WA
2020-03-09,AU,WA,6,,,,2,,,,AU_WA
2020-03-10,AU,WA,6,,,,0,,,,AU_WA
2020-03-11,AU,WA,9,,,,3,,,,AU_WA
2020-03-12,AU,WA,9,,,,0,,,,AU_WA
2020-03-13,AU,WA,14,,,,5,,,,AU_WA
2020-03-14,AU,WA,17,,,,3,,,,AU_WA
2020-03-15,AU,WA,18,,,,1,,,,AU_WA
2020-03-16,AU,WA,28,,,,10,,,,AU_WA
2020-03-17,AU,WA,31,,,,3,,,,AU_WA
2020-03-18,AU,WA,35,0,0,8000,4,,,,AU_WA
2020-03-19,AU,WA,52,0,0,8000,17,0,0,0,AU_WA
2020-03-20,AU,WA,64,0,0,8603,12,0,0,603,AU_WA
2020-03-21,AU,WA,90,0,0,8603,26,0,0,0,AU_WA
2020-03-22,AU,WA,120,1,0,9498,30,1,0,895,AU_WA
2020-03-23,AU,WA,140,1,0,9948,20,0,0,450,AU_WA
2020-03-24,AU,WA,175,1,0,10353,35,0,0,405,AU_WA
2020-03-25,AU,WA,205,1,0,10783,30,0,0,430,AU_WA
2020-03-26,AU,WA,231,2,6,11288,26,1,6,505,AU_WA
2020-03-27,AU,WA,255,2,28,12091,24,0,22,803,AU_WA
2020-03-28,AU,WA,278,2,28,12971,23,0,0,880,AU_WA
2020-03-29,AU,WA,311,2,28,13648,33,0,0,677,AU_WA
2020-03-30,AU,WA,355,2,41,14188,44,0,13,540,AU_WA
2020-03-31,AU,WA,364,2,48,14188,9,0,7,0,AU_WA
2020-04-01,AU,WA,392,2,64,15522,28,0,16,1334,AU_WA
2020-04-02,AU,WA,400,2,92,16190,8,0,28,668,AU_WA
2020-04-03,AU,WA,422,3,92,16444,22,1,0,254,AU_WA
2020-04-04,AU,WA,436,3,92,17251,14,0,0,807,AU_WA
2020-04-05,AU,WA,453,3,148,18197,17,0,56,946,AU_WA
2020-04-06,AU,WA,460,4,162,18726,7,1,14,529,AU_WA
2020-04-07,AU,WA,470,6,170,19201,10,2,8,475,AU_WA
2020-04-08,AU,WA,481,6,170,20096,11,0,0,895,AU_WA
2020-04-09,AU,WA,495,6,187,20712,14,0,17,616,AU_WA
2020-04-10,AU,WA,506,6,203,21144,11,0,16,432,AU_WA
2020-04-11,AU,WA,514,6,216,22105,8,0,13,961,AU_WA
2020-04-12,AU,WA,517,6,239,23118,3,0,23,1013,AU_WA
2020-04-13,AU,WA,523,6,251,23935,6,0,12,817,AU_WA
2020-04-14,AU,WA,527,6,296,24397,4,0,45,462,AU_WA
2020-04-15,AU,WA,532,6,338,24613,5,0,42,216,AU_WA
2020-04-16,AU,WA,535,6,340,25623,3,0,2,1010,AU_WA
2020-04-17,AU,WA,541,7,377,26225,6,1,37,602,AU_WA
2020-04-18,AU,WA,544,7,388,27175,3,0,11,950,AU_WA
2020-04-19,AU,WA,545,7,426,28888,1,0,38,1713,AU_WA
2020-04-20,AU,WA,545,7,435,29469,0,0,9,581,AU_WA
2020-04-21,AU,WA,546,7,443,30112,1,0,8,643,AU_WA
2020-04-22,AU,WA,546,7,451,31140,0,0,8,1028,AU_WA
2020-04-23,AU,WA,546,7,458,32150,0,0,7,1010,AU_WA
2020-04-24,AU,WA,548,8,464,33138,2,1,6,988,AU_WA
2020-04-25,AU,WA,549,8,478,34199,1,0,14,1061,AU_WA
2020-04-26,AU,WA,549,8,486,34805,0,0,8,606,AU_WA
2020-04-27,AU,WA,549,8,486,35391,0,0,0,586,AU_WA
2020-04-28,AU,WA,550,8,495,35705,1,0,9,314,AU_WA
2020-04-29,AU,WA,551,8,500,36531,1,0,5,826,AU_WA
2020-04-30,AU,WA,551,8,507,37802,0,0,7,1271,AU_WA
2020-05-01,AU,WA,551,8,511,41792,0,0,4,3990,AU_WA
2020-05-02,AU,WA,551,8,520,45232,0,0,9,3440,AU_WA
2020-05-03,AU,WA,551,9,523,46167,0,1,3,935,AU_WA
2020-05-04,AU,WA,551,9,527,47029,0,0,4,862,AU_WA
2020-05-05,AU,WA,551,9,528,48153,0,0,1,1124,AU_WA
2020-05-06,AU,WA,551,9,528,49892,0,0,0,1739,AU_WA
2020-05-07,AU,WA,551,9,531,51352,0,0,3,1460,AU_WA
2020-05-08,AU,WA,552,9,534,52825,1,0,3,1473,AU_WA
2020-05-09,AU,WA,552,9,536,54563,0,0,2,1738,AU_WA
2020-05-10,AU,WA,552,9,536,55758,0,0,0,1195,AU_WA
2020-05-11,AU,WA,552,9,536,56098,0,0,0,340,AU_WA
2020-05-12,AU,WA,553,9,537,56226,1,0,1,128,AU_WA
2020-05-13,AU,WA,551,9,538,58634,-2,0,1,2408,AU_WA
2020-05-14,AU,WA,552,9,538,61267,1,0,0,2633,AU_WA
2020-05-15,AU,WA,552,9,538,63248,0,0,0,1981,AU_WA
2020-05-16,AU,WA,553,9,541,64646,1,0,3,1398,AU_WA
2020-05-17,AU,WA,554,9,543,65698,1,0,2,1052,AU_WA
2020-05-18,AU,WA,557,9,545,66539,3,0,2,841,AU_WA
2020-05-19,AU,WA,557,9,545,67649,0,0,0,1110,AU_WA
2020-05-20,AU,WA,557,9,545,69644,0,0,0,1995,AU_WA
2020-05-21,AU,WA,557,9,545,71462,0,0,0,1818,AU_WA
2020-05-22,AU,WA,557,9,545,73306,0,0,0,1844,AU_WA
2020-05-23,AU,WA,560,9,549,75484,3,0,4,2178,AU_WA
2020-05-24,AU,WA,560,9,549,76644,0,0,0,1160,AU_WA
2020-05-25,AU,WA,564,9,549,77501,4,0,0,857,AU_WA
2020-05-26,AU,WA,570,9,549,78308,6,0,0,807,AU_WA
2020-05-27,AU,WA,570,9,549,80166,0,0,0,1858,AU_WA
2020-05-28,AU,WA,577,9,550,83318,7,0,1,3152,AU_WA
2020-05-29,AU,WA,585,9,551,85738,8,0,1,2420,AU_WA
2020-05-30,AU,WA,586,9,552,89202,1,0,1,3464,AU_WA
2020-05-31,AU,WA,589,9,552,91530,3,0,0,2328,AU_WA
2020-06-01,AU,WA,591,9,553,94001,2,0,1,2471,AU_WA
2020-06-02,AU,WA,591,9,553,94948,0,0,0,947,AU_WA
2020-06-03,AU,WA,592,9,557,97912,1,0,4,2964,AU_WA
2020-06-04,AU,WA,592,9,557,102091,0,0,0,4179,AU_WA
2020-06-05,AU,WA,596,9,557,107811,4,0,0,5720,AU_WA
2020-06-06,AU,WA,599,9,559,112110,3,0,2,4299,AU_WA
2020-06-07,AU,WA,599,9,559,115507,0,0,0,3397,AU_WA
2020-06-08,AU,WA,599,9,559,118497,0,0,0,2990,AU_WA
2020-06-09,AU,WA,599,9,560,122387,0,0,1,3890,AU_WA
2020-06-10,AU,WA,601,9,564,126700,2,0,4,4313,AU_WA
2020-06-11,AU,WA,601,9,571,133277,0,0,7,6577,AU_WA
2020-06-12,AU,WA,602,9,575,134491,1,0,4,1214,AU_WA
2020-06-13,AU,WA,602,9,575,140106,0,0,0,5615,AU_WA
2020-06-14,AU,WA,602,9,582,141905,0,0,7,1799,AU_WA
2020-06-15,AU,WA,602,9,591,143418,0,0,9,1513,AU_WA
2020-06-16,AU,WA,602,9,591,143418,0,0,0,0,AU_WA
2020-06-17,AU,WA,602,9,592,148820,0,0,1,5402,AU_WA
2020-06-18,AU,WA,603,9,592,152603,1,0,0,3783,AU_WA
2020-06-19,AU,WA,603,9,592,155815,0,0,0,3212,AU_WA
2020-06-20,AU,WA,604,9,593,158762,1,0,1,2947,AU_WA
