date,match_string,new_hospitalized,total_hospitalized,country_code,subregion1_code,new_intensive_care,total_intensive_care,key
2020-04-08,Orkney,118,1652,GB,SCT,7,154,GB_SCT_S08000025
2020-04-09,Orkney,118,1770,GB,SCT,7,161,GB_SCT_S08000025
2020-04-10,Orkney,118,1888,GB,SCT,7,168,GB_SCT_S08000025
2020-04-11,Orkney,118,2006,GB,SCT,7,175,GB_SCT_S08000025
2020-04-12,Orkney,118,2124,GB,SCT,7,182,GB_SCT_S08000025
2020-04-13,Orkney,118,2242,GB,SCT,7,189,GB_SCT_S08000025
2020-04-14,Orkney,118,2360,GB,SCT,7,196,GB_SCT_S08000025
2020-04-15,Orkney,118,2478,GB,SCT,7,203,GB_SCT_S08000025
2020-04-16,Orkney,118,2596,GB,SCT,7,210,GB_SCT_S08000025
2020-04-17,Orkney,118,2714,GB,SCT,7,217,GB_SCT_S08000025
2020-04-18,Orkney,118,2832,GB,SCT,7,224,GB_SCT_S08000025
2020-04-19,Orkney,118,2950,GB,SCT,7,231,GB_SCT_S08000025
2020-04-20,Orkney,118,3068,GB,SCT,7,238,GB_SCT_S08000025
2020-04-21,Orkney,118,3186,GB,SCT,7,245,GB_SCT_S08000025
2020-04-22,Orkney,118,3304,GB,SCT,7,252,GB_SCT_S08000025
2020-04-23,Orkney,118,3422,GB,SCT,7,259,GB_SCT_S08000025
2020-04-24,Orkney,118,3540,GB,SCT,7,266,GB_SCT_S08000025
2020-04-25,Orkney,118,3658,GB,SCT,7,273,GB_SCT_S08000025
2020-04-26,Orkney,118,3776,GB,SCT,7,280,GB_SCT_S08000025
2020-04-27,Orkney,118,3894,GB,SCT,7,287,GB_SCT_S08000025
2020-04-28,Orkney,118,4012,GB,SCT,7,294,GB_SCT_S08000025
2020-04-29,Orkney,118,4130,GB,SCT,7,301,GB_SCT_S08000025
2020-04-30,Orkney,118,4248,GB,SCT,7,308,GB_SCT_S08000025
2020-05-01,Orkney,118,4366,GB,SCT,7,315,GB_SCT_S08000025
2020-05-02,Orkney,118,4484,GB,SCT,7,322,GB_SCT_S08000025
2020-05-03,Orkney,118,4602,GB,SCT,7,329,GB_SCT_S08000025
2020-05-04,Orkney,118,4720,GB,SCT,7,336,GB_SCT_S08000025
2020-05-05,Orkney,118,4838,GB,SCT,7,343,GB_SCT_S08000025
2020-05-06,Orkney,118,4956,GB,SCT,7,350,GB_SCT_S08000025
2020-05-07,Orkney,118,5074,GB,SCT,7,357,GB_SCT_S08000025
2020-05-08,Orkney,118,5192,GB,SCT,7,364,GB_SCT_S08000025
2020-05-09,Orkney,118,5310,GB,SCT,7,371,GB_SCT_S08000025
2020-05-10,Orkney,118,5428,GB,SCT,7,378,GB_SCT_S08000025
2020-05-11,Orkney,118,5546,GB,SCT,7,385,GB_SCT_S08000025
2020-05-12,Orkney,118,5664,GB,SCT,7,392,GB_SCT_S08000025
2020-05-13,Orkney,118,5782,GB,SCT,7,399,GB_SCT_S08000025
2020-05-14,Orkney,118,5900,GB,SCT,7,406,GB_SCT_S08000025
2020-05-15,Orkney,118,6018,GB,SCT,7,413,GB_SCT_S08000025
2020-05-16,Orkney,118,6136,GB,SCT,7,420,GB_SCT_S08000025
2020-05-17,Orkney,118,6254,GB,SCT,7,427,GB_SCT_S08000025
2020-05-18,Orkney,118,6372,GB,SCT,7,434,GB_SCT_S08000025
2020-05-19,Orkney,118,6490,GB,SCT,7,441,GB_SCT_S08000025
2020-05-20,Orkney,118,6608,GB,SCT,7,448,GB_SCT_S08000025
2020-05-21,Orkney,118,6726,GB,SCT,7,455,GB_SCT_S08000025
2020-05-22,Orkney,118,6844,GB,SCT,7,462,GB_SCT_S08000025
2020-05-23,Orkney,118,6962,GB,SCT,7,469,GB_SCT_S08000025
2020-05-24,Orkney,118,7080,GB,SCT,7,476,GB_SCT_S08000025
2020-05-25,Orkney,118,7198,GB,SCT,7,483,GB_SCT_S08000025
2020-05-26,Orkney,118,7316,GB,SCT,7,490,GB_SCT_S08000025
2020-05-27,Orkney,118,7434,GB,SCT,7,497,GB_SCT_S08000025
2020-05-28,Orkney,118,7552,GB,SCT,7,504,GB_SCT_S08000025
2020-05-29,Orkney,118,7670,GB,SCT,7,511,GB_SCT_S08000025
2020-05-30,Orkney,118,7788,GB,SCT,7,518,GB_SCT_S08000025
2020-05-31,Orkney,118,7906,GB,SCT,7,525,GB_SCT_S08000025
2020-06-01,Orkney,118,8024,GB,SCT,7,532,GB_SCT_S08000025
2020-06-02,Orkney,118,8142,GB,SCT,7,539,GB_SCT_S08000025
2020-06-03,Orkney,118,8260,GB,SCT,7,546,GB_SCT_S08000025
2020-06-04,Orkney,118,8378,GB,SCT,7,553,GB_SCT_S08000025
2020-06-05,Orkney,118,8496,GB,SCT,7,560,GB_SCT_S08000025
2020-06-06,Orkney,118,8614,GB,SCT,7,567,GB_SCT_S08000025
2020-06-07,Orkney,118,8732,GB,SCT,7,574,GB_SCT_S08000025
2020-06-08,Orkney,118,8850,GB,SCT,7,581,GB_SCT_S08000025
2020-06-09,Orkney,118,8968,GB,SCT,7,588,GB_SCT_S08000025
2020-06-10,Orkney,118,9086,GB,SCT,7,595,GB_SCT_S08000025
2020-06-11,Orkney,118,9204,GB,SCT,7,602,GB_SCT_S08000025
2020-06-12,Orkney,118,9322,GB,SCT,7,609,GB_SCT_S08000025
2020-06-13,Orkney,118,9440,GB,SCT,7,616,GB_SCT_S08000025
2020-06-14,Orkney,118,9558,GB,SCT,7,623,GB_SCT_S08000025
2020-06-15,Orkney,118,9676,GB,SCT,7,630,GB_SCT_S08000025
2020-06-16,Orkney,118,9794,GB,SCT,7,637,GB_SCT_S08000025
2020-06-17,Orkney,118,9912,GB,SCT,7,644,GB_SCT_S08000025
2020-06-18,Orkney,118,10030,GB,SCT,7,651,GB_SCT_S08000025
2020-06-19,Orkney,118,10148,GB,SCT,7,658,GB_SCT_S08000025
2020-06-20,Orkney,118,10266,GB,SCT,7,665,GB_SCT_S08000025
2020-06-21,Orkney,118,10384,GB,SCT,7,672,GB_SCT_S08000025
2020-06-22,Orkney,118,10502,GB,SCT,7,679,GB_SCT_S08000025
2020-06-23,Orkney,118,10620,GB,SCT,7,686,GB_SCT_S08000025
2020-06-24,Orkney,118,10738,GB,SCT,7,693,GB_SCT_S08000025
2020-03-18,Orkney,,,GB,SCT,7,7,GB_SCT_S08000025
2020-03-19,Orkney,,,GB,SCT,7,14,GB_SCT_S08000025
2020-03-20,Orkney,,,GB,SCT,7,21,GB_SCT_S08000025
2020-03-21,Orkney,,,GB,SCT,7,28,GB_SCT_S08000025
2020-03-22,Orkney,,,GB,SCT,7,35,GB_SCT_S08000025
2020-03-23,Orkney,,,GB,SCT,7,42,GB_SCT_S08000025
2020-03-24,Orkney,,,GB,SCT,7,49,GB_SCT_S08000025
2020-03-25,Orkney,,,GB,SCT,7,56,GB_SCT_S08000025
2020-03-26,Scotland,311,311,GB,SCT,57,257,GB_SCT
2020-03-27,Scotland,404,715,GB,SCT,72,329,GB_SCT
2020-03-28,Scotland,511,1226,GB,SCT,81,410,GB_SCT
2020-03-29,Scotland,565,1791,GB,SCT,95,505,GB_SCT
2020-03-30,Scotland,627,2418,GB,SCT,108,613,GB_SCT
2020-03-31,Scotland,752,3170,GB,SCT,135,748,GB_SCT
2020-04-01,Scotland,815,3985,GB,SCT,147,895,GB_SCT
2020-04-02,Scotland,910,4895,GB,SCT,162,1057,GB_SCT
2020-04-03,Scotland,1037,5932,GB,SCT,176,1233,GB_SCT
2020-04-04,Scotland,1107,7039,GB,SCT,192,1425,GB_SCT
2020-04-05,Scotland,1204,8243,GB,SCT,197,1622,GB_SCT
2020-04-06,Scotland,1262,9505,GB,SCT,199,1821,GB_SCT
2020-04-07,Scotland,1328,10833,GB,SCT,199,2020,GB_SCT
2020-04-08,Scotland,1415,12248,GB,SCT,210,2230,GB_SCT
2020-04-09,Scotland,1440,13688,GB,SCT,212,2442,GB_SCT
2020-04-10,Scotland,1461,15149,GB,SCT,207,2649,GB_SCT
2020-04-11,Scotland,1467,16616,GB,SCT,212,2861,GB_SCT
2020-04-12,Scotland,1487,18103,GB,SCT,221,3082,GB_SCT
2020-04-13,Scotland,1482,19585,GB,SCT,211,3293,GB_SCT
2020-04-14,Scotland,1514,21099,GB,SCT,196,3489,GB_SCT
2020-04-15,Scotland,1486,22585,GB,SCT,195,3684,GB_SCT
2020-04-16,Scotland,1479,24064,GB,SCT,196,3880,GB_SCT
2020-04-17,Scotland,1487,25551,GB,SCT,189,4069,GB_SCT
2020-04-18,Scotland,1501,27052,GB,SCT,182,4251,GB_SCT
2020-04-19,Scotland,1520,28572,GB,SCT,174,4425,GB_SCT
2020-04-20,Scotland,1520,30092,GB,SCT,169,4594,GB_SCT
2020-04-21,Scotland,1472,31564,GB,SCT,166,4760,GB_SCT
2020-04-22,Scotland,1432,32996,GB,SCT,155,4915,GB_SCT
2020-04-23,Scotland,1423,34419,GB,SCT,148,5063,GB_SCT
2020-04-24,Scotland,1383,35802,GB,SCT,141,5204,GB_SCT
2020-04-25,Scotland,1385,37187,GB,SCT,140,5344,GB_SCT
2020-04-26,Scotland,1382,38569,GB,SCT,133,5477,GB_SCT
2020-04-27,Scotland,1387,39956,GB,SCT,134,5611,GB_SCT
2020-04-28,Scotland,1359,41315,GB,SCT,126,5737,GB_SCT
2020-04-29,Scotland,1363,42678,GB,SCT,114,5851,GB_SCT
2020-04-30,Scotland,1324,44002,GB,SCT,109,5960,GB_SCT
2020-05-01,Scotland,1302,45304,GB,SCT,110,6070,GB_SCT
2020-05-02,Scotland,1277,46581,GB,SCT,108,6178,GB_SCT
2020-05-03,Scotland,1266,47847,GB,SCT,99,6277,GB_SCT
2020-05-04,Scotland,1279,49126,GB,SCT,99,6376,GB_SCT
2020-05-05,Scotland,1225,50351,GB,SCT,104,6480,GB_SCT
2020-05-06,Scotland,1204,51555,GB,SCT,89,6569,GB_SCT
2020-05-07,Scotland,1199,52754,GB,SCT,86,6655,GB_SCT
2020-05-08,Scotland,1168,53922,GB,SCT,84,6739,GB_SCT
2020-05-09,Scotland,1159,55081,GB,SCT,93,6832,GB_SCT
2020-05-10,Scotland,1132,56213,GB,SCT,82,6914,GB_SCT
2020-05-11,Scotland,1145,57358,GB,SCT,80,6994,GB_SCT
2020-05-12,Scotland,1131,58489,GB,SCT,81,7075,GB_SCT
2020-05-13,Scotland,1101,59590,GB,SCT,66,7141,GB_SCT
2020-05-14,Scotland,1100,60690,GB,SCT,71,7212,GB_SCT
2020-05-15,Scotland,1066,61756,GB,SCT,71,7283,GB_SCT
2020-05-16,Scotland,1011,62767,GB,SCT,59,7342,GB_SCT
2020-05-17,Scotland,1007,63774,GB,SCT,59,7401,GB_SCT
2020-05-18,Scotland,1005,64779,GB,SCT,63,7464,GB_SCT
2020-05-19,Scotland,969,65748,GB,SCT,59,7523,GB_SCT
2020-05-20,Scotland,943,66691,GB,SCT,53,7576,GB_SCT
2020-05-21,Scotland,909,67600,GB,SCT,51,7627,GB_SCT
2020-05-22,Scotland,874,68474,GB,SCT,50,7677,GB_SCT
2020-05-23,Scotland,841,69315,GB,SCT,50,7727,GB_SCT
2020-05-24,Scotland,845,70160,GB,SCT,44,7771,GB_SCT
2020-05-25,Scotland,849,71009,GB,SCT,40,7811,GB_SCT
2020-05-26,Scotland,833,71842,GB,SCT,35,7846,GB_SCT
2020-05-27,Scotland,810,72652,GB,SCT,38,7884,GB_SCT
2020-05-28,Scotland,797,73449,GB,SCT,37,7921,GB_SCT
2020-05-29,Scotland,769,74218,GB,SCT,40,7961,GB_SCT
2020-05-30,Scotland,736,74954,GB,SCT,33,7994,GB_SCT
2020-05-31,Scotland,733,75687,GB,SCT,27,8021,GB_SCT
2020-06-01,Scotland,736,76423,GB,SCT,27,8048,GB_SCT
2020-06-02,Scotland,714,77137,GB,SCT,34,8082,GB_SCT
2020-06-03,Scotland,708,77845,GB,SCT,34,8116,GB_SCT
2020-06-04,Scotland,691,78536,GB,SCT,28,8144,GB_SCT
2020-06-05,Scotland,682,79218,GB,SCT,23,8167,GB_SCT
2020-06-06,Scotland,652,79870,GB,SCT,20,8187,GB_SCT
2020-06-07,Scotland,652,80522,GB,SCT,25,8212,GB_SCT
2020-06-08,Scotland,660,81182,GB,SCT,24,8236,GB_SCT
2020-06-09,Scotland,647,81829,GB,SCT,21,8257,GB_SCT
2020-06-10,Scotland,628,82457,GB,SCT,18,8275,GB_SCT
2020-06-11,Scotland,610,83067,GB,SCT,21,8296,GB_SCT
2020-06-12,Scotland,590,83657,GB,SCT,23,8319,GB_SCT
2020-06-13,Scotland,582,84239,GB,SCT,20,8339,GB_SCT
2020-06-14,Scotland,575,84814,GB,SCT,15,8354,GB_SCT
2020-06-15,Scotland,578,85392,GB,SCT,18,8372,GB_SCT
2020-06-16,Scotland,567,85959,GB,SCT,19,8391,GB_SCT
2020-06-17,Scotland,552,86511,GB,SCT,22,8413,GB_SCT
2020-06-18,Scotland,544,87055,GB,SCT,22,8435,GB_SCT
2020-06-19,Scotland,518,87573,GB,SCT,18,8453,GB_SCT
2020-06-20,Scotland,511,88084,GB,SCT,14,8467,GB_SCT
2020-06-21,Scotland,518,88602,GB,SCT,16,8483,GB_SCT
2020-06-22,Scotland,515,89117,GB,SCT,15,8498,GB_SCT
2020-06-23,Scotland,512,89629,GB,SCT,21,8519,GB_SCT
2020-06-24,Scotland,489,90118,GB,SCT,23,8542,GB_SCT
2020-03-18,Scotland,,,GB,SCT,6,6,GB_SCT
2020-03-19,Scotland,,,GB,SCT,11,17,GB_SCT
2020-03-20,Scotland,,,GB,SCT,16,33,GB_SCT
2020-03-21,Scotland,,,GB,SCT,20,53,GB_SCT
2020-03-22,Scotland,,,GB,SCT,23,76,GB_SCT
2020-03-23,Scotland,,,GB,SCT,30,106,GB_SCT
2020-03-24,Scotland,,,GB,SCT,42,148,GB_SCT
2020-03-25,Scotland,,,GB,SCT,52,200,GB_SCT
2020-03-26,Shetland,118,118,GB,SCT,7,63,GB_SCT_S08000026
2020-03-27,Shetland,118,236,GB,SCT,7,70,GB_SCT_S08000026
2020-03-28,Shetland,118,354,GB,SCT,7,77,GB_SCT_S08000026
2020-03-29,Shetland,118,472,GB,SCT,7,84,GB_SCT_S08000026
2020-03-30,Shetland,118,590,GB,SCT,7,91,GB_SCT_S08000026
2020-03-31,Shetland,118,708,GB,SCT,7,98,GB_SCT_S08000026
2020-04-01,Shetland,118,826,GB,SCT,7,105,GB_SCT_S08000026
2020-04-02,Shetland,118,944,GB,SCT,7,112,GB_SCT_S08000026
2020-04-03,Shetland,118,1062,GB,SCT,7,119,GB_SCT_S08000026
2020-04-04,Shetland,118,1180,GB,SCT,7,126,GB_SCT_S08000026
2020-04-05,Shetland,118,1298,GB,SCT,7,133,GB_SCT_S08000026
2020-04-06,Shetland,118,1416,GB,SCT,7,140,GB_SCT_S08000026
2020-04-07,Shetland,118,1534,GB,SCT,7,147,GB_SCT_S08000026
2020-04-08,Shetland,118,1652,GB,SCT,7,154,GB_SCT_S08000026
2020-04-09,Shetland,118,1770,GB,SCT,7,161,GB_SCT_S08000026
2020-04-10,Shetland,118,1888,GB,SCT,7,168,GB_SCT_S08000026
2020-04-11,Shetland,118,2006,GB,SCT,7,175,GB_SCT_S08000026
2020-04-12,Shetland,118,2124,GB,SCT,7,182,GB_SCT_S08000026
2020-04-13,Shetland,118,2242,GB,SCT,7,189,GB_SCT_S08000026
2020-04-14,Shetland,118,2360,GB,SCT,7,196,GB_SCT_S08000026
2020-04-15,Shetland,118,2478,GB,SCT,7,203,GB_SCT_S08000026
2020-04-16,Shetland,118,2596,GB,SCT,7,210,GB_SCT_S08000026
2020-04-17,Shetland,118,2714,GB,SCT,7,217,GB_SCT_S08000026
2020-04-18,Shetland,118,2832,GB,SCT,7,224,GB_SCT_S08000026
2020-04-19,Shetland,118,2950,GB,SCT,7,231,GB_SCT_S08000026
2020-04-20,Shetland,118,3068,GB,SCT,7,238,GB_SCT_S08000026
2020-04-21,Shetland,118,3186,GB,SCT,7,245,GB_SCT_S08000026
2020-04-22,Shetland,118,3304,GB,SCT,7,252,GB_SCT_S08000026
2020-04-23,Shetland,118,3422,GB,SCT,7,259,GB_SCT_S08000026
2020-04-24,Shetland,118,3540,GB,SCT,7,266,GB_SCT_S08000026
2020-04-25,Shetland,118,3658,GB,SCT,7,273,GB_SCT_S08000026
2020-04-26,Shetland,118,3776,GB,SCT,7,280,GB_SCT_S08000026
2020-04-27,Shetland,118,3894,GB,SCT,7,287,GB_SCT_S08000026
2020-04-28,Shetland,118,4012,GB,SCT,7,294,GB_SCT_S08000026
2020-04-29,Shetland,118,4130,GB,SCT,7,301,GB_SCT_S08000026
2020-04-30,Shetland,118,4248,GB,SCT,7,308,GB_SCT_S08000026
2020-05-01,Shetland,118,4366,GB,SCT,7,315,GB_SCT_S08000026
2020-05-02,Shetland,118,4484,GB,SCT,7,322,GB_SCT_S08000026
2020-05-03,Shetland,118,4602,GB,SCT,7,329,GB_SCT_S08000026
2020-05-04,Shetland,118,4720,GB,SCT,7,336,GB_SCT_S08000026
2020-05-05,Shetland,118,4838,GB,SCT,7,343,GB_SCT_S08000026
2020-05-06,Shetland,118,4956,GB,SCT,7,350,GB_SCT_S08000026
2020-05-07,Shetland,118,5074,GB,SCT,7,357,GB_SCT_S08000026
2020-05-08,Shetland,118,5192,GB,SCT,7,364,GB_SCT_S08000026
2020-05-09,Shetland,118,5310,GB,SCT,7,371,GB_SCT_S08000026
2020-05-10,Shetland,118,5428,GB,SCT,7,378,GB_SCT_S08000026
2020-05-11,Shetland,118,5546,GB,SCT,7,385,GB_SCT_S08000026
2020-05-12,Shetland,118,5664,GB,SCT,7,392,GB_SCT_S08000026
2020-05-13,Shetland,118,5782,GB,SCT,7,399,GB_SCT_S08000026
2020-05-14,Shetland,118,5900,GB,SCT,7,406,GB_SCT_S08000026
2020-05-15,Shetland,118,6018,GB,SCT,7,413,GB_SCT_S08000026
2020-05-16,Shetland,118,6136,GB,SCT,7,420,GB_SCT_S08000026
2020-05-17,Shetland,118,6254,GB,SCT,7,427,GB_SCT_S08000026
2020-05-18,Shetland,118,6372,GB,SCT,7,434,GB_SCT_S08000026
2020-05-19,Shetland,118,6490,GB,SCT,7,441,GB_SCT_S08000026
2020-05-20,Shetland,118,6608,GB,SCT,7,448,GB_SCT_S08000026
2020-05-21,Shetland,118,6726,GB,SCT,7,455,GB_SCT_S08000026
2020-05-22,Shetland,118,6844,GB,SCT,7,462,GB_SCT_S08000026
2020-05-23,Shetland,118,6962,GB,SCT,7,469,GB_SCT_S08000026
2020-05-24,Shetland,118,7080,GB,SCT,7,476,GB_SCT_S08000026
2020-05-25,Shetland,118,7198,GB,SCT,7,483,GB_SCT_S08000026
2020-05-26,Shetland,118,7316,GB,SCT,7,490,GB_SCT_S08000026
2020-05-27,Shetland,118,7434,GB,SCT,7,497,GB_SCT_S08000026
2020-05-28,Shetland,118,7552,GB,SCT,7,504,GB_SCT_S08000026
2020-05-29,Shetland,118,7670,GB,SCT,7,511,GB_SCT_S08000026
2020-05-30,Shetland,118,7788,GB,SCT,7,518,GB_SCT_S08000026
2020-05-31,Shetland,118,7906,GB,SCT,7,525,GB_SCT_S08000026
2020-06-01,Shetland,118,8024,GB,SCT,7,532,GB_SCT_S08000026
2020-06-02,Shetland,118,8142,GB,SCT,7,539,GB_SCT_S08000026
2020-06-03,Shetland,118,8260,GB,SCT,7,546,GB_SCT_S08000026
2020-06-04,Shetland,118,8378,GB,SCT,7,553,GB_SCT_S08000026
2020-06-05,Shetland,118,8496,GB,SCT,7,560,GB_SCT_S08000026
2020-06-06,Shetland,118,8614,GB,SCT,7,567,GB_SCT_S08000026
2020-06-07,Shetland,118,8732,GB,SCT,7,574,GB_SCT_S08000026
2020-06-08,Shetland,118,8850,GB,SCT,7,581,GB_SCT_S08000026
2020-06-09,Shetland,118,8968,GB,SCT,7,588,GB_SCT_S08000026
2020-06-10,Shetland,118,9086,GB,SCT,7,595,GB_SCT_S08000026
2020-06-11,Shetland,118,9204,GB,SCT,7,602,GB_SCT_S08000026
2020-06-12,Shetland,118,9322,GB,SCT,7,609,GB_SCT_S08000026
2020-06-13,Shetland,118,9440,GB,SCT,7,616,GB_SCT_S08000026
2020-06-14,Shetland,118,9558,GB,SCT,7,623,GB_SCT_S08000026
2020-06-15,Shetland,118,9676,GB,SCT,7,630,GB_SCT_S08000026
2020-06-16,Shetland,118,9794,GB,SCT,7,637,GB_SCT_S08000026
2020-06-17,Shetland,118,9912,GB,SCT,7,644,GB_SCT_S08000026
2020-06-18,Shetland,118,10030,GB,SCT,7,651,GB_SCT_S08000026
2020-06-19,Shetland,118,10148,GB,SCT,7,658,GB_SCT_S08000026
2020-06-20,Shetland,118,10266,GB,SCT,7,665,GB_SCT_S08000026
2020-06-21,Shetland,118,10384,GB,SCT,7,672,GB_SCT_S08000026
2020-06-22,Shetland,118,10502,GB,SCT,7,679,GB_SCT_S08000026
2020-06-23,Shetland,118,10620,GB,SCT,7,686,GB_SCT_S08000026
2020-06-24,Shetland,118,10738,GB,SCT,7,693,GB_SCT_S08000026
2020-03-18,Shetland,,,GB,SCT,7,7,GB_SCT_S08000026
2020-03-19,Shetland,,,GB,SCT,7,14,GB_SCT_S08000026
2020-03-20,Shetland,,,GB,SCT,7,21,GB_SCT_S08000026
2020-03-21,Shetland,,,GB,SCT,7,28,GB_SCT_S08000026
2020-03-22,Shetland,,,GB,SCT,7,35,GB_SCT_S08000026
2020-03-23,Shetland,,,GB,SCT,7,42,GB_SCT_S08000026
2020-03-24,Shetland,,,GB,SCT,7,49,GB_SCT_S08000026
2020-03-25,Shetland,,,GB,SCT,7,56,GB_SCT_S08000026
2020-03-26,Tayside,26,26,GB,SCT,5,57,GB_SCT_S08000030
2020-03-27,Tayside,25,51,GB,SCT,6,63,GB_SCT_S08000030
2020-03-28,Tayside,32,83,GB,SCT,7,70,GB_SCT_S08000030
2020-03-29,Tayside,34,117,GB,SCT,7,77,GB_SCT_S08000030
2020-03-30,Tayside,46,163,GB,SCT,9,86,GB_SCT_S08000030
2020-03-31,Tayside,48,211,GB,SCT,10,96,GB_SCT_S08000030
2020-04-01,Tayside,52,263,GB,SCT,10,106,GB_SCT_S08000030
2020-04-02,Tayside,64,327,GB,SCT,12,118,GB_SCT_S08000030
2020-04-03,Tayside,67,394,GB,SCT,14,132,GB_SCT_S08000030
2020-04-04,Tayside,74,468,GB,SCT,17,149,GB_SCT_S08000030
2020-04-05,Tayside,83,551,GB,SCT,13,162,GB_SCT_S08000030
2020-04-06,Tayside,93,644,GB,SCT,15,177,GB_SCT_S08000030
2020-04-07,Tayside,91,735,GB,SCT,11,188,GB_SCT_S08000030
2020-04-08,Tayside,105,840,GB,SCT,7,195,GB_SCT_S08000030
2020-04-09,Tayside,94,934,GB,SCT,7,202,GB_SCT_S08000030
2020-04-10,Tayside,94,1028,GB,SCT,8,210,GB_SCT_S08000030
2020-04-11,Tayside,97,1125,GB,SCT,8,218,GB_SCT_S08000030
2020-04-12,Tayside,94,1219,GB,SCT,8,226,GB_SCT_S08000030
2020-04-13,Tayside,92,1311,GB,SCT,8,234,GB_SCT_S08000030
2020-04-14,Tayside,97,1408,GB,SCT,8,242,GB_SCT_S08000030
2020-04-15,Tayside,93,1501,GB,SCT,6,248,GB_SCT_S08000030
2020-04-16,Tayside,90,1591,GB,SCT,6,254,GB_SCT_S08000030
2020-04-17,Tayside,89,1680,GB,SCT,5,259,GB_SCT_S08000030
2020-04-18,Tayside,89,1769,GB,SCT,7,266,GB_SCT_S08000030
2020-04-19,Tayside,90,1859,GB,SCT,6,272,GB_SCT_S08000030
2020-04-20,Tayside,87,1946,GB,SCT,8,280,GB_SCT_S08000030
2020-04-21,Tayside,77,2023,GB,SCT,7,287,GB_SCT_S08000030
2020-04-22,Tayside,66,2089,GB,SCT,7,294,GB_SCT_S08000030
2020-04-23,Tayside,71,2160,GB,SCT,6,300,GB_SCT_S08000030
2020-04-24,Tayside,64,2224,GB,SCT,6,306,GB_SCT_S08000030
2020-04-25,Tayside,67,2291,GB,SCT,5,311,GB_SCT_S08000030
2020-04-26,Tayside,69,2360,GB,SCT,5,316,GB_SCT_S08000030
2020-04-27,Tayside,69,2429,GB,SCT,5,321,GB_SCT_S08000030
2020-04-28,Tayside,65,2494,GB,SCT,5,326,GB_SCT_S08000030
2020-04-29,Tayside,66,2560,GB,SCT,5,331,GB_SCT_S08000030
2020-04-30,Tayside,65,2625,GB,SCT,5,336,GB_SCT_S08000030
2020-05-01,Tayside,65,2690,GB,SCT,5,341,GB_SCT_S08000030
2020-05-02,Tayside,59,2749,GB,SCT,5,346,GB_SCT_S08000030
2020-05-03,Tayside,56,2805,GB,SCT,5,351,GB_SCT_S08000030
2020-05-04,Tayside,57,2862,GB,SCT,5,356,GB_SCT_S08000030
2020-05-05,Tayside,44,2906,GB,SCT,5,361,GB_SCT_S08000030
2020-05-06,Tayside,47,2953,GB,SCT,5,366,GB_SCT_S08000030
2020-05-07,Tayside,48,3001,GB,SCT,5,371,GB_SCT_S08000030
2020-05-08,Tayside,47,3048,GB,SCT,5,376,GB_SCT_S08000030
2020-05-09,Tayside,44,3092,GB,SCT,5,381,GB_SCT_S08000030
2020-05-10,Tayside,41,3133,GB,SCT,5,386,GB_SCT_S08000030
2020-05-11,Tayside,37,3170,GB,SCT,5,391,GB_SCT_S08000030
2020-05-12,Tayside,29,3199,GB,SCT,5,396,GB_SCT_S08000030
2020-05-13,Tayside,27,3226,GB,SCT,5,401,GB_SCT_S08000030
2020-05-14,Tayside,25,3251,GB,SCT,5,406,GB_SCT_S08000030
2020-05-15,Tayside,23,3274,GB,SCT,5,411,GB_SCT_S08000030
2020-05-16,Tayside,22,3296,GB,SCT,5,416,GB_SCT_S08000030
2020-05-17,Tayside,23,3319,GB,SCT,5,421,GB_SCT_S08000030
2020-05-18,Tayside,23,3342,GB,SCT,5,426,GB_SCT_S08000030
2020-05-19,Tayside,18,3360,GB,SCT,5,431,GB_SCT_S08000030
2020-05-20,Tayside,21,3381,GB,SCT,5,436,GB_SCT_S08000030
2020-05-21,Tayside,20,3401,GB,SCT,5,441,GB_SCT_S08000030
2020-05-22,Tayside,15,3416,GB,SCT,5,446,GB_SCT_S08000030
2020-05-23,Tayside,13,3429,GB,SCT,5,451,GB_SCT_S08000030
2020-05-24,Tayside,13,3442,GB,SCT,5,456,GB_SCT_S08000030
2020-05-25,Tayside,14,3456,GB,SCT,5,461,GB_SCT_S08000030
2020-05-26,Tayside,13,3469,GB,SCT,5,466,GB_SCT_S08000030
2020-05-27,Tayside,14,3483,GB,SCT,5,471,GB_SCT_S08000030
2020-05-28,Tayside,13,3496,GB,SCT,5,476,GB_SCT_S08000030
2020-05-29,Tayside,10,3506,GB,SCT,5,481,GB_SCT_S08000030
2020-05-30,Tayside,8,3514,GB,SCT,5,486,GB_SCT_S08000030
2020-05-31,Tayside,9,3523,GB,SCT,5,491,GB_SCT_S08000030
2020-06-01,Tayside,10,3533,GB,SCT,5,496,GB_SCT_S08000030
2020-06-02,Tayside,10,3543,GB,SCT,5,501,GB_SCT_S08000030
2020-06-03,Tayside,9,3552,GB,SCT,5,506,GB_SCT_S08000030
2020-06-04,Tayside,8,3560,GB,SCT,5,511,GB_SCT_S08000030
2020-06-05,Tayside,8,3568,GB,SCT,5,516,GB_SCT_S08000030
2020-06-06,Tayside,8,3576,GB,SCT,5,521,GB_SCT_S08000030
2020-06-07,Tayside,7,3583,GB,SCT,5,526,GB_SCT_S08000030
2020-06-08,Tayside,7,3590,GB,SCT,5,531,GB_SCT_S08000030
2020-06-09,Tayside,8,3598,GB,SCT,5,536,GB_SCT_S08000030
