key,date,nakazavzahranici,new_confirmed,nakazavzahranici_age_06,nakazavzahranici_age_02,nakazavzahranici_age_04,nakazavzahranici_age_00,nakazavzahranici_age_03,nakazavzahranici_age_05,nakazavzahranici_age_01,nakazavzahranici_age_08,nakazavzahranici_age_07,nakazavzahranici_age_09,new_confirmed_age_06,new_confirmed_age_02,new_confirmed_age_04,new_confirmed_age_00,new_confirmed_age_03,new_confirmed_age_05,new_confirmed_age_01,new_confirmed_age_08,new_confirmed_age_07,new_confirmed_age_09,nakazavzahranici_male,nakazavzahranici_female,new_confirmed_male,new_confirmed_female,age_bin_00,age_bin_01,age_bin_02,age_bin_03,age_bin_04,age_bin_05,age_bin_06,age_bin_07,age_bin_08,age_bin_09,total_confirmed,total_confirmed_age_06,total_confirmed_age_02,total_confirmed_age_04,total_confirmed_age_00,total_confirmed_age_03,total_confirmed_age_05,total_confirmed_age_01,total_confirmed_age_08,total_confirmed_age_07,total_confirmed_age_09,total_confirmed_male,total_confirmed_female
CZ_20_203,2020-03-16,0,2,,,0,,,0,,,,,,,1,,,1,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,2,0,3,0,2,1,0,1,0,0,6,3
CZ_20_203,2020-03-17,0,2,,,,,,0,,,,,,,,,,2,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,2,0,3,0,2,3,0,1,0,0,7,4
CZ_20_203,2020-03-18,0,5,0,,0,,,0,,,,,2,,2,,,1,,,,,0,0,2,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,4,0,5,0,2,4,0,1,0,0,9,7
CZ_20_203,2020-03-19,0,5,,,0,0,0,0,,,,,,,2,1,1,1,,,,,0,0,3,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,4,0,7,1,3,5,0,1,0,0,12,9
CZ_20_203,2020-03-20,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,4,0,7,1,3,6,0,1,0,0,12,10
CZ_20_203,2020-03-23,2,6,1,,,,0,1,,,,,1,,,,3,2,,,,,1,1,2,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,5,0,7,1,6,8,0,1,0,0,14,14
CZ_20_203,2020-03-26,0,2,,,0,,0,,,,,,,,1,,1,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,30,5,0,8,1,7,8,0,1,0,0,15,15
CZ_20_203,2020-03-27,0,9,,,0,,0,0,,,,,,,2,,4,3,,,,,0,0,5,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,39,5,0,10,1,11,11,0,1,0,0,20,19
CZ_20_203,2020-03-28,0,7,,0,0,,,0,0,,0,0,,1,1,,,1,2,,1,1,0,0,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,46,5,1,11,1,11,12,2,1,1,1,22,24
CZ_20_203,2020-03-29,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,47,5,1,11,1,11,12,2,2,1,1,22,25
CZ_20_203,2020-03-30,0,2,,,0,,,,0,,,,,,1,,,,1,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,49,5,1,12,1,11,12,3,2,1,1,24,25
CZ_20_203,2020-03-31,0,3,,0,,,,0,,0,,,,1,,,,1,,1,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,52,5,2,12,1,11,13,3,3,1,1,26,26
CZ_20_203,2020-04-01,0,3,0,,,,0,,,0,,,1,,,,1,,,1,,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,55,6,2,12,1,12,13,3,4,1,1,27,28
CZ_20_203,2020-04-02,0,3,,0,0,,,0,,,,,,1,1,,,1,,,,,,0,,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,58,6,3,13,1,12,14,3,4,1,1,27,31
CZ_20_203,2020-04-03,0,4,,,0,,,,0,,,,,,3,,,,1,,,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,62,6,3,16,1,12,14,4,4,1,1,29,33
CZ_20_203,2020-04-04,0,3,,,0,0,,,0,,,,,,1,1,,,1,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,65,6,3,17,2,12,14,5,4,1,1,31,34
CZ_20_203,2020-04-05,0,4,,,0,,0,,,0,0,,,,1,,1,,,1,1,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,69,6,3,18,2,13,14,5,5,2,1,33,36
CZ_20_203,2020-04-06,0,2,,0,,,,0,,,,,,1,,,,1,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,71,6,4,18,2,13,15,5,5,2,1,34,37
CZ_20_203,2020-04-07,0,3,,,0,,0,,,0,,,,,1,,1,,,1,,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,74,6,4,19,2,14,15,5,6,2,1,35,39
CZ_20_203,2020-04-08,0,4,,0,,,,0,,,0,,,2,,,,1,,,1,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,78,6,6,19,2,14,16,5,6,3,1,37,41
CZ_20_203,2020-04-09,0,5,,0,0,,,,0,0,,,,1,1,,,,1,2,,,0,0,3,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,83,6,7,20,2,14,16,6,8,3,1,40,43
CZ_20_203,2020-04-10,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,84,6,8,20,2,14,16,6,8,3,1,40,44
CZ_20_203,2020-04-11,0,1,,,,0,,,,,,,,,,1,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,85,6,8,20,3,14,16,6,8,3,1,41,44
CZ_20_203,2020-04-12,0,4,,0,,0,0,,,,,,,2,,1,1,,,,,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,89,6,10,20,4,15,16,6,8,3,1,43,46
CZ_20_203,2020-04-13,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,90,6,10,20,4,15,17,6,8,3,1,44,46
CZ_20_203,2020-04-14,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,91,6,10,21,4,15,17,6,8,3,1,44,47
CZ_20_203,2020-04-15,0,2,,,0,,0,,,,,,,,1,,1,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,93,6,10,22,4,16,17,6,8,3,1,45,48
CZ_20_203,2020-04-16,0,2,0,,,,0,,,,,,1,,,,1,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,95,7,10,22,4,17,17,6,8,3,1,46,49
CZ_20_203,2020-04-26,0,2,,,,,0,0,,,,,,,,,1,1,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,97,7,10,22,4,18,18,6,8,3,1,46,51
CZ_20_203,2020-05-04,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,98,7,11,22,4,18,18,6,8,3,1,46,52
CZ_20_203,2020-05-05,0,1,0,,,,,,,,,,1,,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,99,8,11,22,4,18,18,6,8,3,1,46,53
CZ_20_203,2020-05-08,0,2,,,0,,,,,,,,,,2,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,101,8,11,24,4,18,18,6,8,3,1,47,54
CZ_20_203,2020-05-09,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,102,8,11,25,4,18,18,6,8,3,1,48,54
CZ_20_203,2020-05-10,0,3,,0,0,,,0,,,,,,1,1,,,1,,,,,0,,3,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,105,8,12,26,4,18,19,6,8,3,1,51,54
CZ_20_203,2020-05-12,0,2,,,,,0,0,,,,,,,,,1,1,,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,107,8,12,26,4,19,20,6,8,3,1,53,54
CZ_20_203,2020-05-13,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,108,8,12,27,4,19,20,6,8,3,1,53,55
CZ_20_203,2020-05-14,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,109,8,12,27,4,19,21,6,8,3,1,53,56
CZ_20_203,2020-06-05,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,110,8,13,27,4,19,21,6,8,3,1,54,56
CZ_20_203,2020-06-08,0,2,,0,,,,,,,,,,2,,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,112,8,15,27,4,19,21,6,8,3,1,55,57
CZ_20_203,2020-06-10,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,113,8,16,27,4,19,21,6,8,3,1,55,58
CZ_20_203,2020-06-11,1,2,0,,,,1,,,,,,1,,,,1,,,,,,1,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,115,9,16,27,4,20,21,6,8,3,1,56,59
CZ_20_203,2020-06-12,0,4,,0,0,0,,,,,,,,1,1,2,,,,,,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,119,9,17,28,6,20,21,6,8,3,1,58,61
CZ_20_203,2020-06-13,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,120,9,17,28,6,21,21,6,8,3,1,59,61
CZ_20_203,2020-06-14,1,5,,0,1,,0,,,,,,,1,3,,1,,,,,,1,0,1,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,125,9,18,31,6,22,21,6,8,3,1,60,65
CZ_20_203,2020-06-27,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,126,9,18,31,6,22,22,6,8,3,1,61,65
CZ_20_203,2020-06-28,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,127,9,19,31,6,22,22,6,8,3,1,62,65
CZ_20_204,2020-03-17,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,0,1,0,0,0,0,0,0,0,0,0,1
CZ_20_204,2020-03-19,0,3,0,,0,,,,,,0,,1,,1,,,,,,1,,0,,3,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,1,1,1,0,0,0,0,0,1,0,3,1
CZ_20_204,2020-03-20,0,3,,0,0,,0,,,,,,,1,1,,1,,,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,1,2,2,0,1,0,0,0,1,0,5,2
CZ_20_204,2020-03-22,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,1,2,2,0,2,0,0,0,1,0,6,2
CZ_20_204,2020-03-23,0,3,0,0,0,,,,,,,,1,1,1,,,,,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,2,3,3,0,2,0,0,0,1,0,8,3
CZ_20_204,2020-03-24,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,2,3,4,0,2,0,0,0,1,0,9,3
CZ_20_204,2020-03-26,1,4,0,1,,,,0,0,,,,1,1,,,,1,1,,,,1,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,3,4,4,0,2,1,1,0,1,0,11,5
CZ_20_204,2020-03-27,0,3,,,0,,,,0,0,,,,,1,,,,1,1,,,,0,,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,19,3,4,5,0,2,1,2,1,1,0,11,8
CZ_20_204,2020-03-30,1,1,,,1,,,,,,,,,,1,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,20,3,4,6,0,2,1,2,1,1,0,12,8
CZ_20_204,2020-03-31,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,3,4,7,0,2,1,2,1,1,0,12,9
CZ_20_204,2020-04-02,0,7,,0,0,,0,0,,,0,0,,1,1,,1,2,,,1,1,0,0,3,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,3,5,8,0,3,3,2,1,2,1,15,13
CZ_20_204,2020-04-03,1,3,,1,,,0,,,,,,,1,,,2,,,,,,1,,3,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,31,3,6,8,0,5,3,2,1,2,1,18,13
CZ_20_204,2020-04-04,0,3,,0,,,0,,,,,0,,1,,,1,,,,,1,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,34,3,7,8,0,6,3,2,1,2,2,19,15
CZ_20_204,2020-04-05,0,2,,0,,,,,,,,,,2,,,,,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,36,3,9,8,0,6,3,2,1,2,2,19,17
CZ_20_204,2020-04-06,0,2,0,,,,,,,,,,2,,,,,,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,38,5,9,8,0,6,3,2,1,2,2,19,19
CZ_20_204,2020-04-07,0,2,0,,0,,,,,,,,1,,1,,,,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,40,6,9,9,0,6,3,2,1,2,2,19,21
CZ_20_204,2020-04-10,0,2,,,,,,,,,0,0,,,,,,,,,1,1,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,42,6,9,9,0,6,3,2,1,3,3,19,23
CZ_20_204,2020-04-11,0,2,0,0,,,,,,,,,1,1,,,,,,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,44,7,10,9,0,6,3,2,1,3,3,21,23
CZ_20_204,2020-04-12,0,2,,,0,,,,,,0,,,,1,,,,,,1,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,46,7,10,10,0,6,3,2,1,4,3,21,25
CZ_20_204,2020-04-14,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,47,7,10,10,0,6,4,2,1,4,3,21,26
CZ_20_204,2020-04-16,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,48,7,10,10,0,6,4,2,2,4,3,21,27
CZ_20_204,2020-04-20,0,3,,,0,,,0,,,,,,,1,,,2,,,,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,51,7,10,11,0,6,6,2,2,4,3,22,29
CZ_20_204,2020-04-25,0,3,,,0,0,,,0,,,,,,1,1,,,1,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,54,7,10,12,1,6,6,3,2,4,3,24,30
CZ_20_204,2020-05-02,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,55,7,10,12,1,6,7,3,2,4,3,25,30
CZ_20_204,2020-05-03,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,56,7,11,12,1,6,7,3,2,4,3,25,31
CZ_20_204,2020-05-06,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,57,7,12,12,1,6,7,3,2,4,3,26,31
CZ_20_204,2020-05-08,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,58,7,13,12,1,6,7,3,2,4,3,26,32
CZ_20_204,2020-05-14,4,4,,4,,,,,,,,,,4,,,,,,,,,4,,4,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,62,7,17,12,1,6,7,3,2,4,3,30,32
CZ_20_204,2020-05-17,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,63,7,17,12,1,6,8,3,2,4,3,31,32
CZ_20_204,2020-05-19,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,64,7,17,12,1,6,9,3,2,4,3,31,33
CZ_20_204,2020-05-22,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,65,7,18,12,1,6,9,3,2,4,3,32,33
CZ_20_204,2020-05-23,0,1,,,,,,,0,,,,,,,,,,1,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,66,7,18,12,1,6,9,4,2,4,3,32,34
CZ_20_204,2020-06-20,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,67,7,19,12,1,6,9,4,2,4,3,32,35
CZ_20_204,2020-06-24,1,2,,1,0,,,,,,,,,1,1,,,,,,,,1,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,69,7,20,13,1,6,9,4,2,4,3,33,36
CZ_20_204,2020-06-26,1,2,0,1,,,,,,,,,1,1,,,,,,,,,1,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,71,8,21,13,1,6,9,4,2,4,3,34,37
CZ_20_204,2020-06-27,1,1,,,,,,1,,,,,,,,,,1,,,,,,1,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,72,8,21,13,1,6,10,4,2,4,3,34,38
CZ_20_204,2020-06-28,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,73,8,21,13,1,7,10,4,2,4,3,35,38
CZ_20_205,2020-03-12,1,1,,,,,,,1,,,,,,,,,,1,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,0,0,0,0,0,0,1,0,0,0,1,0
CZ_20_205,2020-03-17,1,1,,,,,,1,,,,,,,,,,1,,,,,,1,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2,0,0,0,0,0,1,1,0,0,0,1,1
CZ_20_205,2020-03-19,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,0,1,0,0,0,1,1,0,0,0,1,2
CZ_20_205,2020-03-20,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,0,2,0,0,0,1,1,0,0,0,2,2
CZ_20_205,2020-03-26,0,2,,,0,,0,,,,,,,,1,,1,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,0,2,1,0,1,1,1,0,0,0,3,3
CZ_20_205,2020-04-03,0,1,,,,,,,0,,,,,,,,,,1,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,0,2,1,0,1,1,2,0,0,0,3,4
CZ_20_205,2020-04-04,0,3,,0,,,0,,0,,,,,1,,,1,,1,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,0,3,1,0,2,1,3,0,0,0,5,5
CZ_20_205,2020-04-06,0,1,,,,,,,,,,0,,,,,,,,,,1,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,0,3,1,0,2,1,3,0,0,1,5,6
CZ_20_205,2020-04-07,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,0,4,1,0,2,1,3,0,0,1,6,6
CZ_20_205,2020-04-08,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,0,4,1,0,3,1,3,0,0,1,6,7
CZ_20_205,2020-04-09,0,3,0,,0,,,,,,,,2,,1,,,,,,,,,0,,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,2,4,2,0,3,1,3,0,0,1,6,10
CZ_20_205,2020-04-10,0,2,,,,,,0,,,0,,,,,,,1,,,1,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,2,4,2,0,3,2,3,0,1,1,7,11
CZ_20_205,2020-04-11,0,1,,,,,,,,,0,,,,,,,,,,1,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,19,2,4,2,0,3,2,3,0,2,1,7,12
CZ_20_205,2020-04-15,1,2,,1,,,0,,,,,,,1,,,1,,,,,,,1,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,2,5,2,0,4,2,3,0,2,1,7,14
CZ_20_205,2020-04-16,0,1,,,,,,,,,0,,,,,,,,,,1,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,2,5,2,0,4,2,3,0,3,1,7,15
CZ_20_205,2020-04-17,0,2,,,,0,,,,,,,,,,2,,,,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,2,5,2,2,4,2,3,0,3,1,9,15
CZ_20_205,2020-04-18,0,1,,,,0,,,,,,,,,,1,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,25,2,5,2,3,4,2,3,0,3,1,9,16
CZ_20_205,2020-04-19,1,2,,,,0,1,,,,,,,,,1,1,,,,,,1,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,27,2,5,2,4,5,2,3,0,3,1,11,16
CZ_20_205,2020-04-20,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,2,5,2,4,5,3,3,0,3,1,11,17
CZ_20_205,2020-04-22,0,4,,0,0,,,0,,,,,,2,1,,,1,,,,,0,0,3,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,32,2,7,3,4,5,4,3,0,3,1,14,18
CZ_20_205,2020-04-26,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,33,2,7,3,4,5,5,3,0,3,1,14,19
CZ_20_205,2020-05-20,0,2,,,,,,,,,0,,,,,,,,,,2,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,35,2,7,3,4,5,5,3,0,5,1,15,20
CZ_20_205,2020-06-03,0,1,,,,,,,0,,,,,,,,,,1,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,36,2,7,3,4,5,5,4,0,5,1,15,21
CZ_20_205,2020-06-15,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,37,2,8,3,4,5,5,4,0,5,1,15,22
CZ_20_206,2020-03-09,1,1,1,,,,,,,,,,1,,,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,1,0,0,0,0,0,0,0,0,0,1,0
CZ_20_206,2020-03-12,3,5,0,,1,,,2,0,,,,1,,1,,,2,1,,,,2,1,3,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,2,0,1,0,0,2,1,0,0,0,4,2
CZ_20_206,2020-03-14,1,4,0,,0,,1,0,,,,,1,,1,,1,1,,,,,1,0,3,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,3,0,2,0,1,3,1,0,0,0,7,3
CZ_20_206,2020-03-18,0,2,,,0,,0,,,,,,,,1,,1,,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,3,0,3,0,2,3,1,0,0,0,7,5
CZ_20_206,2020-03-19,0,3,,0,0,0,,,,,,,,1,1,1,,,,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,15,3,1,4,1,2,3,1,0,0,0,9,6
CZ_20_206,2020-03-20,0,2,,,0,,0,,,,,,,,1,,1,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,17,3,1,5,1,3,3,1,0,0,0,10,7
CZ_20_206,2020-03-23,0,4,,0,,,0,,,,0,,,1,,,1,,,,2,,0,0,3,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,3,2,5,1,4,3,1,0,2,0,13,8
CZ_20_206,2020-03-25,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,3,2,5,1,5,3,1,0,2,0,14,8
CZ_20_206,2020-03-27,0,2,,,0,,,0,,,,,,,1,,,1,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,3,2,6,1,5,4,1,0,2,0,14,10
CZ_20_206,2020-03-28,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,25,3,2,7,1,5,4,1,0,2,0,15,10
