match_string,date,confirmed,deceased,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
Cochabamba,2020-04-24,4,,4,70,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-04-25,1,,1,71,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-04-26,7,,7,78,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-04-28,1,,1,79,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-04-29,1,,1,80,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-02,1,,1,81,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-04,1,,1,82,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-08,8,,8,90,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-09,5,,5,95,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-10,9,,9,104,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-11,5,,5,109,0,6,BO,,cochabamba,BO_C
Cochabamba,2020-05-12,21,1,21,130,1,7,BO,,cochabamba,BO_C
Cochabamba,2020-05-13,18,1,18,148,1,8,BO,,cochabamba,BO_C
Cochabamba,2020-05-14,22,,22,170,0,8,BO,,cochabamba,BO_C
Cochabamba,2020-05-15,26,1,26,196,1,9,BO,,cochabamba,BO_C
Cochabamba,2020-05-16,18,,18,214,0,9,BO,,cochabamba,BO_C
Cochabamba,2020-05-17,10,,10,224,0,9,BO,,cochabamba,BO_C
Cochabamba,2020-05-18,4,1,4,228,1,10,BO,,cochabamba,BO_C
Cochabamba,2020-05-19,18,1,18,246,1,11,BO,,cochabamba,BO_C
Cochabamba,2020-05-20,13,,13,259,0,11,BO,,cochabamba,BO_C
Cochabamba,2020-05-21,7,,7,266,0,11,BO,,cochabamba,BO_C
Cochabamba,2020-05-22,19,,19,285,0,11,BO,,cochabamba,BO_C
Cochabamba,2020-05-23,10,2,10,295,2,13,BO,,cochabamba,BO_C
Cochabamba,2020-05-24,34,,34,329,0,13,BO,,cochabamba,BO_C
Cochabamba,2020-05-25,10,5,10,339,5,18,BO,,cochabamba,BO_C
Cochabamba,2020-05-26,6,,6,345,0,18,BO,,cochabamba,BO_C
La Paz,2020-03-19,1,,1,1,0,0,BO,,la paz,BO_L
La Paz,2020-03-24,2,,2,3,0,0,BO,,la paz,BO_L
La Paz,2020-03-25,1,,1,4,0,0,BO,,la paz,BO_L
La Paz,2020-03-26,4,,4,8,0,0,BO,,la paz,BO_L
La Paz,2020-03-28,2,,2,10,0,0,BO,,la paz,BO_L
La Paz,2020-03-29,3,2,3,13,2,2,BO,,la paz,BO_L
La Paz,2020-03-30,1,1,1,14,1,3,BO,,la paz,BO_L
La Paz,2020-03-31,2,,2,16,0,3,BO,,la paz,BO_L
La Paz,2020-04-02,3,1,3,19,1,4,BO,,la paz,BO_L
La Paz,2020-04-03,1,1,1,20,1,5,BO,,la paz,BO_L
La Paz,2020-04-04,3,,3,23,0,5,BO,,la paz,BO_L
La Paz,2020-04-05,9,,9,32,0,5,BO,,la paz,BO_L
La Paz,2020-04-06,5,2,5,37,2,7,BO,,la paz,BO_L
La Paz,2020-04-07,2,,2,39,0,7,BO,,la paz,BO_L
La Paz,2020-04-08,18,,18,57,0,7,BO,,la paz,BO_L
La Paz,2020-04-10,2,,2,59,0,7,BO,,la paz,BO_L
La Paz,2020-04-11,6,1,6,65,1,8,BO,,la paz,BO_L
La Paz,2020-04-12,8,2,8,73,2,10,BO,,la paz,BO_L
La Paz,2020-04-13,7,1,7,80,1,11,BO,,la paz,BO_L
La Paz,2020-04-14,11,,11,91,0,11,BO,,la paz,BO_L
La Paz,2020-04-15,10,,10,101,0,11,BO,,la paz,BO_L
La Paz,2020-04-16,19,1,19,120,1,12,BO,,la paz,BO_L
La Paz,2020-04-18,6,,6,126,0,12,BO,,la paz,BO_L
La Paz,2020-04-19,7,,7,133,0,12,BO,,la paz,BO_L
La Paz,2020-04-20,1,,1,134,0,12,BO,,la paz,BO_L
La Paz,2020-04-21,3,,3,137,0,12,BO,,la paz,BO_L
La Paz,2020-04-22,3,1,3,140,1,13,BO,,la paz,BO_L
La Paz,2020-04-23,10,,10,150,0,13,BO,,la paz,BO_L
La Paz,2020-04-24,5,1,5,155,1,14,BO,,la paz,BO_L
La Paz,2020-04-25,4,1,4,159,1,15,BO,,la paz,BO_L
La Paz,2020-04-26,9,,9,168,0,15,BO,,la paz,BO_L
La Paz,2020-04-27,17,,17,185,0,15,BO,,la paz,BO_L
La Paz,2020-04-28,3,,3,188,0,15,BO,,la paz,BO_L
La Paz,2020-04-29,14,,14,202,0,15,BO,,la paz,BO_L
La Paz,2020-04-30,16,,16,218,0,15,BO,,la paz,BO_L
La Paz,2020-05-01,3,,3,221,0,15,BO,,la paz,BO_L
La Paz,2020-05-02,15,,15,236,0,15,BO,,la paz,BO_L
La Paz,2020-05-03,5,,5,241,0,15,BO,,la paz,BO_L
La Paz,2020-05-04,2,,2,243,0,15,BO,,la paz,BO_L
La Paz,2020-05-05,10,1,10,253,1,16,BO,,la paz,BO_L
La Paz,2020-05-06,7,,7,260,0,16,BO,,la paz,BO_L
La Paz,2020-05-07,11,,11,271,0,16,BO,,la paz,BO_L
La Paz,2020-05-08,23,,23,294,0,16,BO,,la paz,BO_L
La Paz,2020-05-09,7,,7,301,0,16,BO,,la paz,BO_L
La Paz,2020-05-10,8,,8,309,0,16,BO,,la paz,BO_L
La Paz,2020-05-11,4,1,4,313,1,17,BO,,la paz,BO_L
La Paz,2020-05-12,3,,3,316,0,17,BO,,la paz,BO_L
La Paz,2020-05-13,3,2,3,319,2,19,BO,,la paz,BO_L
La Paz,2020-05-14,3,,3,322,0,19,BO,,la paz,BO_L
La Paz,2020-05-15,6,,6,328,0,19,BO,,la paz,BO_L
La Paz,2020-05-16,5,,5,333,0,19,BO,,la paz,BO_L
La Paz,2020-05-17,2,,2,335,0,19,BO,,la paz,BO_L
La Paz,2020-05-18,7,1,7,342,1,20,BO,,la paz,BO_L
La Paz,2020-05-19,13,1,13,355,1,21,BO,,la paz,BO_L
La Paz,2020-05-20,8,,8,363,0,21,BO,,la paz,BO_L
La Paz,2020-05-21,12,1,12,375,1,22,BO,,la paz,BO_L
La Paz,2020-05-22,6,1,6,381,1,23,BO,,la paz,BO_L
La Paz,2020-05-23,5,1,5,386,1,24,BO,,la paz,BO_L
La Paz,2020-05-24,8,,8,394,0,24,BO,,la paz,BO_L
La Paz,2020-05-25,9,,9,403,0,24,BO,,la paz,BO_L
La Paz,2020-05-26,7,,7,410,0,24,BO,,la paz,BO_L
Potosí,2020-03-26,1,,1,1,0,0,BO,,potosí,BO_P
Potosí,2020-03-28,2,,2,3,0,0,BO,,potosí,BO_P
Potosí,2020-03-31,1,,1,4,0,0,BO,,potosí,BO_P
Potosí,2020-04-02,1,,1,5,0,0,BO,,potosí,BO_P
Potosí,2020-04-06,3,,3,8,0,0,BO,,potosí,BO_P
Potosí,2020-04-07,2,1,2,10,1,1,BO,,potosí,BO_P
Potosí,2020-04-08,3,,3,13,0,1,BO,,potosí,BO_P
Potosí,2020-04-11,2,,2,15,0,1,BO,,potosí,BO_P
Potosí,2020-04-16,1,,1,16,0,1,BO,,potosí,BO_P
Potosí,2020-04-17,2,,2,18,0,1,BO,,potosí,BO_P
Potosí,2020-04-19,1,,1,19,0,1,BO,,potosí,BO_P
Potosí,2020-04-22,2,,2,21,0,1,BO,,potosí,BO_P
Potosí,2020-04-25,5,,5,26,0,1,BO,,potosí,BO_P
Potosí,2020-05-04,7,,7,33,0,1,BO,,potosí,BO_P
Potosí,2020-05-05,2,,2,35,0,1,BO,,potosí,BO_P
Potosí,2020-05-11,1,,1,36,0,1,BO,,potosí,BO_P
Potosí,2020-05-17,2,,2,38,0,1,BO,,potosí,BO_P
Potosí,2020-05-18,1,,1,39,0,1,BO,,potosí,BO_P
Potosí,2020-05-20,1,,1,40,0,1,BO,,potosí,BO_P
Potosí,2020-05-21,1,,1,41,0,1,BO,,potosí,BO_P
Potosí,2020-05-24,1,,1,42,0,1,BO,,potosí,BO_P
Potosí,2020-05-25,2,,2,44,0,1,BO,,potosí,BO_P
Chuquisaca,2020-03-27,1,,1,1,0,0,BO,,chuquisaca,BO_H
Chuquisaca,2020-04-23,1,,1,2,0,0,BO,,chuquisaca,BO_H
Chuquisaca,2020-04-27,1,,1,3,0,0,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-01,1,,1,4,0,0,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-04,1,1,1,5,1,1,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-05,1,,1,6,0,1,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-07,5,,5,11,0,1,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-09,3,,3,14,0,1,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-10,1,,1,15,0,1,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-11,,1,0,15,1,2,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-16,1,,1,16,0,2,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-17,1,,1,17,0,2,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-20,2,,2,19,0,2,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-23,2,,2,21,0,2,BO,,chuquisaca,BO_H
Chuquisaca,2020-05-25,1,,1,22,0,2,BO,,chuquisaca,BO_H
Pando,2020-03-28,1,,1,1,0,0,BO,,pando,BO_N
Pando,2020-04-01,3,,3,4,0,0,BO,,pando,BO_N
Pando,2020-04-02,2,,2,6,0,0,BO,,pando,BO_N
Pando,2020-04-07,4,,4,10,0,0,BO,,pando,BO_N
Pando,2020-04-11,1,,1,11,0,0,BO,,pando,BO_N
Pando,2020-04-17,1,,1,12,0,0,BO,,pando,BO_N
Pando,2020-04-18,,1,0,12,1,1,BO,,pando,BO_N
Pando,2020-05-24,1,,1,13,0,1,BO,,pando,BO_N
Tarija,2020-03-30,1,,1,1,0,0,BO,,tarija,BO_T
Tarija,2020-04-12,1,,1,2,0,0,BO,,tarija,BO_T
Tarija,2020-04-17,1,,1,3,0,0,BO,,tarija,BO_T
Tarija,2020-05-04,1,1,1,4,1,1,BO,,tarija,BO_T
Tarija,2020-05-05,2,,2,6,0,1,BO,,tarija,BO_T
Tarija,2020-05-08,3,,3,9,0,1,BO,,tarija,BO_T
Tarija,2020-05-09,1,,1,10,0,1,BO,,tarija,BO_T
Tarija,2020-05-12,3,,3,13,0,1,BO,,tarija,BO_T
Tarija,2020-05-18,,1,0,13,1,2,BO,,tarija,BO_T
Tarija,2020-05-20,1,,1,14,0,2,BO,,tarija,BO_T
Tarija,2020-05-21,3,,3,17,0,2,BO,,tarija,BO_T
Tarija,2020-05-22,1,,1,18,0,2,BO,,tarija,BO_T
Tarija,2020-05-25,1,,1,19,0,2,BO,,tarija,BO_T
Tarija,2020-05-26,,1,0,19,1,3,BO,,tarija,BO_T
Beni,2020-04-20,2,,2,2,0,0,BO,,beni,BO_B
Beni,2020-04-21,,1,0,2,1,1,BO,,beni,BO_B
Beni,2020-04-24,31,,31,33,0,1,BO,,beni,BO_B
Beni,2020-04-25,6,,6,39,0,1,BO,,beni,BO_B
Beni,2020-04-26,18,,18,57,0,1,BO,,beni,BO_B
Beni,2020-04-27,5,,5,62,0,1,BO,,beni,BO_B
Beni,2020-04-28,1,,1,63,0,1,BO,,beni,BO_B
Beni,2020-04-29,4,,4,67,0,1,BO,,beni,BO_B
Beni,2020-05-01,16,2,16,83,2,3,BO,,beni,BO_B
Beni,2020-05-02,108,1,108,191,1,4,BO,,beni,BO_B
Beni,2020-05-03,21,2,21,212,2,6,BO,,beni,BO_B
Beni,2020-05-05,,1,0,212,1,7,BO,,beni,BO_B
Beni,2020-05-06,,1,0,212,1,8,BO,,beni,BO_B
Beni,2020-05-07,19,8,19,231,8,16,BO,,beni,BO_B
Beni,2020-05-08,81,3,81,312,3,19,BO,,beni,BO_B
Beni,2020-05-09,,4,0,312,4,23,BO,,beni,BO_B
Beni,2020-05-10,2,,2,314,0,23,BO,,beni,BO_B
Beni,2020-05-11,75,2,75,389,2,25,BO,,beni,BO_B
Beni,2020-05-12,,1,0,389,1,26,BO,,beni,BO_B
Beni,2020-05-13,47,3,47,436,3,29,BO,,beni,BO_B
Beni,2020-05-14,73,6,73,509,6,35,BO,,beni,BO_B
Beni,2020-05-15,39,4,39,548,4,39,BO,,beni,BO_B
Beni,2020-05-16,3,,3,551,0,39,BO,,beni,BO_B
Beni,2020-05-17,,1,0,551,1,40,BO,,beni,BO_B
Beni,2020-05-18,30,1,30,581,1,41,BO,,beni,BO_B
Beni,2020-05-19,98,6,98,679,6,47,BO,,beni,BO_B
Beni,2020-05-20,154,7,154,833,7,54,BO,,beni,BO_B
Beni,2020-05-21,69,3,69,902,3,57,BO,,beni,BO_B
Beni,2020-05-22,113,9,113,1015,9,66,BO,,beni,BO_B
Beni,2020-05-23,82,1,82,1097,1,67,BO,,beni,BO_B
Beni,2020-05-24,,4,0,1097,4,71,BO,,beni,BO_B
Beni,2020-05-25,45,1,45,1142,1,72,BO,,beni,BO_B
Beni,2020-05-26,100,5,100,1242,5,77,BO,,beni,BO_B
