date,total_confirmed,total_deceased,total_recovered,key,new_confirmed,new_deceased,new_recovered
2020-05-10,24,285,,CU_06,0,0,
2020-05-11,24,285,,CU_06,0,0,
2020-05-12,24,285,,CU_06,0,0,
2020-05-13,24,285,,CU_06,0,0,
2020-05-14,24,285,,CU_06,0,0,
2020-05-15,24,285,,CU_06,0,0,
2020-05-16,24,285,,CU_06,0,0,
2020-05-17,24,285,,CU_06,0,0,
2020-05-18,24,285,,CU_06,0,0,
2020-05-19,24,285,,CU_06,0,0,
2020-05-20,24,285,,CU_06,0,0,
2020-05-21,24,285,,CU_06,0,0,
2020-05-22,24,285,,CU_06,0,0,
2020-05-23,24,285,,CU_06,0,0,
2020-05-24,24,285,,CU_06,0,0,
2020-05-25,24,285,,CU_06,0,0,
2020-05-26,24,285,,CU_06,0,0,
2020-05-27,24,285,,CU_06,0,0,
2020-05-28,24,285,,CU_06,0,0,
2020-05-29,24,285,,CU_06,0,0,
2020-05-30,24,285,,CU_06,0,0,
2020-05-31,24,285,,CU_06,0,0,
2020-06-01,24,285,,CU_06,0,0,
2020-06-02,24,285,,CU_06,0,0,
2020-06-03,24,285,,CU_06,0,0,
2020-06-04,24,285,,CU_06,0,0,
2020-06-05,24,285,,CU_06,0,0,
2020-06-06,24,285,,CU_06,0,0,
2020-06-07,24,285,,CU_06,0,0,
2020-06-08,24,285,,CU_06,0,0,
2020-06-09,24,285,,CU_06,0,0,
2020-06-10,24,285,,CU_06,0,0,
2020-06-11,24,285,,CU_06,0,0,
2020-06-12,24,285,,CU_06,0,0,
2020-06-13,24,285,,CU_06,0,0,
2020-06-14,24,285,,CU_06,0,0,
2020-06-15,24,285,,CU_06,0,0,
2020-06-16,24,285,,CU_06,0,0,
2020-06-17,24,285,,CU_06,0,0,
2020-06-18,24,285,,CU_06,0,0,
2020-06-19,24,285,,CU_06,0,0,
2020-06-20,24,285,,CU_06,0,0,
2020-06-21,24,285,,CU_06,0,0,
2020-06-22,24,285,,CU_06,0,0,
2020-06-23,24,285,,CU_06,0,0,
2020-06-24,24,285,,CU_06,0,0,
2020-06-25,24,285,,CU_06,0,0,
2020-02-25,52,285,,CU_07,,,
2020-02-26,52,285,,CU_07,0,0,
2020-02-27,52,285,,CU_07,0,0,
2020-02-28,52,285,,CU_07,0,0,
2020-02-29,52,285,,CU_07,0,0,
2020-03-01,52,285,,CU_07,0,0,
2020-03-02,52,285,,CU_07,0,0,
2020-03-03,52,285,,CU_07,0,0,
2020-03-04,52,285,,CU_07,0,0,
2020-03-05,52,285,,CU_07,0,0,
2020-03-06,52,285,,CU_07,0,0,
2020-03-07,52,285,,CU_07,0,0,
2020-03-08,52,285,,CU_07,0,0,
2020-03-09,52,285,,CU_07,0,0,
2020-03-10,52,285,,CU_07,0,0,
2020-03-11,3,285,,CU_07,-49,0,
2020-03-12,3,285,,CU_07,0,0,
2020-03-13,3,285,,CU_07,0,0,
2020-03-14,3,285,,CU_07,0,0,
2020-03-15,3,285,,CU_07,0,0,
2020-03-16,3,285,,CU_07,0,0,
2020-03-17,3,285,,CU_07,0,0,
2020-03-18,4,285,,CU_07,1,0,
2020-03-19,4,285,,CU_07,0,0,
2020-03-20,4,285,,CU_07,0,0,
2020-03-21,6,285,,CU_07,2,0,
2020-03-22,6,285,,CU_07,0,0,
2020-03-23,7,285,,CU_07,1,0,
2020-03-24,8,285,,CU_07,1,0,
2020-03-25,8,285,,CU_07,0,0,
2020-03-26,8,285,,CU_07,0,0,
2020-03-27,11,285,,CU_07,3,0,
2020-03-28,13,285,,CU_07,2,0,
2020-03-29,13,285,,CU_07,0,0,
2020-03-30,13,285,,CU_07,0,0,
2020-03-31,15,285,,CU_07,2,0,
2020-04-01,15,285,,CU_07,0,0,
2020-04-02,17,285,,CU_07,2,0,
2020-04-03,17,285,,CU_07,0,0,
2020-04-04,18,285,,CU_07,1,0,
2020-04-05,18,285,,CU_07,0,0,
2020-04-06,18,285,,CU_07,0,0,
2020-04-07,28,285,,CU_07,10,0,
2020-04-08,29,285,,CU_07,1,0,
2020-04-09,29,285,,CU_07,0,0,
2020-04-10,48,285,,CU_07,19,0,
2020-04-11,49,285,,CU_07,1,0,
2020-04-12,49,285,,CU_07,0,0,
2020-04-13,52,285,,CU_07,3,0,
2020-04-14,55,285,,CU_07,3,0,
2020-04-15,56,285,,CU_07,1,0,
2020-04-16,56,285,,CU_07,0,0,
2020-04-17,58,285,,CU_07,2,0,
2020-04-18,60,285,,CU_07,2,0,
2020-04-19,60,285,,CU_07,0,0,
2020-04-20,60,285,,CU_07,0,0,
2020-04-21,60,285,,CU_07,0,0,
2020-04-22,60,285,,CU_07,0,0,
2020-04-23,60,285,,CU_07,0,0,
2020-04-24,60,285,,CU_07,0,0,
2020-04-25,60,285,,CU_07,0,0,
2020-04-26,60,285,,CU_07,0,0,
2020-04-27,61,285,,CU_07,1,0,
2020-04-28,61,285,,CU_07,0,0,
2020-04-29,61,285,,CU_07,0,0,
2020-04-30,64,285,,CU_07,3,0,
2020-05-01,64,285,,CU_07,0,0,
2020-05-02,64,285,,CU_07,0,0,
2020-05-03,64,285,,CU_07,0,0,
2020-05-04,65,285,,CU_07,1,0,
2020-05-05,67,285,,CU_07,2,0,
2020-05-06,67,285,,CU_07,0,0,
2020-05-07,67,285,,CU_07,0,0,
2020-05-08,67,285,,CU_07,0,0,
2020-05-09,68,285,,CU_07,1,0,
2020-05-10,68,285,,CU_07,0,0,
2020-05-11,68,285,,CU_07,0,0,
2020-05-12,68,285,,CU_07,0,0,
2020-05-13,68,285,,CU_07,0,0,
2020-05-14,68,285,,CU_07,0,0,
2020-05-15,68,285,,CU_07,0,0,
2020-05-16,68,285,,CU_07,0,0,
2020-05-17,68,285,,CU_07,0,0,
2020-05-18,68,285,,CU_07,0,0,
2020-05-19,68,285,,CU_07,0,0,
2020-05-20,68,285,,CU_07,0,0,
2020-05-21,68,285,,CU_07,0,0,
2020-05-22,68,285,,CU_07,0,0,
2020-05-23,68,285,,CU_07,0,0,
2020-05-24,68,285,,CU_07,0,0,
2020-05-25,68,285,,CU_07,0,0,
2020-05-26,68,285,,CU_07,0,0,
2020-05-27,68,285,,CU_07,0,0,
2020-05-28,68,285,,CU_07,0,0,
2020-05-29,68,285,,CU_07,0,0,
2020-05-30,68,285,,CU_07,0,0,
2020-05-31,68,285,,CU_07,0,0,
2020-06-01,68,285,,CU_07,0,0,
2020-06-02,68,285,,CU_07,0,0,
2020-06-03,68,285,,CU_07,0,0,
2020-06-04,68,285,,CU_07,0,0,
2020-06-05,68,285,,CU_07,0,0,
2020-06-06,68,285,,CU_07,0,0,
2020-06-07,68,285,,CU_07,0,0,
2020-06-08,68,285,,CU_07,0,0,
2020-06-09,68,285,,CU_07,0,0,
2020-06-10,68,285,,CU_07,0,0,
2020-06-11,68,285,,CU_07,0,0,
2020-06-12,68,285,,CU_07,0,0,
2020-06-13,68,285,,CU_07,0,0,
2020-06-14,68,285,,CU_07,0,0,
2020-06-15,68,285,,CU_07,0,0,
2020-06-16,68,285,,CU_07,0,0,
2020-06-17,68,285,,CU_07,0,0,
2020-06-18,68,285,,CU_07,0,0,
2020-06-19,68,285,,CU_07,0,0,
2020-06-20,68,285,,CU_07,0,0,
2020-06-21,68,285,,CU_07,0,0,
2020-06-22,68,285,,CU_07,0,0,
2020-06-23,68,285,,CU_07,0,0,
2020-06-24,68,285,,CU_07,0,0,
2020-06-25,68,285,,CU_07,0,0,
2020-02-25,49,285,,CU_08,,,
2020-02-26,49,285,,CU_08,0,0,
2020-02-27,49,285,,CU_08,0,0,
2020-02-28,49,285,,CU_08,0,0,
2020-02-29,49,285,,CU_08,0,0,
2020-03-01,49,285,,CU_08,0,0,
2020-03-02,49,285,,CU_08,0,0,
2020-03-03,49,285,,CU_08,0,0,
2020-03-04,49,285,,CU_08,0,0,
2020-03-05,49,285,,CU_08,0,0,
2020-03-06,49,285,,CU_08,0,0,
2020-03-07,49,285,,CU_08,0,0,
2020-03-08,49,285,,CU_08,0,0,
2020-03-09,49,285,,CU_08,0,0,
2020-03-10,49,285,,CU_08,0,0,
2020-03-11,49,285,,CU_08,0,0,
2020-03-12,49,285,,CU_08,0,0,
2020-03-13,49,285,,CU_08,0,0,
2020-03-14,49,285,,CU_08,0,0,
2020-03-15,49,285,,CU_08,0,0,
2020-03-16,49,285,,CU_08,0,0,
2020-03-17,49,285,,CU_08,0,0,
2020-03-18,49,285,,CU_08,0,0,
2020-03-19,49,285,,CU_08,0,0,
2020-03-20,49,285,,CU_08,0,0,
2020-03-21,49,285,,CU_08,0,0,
2020-03-22,49,285,,CU_08,0,0,
2020-03-23,1,285,,CU_08,-48,0,
2020-03-24,2,285,,CU_08,1,0,
2020-03-25,3,285,,CU_08,1,0,
2020-03-26,3,285,,CU_08,0,0,
2020-03-27,9,285,,CU_08,6,0,
2020-03-28,11,285,,CU_08,2,0,
2020-03-29,15,285,,CU_08,4,0,
2020-03-30,17,285,,CU_08,2,0,
2020-03-31,17,285,,CU_08,0,0,
2020-04-01,20,285,,CU_08,3,0,
2020-04-02,26,285,,CU_08,6,0,
2020-04-03,26,285,,CU_08,0,0,
2020-04-04,26,285,,CU_08,0,0,
2020-04-05,30,285,,CU_08,4,0,
2020-04-06,50,285,,CU_08,20,0,
2020-04-07,50,285,,CU_08,0,0,
2020-04-08,56,285,,CU_08,6,0,
2020-04-09,64,285,,CU_08,8,0,
2020-04-10,65,285,,CU_08,1,0,
2020-04-11,65,285,,CU_08,0,0,
2020-04-12,66,285,,CU_08,1,0,
2020-04-13,68,285,,CU_08,2,0,
2020-04-14,71,285,,CU_08,3,0,
2020-04-15,72,285,,CU_08,1,0,
2020-04-16,72,285,,CU_08,0,0,
2020-04-17,72,285,,CU_08,0,0,
2020-04-18,76,285,,CU_08,4,0,
2020-04-19,77,285,,CU_08,1,0,
2020-04-20,82,285,,CU_08,5,0,
2020-04-21,82,285,,CU_08,0,0,
2020-04-22,82,285,,CU_08,0,0,
2020-04-23,82,285,,CU_08,0,0,
2020-04-24,82,285,,CU_08,0,0,
2020-04-25,82,285,,CU_08,0,0,
2020-04-26,82,285,,CU_08,0,0,
2020-04-27,82,285,,CU_08,0,0,
2020-04-28,82,285,,CU_08,0,0,
2020-04-29,82,285,,CU_08,0,0,
2020-04-30,82,285,,CU_08,0,0,
2020-05-01,84,285,,CU_08,2,0,
2020-05-02,84,285,,CU_08,0,0,
2020-05-03,84,285,,CU_08,0,0,
2020-05-04,84,285,,CU_08,0,0,
2020-05-05,86,285,,CU_08,2,0,
2020-05-06,87,285,,CU_08,1,0,
2020-05-07,89,285,,CU_08,2,0,
2020-05-08,90,285,,CU_08,1,0,
2020-05-09,91,285,,CU_08,1,0,
2020-05-10,91,285,,CU_08,0,0,
2020-05-11,92,285,,CU_08,1,0,
2020-05-12,93,285,,CU_08,1,0,
2020-05-13,93,285,,CU_08,0,0,
2020-05-14,93,285,,CU_08,0,0,
2020-05-15,93,285,,CU_08,0,0,
2020-05-16,93,285,,CU_08,0,0,
2020-05-17,93,285,,CU_08,0,0,
2020-05-18,93,285,,CU_08,0,0,
2020-05-19,93,285,,CU_08,0,0,
2020-05-20,93,285,,CU_08,0,0,
2020-05-21,93,285,,CU_08,0,0,
2020-05-22,94,285,,CU_08,1,0,
2020-05-23,94,285,,CU_08,0,0,
2020-05-24,95,285,,CU_08,1,0,
2020-05-25,95,285,,CU_08,0,0,
2020-05-26,96,285,,CU_08,1,0,
2020-05-27,96,285,,CU_08,0,0,
2020-05-28,96,285,,CU_08,0,0,
2020-05-29,96,285,,CU_08,0,0,
2020-05-30,96,285,,CU_08,0,0,
2020-05-31,96,285,,CU_08,0,0,
2020-06-01,96,285,,CU_08,0,0,
2020-06-02,96,285,,CU_08,0,0,
2020-06-03,96,285,,CU_08,0,0,
2020-06-04,96,285,,CU_08,0,0,
2020-06-05,96,285,,CU_08,0,0,
2020-06-06,96,285,,CU_08,0,0,
2020-06-07,96,285,,CU_08,0,0,
2020-06-08,96,285,,CU_08,0,0,
2020-06-09,96,285,,CU_08,0,0,
2020-06-10,96,285,,CU_08,0,0,
2020-06-11,96,285,,CU_08,0,0,
2020-06-12,96,285,,CU_08,0,0,
2020-06-13,96,285,,CU_08,0,0,
2020-06-14,96,285,,CU_08,0,0,
2020-06-15,96,285,,CU_08,0,0,
2020-06-16,96,285,,CU_08,0,0,
2020-06-17,96,285,,CU_08,0,0,
2020-06-18,96,285,,CU_08,0,0,
2020-06-19,96,285,,CU_08,0,0,
2020-06-20,96,285,,CU_08,0,0,
2020-06-21,96,285,,CU_08,0,0,
2020-06-22,96,285,,CU_08,0,0,
2020-06-23,96,285,,CU_08,0,0,
2020-06-24,96,285,,CU_08,0,0,
2020-06-25,96,285,,CU_08,0,0,
2020-02-25,38,285,,CU_09,,,
2020-02-26,38,285,,CU_09,0,0,
2020-02-27,38,285,,CU_09,0,0,
2020-02-28,38,285,,CU_09,0,0,
2020-02-29,38,285,,CU_09,0,0,
2020-03-01,38,285,,CU_09,0,0,
2020-03-02,38,285,,CU_09,0,0,
2020-03-03,38,285,,CU_09,0,0,
2020-03-04,38,285,,CU_09,0,0,
2020-03-05,38,285,,CU_09,0,0,
2020-03-06,38,285,,CU_09,0,0,
2020-03-07,38,285,,CU_09,0,0,
2020-03-08,38,285,,CU_09,0,0,
2020-03-09,38,285,,CU_09,0,0,
2020-03-10,38,285,,CU_09,0,0,
2020-03-11,38,285,,CU_09,0,0,
2020-03-12,38,285,,CU_09,0,0,
2020-03-13,38,285,,CU_09,0,0,
2020-03-14,38,285,,CU_09,0,0,
2020-03-15,38,285,,CU_09,0,0,
2020-03-16,38,285,,CU_09,0,0,
2020-03-17,1,285,,CU_09,-37,0,
2020-03-18,1,285,,CU_09,0,0,
2020-03-19,1,285,,CU_09,0,0,
2020-03-20,1,285,,CU_09,0,0,
2020-03-21,1,285,,CU_09,0,0,
2020-03-22,1,285,,CU_09,0,0,
2020-03-23,1,285,,CU_09,0,0,
2020-03-24,1,285,,CU_09,0,0,
2020-03-25,1,285,,CU_09,0,0,
2020-03-26,2,285,,CU_09,1,0,
2020-03-27,2,285,,CU_09,0,0,
2020-03-28,8,285,,CU_09,6,0,
2020-03-29,8,285,,CU_09,0,0,
2020-03-30,8,285,,CU_09,0,0,
2020-03-31,11,285,,CU_09,3,0,
2020-04-01,12,285,,CU_09,1,0,
2020-04-02,14,285,,CU_09,2,0,
2020-04-03,14,285,,CU_09,0,0,
2020-04-04,14,285,,CU_09,0,0,
2020-04-05,15,285,,CU_09,1,0,
2020-04-06,18,285,,CU_09,3,0,
2020-04-07,20,285,,CU_09,2,0,
2020-04-08,20,285,,CU_09,0,0,
2020-04-09,26,285,,CU_09,6,0,
2020-04-10,29,285,,CU_09,3,0,
2020-04-11,29,285,,CU_09,0,0,
2020-04-12,30,285,,CU_09,1,0,
2020-04-13,30,285,,CU_09,0,0,
2020-04-14,30,285,,CU_09,0,0,
2020-04-15,32,285,,CU_09,2,0,
2020-04-16,32,285,,CU_09,0,0,
2020-04-17,33,285,,CU_09,1,0,
2020-04-18,33,285,,CU_09,0,0,
2020-04-19,34,285,,CU_09,1,0,
2020-04-20,34,285,,CU_09,0,0,
2020-04-21,34,285,,CU_09,0,0,
2020-04-22,34,285,,CU_09,0,0,
2020-04-23,35,285,,CU_09,1,0,
2020-04-24,36,285,,CU_09,1,0,
2020-04-25,36,285,,CU_09,0,0,
2020-04-26,36,285,,CU_09,0,0,
2020-04-27,37,285,,CU_09,1,0,
2020-04-28,37,285,,CU_09,0,0,
2020-04-29,37,285,,CU_09,0,0,
2020-04-30,37,285,,CU_09,0,0,
2020-05-01,37,285,,CU_09,0,0,
2020-05-02,37,285,,CU_09,0,0,
2020-05-03,37,285,,CU_09,0,0,
2020-05-04,38,285,,CU_09,1,0,
2020-05-05,39,285,,CU_09,1,0,
2020-05-06,39,285,,CU_09,0,0,
2020-05-07,40,285,,CU_09,1,0,
2020-05-08,40,285,,CU_09,0,0,
2020-05-09,40,285,,CU_09,0,0,
2020-05-10,47,285,,CU_09,7,0,
2020-05-11,47,285,,CU_09,0,0,
2020-05-12,47,285,,CU_09,0,0,
2020-05-13,47,285,,CU_09,0,0,
2020-05-14,47,285,,CU_09,0,0,
2020-05-15,48,285,,CU_09,1,0,
2020-05-16,48,285,,CU_09,0,0,
2020-05-17,48,285,,CU_09,0,0,
2020-05-18,48,285,,CU_09,0,0,
2020-05-19,48,285,,CU_09,0,0,
2020-05-20,48,285,,CU_09,0,0,
2020-05-21,48,285,,CU_09,0,0,
2020-05-22,48,285,,CU_09,0,0,
2020-05-23,48,285,,CU_09,0,0,
2020-05-24,48,285,,CU_09,0,0,
2020-05-25,48,285,,CU_09,0,0,
2020-05-26,48,285,,CU_09,0,0,
2020-05-27,48,285,,CU_09,0,0,
2020-05-28,48,285,,CU_09,0,0,
2020-05-29,48,285,,CU_09,0,0,
2020-05-30,48,285,,CU_09,0,0,
2020-05-31,48,285,,CU_09,0,0,
2020-06-01,48,285,,CU_09,0,0,
2020-06-02,48,285,,CU_09,0,0,
2020-06-03,48,285,,CU_09,0,0,
2020-06-04,48,285,,CU_09,0,0,
2020-06-05,48,285,,CU_09,0,0,
2020-06-06,48,285,,CU_09,0,0,
2020-06-07,48,285,,CU_09,0,0,
2020-06-08,48,285,,CU_09,0,0,
2020-06-09,48,285,,CU_09,0,0,
2020-06-10,48,285,,CU_09,0,0,
2020-06-11,48,285,,CU_09,0,0,
2020-06-12,48,285,,CU_09,0,0,
2020-06-13,49,285,,CU_09,1,0,
2020-06-14,49,285,,CU_09,0,0,
2020-06-15,49,285,,CU_09,0,0,
2020-06-16,49,285,,CU_09,0,0,
2020-06-17,49,285,,CU_09,0,0,
2020-06-18,49,285,,CU_09,0,0,
2020-06-19,49,285,,CU_09,0,0,
2020-06-20,49,285,,CU_09,0,0,
2020-06-21,49,285,,CU_09,0,0,
2020-06-22,49,285,,CU_09,0,0,
2020-06-23,49,285,,CU_09,0,0,
2020-06-24,49,285,,CU_09,0,0,
2020-06-25,49,285,,CU_09,0,0,
2020-02-25,1285,285,,CU_10,,,
2020-02-26,1285,285,,CU_10,0,0,
2020-02-27,1285,285,,CU_10,0,0,
2020-02-28,1285,285,,CU_10,0,0,
2020-02-29,1285,285,,CU_10,0,0,
2020-03-01,1285,285,,CU_10,0,0,
2020-03-02,1285,285,,CU_10,0,0,
2020-03-03,1285,285,,CU_10,0,0,
2020-03-04,1285,285,,CU_10,0,0,
2020-03-05,1285,285,,CU_10,0,0,
2020-03-06,1285,285,,CU_10,0,0,
2020-03-07,1285,285,,CU_10,0,0,
2020-03-08,1285,285,,CU_10,0,0,
2020-03-09,1285,285,,CU_10,0,0,
2020-03-10,1285,285,,CU_10,0,0,
2020-03-11,1285,285,,CU_10,0,0,
2020-03-12,1285,285,,CU_10,0,0,
2020-03-13,1285,285,,CU_10,0,0,
2020-03-14,1285,285,,CU_10,0,0,
2020-03-15,1285,285,,CU_10,0,0,
2020-03-16,1285,285,,CU_10,0,0,
2020-03-17,1285,285,,CU_10,0,0,
2020-03-18,1285,285,,CU_10,0,0,
2020-03-19,1,285,,CU_10,-1284,0,
2020-03-20,2,285,,CU_10,1,0,
2020-03-21,2,285,,CU_10,0,0,
2020-03-22,2,285,,CU_10,0,0,
2020-03-23,2,285,,CU_10,0,0,
2020-03-24,2,285,,CU_10,0,0,
2020-03-25,2,285,,CU_10,0,0,
2020-03-26,2,285,,CU_10,0,0,
2020-03-27,2,285,,CU_10,0,0,
2020-03-28,2,285,,CU_10,0,0,
2020-03-29,3,285,,CU_10,1,0,
2020-03-30,3,285,,CU_10,0,0,
2020-03-31,4,285,,CU_10,1,0,
2020-04-01,4,285,,CU_10,0,0,
2020-04-02,4,285,,CU_10,0,0,
2020-04-03,4,285,,CU_10,0,0,
2020-04-04,4,285,,CU_10,0,0,
2020-04-05,4,285,,CU_10,0,0,
2020-04-06,4,285,,CU_10,0,0,
2020-04-07,4,285,,CU_10,0,0,
2020-04-08,4,285,,CU_10,0,0,
2020-04-09,4,285,,CU_10,0,0,
2020-04-10,5,285,,CU_10,1,0,
2020-04-11,8,285,,CU_10,3,0,
2020-04-12,8,285,,CU_10,0,0,
2020-04-13,8,285,,CU_10,0,0,
2020-04-14,8,285,,CU_10,0,0,
2020-04-15,8,285,,CU_10,0,0,
2020-04-16,10,285,,CU_10,2,0,
2020-04-17,10,285,,CU_10,0,0,
2020-04-18,10,285,,CU_10,0,0,
2020-04-19,10,285,,CU_10,0,0,
2020-04-20,12,285,,CU_10,2,0,
2020-04-21,13,285,,CU_10,1,0,
2020-04-22,13,285,,CU_10,0,0,
2020-04-23,14,285,,CU_10,1,0,
2020-04-24,14,285,,CU_10,0,0,
2020-04-25,14,285,,CU_10,0,0,
2020-04-26,14,285,,CU_10,0,0,
2020-04-27,14,285,,CU_10,0,0,
2020-04-28,14,285,,CU_10,0,0,
2020-04-29,15,285,,CU_10,1,0,
2020-04-30,15,285,,CU_10,0,0,
2020-05-01,15,285,,CU_10,0,0,
2020-05-02,15,285,,CU_10,0,0,
2020-05-03,15,285,,CU_10,0,0,
2020-05-04,15,285,,CU_10,0,0,
2020-05-05,15,285,,CU_10,0,0,
2020-05-06,15,285,,CU_10,0,0,
2020-05-07,16,285,,CU_10,1,0,
2020-05-08,16,285,,CU_10,0,0,
2020-05-09,16,285,,CU_10,0,0,
2020-05-10,16,285,,CU_10,0,0,
2020-05-11,16,285,,CU_10,0,0,
2020-05-12,16,285,,CU_10,0,0,
2020-05-13,16,285,,CU_10,0,0,
2020-05-14,16,285,,CU_10,0,0,
2020-05-15,16,285,,CU_10,0,0,
2020-05-16,16,285,,CU_10,0,0,
2020-05-17,17,285,,CU_10,1,0,
2020-05-18,17,285,,CU_10,0,0,
2020-05-19,17,285,,CU_10,0,0,
2020-05-20,17,285,,CU_10,0,0,
2020-05-21,17,285,,CU_10,0,0,
2020-05-22,17,285,,CU_10,0,0,
2020-05-23,17,285,,CU_10,0,0,
2020-05-24,17,285,,CU_10,0,0,
2020-05-25,17,285,,CU_10,0,0,
2020-05-26,17,285,,CU_10,0,0,
2020-05-27,17,285,,CU_10,0,0,
2020-05-28,17,285,,CU_10,0,0,
2020-05-29,17,285,,CU_10,0,0,
2020-05-30,17,285,,CU_10,0,0,
2020-05-31,17,285,,CU_10,0,0,
2020-06-01,17,285,,CU_10,0,0,
2020-06-02,17,285,,CU_10,0,0,
2020-06-03,17,285,,CU_10,0,0,
2020-06-04,17,285,,CU_10,0,0,
2020-06-05,18,285,,CU_10,1,0,
2020-06-06,18,285,,CU_10,0,0,
2020-06-07,18,285,,CU_10,0,0,
2020-06-08,18,285,,CU_10,0,0,
2020-06-09,18,285,,CU_10,0,0,
2020-06-10,18,285,,CU_10,0,0,
2020-06-11,18,285,,CU_10,0,0,
2020-06-12,18,285,,CU_10,0,0,
2020-06-13,18,285,,CU_10,0,0,
2020-06-14,18,285,,CU_10,0,0,
2020-06-15,18,285,,CU_10,0,0,
2020-06-16,18,285,,CU_10,0,0,
2020-06-17,18,285,,CU_10,0,0,
2020-06-18,18,285,,CU_10,0,0,
2020-06-19,18,285,,CU_10,0,0,
2020-06-20,18,285,,CU_10,0,0,
2020-06-21,18,285,,CU_10,0,0,
2020-06-22,18,285,,CU_10,0,0,
2020-06-23,18,285,,CU_10,0,0,
2020-06-24,18,285,,CU_10,0,0,
2020-06-25,18,285,,CU_10,0,0,
2020-02-25,19,285,,CU_11,,,
2020-02-26,19,285,,CU_11,0,0,
2020-02-27,19,285,,CU_11,0,0,
2020-02-28,19,285,,CU_11,0,0,
2020-02-29,19,285,,CU_11,0,0,
2020-03-01,19,285,,CU_11,0,0,
2020-03-02,19,285,,CU_11,0,0,
2020-03-03,19,285,,CU_11,0,0,
2020-03-04,19,285,,CU_11,0,0,
2020-03-05,19,285,,CU_11,0,0,
2020-03-06,19,285,,CU_11,0,0,
2020-03-07,19,285,,CU_11,0,0,
2020-03-08,19,285,,CU_11,0,0,
2020-03-09,19,285,,CU_11,0,0,
2020-03-10,19,285,,CU_11,0,0,
2020-03-11,19,285,,CU_11,0,0,
2020-03-12,19,285,,CU_11,0,0,
2020-03-13,19,285,,CU_11,0,0,
2020-03-14,19,285,,CU_11,0,0,
2020-03-15,19,285,,CU_11,0,0,
2020-03-16,19,285,,CU_11,0,0,
2020-03-17,19,285,,CU_11,0,0,
2020-03-18,1,285,,CU_11,-18,0,
2020-03-19,1,285,,CU_11,0,0,
2020-03-20,1,285,,CU_11,0,0,
2020-03-21,1,285,,CU_11,0,0,
2020-03-22,2,285,,CU_11,1,0,
2020-03-23,2,285,,CU_11,0,0,
2020-03-24,2,285,,CU_11,0,0,
2020-03-25,2,285,,CU_11,0,0,
2020-03-26,2,285,,CU_11,0,0,
2020-03-27,2,285,,CU_11,0,0,
2020-03-28,2,285,,CU_11,0,0,
2020-03-29,2,285,,CU_11,0,0,
2020-03-30,2,285,,CU_11,0,0,
2020-03-31,4,285,,CU_11,2,0,
2020-04-01,4,285,,CU_11,0,0,
2020-04-02,8,285,,CU_11,4,0,
2020-04-03,8,285,,CU_11,0,0,
2020-04-04,9,285,,CU_11,1,0,
2020-04-05,11,285,,CU_11,2,0,
2020-04-06,13,285,,CU_11,2,0,
2020-04-07,19,285,,CU_11,6,0,
2020-04-08,26,285,,CU_11,7,0,
2020-04-09,36,285,,CU_11,10,0,
2020-04-10,36,285,,CU_11,0,0,
2020-04-11,40,285,,CU_11,4,0,
2020-04-12,57,285,,CU_11,17,0,
2020-04-13,58,285,,CU_11,1,0,
2020-04-14,58,285,,CU_11,0,0,
2020-04-15,58,285,,CU_11,0,0,
2020-04-16,59,285,,CU_11,1,0,
2020-04-17,60,285,,CU_11,1,0,
2020-04-18,72,285,,CU_11,12,0,
2020-04-19,77,285,,CU_11,5,0,
2020-04-20,77,285,,CU_11,0,0,
2020-04-21,78,285,,CU_11,1,0,
2020-04-22,78,285,,CU_11,0,0,
2020-04-23,78,285,,CU_11,0,0,
2020-04-24,78,285,,CU_11,0,0,
2020-04-25,80,285,,CU_11,2,0,
2020-04-26,80,285,,CU_11,0,0,
2020-04-27,85,285,,CU_11,5,0,
2020-04-28,86,285,,CU_11,1,0,
2020-04-29,86,285,,CU_11,0,0,
2020-04-30,86,285,,CU_11,0,0,
2020-05-01,88,285,,CU_11,2,0,
2020-05-02,88,285,,CU_11,0,0,
2020-05-03,88,285,,CU_11,0,0,
2020-05-04,90,285,,CU_11,2,0,
2020-05-05,92,285,,CU_11,2,0,
2020-05-06,92,285,,CU_11,0,0,
2020-05-07,92,285,,CU_11,0,0,
2020-05-08,92,285,,CU_11,0,0,
2020-05-09,92,285,,CU_11,0,0,
2020-05-10,92,285,,CU_11,0,0,
2020-05-11,92,285,,CU_11,0,0,
2020-05-12,92,285,,CU_11,0,0,
2020-05-13,92,285,,CU_11,0,0,
2020-05-14,92,285,,CU_11,0,0,
2020-05-15,92,285,,CU_11,0,0,
2020-05-16,92,285,,CU_11,0,0,
2020-05-17,92,285,,CU_11,0,0,
2020-05-18,92,285,,CU_11,0,0,
2020-05-19,92,285,,CU_11,0,0,
2020-05-20,92,285,,CU_11,0,0,
2020-05-21,92,285,,CU_11,0,0,
2020-05-22,92,285,,CU_11,0,0,
2020-05-23,92,285,,CU_11,0,0,
2020-05-24,92,285,,CU_11,0,0,
2020-05-25,92,285,,CU_11,0,0,
2020-05-26,92,285,,CU_11,0,0,
2020-05-27,92,285,,CU_11,0,0,
2020-05-28,92,285,,CU_11,0,0,
2020-05-29,92,285,,CU_11,0,0,
2020-05-30,92,285,,CU_11,0,0,
2020-05-31,92,285,,CU_11,0,0,
2020-06-01,92,285,,CU_11,0,0,
