date,total_confirmed,total_deceased,total_recovered,key,new_confirmed,new_deceased,new_recovered
2020-05-31,1055,2,91,RU_TY,58,0,0
2020-05-30,997,2,91,RU_TY,,,
2020-06-29,3018,17,1756,RU_TYU,65,0,10
2020-06-28,2953,17,1746,RU_TYU,67,1,15
2020-06-27,2886,16,1731,RU_TYU,59,0,47
2020-06-26,2827,16,1684,RU_TYU,61,0,38
2020-06-25,2766,16,1646,RU_TYU,49,0,25
2020-06-24,2717,16,1621,RU_TYU,50,0,41
2020-06-23,2667,16,1580,RU_TYU,46,0,48
2020-06-22,2621,16,1532,RU_TYU,47,0,12
2020-06-21,2574,16,1520,RU_TYU,45,0,17
2020-06-20,2529,16,1503,RU_TYU,49,1,29
2020-06-19,2480,15,1474,RU_TYU,47,0,47
2020-06-18,2433,15,1427,RU_TYU,51,0,30
2020-06-17,2382,15,1397,RU_TYU,52,0,56
2020-06-16,2330,15,1341,RU_TYU,61,1,80
2020-06-15,2269,14,1261,RU_TYU,73,0,10
2020-06-14,2196,14,1251,RU_TYU,77,1,17
2020-06-13,2119,13,1234,RU_TYU,50,0,12
2020-06-12,2069,13,1222,RU_TYU,22,1,46
2020-06-11,2047,12,1176,RU_TYU,34,0,32
2020-06-10,2013,12,1144,RU_TYU,32,0,60
2020-06-09,1981,12,1084,RU_TYU,34,0,17
2020-06-08,1947,12,1067,RU_TYU,39,0,10
2020-06-07,1908,12,1057,RU_TYU,35,1,10
2020-06-06,1873,11,1047,RU_TYU,39,1,44
2020-06-05,1834,10,1003,RU_TYU,36,1,41
2020-06-04,1798,9,962,RU_TYU,49,1,40
2020-06-03,1749,8,922,RU_TYU,47,0,53
2020-06-02,1702,8,869,RU_TYU,41,0,51
2020-06-01,1661,8,818,RU_TYU,23,0,6
2020-05-31,1638,8,812,RU_TYU,30,0,22
2020-05-30,1608,8,790,RU_TYU,,,
2020-06-29,1400,16,1000,RU_UD,21,0,1
2020-06-28,1379,16,999,RU_UD,22,0,1
2020-06-27,1357,16,998,RU_UD,23,1,29
2020-06-26,1334,15,969,RU_UD,20,0,24
2020-06-25,1314,15,945,RU_UD,20,0,4
2020-06-24,1294,15,941,RU_UD,22,0,57
2020-06-23,1272,15,884,RU_UD,18,0,36
2020-06-22,1254,15,848,RU_UD,19,0,14
2020-06-21,1235,15,834,RU_UD,19,0,7
2020-06-20,1216,15,827,RU_UD,21,2,49
2020-06-19,1195,13,778,RU_UD,20,1,58
2020-06-18,1175,12,720,RU_UD,22,0,27
2020-06-17,1153,12,693,RU_UD,20,0,67
2020-06-16,1133,12,626,RU_UD,19,0,66
2020-06-15,1114,12,560,RU_UD,20,0,1
2020-06-14,1094,12,559,RU_UD,21,0,2
2020-06-13,1073,12,557,RU_UD,20,0,6
2020-06-12,1053,12,551,RU_UD,22,0,35
2020-06-11,1031,12,516,RU_UD,20,0,14
2020-06-10,1011,12,502,RU_UD,24,0,24
2020-06-09,987,12,478,RU_UD,24,0,11
2020-06-08,963,12,467,RU_UD,27,0,0
2020-06-07,936,12,467,RU_UD,32,0,1
2020-06-06,904,12,466,RU_UD,39,0,6
2020-06-05,865,12,460,RU_UD,43,0,5
2020-06-04,822,12,455,RU_UD,52,0,17
2020-06-03,770,12,438,RU_UD,53,0,13
2020-06-02,717,12,425,RU_UD,35,0,13
2020-06-01,682,12,412,RU_UD,30,0,1
2020-05-31,652,12,411,RU_UD,23,0,1
2020-05-30,629,12,410,RU_UD,,,
2020-06-29,5674,36,2909,RU_ULY,107,0,18
2020-06-28,5567,36,2891,RU_ULY,106,0,51
2020-06-27,5461,36,2840,RU_ULY,109,1,130
2020-06-26,5352,35,2710,RU_ULY,110,0,51
2020-06-25,5242,35,2659,RU_ULY,109,0,53
2020-06-24,5133,35,2606,RU_ULY,107,0,200
2020-06-23,5026,35,2406,RU_ULY,106,0,294
2020-06-22,4920,35,2112,RU_ULY,110,1,60
2020-06-21,4810,34,2052,RU_ULY,110,0,114
2020-06-20,4700,34,1938,RU_ULY,111,4,155
2020-06-19,4589,30,1783,RU_ULY,122,5,157
2020-06-18,4467,25,1626,RU_ULY,123,1,103
2020-06-17,4344,24,1523,RU_ULY,149,0,114
2020-06-16,4195,24,1409,RU_ULY,147,3,122
2020-06-15,4048,21,1287,RU_ULY,146,1,0
2020-06-14,3902,20,1287,RU_ULY,119,2,20
2020-06-13,3783,18,1267,RU_ULY,150,0,12
2020-06-12,3633,18,1255,RU_ULY,95,0,54
2020-06-11,3538,18,1201,RU_ULY,88,0,106
2020-06-10,3450,18,1095,RU_ULY,91,2,82
2020-06-09,3359,16,1013,RU_ULY,94,0,59
2020-06-08,3265,16,954,RU_ULY,97,2,0
2020-06-07,3168,14,954,RU_ULY,94,1,17
2020-06-06,3074,13,937,RU_ULY,109,1,40
2020-06-05,2965,12,897,RU_ULY,95,0,36
2020-06-04,2870,12,861,RU_ULY,100,0,29
2020-06-03,2770,12,832,RU_ULY,98,2,89
2020-06-02,2672,10,743,RU_ULY,105,2,30
2020-06-01,2567,8,713,RU_ULY,101,0,0
2020-05-31,2466,8,713,RU_ULY,97,0,13
2020-05-30,2369,8,700,RU_ULY,,,
2020-06-29,6232,37,2866,RU_VGG,97,1,10
2020-06-28,6135,36,2856,RU_VGG,98,0,17
2020-06-27,6037,36,2839,RU_VGG,102,1,73
2020-06-26,5935,35,2766,RU_VGG,110,0,75
2020-06-25,5825,35,2691,RU_VGG,101,1,79
2020-06-24,5724,34,2612,RU_VGG,102,0,158
2020-06-23,5622,34,2454,RU_VGG,104,1,109
2020-06-22,5518,33,2345,RU_VGG,108,0,17
2020-06-21,5410,33,2328,RU_VGG,98,1,39
2020-06-20,5312,32,2289,RU_VGG,105,0,85
2020-06-19,5207,32,2204,RU_VGG,107,1,76
2020-06-18,5100,31,2128,RU_VGG,109,0,151
2020-06-17,4991,31,1977,RU_VGG,104,2,118
2020-06-16,4887,29,1859,RU_VGG,104,0,104
2020-06-15,4783,29,1755,RU_VGG,106,2,15
2020-06-14,4677,27,1740,RU_VGG,108,0,1
2020-06-13,4569,27,1739,RU_VGG,109,2,7
2020-06-12,4460,25,1732,RU_VGG,114,0,105
2020-06-11,4346,25,1627,RU_VGG,108,1,76
2020-06-10,4238,24,1551,RU_VGG,116,0,53
2020-06-09,4122,24,1498,RU_VGG,92,1,70
2020-06-08,4030,23,1428,RU_VGG,117,0,27
2020-06-07,3913,23,1401,RU_VGG,119,2,1
2020-06-06,3794,21,1400,RU_VGG,125,0,79
2020-06-05,3669,21,1321,RU_VGG,128,0,86
2020-06-04,3541,21,1235,RU_VGG,109,1,70
2020-06-03,3432,20,1165,RU_VGG,98,0,68
2020-06-02,3334,20,1097,RU_VGG,119,0,66
2020-06-01,3215,20,1031,RU_VGG,189,1,8
2020-05-31,3026,19,1023,RU_VGG,158,1,42
2020-05-30,2868,18,981,RU_VGG,,,
2020-06-29,4314,63,2573,RU_VLA,51,1,21
2020-06-28,4263,62,2552,RU_VLA,49,1,9
2020-06-27,4214,61,2543,RU_VLA,54,2,70
2020-06-26,4160,59,2473,RU_VLA,51,4,61
2020-06-25,4109,55,2412,RU_VLA,53,0,41
2020-06-24,4056,55,2371,RU_VLA,50,1,93
2020-06-23,4006,54,2278,RU_VLA,52,2,31
2020-06-22,3954,52,2247,RU_VLA,51,1,41
2020-06-21,3903,51,2206,RU_VLA,53,1,37
2020-06-20,3850,50,2169,RU_VLA,55,1,105
2020-06-19,3795,49,2064,RU_VLA,56,1,91
2020-06-18,3739,48,1973,RU_VLA,54,1,58
2020-06-17,3685,47,1915,RU_VLA,56,1,69
2020-06-16,3629,46,1846,RU_VLA,60,0,26
2020-06-15,3569,46,1820,RU_VLA,57,1,21
2020-06-14,3512,45,1799,RU_VLA,59,0,78
2020-06-13,3453,45,1721,RU_VLA,63,1,54
2020-06-12,3390,44,1667,RU_VLA,66,2,164
2020-06-11,3324,42,1503,RU_VLA,64,4,63
2020-06-10,3260,38,1440,RU_VLA,55,4,84
2020-06-09,3205,34,1356,RU_VLA,54,4,131
2020-06-08,3151,30,1225,RU_VLA,62,0,27
2020-06-07,3089,30,1198,RU_VLA,63,0,0
2020-06-06,3026,30,1198,RU_VLA,60,0,86
2020-06-05,2966,30,1112,RU_VLA,58,3,124
2020-06-04,2908,27,988,RU_VLA,55,0,47
2020-06-03,2853,27,941,RU_VLA,56,3,102
2020-06-02,2797,24,839,RU_VLA,62,3,83
2020-06-01,2735,21,756,RU_VLA,59,0,24
2020-05-31,2676,21,732,RU_VLA,59,0,47
2020-05-30,2617,21,685,RU_VLA,,,
2020-06-29,1586,17,1154,RU_VLG,21,0,8
2020-06-28,1565,17,1146,RU_VLG,19,0,9
2020-06-27,1546,17,1137,RU_VLG,20,0,27
2020-06-26,1526,17,1110,RU_VLG,18,0,23
2020-06-25,1508,17,1087,RU_VLG,21,0,9
2020-06-24,1487,17,1078,RU_VLG,21,0,36
2020-06-23,1466,17,1042,RU_VLG,21,1,22
2020-06-22,1445,16,1020,RU_VLG,17,0,23
2020-06-21,1428,16,997,RU_VLG,20,0,31
2020-06-20,1408,16,966,RU_VLG,22,0,36
2020-06-19,1386,16,930,RU_VLG,27,1,67
2020-06-18,1359,15,863,RU_VLG,24,1,38
2020-06-17,1335,14,825,RU_VLG,18,0,26
2020-06-16,1317,14,799,RU_VLG,15,1,18
2020-06-15,1302,13,781,RU_VLG,18,0,21
2020-06-14,1284,13,760,RU_VLG,30,0,12
2020-06-13,1254,13,748,RU_VLG,33,0,55
2020-06-12,1221,13,693,RU_VLG,32,0,32
2020-06-11,1189,13,661,RU_VLG,30,0,44
2020-06-10,1159,13,617,RU_VLG,22,2,50
2020-06-09,1137,11,567,RU_VLG,26,0,25
2020-06-08,1111,11,542,RU_VLG,27,0,10
2020-06-07,1084,11,532,RU_VLG,28,0,24
2020-06-06,1056,11,508,RU_VLG,21,0,19
2020-06-05,1035,11,489,RU_VLG,17,0,23
2020-06-04,1018,11,466,RU_VLG,20,0,27
2020-06-03,998,11,439,RU_VLG,19,4,59
2020-06-02,979,7,380,RU_VLG,27,0,23
2020-06-01,952,7,357,RU_VLG,23,0,9
2020-05-31,929,7,348,RU_VLG,47,0,16
2020-05-30,882,7,332,RU_VLG,,,
2020-06-29,7409,35,4234,RU_VOR,185,0,6
2020-06-28,7224,35,4228,RU_VOR,188,0,8
2020-06-27,7036,35,4220,RU_VOR,190,1,46
2020-06-26,6846,34,4174,RU_VOR,193,1,109
2020-06-25,6653,33,4065,RU_VOR,196,0,18
2020-06-24,6457,33,4047,RU_VOR,198,2,407
2020-06-23,6259,31,3640,RU_VOR,197,1,462
2020-06-22,6062,30,3178,RU_VOR,199,0,90
2020-06-21,5863,30,3088,RU_VOR,200,0,44
2020-06-20,5663,30,3044,RU_VOR,202,0,183
2020-06-19,5461,30,2861,RU_VOR,203,2,245
2020-06-18,5258,28,2616,RU_VOR,196,1,219
2020-06-17,5062,27,2397,RU_VOR,201,3,281
2020-06-16,4861,24,2116,RU_VOR,201,2,100
2020-06-15,4660,22,2016,RU_VOR,220,0,30
2020-06-14,4440,22,1986,RU_VOR,219,1,33
2020-06-13,4221,21,1953,RU_VOR,228,0,9
2020-06-12,3993,21,1944,RU_VOR,227,2,85
2020-06-11,3766,19,1859,RU_VOR,239,2,42
2020-06-10,3527,17,1817,RU_VOR,242,1,78
2020-06-09,3285,16,1739,RU_VOR,220,0,40
2020-06-08,3065,16,1699,RU_VOR,228,0,7
2020-06-07,2837,16,1692,RU_VOR,139,0,4
2020-06-06,2698,16,1688,RU_VOR,106,0,64
2020-06-05,2592,16,1624,RU_VOR,126,0,29
2020-06-04,2466,16,1595,RU_VOR,105,0,28
2020-06-03,2361,16,1567,RU_VOR,127,0,68
2020-06-02,2234,16,1499,RU_VOR,95,1,66
2020-06-01,2139,15,1433,RU_VOR,111,0,14
2020-05-31,2028,15,1419,RU_VOR,82,0,6
2020-05-30,1946,15,1413,RU_VOR,,,
2020-06-29,5332,37,2282,RU_YAN,173,0,34
2020-06-28,5159,37,2248,RU_YAN,154,3,95
2020-06-27,5005,34,2153,RU_YAN,147,0,95
2020-06-26,4858,34,2058,RU_YAN,149,0,52
2020-06-25,4709,34,2006,RU_YAN,156,1,39
2020-06-24,4553,33,1967,RU_YAN,137,3,63
2020-06-23,4416,30,1904,RU_YAN,145,3,42
2020-06-22,4271,27,1862,RU_YAN,140,2,44
2020-06-21,4131,25,1818,RU_YAN,165,0,27
2020-06-20,3966,25,1791,RU_YAN,132,3,58
2020-06-19,3834,22,1733,RU_YAN,121,1,38
2020-06-18,3713,21,1695,RU_YAN,127,0,52
2020-06-17,3586,21,1643,RU_YAN,81,3,84
2020-06-16,3505,18,1559,RU_YAN,93,1,60
2020-06-15,3412,17,1499,RU_YAN,87,1,3
2020-06-14,3325,16,1496,RU_YAN,114,1,5
2020-06-13,3211,15,1491,RU_YAN,125,0,4
2020-06-12,3086,15,1487,RU_YAN,122,2,2
2020-06-11,2964,13,1485,RU_YAN,77,0,3
2020-06-10,2887,13,1482,RU_YAN,54,0,7
2020-06-09,2833,13,1475,RU_YAN,56,2,0
2020-06-08,2777,11,1475,RU_YAN,83,0,46
2020-06-07,2694,11,1429,RU_YAN,73,0,53
2020-06-06,2621,11,1376,RU_YAN,42,0,36
2020-06-05,2579,11,1340,RU_YAN,45,0,33
2020-06-04,2534,11,1307,RU_YAN,55,0,100
2020-06-03,2479,11,1207,RU_YAN,13,1,44
2020-06-02,2466,10,1163,RU_YAN,51,0,179
2020-06-01,2415,10,984,RU_YAN,40,1,9
2020-05-31,2375,9,975,RU_YAN,65,0,22
2020-05-30,2310,9,953,RU_YAN,,,
2020-06-29,4741,19,3041,RU_YAR,42,0,22
2020-06-28,4699,19,3019,RU_YAR,41,0,23
2020-06-27,4658,19,2996,RU_YAR,44,1,46
2020-06-26,4614,18,2950,RU_YAR,43,0,47
2020-06-25,4571,18,2903,RU_YAR,45,0,39
2020-06-24,4526,18,2864,RU_YAR,44,1,178
2020-06-23,4482,17,2686,RU_YAR,47,0,217
2020-06-22,4435,17,2469,RU_YAR,45,0,16
2020-06-21,4390,17,2453,RU_YAR,48,0,54
2020-06-20,4342,17,2399,RU_YAR,47,1,201
2020-06-19,4295,16,2198,RU_YAR,39,0,161
2020-06-18,4256,16,2037,RU_YAR,45,0,96
2020-06-17,4211,16,1941,RU_YAR,49,0,122
2020-06-16,4162,16,1819,RU_YAR,41,0,157
2020-06-15,4121,16,1662,RU_YAR,48,0,2
2020-06-14,4073,16,1660,RU_YAR,53,0,20
2020-06-13,4020,16,1640,RU_YAR,57,0,1
2020-06-12,3963,16,1639,RU_YAR,60,1,109
2020-06-11,3903,15,1530,RU_YAR,59,0,78
2020-06-10,3844,15,1452,RU_YAR,63,0,142
2020-06-09,3781,15,1310,RU_YAR,67,0,130
2020-06-08,3714,15,1180,RU_YAR,68,0,4
2020-06-07,3646,15,1176,RU_YAR,70,0,7
2020-06-06,3576,15,1169,RU_YAR,75,0,162
2020-06-05,3501,15,1007,RU_YAR,71,0,56
2020-06-04,3430,15,951,RU_YAR,74,1,55
2020-06-03,3356,14,896,RU_YAR,72,0,70
2020-06-02,3284,14,826,RU_YAR,74,0,70
2020-06-01,3210,14,756,RU_YAR,78,0,0
2020-05-31,3132,14,756,RU_YAR,77,0,5
2020-05-30,3055,14,751,RU_YAR,,,
2020-06-29,424,5,345,RU_YEV,3,0,0
2020-06-28,421,5,345,RU_YEV,4,0,0
2020-06-27,417,5,345,RU_YEV,4,0,7
2020-06-26,413,5,338,RU_YEV,5,0,6
2020-06-25,408,5,332,RU_YEV,4,0,0
2020-06-24,404,5,332,RU_YEV,4,0,4
2020-06-23,400,5,328,RU_YEV,1,0,12
2020-06-22,399,5,316,RU_YEV,2,0,1
2020-06-21,397,5,315,RU_YEV,3,0,0
2020-06-20,394,5,315,RU_YEV,4,0,7
2020-06-19,390,5,308,RU_YEV,4,0,11
2020-06-18,386,5,297,RU_YEV,4,0,8
2020-06-17,382,5,289,RU_YEV,4,1,11
2020-06-16,378,4,278,RU_YEV,4,0,0
2020-06-15,374,4,278,RU_YEV,0,0,0
2020-06-14,374,4,278,RU_YEV,3,0,2
2020-06-13,371,4,276,RU_YEV,4,0,1
2020-06-12,367,4,275,RU_YEV,4,0,12
2020-06-11,363,4,263,RU_YEV,7,0,2
2020-06-10,356,4,261,RU_YEV,6,0,5
2020-06-09,350,4,256,RU_YEV,3,0,6
2020-06-08,347,4,250,RU_YEV,4,0,1
2020-06-07,343,4,249,RU_YEV,7,0,0
2020-06-06,336,4,249,RU_YEV,7,0,2
2020-06-05,329,4,247,RU_YEV,6,0,7
2020-06-04,323,4,240,RU_YEV,6,0,11
2020-06-03,317,4,229,RU_YEV,3,1,18
2020-06-02,314,3,211,RU_YEV,0,0,13
2020-06-01,314,3,198,RU_YEV,5,0,0
2020-05-31,309,3,198,RU_YEV,10,0,0
2020-05-30,299,3,198,RU_YEV,,,
2020-06-29,3038,41,1854,RU_ZAB,63,0,7
2020-06-28,2975,41,1847,RU_ZAB,59,0,21
2020-06-27,2916,41,1826,RU_ZAB,62,0,103
2020-06-26,2854,41,1723,RU_ZAB,61,0,67
2020-06-25,2793,41,1656,RU_ZAB,55,1,48
2020-06-24,2738,40,1608,RU_ZAB,71,0,52
2020-06-23,2667,40,1556,RU_ZAB,71,0,89
2020-06-22,2596,40,1467,RU_ZAB,69,0,27
2020-06-21,2527,40,1440,RU_ZAB,69,0,10
2020-06-20,2458,40,1430,RU_ZAB,67,0,78
2020-06-19,2391,40,1352,RU_ZAB,66,0,45
2020-06-18,2325,40,1307,RU_ZAB,62,0,65
2020-06-17,2263,40,1242,RU_ZAB,89,0,64
2020-06-16,2174,40,1178,RU_ZAB,93,0,48
2020-06-15,2081,40,1130,RU_ZAB,85,0,7
2020-06-14,1996,40,1123,RU_ZAB,89,0,14
2020-06-13,1907,40,1109,RU_ZAB,66,0,33
2020-06-12,1841,40,1076,RU_ZAB,76,2,80
2020-06-11,1765,38,996,RU_ZAB,61,6,45
2020-06-10,1704,32,951,RU_ZAB,70,1,9
2020-06-09,1634,31,942,RU_ZAB,83,2,80
2020-06-08,1551,29,862,RU_ZAB,80,2,25
2020-06-07,1471,27,837,RU_ZAB,73,0,30
2020-06-06,1398,27,807,RU_ZAB,77,1,57
2020-06-05,1321,26,750,RU_ZAB,64,2,42
2020-06-04,1257,24,708,RU_ZAB,39,2,75
2020-06-03,1218,22,633,RU_ZAB,53,1,57
2020-06-02,1165,21,576,RU_ZAB,29,1,28
2020-06-01,1136,20,548,RU_ZAB,39,0,10
2020-05-31,1097,20,538,RU_ZAB,45,1,25
2020-05-30,1052,19,513,RU_ZAB,,,
