gdp,gdp_per_capita,key
nan,,US_NM_35049
nan,,US_NM_35051
nan,,US_NM_35053
nan,,US_NM_35055
nan,,US_NM_35057
nan,,US_NM_35059
nan,,US_NM_35061
nan,,US_NV
nan,,US_NV_32001
nan,,US_NV_32003
nan,,US_NV_32005
nan,,US_NV_32007
nan,,US_NV_32009
nan,,US_NV_32011
nan,,US_NV_32013
nan,,US_NV_32015
nan,,US_NV_32017
nan,,US_NV_32019
nan,,US_NV_32021
nan,,US_NV_32023
nan,,US_NV_32027
nan,,US_NV_32029
nan,,US_NV_32031
nan,,US_NV_32033
nan,,US_NV_32510
nan,,US_NY
nan,,US_NY_36001
nan,,US_NY_36003
nan,,US_NY_36005
nan,,US_NY_36007
nan,,US_NY_36009
nan,,US_NY_36011
nan,,US_NY_36013
nan,,US_NY_36015
nan,,US_NY_36017
nan,,US_NY_36019
nan,,US_NY_36021
nan,,US_NY_36023
nan,,US_NY_36025
nan,,US_NY_36027
nan,,US_NY_36029
nan,,US_NY_36031
nan,,US_NY_36033
nan,,US_NY_36035
nan,,US_NY_36037
nan,,US_NY_36039
nan,,US_NY_36041
nan,,US_NY_36043
nan,,US_NY_36045
nan,,US_NY_36047
nan,,US_NY_36049
nan,,US_NY_36051
nan,,US_NY_36053
nan,,US_NY_36055
nan,,US_NY_36057
nan,,US_NY_36059
nan,,US_NY_36061
nan,,US_NY_36063
nan,,US_NY_36065
nan,,US_NY_36067
nan,,US_NY_36069
nan,,US_NY_36071
nan,,US_NY_36073
nan,,US_NY_36075
nan,,US_NY_36077
nan,,US_NY_36079
nan,,US_NY_36081
nan,,US_NY_36083
nan,,US_NY_36085
nan,,US_NY_36087
nan,,US_NY_36089
nan,,US_NY_36091
nan,,US_NY_36093
nan,,US_NY_36095
nan,,US_NY_36097
nan,,US_NY_36099
nan,,US_NY_36101
nan,,US_NY_36103
nan,,US_NY_36105
nan,,US_NY_36107
nan,,US_NY_36109
nan,,US_NY_36111
nan,,US_NY_36113
nan,,US_NY_36115
nan,,US_NY_36117
nan,,US_NY_36119
nan,,US_NY_36121
nan,,US_NY_36123
nan,,US_OH
nan,,US_OH_39001
nan,,US_OH_39003
nan,,US_OH_39005
nan,,US_OH_39007
nan,,US_OH_39009
nan,,US_OH_39011
nan,,US_OH_39013
nan,,US_OH_39015
nan,,US_OH_39017
nan,,US_OH_39019
nan,,US_OH_39021
nan,,US_OH_39023
nan,,US_OH_39025
nan,,US_OH_39027
nan,,US_OH_39029
nan,,US_OH_39031
nan,,US_OH_39033
nan,,US_OH_39035
nan,,US_OH_39037
nan,,US_OH_39039
nan,,US_OH_39041
nan,,US_OH_39043
nan,,US_OH_39045
nan,,US_OH_39047
nan,,US_OH_39049
nan,,US_OH_39051
nan,,US_OH_39053
nan,,US_OH_39055
nan,,US_OH_39057
nan,,US_OH_39059
nan,,US_OH_39061
nan,,US_OH_39063
nan,,US_OH_39065
nan,,US_OH_39067
nan,,US_OH_39069
nan,,US_OH_39071
nan,,US_OH_39073
nan,,US_OH_39075
nan,,US_OH_39077
nan,,US_OH_39079
nan,,US_OH_39081
nan,,US_OH_39083
nan,,US_OH_39085
nan,,US_OH_39087
nan,,US_OH_39089
nan,,US_OH_39091
nan,,US_OH_39093
nan,,US_OH_39095
nan,,US_OH_39097
nan,,US_OH_39099
nan,,US_OH_39101
nan,,US_OH_39103
nan,,US_OH_39105
nan,,US_OH_39107
nan,,US_OH_39109
nan,,US_OH_39111
nan,,US_OH_39113
nan,,US_OH_39115
nan,,US_OH_39117
nan,,US_OH_39119
nan,,US_OH_39121
nan,,US_OH_39123
nan,,US_OH_39125
nan,,US_OH_39127
nan,,US_OH_39129
nan,,US_OH_39131
nan,,US_OH_39133
nan,,US_OH_39135
nan,,US_OH_39137
nan,,US_OH_39139
nan,,US_OH_39141
nan,,US_OH_39143
nan,,US_OH_39145
nan,,US_OH_39147
nan,,US_OH_39149
nan,,US_OH_39151
nan,,US_OH_39153
nan,,US_OH_39155
nan,,US_OH_39157
nan,,US_OH_39159
nan,,US_OH_39161
nan,,US_OH_39163
nan,,US_OH_39165
nan,,US_OH_39167
nan,,US_OH_39169
nan,,US_OH_39171
nan,,US_OH_39173
nan,,US_OH_39175
nan,,US_OK
nan,,US_OK_40001
nan,,US_OK_40003
nan,,US_OK_40005
nan,,US_OK_40007
nan,,US_OK_40009
nan,,US_OK_40011
nan,,US_OK_40013
nan,,US_OK_40015
nan,,US_OK_40017
nan,,US_OK_40019
nan,,US_OK_40021
nan,,US_OK_40023
nan,,US_OK_40025
nan,,US_OK_40027
nan,,US_OK_40029
nan,,US_OK_40031
nan,,US_OK_40033
nan,,US_OK_40035
nan,,US_OK_40037
nan,,US_OK_40039
nan,,US_OK_40041
nan,,US_OK_40043
nan,,US_OK_40045
nan,,US_OK_40047
nan,,US_OK_40049
nan,,US_OK_40051
nan,,US_OK_40053
nan,,US_OK_40055
nan,,US_OK_40057
nan,,US_OK_40059
nan,,US_OK_40061
nan,,US_OK_40063
nan,,US_OK_40065
nan,,US_OK_40067
nan,,US_OK_40069
nan,,US_OK_40071
nan,,US_OK_40073
nan,,US_OK_40075
nan,,US_OK_40077
nan,,US_OK_40079
nan,,US_OK_40081
nan,,US_OK_40083
nan,,US_OK_40085
nan,,US_OK_40087
nan,,US_OK_40089
nan,,US_OK_40091
nan,,US_OK_40093
nan,,US_OK_40095
nan,,US_OK_40097
nan,,US_OK_40099
nan,,US_OK_40101
nan,,US_OK_40103
nan,,US_OK_40105
nan,,US_OK_40107
nan,,US_OK_40109
nan,,US_OK_40111
nan,,US_OK_40113
nan,,US_OK_40115
nan,,US_OK_40117
nan,,US_OK_40119
nan,,US_OK_40121
nan,,US_OK_40123
nan,,US_OK_40125
nan,,US_OK_40127
nan,,US_OK_40129
nan,,US_OK_40131
nan,,US_OK_40133
nan,,US_OK_40135
nan,,US_OK_40137
nan,,US_OK_40139
nan,,US_OK_40141
nan,,US_OK_40143
nan,,US_OK_40145
nan,,US_OK_40147
nan,,US_OK_40149
nan,,US_OK_40151
nan,,US_OK_40153
nan,,US_OR
nan,,US_OR_41001
nan,,US_OR_41003
nan,,US_OR_41005
nan,,US_OR_41007
nan,,US_OR_41009
nan,,US_OR_41011
nan,,US_OR_41013
nan,,US_OR_41015
nan,,US_OR_41017
nan,,US_OR_41019
nan,,US_OR_41021
nan,,US_OR_41023
nan,,US_OR_41025
nan,,US_OR_41027
nan,,US_OR_41029
nan,,US_OR_41031
nan,,US_OR_41033
nan,,US_OR_41035
nan,,US_OR_41037
nan,,US_OR_41039
nan,,US_OR_41041
nan,,US_OR_41043
nan,,US_OR_41045
nan,,US_OR_41047
nan,,US_OR_41049
nan,,US_OR_41051
nan,,US_OR_41053
nan,,US_OR_41055
nan,,US_OR_41057
nan,,US_OR_41059
nan,,US_OR_41061
nan,,US_OR_41063
nan,,US_OR_41065
nan,,US_OR_41067
nan,,US_OR_41069
nan,,US_OR_41071
nan,,US_PA
nan,,US_PA_42001
nan,,US_PA_42003
nan,,US_PA_42005
nan,,US_PA_42007
nan,,US_PA_42009
nan,,US_PA_42011
nan,,US_PA_42013
nan,,US_PA_42015
nan,,US_PA_42017
nan,,US_PA_42019
nan,,US_PA_42021
nan,,US_PA_42023
nan,,US_PA_42025
nan,,US_PA_42027
nan,,US_PA_42029
nan,,US_PA_42031
nan,,US_PA_42033
nan,,US_PA_42035
nan,,US_PA_42037
nan,,US_PA_42039
nan,,US_PA_42041
nan,,US_PA_42043
nan,,US_PA_42045
nan,,US_PA_42047
nan,,US_PA_42049
nan,,US_PA_42051
nan,,US_PA_42053
nan,,US_PA_42055
nan,,US_PA_42057
nan,,US_PA_42059
nan,,US_PA_42061
nan,,US_PA_42063
nan,,US_PA_42065
nan,,US_PA_42067
nan,,US_PA_42069
nan,,US_PA_42071
nan,,US_PA_42073
nan,,US_PA_42075
nan,,US_PA_42077
nan,,US_PA_42079
nan,,US_PA_42081
nan,,US_PA_42083
nan,,US_PA_42085
nan,,US_PA_42087
nan,,US_PA_42089
nan,,US_PA_42091
nan,,US_PA_42093
nan,,US_PA_42095
nan,,US_PA_42097
nan,,US_PA_42099
nan,,US_PA_42101
nan,,US_PA_42103
nan,,US_PA_42105
nan,,US_PA_42107
nan,,US_PA_42109
nan,,US_PA_42111
nan,,US_PA_42113
nan,,US_PA_42115
nan,,US_PA_42117
nan,,US_PA_42119
nan,,US_PA_42121
nan,,US_PA_42123
nan,,US_PA_42125
nan,,US_PA_42127
nan,,US_PA_42129
nan,,US_PA_42131
nan,,US_PA_42133
nan,30518,US_PR
nan,,US_PR_72001
nan,,US_PR_72003
nan,,US_PR_72005
nan,,US_PR_72007
nan,,US_PR_72009
nan,,US_PR_72011
nan,,US_PR_72013
nan,,US_PR_72015
nan,,US_PR_72017
nan,,US_PR_72019
nan,,US_PR_72021
nan,,US_PR_72023
nan,,US_PR_72025
nan,,US_PR_72027
nan,,US_PR_72029
nan,,US_PR_72031
nan,,US_PR_72033
nan,,US_PR_72035
nan,,US_PR_72037
nan,,US_PR_72039
nan,,US_PR_72041
nan,,US_PR_72043
nan,,US_PR_72045
nan,,US_PR_72047
nan,,US_PR_72049
nan,,US_PR_72051
nan,,US_PR_72053
nan,,US_PR_72054
nan,,US_PR_72055
nan,,US_PR_72057
nan,,US_PR_72059
nan,,US_PR_72061
nan,,US_PR_72063
nan,,US_PR_72065
nan,,US_PR_72067
nan,,US_PR_72069
nan,,US_PR_72071
nan,,US_PR_72073
nan,,US_PR_72075
nan,,US_PR_72077
nan,,US_PR_72079
nan,,US_PR_72081
nan,,US_PR_72083
nan,,US_PR_72085
nan,,US_PR_72087
nan,,US_PR_72089
nan,,US_PR_72091
nan,,US_PR_72093
nan,,US_PR_72095
nan,,US_PR_72097
nan,,US_PR_72099
nan,,US_PR_72101
nan,,US_PR_72103
nan,,US_PR_72105
nan,,US_PR_72107
nan,,US_PR_72109
nan,,US_PR_72111
nan,,US_PR_72113
nan,,US_PR_72115
nan,,US_PR_72117
nan,,US_PR_72119
nan,,US_PR_72121
nan,,US_PR_72123
nan,,US_PR_72125
nan,,US_PR_72127
nan,,US_PR_72129
nan,,US_PR_72131
nan,,US_PR_72133
nan,,US_PR_72135
nan,,US_PR_72137
nan,,US_PR_72139
nan,,US_PR_72141
nan,,US_PR_72143
nan,,US_PR_72145
nan,,US_PR_72147
nan,,US_PR_72149
nan,,US_PR_72151
nan,,US_PR_72153
nan,,US_RI
nan,,US_RI_44001
nan,,US_RI_44003
nan,,US_RI_44005
nan,,US_RI_44007
nan,,US_RI_44009
nan,,US_SC
nan,,US_SC_45001
nan,,US_SC_45003
nan,,US_SC_45005
nan,,US_SC_45007
nan,,US_SC_45009
nan,,US_SC_45011
nan,,US_SC_45013
nan,,US_SC_45015
nan,,US_SC_45017
nan,,US_SC_45019
nan,,US_SC_45021
nan,,US_SC_45023
nan,,US_SC_45025
nan,,US_SC_45027
nan,,US_SC_45029
nan,,US_SC_45031
nan,,US_SC_45033
nan,,US_SC_45035
nan,,US_SC_45037
nan,,US_SC_45039
nan,,US_SC_45041
nan,,US_SC_45043
nan,,US_SC_45045
nan,,US_SC_45047
nan,,US_SC_45049
nan,,US_SC_45051
nan,,US_SC_45053
nan,,US_SC_45055
nan,,US_SC_45057
nan,,US_SC_45059
nan,,US_SC_45061
nan,,US_SC_45063
nan,,US_SC_45065
nan,,US_SC_45067
nan,,US_SC_45069
nan,,US_SC_45071
nan,,US_SC_45073
nan,,US_SC_45075
nan,,US_SC_45077
nan,,US_SC_45079
nan,,US_SC_45081
nan,,US_SC_45083
nan,,US_SC_45085
nan,,US_SC_45087
nan,,US_SC_45089
nan,,US_SC_45091
nan,,US_SD
nan,,US_SD_46003
nan,,US_SD_46005
nan,,US_SD_46007
nan,,US_SD_46009
nan,,US_SD_46011
nan,,US_SD_46013
nan,,US_SD_46015
nan,,US_SD_46017
nan,,US_SD_46019
nan,,US_SD_46021
nan,,US_SD_46023
nan,,US_SD_46025
nan,,US_SD_46027
nan,,US_SD_46029
nan,,US_SD_46031
nan,,US_SD_46033
nan,,US_SD_46035
nan,,US_SD_46037
nan,,US_SD_46039
nan,,US_SD_46041
nan,,US_SD_46043
nan,,US_SD_46045
nan,,US_SD_46047
nan,,US_SD_46049
nan,,US_SD_46051
nan,,US_SD_46053
nan,,US_SD_46055
nan,,US_SD_46057
nan,,US_SD_46059
nan,,US_SD_46061
nan,,US_SD_46063
nan,,US_SD_46065
nan,,US_SD_46067
nan,,US_SD_46069
nan,,US_SD_46071
nan,,US_SD_46073
nan,,US_SD_46075
nan,,US_SD_46077
nan,,US_SD_46079
nan,,US_SD_46081
nan,,US_SD_46083
nan,,US_SD_46085
nan,,US_SD_46087
nan,,US_SD_46089
nan,,US_SD_46091
nan,,US_SD_46093
nan,,US_SD_46095
nan,,US_SD_46097
nan,,US_SD_46099
nan,,US_SD_46101
nan,,US_SD_46102
nan,,US_SD_46103
nan,,US_SD_46105
nan,,US_SD_46107
nan,,US_SD_46109
nan,,US_SD_46111
nan,,US_SD_46115
nan,,US_SD_46117
nan,,US_SD_46119
nan,,US_SD_46121
nan,,US_SD_46123
nan,,US_SD_46125
nan,,US_SD_46127
nan,,US_SD_46129
nan,,US_SD_46135
nan,,US_SD_46137
nan,,US_TN
nan,,US_TN_47001
nan,,US_TN_47003
nan,,US_TN_47005
nan,,US_TN_47007
nan,,US_TN_47009
nan,,US_TN_47011
nan,,US_TN_47013
nan,,US_TN_47015
nan,,US_TN_47017
nan,,US_TN_47019
nan,,US_TN_47021
nan,,US_TN_47023
nan,,US_TN_47025
nan,,US_TN_47027
nan,,US_TN_47029
nan,,US_TN_47031
nan,,US_TN_47033
nan,,US_TN_47035
nan,,US_TN_47037
nan,,US_TN_47039
nan,,US_TN_47041
nan,,US_TN_47043
nan,,US_TN_47045
nan,,US_TN_47047
nan,,US_TN_47049
nan,,US_TN_47051
nan,,US_TN_47053
nan,,US_TN_47055
nan,,US_TN_47057
nan,,US_TN_47059
nan,,US_TN_47061
nan,,US_TN_47063
nan,,US_TN_47065
nan,,US_TN_47067
nan,,US_TN_47069
nan,,US_TN_47071
nan,,US_TN_47073
nan,,US_TN_47075
nan,,US_TN_47077
nan,,US_TN_47079
nan,,US_TN_47081
nan,,US_TN_47083
nan,,US_TN_47085
nan,,US_TN_47087
nan,,US_TN_47089
nan,,US_TN_47091
nan,,US_TN_47093
nan,,US_TN_47095
nan,,US_TN_47097
nan,,US_TN_47099
nan,,US_TN_47101
nan,,US_TN_47103
nan,,US_TN_47105
nan,,US_TN_47107
nan,,US_TN_47109
nan,,US_TN_47111
nan,,US_TN_47113
nan,,US_TN_47115
nan,,US_TN_47117
nan,,US_TN_47119
nan,,US_TN_47121
nan,,US_TN_47123
nan,,US_TN_47125
nan,,US_TN_47127
nan,,US_TN_47129
nan,,US_TN_47131
nan,,US_TN_47133
nan,,US_TN_47135
nan,,US_TN_47137
nan,,US_TN_47139
nan,,US_TN_47141
nan,,US_TN_47143
nan,,US_TN_47145
nan,,US_TN_47147
nan,,US_TN_47149
nan,,US_TN_47151
nan,,US_TN_47153
nan,,US_TN_47155
nan,,US_TN_47157
nan,,US_TN_47159
nan,,US_TN_47161
nan,,US_TN_47163
nan,,US_TN_47165
nan,,US_TN_47167
nan,,US_TN_47169
nan,,US_TN_47171
nan,,US_TN_47173
nan,,US_TN_47175
nan,,US_TN_47177
nan,,US_TN_47179
nan,,US_TN_47181
nan,,US_TN_47183
nan,,US_TN_47185
nan,,US_TN_47187
nan,,US_TN_47189
nan,,US_TX
nan,,US_TX_48001
nan,,US_TX_48003
nan,,US_TX_48005
nan,,US_TX_48007
nan,,US_TX_48009
nan,,US_TX_48011
nan,,US_TX_48013
nan,,US_TX_48015
nan,,US_TX_48017
nan,,US_TX_48019
nan,,US_TX_48021
nan,,US_TX_48023
nan,,US_TX_48025
nan,,US_TX_48027
nan,,US_TX_48029
nan,,US_TX_48031
nan,,US_TX_48033
nan,,US_TX_48035
nan,,US_TX_48037
nan,,US_TX_48039
nan,,US_TX_48041
nan,,US_TX_48043
nan,,US_TX_48045
nan,,US_TX_48047
nan,,US_TX_48049
nan,,US_TX_48051
nan,,US_TX_48053
nan,,US_TX_48055
nan,,US_TX_48057
nan,,US_TX_48059
nan,,US_TX_48061
nan,,US_TX_48063
nan,,US_TX_48065
nan,,US_TX_48067
nan,,US_TX_48069
nan,,US_TX_48071
nan,,US_TX_48073
nan,,US_TX_48075
nan,,US_TX_48077
nan,,US_TX_48079
nan,,US_TX_48081
nan,,US_TX_48083
nan,,US_TX_48085
nan,,US_TX_48087
nan,,US_TX_48089
nan,,US_TX_48091
nan,,US_TX_48093
nan,,US_TX_48095
nan,,US_TX_48097
nan,,US_TX_48099
nan,,US_TX_48101
nan,,US_TX_48103
nan,,US_TX_48105
nan,,US_TX_48107
nan,,US_TX_48109
nan,,US_TX_48111
nan,,US_TX_48113
nan,,US_TX_48115
nan,,US_TX_48117
nan,,US_TX_48119
nan,,US_TX_48121
nan,,US_TX_48123
nan,,US_TX_48125
nan,,US_TX_48127
nan,,US_TX_48129
nan,,US_TX_48131
nan,,US_TX_48133
nan,,US_TX_48135
nan,,US_TX_48137
nan,,US_TX_48139
nan,,US_TX_48141
nan,,US_TX_48143
nan,,US_TX_48145
nan,,US_TX_48147
nan,,US_TX_48149
nan,,US_TX_48151
nan,,US_TX_48153
nan,,US_TX_48155
nan,,US_TX_48157
nan,,US_TX_48159
nan,,US_TX_48161
nan,,US_TX_48163
nan,,US_TX_48165
nan,,US_TX_48167
nan,,US_TX_48169
nan,,US_TX_48171
nan,,US_TX_48173
nan,,US_TX_48175
nan,,US_TX_48177
nan,,US_TX_48179
nan,,US_TX_48181
nan,,US_TX_48183
nan,,US_TX_48185
nan,,US_TX_48187
nan,,US_TX_48189
nan,,US_TX_48191
nan,,US_TX_48193
nan,,US_TX_48195
nan,,US_TX_48197
nan,,US_TX_48199
nan,,US_TX_48201
nan,,US_TX_48203
nan,,US_TX_48205
nan,,US_TX_48207
nan,,US_TX_48209
nan,,US_TX_48211
nan,,US_TX_48213
nan,,US_TX_48215
nan,,US_TX_48217
nan,,US_TX_48219
nan,,US_TX_48221
nan,,US_TX_48223
nan,,US_TX_48225
nan,,US_TX_48227
nan,,US_TX_48229
nan,,US_TX_48231
nan,,US_TX_48233
nan,,US_TX_48235
nan,,US_TX_48237
nan,,US_TX_48239
nan,,US_TX_48241
nan,,US_TX_48243
nan,,US_TX_48245
nan,,US_TX_48247
nan,,US_TX_48249
nan,,US_TX_48251
nan,,US_TX_48253
nan,,US_TX_48255
nan,,US_TX_48257
nan,,US_TX_48259
nan,,US_TX_48261
nan,,US_TX_48263
nan,,US_TX_48265
nan,,US_TX_48267
nan,,US_TX_48269
nan,,US_TX_48271
nan,,US_TX_48273
nan,,US_TX_48275
nan,,US_TX_48277
nan,,US_TX_48279
nan,,US_TX_48281
nan,,US_TX_48283
nan,,US_TX_48285
nan,,US_TX_48287
nan,,US_TX_48289
nan,,US_TX_48291
nan,,US_TX_48293
nan,,US_TX_48295
nan,,US_TX_48297
nan,,US_TX_48299
nan,,US_TX_48301
nan,,US_TX_48303
nan,,US_TX_48305
nan,,US_TX_48307
nan,,US_TX_48309
nan,,US_TX_48311
nan,,US_TX_48313
nan,,US_TX_48315
nan,,US_TX_48317
nan,,US_TX_48319
nan,,US_TX_48321
nan,,US_TX_48323
nan,,US_TX_48325
nan,,US_TX_48327
nan,,US_TX_48329
nan,,US_TX_48331
nan,,US_TX_48333
nan,,US_TX_48335
nan,,US_TX_48337
nan,,US_TX_48339
nan,,US_TX_48341
nan,,US_TX_48343
nan,,US_TX_48345
nan,,US_TX_48347
nan,,US_TX_48349
nan,,US_TX_48351
nan,,US_TX_48353
nan,,US_TX_48355
nan,,US_TX_48357
nan,,US_TX_48359
nan,,US_TX_48361
nan,,US_TX_48363
nan,,US_TX_48365
nan,,US_TX_48367
nan,,US_TX_48369
nan,,US_TX_48371
nan,,US_TX_48373
nan,,US_TX_48375
nan,,US_TX_48377
nan,,US_TX_48379
nan,,US_TX_48381
nan,,US_TX_48383
nan,,US_TX_48385
nan,,US_TX_48387
nan,,US_TX_48389
nan,,US_TX_48391
nan,,US_TX_48393
nan,,US_TX_48395
nan,,US_TX_48397
nan,,US_TX_48399
nan,,US_TX_48401
nan,,US_TX_48403
nan,,US_TX_48405
nan,,US_TX_48407
nan,,US_TX_48409
nan,,US_TX_48411
nan,,US_TX_48413
nan,,US_TX_48415
nan,,US_TX_48417
nan,,US_TX_48419
nan,,US_TX_48421
nan,,US_TX_48423
nan,,US_TX_48425
nan,,US_TX_48427
nan,,US_TX_48429
nan,,US_TX_48431
nan,,US_TX_48433
nan,,US_TX_48435
nan,,US_TX_48437
nan,,US_TX_48439
nan,,US_TX_48441
nan,,US_TX_48443
nan,,US_TX_48445
nan,,US_TX_48447
nan,,US_TX_48449
nan,,US_TX_48451
nan,,US_TX_48453
nan,,US_TX_48455
nan,,US_TX_48457
nan,,US_TX_48459
nan,,US_TX_48461
nan,,US_TX_48463
nan,,US_TX_48465
nan,,US_TX_48467
nan,,US_TX_48469
nan,,US_TX_48471
nan,,US_TX_48473
nan,,US_TX_48475
nan,,US_TX_48477
nan,,US_TX_48479
nan,,US_TX_48481
nan,,US_TX_48483
nan,,US_TX_48485
nan,,US_TX_48487
nan,,US_TX_48489
nan,,US_TX_48491
nan,,US_TX_48493
nan,,US_TX_48495
nan,,US_TX_48497
nan,,US_TX_48499
nan,,US_TX_48501
nan,,US_TX_48503
nan,,US_TX_48505
nan,,US_TX_48507
nan,,US_UT
nan,,US_UT_49001
nan,,US_UT_49003
nan,,US_UT_49005
nan,,US_UT_49007
nan,,US_UT_49009
nan,,US_UT_49011
nan,,US_UT_49013
nan,,US_UT_49015
nan,,US_UT_49017
nan,,US_UT_49019
nan,,US_UT_49021
nan,,US_UT_49023
nan,,US_UT_49025
nan,,US_UT_49027
nan,,US_UT_49029
nan,,US_UT_49031
nan,,US_UT_49033
nan,,US_UT_49035
nan,,US_UT_49037
nan,,US_UT_49039
nan,,US_UT_49041
nan,,US_UT_49043
nan,,US_UT_49045
nan,,US_UT_49047
nan,,US_UT_49049
nan,,US_UT_49051
nan,,US_UT_49053
nan,,US_UT_49055
nan,,US_UT_49057
nan,,US_VA
nan,,US_VA_51001
nan,,US_VA_51003
nan,,US_VA_51005
nan,,US_VA_51007
nan,,US_VA_51009
nan,,US_VA_51011
nan,,US_VA_51013
nan,,US_VA_51015
nan,,US_VA_51017
nan,,US_VA_51019
nan,,US_VA_51021
nan,,US_VA_51023
nan,,US_VA_51025
nan,,US_VA_51027
nan,,US_VA_51029
nan,,US_VA_51031
nan,,US_VA_51033
nan,,US_VA_51035
nan,,US_VA_51036
nan,,US_VA_51037
nan,,US_VA_51041
nan,,US_VA_51043
nan,,US_VA_51045
nan,,US_VA_51047
nan,,US_VA_51049
nan,,US_VA_51051
nan,,US_VA_51053
nan,,US_VA_51057
nan,,US_VA_51059
nan,,US_VA_51061
nan,,US_VA_51063
nan,,US_VA_51065
nan,,US_VA_51067
nan,,US_VA_51069
nan,,US_VA_51071
nan,,US_VA_51073
nan,,US_VA_51075
nan,,US_VA_51077
nan,,US_VA_51079
nan,,US_VA_51081
nan,,US_VA_51083
nan,,US_VA_51085
nan,,US_VA_51087
nan,,US_VA_51089
nan,,US_VA_51091
nan,,US_VA_51093
nan,,US_VA_51095
nan,,US_VA_51097
nan,,US_VA_51099
nan,,US_VA_51101
nan,,US_VA_51103
nan,,US_VA_51105
nan,,US_VA_51107
nan,,US_VA_51109
nan,,US_VA_51111
nan,,US_VA_51113
nan,,US_VA_51115
nan,,US_VA_51117
nan,,US_VA_51119
nan,,US_VA_51121
nan,,US_VA_51125
nan,,US_VA_51127
nan,,US_VA_51131
nan,,US_VA_51133
nan,,US_VA_51135
nan,,US_VA_51137
nan,,US_VA_51139
nan,,US_VA_51141
nan,,US_VA_51143
nan,,US_VA_51145
nan,,US_VA_51147
nan,,US_VA_51149
nan,,US_VA_51153
nan,,US_VA_51155
nan,,US_VA_51157
nan,,US_VA_51159
nan,,US_VA_51161
nan,,US_VA_51163
nan,,US_VA_51165
nan,,US_VA_51167
nan,,US_VA_51169
nan,,US_VA_51171
nan,,US_VA_51173
nan,,US_VA_51175
nan,,US_VA_51177
nan,,US_VA_51179
nan,,US_VA_51181
nan,,US_VA_51183
nan,,US_VA_51185
nan,,US_VA_51187
nan,,US_VA_51191
nan,,US_VA_51193
nan,,US_VA_51195
nan,,US_VA_51197
nan,,US_VA_51199
nan,,US_VA_51510
nan,,US_VA_51520
nan,,US_VA_51530
nan,,US_VA_51540
nan,,US_VA_51550
nan,,US_VA_51570
nan,,US_VA_51580
nan,,US_VA_51590
nan,,US_VA_51595
nan,,US_VA_51600
nan,,US_VA_51610
nan,,US_VA_51620
nan,,US_VA_51630
nan,,US_VA_51640
nan,,US_VA_51650
nan,,US_VA_51660
nan,,US_VA_51670
nan,,US_VA_51678
nan,,US_VA_51680
nan,,US_VA_51683
nan,,US_VA_51685
nan,,US_VA_51690
nan,,US_VA_51700
nan,,US_VA_51710
nan,,US_VA_51720
nan,,US_VA_51730
nan,,US_VA_51735
nan,,US_VA_51740
nan,,US_VA_51750
nan,,US_VA_51760
nan,,US_VA_51770
nan,,US_VA_51775
nan,,US_VA_51790
nan,,US_VA_51800
nan,,US_VA_51810
nan,,US_VA_51820
nan,,US_VA_51830
nan,,US_VA_51840
nan,,US_VI
nan,,US_VT
nan,,US_VT_50001
nan,,US_VT_50003
nan,,US_VT_50005
nan,,US_VT_50007
nan,,US_VT_50009
nan,,US_VT_50011
nan,,US_VT_50013
nan,,US_VT_50015
nan,,US_VT_50017
nan,,US_VT_50019
nan,,US_VT_50021
nan,,US_VT_50023
nan,,US_VT_50025
nan,,US_VT_50027
nan,,US_WA
nan,,US_WA_53001
nan,,US_WA_53003
nan,,US_WA_53005
nan,,US_WA_53007
nan,,US_WA_53009
nan,,US_WA_53011
nan,,US_WA_53013
nan,,US_WA_53015
nan,,US_WA_53017
nan,,US_WA_53019
nan,,US_WA_53021
nan,,US_WA_53023
nan,,US_WA_53025
nan,,US_WA_53027
nan,,US_WA_53029
nan,,US_WA_53031
nan,,US_WA_53033
nan,,US_WA_53035
nan,,US_WA_53037
nan,,US_WA_53039
nan,,US_WA_53041
nan,,US_WA_53043
nan,,US_WA_53045
nan,,US_WA_53047
nan,,US_WA_53049
nan,,US_WA_53051
nan,,US_WA_53053
nan,,US_WA_53055
nan,,US_WA_53057
nan,,US_WA_53059
nan,,US_WA_53061
nan,,US_WA_53063
nan,,US_WA_53065
nan,,US_WA_53067
nan,,US_WA_53069
nan,,US_WA_53071
nan,,US_WA_53073
nan,,US_WA_53075
nan,,US_WA_53077
nan,,US_WI
nan,,US_WI_55001
nan,,US_WI_55003
nan,,US_WI_55005
nan,,US_WI_55007
nan,,US_WI_55009
nan,,US_WI_55011
nan,,US_WI_55013
nan,,US_WI_55015
nan,,US_WI_55017
nan,,US_WI_55019
nan,,US_WI_55021
nan,,US_WI_55023
nan,,US_WI_55025
nan,,US_WI_55027
nan,,US_WI_55029
nan,,US_WI_55031
nan,,US_WI_55033
nan,,US_WI_55035
nan,,US_WI_55037
nan,,US_WI_55039
nan,,US_WI_55041
nan,,US_WI_55043
nan,,US_WI_55045
nan,,US_WI_55047
nan,,US_WI_55049
nan,,US_WI_55051
nan,,US_WI_55053
nan,,US_WI_55055
nan,,US_WI_55057
nan,,US_WI_55059
nan,,US_WI_55061
nan,,US_WI_55063
nan,,US_WI_55065
nan,,US_WI_55067
nan,,US_WI_55069
nan,,US_WI_55071
nan,,US_WI_55073
nan,,US_WI_55075
