match_string,date,confirmed,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
KL,2020-05-25,1807,115,1807,104,115,MY,,kl,MY_14
KL,2020-05-26,1984,177,1984,62,177,MY,,kl,MY_14
KL,2020-05-27,1990,6,1990,-171,6,MY,,kl,MY_14
KL,2020-05-28,1997,7,1997,1,7,MY,,kl,MY_14
KL,2020-05-29,2007,10,2007,3,10,MY,,kl,MY_14
KL,2020-05-30,2020,13,2020,3,13,MY,,kl,MY_14
KL,2020-05-31,2028,8,2028,-5,8,MY,,kl,MY_14
KL,2020-06-01,2039,11,2039,3,11,MY,,kl,MY_14
KL,2020-06-02,2044,5,2044,-6,5,MY,,kl,MY_14
KL,2020-06-03,2099,55,2099,50,55,MY,,kl,MY_14
KL,2020-06-04,2370,271,2370,216,271,MY,,kl,MY_14
KL,2020-06-05,2374,4,2374,-267,4,MY,,kl,MY_14
KL,2020-06-06,2389,15,2389,11,15,MY,,kl,MY_14
KL,2020-06-07,2393,4,2393,-11,4,MY,,kl,MY_14
KL,2020-06-08,2394,1,2394,-3,1,MY,,kl,MY_14
KL,2020-06-09,2398,4,2398,3,4,MY,,kl,MY_14
KL,2020-06-10,2398,0,2398,0,4,MY,,kl,MY_14
KL,2020-06-11,2399,1,2399,-3,1,MY,,kl,MY_14
KL,2020-06-12,2409,10,2409,9,10,MY,,kl,MY_14
KL,2020-06-13,2410,1,2410,-9,1,MY,,kl,MY_14
KL,2020-06-14,2414,4,2414,3,4,MY,,kl,MY_14
KL,2020-06-15,2415,1,2415,-3,1,MY,,kl,MY_14
KL,2020-06-16,2417,2,2417,1,2,MY,,kl,MY_14
KL,2020-06-17,2418,1,2418,-1,1,MY,,kl,MY_14
KL,2020-06-18,2422,4,2422,3,4,MY,,kl,MY_14
NS,2020-02-05,2,2,2,0,0,MY,,ns,MY_05
NS,2020-02-06,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-07,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-08,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-09,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-13,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-14,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-15,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-27,2,0,2,0,0,MY,,ns,MY_05
NS,2020-02-28,2,0,2,0,0,MY,,ns,MY_05
NS,2020-03-01,2,0,2,0,0,MY,,ns,MY_05
NS,2020-03-03,2,0,2,0,0,MY,,ns,MY_05
NS,2020-03-13,11,9,11,0,0,MY,,ns,MY_05
NS,2020-03-14,19,8,19,8,8,MY,,ns,MY_05
NS,2020-03-15,19,0,19,0,8,MY,,ns,MY_05
NS,2020-03-16,42,23,42,0,8,MY,,ns,MY_05
NS,2020-03-17,45,3,45,-5,3,MY,,ns,MY_05
NS,2020-03-18,45,0,45,0,3,MY,,ns,MY_05
NS,2020-03-19,55,10,55,7,10,MY,,ns,MY_05
NS,2020-03-20,65,10,65,0,10,MY,,ns,MY_05
NS,2020-03-21,70,5,70,-5,5,MY,,ns,MY_05
NS,2020-03-22,78,8,78,3,8,MY,,ns,MY_05
NS,2020-03-23,94,16,94,8,16,MY,,ns,MY_05
NS,2020-03-24,109,15,109,-1,15,MY,,ns,MY_05
NS,2020-03-25,123,14,123,-1,14,MY,,ns,MY_05
NS,2020-03-26,132,9,132,-5,9,MY,,ns,MY_05
NS,2020-03-27,138,6,138,-3,6,MY,,ns,MY_05
NS,2020-03-28,153,15,153,9,15,MY,,ns,MY_05
NS,2020-03-29,162,9,162,-6,9,MY,,ns,MY_05
NS,2020-03-30,172,10,172,1,10,MY,,ns,MY_05
NS,2020-03-31,181,9,181,-1,9,MY,,ns,MY_05
NS,2020-04-01,189,8,189,-1,8,MY,,ns,MY_05
NS,2020-04-02,207,18,207,10,18,MY,,ns,MY_05
NS,2020-04-03,211,4,211,-14,4,MY,,ns,MY_05
NS,2020-04-04,220,9,220,5,9,MY,,ns,MY_05
NS,2020-04-05,231,11,231,2,11,MY,,ns,MY_05
NS,2020-04-06,239,8,239,-3,8,MY,,ns,MY_05
NS,2020-04-07,261,22,261,14,22,MY,,ns,MY_05
NS,2020-04-08,270,9,270,-13,9,MY,,ns,MY_05
NS,2020-04-09,281,11,281,2,11,MY,,ns,MY_05
NS,2020-04-10,292,11,292,0,11,MY,,ns,MY_05
NS,2020-04-11,309,17,309,6,17,MY,,ns,MY_05
NS,2020-04-12,318,9,318,-8,9,MY,,ns,MY_05
NS,2020-04-13,360,42,360,33,42,MY,,ns,MY_05
NS,2020-04-14,362,2,362,-40,2,MY,,ns,MY_05
NS,2020-04-15,363,1,363,-1,1,MY,,ns,MY_05
NS,2020-04-16,389,26,389,25,26,MY,,ns,MY_05
NS,2020-04-17,402,13,402,-13,13,MY,,ns,MY_05
NS,2020-04-18,405,3,405,-10,3,MY,,ns,MY_05
NS,2020-04-19,405,0,405,0,3,MY,,ns,MY_05
NS,2020-04-20,408,3,408,0,3,MY,,ns,MY_05
NS,2020-04-21,409,1,409,-2,1,MY,,ns,MY_05
NS,2020-04-22,411,2,411,1,2,MY,,ns,MY_05
NS,2020-04-23,431,20,431,18,20,MY,,ns,MY_05
NS,2020-04-24,433,2,433,-18,2,MY,,ns,MY_05
NS,2020-04-25,433,0,433,0,2,MY,,ns,MY_05
NS,2020-04-26,434,1,434,-1,1,MY,,ns,MY_05
NS,2020-04-27,435,1,435,0,1,MY,,ns,MY_05
NS,2020-04-28,436,1,436,0,1,MY,,ns,MY_05
NS,2020-04-29,508,72,508,71,72,MY,,ns,MY_05
NS,2020-04-30,513,5,513,-67,5,MY,,ns,MY_05
NS,2020-05-01,513,0,513,0,5,MY,,ns,MY_05
NS,2020-05-02,521,8,521,3,8,MY,,ns,MY_05
NS,2020-05-03,592,71,592,63,71,MY,,ns,MY_05
NS,2020-05-04,598,6,598,-65,6,MY,,ns,MY_05
NS,2020-05-05,598,0,598,0,6,MY,,ns,MY_05
NS,2020-05-06,600,2,600,-4,2,MY,,ns,MY_05
NS,2020-05-07,600,0,600,0,2,MY,,ns,MY_05
NS,2020-05-08,653,53,653,51,53,MY,,ns,MY_05
NS,2020-05-09,681,28,681,-25,28,MY,,ns,MY_05
NS,2020-05-10,726,45,726,17,45,MY,,ns,MY_05
NS,2020-05-11,742,16,742,-29,16,MY,,ns,MY_05
NS,2020-05-12,742,0,742,0,16,MY,,ns,MY_05
NS,2020-05-13,764,22,764,6,22,MY,,ns,MY_05
NS,2020-05-14,775,11,775,-11,11,MY,,ns,MY_05
NS,2020-05-15,776,1,776,-10,1,MY,,ns,MY_05
NS,2020-05-16,776,0,776,0,1,MY,,ns,MY_05
NS,2020-05-17,776,0,776,0,1,MY,,ns,MY_05
NS,2020-05-18,776,0,776,0,1,MY,,ns,MY_05
NS,2020-05-19,776,0,776,0,1,MY,,ns,MY_05
NS,2020-05-20,776,0,776,0,1,MY,,ns,MY_05
NS,2020-05-21,778,2,778,1,2,MY,,ns,MY_05
NS,2020-05-22,791,13,791,11,13,MY,,ns,MY_05
NS,2020-05-23,792,1,792,-12,1,MY,,ns,MY_05
NS,2020-05-24,792,0,792,0,1,MY,,ns,MY_05
NS,2020-05-25,792,0,792,0,1,MY,,ns,MY_05
NS,2020-05-26,793,1,793,0,1,MY,,ns,MY_05
NS,2020-05-27,793,0,793,0,1,MY,,ns,MY_05
NS,2020-05-28,793,0,793,0,1,MY,,ns,MY_05
NS,2020-05-29,852,59,852,58,59,MY,,ns,MY_05
NS,2020-05-30,856,4,856,-55,4,MY,,ns,MY_05
NS,2020-05-31,858,2,858,-2,2,MY,,ns,MY_05
NS,2020-06-01,860,2,860,0,2,MY,,ns,MY_05
NS,2020-06-02,866,6,866,4,6,MY,,ns,MY_05
NS,2020-06-03,902,36,902,30,36,MY,,ns,MY_05
NS,2020-06-04,905,3,905,-33,3,MY,,ns,MY_05
NS,2020-06-05,905,0,905,0,3,MY,,ns,MY_05
NS,2020-06-06,910,5,910,2,5,MY,,ns,MY_05
NS,2020-06-07,911,1,911,-4,1,MY,,ns,MY_05
NS,2020-06-08,911,0,911,0,1,MY,,ns,MY_05
NS,2020-06-09,911,0,911,0,1,MY,,ns,MY_05
NS,2020-06-10,911,0,911,0,1,MY,,ns,MY_05
NS,2020-06-11,927,16,927,15,16,MY,,ns,MY_05
NS,2020-06-12,931,4,931,-12,4,MY,,ns,MY_05
NS,2020-06-13,957,26,957,22,26,MY,,ns,MY_05
NS,2020-06-14,957,0,957,0,26,MY,,ns,MY_05
NS,2020-06-15,989,32,989,6,32,MY,,ns,MY_05
NS,2020-06-16,993,4,993,-28,4,MY,,ns,MY_05
NS,2020-06-17,994,1,994,-3,1,MY,,ns,MY_05
NS,2020-06-18,994,0,994,0,1,MY,,ns,MY_05
KE,2020-03-13,3,3,3,0,0,MY,,ke,MY_03
KE,2020-03-14,3,0,3,0,0,MY,,ke,MY_03
KE,2020-03-15,3,0,3,0,0,MY,,ke,MY_03
KE,2020-03-16,18,15,18,0,0,MY,,ke,MY_03
KE,2020-03-17,25,7,25,7,7,MY,,ke,MY_03
KE,2020-03-18,30,5,30,-2,5,MY,,ke,MY_03
KE,2020-03-19,44,14,44,9,14,MY,,ke,MY_03
KE,2020-03-20,51,7,51,-7,7,MY,,ke,MY_03
KE,2020-03-21,61,10,61,3,10,MY,,ke,MY_03
KE,2020-03-22,63,2,63,-8,2,MY,,ke,MY_03
KE,2020-03-23,71,8,71,6,8,MY,,ke,MY_03
KE,2020-03-24,78,7,78,-1,7,MY,,ke,MY_03
KE,2020-03-25,84,6,84,-1,6,MY,,ke,MY_03
KE,2020-03-26,94,10,94,4,10,MY,,ke,MY_03
KE,2020-03-27,98,4,98,-6,4,MY,,ke,MY_03
KE,2020-03-28,108,10,108,6,10,MY,,ke,MY_03
KE,2020-03-29,123,15,123,5,15,MY,,ke,MY_03
KE,2020-03-30,127,4,127,-11,4,MY,,ke,MY_03
KE,2020-03-31,131,4,131,0,4,MY,,ke,MY_03
KE,2020-04-01,134,3,134,-1,3,MY,,ke,MY_03
KE,2020-04-02,137,3,137,0,3,MY,,ke,MY_03
KE,2020-04-03,137,0,137,0,3,MY,,ke,MY_03
KE,2020-04-04,139,2,139,-1,2,MY,,ke,MY_03
KE,2020-04-05,141,2,141,0,2,MY,,ke,MY_03
KE,2020-04-06,142,1,142,-1,1,MY,,ke,MY_03
KE,2020-04-07,147,5,147,4,5,MY,,ke,MY_03
KE,2020-04-08,147,0,147,0,5,MY,,ke,MY_03
KE,2020-04-09,148,1,148,-4,1,MY,,ke,MY_03
KE,2020-04-10,149,1,149,0,1,MY,,ke,MY_03
KE,2020-04-11,151,2,151,1,2,MY,,ke,MY_03
KE,2020-04-12,152,1,152,-1,1,MY,,ke,MY_03
KE,2020-04-13,154,2,154,1,2,MY,,ke,MY_03
KE,2020-04-14,154,0,154,0,2,MY,,ke,MY_03
KE,2020-04-15,154,0,154,0,2,MY,,ke,MY_03
KE,2020-04-16,155,1,155,-1,1,MY,,ke,MY_03
KE,2020-04-17,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-18,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-19,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-20,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-21,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-22,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-23,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-24,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-25,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-26,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-27,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-28,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-29,155,0,155,0,1,MY,,ke,MY_03
KE,2020-04-30,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-01,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-02,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-03,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-04,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-05,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-06,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-07,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-08,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-09,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-10,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-11,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-12,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-13,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-14,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-15,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-16,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-17,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-18,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-19,155,0,155,0,1,MY,,ke,MY_03
KE,2020-05-20,156,1,156,0,1,MY,,ke,MY_03
KE,2020-05-21,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-22,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-23,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-24,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-25,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-26,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-27,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-28,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-29,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-30,156,0,156,0,1,MY,,ke,MY_03
KE,2020-05-31,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-01,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-02,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-03,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-04,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-05,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-06,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-07,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-08,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-09,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-10,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-11,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-12,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-13,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-14,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-15,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-16,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-17,156,0,156,0,1,MY,,ke,MY_03
KE,2020-06-18,156,0,156,0,1,MY,,ke,MY_03
LB,2020-03-13,2,2,2,0,0,MY,,lb,MY_15
LB,2020-03-14,2,0,2,0,0,MY,,lb,MY_15
LB,2020-03-15,2,0,2,0,0,MY,,lb,MY_15
LB,2020-03-16,4,2,4,0,0,MY,,lb,MY_15
LB,2020-03-17,4,0,4,0,0,MY,,lb,MY_15
LB,2020-03-18,5,1,5,1,1,MY,,lb,MY_15
LB,2020-03-19,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-20,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-21,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-22,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-23,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-24,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-25,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-26,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-27,5,0,5,0,1,MY,,lb,MY_15
LB,2020-03-28,10,5,10,4,5,MY,,lb,MY_15
LB,2020-03-29,10,0,10,0,5,MY,,lb,MY_15
LB,2020-03-30,10,0,10,0,5,MY,,lb,MY_15
LB,2020-03-31,10,0,10,0,5,MY,,lb,MY_15
LB,2020-04-01,10,0,10,0,5,MY,,lb,MY_15
LB,2020-04-02,10,0,10,0,5,MY,,lb,MY_15
LB,2020-04-03,10,0,10,0,5,MY,,lb,MY_15
LB,2020-04-04,11,1,11,-4,1,MY,,lb,MY_15
LB,2020-04-05,11,0,11,0,1,MY,,lb,MY_15
LB,2020-04-06,12,1,12,0,1,MY,,lb,MY_15
LB,2020-04-07,13,1,13,0,1,MY,,lb,MY_15
LB,2020-04-08,13,0,13,0,1,MY,,lb,MY_15
LB,2020-04-09,13,0,13,0,1,MY,,lb,MY_15
LB,2020-04-10,13,0,13,0,1,MY,,lb,MY_15
LB,2020-04-11,15,2,15,1,2,MY,,lb,MY_15
LB,2020-04-12,15,0,15,0,2,MY,,lb,MY_15
LB,2020-04-13,15,0,15,0,2,MY,,lb,MY_15
LB,2020-04-14,15,0,15,0,2,MY,,lb,MY_15
LB,2020-04-15,15,0,15,0,2,MY,,lb,MY_15
LB,2020-04-16,15,0,15,0,2,MY,,lb,MY_15
LB,2020-04-17,16,1,16,-1,1,MY,,lb,MY_15
LB,2020-04-18,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-19,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-20,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-21,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-22,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-23,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-24,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-25,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-26,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-27,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-28,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-29,16,0,16,0,1,MY,,lb,MY_15
LB,2020-04-30,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-01,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-02,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-03,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-04,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-05,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-06,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-07,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-08,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-09,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-10,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-11,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-12,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-13,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-14,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-15,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-16,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-17,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-18,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-19,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-20,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-21,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-22,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-23,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-24,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-25,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-26,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-27,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-28,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-29,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-30,16,0,16,0,1,MY,,lb,MY_15
LB,2020-05-31,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-01,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-02,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-03,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-04,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-05,16,0,16,0,1,MY,,lb,MY_15
LB,2020-06-06,17,1,17,0,1,MY,,lb,MY_15
LB,2020-06-07,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-08,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-09,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-10,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-11,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-12,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-13,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-14,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-15,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-16,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-17,17,0,17,0,1,MY,,lb,MY_15
LB,2020-06-18,17,0,17,0,1,MY,,lb,MY_15
ML,2020-03-13,1,1,1,0,0,MY,,ml,MY_04
ML,2020-03-14,6,5,6,5,5,MY,,ml,MY_04
ML,2020-03-15,6,0,6,0,5,MY,,ml,MY_04
ML,2020-03-16,14,8,14,0,5,MY,,ml,MY_04
ML,2020-03-17,17,3,17,-2,3,MY,,ml,MY_04
ML,2020-03-18,18,1,18,-2,1,MY,,ml,MY_04
ML,2020-03-19,20,2,20,1,2,MY,,ml,MY_04
ML,2020-03-20,22,2,22,0,2,MY,,ml,MY_04
ML,2020-03-21,22,0,22,0,2,MY,,ml,MY_04
ML,2020-03-22,23,1,23,-1,1,MY,,ml,MY_04
ML,2020-03-23,25,2,25,1,2,MY,,ml,MY_04
ML,2020-03-24,31,6,31,4,6,MY,,ml,MY_04
ML,2020-03-25,33,2,33,-4,2,MY,,ml,MY_04
ML,2020-03-26,33,0,33,0,2,MY,,ml,MY_04
ML,2020-03-27,33,0,33,0,2,MY,,ml,MY_04
ML,2020-03-28,42,9,42,7,9,MY,,ml,MY_04
ML,2020-03-29,43,1,43,-8,1,MY,,ml,MY_04
ML,2020-03-30,50,7,50,6,7,MY,,ml,MY_04
ML,2020-03-31,52,2,52,-5,2,MY,,ml,MY_04
ML,2020-04-01,63,11,63,9,11,MY,,ml,MY_04
ML,2020-04-02,70,7,70,-4,7,MY,,ml,MY_04
ML,2020-04-03,73,3,73,-4,3,MY,,ml,MY_04
ML,2020-04-04,75,2,75,-1,2,MY,,ml,MY_04
ML,2020-04-05,89,14,89,12,14,MY,,ml,MY_04
ML,2020-04-06,99,10,99,-4,10,MY,,ml,MY_04
ML,2020-04-07,103,4,103,-6,4,MY,,ml,MY_04
ML,2020-04-08,116,13,116,9,13,MY,,ml,MY_04
ML,2020-04-09,119,3,119,-10,3,MY,,ml,MY_04
ML,2020-04-10,133,14,133,11,14,MY,,ml,MY_04
ML,2020-04-11,141,8,141,-6,8,MY,,ml,MY_04
ML,2020-04-12,144,3,144,-5,3,MY,,ml,MY_04
ML,2020-04-13,144,0,144,0,3,MY,,ml,MY_04
ML,2020-04-14,147,3,147,0,3,MY,,ml,MY_04
ML,2020-04-15,147,0,147,0,3,MY,,ml,MY_04
ML,2020-04-16,147,0,147,0,3,MY,,ml,MY_04
ML,2020-04-17,148,1,148,-2,1,MY,,ml,MY_04
ML,2020-04-18,148,0,148,0,1,MY,,ml,MY_04
ML,2020-04-19,185,37,185,36,37,MY,,ml,MY_04
ML,2020-04-20,187,2,187,-35,2,MY,,ml,MY_04
ML,2020-04-21,188,1,188,-1,1,MY,,ml,MY_04
ML,2020-04-22,189,1,189,0,1,MY,,ml,MY_04
ML,2020-04-23,189,0,189,0,1,MY,,ml,MY_04
ML,2020-04-24,192,3,192,2,3,MY,,ml,MY_04
ML,2020-04-25,192,0,192,0,3,MY,,ml,MY_04
ML,2020-04-26,193,1,193,-2,1,MY,,ml,MY_04
ML,2020-04-27,193,0,193,0,1,MY,,ml,MY_04
ML,2020-04-28,193,0,193,0,1,MY,,ml,MY_04
ML,2020-04-29,193,0,193,0,1,MY,,ml,MY_04
ML,2020-04-30,198,5,198,4,5,MY,,ml,MY_04
ML,2020-05-01,199,1,199,-4,1,MY,,ml,MY_04
ML,2020-05-02,201,2,201,1,2,MY,,ml,MY_04
ML,2020-05-03,204,3,204,1,3,MY,,ml,MY_04
ML,2020-05-04,207,3,207,0,3,MY,,ml,MY_04
ML,2020-05-05,207,0,207,0,3,MY,,ml,MY_04
ML,2020-05-06,208,1,208,-2,1,MY,,ml,MY_04
ML,2020-05-07,209,1,209,0,1,MY,,ml,MY_04
ML,2020-05-08,209,0,209,0,1,MY,,ml,MY_04
ML,2020-05-09,210,1,210,0,1,MY,,ml,MY_04
ML,2020-05-10,210,0,210,0,1,MY,,ml,MY_04
ML,2020-05-11,211,1,211,0,1,MY,,ml,MY_04
ML,2020-05-12,211,0,211,0,1,MY,,ml,MY_04
ML,2020-05-13,213,2,213,1,2,MY,,ml,MY_04
ML,2020-05-14,214,1,214,-1,1,MY,,ml,MY_04
ML,2020-05-15,215,1,215,0,1,MY,,ml,MY_04
ML,2020-05-16,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-17,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-18,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-19,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-20,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-21,215,0,215,0,1,MY,,ml,MY_04
ML,2020-05-22,216,1,216,0,1,MY,,ml,MY_04
ML,2020-05-23,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-24,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-25,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-26,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-27,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-28,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-29,216,0,216,0,1,MY,,ml,MY_04
ML,2020-05-30,218,2,218,1,2,MY,,ml,MY_04
ML,2020-05-31,219,1,219,-1,1,MY,,ml,MY_04
ML,2020-06-01,232,13,232,12,13,MY,,ml,MY_04
ML,2020-06-02,233,1,233,-12,1,MY,,ml,MY_04
ML,2020-06-03,233,0,233,0,1,MY,,ml,MY_04
ML,2020-06-04,233,0,233,0,1,MY,,ml,MY_04
ML,2020-06-05,234,1,234,0,1,MY,,ml,MY_04
ML,2020-06-06,234,0,234,0,1,MY,,ml,MY_04
ML,2020-06-07,234,0,234,0,1,MY,,ml,MY_04
ML,2020-06-08,235,1,235,0,1,MY,,ml,MY_04
ML,2020-06-09,235,0,235,0,1,MY,,ml,MY_04
ML,2020-06-10,235,0,235,0,1,MY,,ml,MY_04
ML,2020-06-11,246,11,246,10,11,MY,,ml,MY_04
ML,2020-06-12,250,4,250,-7,4,MY,,ml,MY_04
ML,2020-06-13,252,2,252,-2,2,MY,,ml,MY_04
ML,2020-06-14,253,1,253,-1,1,MY,,ml,MY_04
ML,2020-06-15,255,2,255,1,2,MY,,ml,MY_04
ML,2020-06-16,255,0,255,0,2,MY,,ml,MY_04
ML,2020-06-17,255,0,255,0,2,MY,,ml,MY_04
ML,2020-06-18,255,0,255,0,2,MY,,ml,MY_04
PG,2020-03-13,7,7,7,0,0,MY,,pg,MY_07
PG,2020-03-14,7,0,7,0,0,MY,,pg,MY_07
