population,human_development_index,key
5788,,US_IL_17175
45749,,US_IL_17177
134800,,US_IL_17179
17408,,US_IL_17181
79282,,US_IL_17183
11542,,US_IL_17185
17527,,US_IL_17187
14270,,US_IL_17189
16423,,US_IL_17191
14327,,US_IL_17193
57079,,US_IL_17195
687263,,US_IL_17197
67466,,US_IL_17199
287078,,US_IL_17201
39227,,US_IL_17203
6619680,,US_IN
34980,,US_IN_18001
368450,,US_IN_18003
81162,,US_IN_18005
8681,,US_IN_18007
12298,,US_IN_18009
63344,,US_IN_18011
14977,,US_IN_18013
19856,,US_IN_18015
37979,,US_IN_18017
115371,,US_IN_18019
26503,,US_IN_18021
32609,,US_IN_18023
10483,,US_IN_18025
32906,,US_IN_18027
49455,,US_IN_18029
26521,,US_IN_18031
42589,,US_IN_18033
116852,,US_IN_18035
42461,,US_IN_18037
203474,,US_IN_18039
23434,,US_IN_18041
76778,,US_IN_18043
16591,,US_IN_18045
22872,,US_IN_18047
20315,,US_IN_18049
33775,,US_IN_18051
67979,,US_IN_18053
32441,,US_IN_18055
309697,,US_IN_18057
72520,,US_IN_18059
39578,,US_IN_18061
158192,,US_IN_18063
48985,,US_IN_18065
82556,,US_IN_18067
36630,,US_IN_18069
44069,,US_IN_18071
33470,,US_IN_18073
21121,,US_IN_18075
32416,,US_IN_18077
27897,,US_IN_18079
149633,,US_IN_18081
37927,,US_IN_18083
78620,,US_IN_18085
38809,,US_IN_18087
487865,,US_IN_18089
110884,,US_IN_18091
45495,,US_IN_18093
129723,,US_IN_18095
939020,,US_IN_18097
46857,,US_IN_18099
10226,,US_IN_18101
35862,,US_IN_18103
144705,,US_IN_18105
38227,,US_IN_18107
69648,,US_IN_18109
14008,,US_IN_18111
47733,,US_IN_18113
5938,,US_IN_18115
19605,,US_IN_18117
20872,,US_IN_18119
16901,,US_IN_18121
19347,,US_IN_18123
12594,,US_IN_18125
167688,,US_IN_18127
25512,,US_IN_18129
12889,,US_IN_18131
37585,,US_IN_18133
25172,,US_IN_18135
28701,,US_IN_18137
16672,,US_IN_18139
268441,,US_IN_18141
23744,,US_IN_18143
44478,,US_IN_18145
20715,,US_IN_18147
22958,,US_IN_18149
34372,,US_IN_18151
20928,,US_IN_18153
10524,,US_IN_18155
185826,,US_IN_18157
15267,,US_IN_18159
7182,,US_IN_18161
181877,,US_IN_18163
15692,,US_IN_18165
107896,,US_IN_18167
32138,,US_IN_18169
8269,,US_IN_18171
61897,,US_IN_18173
27827,,US_IN_18175
67001,,US_IN_18177
27964,,US_IN_18179
24293,,US_IN_18181
33406,,US_IN_18183
2911641,,US_KS
12717,,US_KS_20001
7808,,US_KS_20003
16398,,US_KS_20005
4823,,US_KS_20007
27103,,US_KS_20009
14712,,US_KS_20011
9776,,US_KS_20013
66741,,US_KS_20015
2679,,US_KS_20017
3402,,US_KS_20019
20533,,US_KS_20021
2679,,US_KS_20023
2096,,US_KS_20025
8347,,US_KS_20027
9219,,US_KS_20029
8384,,US_KS_20031
1843,,US_KS_20033
35788,,US_KS_20035
39217,,US_KS_20037
2932,,US_KS_20039
19303,,US_KS_20041
7797,,US_KS_20043
118053,,US_KS_20045
2968,,US_KS_20047
2605,,US_KS_20049
29029,,US_KS_20051
6343,,US_KS_20053
37118,,US_KS_20055
34536,,US_KS_20057
25609,,US_KS_20059
37030,,US_KS_20061
2640,,US_KS_20063
2591,,US_KS_20065
7733,,US_KS_20067
6133,,US_KS_20069
1330,,US_KS_20071
6244,,US_KS_20073
2474,,US_KS_20075
5817,,US_KS_20077
35073,,US_KS_20079
4064,,US_KS_20081
1893,,US_KS_20083
13338,,US_KS_20085
18930,,US_KS_20087
2970,,US_KS_20089
580159,,US_KS_20091
3956,,US_KS_20093
7687,,US_KS_20095
2564,,US_KS_20097
20803,,US_KS_20099
1670,,US_KS_20101
79315,,US_KS_20103
3105,,US_KS_20105
9536,,US_KS_20107
2825,,US_KS_20109
33339,,US_KS_20111
28941,,US_KS_20113
12103,,US_KS_20115
9936,,US_KS_20117
4330,,US_KS_20119
32553,,US_KS_20121
6282,,US_KS_20123
33314,,US_KS_20125
5645,,US_KS_20127
3007,,US_KS_20129
10227,,US_KS_20131
16346,,US_KS_20133
3005,,US_KS_20135
5550,,US_KS_20137
15847,,US_KS_20139
3683,,US_KS_20141
5975,,US_KS_20143
6838,,US_KS_20145
5428,,US_KS_20147
23298,,US_KS_20149
9691,,US_KS_20151
2506,,US_KS_20153
63718,,US_KS_20155
4725,,US_KS_20157
9977,,US_KS_20159
75247,,US_KS_20161
5174,,US_KS_20163
3130,,US_KS_20165
7039,,US_KS_20167
55691,,US_KS_20169
4964,,US_KS_20171
511574,,US_KS_20173
23152,,US_KS_20175
178725,,US_KS_20177
2512,,US_KS_20179
5983,,US_KS_20181
3704,,US_KS_20183
4236,,US_KS_20185
2072,,US_KS_20187
5806,,US_KS_20189
23535,,US_KS_20191
7904,,US_KS_20193
2927,,US_KS_20195
6951,,US_KS_20197
1518,,US_KS_20199
5598,,US_KS_20201
2157,,US_KS_20203
8856,,US_KS_20205
3115,,US_KS_20207
163369,,US_KS_20209
4425092,,US_KY
19027,,US_KY_21001
20640,,US_KY_21003
21979,,US_KY_21005
8212,,US_KY_21007
43570,,US_KY_21009
12228,,US_KY_21011
27337,,US_KY_21013
127712,,US_KY_21015
20116,,US_KY_21017
48325,,US_KY_21019
29809,,US_KY_21021
8321,,US_KY_21023
13484,,US_KY_21025
20018,,US_KY_21027
78702,,US_KY_21029
12938,,US_KY_21031
12681,,US_KY_21033
38343,,US_KY_21035
92066,,US_KY_21037
4874,,US_KY_21039
10699,,US_KY_21041
27158,,US_KY_21043
15808,,US_KY_21045
73309,,US_KY_21047
35757,,US_KY_21049
21013,,US_KY_21051
10174,,US_KY_21053
9183,,US_KY_21055
6759,,US_KY_21057
99259,,US_KY_21059
12007,,US_KY_21061
7648,,US_KY_21063
14375,,US_KY_21065
314488,,US_KY_21067
14637,,US_KY_21069
37756,,US_KY_21071
50375,,US_KY_21073
6238,,US_KY_21075
8636,,US_KY_21077
17237,,US_KY_21079
24757,,US_KY_21081
37421,,US_KY_21083
26221,,US_KY_21085
11010,,US_KY_21087
36068,,US_KY_21089
8692,,US_KY_21091
106439,,US_KY_21093
27703,,US_KY_21095
18763,,US_KY_21097
18454,,US_KY_21099
46407,,US_KY_21101
15620,,US_KY_21103
4612,,US_KY_21105
46222,,US_KY_21107
13352,,US_KY_21109
763623,,US_KY_21111
51961,,US_KY_21113
23175,,US_KY_21115
165012,,US_KY_21117
15693,,US_KY_21119
31730,,US_KY_21121
14241,,US_KY_21123
60094,,US_KY_21125
15745,,US_KY_21127
6752,,US_KY_21129
10711,,US_KY_21131
23123,,US_KY_21133
13682,,US_KY_21135
24463,,US_KY_21137
9316,,US_KY_21139
26910,,US_KY_21141
8306,,US_KY_21143
65018,,US_KY_21145
17878,,US_KY_21147
9512,,US_KY_21149
87824,,US_KY_21151
12808,,US_KY_21153
19365,,US_KY_21155
31101,,US_KY_21157
12307,,US_KY_21159
17099,,US_KY_21161
27924,,US_KY_21163
6358,,US_KY_21165
21407,,US_KY_21167
9909,,US_KY_21169
10667,,US_KY_21171
27608,,US_KY_21173
13275,,US_KY_21175
31183,,US_KY_21177
45126,,US_KY_21179
7131,,US_KY_21181
24216,,US_KY_21183
64875,,US_KY_21185
10730,,US_KY_21187
4461,,US_KY_21189
14408,,US_KY_21191
27565,,US_KY_21193
61792,,US_KY_21195
12269,,US_KY_21197
63782,,US_KY_21199
2138,,US_KY_21201
16942,,US_KY_21203
23892,,US_KY_21205
17662,,US_KY_21207
52420,,US_KY_21209
45632,,US_KY_21211
18006,,US_KY_21213
17894,,US_KY_21215
25420,,US_KY_21217
12531,,US_KY_21219
14233,,US_KY_21221
8769,,US_KY_21223
15050,,US_KY_21225
122851,,US_KY_21227
12063,,US_KY_21229
20464,,US_KY_21231
13170,,US_KY_21233
36129,,US_KY_21235
7259,,US_KY_21237
25793,,US_KY_21239
4670724,,US_LA
62577,,US_LA_22001
25683,,US_LA_22003
119455,,US_LA_22005
22842,,US_LA_22007
41103,,US_LA_22009
36462,,US_LA_22011
13786,,US_LA_22013
125175,,US_LA_22015
251460,,US_LA_22017
198788,,US_LA_22019
9993,,US_LA_22021
6817,,US_LA_22023
10147,,US_LA_22025
16295,,US_LA_22027
20142,,US_LA_22029
27052,,US_LA_22031
446753,,US_LA_22033
7307,,US_LA_22035
19696,,US_LA_22037
33743,,US_LA_22039
20410,,US_LA_22041
22343,,US_LA_22043
74103,,US_LA_22045
33095,,US_LA_22047
15858,,US_LA_22049
436275,,US_LA_22051
31439,,US_LA_22053
240098,,US_LA_22055
98325,,US_LA_22057
14974,,US_LA_22059
47774,,US_LA_22061
137788,,US_LA_22063
11514,,US_LA_22065
26395,,US_LA_22067
39179,,US_LA_22069
389617,,US_LA_22071
156761,,US_LA_22073
23495,,US_LA_22075
22251,,US_LA_22077
132141,,US_LA_22079
8593,,US_LA_22081
20523,,US_LA_22083
24186,,US_LA_22085
45408,,US_LA_22087
52812,,US_LA_22089
10567,,US_LA_22091
21567,,US_LA_22093
43626,,US_LA_22095
83848,,US_LA_22097
53835,,US_LA_22099
52810,,US_LA_22101
250088,,US_LA_22103
128755,,US_LA_22105
4740,,US_LA_22107
113972,,US_LA_22109
22477,,US_LA_22111
59875,,US_LA_22113
50803,,US_LA_22115
46371,,US_LA_22117
40021,,US_LA_22119
25490,,US_LA_22121
11293,,US_LA_22123
15385,,US_LA_22125
14568,,US_LA_22127
6794422,,US_MA
214333,,US_MA_25001
127828,,US_MA_25003
556772,,US_MA_25005
17299,,US_MA_25007
776043,,US_MA_25009
70601,,US_MA_25011
470690,,US_MA_25013
161292,,US_MA_25015
1585139,,US_MA_25017
11399,,US_MA_25019
696023,,US_MA_25021
510393,,US_MA_25023
778121,,US_MA_25025
818963,,US_MA_25027
6006401,,US_MD
72528,,US_MD_24001
564195,,US_MD_24003
831128,,US_MD_24005
90595,,US_MD_24009
32579,,US_MD_24011
167627,,US_MD_24013
102382,,US_MD_24015
156118,,US_MD_24017
32384,,US_MD_24019
245322,,US_MD_24021
29460,,US_MD_24023
250290,,US_MD_24025
313414,,US_MD_24027
19787,,US_MD_24029
1058810,,US_MD_24031
909535,,US_MD_24033
48904,,US_MD_24035
111413,,US_MD_24037
25768,,US_MD_24039
37512,,US_MD_24041
149585,,US_MD_24043
102370,,US_MD_24045
51540,,US_MD_24047
621849,,US_MD_24510
1329328,,US_ME
107233,,US_ME_23001
68628,,US_ME_23003
289977,,US_ME_23005
29991,,US_ME_23007
54659,,US_ME_23009
119980,,US_ME_23011
39855,,US_ME_23013
33969,,US_ME_23015
57202,,US_ME_23017
152692,,US_ME_23019
16931,,US_ME_23021
35149,,US_ME_23023
51113,,US_ME_23025
39155,,US_ME_23027
31625,,US_ME_23029
201169,,US_ME_23031
9922576,,US_MI
10349,,US_MI_26001
9383,,US_MI_26003
114625,,US_MI_26005
28803,,US_MI_26007
23154,,US_MI_26009
15261,,US_MI_26011
8575,,US_MI_26013
59314,,US_MI_26015
105659,,US_MI_26017
17457,,US_MI_26019
154636,,US_MI_26021
43664,,US_MI_26023
134314,,US_MI_26025
51657,,US_MI_26027
26238,,US_MI_26029
25427,,US_MI_26031
38033,,US_MI_26033
30553,,US_MI_26035
77390,,US_MI_26037
13801,,US_MI_26039
36377,,US_MI_26041
25788,,US_MI_26043
108801,,US_MI_26045
33161,,US_MI_26047
410849,,US_MI_26049
25164,,US_MI_26051
15431,,US_MI_26053
91636,,US_MI_26055
41540,,US_MI_26057
45941,,US_MI_26059
36380,,US_MI_26061
31883,,US_MI_26063
286085,,US_MI_26065
64223,,US_MI_26067
25345,,US_MI_26069
11348,,US_MI_26071
70698,,US_MI_26073
159494,,US_MI_26075
260263,,US_MI_26077
17260,,US_MI_26079
636369,,US_MI_26081
2168,,US_MI_26083
11424,,US_MI_26085
88373,,US_MI_26087
21981,,US_MI_26089
98573,,US_MI_26091
187316,,US_MI_26093
6415,,US_MI_26095
10890,,US_MI_26097
864840,,US_MI_26099
24461,,US_MI_26101
67215,,US_MI_26103
28783,,US_MI_26105
43067,,US_MI_26107
23548,,US_MI_26109
83632,,US_MI_26111
14903,,US_MI_26113
149568,,US_MI_26115
62945,,US_MI_26117
9259,,US_MI_26119
172790,,US_MI_26121
47948,,US_MI_26123
1242304,,US_MI_26125
26105,,US_MI_26127
20937,,US_MI_26129
6007,,US_MI_26131
23058,,US_MI_26133
8251,,US_MI_26135
24253,,US_MI_26137
279955,,US_MI_26139
12841,,US_MI_26141
23898,,US_MI_26143
193307,,US_MI_26145
159875,,US_MI_26147
61018,,US_MI_26149
41475,,US_MI_26151
8173,,US_MI_26153
68619,,US_MI_26155
53777,,US_MI_26157
75077,,US_MI_26159
364709,,US_MI_26161
1759335,,US_MI_26163
33003,,US_MI_26165
5489594,,US_MN
15702,,US_MN_27001
344151,,US_MN_27003
33386,,US_MN_27005
45672,,US_MN_27007
39710,,US_MN_27009
5040,,US_MN_27011
65787,,US_MN_27013
25313,,US_MN_27015
35569,,US_MN_27017
98741,,US_MN_27019
28706,,US_MN_27021
12109,,US_MN_27023
54293,,US_MN_27025
62324,,US_MN_27027
8803,,US_MN_27029
5194,,US_MN_27031
11549,,US_MN_27033
63428,,US_MN_27035
414686,,US_MN_27037
20364,,US_MN_27039
37075,,US_MN_27041
14050,,US_MN_27043
20834,,US_MN_27045
30613,,US_MN_27047
46435,,US_MN_27049
5903,,US_MN_27051
1223149,,US_MN_27053
18773,,US_MN_27055
20655,,US_MN_27057
38429,,US_MN_27059
45435,,US_MN_27061
10079,,US_MN_27063
15837,,US_MN_27065
42542,,US_MN_27067
4424,,US_MN_27069
12841,,US_MN_27071
6856,,US_MN_27073
10631,,US_MN_27075
3923,,US_MN_27077
27663,,US_MN_27079
5771,,US_MN_27081
25673,,US_MN_27083
35932,,US_MN_27085
5457,,US_MN_27087
9423,,US_MN_27089
20022,,US_MN_27091
23102,,US_MN_27093
25788,,US_MN_27095
32775,,US_MN_27097
39116,,US_MN_27099
8413,,US_MN_27101
33347,,US_MN_27103
21770,,US_MN_27105
6678,,US_MN_27107
151436,,US_MN_27109
57716,,US_MN_27111
14219,,US_MN_27113
29069,,US_MN_27115
9271,,US_MN_27117
31533,,US_MN_27119
11041,,US_MN_27121
538133,,US_MN_27123
4055,,US_MN_27125
15471,,US_MN_27127
14892,,US_MN_27129
65400,,US_MN_27131
9600,,US_MN_27133
15770,,US_MN_27135
200431,,US_MN_27137
141660,,US_MN_27139
91705,,US_MN_27141
14875,,US_MN_27143
154708,,US_MN_27145
36755,,US_MN_27147
9796,,US_MN_27149
9340,,US_MN_27151
24257,,US_MN_27153
3401,,US_MN_27155
21239,,US_MN_27157
13875,,US_MN_27159
18989,,US_MN_27161
251597,,US_MN_27163
10952,,US_MN_27165
6396,,US_MN_27167
50885,,US_MN_27169
131311,,US_MN_27171
9875,,US_MN_27173
6083672,,US_MO
25378,,US_MO_29001
17296,,US_MO_29003
5306,,US_MO_29005
26096,,US_MO_29007
35829,,US_MO_29009
11880,,US_MO_29011
16446,,US_MO_29013
18670,,US_MO_29015
12182,,US_MO_29017
174974,,US_MO_29019
89100,,US_MO_29021
42951,,US_MO_29023
9014,,US_MO_29025
44834,,US_MO_29027
44237,,US_MO_29029
78572,,US_MO_29031
8992,,US_MO_29033
6263,,US_MO_29035
101603,,US_MO_29037
13934,,US_MO_29039
7589,,US_MO_29041
83279,,US_MO_29043
6801,,US_MO_29045
235637,,US_MO_29047
20609,,US_MO_29049
76720,,US_MO_29051
17642,,US_MO_29053
24526,,US_MO_29055
7595,,US_MO_29057
16393,,US_MO_29059
8253,,US_MO_29061
12687,,US_MO_29063
15593,,US_MO_29065
13373,,US_MO_29067
30895,,US_MO_29069
102426,,US_MO_29071
14858,,US_MO_29073
6692,,US_MO_29075
288072,,US_MO_29077
10097,,US_MO_29079
8615,,US_MO_29081
21737,,US_MO_29083
9201,,US_MO_29085
4484,,US_MO_29087
10139,,US_MO_29089
40117,,US_MO_29091
10125,,US_MO_29093
687623,,US_MO_29095
118596,,US_MO_29097
224124,,US_MO_29099
53951,,US_MO_29101
3910,,US_MO_29103
35473,,US_MO_29105
32701,,US_MO_29107
38180,,US_MO_29109
10207,,US_MO_29111
54696,,US_MO_29113
12308,,US_MO_29115
15028,,US_MO_29117
22643,,US_MO_29119
15335,,US_MO_29121
12408,,US_MO_29123
8963,,US_MO_29125
28880,,US_MO_29127
3694,,US_MO_29129
25113,,US_MO_29131
14036,,US_MO_29133
15963,,US_MO_29135
8583,,US_MO_29137
11703,,US_MO_29139
20171,,US_MO_29141
18208,,US_MO_29143
58615,,US_MO_29145
22810,,US_MO_29147
10953,,US_MO_29149
13628,,US_MO_29151
9409,,US_MO_29153
17482,,US_MO_29155
19183,,US_MO_29157
42255,,US_MO_29159
44794,,US_MO_29161
18348,,US_MO_29163
96096,,US_MO_29165
31229,,US_MO_29167
53221,,US_MO_29169
4858,,US_MO_29171
10196,,US_MO_29173
25104,,US_MO_29175
22810,,US_MO_29177
6432,,US_MO_29179
13802,,US_MO_29181
385590,,US_MO_29183
9440,,US_MO_29185
17919,,US_MO_29186
66520,,US_MO_29187
1003362,,US_MO_29189
23258,,US_MO_29195
4436,,US_MO_29197
4854,,US_MO_29199
39008,,US_MO_29201
8258,,US_MO_29203
6128,,US_MO_29205
29862,,US_MO_29207
30943,,US_MO_29209
6353,,US_MO_29211
54592,,US_MO_29213
25690,,US_MO_29215
20826,,US_MO_29217
33513,,US_MO_29219
24788,,US_MO_29221
13405,,US_MO_29223
37483,,US_MO_29225
2057,,US_MO_29227
18268,,US_MO_29229
316450,,US_MO_29510
55144,,US_MP
2992333,,US_MS
31254,,US_MS_28001
37388,,US_MS_28003
12574,,US_MS_28005
19043,,US_MS_28007
8182,,US_MS_28009
33322,,US_MS_28011
14717,,US_MS_28013
10243,,US_MS_28015
17328,,US_MS_28017
8299,,US_MS_28019
9150,,US_MS_28021
16006,,US_MS_28023
20048,,US_MS_28025
24620,,US_MS_28027
28773,,US_MS_28029
19543,,US_MS_28031
173323,,US_MS_28033
75944,,US_MS_28035
7743,,US_MS_28037
23373,,US_MS_28039
13522,,US_MS_28041
21578,,US_MS_28043
46420,,US_MS_28045
201410,,US_MS_28047
242891,,US_MS_28049
18340,,US_MS_28051
8669,,US_MS_28053
1337,,US_MS_28055
23609,,US_MS_28057
141425,,US_MS_28059
16569,,US_MS_28061
7507,,US_MS_28063
11665,,US_MS_28065
68215,,US_MS_28067
9969,,US_MS_28069
53154,,US_MS_28071
60618,,US_MS_28073
78524,,US_MS_28075
12622,,US_MS_28077
22763,,US_MS_28079
85300,,US_MS_28081
30999,,US_MS_28083
34649,,US_MS_28085
59710,,US_MS_28087
103465,,US_MS_28089
25563,,US_MS_28091
35916,,US_MS_28093
35827,,US_MS_28095
10152,,US_MS_28097
29463,,US_MS_28099
21747,,US_MS_28101
11043,,US_MS_28103
49800,,US_MS_28105
34167,,US_MS_28107
55191,,US_MS_28109
12277,,US_MS_28111
39956,,US_MS_28113
30908,,US_MS_28115
25459,,US_MS_28117
7486,,US_MS_28119
149039,,US_MS_28121
28265,,US_MS_28123
4585,,US_MS_28125
27222,,US_MS_28127
16059,,US_MS_28129
18070,,US_MS_28131
27005,,US_MS_28133
14588,,US_MS_28135
28296,,US_MS_28137
22131,,US_MS_28139
19552,,US_MS_28141
10343,,US_MS_28143
28429,,US_MS_28145
14638,,US_MS_28147
47485,,US_MS_28149
48130,,US_MS_28151
20566,,US_MS_28153
9899,,US_MS_28155
9122,,US_MS_28157
18317,,US_MS_28159
12447,,US_MS_28161
27387,,US_MS_28163
1032949,,US_MT
9300,,US_MT_30001
13242,,US_MT_30003
6577,,US_MT_30005
5689,,US_MT_30007
10408,,US_MT_30009
1180,,US_MT_30011
82278,,US_MT_30013
5767,,US_MT_30015
12135,,US_MT_30017
1760,,US_MT_30019
9625,,US_MT_30021
9139,,US_MT_30023
3190,,US_MT_30025
11427,,US_MT_30027
96165,,US_MT_30029
100739,,US_MT_30031
1314,,US_MT_30033
13647,,US_MT_30035
827,,US_MT_30037
3240,,US_MT_30039
16572,,US_MT_30041
11645,,US_MT_30043
1926,,US_MT_30045
29457,,US_MT_30047
66418,,US_MT_30049
2408,,US_MT_30051
19052,,US_MT_30053
1683,,US_MT_30055
7915,,US_MT_30057
1830,,US_MT_30059
4251,,US_MT_30061
114181,,US_MT_30063
4582,,US_MT_30065
15972,,US_MT_30067
475,,US_MT_30069
4169,,US_MT_30071
6184,,US_MT_30073
1773,,US_MT_30075
6840,,US_MT_30077
1160,,US_MT_30079
41373,,US_MT_30081
11960,,US_MT_30083
11476,,US_MT_30085
9398,,US_MT_30087
11336,,US_MT_30089
3687,,US_MT_30091
34622,,US_MT_30093
9486,,US_MT_30095
3634,,US_MT_30097
6104,,US_MT_30099
5087,,US_MT_30101
697,,US_MT_30103
7659,,US_MT_30105
2110,,US_MT_30107
1130,,US_MT_30109
157048,,US_MT_30111
10383620,,US_NC
158276,,US_NC_37001
37325,,US_NC_37003
10837,,US_NC_37005
25759,,US_NC_37007
27020,,US_NC_37009
17689,,US_NC_37011
47651,,US_NC_37013
20199,,US_NC_37015
34318,,US_NC_37017
122765,,US_NC_37019
253178,,US_NC_37021
88842,,US_NC_37023
196762,,US_NC_37025
81287,,US_NC_37027
10309,,US_NC_37029
68879,,US_NC_37031
22941,,US_NC_37033
155056,,US_NC_37035
70928,,US_NC_37037
27178,,US_NC_37039
14394,,US_NC_37041
10703,,US_NC_37043
96879,,US_NC_37045
56694,,US_NC_37047
103451,,US_NC_37049
323838,,US_NC_37051
25263,,US_NC_37053
35663,,US_NC_37055
164622,,US_NC_37057
41753,,US_NC_37059
59159,,US_NC_37061
300952,,US_NC_37063
54150,,US_NC_37065
369019,,US_NC_37067
63710,,US_NC_37069
213442,,US_NC_37071
11431,,US_NC_37073
8616,,US_NC_37075
58674,,US_NC_37077
21134,,US_NC_37079
517600,,US_NC_37081
52456,,US_NC_37083
128140,,US_NC_37085
59868,,US_NC_37087
112655,,US_NC_37089
24184,,US_NC_37091
52671,,US_NC_37093
5526,,US_NC_37095
169866,,US_NC_37097
41265,,US_NC_37099
185660,,US_NC_37101
10013,,US_NC_37103
59660,,US_NC_37105
58106,,US_NC_37107
81035,,US_NC_37109
44989,,US_NC_37111
34201,,US_NC_37113
21139,,US_NC_37115
23357,,US_NC_37117
1034070,,US_NC_37119
15246,,US_NC_37121
27548,,US_NC_37123
94352,,US_NC_37125
93919,,US_NC_37127
220358,,US_NC_37129
20426,,US_NC_37131
186311,,US_NC_37133
141354,,US_NC_37135
12781,,US_NC_37137
39829,,US_NC_37139
57611,,US_NC_37141
13440,,US_NC_37143
39259,,US_NC_37145
175842,,US_NC_37147
20366,,US_NC_37149
142799,,US_NC_37151
45437,,US_NC_37153
134197,,US_NC_37155
91758,,US_NC_37157
139142,,US_NC_37159
66390,,US_NC_37161
63724,,US_NC_37163
35509,,US_NC_37165
60714,,US_NC_37167
46351,,US_NC_37169
72743,,US_NC_37171
14434,,US_NC_37173
33211,,US_NC_37175
4070,,US_NC_37177
222742,,US_NC_37179
44568,,US_NC_37181
1024198,,US_NC_37183
20155,,US_NC_37185
12385,,US_NC_37187
52906,,US_NC_37189
124132,,US_NC_37191
68502,,US_NC_37193
81714,,US_NC_37195
37585,,US_NC_37197
17587,,US_NC_37199
756927,,US_ND
2359,,US_ND_38001
11099,,US_ND_38003
6753,,US_ND_38005
936,,US_ND_38007
6716,,US_ND_38009
3294,,US_ND_38011
2308,,US_ND_38013
92991,,US_ND_38015
171512,,US_ND_38017
3828,,US_ND_38019
5104,,US_ND_38021
2450,,US_ND_38023
4646,,US_ND_38025
2365,,US_ND_38027
3402,,US_ND_38029
3356,,US_ND_38031
1845,,US_ND_38033
70916,,US_ND_38035
2388,,US_ND_38037
2314,,US_ND_38039
2704,,US_ND_38041
2417,,US_ND_38043
4125,,US_ND_38045
1935,,US_ND_38047
5968,,US_ND_38049
2759,,US_ND_38051
12826,,US_ND_38053
9744,,US_ND_38055
8853,,US_ND_38057
30310,,US_ND_38059
10331,,US_ND_38061
2968,,US_ND_38063
1846,,US_ND_38065
7091,,US_ND_38067
4312,,US_ND_38069
11630,,US_ND_38071
5448,,US_ND_38073
2571,,US_ND_38075
16402,,US_ND_38077
14649,,US_ND_38079
3876,,US_ND_38081
1310,,US_ND_38083
4370,,US_ND_38085
767,,US_ND_38087
32154,,US_ND_38089
1956,,US_ND_38091
21103,,US_ND_38093
2272,,US_ND_38095
8014,,US_ND_38097
10897,,US_ND_38099
71275,,US_ND_38101
4168,,US_ND_38103
35294,,US_ND_38105
1896190,,US_NE
31587,,US_NE_31001
6414,,US_NE_31003
456,,US_NE_31005
788,,US_NE_31007
487,,US_NE_31009
5315,,US_NE_31011
11337,,US_NE_31013
2006,,US_NE_31015
2946,,US_NE_31017
48863,,US_NE_31019
6585,,US_NE_31021
8115,,US_NE_31023
25512,,US_NE_31025
8564,,US_NE_31027
3956,,US_NE_31029
5848,,US_NE_31031
10167,,US_NE_31033
6309,,US_NE_31035
10520,,US_NE_31037
9125,,US_NE_31039
10806,,US_NE_31041
20781,,US_NE_31043
9055,,US_NE_31045
23886,,US_NE_31047
1921,,US_NE_31049
5797,,US_NE_31051
36706,,US_NE_31053
554995,,US_NE_31055
1799,,US_NE_31057
5619,,US_NE_31059
2985,,US_NE_31061
2624,,US_NE_31063
4862,,US_NE_31065
21900,,US_NE_31067
1918,,US_NE_31069
2028,,US_NE_31071
1973,,US_NE_31073
641,,US_NE_31075
2429,,US_NE_31077
61680,,US_NE_31079
9190,,US_NE_31081
3452,,US_NE_31083
932,,US_NE_31085
2883,,US_NE_31087
10313,,US_NE_31089
732,,US_NE_31091
6409,,US_NE_31093
7263,,US_NE_31095
5173,,US_NE_31097
6585,,US_NE_31099
8063,,US_NE_31101
804,,US_NE_31103
3689,,US_NE_31105
8543,,US_NE_31107
306468,,US_NE_31109
35656,,US_NE_31111
777,,US_NE_31113
585,,US_NE_31115
475,,US_NE_31117
35039,,US_NE_31119
7787,,US_NE_31121
4854,,US_NE_31123
3595,,US_NE_31125
7046,,US_NE_31127
4329,,US_NE_31129
15984,,US_NE_31131
2659,,US_NE_31133
2944,,US_NE_31135
9296,,US_NE_31137
7208,,US_NE_31139
32847,,US_NE_31141
5202,,US_NE_31143
10829,,US_NE_31145
8094,,US_NE_31147
1381,,US_NE_31149
14282,,US_NE_31151
175692,,US_NE_31153
21016,,US_NE_31155
36261,,US_NE_31157
17110,,US_NE_31159
5220,,US_NE_31161
3091,,US_NE_31163
1260,,US_NE_31165
5937,,US_NE_31167
5163,,US_NE_31169
684,,US_NE_31171
7064,,US_NE_31173
4154,,US_NE_31175
20248,,US_NE_31177
9367,,US_NE_31179
3625,,US_NE_31181
750,,US_NE_31183
13806,,US_NE_31185
1330608,,US_NH
60641,,US_NH_33001
47285,,US_NH_33003
75909,,US_NH_33005
31212,,US_NH_33007
89320,,US_NH_33009
406678,,US_NH_33011
147994,,US_NH_33013
301777,,US_NH_33015
126825,,US_NH_33017
42967,,US_NH_33019
8944469,,US_NJ
274219,,US_NJ_34001
938506,,US_NJ_34003
450226,,US_NJ_34005
510923,,US_NJ_34007
94727,,US_NJ_34009
155854,,US_NJ_34011
797434,,US_NJ_34013
291479,,US_NJ_34015
674836,,US_NJ_34017
125488,,US_NJ_34019
371398,,US_NJ_34021
840900,,US_NJ_34023
628715,,US_NJ_34025
499509,,US_NJ_34027
588721,,US_NJ_34029
510916,,US_NJ_34031
64180,,US_NJ_34033
333654,,US_NJ_34035
143673,,US_NJ_34037
555786,,US_NJ_34039
