date,total_confirmed,new_confirmed,key
2020-04-20,955,15,GB_ENG_E10000021
2020-04-21,965,10,GB_ENG_E10000021
2020-04-22,974,9,GB_ENG_E10000021
2020-04-23,986,12,GB_ENG_E10000021
2020-04-24,998,12,GB_ENG_E10000021
2020-04-25,999,1,GB_ENG_E10000021
2020-04-26,1009,10,GB_ENG_E10000021
2020-04-27,1024,15,GB_ENG_E10000021
2020-04-28,1036,12,GB_ENG_E10000021
2020-04-29,1051,15,GB_ENG_E10000021
2020-04-30,1063,12,GB_ENG_E10000021
2020-05-01,1074,11,GB_ENG_E10000021
2020-05-02,1084,10,GB_ENG_E10000021
2020-05-03,1088,4,GB_ENG_E10000021
2020-05-04,1102,14,GB_ENG_E10000021
2020-05-05,1109,7,GB_ENG_E10000021
2020-05-06,1126,17,GB_ENG_E10000021
2020-05-07,1143,17,GB_ENG_E10000021
2020-05-08,1154,11,GB_ENG_E10000021
2020-05-09,1170,16,GB_ENG_E10000021
2020-05-10,1186,16,GB_ENG_E10000021
2020-05-11,1221,35,GB_ENG_E10000021
2020-05-12,1236,15,GB_ENG_E10000021
2020-05-13,1261,25,GB_ENG_E10000021
2020-05-14,1279,18,GB_ENG_E10000021
2020-05-15,1303,24,GB_ENG_E10000021
2020-05-16,1318,15,GB_ENG_E10000021
2020-05-17,1336,18,GB_ENG_E10000021
2020-05-18,1357,21,GB_ENG_E10000021
2020-05-19,1369,12,GB_ENG_E10000021
2020-05-20,1383,14,GB_ENG_E10000021
2020-05-21,1397,14,GB_ENG_E10000021
2020-05-22,1412,15,GB_ENG_E10000021
2020-05-23,1425,13,GB_ENG_E10000021
2020-05-24,1437,12,GB_ENG_E10000021
2020-05-25,1443,6,GB_ENG_E10000021
2020-05-26,1461,18,GB_ENG_E10000021
2020-05-27,1480,19,GB_ENG_E10000021
2020-05-28,1492,12,GB_ENG_E10000021
2020-05-29,1505,13,GB_ENG_E10000021
2020-05-30,1519,14,GB_ENG_E10000021
2020-05-31,1528,9,GB_ENG_E10000021
2020-06-01,1547,19,GB_ENG_E10000021
2020-06-02,1556,9,GB_ENG_E10000021
2020-06-03,1566,10,GB_ENG_E10000021
2020-06-04,1570,4,GB_ENG_E10000021
2020-06-05,1577,7,GB_ENG_E10000021
2020-06-06,1578,1,GB_ENG_E10000021
2020-06-07,1581,3,GB_ENG_E10000021
2020-06-08,1588,7,GB_ENG_E10000021
2020-06-09,1597,9,GB_ENG_E10000021
2020-06-10,1609,12,GB_ENG_E10000021
2020-06-11,1617,8,GB_ENG_E10000021
2020-06-12,1622,5,GB_ENG_E10000021
2020-06-13,1628,6,GB_ENG_E10000021
2020-06-14,1638,10,GB_ENG_E10000021
2020-06-15,1643,5,GB_ENG_E10000021
2020-06-16,1653,10,GB_ENG_E10000021
2020-06-17,1658,5,GB_ENG_E10000021
2020-06-18,1663,5,GB_ENG_E10000021
2020-06-19,1667,4,GB_ENG_E10000021
2020-06-20,1667,0,GB_ENG_E10000021
2020-03-03,1,,GB_ENG_E10000023
2020-03-06,2,1,GB_ENG_E10000023
2020-03-09,3,1,GB_ENG_E10000023
2020-03-10,5,2,GB_ENG_E10000023
2020-03-12,8,3,GB_ENG_E10000023
2020-03-13,10,2,GB_ENG_E10000023
2020-03-14,11,1,GB_ENG_E10000023
2020-03-16,14,3,GB_ENG_E10000023
2020-03-17,16,2,GB_ENG_E10000023
2020-03-18,19,3,GB_ENG_E10000023
2020-03-19,22,3,GB_ENG_E10000023
2020-03-20,30,8,GB_ENG_E10000023
2020-03-21,41,11,GB_ENG_E10000023
2020-03-22,43,2,GB_ENG_E10000023
2020-03-23,56,13,GB_ENG_E10000023
2020-03-24,65,9,GB_ENG_E10000023
2020-03-25,77,12,GB_ENG_E10000023
2020-03-26,89,12,GB_ENG_E10000023
2020-03-27,107,18,GB_ENG_E10000023
2020-03-28,120,13,GB_ENG_E10000023
2020-03-29,134,14,GB_ENG_E10000023
2020-03-30,165,31,GB_ENG_E10000023
2020-03-31,184,19,GB_ENG_E10000023
2020-04-01,216,32,GB_ENG_E10000023
2020-04-02,235,19,GB_ENG_E10000023
2020-04-03,267,32,GB_ENG_E10000023
2020-04-04,294,27,GB_ENG_E10000023
2020-04-05,316,22,GB_ENG_E10000023
2020-04-06,345,29,GB_ENG_E10000023
2020-04-07,377,32,GB_ENG_E10000023
2020-04-08,406,29,GB_ENG_E10000023
2020-04-09,432,26,GB_ENG_E10000023
2020-04-10,456,24,GB_ENG_E10000023
2020-04-11,480,24,GB_ENG_E10000023
2020-04-12,507,27,GB_ENG_E10000023
2020-04-13,534,27,GB_ENG_E10000023
2020-04-14,549,15,GB_ENG_E10000023
2020-04-15,585,36,GB_ENG_E10000023
2020-04-16,609,24,GB_ENG_E10000023
2020-04-17,629,20,GB_ENG_E10000023
2020-04-18,647,18,GB_ENG_E10000023
2020-04-19,661,14,GB_ENG_E10000023
2020-04-20,700,39,GB_ENG_E10000023
2020-04-21,728,28,GB_ENG_E10000023
2020-04-22,750,22,GB_ENG_E10000023
2020-04-23,778,28,GB_ENG_E10000023
2020-04-24,820,42,GB_ENG_E10000023
2020-04-25,838,18,GB_ENG_E10000023
2020-04-26,867,29,GB_ENG_E10000023
2020-04-27,903,36,GB_ENG_E10000023
2020-04-28,932,29,GB_ENG_E10000023
2020-04-29,968,36,GB_ENG_E10000023
2020-04-30,1002,34,GB_ENG_E10000023
2020-05-01,1024,22,GB_ENG_E10000023
2020-05-02,1042,18,GB_ENG_E10000023
2020-05-03,1058,16,GB_ENG_E10000023
2020-05-04,1087,29,GB_ENG_E10000023
2020-05-05,1120,33,GB_ENG_E10000023
2020-05-06,1148,28,GB_ENG_E10000023
2020-05-07,1162,14,GB_ENG_E10000023
2020-05-08,1170,8,GB_ENG_E10000023
2020-05-09,1182,12,GB_ENG_E10000023
2020-05-10,1187,5,GB_ENG_E10000023
2020-05-11,1204,17,GB_ENG_E10000023
2020-05-12,1222,18,GB_ENG_E10000023
2020-05-13,1228,6,GB_ENG_E10000023
2020-05-14,1240,12,GB_ENG_E10000023
2020-05-15,1242,2,GB_ENG_E10000023
2020-05-16,1245,3,GB_ENG_E10000023
2020-05-17,1251,6,GB_ENG_E10000023
2020-05-18,1254,3,GB_ENG_E10000023
2020-05-19,1261,7,GB_ENG_E10000023
2020-05-20,1264,3,GB_ENG_E10000023
2020-05-21,1268,4,GB_ENG_E10000023
2020-05-22,1271,3,GB_ENG_E10000023
2020-05-23,1276,5,GB_ENG_E10000023
2020-05-24,1279,3,GB_ENG_E10000023
2020-05-25,1284,5,GB_ENG_E10000023
2020-05-26,1292,8,GB_ENG_E10000023
2020-05-27,1298,6,GB_ENG_E10000023
2020-05-28,1300,2,GB_ENG_E10000023
2020-05-29,1303,3,GB_ENG_E10000023
2020-05-30,1306,3,GB_ENG_E10000023
2020-05-31,1309,3,GB_ENG_E10000023
2020-06-01,1312,3,GB_ENG_E10000023
2020-06-02,1317,5,GB_ENG_E10000023
2020-06-03,1319,2,GB_ENG_E10000023
2020-06-04,1320,1,GB_ENG_E10000023
2020-06-05,1326,6,GB_ENG_E10000023
2020-06-06,1328,2,GB_ENG_E10000023
2020-06-08,1330,2,GB_ENG_E10000023
2020-06-09,1331,1,GB_ENG_E10000023
2020-06-10,1334,3,GB_ENG_E10000023
2020-06-11,1337,3,GB_ENG_E10000023
2020-06-12,1339,2,GB_ENG_E10000023
2020-06-13,1342,3,GB_ENG_E10000023
2020-06-15,1345,3,GB_ENG_E10000023
2020-06-17,1346,1,GB_ENG_E10000023
2020-06-19,1348,2,GB_ENG_E10000023
2020-06-20,1348,0,GB_ENG_E10000023
2020-02-21,1,,GB_ENG_E10000024
2020-03-03,4,3,GB_ENG_E10000024
2020-03-06,6,2,GB_ENG_E10000024
2020-03-07,8,2,GB_ENG_E10000024
2020-03-10,9,1,GB_ENG_E10000024
2020-03-11,15,6,GB_ENG_E10000024
2020-03-12,19,4,GB_ENG_E10000024
2020-03-13,23,4,GB_ENG_E10000024
2020-03-14,31,8,GB_ENG_E10000024
2020-03-15,36,5,GB_ENG_E10000024
2020-03-16,41,5,GB_ENG_E10000024
2020-03-17,44,3,GB_ENG_E10000024
2020-03-18,54,10,GB_ENG_E10000024
2020-03-19,63,9,GB_ENG_E10000024
2020-03-20,72,9,GB_ENG_E10000024
2020-03-21,82,10,GB_ENG_E10000024
2020-03-22,89,7,GB_ENG_E10000024
2020-03-23,97,8,GB_ENG_E10000024
2020-03-24,114,17,GB_ENG_E10000024
2020-03-25,131,17,GB_ENG_E10000024
2020-03-26,167,36,GB_ENG_E10000024
2020-03-27,198,31,GB_ENG_E10000024
2020-03-28,228,30,GB_ENG_E10000024
2020-03-29,259,31,GB_ENG_E10000024
2020-03-30,294,35,GB_ENG_E10000024
2020-03-31,334,40,GB_ENG_E10000024
2020-04-01,368,34,GB_ENG_E10000024
2020-04-02,408,40,GB_ENG_E10000024
2020-04-03,448,40,GB_ENG_E10000024
2020-04-04,475,27,GB_ENG_E10000024
2020-04-05,495,20,GB_ENG_E10000024
2020-04-06,525,30,GB_ENG_E10000024
2020-04-07,561,36,GB_ENG_E10000024
2020-04-08,594,33,GB_ENG_E10000024
2020-04-09,646,52,GB_ENG_E10000024
2020-04-10,664,18,GB_ENG_E10000024
2020-04-11,687,23,GB_ENG_E10000024
2020-04-12,715,28,GB_ENG_E10000024
2020-04-13,742,27,GB_ENG_E10000024
2020-04-14,787,45,GB_ENG_E10000024
2020-04-15,816,29,GB_ENG_E10000024
2020-04-16,851,35,GB_ENG_E10000024
2020-04-17,892,41,GB_ENG_E10000024
2020-04-18,906,14,GB_ENG_E10000024
2020-04-19,917,11,GB_ENG_E10000024
2020-04-20,941,24,GB_ENG_E10000024
2020-04-21,955,14,GB_ENG_E10000024
2020-04-22,971,16,GB_ENG_E10000024
2020-04-23,1005,34,GB_ENG_E10000024
2020-04-24,1029,24,GB_ENG_E10000024
2020-04-25,1035,6,GB_ENG_E10000024
2020-04-26,1041,6,GB_ENG_E10000024
2020-04-27,1076,35,GB_ENG_E10000024
2020-04-28,1098,22,GB_ENG_E10000024
2020-04-29,1132,34,GB_ENG_E10000024
2020-04-30,1153,21,GB_ENG_E10000024
2020-05-01,1168,15,GB_ENG_E10000024
2020-05-02,1180,12,GB_ENG_E10000024
2020-05-03,1184,4,GB_ENG_E10000024
2020-05-04,1192,8,GB_ENG_E10000024
2020-05-05,1198,6,GB_ENG_E10000024
2020-05-06,1208,10,GB_ENG_E10000024
2020-05-07,1219,11,GB_ENG_E10000024
2020-05-08,1228,9,GB_ENG_E10000024
2020-05-09,1235,7,GB_ENG_E10000024
2020-05-10,1248,13,GB_ENG_E10000024
2020-05-11,1263,15,GB_ENG_E10000024
2020-05-12,1276,13,GB_ENG_E10000024
2020-05-13,1292,16,GB_ENG_E10000024
2020-05-14,1305,13,GB_ENG_E10000024
2020-05-15,1320,15,GB_ENG_E10000024
2020-05-16,1325,5,GB_ENG_E10000024
2020-05-17,1336,11,GB_ENG_E10000024
2020-05-18,1348,12,GB_ENG_E10000024
2020-05-19,1355,7,GB_ENG_E10000024
2020-05-20,1364,9,GB_ENG_E10000024
2020-05-21,1374,10,GB_ENG_E10000024
2020-05-22,1387,13,GB_ENG_E10000024
2020-05-23,1390,3,GB_ENG_E10000024
2020-05-25,1392,2,GB_ENG_E10000024
2020-05-26,1397,5,GB_ENG_E10000024
2020-05-27,1405,8,GB_ENG_E10000024
2020-05-28,1406,1,GB_ENG_E10000024
2020-05-29,1413,7,GB_ENG_E10000024
2020-05-30,1418,5,GB_ENG_E10000024
2020-05-31,1419,1,GB_ENG_E10000024
2020-06-01,1427,8,GB_ENG_E10000024
2020-06-02,1435,8,GB_ENG_E10000024
2020-06-03,1439,4,GB_ENG_E10000024
2020-06-04,1444,5,GB_ENG_E10000024
2020-06-05,1447,3,GB_ENG_E10000024
2020-06-06,1450,3,GB_ENG_E10000024
2020-06-07,1451,1,GB_ENG_E10000024
2020-06-08,1455,4,GB_ENG_E10000024
2020-06-09,1456,1,GB_ENG_E10000024
2020-06-10,1457,1,GB_ENG_E10000024
2020-06-11,1459,2,GB_ENG_E10000024
2020-06-12,1460,1,GB_ENG_E10000024
2020-06-13,1462,2,GB_ENG_E10000024
2020-06-14,1464,2,GB_ENG_E10000024
2020-06-15,1468,4,GB_ENG_E10000024
2020-06-16,1472,4,GB_ENG_E10000024
2020-06-17,1473,1,GB_ENG_E10000024
2020-06-18,1479,6,GB_ENG_E10000024
2020-06-19,1481,2,GB_ENG_E10000024
2020-06-20,1482,1,GB_ENG_E10000024
2020-02-08,1,,GB_ENG_E10000025
2020-03-02,2,1,GB_ENG_E10000025
2020-03-03,5,3,GB_ENG_E10000025
2020-03-06,8,3,GB_ENG_E10000025
2020-03-07,9,1,GB_ENG_E10000025
2020-03-08,10,1,GB_ENG_E10000025
2020-03-09,13,3,GB_ENG_E10000025
2020-03-10,19,6,GB_ENG_E10000025
2020-03-11,24,5,GB_ENG_E10000025
2020-03-12,25,1,GB_ENG_E10000025
2020-03-13,29,4,GB_ENG_E10000025
2020-03-15,34,5,GB_ENG_E10000025
2020-03-16,37,3,GB_ENG_E10000025
2020-03-17,46,9,GB_ENG_E10000025
2020-03-18,53,7,GB_ENG_E10000025
2020-03-19,66,13,GB_ENG_E10000025
2020-03-20,71,5,GB_ENG_E10000025
2020-03-21,77,6,GB_ENG_E10000025
2020-03-22,85,8,GB_ENG_E10000025
2020-03-23,107,22,GB_ENG_E10000025
2020-03-24,130,23,GB_ENG_E10000025
2020-03-25,145,15,GB_ENG_E10000025
2020-03-26,171,26,GB_ENG_E10000025
2020-03-27,199,28,GB_ENG_E10000025
2020-03-28,221,22,GB_ENG_E10000025
2020-03-29,242,21,GB_ENG_E10000025
2020-03-30,281,39,GB_ENG_E10000025
2020-03-31,332,51,GB_ENG_E10000025
2020-04-01,374,42,GB_ENG_E10000025
2020-04-02,444,70,GB_ENG_E10000025
2020-04-03,514,70,GB_ENG_E10000025
2020-04-04,553,39,GB_ENG_E10000025
2020-04-05,602,49,GB_ENG_E10000025
2020-04-06,652,50,GB_ENG_E10000025
2020-04-07,724,72,GB_ENG_E10000025
2020-04-08,787,63,GB_ENG_E10000025
2020-04-09,847,60,GB_ENG_E10000025
2020-04-10,917,70,GB_ENG_E10000025
2020-04-11,948,31,GB_ENG_E10000025
2020-04-12,987,39,GB_ENG_E10000025
2020-04-13,1040,53,GB_ENG_E10000025
2020-04-14,1092,52,GB_ENG_E10000025
2020-04-15,1130,38,GB_ENG_E10000025
2020-04-16,1179,49,GB_ENG_E10000025
2020-04-17,1226,47,GB_ENG_E10000025
2020-04-18,1260,34,GB_ENG_E10000025
2020-04-19,1290,30,GB_ENG_E10000025
2020-04-20,1326,36,GB_ENG_E10000025
2020-04-21,1350,24,GB_ENG_E10000025
2020-04-22,1384,34,GB_ENG_E10000025
2020-04-23,1428,44,GB_ENG_E10000025
2020-04-24,1470,42,GB_ENG_E10000025
2020-04-25,1496,26,GB_ENG_E10000025
2020-04-26,1519,23,GB_ENG_E10000025
2020-04-27,1540,21,GB_ENG_E10000025
2020-04-28,1555,15,GB_ENG_E10000025
2020-04-29,1567,12,GB_ENG_E10000025
2020-04-30,1599,32,GB_ENG_E10000025
2020-05-01,1620,21,GB_ENG_E10000025
2020-05-02,1634,14,GB_ENG_E10000025
2020-05-03,1636,2,GB_ENG_E10000025
2020-05-04,1664,28,GB_ENG_E10000025
2020-05-05,1718,54,GB_ENG_E10000025
2020-05-06,1739,21,GB_ENG_E10000025
2020-05-07,1756,17,GB_ENG_E10000025
2020-05-08,1785,29,GB_ENG_E10000025
2020-05-09,1825,40,GB_ENG_E10000025
2020-05-10,1851,26,GB_ENG_E10000025
2020-05-11,1883,32,GB_ENG_E10000025
2020-05-12,1904,21,GB_ENG_E10000025
2020-05-13,1944,40,GB_ENG_E10000025
2020-05-14,1964,20,GB_ENG_E10000025
2020-05-15,1977,13,GB_ENG_E10000025
2020-05-16,1979,2,GB_ENG_E10000025
2020-05-17,1983,4,GB_ENG_E10000025
2020-05-18,2001,18,GB_ENG_E10000025
2020-05-19,2011,10,GB_ENG_E10000025
2020-05-20,2027,16,GB_ENG_E10000025
2020-05-21,2041,14,GB_ENG_E10000025
2020-05-22,2046,5,GB_ENG_E10000025
2020-05-23,2049,3,GB_ENG_E10000025
2020-05-24,2051,2,GB_ENG_E10000025
2020-05-25,2056,5,GB_ENG_E10000025
2020-05-26,2065,9,GB_ENG_E10000025
2020-05-27,2072,7,GB_ENG_E10000025
2020-05-28,2077,5,GB_ENG_E10000025
2020-05-29,2081,4,GB_ENG_E10000025
2020-06-01,2089,8,GB_ENG_E10000025
2020-06-02,2092,3,GB_ENG_E10000025
2020-06-03,2099,7,GB_ENG_E10000025
2020-06-04,2102,3,GB_ENG_E10000025
2020-06-05,2103,1,GB_ENG_E10000025
2020-06-06,2104,1,GB_ENG_E10000025
2020-06-07,2105,1,GB_ENG_E10000025
2020-06-08,2107,2,GB_ENG_E10000025
2020-06-09,2109,2,GB_ENG_E10000025
2020-06-10,2111,2,GB_ENG_E10000025
2020-06-11,2112,1,GB_ENG_E10000025
2020-06-12,2114,2,GB_ENG_E10000025
2020-06-13,2117,3,GB_ENG_E10000025
2020-06-15,2119,2,GB_ENG_E10000025
2020-06-17,2124,5,GB_ENG_E10000025
2020-06-18,2126,2,GB_ENG_E10000025
2020-06-20,2126,0,GB_ENG_E10000025
2020-03-06,1,,GB_ENG_E10000027
2020-03-10,3,2,GB_ENG_E10000027
2020-03-11,5,2,GB_ENG_E10000027
2020-03-12,8,3,GB_ENG_E10000027
2020-03-13,11,3,GB_ENG_E10000027
2020-03-14,13,2,GB_ENG_E10000027
2020-03-15,14,1,GB_ENG_E10000027
2020-03-18,15,1,GB_ENG_E10000027
2020-03-19,16,1,GB_ENG_E10000027
2020-03-20,19,3,GB_ENG_E10000027
2020-03-21,22,3,GB_ENG_E10000027
2020-03-22,24,2,GB_ENG_E10000027
2020-03-23,28,4,GB_ENG_E10000027
2020-03-24,32,4,GB_ENG_E10000027
2020-03-25,37,5,GB_ENG_E10000027
2020-03-26,44,7,GB_ENG_E10000027
2020-03-27,52,8,GB_ENG_E10000027
2020-03-28,57,5,GB_ENG_E10000027
2020-03-29,61,4,GB_ENG_E10000027
2020-03-30,70,9,GB_ENG_E10000027
2020-03-31,78,8,GB_ENG_E10000027
2020-04-01,86,8,GB_ENG_E10000027
2020-04-02,105,19,GB_ENG_E10000027
2020-04-03,120,15,GB_ENG_E10000027
2020-04-04,126,6,GB_ENG_E10000027
2020-04-05,135,9,GB_ENG_E10000027
2020-04-06,151,16,GB_ENG_E10000027
2020-04-07,161,10,GB_ENG_E10000027
2020-04-08,176,15,GB_ENG_E10000027
2020-04-09,189,13,GB_ENG_E10000027
2020-04-10,205,16,GB_ENG_E10000027
2020-04-11,223,18,GB_ENG_E10000027
2020-04-12,234,11,GB_ENG_E10000027
2020-04-13,248,14,GB_ENG_E10000027
2020-04-14,265,17,GB_ENG_E10000027
2020-04-15,283,18,GB_ENG_E10000027
2020-04-16,314,31,GB_ENG_E10000027
2020-04-17,348,34,GB_ENG_E10000027
2020-04-18,361,13,GB_ENG_E10000027
2020-04-19,369,8,GB_ENG_E10000027
2020-04-20,391,22,GB_ENG_E10000027
2020-04-21,410,19,GB_ENG_E10000027
2020-04-22,426,16,GB_ENG_E10000027
2020-04-23,437,11,GB_ENG_E10000027
2020-04-24,450,13,GB_ENG_E10000027
2020-04-25,459,9,GB_ENG_E10000027
2020-04-26,462,3,GB_ENG_E10000027
2020-04-27,476,14,GB_ENG_E10000027
2020-04-28,486,10,GB_ENG_E10000027
2020-04-29,507,21,GB_ENG_E10000027
2020-04-30,520,13,GB_ENG_E10000027
2020-05-01,529,9,GB_ENG_E10000027
2020-05-02,537,8,GB_ENG_E10000027
2020-05-03,540,3,GB_ENG_E10000027
2020-05-04,553,13,GB_ENG_E10000027
2020-05-05,556,3,GB_ENG_E10000027
2020-05-06,557,1,GB_ENG_E10000027
2020-05-07,561,4,GB_ENG_E10000027
2020-05-08,566,5,GB_ENG_E10000027
2020-05-09,574,8,GB_ENG_E10000027
2020-05-10,584,10,GB_ENG_E10000027
2020-05-11,592,8,GB_ENG_E10000027
2020-05-12,597,5,GB_ENG_E10000027
2020-05-13,606,9,GB_ENG_E10000027
2020-05-14,616,10,GB_ENG_E10000027
2020-05-15,621,5,GB_ENG_E10000027
2020-05-16,627,6,GB_ENG_E10000027
2020-05-17,630,3,GB_ENG_E10000027
2020-05-18,637,7,GB_ENG_E10000027
2020-05-19,640,3,GB_ENG_E10000027
2020-05-20,655,15,GB_ENG_E10000027
2020-05-21,662,7,GB_ENG_E10000027
2020-05-22,669,7,GB_ENG_E10000027
2020-05-23,673,4,GB_ENG_E10000027
2020-05-24,674,1,GB_ENG_E10000027
2020-05-25,678,4,GB_ENG_E10000027
2020-05-26,681,3,GB_ENG_E10000027
2020-05-27,689,8,GB_ENG_E10000027
2020-05-28,702,13,GB_ENG_E10000027
2020-05-29,716,14,GB_ENG_E10000027
2020-05-30,721,5,GB_ENG_E10000027
2020-05-31,735,14,GB_ENG_E10000027
2020-06-01,745,10,GB_ENG_E10000027
2020-06-02,756,11,GB_ENG_E10000027
2020-06-03,776,20,GB_ENG_E10000027
2020-06-04,786,10,GB_ENG_E10000027
2020-06-05,788,2,GB_ENG_E10000027
2020-06-07,789,1,GB_ENG_E10000027
2020-06-12,790,1,GB_ENG_E10000027
2020-06-15,791,1,GB_ENG_E10000027
2020-06-17,792,1,GB_ENG_E10000027
2020-06-18,793,1,GB_ENG_E10000027
2020-06-20,794,1,GB_ENG_E10000027
2020-03-02,1,,GB_ENG_E10000028
2020-03-03,2,1,GB_ENG_E10000028
2020-03-04,3,1,GB_ENG_E10000028
2020-03-05,4,1,GB_ENG_E10000028
2020-03-09,5,1,GB_ENG_E10000028
2020-03-10,6,1,GB_ENG_E10000028
2020-03-11,7,1,GB_ENG_E10000028
2020-03-12,10,3,GB_ENG_E10000028
2020-03-13,16,6,GB_ENG_E10000028
2020-03-14,20,4,GB_ENG_E10000028
2020-03-15,27,7,GB_ENG_E10000028
2020-03-16,35,8,GB_ENG_E10000028
2020-03-17,40,5,GB_ENG_E10000028
2020-03-18,51,11,GB_ENG_E10000028
2020-03-19,64,13,GB_ENG_E10000028
2020-03-20,79,15,GB_ENG_E10000028
2020-03-21,97,18,GB_ENG_E10000028
2020-03-22,111,14,GB_ENG_E10000028
2020-03-23,137,26,GB_ENG_E10000028
2020-03-24,158,21,GB_ENG_E10000028
2020-03-25,196,38,GB_ENG_E10000028
2020-03-26,234,38,GB_ENG_E10000028
2020-03-27,270,36,GB_ENG_E10000028
2020-03-28,292,22,GB_ENG_E10000028
2020-03-29,335,43,GB_ENG_E10000028
2020-03-30,376,41,GB_ENG_E10000028
2020-03-31,417,41,GB_ENG_E10000028
2020-04-01,471,54,GB_ENG_E10000028
2020-04-02,529,58,GB_ENG_E10000028
2020-04-03,576,47,GB_ENG_E10000028
2020-04-04,618,42,GB_ENG_E10000028
2020-04-05,650,32,GB_ENG_E10000028
2020-04-06,691,41,GB_ENG_E10000028
2020-04-07,747,56,GB_ENG_E10000028
2020-04-08,796,49,GB_ENG_E10000028
2020-04-09,853,57,GB_ENG_E10000028
2020-04-10,913,60,GB_ENG_E10000028
2020-04-11,953,40,GB_ENG_E10000028
2020-04-12,988,35,GB_ENG_E10000028
2020-04-13,1027,39,GB_ENG_E10000028
2020-04-14,1078,51,GB_ENG_E10000028
2020-04-15,1132,54,GB_ENG_E10000028
2020-04-16,1186,54,GB_ENG_E10000028
2020-04-17,1233,47,GB_ENG_E10000028
2020-04-18,1279,46,GB_ENG_E10000028
2020-04-19,1321,42,GB_ENG_E10000028
2020-04-20,1372,51,GB_ENG_E10000028
2020-04-21,1427,55,GB_ENG_E10000028
2020-04-22,1484,57,GB_ENG_E10000028
2020-04-23,1538,54,GB_ENG_E10000028
2020-04-24,1586,48,GB_ENG_E10000028
2020-04-25,1613,27,GB_ENG_E10000028
2020-04-26,1637,24,GB_ENG_E10000028
2020-04-27,1673,36,GB_ENG_E10000028
2020-04-28,1713,40,GB_ENG_E10000028
2020-04-29,1743,30,GB_ENG_E10000028
2020-04-30,1774,31,GB_ENG_E10000028
2020-05-01,1794,20,GB_ENG_E10000028
2020-05-02,1833,39,GB_ENG_E10000028
2020-05-03,1846,13,GB_ENG_E10000028
2020-05-04,1865,19,GB_ENG_E10000028
2020-05-05,1898,33,GB_ENG_E10000028
2020-05-06,1927,29,GB_ENG_E10000028
2020-05-07,1943,16,GB_ENG_E10000028
2020-05-08,1959,16,GB_ENG_E10000028
2020-05-09,1966,7,GB_ENG_E10000028
2020-05-10,1978,12,GB_ENG_E10000028
2020-05-11,2001,23,GB_ENG_E10000028
2020-05-12,2023,22,GB_ENG_E10000028
2020-05-13,2037,14,GB_ENG_E10000028
2020-05-14,2052,15,GB_ENG_E10000028
2020-05-15,2071,19,GB_ENG_E10000028
2020-05-16,2086,15,GB_ENG_E10000028
2020-05-17,2093,7,GB_ENG_E10000028
2020-05-18,2107,14,GB_ENG_E10000028
2020-05-19,2125,18,GB_ENG_E10000028
2020-05-20,2147,22,GB_ENG_E10000028
2020-05-21,2159,12,GB_ENG_E10000028
2020-05-22,2174,15,GB_ENG_E10000028
2020-05-23,2190,16,GB_ENG_E10000028
2020-05-24,2197,7,GB_ENG_E10000028
2020-05-25,2202,5,GB_ENG_E10000028
2020-05-26,2211,9,GB_ENG_E10000028
2020-05-27,2231,20,GB_ENG_E10000028
2020-05-28,2237,6,GB_ENG_E10000028
2020-05-29,2248,11,GB_ENG_E10000028
2020-05-30,2260,12,GB_ENG_E10000028
2020-05-31,2264,4,GB_ENG_E10000028
2020-06-01,2269,5,GB_ENG_E10000028
2020-06-02,2276,7,GB_ENG_E10000028
2020-06-03,2280,4,GB_ENG_E10000028
2020-06-04,2287,7,GB_ENG_E10000028
2020-06-05,2292,5,GB_ENG_E10000028
2020-06-06,2293,1,GB_ENG_E10000028
2020-06-07,2297,4,GB_ENG_E10000028
2020-06-08,2304,7,GB_ENG_E10000028
2020-06-09,2308,4,GB_ENG_E10000028
2020-06-10,2320,12,GB_ENG_E10000028
2020-06-11,2323,3,GB_ENG_E10000028
2020-06-12,2326,3,GB_ENG_E10000028
2020-06-13,2331,5,GB_ENG_E10000028
2020-06-14,2332,1,GB_ENG_E10000028
2020-06-15,2338,6,GB_ENG_E10000028
2020-06-16,2347,9,GB_ENG_E10000028
2020-06-17,2354,7,GB_ENG_E10000028
2020-06-18,2362,8,GB_ENG_E10000028
2020-06-19,2364,2,GB_ENG_E10000028
2020-06-20,2365,1,GB_ENG_E10000028
2020-03-07,1,,GB_ENG_E10000029
2020-03-10,3,2,GB_ENG_E10000029
2020-03-11,4,1,GB_ENG_E10000029
2020-03-12,7,3,GB_ENG_E10000029
2020-03-13,8,1,GB_ENG_E10000029
2020-03-14,10,2,GB_ENG_E10000029
2020-03-15,16,6,GB_ENG_E10000029
2020-03-16,17,1,GB_ENG_E10000029
2020-03-17,21,4,GB_ENG_E10000029
2020-03-18,25,4,GB_ENG_E10000029
2020-03-19,26,1,GB_ENG_E10000029
2020-03-20,30,4,GB_ENG_E10000029
2020-03-21,39,9,GB_ENG_E10000029
2020-03-22,46,7,GB_ENG_E10000029
2020-03-23,62,16,GB_ENG_E10000029
2020-03-24,72,10,GB_ENG_E10000029
2020-03-25,77,5,GB_ENG_E10000029
2020-03-26,95,18,GB_ENG_E10000029
2020-03-27,115,20,GB_ENG_E10000029
2020-03-28,121,6,GB_ENG_E10000029
2020-03-29,141,20,GB_ENG_E10000029
2020-03-30,164,23,GB_ENG_E10000029
