date,match_string,new_confirmed,country_code,total_confirmed,key
2020-05-29,Gävleborg,30,SE,1257,SE_313
2020-05-30,Gävleborg,26,SE,1283,SE_313
2020-05-31,Gävleborg,12,SE,1295,SE_313
2020-06-01,Gävleborg,10,SE,1305,SE_313
2020-06-02,Gävleborg,45,SE,1350,SE_313
2020-06-03,Gävleborg,31,SE,1381,SE_313
2020-06-04,Gävleborg,44,SE,1425,SE_313
2020-06-05,Gävleborg,43,SE,1468,SE_313
2020-06-06,Gävleborg,37,SE,1505,SE_313
2020-06-07,Gävleborg,21,SE,1526,SE_313
2020-06-08,Gävleborg,16,SE,1542,SE_313
2020-06-09,Gävleborg,12,SE,1554,SE_313
2020-06-10,Gävleborg,66,SE,1620,SE_313
2020-06-11,Gävleborg,52,SE,1672,SE_313
2020-06-12,Gävleborg,56,SE,1728,SE_313
2020-06-13,Gävleborg,44,SE,1772,SE_313
2020-06-14,Gävleborg,35,SE,1807,SE_313
2020-06-15,Gävleborg,23,SE,1830,SE_313
2020-06-16,Gävleborg,38,SE,1868,SE_313
2020-06-17,Gävleborg,41,SE,1909,SE_313
2020-06-18,Gävleborg,65,SE,1974,SE_313
2020-06-19,Gävleborg,30,SE,2004,SE_313
2020-06-20,Gävleborg,31,SE,2035,SE_313
2020-06-21,Gävleborg,12,SE,2047,SE_313
2020-06-22,Gävleborg,9,SE,2056,SE_313
2020-06-23,Gävleborg,51,SE,2107,SE_313
2020-06-24,Gävleborg,40,SE,2147,SE_313
2020-06-25,Gävleborg,22,SE,2169,SE_313
2020-06-26,Gävleborg,50,SE,2219,SE_313
2020-06-27,Gävleborg,2,SE,2221,SE_313
2020-06-28,Gävleborg,5,SE,2226,SE_313
2020-06-29,Gävleborg,0,SE,2226,SE_313
2020-02-04,Halland,0,SE,0,SE_231
2020-02-05,Halland,0,SE,0,SE_231
2020-02-06,Halland,0,SE,0,SE_231
2020-02-07,Halland,0,SE,0,SE_231
2020-02-08,Halland,0,SE,0,SE_231
2020-02-09,Halland,0,SE,0,SE_231
2020-02-10,Halland,0,SE,0,SE_231
2020-02-11,Halland,0,SE,0,SE_231
2020-02-12,Halland,0,SE,0,SE_231
2020-02-13,Halland,0,SE,0,SE_231
2020-02-14,Halland,0,SE,0,SE_231
2020-02-15,Halland,0,SE,0,SE_231
2020-02-16,Halland,0,SE,0,SE_231
2020-02-17,Halland,0,SE,0,SE_231
2020-02-18,Halland,0,SE,0,SE_231
2020-02-19,Halland,0,SE,0,SE_231
2020-02-20,Halland,0,SE,0,SE_231
2020-02-21,Halland,0,SE,0,SE_231
2020-02-22,Halland,0,SE,0,SE_231
2020-02-23,Halland,0,SE,0,SE_231
2020-02-24,Halland,0,SE,0,SE_231
2020-02-25,Halland,0,SE,0,SE_231
2020-02-26,Halland,0,SE,0,SE_231
2020-02-27,Halland,0,SE,0,SE_231
2020-02-28,Halland,0,SE,0,SE_231
2020-02-29,Halland,0,SE,0,SE_231
2020-03-01,Halland,0,SE,0,SE_231
2020-03-02,Halland,0,SE,0,SE_231
2020-03-03,Halland,0,SE,0,SE_231
2020-03-04,Halland,0,SE,0,SE_231
2020-03-05,Halland,0,SE,0,SE_231
2020-03-06,Halland,0,SE,0,SE_231
2020-03-07,Halland,0,SE,0,SE_231
2020-03-08,Halland,1,SE,1,SE_231
2020-03-09,Halland,4,SE,5,SE_231
2020-03-10,Halland,1,SE,6,SE_231
2020-03-11,Halland,16,SE,22,SE_231
2020-03-12,Halland,9,SE,31,SE_231
2020-03-13,Halland,9,SE,40,SE_231
2020-03-14,Halland,0,SE,40,SE_231
2020-03-15,Halland,2,SE,42,SE_231
2020-03-16,Halland,1,SE,43,SE_231
2020-03-17,Halland,3,SE,46,SE_231
2020-03-18,Halland,2,SE,48,SE_231
2020-03-19,Halland,2,SE,50,SE_231
2020-03-20,Halland,5,SE,55,SE_231
2020-03-21,Halland,3,SE,58,SE_231
2020-03-22,Halland,1,SE,59,SE_231
2020-03-23,Halland,4,SE,63,SE_231
2020-03-24,Halland,0,SE,63,SE_231
2020-03-25,Halland,7,SE,70,SE_231
2020-03-26,Halland,9,SE,79,SE_231
2020-03-27,Halland,3,SE,82,SE_231
2020-03-28,Halland,6,SE,88,SE_231
2020-03-29,Halland,2,SE,90,SE_231
2020-03-30,Halland,5,SE,95,SE_231
2020-03-31,Halland,7,SE,102,SE_231
2020-04-01,Halland,4,SE,106,SE_231
2020-04-02,Halland,9,SE,115,SE_231
2020-04-03,Halland,12,SE,127,SE_231
2020-04-04,Halland,2,SE,129,SE_231
2020-04-05,Halland,3,SE,132,SE_231
2020-04-06,Halland,10,SE,142,SE_231
2020-04-07,Halland,13,SE,155,SE_231
2020-04-08,Halland,9,SE,164,SE_231
2020-04-09,Halland,12,SE,176,SE_231
2020-04-10,Halland,4,SE,180,SE_231
2020-04-11,Halland,2,SE,182,SE_231
2020-04-12,Halland,3,SE,185,SE_231
2020-04-13,Halland,3,SE,188,SE_231
2020-04-14,Halland,6,SE,194,SE_231
2020-04-15,Halland,6,SE,200,SE_231
2020-04-16,Halland,15,SE,215,SE_231
2020-04-17,Halland,9,SE,224,SE_231
2020-04-18,Halland,7,SE,231,SE_231
2020-04-19,Halland,6,SE,237,SE_231
2020-04-20,Halland,10,SE,247,SE_231
2020-04-21,Halland,17,SE,264,SE_231
2020-04-22,Halland,19,SE,283,SE_231
2020-04-23,Halland,18,SE,301,SE_231
2020-04-24,Halland,17,SE,318,SE_231
2020-04-25,Halland,2,SE,320,SE_231
2020-04-26,Halland,5,SE,325,SE_231
2020-04-27,Halland,18,SE,343,SE_231
2020-04-28,Halland,10,SE,353,SE_231
2020-04-29,Halland,10,SE,363,SE_231
2020-04-30,Halland,8,SE,371,SE_231
2020-05-01,Halland,2,SE,373,SE_231
2020-05-02,Halland,8,SE,381,SE_231
2020-05-03,Halland,2,SE,383,SE_231
2020-05-04,Halland,10,SE,393,SE_231
2020-05-05,Halland,21,SE,414,SE_231
2020-05-06,Halland,23,SE,437,SE_231
2020-05-07,Halland,15,SE,452,SE_231
2020-05-08,Halland,15,SE,467,SE_231
2020-05-09,Halland,5,SE,472,SE_231
2020-05-10,Halland,4,SE,476,SE_231
2020-05-11,Halland,10,SE,486,SE_231
2020-05-12,Halland,13,SE,499,SE_231
2020-05-13,Halland,7,SE,506,SE_231
2020-05-14,Halland,13,SE,519,SE_231
2020-05-15,Halland,22,SE,541,SE_231
2020-05-16,Halland,8,SE,549,SE_231
2020-05-17,Halland,4,SE,553,SE_231
2020-05-18,Halland,19,SE,572,SE_231
2020-05-19,Halland,14,SE,586,SE_231
2020-05-20,Halland,42,SE,628,SE_231
2020-05-21,Halland,10,SE,638,SE_231
2020-05-22,Halland,8,SE,646,SE_231
2020-05-23,Halland,6,SE,652,SE_231
2020-05-24,Halland,2,SE,654,SE_231
2020-05-25,Halland,8,SE,662,SE_231
2020-05-26,Halland,21,SE,683,SE_231
2020-05-27,Halland,34,SE,717,SE_231
2020-05-28,Halland,27,SE,744,SE_231
2020-05-29,Halland,17,SE,761,SE_231
2020-05-30,Halland,11,SE,772,SE_231
2020-05-31,Halland,7,SE,779,SE_231
2020-06-01,Halland,22,SE,801,SE_231
2020-06-02,Halland,31,SE,832,SE_231
2020-06-03,Halland,11,SE,843,SE_231
2020-06-04,Halland,22,SE,865,SE_231
2020-06-05,Halland,23,SE,888,SE_231
2020-06-06,Halland,19,SE,907,SE_231
2020-06-07,Halland,8,SE,915,SE_231
2020-06-08,Halland,17,SE,932,SE_231
2020-06-09,Halland,28,SE,960,SE_231
2020-06-10,Halland,26,SE,986,SE_231
2020-06-11,Halland,29,SE,1015,SE_231
2020-06-12,Halland,24,SE,1039,SE_231
2020-06-13,Halland,24,SE,1063,SE_231
2020-06-14,Halland,4,SE,1067,SE_231
2020-06-15,Halland,9,SE,1076,SE_231
2020-06-16,Halland,47,SE,1123,SE_231
2020-06-17,Halland,25,SE,1148,SE_231
2020-06-18,Halland,23,SE,1171,SE_231
2020-06-19,Halland,9,SE,1180,SE_231
2020-06-20,Halland,6,SE,1186,SE_231
2020-06-21,Halland,3,SE,1189,SE_231
2020-06-22,Halland,10,SE,1199,SE_231
2020-06-23,Halland,86,SE,1285,SE_231
2020-06-24,Halland,17,SE,1302,SE_231
2020-06-25,Halland,24,SE,1326,SE_231
2020-06-26,Halland,70,SE,1396,SE_231
2020-06-27,Halland,31,SE,1427,SE_231
2020-06-28,Halland,1,SE,1428,SE_231
2020-06-29,Halland,14,SE,1442,SE_231
2020-02-04,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-05,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-06,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-07,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-08,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-09,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-10,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-11,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-12,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-13,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-14,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-15,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-16,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-17,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-18,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-19,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-20,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-21,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-22,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-23,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-24,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-25,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-26,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-27,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-28,Jämtland Härjedalen,0,SE,0,SE_322
2020-02-29,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-01,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-02,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-03,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-04,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-05,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-06,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-07,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-08,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-09,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-10,Jämtland Härjedalen,0,SE,0,SE_322
2020-03-11,Jämtland Härjedalen,3,SE,3,SE_322
2020-03-12,Jämtland Härjedalen,5,SE,8,SE_322
2020-03-13,Jämtland Härjedalen,3,SE,11,SE_322
2020-03-14,Jämtland Härjedalen,3,SE,14,SE_322
2020-03-15,Jämtland Härjedalen,7,SE,21,SE_322
2020-03-16,Jämtland Härjedalen,1,SE,22,SE_322
2020-03-17,Jämtland Härjedalen,0,SE,22,SE_322
2020-03-18,Jämtland Härjedalen,4,SE,26,SE_322
2020-03-19,Jämtland Härjedalen,1,SE,27,SE_322
2020-03-20,Jämtland Härjedalen,3,SE,30,SE_322
2020-03-21,Jämtland Härjedalen,14,SE,44,SE_322
2020-03-22,Jämtland Härjedalen,9,SE,53,SE_322
2020-03-23,Jämtland Härjedalen,0,SE,53,SE_322
2020-03-24,Jämtland Härjedalen,4,SE,57,SE_322
2020-03-25,Jämtland Härjedalen,2,SE,59,SE_322
2020-03-26,Jämtland Härjedalen,7,SE,66,SE_322
2020-03-27,Jämtland Härjedalen,3,SE,69,SE_322
2020-03-28,Jämtland Härjedalen,8,SE,77,SE_322
2020-03-29,Jämtland Härjedalen,2,SE,79,SE_322
2020-03-30,Jämtland Härjedalen,2,SE,81,SE_322
2020-03-31,Jämtland Härjedalen,1,SE,82,SE_322
2020-04-01,Jämtland Härjedalen,0,SE,82,SE_322
2020-04-02,Jämtland Härjedalen,4,SE,86,SE_322
2020-04-03,Jämtland Härjedalen,2,SE,88,SE_322
2020-04-04,Jämtland Härjedalen,2,SE,90,SE_322
2020-04-05,Jämtland Härjedalen,0,SE,90,SE_322
2020-04-06,Jämtland Härjedalen,4,SE,94,SE_322
2020-04-07,Jämtland Härjedalen,6,SE,100,SE_322
2020-04-08,Jämtland Härjedalen,8,SE,108,SE_322
2020-04-09,Jämtland Härjedalen,8,SE,116,SE_322
2020-04-10,Jämtland Härjedalen,8,SE,124,SE_322
2020-04-11,Jämtland Härjedalen,2,SE,126,SE_322
2020-04-12,Jämtland Härjedalen,6,SE,132,SE_322
2020-04-13,Jämtland Härjedalen,6,SE,138,SE_322
2020-04-14,Jämtland Härjedalen,14,SE,152,SE_322
2020-04-15,Jämtland Härjedalen,15,SE,167,SE_322
2020-04-16,Jämtland Härjedalen,12,SE,179,SE_322
2020-04-17,Jämtland Härjedalen,19,SE,198,SE_322
2020-04-18,Jämtland Härjedalen,9,SE,207,SE_322
2020-04-19,Jämtland Härjedalen,6,SE,213,SE_322
2020-04-20,Jämtland Härjedalen,1,SE,214,SE_322
2020-04-21,Jämtland Härjedalen,13,SE,227,SE_322
2020-04-22,Jämtland Härjedalen,17,SE,244,SE_322
2020-04-23,Jämtland Härjedalen,8,SE,252,SE_322
2020-04-24,Jämtland Härjedalen,10,SE,262,SE_322
2020-04-25,Jämtland Härjedalen,13,SE,275,SE_322
2020-04-26,Jämtland Härjedalen,1,SE,276,SE_322
2020-04-27,Jämtland Härjedalen,6,SE,282,SE_322
2020-04-28,Jämtland Härjedalen,11,SE,293,SE_322
2020-04-29,Jämtland Härjedalen,18,SE,311,SE_322
2020-04-30,Jämtland Härjedalen,20,SE,331,SE_322
2020-05-01,Jämtland Härjedalen,7,SE,338,SE_322
2020-05-02,Jämtland Härjedalen,13,SE,351,SE_322
2020-05-03,Jämtland Härjedalen,6,SE,357,SE_322
2020-05-04,Jämtland Härjedalen,2,SE,359,SE_322
2020-05-05,Jämtland Härjedalen,22,SE,381,SE_322
2020-05-06,Jämtland Härjedalen,9,SE,390,SE_322
2020-05-07,Jämtland Härjedalen,18,SE,408,SE_322
2020-05-08,Jämtland Härjedalen,10,SE,418,SE_322
2020-05-09,Jämtland Härjedalen,19,SE,437,SE_322
2020-05-10,Jämtland Härjedalen,0,SE,437,SE_322
2020-05-11,Jämtland Härjedalen,14,SE,451,SE_322
2020-05-12,Jämtland Härjedalen,12,SE,463,SE_322
2020-05-13,Jämtland Härjedalen,15,SE,478,SE_322
2020-05-14,Jämtland Härjedalen,30,SE,508,SE_322
2020-05-15,Jämtland Härjedalen,15,SE,523,SE_322
2020-05-16,Jämtland Härjedalen,7,SE,530,SE_322
2020-05-17,Jämtland Härjedalen,8,SE,538,SE_322
2020-05-18,Jämtland Härjedalen,15,SE,553,SE_322
2020-05-19,Jämtland Härjedalen,9,SE,562,SE_322
2020-05-20,Jämtland Härjedalen,18,SE,580,SE_322
2020-05-21,Jämtland Härjedalen,22,SE,602,SE_322
2020-05-22,Jämtland Härjedalen,8,SE,610,SE_322
2020-05-23,Jämtland Härjedalen,23,SE,633,SE_322
2020-05-24,Jämtland Härjedalen,2,SE,635,SE_322
2020-05-25,Jämtland Härjedalen,2,SE,637,SE_322
2020-05-26,Jämtland Härjedalen,15,SE,652,SE_322
2020-05-27,Jämtland Härjedalen,18,SE,670,SE_322
2020-05-28,Jämtland Härjedalen,17,SE,687,SE_322
2020-05-29,Jämtland Härjedalen,11,SE,698,SE_322
2020-05-30,Jämtland Härjedalen,24,SE,722,SE_322
2020-05-31,Jämtland Härjedalen,7,SE,729,SE_322
2020-06-01,Jämtland Härjedalen,2,SE,731,SE_322
2020-06-02,Jämtland Härjedalen,11,SE,742,SE_322
2020-06-03,Jämtland Härjedalen,11,SE,753,SE_322
2020-06-04,Jämtland Härjedalen,15,SE,768,SE_322
2020-06-05,Jämtland Härjedalen,13,SE,781,SE_322
2020-06-06,Jämtland Härjedalen,22,SE,803,SE_322
2020-06-07,Jämtland Härjedalen,7,SE,810,SE_322
2020-06-08,Jämtland Härjedalen,1,SE,811,SE_322
2020-06-09,Jämtland Härjedalen,17,SE,828,SE_322
2020-06-10,Jämtland Härjedalen,15,SE,843,SE_322
2020-06-11,Jämtland Härjedalen,11,SE,854,SE_322
2020-06-12,Jämtland Härjedalen,19,SE,873,SE_322
2020-06-13,Jämtland Härjedalen,5,SE,878,SE_322
2020-06-14,Jämtland Härjedalen,6,SE,884,SE_322
2020-06-15,Jämtland Härjedalen,20,SE,904,SE_322
2020-06-16,Jämtland Härjedalen,21,SE,925,SE_322
2020-06-17,Jämtland Härjedalen,23,SE,948,SE_322
2020-06-18,Jämtland Härjedalen,12,SE,960,SE_322
2020-06-19,Jämtland Härjedalen,10,SE,970,SE_322
2020-06-20,Jämtland Härjedalen,1,SE,971,SE_322
2020-06-21,Jämtland Härjedalen,1,SE,972,SE_322
2020-06-22,Jämtland Härjedalen,5,SE,977,SE_322
2020-06-23,Jämtland Härjedalen,12,SE,989,SE_322
2020-06-24,Jämtland Härjedalen,8,SE,997,SE_322
2020-06-25,Jämtland Härjedalen,9,SE,1006,SE_322
2020-06-26,Jämtland Härjedalen,11,SE,1017,SE_322
2020-06-27,Jämtland Härjedalen,5,SE,1022,SE_322
2020-06-28,Jämtland Härjedalen,3,SE,1025,SE_322
2020-06-29,Jämtland Härjedalen,7,SE,1032,SE_322
2020-02-04,Jönköping,1,SE,1,SE_211
2020-02-05,Jönköping,0,SE,1,SE_211
2020-02-06,Jönköping,0,SE,1,SE_211
2020-02-07,Jönköping,0,SE,1,SE_211
2020-02-08,Jönköping,0,SE,1,SE_211
2020-02-09,Jönköping,0,SE,1,SE_211
2020-02-10,Jönköping,0,SE,1,SE_211
2020-02-11,Jönköping,0,SE,1,SE_211
2020-02-12,Jönköping,0,SE,1,SE_211
2020-02-13,Jönköping,0,SE,1,SE_211
2020-02-14,Jönköping,0,SE,1,SE_211
2020-02-15,Jönköping,0,SE,1,SE_211
2020-02-16,Jönköping,0,SE,1,SE_211
2020-02-17,Jönköping,0,SE,1,SE_211
2020-02-18,Jönköping,0,SE,1,SE_211
2020-02-19,Jönköping,0,SE,1,SE_211
2020-02-20,Jönköping,0,SE,1,SE_211
2020-02-21,Jönköping,0,SE,1,SE_211
2020-02-22,Jönköping,0,SE,1,SE_211
2020-02-23,Jönköping,0,SE,1,SE_211
2020-02-24,Jönköping,0,SE,1,SE_211
2020-02-25,Jönköping,0,SE,1,SE_211
2020-02-26,Jönköping,0,SE,1,SE_211
2020-02-27,Jönköping,0,SE,1,SE_211
2020-02-28,Jönköping,1,SE,2,SE_211
2020-02-29,Jönköping,0,SE,2,SE_211
2020-03-01,Jönköping,0,SE,2,SE_211
2020-03-02,Jönköping,0,SE,2,SE_211
2020-03-03,Jönköping,0,SE,2,SE_211
2020-03-04,Jönköping,0,SE,2,SE_211
2020-03-05,Jönköping,0,SE,2,SE_211
2020-03-06,Jönköping,0,SE,2,SE_211
2020-03-07,Jönköping,0,SE,2,SE_211
2020-03-08,Jönköping,2,SE,4,SE_211
2020-03-09,Jönköping,6,SE,10,SE_211
2020-03-10,Jönköping,0,SE,10,SE_211
2020-03-11,Jönköping,16,SE,26,SE_211
2020-03-12,Jönköping,7,SE,33,SE_211
2020-03-13,Jönköping,4,SE,37,SE_211
2020-03-14,Jönköping,0,SE,37,SE_211
2020-03-15,Jönköping,4,SE,41,SE_211
2020-03-16,Jönköping,2,SE,43,SE_211
2020-03-17,Jönköping,1,SE,44,SE_211
2020-03-18,Jönköping,2,SE,46,SE_211
2020-03-19,Jönköping,2,SE,48,SE_211
2020-03-20,Jönköping,3,SE,51,SE_211
2020-03-21,Jönköping,4,SE,55,SE_211
2020-03-22,Jönköping,1,SE,56,SE_211
2020-03-23,Jönköping,2,SE,58,SE_211
2020-03-24,Jönköping,5,SE,63,SE_211
2020-03-25,Jönköping,7,SE,70,SE_211
2020-03-26,Jönköping,9,SE,79,SE_211
2020-03-27,Jönköping,15,SE,94,SE_211
2020-03-28,Jönköping,10,SE,104,SE_211
2020-03-29,Jönköping,8,SE,112,SE_211
2020-03-30,Jönköping,15,SE,127,SE_211
2020-03-31,Jönköping,17,SE,144,SE_211
2020-04-01,Jönköping,13,SE,157,SE_211
2020-04-02,Jönköping,32,SE,189,SE_211
2020-04-03,Jönköping,29,SE,218,SE_211
2020-04-04,Jönköping,15,SE,233,SE_211
2020-04-05,Jönköping,12,SE,245,SE_211
2020-04-06,Jönköping,10,SE,255,SE_211
2020-04-07,Jönköping,23,SE,278,SE_211
2020-04-08,Jönköping,18,SE,296,SE_211
2020-04-09,Jönköping,21,SE,317,SE_211
2020-04-10,Jönköping,19,SE,336,SE_211
2020-04-11,Jönköping,5,SE,341,SE_211
2020-04-12,Jönköping,9,SE,350,SE_211
2020-04-13,Jönköping,5,SE,355,SE_211
2020-04-14,Jönköping,11,SE,366,SE_211
2020-04-15,Jönköping,28,SE,394,SE_211
2020-04-16,Jönköping,23,SE,417,SE_211
2020-04-17,Jönköping,36,SE,453,SE_211
2020-04-18,Jönköping,35,SE,488,SE_211
2020-04-19,Jönköping,15,SE,503,SE_211
2020-04-20,Jönköping,8,SE,511,SE_211
2020-04-21,Jönköping,49,SE,560,SE_211
2020-04-22,Jönköping,31,SE,591,SE_211
2020-04-23,Jönköping,46,SE,637,SE_211
2020-04-24,Jönköping,24,SE,661,SE_211
2020-04-25,Jönköping,19,SE,680,SE_211
2020-04-26,Jönköping,5,SE,685,SE_211
2020-04-27,Jönköping,23,SE,708,SE_211
2020-04-28,Jönköping,18,SE,726,SE_211
2020-04-29,Jönköping,43,SE,769,SE_211
2020-04-30,Jönköping,28,SE,797,SE_211
2020-05-01,Jönköping,23,SE,820,SE_211
2020-05-02,Jönköping,18,SE,838,SE_211
2020-05-03,Jönköping,7,SE,845,SE_211
2020-05-04,Jönköping,16,SE,861,SE_211
2020-05-05,Jönköping,22,SE,883,SE_211
2020-05-06,Jönköping,24,SE,907,SE_211
2020-05-07,Jönköping,28,SE,935,SE_211
2020-05-08,Jönköping,27,SE,962,SE_211
2020-05-09,Jönköping,33,SE,995,SE_211
2020-05-10,Jönköping,6,SE,1001,SE_211
2020-05-11,Jönköping,11,SE,1012,SE_211
2020-05-12,Jönköping,29,SE,1041,SE_211
2020-05-13,Jönköping,34,SE,1075,SE_211
2020-05-14,Jönköping,14,SE,1089,SE_211
2020-05-15,Jönköping,35,SE,1124,SE_211
2020-05-16,Jönköping,21,SE,1145,SE_211
2020-05-17,Jönköping,24,SE,1169,SE_211
2020-05-18,Jönköping,5,SE,1174,SE_211
2020-05-19,Jönköping,41,SE,1215,SE_211
2020-05-20,Jönköping,32,SE,1247,SE_211
2020-05-21,Jönköping,28,SE,1275,SE_211
2020-05-22,Jönköping,12,SE,1287,SE_211
2020-05-23,Jönköping,27,SE,1314,SE_211
2020-05-24,Jönköping,17,SE,1331,SE_211
2020-05-25,Jönköping,24,SE,1355,SE_211
2020-05-26,Jönköping,35,SE,1390,SE_211
2020-05-27,Jönköping,45,SE,1435,SE_211
2020-05-28,Jönköping,38,SE,1473,SE_211
2020-05-29,Jönköping,28,SE,1501,SE_211
2020-05-30,Jönköping,36,SE,1537,SE_211
2020-05-31,Jönköping,18,SE,1555,SE_211
2020-06-01,Jönköping,11,SE,1566,SE_211
2020-06-02,Jönköping,35,SE,1601,SE_211
2020-06-03,Jönköping,41,SE,1642,SE_211
2020-06-04,Jönköping,26,SE,1668,SE_211
2020-06-05,Jönköping,42,SE,1710,SE_211
2020-06-06,Jönköping,40,SE,1750,SE_211
2020-06-07,Jönköping,23,SE,1773,SE_211
2020-06-08,Jönköping,13,SE,1786,SE_211
2020-06-09,Jönköping,63,SE,1849,SE_211
2020-06-10,Jönköping,155,SE,2004,SE_211
2020-06-11,Jönköping,131,SE,2135,SE_211
2020-06-12,Jönköping,137,SE,2272,SE_211
2020-06-13,Jönköping,121,SE,2393,SE_211
2020-06-14,Jönköping,16,SE,2409,SE_211
2020-06-15,Jönköping,11,SE,2420,SE_211
2020-06-16,Jönköping,143,SE,2563,SE_211
2020-06-17,Jönköping,206,SE,2769,SE_211
2020-06-18,Jönköping,169,SE,2938,SE_211
2020-06-19,Jönköping,224,SE,3162,SE_211
2020-06-20,Jönköping,7,SE,3169,SE_211
2020-06-21,Jönköping,7,SE,3176,SE_211
2020-06-22,Jönköping,9,SE,3185,SE_211
2020-06-23,Jönköping,170,SE,3355,SE_211
2020-06-24,Jönköping,229,SE,3584,SE_211
2020-06-25,Jönköping,159,SE,3743,SE_211
2020-06-26,Jönköping,110,SE,3853,SE_211
2020-06-27,Jönköping,100,SE,3953,SE_211
2020-06-28,Jönköping,10,SE,3963,SE_211
2020-06-29,Jönköping,0,SE,3963,SE_211
2020-02-04,Kalmar,0,SE,0,SE_213
2020-02-05,Kalmar,0,SE,0,SE_213
2020-02-06,Kalmar,0,SE,0,SE_213
2020-02-07,Kalmar,0,SE,0,SE_213
2020-02-08,Kalmar,0,SE,0,SE_213
2020-02-09,Kalmar,0,SE,0,SE_213
2020-02-10,Kalmar,0,SE,0,SE_213
2020-02-11,Kalmar,0,SE,0,SE_213
2020-02-12,Kalmar,0,SE,0,SE_213
2020-02-13,Kalmar,0,SE,0,SE_213
2020-02-14,Kalmar,0,SE,0,SE_213
2020-02-15,Kalmar,0,SE,0,SE_213
2020-02-16,Kalmar,0,SE,0,SE_213
2020-02-17,Kalmar,0,SE,0,SE_213
2020-02-18,Kalmar,0,SE,0,SE_213
2020-02-19,Kalmar,0,SE,0,SE_213
2020-02-20,Kalmar,0,SE,0,SE_213
2020-02-21,Kalmar,0,SE,0,SE_213
2020-02-22,Kalmar,0,SE,0,SE_213
2020-02-23,Kalmar,0,SE,0,SE_213
2020-02-24,Kalmar,0,SE,0,SE_213
2020-02-25,Kalmar,0,SE,0,SE_213
2020-02-26,Kalmar,0,SE,0,SE_213
2020-02-27,Kalmar,0,SE,0,SE_213
2020-02-28,Kalmar,0,SE,0,SE_213
2020-02-29,Kalmar,0,SE,0,SE_213
2020-03-01,Kalmar,0,SE,0,SE_213
2020-03-02,Kalmar,0,SE,0,SE_213
2020-03-03,Kalmar,0,SE,0,SE_213
2020-03-04,Kalmar,0,SE,0,SE_213
2020-03-05,Kalmar,0,SE,0,SE_213
2020-03-06,Kalmar,0,SE,0,SE_213
2020-03-07,Kalmar,0,SE,0,SE_213
2020-03-08,Kalmar,0,SE,0,SE_213
2020-03-09,Kalmar,0,SE,0,SE_213
2020-03-10,Kalmar,1,SE,1,SE_213
2020-03-11,Kalmar,2,SE,3,SE_213
2020-03-12,Kalmar,2,SE,5,SE_213
2020-03-13,Kalmar,0,SE,5,SE_213
2020-03-14,Kalmar,2,SE,7,SE_213
2020-03-15,Kalmar,0,SE,7,SE_213
2020-03-16,Kalmar,0,SE,7,SE_213
2020-03-17,Kalmar,0,SE,7,SE_213
2020-03-18,Kalmar,1,SE,8,SE_213
2020-03-19,Kalmar,1,SE,9,SE_213
2020-03-20,Kalmar,1,SE,10,SE_213
2020-03-21,Kalmar,1,SE,11,SE_213
2020-03-22,Kalmar,1,SE,12,SE_213
2020-03-23,Kalmar,3,SE,15,SE_213
2020-03-24,Kalmar,1,SE,16,SE_213
2020-03-25,Kalmar,2,SE,18,SE_213
2020-03-26,Kalmar,6,SE,24,SE_213
2020-03-27,Kalmar,5,SE,29,SE_213
2020-03-28,Kalmar,1,SE,30,SE_213
2020-03-29,Kalmar,1,SE,31,SE_213
2020-03-30,Kalmar,3,SE,34,SE_213
