country_code,match_string,date,total_confirmed,new_confirmed,key
CZ,kraj vysočina,2020-06-15,187,0,CZ_63
CZ,kraj vysočina,2020-06-16,187,0,CZ_63
CZ,kraj vysočina,2020-06-17,189,2,CZ_63
CZ,kraj vysočina,2020-06-18,188,-1,CZ_63
CZ,kraj vysočina,2020-06-19,190,2,CZ_63
CZ,kraj vysočina,2020-06-20,190,0,CZ_63
CZ,královéhradecký kraj,2020-03-13,99,,CZ_52
CZ,královéhradecký kraj,2020-03-20,14,-85,CZ_52
CZ,královéhradecký kraj,2020-03-21,15,1,CZ_52
CZ,královéhradecký kraj,2020-03-22,17,2,CZ_52
CZ,královéhradecký kraj,2020-03-23,18,1,CZ_52
CZ,královéhradecký kraj,2020-03-24,22,4,CZ_52
CZ,královéhradecký kraj,2020-03-25,31,9,CZ_52
CZ,královéhradecký kraj,2020-03-26,41,10,CZ_52
CZ,královéhradecký kraj,2020-03-27,51,10,CZ_52
CZ,královéhradecký kraj,2020-03-28,79,28,CZ_52
CZ,královéhradecký kraj,2020-03-29,86,7,CZ_52
CZ,královéhradecký kraj,2020-03-30,89,3,CZ_52
CZ,královéhradecký kraj,2020-03-31,97,8,CZ_52
CZ,královéhradecký kraj,2020-04-01,105,8,CZ_52
CZ,královéhradecký kraj,2020-04-02,111,6,CZ_52
CZ,královéhradecký kraj,2020-04-03,122,11,CZ_52
CZ,královéhradecký kraj,2020-04-04,134,12,CZ_52
CZ,královéhradecký kraj,2020-04-05,138,4,CZ_52
CZ,královéhradecký kraj,2020-04-06,138,0,CZ_52
CZ,královéhradecký kraj,2020-04-07,147,9,CZ_52
CZ,královéhradecký kraj,2020-04-08,152,5,CZ_52
CZ,královéhradecký kraj,2020-04-09,156,4,CZ_52
CZ,královéhradecký kraj,2020-04-10,165,9,CZ_52
CZ,královéhradecký kraj,2020-04-11,168,3,CZ_52
CZ,královéhradecký kraj,2020-04-12,169,1,CZ_52
CZ,královéhradecký kraj,2020-04-13,170,1,CZ_52
CZ,královéhradecký kraj,2020-04-14,170,0,CZ_52
CZ,královéhradecký kraj,2020-04-15,171,1,CZ_52
CZ,královéhradecký kraj,2020-04-16,172,1,CZ_52
CZ,královéhradecký kraj,2020-04-17,176,4,CZ_52
CZ,královéhradecký kraj,2020-04-18,176,0,CZ_52
CZ,královéhradecký kraj,2020-04-19,176,0,CZ_52
CZ,královéhradecký kraj,2020-04-20,178,2,CZ_52
CZ,královéhradecký kraj,2020-04-21,179,1,CZ_52
CZ,královéhradecký kraj,2020-04-22,179,0,CZ_52
CZ,královéhradecký kraj,2020-04-23,176,-3,CZ_52
CZ,královéhradecký kraj,2020-04-24,176,0,CZ_52
CZ,královéhradecký kraj,2020-04-25,178,2,CZ_52
CZ,královéhradecký kraj,2020-04-26,178,0,CZ_52
CZ,královéhradecký kraj,2020-04-27,179,1,CZ_52
CZ,královéhradecký kraj,2020-04-28,178,-1,CZ_52
CZ,královéhradecký kraj,2020-04-29,178,0,CZ_52
CZ,královéhradecký kraj,2020-04-30,178,0,CZ_52
CZ,královéhradecký kraj,2020-05-01,178,0,CZ_52
CZ,královéhradecký kraj,2020-05-02,178,0,CZ_52
CZ,královéhradecký kraj,2020-05-03,179,1,CZ_52
CZ,královéhradecký kraj,2020-05-04,181,2,CZ_52
CZ,královéhradecký kraj,2020-05-05,182,1,CZ_52
CZ,královéhradecký kraj,2020-05-06,184,2,CZ_52
CZ,královéhradecký kraj,2020-05-07,185,1,CZ_52
CZ,královéhradecký kraj,2020-05-08,187,2,CZ_52
CZ,královéhradecký kraj,2020-05-09,189,2,CZ_52
CZ,královéhradecký kraj,2020-05-10,189,0,CZ_52
CZ,královéhradecký kraj,2020-05-11,191,2,CZ_52
CZ,královéhradecký kraj,2020-05-12,191,0,CZ_52
CZ,královéhradecký kraj,2020-05-13,193,2,CZ_52
CZ,královéhradecký kraj,2020-05-14,193,0,CZ_52
CZ,královéhradecký kraj,2020-05-15,194,1,CZ_52
CZ,královéhradecký kraj,2020-05-16,194,0,CZ_52
CZ,královéhradecký kraj,2020-05-17,194,0,CZ_52
CZ,královéhradecký kraj,2020-05-18,194,0,CZ_52
CZ,královéhradecký kraj,2020-05-19,196,2,CZ_52
CZ,královéhradecký kraj,2020-05-20,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-21,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-22,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-23,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-24,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-25,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-26,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-27,196,0,CZ_52
CZ,královéhradecký kraj,2020-05-28,197,1,CZ_52
CZ,královéhradecký kraj,2020-05-29,197,0,CZ_52
CZ,královéhradecký kraj,2020-05-30,197,0,CZ_52
CZ,královéhradecký kraj,2020-05-31,197,0,CZ_52
CZ,královéhradecký kraj,2020-06-01,198,1,CZ_52
CZ,královéhradecký kraj,2020-06-02,198,0,CZ_52
CZ,královéhradecký kraj,2020-06-03,199,1,CZ_52
CZ,královéhradecký kraj,2020-06-04,200,1,CZ_52
CZ,královéhradecký kraj,2020-06-05,200,0,CZ_52
CZ,královéhradecký kraj,2020-06-06,201,1,CZ_52
CZ,královéhradecký kraj,2020-06-07,201,0,CZ_52
CZ,královéhradecký kraj,2020-06-08,200,-1,CZ_52
CZ,královéhradecký kraj,2020-06-09,200,0,CZ_52
CZ,královéhradecký kraj,2020-06-10,200,0,CZ_52
CZ,královéhradecký kraj,2020-06-11,201,1,CZ_52
CZ,královéhradecký kraj,2020-06-12,203,2,CZ_52
CZ,královéhradecký kraj,2020-06-13,203,0,CZ_52
CZ,královéhradecký kraj,2020-06-14,203,0,CZ_52
CZ,královéhradecký kraj,2020-06-15,203,0,CZ_52
CZ,královéhradecký kraj,2020-06-16,203,0,CZ_52
CZ,královéhradecký kraj,2020-06-17,205,2,CZ_52
CZ,královéhradecký kraj,2020-06-18,205,0,CZ_52
CZ,královéhradecký kraj,2020-06-19,206,1,CZ_52
CZ,královéhradecký kraj,2020-06-20,207,1,CZ_52
CZ,liberecký kraj,2020-03-13,4,,CZ_51
CZ,liberecký kraj,2020-03-20,8,4,CZ_51
CZ,liberecký kraj,2020-03-21,9,1,CZ_51
CZ,liberecký kraj,2020-03-22,11,2,CZ_51
CZ,liberecký kraj,2020-03-23,13,2,CZ_51
CZ,liberecký kraj,2020-03-24,17,4,CZ_51
CZ,liberecký kraj,2020-03-25,21,4,CZ_51
CZ,liberecký kraj,2020-03-26,33,12,CZ_51
CZ,liberecký kraj,2020-03-27,46,13,CZ_51
CZ,liberecký kraj,2020-03-28,69,23,CZ_51
CZ,liberecký kraj,2020-03-29,70,1,CZ_51
CZ,liberecký kraj,2020-03-30,90,20,CZ_51
CZ,liberecký kraj,2020-03-31,105,15,CZ_51
CZ,liberecký kraj,2020-04-01,117,12,CZ_51
CZ,liberecký kraj,2020-04-02,133,16,CZ_51
CZ,liberecký kraj,2020-04-03,140,7,CZ_51
CZ,liberecký kraj,2020-04-04,143,3,CZ_51
CZ,liberecký kraj,2020-04-05,150,7,CZ_51
CZ,liberecký kraj,2020-04-06,156,6,CZ_51
CZ,liberecký kraj,2020-04-07,158,2,CZ_51
CZ,liberecký kraj,2020-04-08,167,9,CZ_51
CZ,liberecký kraj,2020-04-09,169,2,CZ_51
CZ,liberecký kraj,2020-04-10,171,2,CZ_51
CZ,liberecký kraj,2020-04-11,173,2,CZ_51
CZ,liberecký kraj,2020-04-12,177,4,CZ_51
CZ,liberecký kraj,2020-04-13,178,1,CZ_51
CZ,liberecký kraj,2020-04-14,179,1,CZ_51
CZ,liberecký kraj,2020-04-15,184,5,CZ_51
CZ,liberecký kraj,2020-04-16,186,2,CZ_51
CZ,liberecký kraj,2020-04-17,187,1,CZ_51
CZ,liberecký kraj,2020-04-18,187,0,CZ_51
CZ,liberecký kraj,2020-04-19,191,4,CZ_51
CZ,liberecký kraj,2020-04-20,191,0,CZ_51
CZ,liberecký kraj,2020-04-21,191,0,CZ_51
CZ,liberecký kraj,2020-04-22,191,0,CZ_51
CZ,liberecký kraj,2020-04-23,192,1,CZ_51
CZ,liberecký kraj,2020-04-24,193,1,CZ_51
CZ,liberecký kraj,2020-04-25,194,1,CZ_51
CZ,liberecký kraj,2020-04-26,194,0,CZ_51
CZ,liberecký kraj,2020-04-27,193,-1,CZ_51
CZ,liberecký kraj,2020-04-28,193,0,CZ_51
CZ,liberecký kraj,2020-04-29,193,0,CZ_51
CZ,liberecký kraj,2020-04-30,193,0,CZ_51
CZ,liberecký kraj,2020-05-01,193,0,CZ_51
CZ,liberecký kraj,2020-05-02,194,1,CZ_51
CZ,liberecký kraj,2020-05-03,196,2,CZ_51
CZ,liberecký kraj,2020-05-04,196,0,CZ_51
CZ,liberecký kraj,2020-05-05,195,-1,CZ_51
CZ,liberecký kraj,2020-05-06,196,1,CZ_51
CZ,liberecký kraj,2020-05-07,196,0,CZ_51
CZ,liberecký kraj,2020-05-08,197,1,CZ_51
CZ,liberecký kraj,2020-05-09,197,0,CZ_51
CZ,liberecký kraj,2020-05-10,197,0,CZ_51
CZ,liberecký kraj,2020-05-11,197,0,CZ_51
CZ,liberecký kraj,2020-05-12,198,1,CZ_51
CZ,liberecký kraj,2020-05-13,198,0,CZ_51
CZ,liberecký kraj,2020-05-14,198,0,CZ_51
CZ,liberecký kraj,2020-05-15,198,0,CZ_51
CZ,liberecký kraj,2020-05-16,199,1,CZ_51
CZ,liberecký kraj,2020-05-17,200,1,CZ_51
CZ,liberecký kraj,2020-05-18,200,0,CZ_51
CZ,liberecký kraj,2020-05-19,200,0,CZ_51
CZ,liberecký kraj,2020-05-20,200,0,CZ_51
CZ,liberecký kraj,2020-05-21,200,0,CZ_51
CZ,liberecký kraj,2020-05-22,200,0,CZ_51
CZ,liberecký kraj,2020-05-23,200,0,CZ_51
CZ,liberecký kraj,2020-05-24,200,0,CZ_51
CZ,liberecký kraj,2020-05-25,200,0,CZ_51
CZ,liberecký kraj,2020-05-26,200,0,CZ_51
CZ,liberecký kraj,2020-05-27,200,0,CZ_51
CZ,liberecký kraj,2020-05-28,200,0,CZ_51
CZ,liberecký kraj,2020-05-29,200,0,CZ_51
CZ,liberecký kraj,2020-05-30,200,0,CZ_51
CZ,liberecký kraj,2020-05-31,200,0,CZ_51
CZ,liberecký kraj,2020-06-01,200,0,CZ_51
CZ,liberecký kraj,2020-06-02,200,0,CZ_51
CZ,liberecký kraj,2020-06-03,201,1,CZ_51
CZ,liberecký kraj,2020-06-04,202,1,CZ_51
CZ,liberecký kraj,2020-06-05,202,0,CZ_51
CZ,liberecký kraj,2020-06-06,202,0,CZ_51
CZ,liberecký kraj,2020-06-07,202,0,CZ_51
CZ,liberecký kraj,2020-06-08,202,0,CZ_51
CZ,liberecký kraj,2020-06-09,202,0,CZ_51
CZ,liberecký kraj,2020-06-10,202,0,CZ_51
CZ,liberecký kraj,2020-06-11,202,0,CZ_51
CZ,liberecký kraj,2020-06-12,202,0,CZ_51
CZ,liberecký kraj,2020-06-13,202,0,CZ_51
CZ,liberecký kraj,2020-06-14,202,0,CZ_51
CZ,liberecký kraj,2020-06-15,202,0,CZ_51
CZ,liberecký kraj,2020-06-16,205,3,CZ_51
CZ,liberecký kraj,2020-06-17,205,0,CZ_51
CZ,liberecký kraj,2020-06-18,206,1,CZ_51
CZ,liberecký kraj,2020-06-19,206,0,CZ_51
CZ,liberecký kraj,2020-06-20,217,11,CZ_51
CZ,moravskoslezský kraj,2020-03-13,41,,CZ_80
CZ,moravskoslezský kraj,2020-03-20,74,33,CZ_80
CZ,moravskoslezský kraj,2020-03-21,79,5,CZ_80
CZ,moravskoslezský kraj,2020-03-22,81,2,CZ_80
CZ,moravskoslezský kraj,2020-03-23,115,34,CZ_80
CZ,moravskoslezský kraj,2020-03-24,134,19,CZ_80
CZ,moravskoslezský kraj,2020-03-25,168,34,CZ_80
CZ,moravskoslezský kraj,2020-03-26,192,24,CZ_80
CZ,moravskoslezský kraj,2020-03-27,219,27,CZ_80
CZ,moravskoslezský kraj,2020-03-28,279,60,CZ_80
CZ,moravskoslezský kraj,2020-03-29,290,11,CZ_80
CZ,moravskoslezský kraj,2020-03-30,293,3,CZ_80
CZ,moravskoslezský kraj,2020-03-31,310,17,CZ_80
CZ,moravskoslezský kraj,2020-04-01,319,9,CZ_80
CZ,moravskoslezský kraj,2020-04-02,334,15,CZ_80
CZ,moravskoslezský kraj,2020-04-03,351,17,CZ_80
CZ,moravskoslezský kraj,2020-04-04,382,31,CZ_80
CZ,moravskoslezský kraj,2020-04-05,440,58,CZ_80
CZ,moravskoslezský kraj,2020-04-06,472,32,CZ_80
CZ,moravskoslezský kraj,2020-04-07,506,34,CZ_80
CZ,moravskoslezský kraj,2020-04-08,542,36,CZ_80
CZ,moravskoslezský kraj,2020-04-09,574,32,CZ_80
CZ,moravskoslezský kraj,2020-04-10,622,48,CZ_80
CZ,moravskoslezský kraj,2020-04-11,648,26,CZ_80
CZ,moravskoslezský kraj,2020-04-12,671,23,CZ_80
CZ,moravskoslezský kraj,2020-04-13,686,15,CZ_80
CZ,moravskoslezský kraj,2020-04-14,702,16,CZ_80
CZ,moravskoslezský kraj,2020-04-15,715,13,CZ_80
CZ,moravskoslezský kraj,2020-04-16,742,27,CZ_80
CZ,moravskoslezský kraj,2020-04-17,782,40,CZ_80
CZ,moravskoslezský kraj,2020-04-18,806,24,CZ_80
CZ,moravskoslezský kraj,2020-04-19,822,16,CZ_80
CZ,moravskoslezský kraj,2020-04-20,838,16,CZ_80
CZ,moravskoslezský kraj,2020-04-21,863,25,CZ_80
CZ,moravskoslezský kraj,2020-04-22,903,40,CZ_80
CZ,moravskoslezský kraj,2020-04-23,917,14,CZ_80
CZ,moravskoslezský kraj,2020-04-24,942,25,CZ_80
CZ,moravskoslezský kraj,2020-04-25,955,13,CZ_80
CZ,moravskoslezský kraj,2020-04-26,969,14,CZ_80
CZ,moravskoslezský kraj,2020-04-27,981,12,CZ_80
CZ,moravskoslezský kraj,2020-04-28,996,15,CZ_80
CZ,moravskoslezský kraj,2020-04-29,1011,15,CZ_80
CZ,moravskoslezský kraj,2020-04-30,1034,23,CZ_80
CZ,moravskoslezský kraj,2020-05-01,1060,26,CZ_80
CZ,moravskoslezský kraj,2020-05-02,1064,4,CZ_80
CZ,moravskoslezský kraj,2020-05-03,1073,9,CZ_80
CZ,moravskoslezský kraj,2020-05-04,1084,11,CZ_80
CZ,moravskoslezský kraj,2020-05-05,1100,16,CZ_80
CZ,moravskoslezský kraj,2020-05-06,1113,13,CZ_80
CZ,moravskoslezský kraj,2020-05-07,1133,20,CZ_80
CZ,moravskoslezský kraj,2020-05-08,1139,6,CZ_80
CZ,moravskoslezský kraj,2020-05-09,1144,5,CZ_80
CZ,moravskoslezský kraj,2020-05-10,1146,2,CZ_80
CZ,moravskoslezský kraj,2020-05-11,1149,3,CZ_80
CZ,moravskoslezský kraj,2020-05-12,1154,5,CZ_80
CZ,moravskoslezský kraj,2020-05-13,1153,-1,CZ_80
CZ,moravskoslezský kraj,2020-05-14,1174,21,CZ_80
CZ,moravskoslezský kraj,2020-05-15,1183,9,CZ_80
CZ,moravskoslezský kraj,2020-05-16,1193,10,CZ_80
CZ,moravskoslezský kraj,2020-05-17,1201,8,CZ_80
CZ,moravskoslezský kraj,2020-05-18,1209,8,CZ_80
CZ,moravskoslezský kraj,2020-05-19,1282,73,CZ_80
CZ,moravskoslezský kraj,2020-05-20,1318,36,CZ_80
CZ,moravskoslezský kraj,2020-05-21,1335,17,CZ_80
CZ,moravskoslezský kraj,2020-05-22,1373,38,CZ_80
CZ,moravskoslezský kraj,2020-05-23,1403,30,CZ_80
CZ,moravskoslezský kraj,2020-05-24,1467,64,CZ_80
CZ,moravskoslezský kraj,2020-05-25,1484,17,CZ_80
CZ,moravskoslezský kraj,2020-05-26,1524,40,CZ_80
CZ,moravskoslezský kraj,2020-05-27,1540,16,CZ_80
CZ,moravskoslezský kraj,2020-05-28,1558,18,CZ_80
CZ,moravskoslezský kraj,2020-05-29,1576,18,CZ_80
CZ,moravskoslezský kraj,2020-05-30,1585,9,CZ_80
CZ,moravskoslezský kraj,2020-05-31,1593,8,CZ_80
CZ,moravskoslezský kraj,2020-06-01,1599,6,CZ_80
CZ,moravskoslezský kraj,2020-06-02,1612,13,CZ_80
CZ,moravskoslezský kraj,2020-06-03,1635,23,CZ_80
CZ,moravskoslezský kraj,2020-06-04,1654,19,CZ_80
CZ,moravskoslezský kraj,2020-06-05,1665,11,CZ_80
CZ,moravskoslezský kraj,2020-06-06,1671,6,CZ_80
CZ,moravskoslezský kraj,2020-06-07,1696,25,CZ_80
CZ,moravskoslezský kraj,2020-06-08,1732,36,CZ_80
CZ,moravskoslezský kraj,2020-06-09,1765,33,CZ_80
CZ,moravskoslezský kraj,2020-06-10,1782,17,CZ_80
CZ,moravskoslezský kraj,2020-06-11,1798,16,CZ_80
CZ,moravskoslezský kraj,2020-06-12,1815,17,CZ_80
CZ,moravskoslezský kraj,2020-06-13,1831,16,CZ_80
CZ,moravskoslezský kraj,2020-06-14,1838,7,CZ_80
CZ,moravskoslezský kraj,2020-06-15,1841,3,CZ_80
CZ,moravskoslezský kraj,2020-06-16,1858,17,CZ_80
CZ,moravskoslezský kraj,2020-06-17,1876,18,CZ_80
CZ,moravskoslezský kraj,2020-06-18,1923,47,CZ_80
CZ,moravskoslezský kraj,2020-06-19,1996,73,CZ_80
CZ,moravskoslezský kraj,2020-06-20,2016,20,CZ_80
CZ,olomoucký kraj,2020-03-13,37,,CZ_71
CZ,olomoucký kraj,2020-03-20,60,23,CZ_71
CZ,olomoucký kraj,2020-03-21,68,8,CZ_71
CZ,olomoucký kraj,2020-03-22,81,13,CZ_71
CZ,olomoucký kraj,2020-03-23,98,17,CZ_71
CZ,olomoucký kraj,2020-03-24,118,20,CZ_71
CZ,olomoucký kraj,2020-03-25,134,16,CZ_71
CZ,olomoucký kraj,2020-03-26,158,24,CZ_71
CZ,olomoucký kraj,2020-03-27,191,33,CZ_71
CZ,olomoucký kraj,2020-03-28,242,51,CZ_71
CZ,olomoucký kraj,2020-03-29,262,20,CZ_71
CZ,olomoucký kraj,2020-03-30,273,11,CZ_71
CZ,olomoucký kraj,2020-03-31,294,21,CZ_71
CZ,olomoucký kraj,2020-04-01,310,16,CZ_71
CZ,olomoucký kraj,2020-04-02,332,22,CZ_71
CZ,olomoucký kraj,2020-04-03,362,30,CZ_71
CZ,olomoucký kraj,2020-04-04,381,19,CZ_71
CZ,olomoucký kraj,2020-04-05,402,21,CZ_71
CZ,olomoucký kraj,2020-04-06,424,22,CZ_71
CZ,olomoucký kraj,2020-04-07,450,26,CZ_71
CZ,olomoucký kraj,2020-04-08,477,27,CZ_71
CZ,olomoucký kraj,2020-04-09,505,28,CZ_71
CZ,olomoucký kraj,2020-04-10,561,56,CZ_71
CZ,olomoucký kraj,2020-04-11,579,18,CZ_71
CZ,olomoucký kraj,2020-04-12,584,5,CZ_71
CZ,olomoucký kraj,2020-04-13,589,5,CZ_71
CZ,olomoucký kraj,2020-04-14,588,-1,CZ_71
CZ,olomoucký kraj,2020-04-15,594,6,CZ_71
CZ,olomoucký kraj,2020-04-16,604,10,CZ_71
CZ,olomoucký kraj,2020-04-17,610,6,CZ_71
CZ,olomoucký kraj,2020-04-18,618,8,CZ_71
CZ,olomoucký kraj,2020-04-19,620,2,CZ_71
CZ,olomoucký kraj,2020-04-20,625,5,CZ_71
CZ,olomoucký kraj,2020-04-21,643,18,CZ_71
CZ,olomoucký kraj,2020-04-22,658,15,CZ_71
CZ,olomoucký kraj,2020-04-23,666,8,CZ_71
CZ,olomoucký kraj,2020-04-24,676,10,CZ_71
CZ,olomoucký kraj,2020-04-25,676,0,CZ_71
CZ,olomoucký kraj,2020-04-26,678,2,CZ_71
CZ,olomoucký kraj,2020-04-27,682,4,CZ_71
CZ,olomoucký kraj,2020-04-28,688,6,CZ_71
CZ,olomoucký kraj,2020-04-29,691,3,CZ_71
CZ,olomoucký kraj,2020-04-30,692,1,CZ_71
CZ,olomoucký kraj,2020-05-01,693,1,CZ_71
CZ,olomoucký kraj,2020-05-02,693,0,CZ_71
CZ,olomoucký kraj,2020-05-03,698,5,CZ_71
CZ,olomoucký kraj,2020-05-04,698,0,CZ_71
CZ,olomoucký kraj,2020-05-05,702,4,CZ_71
CZ,olomoucký kraj,2020-05-06,712,10,CZ_71
CZ,olomoucký kraj,2020-05-07,714,2,CZ_71
CZ,olomoucký kraj,2020-05-08,714,0,CZ_71
CZ,olomoucký kraj,2020-05-09,714,0,CZ_71
CZ,olomoucký kraj,2020-05-10,714,0,CZ_71
CZ,olomoucký kraj,2020-05-11,717,3,CZ_71
CZ,olomoucký kraj,2020-05-12,724,7,CZ_71
CZ,olomoucký kraj,2020-05-13,723,-1,CZ_71
CZ,olomoucký kraj,2020-05-14,729,6,CZ_71
CZ,olomoucký kraj,2020-05-15,730,1,CZ_71
CZ,olomoucký kraj,2020-05-16,731,1,CZ_71
CZ,olomoucký kraj,2020-05-17,731,0,CZ_71
CZ,olomoucký kraj,2020-05-18,731,0,CZ_71
CZ,olomoucký kraj,2020-05-19,731,0,CZ_71
CZ,olomoucký kraj,2020-05-20,732,1,CZ_71
CZ,olomoucký kraj,2020-05-21,732,0,CZ_71
CZ,olomoucký kraj,2020-05-22,734,2,CZ_71
CZ,olomoucký kraj,2020-05-23,737,3,CZ_71
CZ,olomoucký kraj,2020-05-24,737,0,CZ_71
CZ,olomoucký kraj,2020-05-25,737,0,CZ_71
CZ,olomoucký kraj,2020-05-26,739,2,CZ_71
CZ,olomoucký kraj,2020-05-27,739,0,CZ_71
CZ,olomoucký kraj,2020-05-28,741,2,CZ_71
CZ,olomoucký kraj,2020-05-29,741,0,CZ_71
CZ,olomoucký kraj,2020-05-30,743,2,CZ_71
CZ,olomoucký kraj,2020-05-31,747,4,CZ_71
CZ,olomoucký kraj,2020-06-01,748,1,CZ_71
CZ,olomoucký kraj,2020-06-02,752,4,CZ_71
CZ,olomoucký kraj,2020-06-03,752,0,CZ_71
CZ,olomoucký kraj,2020-06-04,759,7,CZ_71
CZ,olomoucký kraj,2020-06-05,769,10,CZ_71
CZ,olomoucký kraj,2020-06-06,773,4,CZ_71
CZ,olomoucký kraj,2020-06-07,797,24,CZ_71
CZ,olomoucký kraj,2020-06-08,806,9,CZ_71
CZ,olomoucký kraj,2020-06-09,816,10,CZ_71
CZ,olomoucký kraj,2020-06-10,829,13,CZ_71
CZ,olomoucký kraj,2020-06-11,836,7,CZ_71
CZ,olomoucký kraj,2020-06-12,842,6,CZ_71
CZ,olomoucký kraj,2020-06-13,842,0,CZ_71
CZ,olomoucký kraj,2020-06-14,842,0,CZ_71
CZ,olomoucký kraj,2020-06-15,844,2,CZ_71
CZ,olomoucký kraj,2020-06-16,850,6,CZ_71
CZ,olomoucký kraj,2020-06-17,852,2,CZ_71
CZ,olomoucký kraj,2020-06-18,854,2,CZ_71
CZ,olomoucký kraj,2020-06-19,859,5,CZ_71
CZ,olomoucký kraj,2020-06-20,862,3,CZ_71
CZ,pardubický kraj,2020-03-13,66,,CZ_53
CZ,pardubický kraj,2020-03-20,19,-47,CZ_53
CZ,pardubický kraj,2020-03-21,22,3,CZ_53
CZ,pardubický kraj,2020-03-22,28,6,CZ_53
CZ,pardubický kraj,2020-03-23,31,3,CZ_53
CZ,pardubický kraj,2020-03-24,40,9,CZ_53
CZ,pardubický kraj,2020-03-25,46,6,CZ_53
CZ,pardubický kraj,2020-03-26,54,8,CZ_53
CZ,pardubický kraj,2020-03-27,58,4,CZ_53
CZ,pardubický kraj,2020-03-28,72,14,CZ_53
CZ,pardubický kraj,2020-03-29,75,3,CZ_53
CZ,pardubický kraj,2020-03-30,80,5,CZ_53
CZ,pardubický kraj,2020-03-31,107,27,CZ_53
CZ,pardubický kraj,2020-04-01,114,7,CZ_53
CZ,pardubický kraj,2020-04-02,121,7,CZ_53
CZ,pardubický kraj,2020-04-03,141,20,CZ_53
CZ,pardubický kraj,2020-04-04,163,22,CZ_53
CZ,pardubický kraj,2020-04-05,176,13,CZ_53
CZ,pardubický kraj,2020-04-06,179,3,CZ_53
CZ,pardubický kraj,2020-04-07,184,5,CZ_53
CZ,pardubický kraj,2020-04-08,193,9,CZ_53
CZ,pardubický kraj,2020-04-09,206,13,CZ_53
CZ,pardubický kraj,2020-04-10,214,8,CZ_53
CZ,pardubický kraj,2020-04-11,223,9,CZ_53
CZ,pardubický kraj,2020-04-12,221,-2,CZ_53
CZ,pardubický kraj,2020-04-13,226,5,CZ_53
CZ,pardubický kraj,2020-04-14,227,1,CZ_53
CZ,pardubický kraj,2020-04-15,229,2,CZ_53
CZ,pardubický kraj,2020-04-16,241,12,CZ_53
CZ,pardubický kraj,2020-04-17,246,5,CZ_53
CZ,pardubický kraj,2020-04-18,250,4,CZ_53
CZ,pardubický kraj,2020-04-19,249,-1,CZ_53
CZ,pardubický kraj,2020-04-20,253,4,CZ_53
CZ,pardubický kraj,2020-04-21,254,1,CZ_53
CZ,pardubický kraj,2020-04-22,255,1,CZ_53
CZ,pardubický kraj,2020-04-23,259,4,CZ_53
CZ,pardubický kraj,2020-04-24,260,1,CZ_53
CZ,pardubický kraj,2020-04-25,261,1,CZ_53
CZ,pardubický kraj,2020-04-26,264,3,CZ_53
CZ,pardubický kraj,2020-04-27,266,2,CZ_53
CZ,pardubický kraj,2020-04-28,268,2,CZ_53
CZ,pardubický kraj,2020-04-29,268,0,CZ_53
CZ,pardubický kraj,2020-04-30,270,2,CZ_53
CZ,pardubický kraj,2020-05-01,272,2,CZ_53
CZ,pardubický kraj,2020-05-02,272,0,CZ_53
CZ,pardubický kraj,2020-05-03,272,0,CZ_53
CZ,pardubický kraj,2020-05-04,274,2,CZ_53
CZ,pardubický kraj,2020-05-05,275,1,CZ_53
CZ,pardubický kraj,2020-05-06,275,0,CZ_53
CZ,pardubický kraj,2020-05-07,275,0,CZ_53
CZ,pardubický kraj,2020-05-08,277,2,CZ_53
CZ,pardubický kraj,2020-05-09,277,0,CZ_53
CZ,pardubický kraj,2020-05-10,277,0,CZ_53
CZ,pardubický kraj,2020-05-11,278,1,CZ_53
CZ,pardubický kraj,2020-05-12,279,1,CZ_53
CZ,pardubický kraj,2020-05-13,280,1,CZ_53
CZ,pardubický kraj,2020-05-14,281,1,CZ_53
CZ,pardubický kraj,2020-05-15,281,0,CZ_53
CZ,pardubický kraj,2020-05-16,283,2,CZ_53
CZ,pardubický kraj,2020-05-17,284,1,CZ_53
CZ,pardubický kraj,2020-05-18,284,0,CZ_53
CZ,pardubický kraj,2020-05-19,284,0,CZ_53
CZ,pardubický kraj,2020-05-20,285,1,CZ_53
CZ,pardubický kraj,2020-05-21,287,2,CZ_53
CZ,pardubický kraj,2020-05-22,287,0,CZ_53
CZ,pardubický kraj,2020-05-23,287,0,CZ_53
CZ,pardubický kraj,2020-05-24,287,0,CZ_53
CZ,pardubický kraj,2020-05-25,287,0,CZ_53
CZ,pardubický kraj,2020-05-26,287,0,CZ_53
CZ,pardubický kraj,2020-05-27,288,1,CZ_53
CZ,pardubický kraj,2020-05-28,288,0,CZ_53
CZ,pardubický kraj,2020-05-29,289,1,CZ_53
CZ,pardubický kraj,2020-05-30,288,-1,CZ_53
CZ,pardubický kraj,2020-05-31,288,0,CZ_53
CZ,pardubický kraj,2020-06-01,288,0,CZ_53
CZ,pardubický kraj,2020-06-02,288,0,CZ_53
CZ,pardubický kraj,2020-06-03,288,0,CZ_53
CZ,pardubický kraj,2020-06-04,289,1,CZ_53
