Date,Country,Indicator,Value
2020-05-10,England,Deaths,28467
2020-05-10,Northern Ireland,ConfirmedCases,4130
2020-05-10,Northern Ireland,Deaths,450
2020-05-10,Northern Ireland,Tests,31944
2020-05-10,Scotland,ConfirmedCases,13486
2020-05-10,Scotland,Deaths,1857
2020-05-10,Scotland,Tests,72683
2020-05-10,UK,ConfirmedCases,219183
2020-05-10,UK,Deaths,31855
2020-05-10,UK,Tests,1334770
2020-05-10,Wales,ConfirmedCases,11736
2020-05-10,Wales,Deaths,1139
2020-05-10,Wales,Tests,44393
2020-05-11,England,ConfirmedCases,140241
2020-05-11,England,Deaths,28657
2020-05-11,Northern Ireland,ConfirmedCases,4199
2020-05-11,Northern Ireland,Deaths,452
2020-05-11,Northern Ireland,Tests,33091
2020-05-11,Scotland,ConfirmedCases,13627
2020-05-11,Scotland,Deaths,1862
2020-05-11,Scotland,Tests,74063
2020-05-11,UK,ConfirmedCases,223060
2020-05-11,UK,Deaths,32065
2020-05-11,UK,Tests,1400107
2020-05-11,Wales,ConfirmedCases,11908
2020-05-11,Wales,Deaths,1154
2020-05-11,Wales,Tests,45512
2020-05-12,England,ConfirmedCases,141349
2020-05-12,England,Deaths,29260
2020-05-12,Northern Ireland,ConfirmedCases,4255
2020-05-12,Northern Ireland,Deaths,456
2020-05-12,Northern Ireland,Tests,34255
2020-05-12,Scotland,ConfirmedCases,13763
2020-05-12,Scotland,Deaths,1912
2020-05-12,Scotland,Tests,75570
2020-05-12,UK,ConfirmedCases,226463
2020-05-12,UK,Deaths,32692
2020-05-12,UK,Tests,1460517
2020-05-12,Wales,ConfirmedCases,12047
2020-05-12,Wales,Deaths,1165
2020-05-12,Wales,Tests,46645
2020-05-13,England,ConfirmedCases,142428
2020-05-13,England,Deaths,29673
2020-05-13,Northern Ireland,ConfirmedCases,4287
2020-05-13,Northern Ireland,Deaths,459
2020-05-13,Northern Ireland,Tests,35466
2020-05-13,Scotland,ConfirmedCases,13929
2020-05-13,Scotland,Deaths,1973
2020-05-13,Scotland,Tests,77750
2020-05-13,UK,ConfirmedCases,229705
2020-05-13,UK,Deaths,33186
2020-05-13,UK,Tests,1522258
2020-05-13,Wales,ConfirmedCases,12190
2020-05-13,Wales,Deaths,1180
2020-05-13,Wales,Tests,47983
2020-05-14,England,ConfirmedCases,143355
2020-05-14,England,Deaths,30028
2020-05-14,Northern Ireland,ConfirmedCases,4321
2020-05-14,Northern Ireland,Deaths,469
2020-05-14,Northern Ireland,Tests,36547
2020-05-14,Scotland,ConfirmedCases,14117
2020-05-14,Scotland,Deaths,2007
2020-05-14,Scotland,Tests,80275
2020-05-14,UK,ConfirmedCases,233151
2020-05-14,UK,Deaths,33614
2020-05-14,UK,Tests,1593902
2020-05-14,Wales,ConfirmedCases,12310
2020-05-14,Wales,Deaths,1192
2020-05-14,Wales,Tests,49304
2020-05-15,England,ConfirmedCases,144278
2020-05-15,England,Deaths,30364
2020-05-15,Northern Ireland,ConfirmedCases,4369
2020-05-15,Northern Ireland,Deaths,472
2020-05-15,Northern Ireland,Tests,37827
2020-05-15,Scotland,ConfirmedCases,14260
2020-05-15,Scotland,Deaths,2053
2020-05-15,Scotland,Tests,82266
2020-05-15,UK,ConfirmedCases,236711
2020-05-15,UK,Deaths,33998
2020-05-15,UK,Tests,1663492
2020-05-15,Wales,ConfirmedCases,12485
2020-05-15,Wales,Deaths,1208
2020-05-15,Wales,Tests,51263
2020-05-16,England,ConfirmedCases,144939
2020-05-16,England,Deaths,30753
2020-05-16,Northern Ireland,ConfirmedCases,4393
2020-05-16,Northern Ireland,Deaths,476
2020-05-16,Northern Ireland,Tests,38584
2020-05-16,Scotland,ConfirmedCases,14447
2020-05-16,Scotland,Deaths,2094
2020-05-16,Scotland,Tests,85604
2020-05-16,UK,ConfirmedCases,240161
2020-05-16,UK,Deaths,34466
2020-05-16,UK,Tests,1742028
2020-05-16,Wales,ConfirmedCases,12644
2020-05-16,Wales,Deaths,1221
2020-05-16,Wales,Tests,53001
2020-05-17,England,ConfirmedCases,145585
2020-05-17,England,Deaths,30866
2020-05-17,Northern Ireland,ConfirmedCases,4417
2020-05-17,Northern Ireland,Deaths,483
2020-05-17,Northern Ireland,Tests,39221
2020-05-17,Scotland,ConfirmedCases,14537
2020-05-17,Scotland,Deaths,2103
2020-05-17,Scotland,Tests,87660
2020-05-17,UK,ConfirmedCases,243695
2020-05-17,UK,Deaths,34636
2020-05-17,UK,Tests,1818712
2020-05-17,Wales,ConfirmedCases,12757
2020-05-17,Wales,Deaths,1231
2020-05-17,Wales,Tests,54226
2020-05-18,England,ConfirmedCases,146573
2020-05-18,England,Deaths,31010
2020-05-18,Northern Ireland,ConfirmedCases,4453
2020-05-18,Northern Ireland,Deaths,490
2020-05-18,Northern Ireland,Tests,40488
2020-05-18,Scotland,ConfirmedCases,14594
2020-05-18,Scotland,Deaths,2105
2020-05-18,Scotland,Tests,88940
2020-05-18,UK,ConfirmedCases,246406
2020-05-18,UK,Deaths,34796
2020-05-18,UK,Tests,1887051
2020-05-18,Wales,ConfirmedCases,12921
2020-05-18,Wales,Deaths,1241
2020-05-18,Wales,Tests,55693
2020-05-19,England,ConfirmedCases,147651
2020-05-19,England,Deaths,31530
2020-05-19,Northern Ireland,ConfirmedCases,4499
2020-05-19,Northern Ireland,Deaths,495
2020-05-19,Northern Ireland,Tests,41668
2020-05-19,Scotland,ConfirmedCases,14655
2020-05-19,Scotland,Deaths,2134
2020-05-19,Scotland,Tests,90421
2020-05-19,UK,Deaths,35341
2020-05-19,Wales,ConfirmedCases,13128
2020-05-19,Wales,Deaths,1251
2020-05-19,Wales,Tests,57785
2020-05-20,England,ConfirmedCases,148482
2020-05-20,England,Deaths,31843
2020-05-20,Northern Ireland,ConfirmedCases,4526
2020-05-20,Northern Ireland,Deaths,500
2020-05-20,Northern Ireland,Tests,42878
2020-05-20,Scotland,ConfirmedCases,14751
2020-05-20,Scotland,Deaths,2184
2020-05-20,Scotland,Tests,92594
2020-05-20,UK,ConfirmedCases,248293
2020-05-20,UK,Deaths,35704
2020-05-20,UK,Tests,1996648
2020-05-20,Wales,ConfirmedCases,13280
2020-05-20,Wales,Deaths,1257
2020-05-20,Wales,Tests,59923
2020-05-21,England,ConfirmedCases,149232
2020-05-21,England,Deaths,32117
2020-05-21,Northern Ireland,ConfirmedCases,4566
2020-05-21,Northern Ireland,Deaths,504
2020-05-21,Northern Ireland,Tests,44031
2020-05-21,Scotland,ConfirmedCases,14856
2020-05-21,Scotland,Deaths,2221
2020-05-21,Scotland,Tests,95173
2020-05-21,UK,ConfirmedCases,250908
2020-05-21,UK,Deaths,36042
2020-05-21,UK,Tests,2064329
2020-05-21,Wales,ConfirmedCases,13387
2020-05-21,Wales,Deaths,1265
2020-05-21,Wales,Tests,62047
2020-05-22,England,ConfirmedCases,149928
2020-05-22,England,Deaths,32417
2020-05-22,Northern Ireland,ConfirmedCases,4585
2020-05-22,Northern Ireland,Tests,45256
2020-05-22,Scotland,ConfirmedCases,14969
2020-05-22,Scotland,Deaths,2245
2020-05-22,Scotland,Tests,97607
2020-05-22,UK,ConfirmedCases,254195
2020-05-22,UK,Deaths,36393
2020-05-22,UK,Tests,2144626
2020-05-22,Wales,ConfirmedCases,13494
2020-05-22,Wales,Deaths,1274
2020-05-22,Wales,Tests,64080
2020-05-23,England,ConfirmedCases,150361
2020-05-23,England,Deaths,32666
2020-05-23,Northern Ireland,ConfirmedCases,4618
2020-05-23,Northern Ireland,Deaths,506
2020-05-23,Northern Ireland,Tests,46100
2020-05-23,Scotland,ConfirmedCases,15041
2020-05-23,Scotland,Deaths,2261
2020-05-23,Scotland,Tests,99932
2020-05-23,UK,ConfirmedCases,257154
2020-05-23,UK,Deaths,36675
2020-05-23,Wales,ConfirmedCases,13598
2020-05-23,Wales,Deaths,1281
2020-05-23,Wales,Tests,66269
2020-05-24,England,ConfirmedCases,150731
2020-05-24,England,Deaths,32760
2020-05-24,Northern Ireland,ConfirmedCases,4631
2020-05-24,Northern Ireland,Deaths,513
2020-05-24,Northern Ireland,Tests,46832
2020-05-24,Scotland,ConfirmedCases,15101
2020-05-24,Scotland,Deaths,2270
2020-05-24,Scotland,Tests,101713
2020-05-24,UK,ConfirmedCases,259559
2020-05-24,UK,Deaths,36793
2020-05-24,Wales,ConfirmedCases,13664
2020-05-24,Wales,Deaths,1292
2020-05-24,Wales,Tests,67515
2020-05-25,England,ConfirmedCases,151187
2020-05-25,England,Deaths,32864
2020-05-25,Northern Ireland,ConfirmedCases,4654
2020-05-25,Northern Ireland,Deaths,514
2020-05-25,Northern Ireland,Tests,47817
2020-05-25,Scotland,ConfirmedCases,15156
2020-05-25,Scotland,Deaths,2273
2020-05-25,Scotland,Tests,103508
2020-05-25,UK,ConfirmedCases,261184
2020-05-25,UK,Deaths,36914
2020-05-25,Wales,ConfirmedCases,13749
2020-05-25,Wales,Deaths,1302
2020-05-25,Wales,Tests,68910
2020-05-26,England,ConfirmedCases,151705
2020-05-26,England,Deaths,32979
2020-05-26,Northern Ireland,ConfirmedCases,4673
2020-05-26,Northern Ireland,Deaths,515
2020-05-26,Northern Ireland,Tests,48877
2020-05-26,Scotland,ConfirmedCases,15185
2020-05-26,Scotland,Deaths,2291
2020-05-26,Scotland,Tests,104880
2020-05-26,UK,ConfirmedCases,265227
2020-05-26,UK,Deaths,37048
2020-05-26,Wales,ConfirmedCases,13812
2020-05-26,Wales,Deaths,1309
2020-05-26,Wales,Tests,70468
2020-05-27,England,ConfirmedCases,151953
2020-05-27,England,Deaths,33362
2020-05-27,Northern Ireland,ConfirmedCases,4689
2020-05-27,Northern Ireland,Deaths,519
2020-05-27,Northern Ireland,Tests,50011
2020-05-27,Scotland,ConfirmedCases,15240
2020-05-27,Scotland,Deaths,2304
2020-05-27,Scotland,Tests,106984
2020-05-27,UK,ConfirmedCases,267240
2020-05-27,UK,Deaths,37460
2020-05-27,Wales,ConfirmedCases,13827
2020-05-27,Wales,Deaths,1313
2020-05-27,Wales,Tests,70670
2020-05-28,England,ConfirmedCases,151982
2020-05-28,England,Deaths,33710
2020-05-28,Northern Ireland,ConfirmedCases,4696
2020-05-28,Northern Ireland,Deaths,521
2020-05-28,Northern Ireland,Tests,50523
2020-05-28,Scotland,ConfirmedCases,15288
2020-05-28,Scotland,Deaths,2316
2020-05-28,Scotland,Tests,109031
2020-05-28,UK,ConfirmedCases,269127
2020-05-28,UK,Deaths,37837
2020-05-28,Wales,ConfirmedCases,13827
2020-05-28,Wales,Deaths,1317
2020-05-28,Wales,Tests,70678
2020-05-29,England,Deaths,34010
2020-05-29,Northern Ireland,ConfirmedCases,4696
2020-05-29,Northern Ireland,Tests,50524
2020-05-29,Scotland,ConfirmedCases,15327
2020-05-29,Scotland,Deaths,2331
2020-05-29,Scotland,Tests,111085
2020-05-29,UK,ConfirmedCases,271222
2020-05-29,UK,Deaths,38161
