Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal
2020-04-02,1685,Landerd,Noord-Brabant,30,8
2020-04-02,1690,De Wolden,Drenthe,22,0
2020-04-02,1695,Noord-Beveland,Zeeland,29,0
2020-04-02,1696,Wijdemeren,Noord-Holland,27,0
2020-04-02,1699,Noordenveld,Drenthe,22,1
2020-04-02,1700,Twenterand,Overijssel,23,0
2020-04-02,1701,Westerveld,Drenthe,22,1
2020-04-02,1702,Sint Anthonis,Noord-Brabant,30,6
2020-04-02,1705,Lingewaard,Gelderland,25,2
2020-04-02,1706,Cranendonck,Noord-Brabant,30,7
2020-04-02,1708,Steenwijkerland,Overijssel,23,0
2020-04-02,1709,Moerdijk,Noord-Brabant,30,1
2020-04-02,1711,Echt-Susteren,Limburg,31,10
2020-04-02,1714,Sluis,Zeeland,29,3
2020-04-02,1719,Drimmelen,Noord-Brabant,30,2
2020-04-02,1721,Bernheze,Noord-Brabant,30,25
2020-04-02,1723,Alphen-Chaam,Noord-Brabant,30,4
2020-04-02,1724,Bergeijk,Noord-Brabant,30,0
2020-04-02,1728,Bladel,Noord-Brabant,30,5
2020-04-02,1729,Gulpen-Wittem,Limburg,31,0
2020-04-02,1730,Tynaarlo,Drenthe,22,0
2020-04-02,1731,Midden-Drenthe,Drenthe,22,0
2020-04-02,1734,Overbetuwe,Gelderland,25,6
2020-04-02,1735,Hof van Twente,Overijssel,23,0
2020-04-02,1740,Neder-Betuwe,Gelderland,25,7
2020-04-02,1742,Rijssen-Holten,Overijssel,23,0
2020-04-02,1771,Geldrop-Mierlo,Noord-Brabant,30,3
2020-04-02,1773,Olst-Wijhe,Overijssel,23,2
2020-04-02,1774,Dinkelland,Overijssel,23,3
2020-04-02,1783,Westland,Zuid-Holland,28,4
2020-04-02,1842,Midden-Delfland,Zuid-Holland,28,0
2020-04-02,1859,Berkelland,Gelderland,25,0
2020-04-02,1876,Bronckhorst,Gelderland,25,1
2020-04-02,1883,Sittard-Geleen,Limburg,31,23
2020-04-02,1884,Kaag en Braassem,Zuid-Holland,28,0
2020-04-02,1891,Dantumadiel,Friesland,21,0
2020-04-02,1892,Zuidplas,Zuid-Holland,28,2
2020-04-02,1894,Peel en Maas,Limburg,31,37
2020-04-02,1895,Oldambt,Groningen,20,0
2020-04-02,1896,Zwartewaterland,Overijssel,23,5
2020-04-02,1900,Súdwest-Fryslân,Friesland,21,1
2020-04-02,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,0
2020-04-02,1903,Eijsden-Margraten,Limburg,31,2
2020-04-02,1904,Stichtse Vecht,Utrecht,26,3
2020-04-02,1911,Hollands Kroon,Noord-Holland,27,2
2020-04-02,1916,Leidschendam-Voorburg,Zuid-Holland,28,2
2020-04-02,1924,Goeree-Overflakkee,Zuid-Holland,28,2
2020-04-02,1926,Pijnacker-Nootdorp,Zuid-Holland,28,2
2020-04-02,1930,Nissewaard,Zuid-Holland,28,4
2020-04-02,1931,Krimpenerwaard,Zuid-Holland,28,5
2020-04-02,1940,De Fryske Marren,Friesland,21,3
2020-04-02,1942,Gooise Meren,Noord-Holland,27,1
2020-04-02,1945,Berg en Dal,Gelderland,25,8
2020-04-02,1948,Meierijstad,Noord-Brabant,30,64
2020-04-02,1949,Waadhoeke,Friesland,21,0
2020-04-02,1950,Westerwolde,Groningen,20,0
2020-04-02,1952,Midden-Groningen,Groningen,20,0
2020-04-02,1954,Beekdaelen,Limburg,31,6
2020-04-02,1955,Montferland,Gelderland,25,2
2020-04-02,1959,Altena,Noord-Brabant,30,2
2020-04-02,1960,West Betuwe,Gelderland,25,2
2020-04-02,1961,Vijfheerenlanden,Utrecht,26,4
2020-04-02,1963,Hoeksche Waard,Zuid-Holland,28,5
2020-04-02,1966,Het Hogeland,Groningen,20,0
2020-04-02,1969,Westerkwartier,Groningen,20,1
2020-04-02,1970,Noardeast-Fryslân,Friesland,21,2
2020-04-02,1978,Molenlanden,Zuid-Holland,28,2
2020-04-03,-1,,,,4
2020-04-03,3,Appingedam,Groningen,20,0
2020-04-03,10,Delfzijl,Groningen,20,0
2020-04-03,14,Groningen,Groningen,20,2
2020-04-03,24,Loppersum,Groningen,20,0
2020-04-03,34,Almere,Flevoland,24,2
2020-04-03,37,Stadskanaal,Groningen,20,0
2020-04-03,47,Veendam,Groningen,20,0
2020-04-03,50,Zeewolde,Flevoland,24,0
2020-04-03,59,Achtkarspelen,Friesland,21,0
2020-04-03,60,Ameland,Friesland,21,0
2020-04-03,72,Harlingen,Friesland,21,0
2020-04-03,74,Heerenveen,Friesland,21,2
2020-04-03,80,Leeuwarden,Friesland,21,3
2020-04-03,85,Ooststellingwerf,Friesland,21,0
2020-04-03,86,Opsterland,Friesland,21,0
2020-04-03,88,Schiermonnikoog,Friesland,21,0
2020-04-03,90,Smallingerland,Friesland,21,1
2020-04-03,93,Terschelling,Friesland,21,0
2020-04-03,96,Vlieland,Friesland,21,0
2020-04-03,98,Weststellingwerf,Friesland,21,1
2020-04-03,106,Assen,Drenthe,22,2
2020-04-03,109,Coevorden,Drenthe,22,0
2020-04-03,114,Emmen,Drenthe,22,2
2020-04-03,118,Hoogeveen,Drenthe,22,0
2020-04-03,119,Meppel,Drenthe,22,1
2020-04-03,141,Almelo,Overijssel,23,2
2020-04-03,147,Borne,Overijssel,23,4
2020-04-03,148,Dalfsen,Overijssel,23,2
2020-04-03,150,Deventer,Overijssel,23,17
2020-04-03,153,Enschede,Overijssel,23,7
2020-04-03,158,Haaksbergen,Overijssel,23,0
2020-04-03,160,Hardenberg,Overijssel,23,1
2020-04-03,163,Hellendoorn,Overijssel,23,0
2020-04-03,164,Hengelo,Overijssel,23,3
2020-04-03,166,Kampen,Overijssel,23,5
2020-04-03,168,Losser,Overijssel,23,0
2020-04-03,171,Noordoostpolder,Flevoland,24,1
2020-04-03,173,Oldenzaal,Overijssel,23,5
2020-04-03,175,Ommen,Overijssel,23,0
2020-04-03,177,Raalte,Overijssel,23,5
2020-04-03,180,Staphorst,Overijssel,23,1
2020-04-03,183,Tubbergen,Overijssel,23,0
2020-04-03,184,Urk,Flevoland,24,3
2020-04-03,189,Wierden,Overijssel,23,3
2020-04-03,193,Zwolle,Overijssel,23,14
2020-04-03,197,Aalten,Gelderland,25,1
2020-04-03,200,Apeldoorn,Gelderland,25,6
2020-04-03,202,Arnhem,Gelderland,25,6
2020-04-03,203,Barneveld,Gelderland,25,2
2020-04-03,209,Beuningen,Gelderland,25,4
2020-04-03,213,Brummen,Gelderland,25,1
2020-04-03,214,Buren,Gelderland,25,1
2020-04-03,216,Culemborg,Gelderland,25,4
2020-04-03,221,Doesburg,Gelderland,25,2
2020-04-03,222,Doetinchem,Gelderland,25,3
2020-04-03,225,Druten,Gelderland,25,1
2020-04-03,226,Duiven,Gelderland,25,0
2020-04-03,228,Ede,Gelderland,25,9
2020-04-03,230,Elburg,Gelderland,25,0
2020-04-03,232,Epe,Gelderland,25,5
2020-04-03,233,Ermelo,Gelderland,25,5
2020-04-03,243,Harderwijk,Gelderland,25,3
2020-04-03,244,Hattem,Gelderland,25,1
2020-04-03,246,Heerde,Gelderland,25,9
2020-04-03,252,Heumen,Gelderland,25,2
2020-04-03,262,Lochem,Gelderland,25,2
2020-04-03,263,Maasdriel,Gelderland,25,1
2020-04-03,267,Nijkerk,Gelderland,25,2
2020-04-03,268,Nijmegen,Gelderland,25,19
2020-04-03,269,Oldebroek,Gelderland,25,6
2020-04-03,273,Putten,Gelderland,25,0
2020-04-03,274,Renkum,Gelderland,25,0
2020-04-03,275,Rheden,Gelderland,25,8
2020-04-03,277,Rozendaal,Gelderland,25,0
2020-04-03,279,Scherpenzeel,Gelderland,25,1
2020-04-03,281,Tiel,Gelderland,25,4
2020-04-03,285,Voorst,Gelderland,25,4
2020-04-03,289,Wageningen,Gelderland,25,2
2020-04-03,293,Westervoort,Gelderland,25,1
2020-04-03,294,Winterswijk,Gelderland,25,0
2020-04-03,296,Wijchen,Gelderland,25,6
2020-04-03,297,Zaltbommel,Gelderland,25,2
2020-04-03,299,Zevenaar,Gelderland,25,2
2020-04-03,301,Zutphen,Gelderland,25,6
2020-04-03,302,Nunspeet,Gelderland,25,8
2020-04-03,303,Dronten,Flevoland,24,1
2020-04-03,307,Amersfoort,Utrecht,26,9
2020-04-03,308,Baarn,Utrecht,26,0
2020-04-03,310,De Bilt,Utrecht,26,1
2020-04-03,312,Bunnik,Utrecht,26,0
2020-04-03,313,Bunschoten,Utrecht,26,0
2020-04-03,317,Eemnes,Utrecht,26,1
2020-04-03,321,Houten,Utrecht,26,4
2020-04-03,327,Leusden,Utrecht,26,3
2020-04-03,331,Lopik,Utrecht,26,1
2020-04-03,335,Montfoort,Utrecht,26,0
2020-04-03,339,Renswoude,Utrecht,26,0
2020-04-03,340,Rhenen,Utrecht,26,0
2020-04-03,342,Soest,Utrecht,26,3
2020-04-03,344,Utrecht,Utrecht,26,25
2020-04-03,345,Veenendaal,Utrecht,26,3
2020-04-03,351,Woudenberg,Utrecht,26,0
2020-04-03,352,Wijk bij Duurstede,Utrecht,26,1
2020-04-03,353,IJsselstein,Utrecht,26,10
2020-04-03,355,Zeist,Utrecht,26,3
2020-04-03,356,Nieuwegein,Utrecht,26,1
2020-04-03,358,Aalsmeer,Noord-Holland,27,2
2020-04-03,361,Alkmaar,Noord-Holland,27,6
2020-04-03,362,Amstelveen,Noord-Holland,27,5
2020-04-03,363,Amsterdam,Noord-Holland,27,29
2020-04-03,370,Beemster,Noord-Holland,27,1
2020-04-03,373,Bergen (NH.),Noord-Holland,27,1
2020-04-03,375,Beverwijk,Noord-Holland,27,2
2020-04-03,376,Blaricum,Noord-Holland,27,0
2020-04-03,377,Bloemendaal,Noord-Holland,27,0
2020-04-03,383,Castricum,Noord-Holland,27,4
2020-04-03,384,Diemen,Noord-Holland,27,2
2020-04-03,385,Edam-Volendam,Noord-Holland,27,0
2020-04-03,388,Enkhuizen,Noord-Holland,27,2
2020-04-03,392,Haarlem,Noord-Holland,27,12
2020-04-03,394,Haarlemmermeer,Noord-Holland,27,7
2020-04-03,396,Heemskerk,Noord-Holland,27,3
2020-04-03,397,Heemstede,Noord-Holland,27,13
2020-04-03,398,Heerhugowaard,Noord-Holland,27,4
2020-04-03,399,Heiloo,Noord-Holland,27,4
2020-04-03,400,Den Helder,Noord-Holland,27,0
2020-04-03,402,Hilversum,Noord-Holland,27,2
2020-04-03,405,Hoorn,Noord-Holland,27,3
2020-04-03,406,Huizen,Noord-Holland,27,2
2020-04-03,415,Landsmeer,Noord-Holland,27,2
2020-04-03,416,Langedijk,Noord-Holland,27,1
2020-04-03,417,Laren,Noord-Holland,27,1
2020-04-03,420,Medemblik,Noord-Holland,27,2
2020-04-03,431,Oostzaan,Noord-Holland,27,0
2020-04-03,432,Opmeer,Noord-Holland,27,0
2020-04-03,437,Ouder-Amstel,Noord-Holland,27,0
2020-04-03,439,Purmerend,Noord-Holland,27,4
2020-04-03,441,Schagen,Noord-Holland,27,2
2020-04-03,448,Texel,Noord-Holland,27,1
2020-04-03,450,Uitgeest,Noord-Holland,27,1
2020-04-03,451,Uithoorn,Noord-Holland,27,0
2020-04-03,453,Velsen,Noord-Holland,27,3
2020-04-03,457,Weesp,Noord-Holland,27,1
2020-04-03,473,Zandvoort,Noord-Holland,27,4
2020-04-03,479,Zaanstad,Noord-Holland,27,11
2020-04-03,482,Alblasserdam,Zuid-Holland,28,0
2020-04-03,484,Alphen aan den Rijn,Zuid-Holland,28,3
2020-04-03,489,Barendrecht,Zuid-Holland,28,0
2020-04-03,498,Drechterland,Noord-Holland,27,2
2020-04-03,501,Brielle,Zuid-Holland,28,0
2020-04-03,502,Capelle aan den IJssel,Zuid-Holland,28,7
2020-04-03,503,Delft,Zuid-Holland,28,2
2020-04-03,505,Dordrecht,Zuid-Holland,28,4
2020-04-03,512,Gorinchem,Zuid-Holland,28,1
2020-04-03,513,Gouda,Zuid-Holland,28,7
2020-04-03,518,'s-Gravenhage,Zuid-Holland,28,13
2020-04-03,523,Hardinxveld-Giessendam,Zuid-Holland,28,1
2020-04-03,530,Hellevoetsluis,Zuid-Holland,28,0
2020-04-03,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,0
2020-04-03,532,Stede Broec,Noord-Holland,27,2
2020-04-03,534,Hillegom,Zuid-Holland,28,0
2020-04-03,537,Katwijk,Zuid-Holland,28,3
2020-04-03,542,Krimpen aan den IJssel,Zuid-Holland,28,2
2020-04-03,546,Leiden,Zuid-Holland,28,5
2020-04-03,547,Leiderdorp,Zuid-Holland,28,1
2020-04-03,553,Lisse,Zuid-Holland,28,1
2020-04-03,556,Maassluis,Zuid-Holland,28,1
2020-04-03,569,Nieuwkoop,Zuid-Holland,28,1
2020-04-03,575,Noordwijk,Zuid-Holland,28,0
2020-04-03,579,Oegstgeest,Zuid-Holland,28,1
2020-04-03,589,Oudewater,Utrecht,26,6
2020-04-03,590,Papendrecht,Zuid-Holland,28,0
2020-04-03,597,Ridderkerk,Zuid-Holland,28,3
2020-04-03,599,Rotterdam,Zuid-Holland,28,13
2020-04-03,603,Rijswijk,Zuid-Holland,28,0
2020-04-03,606,Schiedam,Zuid-Holland,28,2
2020-04-03,610,Sliedrecht,Zuid-Holland,28,2
2020-04-03,613,Albrandswaard,Zuid-Holland,28,1
2020-04-03,614,Westvoorne,Zuid-Holland,28,0
2020-04-03,622,Vlaardingen,Zuid-Holland,28,1
2020-04-03,626,Voorschoten,Zuid-Holland,28,0
2020-04-03,627,Waddinxveen,Zuid-Holland,28,1
2020-04-03,629,Wassenaar,Zuid-Holland,28,0
2020-04-03,632,Woerden,Utrecht,26,6
2020-04-03,637,Zoetermeer,Zuid-Holland,28,4
2020-04-03,638,Zoeterwoude,Zuid-Holland,28,0
2020-04-03,642,Zwijndrecht,Zuid-Holland,28,2
2020-04-03,654,Borsele,Zeeland,29,0
2020-04-03,664,Goes,Zeeland,29,2
2020-04-03,668,West Maas en Waal,Gelderland,25,2
2020-04-03,677,Hulst,Zeeland,29,1
2020-04-03,678,Kapelle,Zeeland,29,0
2020-04-03,687,Middelburg,Zeeland,29,5
2020-04-03,703,Reimerswaal,Zeeland,29,2
2020-04-03,715,Terneuzen,Zeeland,29,1
2020-04-03,716,Tholen,Zeeland,29,6
2020-04-03,717,Veere,Zeeland,29,0
2020-04-03,718,Vlissingen,Zeeland,29,2
2020-04-03,736,De Ronde Venen,Utrecht,26,1
2020-04-03,737,Tytsjerksteradiel,Friesland,21,0
2020-04-03,743,Asten,Noord-Brabant,30,2
2020-04-03,744,Baarle-Nassau,Noord-Brabant,30,1
2020-04-03,748,Bergen op Zoom,Noord-Brabant,30,3
2020-04-03,753,Best,Noord-Brabant,30,4
2020-04-03,755,Boekel,Noord-Brabant,30,11
2020-04-03,756,Boxmeer,Noord-Brabant,30,3
2020-04-03,757,Boxtel,Noord-Brabant,30,8
2020-04-03,758,Breda,Noord-Brabant,30,31
2020-04-03,762,Deurne,Noord-Brabant,30,7
2020-04-03,765,Pekela,Groningen,20,0
2020-04-03,766,Dongen,Noord-Brabant,30,6
2020-04-03,770,Eersel,Noord-Brabant,30,1
2020-04-03,772,Eindhoven,Noord-Brabant,30,20
2020-04-03,777,Etten-Leur,Noord-Brabant,30,13
2020-04-03,779,Geertruidenberg,Noord-Brabant,30,2
2020-04-03,784,Gilze en Rijen,Noord-Brabant,30,4
2020-04-03,785,Goirle,Noord-Brabant,30,11
2020-04-03,786,Grave,Noord-Brabant,30,4
2020-04-03,788,Haaren,Noord-Brabant,30,5
2020-04-03,794,Helmond,Noord-Brabant,30,16
2020-04-03,796,'s-Hertogenbosch,Noord-Brabant,30,28
2020-04-03,797,Heusden,Noord-Brabant,30,6
2020-04-03,798,Hilvarenbeek,Noord-Brabant,30,2
2020-04-03,809,Loon op Zand,Noord-Brabant,30,4
2020-04-03,815,Mill en Sint Hubert,Noord-Brabant,30,1
2020-04-03,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,3
2020-04-03,823,Oirschot,Noord-Brabant,30,2
2020-04-03,824,Oisterwijk,Noord-Brabant,30,7
2020-04-03,826,Oosterhout,Noord-Brabant,30,4
2020-04-03,828,Oss,Noord-Brabant,30,32
2020-04-03,840,Rucphen,Noord-Brabant,30,0
2020-04-03,845,Sint-Michielsgestel,Noord-Brabant,30,4
2020-04-03,847,Someren,Noord-Brabant,30,2
2020-04-03,848,Son en Breugel,Noord-Brabant,30,3
2020-04-03,851,Steenbergen,Noord-Brabant,30,2
2020-04-03,852,Waterland,Noord-Holland,27,1
2020-04-03,855,Tilburg,Noord-Brabant,30,69
2020-04-03,856,Uden,Noord-Brabant,30,34
2020-04-03,858,Valkenswaard,Noord-Brabant,30,9
2020-04-03,861,Veldhoven,Noord-Brabant,30,5
2020-04-03,865,Vught,Noord-Brabant,30,6
2020-04-03,866,Waalre,Noord-Brabant,30,0
2020-04-03,867,Waalwijk,Noord-Brabant,30,16
2020-04-03,873,Woensdrecht,Noord-Brabant,30,0
2020-04-03,879,Zundert,Noord-Brabant,30,5
2020-04-03,880,Wormerland,Noord-Holland,27,3
2020-04-03,882,Landgraaf,Limburg,31,5
2020-04-03,888,Beek,Limburg,31,2
2020-04-03,889,Beesel,Limburg,31,4
2020-04-03,893,Bergen (L.),Limburg,31,0
2020-04-03,899,Brunssum,Limburg,31,7
2020-04-03,907,Gennep,Limburg,31,3
2020-04-03,917,Heerlen,Limburg,31,20
2020-04-03,928,Kerkrade,Limburg,31,12
2020-04-03,935,Maastricht,Limburg,31,11
2020-04-03,938,Meerssen,Limburg,31,2
2020-04-03,944,Mook en Middelaar,Limburg,31,2
2020-04-03,946,Nederweert,Limburg,31,2
2020-04-03,957,Roermond,Limburg,31,8
2020-04-03,965,Simpelveld,Limburg,31,2
2020-04-03,971,Stein,Limburg,31,6
2020-04-03,981,Vaals,Limburg,31,1
2020-04-03,983,Venlo,Limburg,31,20
2020-04-03,984,Venray,Limburg,31,6
2020-04-03,986,Voerendaal,Limburg,31,1
2020-04-03,988,Weert,Limburg,31,4
2020-04-03,994,Valkenburg aan de Geul,Limburg,31,0
2020-04-03,995,Lelystad,Flevoland,24,4
2020-04-03,1507,Horst aan de Maas,Limburg,31,13
2020-04-03,1509,Oude IJsselstreek,Gelderland,25,2
2020-04-03,1525,Teylingen,Zuid-Holland,28,0
2020-04-03,1581,Utrechtse Heuvelrug,Utrecht,26,1
2020-04-03,1586,Oost Gelre,Gelderland,25,2
2020-04-03,1598,Koggenland,Noord-Holland,27,2
2020-04-03,1621,Lansingerland,Zuid-Holland,28,1
2020-04-03,1640,Leudal,Limburg,31,14
2020-04-03,1641,Maasgouw,Limburg,31,4
2020-04-03,1652,Gemert-Bakel,Noord-Brabant,30,13
2020-04-03,1655,Halderberge,Noord-Brabant,30,3
2020-04-03,1658,Heeze-Leende,Noord-Brabant,30,0
2020-04-03,1659,Laarbeek,Noord-Brabant,30,10
2020-04-03,1667,Reusel-De Mierden,Noord-Brabant,30,0
2020-04-03,1669,Roerdalen,Limburg,31,3
2020-04-03,1674,Roosendaal,Noord-Brabant,30,2
2020-04-03,1676,Schouwen-Duiveland,Zeeland,29,0
2020-04-03,1680,Aa en Hunze,Drenthe,22,0
2020-04-03,1681,Borger-Odoorn,Drenthe,22,2
2020-04-03,1684,Cuijk,Noord-Brabant,30,4
2020-04-03,1685,Landerd,Noord-Brabant,30,9
2020-04-03,1690,De Wolden,Drenthe,22,0
2020-04-03,1695,Noord-Beveland,Zeeland,29,0
2020-04-03,1696,Wijdemeren,Noord-Holland,27,0
2020-04-03,1699,Noordenveld,Drenthe,22,1
2020-04-03,1700,Twenterand,Overijssel,23,0
2020-04-03,1701,Westerveld,Drenthe,22,1
2020-04-03,1702,Sint Anthonis,Noord-Brabant,30,7
2020-04-03,1705,Lingewaard,Gelderland,25,2
2020-04-03,1706,Cranendonck,Noord-Brabant,30,9
2020-04-03,1708,Steenwijkerland,Overijssel,23,1
2020-04-03,1709,Moerdijk,Noord-Brabant,30,2
2020-04-03,1711,Echt-Susteren,Limburg,31,10
2020-04-03,1714,Sluis,Zeeland,29,3
2020-04-03,1719,Drimmelen,Noord-Brabant,30,3
2020-04-03,1721,Bernheze,Noord-Brabant,30,26
2020-04-03,1723,Alphen-Chaam,Noord-Brabant,30,4
2020-04-03,1724,Bergeijk,Noord-Brabant,30,1
2020-04-03,1728,Bladel,Noord-Brabant,30,6
2020-04-03,1729,Gulpen-Wittem,Limburg,31,0
2020-04-03,1730,Tynaarlo,Drenthe,22,0
2020-04-03,1731,Midden-Drenthe,Drenthe,22,0
2020-04-03,1734,Overbetuwe,Gelderland,25,6
2020-04-03,1735,Hof van Twente,Overijssel,23,0
2020-04-03,1740,Neder-Betuwe,Gelderland,25,8
2020-04-03,1742,Rijssen-Holten,Overijssel,23,0
2020-04-03,1771,Geldrop-Mierlo,Noord-Brabant,30,4
2020-04-03,1773,Olst-Wijhe,Overijssel,23,2
2020-04-03,1774,Dinkelland,Overijssel,23,3
2020-04-03,1783,Westland,Zuid-Holland,28,6
2020-04-03,1842,Midden-Delfland,Zuid-Holland,28,0
2020-04-03,1859,Berkelland,Gelderland,25,0
2020-04-03,1876,Bronckhorst,Gelderland,25,1
2020-04-03,1883,Sittard-Geleen,Limburg,31,23
2020-04-03,1884,Kaag en Braassem,Zuid-Holland,28,0
2020-04-03,1891,Dantumadiel,Friesland,21,0
2020-04-03,1892,Zuidplas,Zuid-Holland,28,2
2020-04-03,1894,Peel en Maas,Limburg,31,38
2020-04-03,1895,Oldambt,Groningen,20,0
2020-04-03,1896,Zwartewaterland,Overijssel,23,5
2020-04-03,1900,Súdwest-Fryslân,Friesland,21,1
2020-04-03,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,0
2020-04-03,1903,Eijsden-Margraten,Limburg,31,2
2020-04-03,1904,Stichtse Vecht,Utrecht,26,4
2020-04-03,1911,Hollands Kroon,Noord-Holland,27,2
2020-04-03,1916,Leidschendam-Voorburg,Zuid-Holland,28,2
2020-04-03,1924,Goeree-Overflakkee,Zuid-Holland,28,5
2020-04-03,1926,Pijnacker-Nootdorp,Zuid-Holland,28,3
2020-04-03,1930,Nissewaard,Zuid-Holland,28,4
2020-04-03,1931,Krimpenerwaard,Zuid-Holland,28,9
2020-04-03,1940,De Fryske Marren,Friesland,21,3
2020-04-03,1942,Gooise Meren,Noord-Holland,27,1
2020-04-03,1945,Berg en Dal,Gelderland,25,8
2020-04-03,1948,Meierijstad,Noord-Brabant,30,74
2020-04-03,1949,Waadhoeke,Friesland,21,1
2020-04-03,1950,Westerwolde,Groningen,20,0
2020-04-03,1952,Midden-Groningen,Groningen,20,1
2020-04-03,1954,Beekdaelen,Limburg,31,7
2020-04-03,1955,Montferland,Gelderland,25,2
2020-04-03,1959,Altena,Noord-Brabant,30,3
2020-04-03,1960,West Betuwe,Gelderland,25,3
2020-04-03,1961,Vijfheerenlanden,Utrecht,26,6
2020-04-03,1963,Hoeksche Waard,Zuid-Holland,28,5
2020-04-03,1966,Het Hogeland,Groningen,20,0
2020-04-03,1969,Westerkwartier,Groningen,20,1
2020-04-03,1970,Noardeast-Fryslân,Friesland,21,2
2020-04-03,1978,Molenlanden,Zuid-Holland,28,2
2020-04-04,-1,,,,4
2020-04-04,3,Appingedam,Groningen,20,0
2020-04-04,10,Delfzijl,Groningen,20,0
2020-04-04,14,Groningen,Groningen,20,2
2020-04-04,24,Loppersum,Groningen,20,0
2020-04-04,34,Almere,Flevoland,24,4
2020-04-04,37,Stadskanaal,Groningen,20,0
2020-04-04,47,Veendam,Groningen,20,0
2020-04-04,50,Zeewolde,Flevoland,24,0
2020-04-04,59,Achtkarspelen,Friesland,21,0
2020-04-04,60,Ameland,Friesland,21,0
2020-04-04,72,Harlingen,Friesland,21,0
2020-04-04,74,Heerenveen,Friesland,21,2
2020-04-04,80,Leeuwarden,Friesland,21,3
2020-04-04,85,Ooststellingwerf,Friesland,21,0
2020-04-04,86,Opsterland,Friesland,21,0
2020-04-04,88,Schiermonnikoog,Friesland,21,0
2020-04-04,90,Smallingerland,Friesland,21,1
2020-04-04,93,Terschelling,Friesland,21,0
2020-04-04,96,Vlieland,Friesland,21,0
2020-04-04,98,Weststellingwerf,Friesland,21,1
2020-04-04,106,Assen,Drenthe,22,2
2020-04-04,109,Coevorden,Drenthe,22,0
2020-04-04,114,Emmen,Drenthe,22,3
2020-04-04,118,Hoogeveen,Drenthe,22,0
2020-04-04,119,Meppel,Drenthe,22,2
2020-04-04,141,Almelo,Overijssel,23,2
2020-04-04,147,Borne,Overijssel,23,4
2020-04-04,148,Dalfsen,Overijssel,23,2
2020-04-04,150,Deventer,Overijssel,23,19
2020-04-04,153,Enschede,Overijssel,23,7
2020-04-04,158,Haaksbergen,Overijssel,23,0
2020-04-04,160,Hardenberg,Overijssel,23,2
2020-04-04,163,Hellendoorn,Overijssel,23,0
2020-04-04,164,Hengelo,Overijssel,23,4
2020-04-04,166,Kampen,Overijssel,23,8
2020-04-04,168,Losser,Overijssel,23,0
2020-04-04,171,Noordoostpolder,Flevoland,24,1
2020-04-04,173,Oldenzaal,Overijssel,23,5
2020-04-04,175,Ommen,Overijssel,23,1
2020-04-04,177,Raalte,Overijssel,23,6
2020-04-04,180,Staphorst,Overijssel,23,1
2020-04-04,183,Tubbergen,Overijssel,23,0
2020-04-04,184,Urk,Flevoland,24,3
2020-04-04,189,Wierden,Overijssel,23,3
2020-04-04,193,Zwolle,Overijssel,23,16
2020-04-04,197,Aalten,Gelderland,25,1
2020-04-04,200,Apeldoorn,Gelderland,25,6
2020-04-04,202,Arnhem,Gelderland,25,7
2020-04-04,203,Barneveld,Gelderland,25,2
2020-04-04,209,Beuningen,Gelderland,25,4
2020-04-04,213,Brummen,Gelderland,25,1
2020-04-04,214,Buren,Gelderland,25,1
2020-04-04,216,Culemborg,Gelderland,25,4
2020-04-04,221,Doesburg,Gelderland,25,2
2020-04-04,222,Doetinchem,Gelderland,25,3
2020-04-04,225,Druten,Gelderland,25,1
2020-04-04,226,Duiven,Gelderland,25,0
2020-04-04,228,Ede,Gelderland,25,9
2020-04-04,230,Elburg,Gelderland,25,0
2020-04-04,232,Epe,Gelderland,25,6
2020-04-04,233,Ermelo,Gelderland,25,5
2020-04-04,243,Harderwijk,Gelderland,25,3
2020-04-04,244,Hattem,Gelderland,25,1
2020-04-04,246,Heerde,Gelderland,25,10
2020-04-04,252,Heumen,Gelderland,25,2
2020-04-04,262,Lochem,Gelderland,25,2
2020-04-04,263,Maasdriel,Gelderland,25,1
2020-04-04,267,Nijkerk,Gelderland,25,2
2020-04-04,268,Nijmegen,Gelderland,25,20
2020-04-04,269,Oldebroek,Gelderland,25,7
2020-04-04,273,Putten,Gelderland,25,0
2020-04-04,274,Renkum,Gelderland,25,0
2020-04-04,275,Rheden,Gelderland,25,8
2020-04-04,277,Rozendaal,Gelderland,25,0
2020-04-04,279,Scherpenzeel,Gelderland,25,1
2020-04-04,281,Tiel,Gelderland,25,5
2020-04-04,285,Voorst,Gelderland,25,5
2020-04-04,289,Wageningen,Gelderland,25,3
2020-04-04,293,Westervoort,Gelderland,25,1
2020-04-04,294,Winterswijk,Gelderland,25,0
2020-04-04,296,Wijchen,Gelderland,25,6
2020-04-04,297,Zaltbommel,Gelderland,25,3
2020-04-04,299,Zevenaar,Gelderland,25,2
2020-04-04,301,Zutphen,Gelderland,25,6
2020-04-04,302,Nunspeet,Gelderland,25,8
2020-04-04,303,Dronten,Flevoland,24,1
2020-04-04,307,Amersfoort,Utrecht,26,9
2020-04-04,308,Baarn,Utrecht,26,0
2020-04-04,310,De Bilt,Utrecht,26,2
2020-04-04,312,Bunnik,Utrecht,26,0
