dep,jour,p,t,cl_age90
84,2020-05-13,0,39,49
84,2020-05-13,0,35,59
84,2020-05-13,1,32,69
84,2020-05-13,0,20,79
84,2020-05-13,0,6,89
84,2020-05-13,0,12,90
85,2020-05-13,6,449,0
85,2020-05-13,0,27,09
85,2020-05-13,0,18,19
85,2020-05-13,1,39,29
85,2020-05-13,0,63,39
85,2020-05-13,1,71,49
85,2020-05-13,1,53,59
85,2020-05-13,1,35,69
85,2020-05-13,1,30,79
85,2020-05-13,1,48,89
85,2020-05-13,0,65,90
86,2020-05-13,11,631,0
86,2020-05-13,0,13,09
86,2020-05-13,0,23,19
86,2020-05-13,3,69,29
86,2020-05-13,0,104,39
86,2020-05-13,3,116,49
86,2020-05-13,3,90,59
86,2020-05-13,1,34,69
86,2020-05-13,1,28,79
86,2020-05-13,0,65,89
86,2020-05-13,0,89,90
87,2020-05-13,1,142,0
87,2020-05-13,0,9,09
87,2020-05-13,0,12,19
87,2020-05-13,0,21,29
87,2020-05-13,0,20,39
87,2020-05-13,1,23,49
87,2020-05-13,0,18,59
87,2020-05-13,0,11,69
87,2020-05-13,0,8,79
87,2020-05-13,0,10,89
87,2020-05-13,0,10,90
88,2020-05-13,9,236,0
88,2020-05-13,0,7,09
88,2020-05-13,0,3,19
88,2020-05-13,0,30,29
88,2020-05-13,0,32,39
88,2020-05-13,2,35,49
88,2020-05-13,2,42,59
88,2020-05-13,2,30,69
88,2020-05-13,0,22,79
88,2020-05-13,2,21,89
88,2020-05-13,1,14,90
89,2020-05-13,4,384,0
89,2020-05-13,0,8,09
89,2020-05-13,0,11,19
89,2020-05-13,1,29,29
89,2020-05-13,0,41,39
89,2020-05-13,0,53,49
89,2020-05-13,0,50,59
89,2020-05-13,2,69,69
89,2020-05-13,0,43,79
89,2020-05-13,0,56,89
89,2020-05-13,1,24,90
90,2020-05-13,0,60,0
90,2020-05-13,0,1,09
90,2020-05-13,0,5,19
90,2020-05-13,0,8,29
90,2020-05-13,0,6,39
90,2020-05-13,0,10,49
90,2020-05-13,0,12,59
90,2020-05-13,0,7,69
90,2020-05-13,0,1,79
90,2020-05-13,0,8,89
90,2020-05-13,0,2,90
91,2020-05-13,30,968,0
91,2020-05-13,0,26,09
91,2020-05-13,1,47,19
91,2020-05-13,2,131,29
91,2020-05-13,3,136,39
91,2020-05-13,3,158,49
91,2020-05-13,2,139,59
91,2020-05-13,5,94,69
91,2020-05-13,4,80,79
91,2020-05-13,3,73,89
91,2020-05-13,7,57,90
92,2020-05-13,21,1048,0
92,2020-05-13,0,44,09
92,2020-05-13,0,29,19
92,2020-05-13,2,119,29
92,2020-05-13,3,154,39
92,2020-05-13,3,151,49
92,2020-05-13,2,165,59
92,2020-05-13,3,119,69
92,2020-05-13,1,71,79
92,2020-05-13,3,98,89
92,2020-05-13,4,69,90
93,2020-05-13,79,802,0
93,2020-05-13,3,16,09
93,2020-05-13,3,34,19
93,2020-05-13,4,94,29
93,2020-05-13,11,124,39
93,2020-05-13,13,104,49
93,2020-05-13,10,127,59
93,2020-05-13,8,121,69
93,2020-05-13,10,74,79
93,2020-05-13,7,73,89
93,2020-05-13,10,33,90
94,2020-05-13,30,1116,0
94,2020-05-13,0,19,09
94,2020-05-13,1,42,19
94,2020-05-13,3,143,29
94,2020-05-13,8,170,39
94,2020-05-13,4,170,49
94,2020-05-13,4,167,59
94,2020-05-13,0,120,69
94,2020-05-13,2,90,79
94,2020-05-13,3,107,89
94,2020-05-13,5,70,90
95,2020-05-13,25,549,0
95,2020-05-13,0,15,09
95,2020-05-13,0,22,19
95,2020-05-13,5,75,29
95,2020-05-13,3,99,39
95,2020-05-13,3,98,49
95,2020-05-13,3,112,59
95,2020-05-13,2,42,69
95,2020-05-13,0,35,79
95,2020-05-13,5,27,89
95,2020-05-13,4,20,90
971,2020-05-13,0,26,0
971,2020-05-13,0,0,09
971,2020-05-13,0,1,19
971,2020-05-13,0,1,29
971,2020-05-13,0,6,39
971,2020-05-13,0,3,49
971,2020-05-13,0,7,59
971,2020-05-13,0,2,69
971,2020-05-13,0,5,79
971,2020-05-13,0,1,89
971,2020-05-13,0,0,90
972,2020-05-13,4,77,0
972,2020-05-13,0,4,09
972,2020-05-13,0,5,19
972,2020-05-13,0,12,29
972,2020-05-13,0,9,39
972,2020-05-13,1,9,49
972,2020-05-13,2,21,59
972,2020-05-13,1,7,69
972,2020-05-13,0,4,79
972,2020-05-13,0,4,89
972,2020-05-13,0,1,90
973,2020-05-13,0,2,0
973,2020-05-13,0,0,09
973,2020-05-13,0,0,19
973,2020-05-13,0,0,29
973,2020-05-13,0,1,39
973,2020-05-13,0,0,49
973,2020-05-13,0,1,59
973,2020-05-13,0,0,69
973,2020-05-13,0,0,79
973,2020-05-13,0,0,89
973,2020-05-13,0,0,90
974,2020-05-13,1,355,0
974,2020-05-13,0,7,09
974,2020-05-13,0,22,19
974,2020-05-13,1,53,29
974,2020-05-13,0,56,39
974,2020-05-13,0,51,49
974,2020-05-13,0,58,59
974,2020-05-13,0,50,69
974,2020-05-13,0,43,79
974,2020-05-13,0,12,89
974,2020-05-13,0,3,90
975,2020-05-13,0,0,0
975,2020-05-13,0,0,09
975,2020-05-13,0,0,19
975,2020-05-13,0,0,29
975,2020-05-13,0,0,39
975,2020-05-13,0,0,49
975,2020-05-13,0,0,59
975,2020-05-13,0,0,69
975,2020-05-13,0,0,79
975,2020-05-13,0,0,89
975,2020-05-13,0,0,90
976,2020-05-13,9,24,0
976,2020-05-13,0,0,09
976,2020-05-13,1,1,19
976,2020-05-13,2,4,29
976,2020-05-13,1,5,39
976,2020-05-13,1,4,49
976,2020-05-13,3,8,59
976,2020-05-13,1,1,69
976,2020-05-13,0,1,79
976,2020-05-13,0,0,89
976,2020-05-13,0,0,90
977,2020-05-13,0,0,0
977,2020-05-13,0,0,09
977,2020-05-13,0,0,19
977,2020-05-13,0,0,29
977,2020-05-13,0,0,39
977,2020-05-13,0,0,49
977,2020-05-13,0,0,59
977,2020-05-13,0,0,69
977,2020-05-13,0,0,79
977,2020-05-13,0,0,89
977,2020-05-13,0,0,90
978,2020-05-13,0,1,0
978,2020-05-13,0,0,09
978,2020-05-13,0,0,19
978,2020-05-13,0,0,29
978,2020-05-13,0,1,39
978,2020-05-13,0,0,49
978,2020-05-13,0,0,59
978,2020-05-13,0,0,69
978,2020-05-13,0,0,79
978,2020-05-13,0,0,89
978,2020-05-13,0,0,90
01,2020-05-14,9,437,0
01,2020-05-14,0,27,09
01,2020-05-14,6,35,19
01,2020-05-14,1,44,29
01,2020-05-14,0,83,39
01,2020-05-14,1,70,49
01,2020-05-14,1,79,59
01,2020-05-14,0,42,69
01,2020-05-14,0,30,79
01,2020-05-14,0,17,89
01,2020-05-14,0,10,90
02,2020-05-14,15,526,0
02,2020-05-14,0,6,09
02,2020-05-14,1,6,19
02,2020-05-14,2,51,29
02,2020-05-14,0,77,39
02,2020-05-14,2,87,49
02,2020-05-14,3,73,59
02,2020-05-14,1,57,69
02,2020-05-14,0,35,79
02,2020-05-14,4,70,89
02,2020-05-14,1,62,90
03,2020-05-14,2,148,0
03,2020-05-14,0,4,09
03,2020-05-14,0,11,19
03,2020-05-14,0,19,29
03,2020-05-14,0,17,39
03,2020-05-14,0,16,49
03,2020-05-14,0,23,59
03,2020-05-14,0,18,69
03,2020-05-14,1,14,79
03,2020-05-14,0,17,89
03,2020-05-14,1,8,90
04,2020-05-14,2,117,0
04,2020-05-14,1,3,09
04,2020-05-14,0,4,19
04,2020-05-14,1,12,29
04,2020-05-14,0,9,39
04,2020-05-14,0,14,49
04,2020-05-14,0,18,59
04,2020-05-14,0,17,69
04,2020-05-14,0,23,79
04,2020-05-14,0,14,89
04,2020-05-14,0,3,90
05,2020-05-14,7,67,0
05,2020-05-14,0,1,09
05,2020-05-14,0,0,19
05,2020-05-14,1,7,29
05,2020-05-14,0,11,39
05,2020-05-14,1,10,49
05,2020-05-14,0,10,59
05,2020-05-14,0,9,69
05,2020-05-14,1,6,79
05,2020-05-14,3,8,89
05,2020-05-14,1,4,90
06,2020-05-14,24,768,0
06,2020-05-14,0,14,09
06,2020-05-14,1,20,19
06,2020-05-14,1,72,29
06,2020-05-14,0,92,39
06,2020-05-14,4,110,49
06,2020-05-14,3,118,59
06,2020-05-14,4,103,69
06,2020-05-14,2,93,79
06,2020-05-14,3,74,89
06,2020-05-14,6,59,90
07,2020-05-14,4,134,0
07,2020-05-14,0,3,09
07,2020-05-14,0,6,19
07,2020-05-14,0,7,29
07,2020-05-14,0,17,39
07,2020-05-14,0,19,49
07,2020-05-14,0,19,59
07,2020-05-14,0,18,69
07,2020-05-14,2,14,79
07,2020-05-14,1,17,89
07,2020-05-14,1,14,90
08,2020-05-14,2,108,0
08,2020-05-14,0,8,09
08,2020-05-14,0,9,19
08,2020-05-14,0,22,29
08,2020-05-14,1,15,39
08,2020-05-14,0,11,49
08,2020-05-14,0,17,59
08,2020-05-14,0,9,69
08,2020-05-14,0,8,79
08,2020-05-14,0,6,89
08,2020-05-14,1,3,90
09,2020-05-14,0,68,0
09,2020-05-14,0,3,09
09,2020-05-14,0,2,19
09,2020-05-14,0,9,29
09,2020-05-14,0,8,39
09,2020-05-14,0,11,49
09,2020-05-14,0,13,59
09,2020-05-14,0,4,69
09,2020-05-14,0,7,79
09,2020-05-14,0,9,89
09,2020-05-14,0,2,90
10,2020-05-14,0,191,0
10,2020-05-14,0,1,09
10,2020-05-14,0,8,19
10,2020-05-14,0,38,29
10,2020-05-14,0,30,39
10,2020-05-14,0,19,49
10,2020-05-14,0,28,59
10,2020-05-14,0,27,69
10,2020-05-14,0,13,79
10,2020-05-14,0,11,89
10,2020-05-14,0,16,90
11,2020-05-14,34,315,0
11,2020-05-14,0,8,09
11,2020-05-14,1,10,19
11,2020-05-14,22,54,29
11,2020-05-14,4,45,39
11,2020-05-14,2,42,49
11,2020-05-14,2,28,59
11,2020-05-14,0,35,69
11,2020-05-14,0,29,79
11,2020-05-14,0,34,89
11,2020-05-14,2,28,90
12,2020-05-14,14,124,0
12,2020-05-14,0,9,09
12,2020-05-14,1,9,19
12,2020-05-14,2,11,29
12,2020-05-14,0,19,39
12,2020-05-14,1,13,49
12,2020-05-14,1,21,59
12,2020-05-14,6,19,69
12,2020-05-14,0,10,79
12,2020-05-14,3,11,89
12,2020-05-14,0,2,90
13,2020-05-14,50,3169,0
13,2020-05-14,1,71,09
13,2020-05-14,3,99,19
13,2020-05-14,4,344,29
13,2020-05-14,4,406,39
13,2020-05-14,4,445,49
13,2020-05-14,4,523,59
13,2020-05-14,4,408,69
13,2020-05-14,8,330,79
13,2020-05-14,8,295,89
13,2020-05-14,9,209,90
14,2020-05-14,7,482,0
14,2020-05-14,0,19,09
14,2020-05-14,0,17,19
14,2020-05-14,0,54,29
14,2020-05-14,2,75,39
14,2020-05-14,0,58,49
14,2020-05-14,0,67,59
14,2020-05-14,1,51,69
14,2020-05-14,1,60,79
14,2020-05-14,2,42,89
14,2020-05-14,0,13,90
15,2020-05-14,2,54,0
15,2020-05-14,0,4,09
15,2020-05-14,0,3,19
15,2020-05-14,1,5,29
15,2020-05-14,1,4,39
15,2020-05-14,0,4,49
15,2020-05-14,0,9,59
15,2020-05-14,0,12,69
15,2020-05-14,0,1,79
15,2020-05-14,0,1,89
15,2020-05-14,0,1,90
16,2020-05-14,2,159,0
16,2020-05-14,0,4,09
16,2020-05-14,0,7,19
16,2020-05-14,0,22,29
16,2020-05-14,0,27,39
16,2020-05-14,2,25,49
16,2020-05-14,0,22,59
16,2020-05-14,0,17,69
16,2020-05-14,0,7,79
16,2020-05-14,0,20,89
16,2020-05-14,0,8,90
17,2020-05-14,0,238,0
17,2020-05-14,0,6,09
17,2020-05-14,0,12,19
17,2020-05-14,0,20,29
17,2020-05-14,0,30,39
17,2020-05-14,0,18,49
17,2020-05-14,0,33,59
17,2020-05-14,0,20,69
17,2020-05-14,0,18,79
17,2020-05-14,0,38,89
17,2020-05-14,0,43,90
18,2020-05-14,1,91,0
18,2020-05-14,0,4,09
18,2020-05-14,0,6,19
18,2020-05-14,0,16,29
18,2020-05-14,0,7,39
18,2020-05-14,0,10,49
18,2020-05-14,0,13,59
18,2020-05-14,0,16,69
18,2020-05-14,0,11,79
18,2020-05-14,1,6,89
18,2020-05-14,0,2,90
19,2020-05-14,1,243,0
19,2020-05-14,0,3,09
19,2020-05-14,0,4,19
19,2020-05-14,0,21,29
19,2020-05-14,0,12,39
19,2020-05-14,0,17,49
19,2020-05-14,0,21,59
19,2020-05-14,1,19,69
19,2020-05-14,0,32,79
19,2020-05-14,0,52,89
19,2020-05-14,0,62,90
21,2020-05-14,6,328,0
21,2020-05-14,0,13,09
21,2020-05-14,0,6,19
21,2020-05-14,0,50,29
21,2020-05-14,0,52,39
21,2020-05-14,0,33,49
21,2020-05-14,0,43,59
21,2020-05-14,1,40,69
21,2020-05-14,1,32,79
21,2020-05-14,1,30,89
21,2020-05-14,3,23,90
22,2020-05-14,6,261,0
22,2020-05-14,1,14,09
22,2020-05-14,1,21,19
22,2020-05-14,0,21,29
22,2020-05-14,0,40,39
22,2020-05-14,1,36,49
22,2020-05-14,2,32,59
22,2020-05-14,0,27,69
22,2020-05-14,0,27,79
22,2020-05-14,1,27,89
22,2020-05-14,0,12,90
23,2020-05-14,1,158,0
23,2020-05-14,0,2,09
23,2020-05-14,0,2,19
23,2020-05-14,0,29,29
23,2020-05-14,0,28,39
23,2020-05-14,0,40,49
23,2020-05-14,0,29,59
23,2020-05-14,0,13,69
23,2020-05-14,0,5,79
23,2020-05-14,0,7,89
23,2020-05-14,1,3,90
24,2020-05-14,2,113,0
24,2020-05-14,0,2,09
24,2020-05-14,0,5,19
24,2020-05-14,0,8,29
24,2020-05-14,0,14,39
24,2020-05-14,1,30,49
24,2020-05-14,0,19,59
24,2020-05-14,1,12,69
24,2020-05-14,0,9,79
24,2020-05-14,0,10,89
24,2020-05-14,0,3,90
25,2020-05-14,5,357,0
25,2020-05-14,0,12,09
25,2020-05-14,1,24,19
25,2020-05-14,0,50,29
25,2020-05-14,1,53,39
25,2020-05-14,0,43,49
25,2020-05-14,0,54,59
25,2020-05-14,1,38,69
25,2020-05-14,0,25,79
25,2020-05-14,1,30,89
25,2020-05-14,1,14,90
26,2020-05-14,9,250,0
26,2020-05-14,0,13,09
26,2020-05-14,0,15,19
26,2020-05-14,0,26,29
26,2020-05-14,0,32,39
26,2020-05-14,0,29,49
26,2020-05-14,1,34,59
26,2020-05-14,1,19,69
26,2020-05-14,1,20,79
26,2020-05-14,5,34,89
26,2020-05-14,1,28,90
27,2020-05-14,5,175,0
27,2020-05-14,0,8,09
27,2020-05-14,0,11,19
27,2020-05-14,0,26,29
27,2020-05-14,0,22,39
27,2020-05-14,1,32,49
27,2020-05-14,2,29,59
27,2020-05-14,0,18,69
27,2020-05-14,0,15,79
27,2020-05-14,1,10,89
27,2020-05-14,0,3,90
28,2020-05-14,7,188,0
28,2020-05-14,0,9,09
28,2020-05-14,0,11,19
28,2020-05-14,0,22,29
28,2020-05-14,0,26,39
28,2020-05-14,2,30,49
28,2020-05-14,1,28,59
28,2020-05-14,0,25,69
28,2020-05-14,1,15,79
28,2020-05-14,2,15,89
28,2020-05-14,1,6,90
29,2020-05-14,1,284,0
29,2020-05-14,0,27,09
29,2020-05-14,0,11,19
29,2020-05-14,0,26,29
29,2020-05-14,0,61,39
29,2020-05-14,1,39,49
29,2020-05-14,0,35,59
29,2020-05-14,0,35,69
29,2020-05-14,0,21,79
29,2020-05-14,0,19,89
29,2020-05-14,0,9,90
2A,2020-05-14,2,159,0
2A,2020-05-14,0,2,09
2A,2020-05-14,0,8,19
2A,2020-05-14,0,15,29
2A,2020-05-14,0,15,39
2A,2020-05-14,0,28,49
2A,2020-05-14,1,29,59
2A,2020-05-14,0,24,69
2A,2020-05-14,0,19,79
2A,2020-05-14,1,15,89
2A,2020-05-14,0,3,90
2B,2020-05-14,1,161,0
2B,2020-05-14,0,1,09
2B,2020-05-14,0,10,19
2B,2020-05-14,0,21,29
2B,2020-05-14,1,21,39
2B,2020-05-14,0,25,49
2B,2020-05-14,0,30,59
2B,2020-05-14,0,23,69
2B,2020-05-14,0,15,79
2B,2020-05-14,0,10,89
2B,2020-05-14,0,3,90
30,2020-05-14,18,536,0
30,2020-05-14,0,15,09
30,2020-05-14,1,23,19
30,2020-05-14,0,45,29
30,2020-05-14,0,48,39
30,2020-05-14,1,75,49
30,2020-05-14,1,72,59
30,2020-05-14,1,58,69
30,2020-05-14,1,52,79
30,2020-05-14,7,81,89
30,2020-05-14,6,62,90
31,2020-05-14,9,1025,0
31,2020-05-14,0,41,09
31,2020-05-14,0,35,19
31,2020-05-14,2,164,29
31,2020-05-14,1,153,39
31,2020-05-14,0,168,49
31,2020-05-14,3,139,59
31,2020-05-14,3,91,69
31,2020-05-14,0,85,79
31,2020-05-14,0,89,89
31,2020-05-14,0,43,90
32,2020-05-14,3,148,0
32,2020-05-14,0,4,09
32,2020-05-14,0,9,19
32,2020-05-14,1,14,29
32,2020-05-14,0,17,39
32,2020-05-14,0,18,49
32,2020-05-14,1,30,59
32,2020-05-14,0,6,69
32,2020-05-14,0,13,79
32,2020-05-14,0,17,89
32,2020-05-14,1,15,90
33,2020-05-14,5,770,0
33,2020-05-14,0,51,09
33,2020-05-14,0,41,19
33,2020-05-14,0,125,29
33,2020-05-14,0,137,39
33,2020-05-14,1,128,49
33,2020-05-14,1,91,59
33,2020-05-14,0,57,69
33,2020-05-14,2,58,79
33,2020-05-14,0,42,89
33,2020-05-14,1,21,90
34,2020-05-14,7,929,0
34,2020-05-14,0,38,09
34,2020-05-14,0,44,19
34,2020-05-14,2,117,29
34,2020-05-14,0,112,39
34,2020-05-14,0,112,49
34,2020-05-14,0,113,59
34,2020-05-14,0,121,69
34,2020-05-14,2,132,79
34,2020-05-14,1,106,89
34,2020-05-14,2,34,90
35,2020-05-14,8,505,0
35,2020-05-14,1,53,09
35,2020-05-14,1,32,19
35,2020-05-14,1,73,29
35,2020-05-14,2,95,39
35,2020-05-14,2,67,49
35,2020-05-14,0,68,59
35,2020-05-14,1,37,69
35,2020-05-14,0,25,79
35,2020-05-14,0,15,89
35,2020-05-14,0,40,90
36,2020-05-14,1,77,0
36,2020-05-14,0,3,09
36,2020-05-14,0,2,19
36,2020-05-14,0,16,29
36,2020-05-14,0,10,39
36,2020-05-14,0,16,49
36,2020-05-14,0,18,59
36,2020-05-14,0,2,69
36,2020-05-14,1,5,79
36,2020-05-14,0,3,89
36,2020-05-14,0,1,90
37,2020-05-14,5,411,0
37,2020-05-14,0,11,09
37,2020-05-14,0,30,19
37,2020-05-14,1,57,29
37,2020-05-14,1,61,39
37,2020-05-14,1,66,49
37,2020-05-14,0,59,59
37,2020-05-14,1,50,69
37,2020-05-14,0,40,79
37,2020-05-14,0,18,89
37,2020-05-14,1,15,90
38,2020-05-14,12,630,0
38,2020-05-14,0,41,09
38,2020-05-14,3,46,19
38,2020-05-14,3,85,29
38,2020-05-14,0,92,39
38,2020-05-14,3,96,49
38,2020-05-14,1,87,59
38,2020-05-14,0,73,69
38,2020-05-14,0,48,79
38,2020-05-14,0,38,89
38,2020-05-14,2,24,90
39,2020-05-14,0,127,0
39,2020-05-14,0,3,09
39,2020-05-14,0,5,19
39,2020-05-14,0,9,29
39,2020-05-14,0,21,39
39,2020-05-14,0,17,49
39,2020-05-14,0,27,59
39,2020-05-14,0,11,69
39,2020-05-14,0,14,79
39,2020-05-14,0,13,89
39,2020-05-14,0,4,90
40,2020-05-14,2,152,0
40,2020-05-14,0,4,09
40,2020-05-14,1,18,19
40,2020-05-14,0,17,29
40,2020-05-14,0,29,39
40,2020-05-14,0,24,49
40,2020-05-14,0,21,59
40,2020-05-14,0,14,69
40,2020-05-14,0,15,79
40,2020-05-14,0,7,89
40,2020-05-14,1,3,90
41,2020-05-14,2,114,0
41,2020-05-14,0,3,09
41,2020-05-14,0,6,19
41,2020-05-14,0,17,29
41,2020-05-14,0,15,39
41,2020-05-14,0,15,49
41,2020-05-14,0,20,59
41,2020-05-14,0,7,69
41,2020-05-14,0,9,79
41,2020-05-14,0,15,89
41,2020-05-14,2,7,90
42,2020-05-14,15,426,0
42,2020-05-14,0,19,09
42,2020-05-14,0,28,19
42,2020-05-14,1,61,29
42,2020-05-14,1,57,39
42,2020-05-14,3,56,49
42,2020-05-14,2,78,59
42,2020-05-14,1,54,69
42,2020-05-14,1,25,79
42,2020-05-14,4,38,89
42,2020-05-14,2,10,90
43,2020-05-14,1,74,0
43,2020-05-14,0,4,09
43,2020-05-14,0,2,19
43,2020-05-14,0,9,29
43,2020-05-14,0,10,39
43,2020-05-14,1,13,49
43,2020-05-14,0,11,59
43,2020-05-14,0,5,69
43,2020-05-14,0,6,79
43,2020-05-14,0,10,89
43,2020-05-14,0,1,90
44,2020-05-14,6,604,0
44,2020-05-14,0,49,09
44,2020-05-14,0,39,19
44,2020-05-14,2,102,29
44,2020-05-14,2,94,39
44,2020-05-14,0,98,49
44,2020-05-14,1,72,59
44,2020-05-14,0,52,69
44,2020-05-14,0,39,79
44,2020-05-14,1,40,89
44,2020-05-14,0,19,90
45,2020-05-14,17,635,0
45,2020-05-14,2,24,09
45,2020-05-14,0,28,19
45,2020-05-14,2,70,29
45,2020-05-14,2,80,39
45,2020-05-14,3,87,49
45,2020-05-14,1,72,59
45,2020-05-14,1,63,69
45,2020-05-14,1,53,79
45,2020-05-14,4,85,89
45,2020-05-14,1,73,90
46,2020-05-14,1,66,0
46,2020-05-14,0,0,09
46,2020-05-14,0,3,19
46,2020-05-14,0,3,29
46,2020-05-14,0,4,39
46,2020-05-14,0,14,49
46,2020-05-14,1,14,59
46,2020-05-14,0,9,69
46,2020-05-14,0,8,79
46,2020-05-14,0,7,89
46,2020-05-14,0,4,90
47,2020-05-14,1,151,0
47,2020-05-14,0,9,09
47,2020-05-14,0,6,19
47,2020-05-14,0,13,29
47,2020-05-14,1,20,39
47,2020-05-14,0,24,49
47,2020-05-14,0,30,59
47,2020-05-14,0,17,69
47,2020-05-14,0,10,79
47,2020-05-14,0,14,89
47,2020-05-14,0,8,90
48,2020-05-14,0,50,0
48,2020-05-14,0,1,09
48,2020-05-14,0,4,19
48,2020-05-14,0,4,29
48,2020-05-14,0,4,39
48,2020-05-14,0,3,49
48,2020-05-14,0,3,59
48,2020-05-14,0,8,69
48,2020-05-14,0,6,79
48,2020-05-14,0,5,89
48,2020-05-14,0,6,90
49,2020-05-14,11,518,0
49,2020-05-14,0,15,09
49,2020-05-14,0,32,19
49,2020-05-14,1,76,29
49,2020-05-14,1,76,39
49,2020-05-14,1,82,49
49,2020-05-14,0,72,59
49,2020-05-14,0,29,69
49,2020-05-14,1,35,79
49,2020-05-14,7,49,89
49,2020-05-14,0,26,90
50,2020-05-14,1,202,0
50,2020-05-14,0,9,09
50,2020-05-14,0,14,19
50,2020-05-14,0,25,29
50,2020-05-14,0,27,39
50,2020-05-14,0,35,49
50,2020-05-14,1,21,59
50,2020-05-14,0,22,69
50,2020-05-14,0,22,79
50,2020-05-14,0,14,89
50,2020-05-14,0,12,90
51,2020-05-14,11,423,0
51,2020-05-14,0,8,09
51,2020-05-14,1,19,19
51,2020-05-14,1,46,29
51,2020-05-14,0,50,39
51,2020-05-14,0,58,49
51,2020-05-14,0,65,59
51,2020-05-14,0,38,69
51,2020-05-14,3,47,79
51,2020-05-14,4,55,89
51,2020-05-14,2,27,90
52,2020-05-14,1,119,0
52,2020-05-14,0,4,09
52,2020-05-14,0,5,19
52,2020-05-14,0,10,29
52,2020-05-14,0,21,39
52,2020-05-14,0,10,49
52,2020-05-14,1,16,59
52,2020-05-14,0,12,69
52,2020-05-14,0,8,79
52,2020-05-14,0,16,89
52,2020-05-14,0,17,90
53,2020-05-14,2,102,0
53,2020-05-14,0,6,09
53,2020-05-14,0,7,19
53,2020-05-14,1,17,29
53,2020-05-14,0,16,39
53,2020-05-14,1,14,49
53,2020-05-14,0,11,59
53,2020-05-14,0,9,69
53,2020-05-14,0,7,79
53,2020-05-14,0,6,89
53,2020-05-14,0,5,90
54,2020-05-14,9,577,0
54,2020-05-14,0,12,09
54,2020-05-14,0,29,19
54,2020-05-14,1,68,29
54,2020-05-14,0,72,39
54,2020-05-14,4,93,49
54,2020-05-14,1,97,59
54,2020-05-14,1,70,69
54,2020-05-14,1,81,79
54,2020-05-14,1,39,89
54,2020-05-14,0,15,90
55,2020-05-14,8,249,0
55,2020-05-14,0,6,09
55,2020-05-14,0,8,19
55,2020-05-14,1,33,29
55,2020-05-14,0,35,39
55,2020-05-14,4,40,49
55,2020-05-14,1,41,59
55,2020-05-14,0,39,69
55,2020-05-14,2,25,79
55,2020-05-14,0,13,89
55,2020-05-14,0,8,90
56,2020-05-14,2,165,0
56,2020-05-14,0,15,09
56,2020-05-14,0,9,19
56,2020-05-14,0,21,29
56,2020-05-14,0,33,39
56,2020-05-14,1,15,49
56,2020-05-14,1,27,59
56,2020-05-14,0,17,69
56,2020-05-14,0,13,79
56,2020-05-14,0,8,89
56,2020-05-14,0,4,90
57,2020-05-14,34,1122,0
57,2020-05-14,0,21,09
57,2020-05-14,0,34,19
57,2020-05-14,6,130,29
57,2020-05-14,2,131,39
57,2020-05-14,3,137,49
57,2020-05-14,5,153,59
57,2020-05-14,2,100,69
57,2020-05-14,3,97,79
57,2020-05-14,6,174,89
57,2020-05-14,7,126,90
58,2020-05-14,0,93,0
58,2020-05-14,0,1,09
58,2020-05-14,0,0,19
58,2020-05-14,0,9,29
58,2020-05-14,0,12,39
58,2020-05-14,0,6,49
58,2020-05-14,0,8,59
58,2020-05-14,0,16,69
58,2020-05-14,0,12,79
58,2020-05-14,0,15,89
58,2020-05-14,0,13,90
59,2020-05-14,40,1614,0
59,2020-05-14,1,43,09
59,2020-05-14,1,61,19
59,2020-05-14,4,195,29
59,2020-05-14,3,242,39
59,2020-05-14,4,213,49
59,2020-05-14,10,195,59
59,2020-05-14,2,136,69
59,2020-05-14,1,123,79
59,2020-05-14,4,184,89
59,2020-05-14,8,160,90
60,2020-05-14,17,400,0
60,2020-05-14,0,9,09
60,2020-05-14,0,6,19
60,2020-05-14,1,31,29
60,2020-05-14,0,50,39
60,2020-05-14,2,58,49
60,2020-05-14,2,54,59
60,2020-05-14,0,51,69
60,2020-05-14,1,57,79
60,2020-05-14,5,50,89
60,2020-05-14,6,33,90
61,2020-05-14,5,129,0
61,2020-05-14,0,5,09
61,2020-05-14,0,3,19
61,2020-05-14,0,7,29
61,2020-05-14,0,12,39
61,2020-05-14,0,10,49
61,2020-05-14,1,18,59
61,2020-05-14,1,17,69
61,2020-05-14,0,17,79
61,2020-05-14,1,26,89
61,2020-05-14,2,12,90
62,2020-05-14,13,480,0
62,2020-05-14,0,17,09
62,2020-05-14,0,29,19
62,2020-05-14,1,63,29
62,2020-05-14,2,71,39
62,2020-05-14,0,68,49
62,2020-05-14,4,88,59
62,2020-05-14,2,65,69
62,2020-05-14,3,42,79
62,2020-05-14,0,27,89
62,2020-05-14,1,9,90
63,2020-05-14,3,537,0
63,2020-05-14,0,15,09
63,2020-05-14,0,21,19
63,2020-05-14,0,81,29
63,2020-05-14,0,89,39
63,2020-05-14,0,82,49
63,2020-05-14,1,100,59
63,2020-05-14,0,54,69
63,2020-05-14,2,54,79
63,2020-05-14,0,29,89
63,2020-05-14,0,10,90
64,2020-05-14,0,416,0
64,2020-05-14,0,22,09
64,2020-05-14,0,19,19
64,2020-05-14,0,60,29
64,2020-05-14,0,67,39
64,2020-05-14,0,77,49
64,2020-05-14,0,68,59
64,2020-05-14,0,36,69
64,2020-05-14,0,26,79
64,2020-05-14,0,32,89
64,2020-05-14,0,9,90
