Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal
2020-05-06,534,Hillegom,Zuid-Holland,28,2
2020-05-06,537,Katwijk,Zuid-Holland,28,12
2020-05-06,542,Krimpen aan den IJssel,Zuid-Holland,28,7
2020-05-06,546,Leiden,Zuid-Holland,28,16
2020-05-06,547,Leiderdorp,Zuid-Holland,28,6
2020-05-06,553,Lisse,Zuid-Holland,28,2
2020-05-06,556,Maassluis,Zuid-Holland,28,3
2020-05-06,569,Nieuwkoop,Zuid-Holland,28,4
2020-05-06,575,Noordwijk,Zuid-Holland,28,2
2020-05-06,579,Oegstgeest,Zuid-Holland,28,3
2020-05-06,589,Oudewater,Utrecht,26,8
2020-05-06,590,Papendrecht,Zuid-Holland,28,6
2020-05-06,597,Ridderkerk,Zuid-Holland,28,12
2020-05-06,599,Rotterdam,Zuid-Holland,28,242
2020-05-06,603,Rijswijk,Zuid-Holland,28,18
2020-05-06,606,Schiedam,Zuid-Holland,28,15
2020-05-06,610,Sliedrecht,Zuid-Holland,28,5
2020-05-06,613,Albrandswaard,Zuid-Holland,28,7
2020-05-06,614,Westvoorne,Zuid-Holland,28,0
2020-05-06,622,Vlaardingen,Zuid-Holland,28,24
2020-05-06,626,Voorschoten,Zuid-Holland,28,6
2020-05-06,627,Waddinxveen,Zuid-Holland,28,6
2020-05-06,629,Wassenaar,Zuid-Holland,28,11
2020-05-06,632,Woerden,Utrecht,26,17
2020-05-06,637,Zoetermeer,Zuid-Holland,28,11
2020-05-06,638,Zoeterwoude,Zuid-Holland,28,0
2020-05-06,642,Zwijndrecht,Zuid-Holland,28,15
2020-05-06,654,Borsele,Zeeland,29,0
2020-05-06,664,Goes,Zeeland,29,10
2020-05-06,668,West Maas en Waal,Gelderland,25,9
2020-05-06,677,Hulst,Zeeland,29,4
2020-05-06,678,Kapelle,Zeeland,29,1
2020-05-06,687,Middelburg,Zeeland,29,7
2020-05-06,703,Reimerswaal,Zeeland,29,2
2020-05-06,715,Terneuzen,Zeeland,29,3
2020-05-06,716,Tholen,Zeeland,29,14
2020-05-06,717,Veere,Zeeland,29,2
2020-05-06,718,Vlissingen,Zeeland,29,5
2020-05-06,736,De Ronde Venen,Utrecht,26,10
2020-05-06,737,Tytsjerksteradiel,Friesland,21,1
2020-05-06,743,Asten,Noord-Brabant,30,10
2020-05-06,744,Baarle-Nassau,Noord-Brabant,30,2
2020-05-06,748,Bergen op Zoom,Noord-Brabant,30,9
2020-05-06,753,Best,Noord-Brabant,30,10
2020-05-06,755,Boekel,Noord-Brabant,30,21
2020-05-06,756,Boxmeer,Noord-Brabant,30,24
2020-05-06,757,Boxtel,Noord-Brabant,30,12
2020-05-06,758,Breda,Noord-Brabant,30,58
2020-05-06,762,Deurne,Noord-Brabant,30,19
2020-05-06,765,Pekela,Groningen,20,0
2020-05-06,766,Dongen,Noord-Brabant,30,11
2020-05-06,770,Eersel,Noord-Brabant,30,9
2020-05-06,772,Eindhoven,Noord-Brabant,30,76
2020-05-06,777,Etten-Leur,Noord-Brabant,30,27
2020-05-06,779,Geertruidenberg,Noord-Brabant,30,6
2020-05-06,784,Gilze en Rijen,Noord-Brabant,30,15
2020-05-06,785,Goirle,Noord-Brabant,30,17
2020-05-06,786,Grave,Noord-Brabant,30,10
2020-05-06,788,Haaren,Noord-Brabant,30,7
2020-05-06,794,Helmond,Noord-Brabant,30,37
2020-05-06,796,'s-Hertogenbosch,Noord-Brabant,30,72
2020-05-06,797,Heusden,Noord-Brabant,30,20
2020-05-06,798,Hilvarenbeek,Noord-Brabant,30,5
2020-05-06,809,Loon op Zand,Noord-Brabant,30,6
2020-05-06,815,Mill en Sint Hubert,Noord-Brabant,30,5
2020-05-06,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,8
2020-05-06,823,Oirschot,Noord-Brabant,30,9
2020-05-06,824,Oisterwijk,Noord-Brabant,30,9
2020-05-06,826,Oosterhout,Noord-Brabant,30,14
2020-05-06,828,Oss,Noord-Brabant,30,85
2020-05-06,840,Rucphen,Noord-Brabant,30,9
2020-05-06,845,Sint-Michielsgestel,Noord-Brabant,30,15
2020-05-06,847,Someren,Noord-Brabant,30,8
2020-05-06,848,Son en Breugel,Noord-Brabant,30,14
2020-05-06,851,Steenbergen,Noord-Brabant,30,11
2020-05-06,852,Waterland,Noord-Holland,27,3
2020-05-06,855,Tilburg,Noord-Brabant,30,150
2020-05-06,856,Uden,Noord-Brabant,30,63
2020-05-06,858,Valkenswaard,Noord-Brabant,30,34
2020-05-06,861,Veldhoven,Noord-Brabant,30,16
2020-05-06,865,Vught,Noord-Brabant,30,17
2020-05-06,866,Waalre,Noord-Brabant,30,4
2020-05-06,867,Waalwijk,Noord-Brabant,30,30
2020-05-06,873,Woensdrecht,Noord-Brabant,30,6
2020-05-06,879,Zundert,Noord-Brabant,30,9
2020-05-06,880,Wormerland,Noord-Holland,27,6
2020-05-06,882,Landgraaf,Limburg,31,12
2020-05-06,888,Beek,Limburg,31,5
2020-05-06,889,Beesel,Limburg,31,8
2020-05-06,893,Bergen (L.),Limburg,31,2
2020-05-06,899,Brunssum,Limburg,31,13
2020-05-06,907,Gennep,Limburg,31,10
2020-05-06,917,Heerlen,Limburg,31,49
2020-05-06,928,Kerkrade,Limburg,31,26
2020-05-06,935,Maastricht,Limburg,31,105
2020-05-06,938,Meerssen,Limburg,31,11
2020-05-06,944,Mook en Middelaar,Limburg,31,5
2020-05-06,946,Nederweert,Limburg,31,7
2020-05-06,957,Roermond,Limburg,31,21
2020-05-06,965,Simpelveld,Limburg,31,5
2020-05-06,971,Stein,Limburg,31,15
2020-05-06,981,Vaals,Limburg,31,1
2020-05-06,983,Venlo,Limburg,31,59
2020-05-06,984,Venray,Limburg,31,17
2020-05-06,986,Voerendaal,Limburg,31,7
2020-05-06,988,Weert,Limburg,31,11
2020-05-06,994,Valkenburg aan de Geul,Limburg,31,7
2020-05-06,995,Lelystad,Flevoland,24,18
2020-05-06,1507,Horst aan de Maas,Limburg,31,23
2020-05-06,1509,Oude IJsselstreek,Gelderland,25,9
2020-05-06,1525,Teylingen,Zuid-Holland,28,2
2020-05-06,1581,Utrechtse Heuvelrug,Utrecht,26,14
2020-05-06,1586,Oost Gelre,Gelderland,25,6
2020-05-06,1598,Koggenland,Noord-Holland,27,6
2020-05-06,1621,Lansingerland,Zuid-Holland,28,19
2020-05-06,1640,Leudal,Limburg,31,28
2020-05-06,1641,Maasgouw,Limburg,31,12
2020-05-06,1652,Gemert-Bakel,Noord-Brabant,30,30
2020-05-06,1655,Halderberge,Noord-Brabant,30,6
2020-05-06,1658,Heeze-Leende,Noord-Brabant,30,8
2020-05-06,1659,Laarbeek,Noord-Brabant,30,26
2020-05-06,1667,Reusel-De Mierden,Noord-Brabant,30,2
2020-05-06,1669,Roerdalen,Limburg,31,7
2020-05-06,1674,Roosendaal,Noord-Brabant,30,19
2020-05-06,1676,Schouwen-Duiveland,Zeeland,29,1
2020-05-06,1680,Aa en Hunze,Drenthe,22,0
2020-05-06,1681,Borger-Odoorn,Drenthe,22,3
2020-05-06,1684,Cuijk,Noord-Brabant,30,9
2020-05-06,1685,Landerd,Noord-Brabant,30,21
2020-05-06,1690,De Wolden,Drenthe,22,2
2020-05-06,1695,Noord-Beveland,Zeeland,29,0
2020-05-06,1696,Wijdemeren,Noord-Holland,27,0
2020-05-06,1699,Noordenveld,Drenthe,22,1
2020-05-06,1700,Twenterand,Overijssel,23,2
2020-05-06,1701,Westerveld,Drenthe,22,3
2020-05-06,1702,Sint Anthonis,Noord-Brabant,30,11
2020-05-06,1705,Lingewaard,Gelderland,25,9
2020-05-06,1706,Cranendonck,Noord-Brabant,30,35
2020-05-06,1708,Steenwijkerland,Overijssel,23,5
2020-05-06,1709,Moerdijk,Noord-Brabant,30,8
2020-05-06,1711,Echt-Susteren,Limburg,31,15
2020-05-06,1714,Sluis,Zeeland,29,4
2020-05-06,1719,Drimmelen,Noord-Brabant,30,6
2020-05-06,1721,Bernheze,Noord-Brabant,30,62
2020-05-06,1723,Alphen-Chaam,Noord-Brabant,30,5
2020-05-06,1724,Bergeijk,Noord-Brabant,30,4
2020-05-06,1728,Bladel,Noord-Brabant,30,8
2020-05-06,1729,Gulpen-Wittem,Limburg,31,13
2020-05-06,1730,Tynaarlo,Drenthe,22,0
2020-05-06,1731,Midden-Drenthe,Drenthe,22,0
2020-05-06,1734,Overbetuwe,Gelderland,25,15
2020-05-06,1735,Hof van Twente,Overijssel,23,4
2020-05-06,1740,Neder-Betuwe,Gelderland,25,20
2020-05-06,1742,Rijssen-Holten,Overijssel,23,13
2020-05-06,1771,Geldrop-Mierlo,Noord-Brabant,30,15
2020-05-06,1773,Olst-Wijhe,Overijssel,23,8
2020-05-06,1774,Dinkelland,Overijssel,23,9
2020-05-06,1783,Westland,Zuid-Holland,28,26
2020-05-06,1842,Midden-Delfland,Zuid-Holland,28,0
2020-05-06,1859,Berkelland,Gelderland,25,7
2020-05-06,1876,Bronckhorst,Gelderland,25,6
2020-05-06,1883,Sittard-Geleen,Limburg,31,56
2020-05-06,1884,Kaag en Braassem,Zuid-Holland,28,2
2020-05-06,1891,Dantumadiel,Friesland,21,0
2020-05-06,1892,Zuidplas,Zuid-Holland,28,19
2020-05-06,1894,Peel en Maas,Limburg,31,59
2020-05-06,1895,Oldambt,Groningen,20,0
2020-05-06,1896,Zwartewaterland,Overijssel,23,17
2020-05-06,1900,Súdwest-Fryslân,Friesland,21,3
2020-05-06,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,1
2020-05-06,1903,Eijsden-Margraten,Limburg,31,26
2020-05-06,1904,Stichtse Vecht,Utrecht,26,10
2020-05-06,1911,Hollands Kroon,Noord-Holland,27,6
2020-05-06,1916,Leidschendam-Voorburg,Zuid-Holland,28,12
2020-05-06,1924,Goeree-Overflakkee,Zuid-Holland,28,30
2020-05-06,1926,Pijnacker-Nootdorp,Zuid-Holland,28,13
2020-05-06,1930,Nissewaard,Zuid-Holland,28,12
2020-05-06,1931,Krimpenerwaard,Zuid-Holland,28,21
2020-05-06,1940,De Fryske Marren,Friesland,21,5
2020-05-06,1942,Gooise Meren,Noord-Holland,27,8
2020-05-06,1945,Berg en Dal,Gelderland,25,15
2020-05-06,1948,Meierijstad,Noord-Brabant,30,121
2020-05-06,1949,Waadhoeke,Friesland,21,11
2020-05-06,1950,Westerwolde,Groningen,20,0
2020-05-06,1952,Midden-Groningen,Groningen,20,3
2020-05-06,1954,Beekdaelen,Limburg,31,21
2020-05-06,1955,Montferland,Gelderland,25,7
2020-05-06,1959,Altena,Noord-Brabant,30,11
2020-05-06,1960,West Betuwe,Gelderland,25,25
2020-05-06,1961,Vijfheerenlanden,Utrecht,26,36
2020-05-06,1963,Hoeksche Waard,Zuid-Holland,28,19
2020-05-06,1966,Het Hogeland,Groningen,20,2
2020-05-06,1969,Westerkwartier,Groningen,20,4
2020-05-06,1970,Noardeast-Fryslân,Friesland,21,4
2020-05-06,1978,Molenlanden,Zuid-Holland,28,7
2020-05-07,-1,,,,19
2020-05-07,3,Appingedam,Groningen,20,0
2020-05-07,10,Delfzijl,Groningen,20,0
2020-05-07,14,Groningen,Groningen,20,3
2020-05-07,24,Loppersum,Groningen,20,0
2020-05-07,34,Almere,Flevoland,24,13
2020-05-07,37,Stadskanaal,Groningen,20,1
2020-05-07,47,Veendam,Groningen,20,0
2020-05-07,50,Zeewolde,Flevoland,24,4
2020-05-07,59,Achtkarspelen,Friesland,21,0
2020-05-07,60,Ameland,Friesland,21,0
2020-05-07,72,Harlingen,Friesland,21,1
2020-05-07,74,Heerenveen,Friesland,21,19
2020-05-07,80,Leeuwarden,Friesland,21,6
2020-05-07,85,Ooststellingwerf,Friesland,21,0
2020-05-07,86,Opsterland,Friesland,21,0
2020-05-07,88,Schiermonnikoog,Friesland,21,0
2020-05-07,90,Smallingerland,Friesland,21,5
2020-05-07,93,Terschelling,Friesland,21,0
2020-05-07,96,Vlieland,Friesland,21,0
2020-05-07,98,Weststellingwerf,Friesland,21,4
2020-05-07,106,Assen,Drenthe,22,2
2020-05-07,109,Coevorden,Drenthe,22,1
2020-05-07,114,Emmen,Drenthe,22,10
2020-05-07,118,Hoogeveen,Drenthe,22,7
2020-05-07,119,Meppel,Drenthe,22,3
2020-05-07,141,Almelo,Overijssel,23,9
2020-05-07,147,Borne,Overijssel,23,6
2020-05-07,148,Dalfsen,Overijssel,23,6
2020-05-07,150,Deventer,Overijssel,23,30
2020-05-07,153,Enschede,Overijssel,23,18
2020-05-07,158,Haaksbergen,Overijssel,23,6
2020-05-07,160,Hardenberg,Overijssel,23,8
2020-05-07,163,Hellendoorn,Overijssel,23,9
2020-05-07,164,Hengelo,Overijssel,23,18
2020-05-07,166,Kampen,Overijssel,23,26
2020-05-07,168,Losser,Overijssel,23,0
2020-05-07,171,Noordoostpolder,Flevoland,24,9
2020-05-07,173,Oldenzaal,Overijssel,23,7
2020-05-07,175,Ommen,Overijssel,23,2
2020-05-07,177,Raalte,Overijssel,23,16
2020-05-07,180,Staphorst,Overijssel,23,4
2020-05-07,183,Tubbergen,Overijssel,23,5
2020-05-07,184,Urk,Flevoland,24,4
2020-05-07,189,Wierden,Overijssel,23,5
2020-05-07,193,Zwolle,Overijssel,23,46
2020-05-07,197,Aalten,Gelderland,25,6
2020-05-07,200,Apeldoorn,Gelderland,25,46
2020-05-07,202,Arnhem,Gelderland,25,23
2020-05-07,203,Barneveld,Gelderland,25,6
2020-05-07,209,Beuningen,Gelderland,25,5
2020-05-07,213,Brummen,Gelderland,25,5
2020-05-07,214,Buren,Gelderland,25,6
2020-05-07,216,Culemborg,Gelderland,25,7
2020-05-07,221,Doesburg,Gelderland,25,6
2020-05-07,222,Doetinchem,Gelderland,25,15
2020-05-07,225,Druten,Gelderland,25,8
2020-05-07,226,Duiven,Gelderland,25,6
2020-05-07,228,Ede,Gelderland,25,20
2020-05-07,230,Elburg,Gelderland,25,8
2020-05-07,232,Epe,Gelderland,25,19
2020-05-07,233,Ermelo,Gelderland,25,15
2020-05-07,243,Harderwijk,Gelderland,25,15
2020-05-07,244,Hattem,Gelderland,25,5
2020-05-07,246,Heerde,Gelderland,25,28
2020-05-07,252,Heumen,Gelderland,25,8
2020-05-07,262,Lochem,Gelderland,25,12
2020-05-07,263,Maasdriel,Gelderland,25,7
2020-05-07,267,Nijkerk,Gelderland,25,3
2020-05-07,268,Nijmegen,Gelderland,25,55
2020-05-07,269,Oldebroek,Gelderland,25,19
2020-05-07,273,Putten,Gelderland,25,0
2020-05-07,274,Renkum,Gelderland,25,5
2020-05-07,275,Rheden,Gelderland,25,14
2020-05-07,277,Rozendaal,Gelderland,25,0
2020-05-07,279,Scherpenzeel,Gelderland,25,2
2020-05-07,281,Tiel,Gelderland,25,18
2020-05-07,285,Voorst,Gelderland,25,11
2020-05-07,289,Wageningen,Gelderland,25,9
2020-05-07,293,Westervoort,Gelderland,25,5
2020-05-07,294,Winterswijk,Gelderland,25,3
2020-05-07,296,Wijchen,Gelderland,25,11
2020-05-07,297,Zaltbommel,Gelderland,25,9
2020-05-07,299,Zevenaar,Gelderland,25,14
2020-05-07,301,Zutphen,Gelderland,25,12
2020-05-07,302,Nunspeet,Gelderland,25,20
2020-05-07,303,Dronten,Flevoland,24,11
2020-05-07,307,Amersfoort,Utrecht,26,23
2020-05-07,308,Baarn,Utrecht,26,8
2020-05-07,310,De Bilt,Utrecht,26,16
2020-05-07,312,Bunnik,Utrecht,26,1
2020-05-07,313,Bunschoten,Utrecht,26,7
2020-05-07,317,Eemnes,Utrecht,26,1
2020-05-07,321,Houten,Utrecht,26,12
2020-05-07,327,Leusden,Utrecht,26,4
2020-05-07,331,Lopik,Utrecht,26,7
2020-05-07,335,Montfoort,Utrecht,26,5
2020-05-07,339,Renswoude,Utrecht,26,5
2020-05-07,340,Rhenen,Utrecht,26,6
2020-05-07,342,Soest,Utrecht,26,11
2020-05-07,344,Utrecht,Utrecht,26,89
2020-05-07,345,Veenendaal,Utrecht,26,10
2020-05-07,351,Woudenberg,Utrecht,26,2
2020-05-07,352,Wijk bij Duurstede,Utrecht,26,1
2020-05-07,353,IJsselstein,Utrecht,26,31
2020-05-07,355,Zeist,Utrecht,26,17
2020-05-07,356,Nieuwegein,Utrecht,26,13
2020-05-07,358,Aalsmeer,Noord-Holland,27,2
2020-05-07,361,Alkmaar,Noord-Holland,27,25
2020-05-07,362,Amstelveen,Noord-Holland,27,34
2020-05-07,363,Amsterdam,Noord-Holland,27,224
2020-05-07,370,Beemster,Noord-Holland,27,1
2020-05-07,373,Bergen (NH.),Noord-Holland,27,3
2020-05-07,375,Beverwijk,Noord-Holland,27,9
2020-05-07,376,Blaricum,Noord-Holland,27,2
2020-05-07,377,Bloemendaal,Noord-Holland,27,5
2020-05-07,383,Castricum,Noord-Holland,27,9
2020-05-07,384,Diemen,Noord-Holland,27,14
2020-05-07,385,Edam-Volendam,Noord-Holland,27,3
2020-05-07,388,Enkhuizen,Noord-Holland,27,4
2020-05-07,392,Haarlem,Noord-Holland,27,50
2020-05-07,394,Haarlemmermeer,Noord-Holland,27,23
2020-05-07,396,Heemskerk,Noord-Holland,27,9
2020-05-07,397,Heemstede,Noord-Holland,27,31
2020-05-07,398,Heerhugowaard,Noord-Holland,27,8
2020-05-07,399,Heiloo,Noord-Holland,27,7
2020-05-07,400,Den Helder,Noord-Holland,27,1
2020-05-07,402,Hilversum,Noord-Holland,27,22
2020-05-07,405,Hoorn,Noord-Holland,27,12
2020-05-07,406,Huizen,Noord-Holland,27,9
2020-05-07,415,Landsmeer,Noord-Holland,27,3
2020-05-07,416,Langedijk,Noord-Holland,27,2
2020-05-07,417,Laren,Noord-Holland,27,2
2020-05-07,420,Medemblik,Noord-Holland,27,6
2020-05-07,431,Oostzaan,Noord-Holland,27,2
2020-05-07,432,Opmeer,Noord-Holland,27,1
2020-05-07,437,Ouder-Amstel,Noord-Holland,27,0
2020-05-07,439,Purmerend,Noord-Holland,27,30
2020-05-07,441,Schagen,Noord-Holland,27,9
2020-05-07,448,Texel,Noord-Holland,27,1
2020-05-07,450,Uitgeest,Noord-Holland,27,1
2020-05-07,451,Uithoorn,Noord-Holland,27,2
2020-05-07,453,Velsen,Noord-Holland,27,37
2020-05-07,457,Weesp,Noord-Holland,27,9
2020-05-07,473,Zandvoort,Noord-Holland,27,8
2020-05-07,479,Zaanstad,Noord-Holland,27,40
2020-05-07,482,Alblasserdam,Zuid-Holland,28,2
2020-05-07,484,Alphen aan den Rijn,Zuid-Holland,28,23
2020-05-07,489,Barendrecht,Zuid-Holland,28,12
2020-05-07,498,Drechterland,Noord-Holland,27,8
2020-05-07,501,Brielle,Zuid-Holland,28,0
2020-05-07,502,Capelle aan den IJssel,Zuid-Holland,28,50
2020-05-07,503,Delft,Zuid-Holland,28,10
2020-05-07,505,Dordrecht,Zuid-Holland,28,25
2020-05-07,512,Gorinchem,Zuid-Holland,28,14
2020-05-07,513,Gouda,Zuid-Holland,28,37
2020-05-07,518,'s-Gravenhage,Zuid-Holland,28,179
2020-05-07,523,Hardinxveld-Giessendam,Zuid-Holland,28,2
2020-05-07,530,Hellevoetsluis,Zuid-Holland,28,2
2020-05-07,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,4
2020-05-07,532,Stede Broec,Noord-Holland,27,5
2020-05-07,534,Hillegom,Zuid-Holland,28,2
2020-05-07,537,Katwijk,Zuid-Holland,28,12
2020-05-07,542,Krimpen aan den IJssel,Zuid-Holland,28,7
2020-05-07,546,Leiden,Zuid-Holland,28,16
2020-05-07,547,Leiderdorp,Zuid-Holland,28,6
2020-05-07,553,Lisse,Zuid-Holland,28,2
2020-05-07,556,Maassluis,Zuid-Holland,28,3
2020-05-07,569,Nieuwkoop,Zuid-Holland,28,4
2020-05-07,575,Noordwijk,Zuid-Holland,28,2
2020-05-07,579,Oegstgeest,Zuid-Holland,28,3
2020-05-07,589,Oudewater,Utrecht,26,8
2020-05-07,590,Papendrecht,Zuid-Holland,28,6
2020-05-07,597,Ridderkerk,Zuid-Holland,28,12
2020-05-07,599,Rotterdam,Zuid-Holland,28,254
2020-05-07,603,Rijswijk,Zuid-Holland,28,18
2020-05-07,606,Schiedam,Zuid-Holland,28,19
2020-05-07,610,Sliedrecht,Zuid-Holland,28,5
2020-05-07,613,Albrandswaard,Zuid-Holland,28,7
2020-05-07,614,Westvoorne,Zuid-Holland,28,0
2020-05-07,622,Vlaardingen,Zuid-Holland,28,24
2020-05-07,626,Voorschoten,Zuid-Holland,28,8
2020-05-07,627,Waddinxveen,Zuid-Holland,28,6
2020-05-07,629,Wassenaar,Zuid-Holland,28,11
2020-05-07,632,Woerden,Utrecht,26,18
2020-05-07,637,Zoetermeer,Zuid-Holland,28,11
2020-05-07,638,Zoeterwoude,Zuid-Holland,28,0
2020-05-07,642,Zwijndrecht,Zuid-Holland,28,15
2020-05-07,654,Borsele,Zeeland,29,0
2020-05-07,664,Goes,Zeeland,29,10
2020-05-07,668,West Maas en Waal,Gelderland,25,9
2020-05-07,677,Hulst,Zeeland,29,4
2020-05-07,678,Kapelle,Zeeland,29,1
2020-05-07,687,Middelburg,Zeeland,29,7
2020-05-07,703,Reimerswaal,Zeeland,29,2
2020-05-07,715,Terneuzen,Zeeland,29,3
2020-05-07,716,Tholen,Zeeland,29,14
2020-05-07,717,Veere,Zeeland,29,2
2020-05-07,718,Vlissingen,Zeeland,29,5
2020-05-07,736,De Ronde Venen,Utrecht,26,10
2020-05-07,737,Tytsjerksteradiel,Friesland,21,1
2020-05-07,743,Asten,Noord-Brabant,30,11
2020-05-07,744,Baarle-Nassau,Noord-Brabant,30,2
2020-05-07,748,Bergen op Zoom,Noord-Brabant,30,9
2020-05-07,753,Best,Noord-Brabant,30,10
2020-05-07,755,Boekel,Noord-Brabant,30,21
2020-05-07,756,Boxmeer,Noord-Brabant,30,24
2020-05-07,757,Boxtel,Noord-Brabant,30,12
2020-05-07,758,Breda,Noord-Brabant,30,59
2020-05-07,762,Deurne,Noord-Brabant,30,21
2020-05-07,765,Pekela,Groningen,20,0
2020-05-07,766,Dongen,Noord-Brabant,30,11
2020-05-07,770,Eersel,Noord-Brabant,30,9
2020-05-07,772,Eindhoven,Noord-Brabant,30,78
2020-05-07,777,Etten-Leur,Noord-Brabant,30,27
2020-05-07,779,Geertruidenberg,Noord-Brabant,30,6
2020-05-07,784,Gilze en Rijen,Noord-Brabant,30,15
2020-05-07,785,Goirle,Noord-Brabant,30,17
2020-05-07,786,Grave,Noord-Brabant,30,10
2020-05-07,788,Haaren,Noord-Brabant,30,7
2020-05-07,794,Helmond,Noord-Brabant,30,40
2020-05-07,796,'s-Hertogenbosch,Noord-Brabant,30,72
2020-05-07,797,Heusden,Noord-Brabant,30,20
2020-05-07,798,Hilvarenbeek,Noord-Brabant,30,5
2020-05-07,809,Loon op Zand,Noord-Brabant,30,6
2020-05-07,815,Mill en Sint Hubert,Noord-Brabant,30,5
2020-05-07,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,8
2020-05-07,823,Oirschot,Noord-Brabant,30,9
2020-05-07,824,Oisterwijk,Noord-Brabant,30,9
2020-05-07,826,Oosterhout,Noord-Brabant,30,14
2020-05-07,828,Oss,Noord-Brabant,30,85
2020-05-07,840,Rucphen,Noord-Brabant,30,9
2020-05-07,845,Sint-Michielsgestel,Noord-Brabant,30,15
2020-05-07,847,Someren,Noord-Brabant,30,8
2020-05-07,848,Son en Breugel,Noord-Brabant,30,14
2020-05-07,851,Steenbergen,Noord-Brabant,30,11
2020-05-07,852,Waterland,Noord-Holland,27,4
2020-05-07,855,Tilburg,Noord-Brabant,30,150
2020-05-07,856,Uden,Noord-Brabant,30,63
2020-05-07,858,Valkenswaard,Noord-Brabant,30,34
2020-05-07,861,Veldhoven,Noord-Brabant,30,16
2020-05-07,865,Vught,Noord-Brabant,30,17
2020-05-07,866,Waalre,Noord-Brabant,30,4
2020-05-07,867,Waalwijk,Noord-Brabant,30,30
2020-05-07,873,Woensdrecht,Noord-Brabant,30,6
2020-05-07,879,Zundert,Noord-Brabant,30,9
2020-05-07,880,Wormerland,Noord-Holland,27,6
2020-05-07,882,Landgraaf,Limburg,31,12
2020-05-07,888,Beek,Limburg,31,5
2020-05-07,889,Beesel,Limburg,31,8
2020-05-07,893,Bergen (L.),Limburg,31,2
2020-05-07,899,Brunssum,Limburg,31,13
2020-05-07,907,Gennep,Limburg,31,10
2020-05-07,917,Heerlen,Limburg,31,49
2020-05-07,928,Kerkrade,Limburg,31,28
2020-05-07,935,Maastricht,Limburg,31,109
2020-05-07,938,Meerssen,Limburg,31,11
2020-05-07,944,Mook en Middelaar,Limburg,31,5
2020-05-07,946,Nederweert,Limburg,31,7
2020-05-07,957,Roermond,Limburg,31,21
2020-05-07,965,Simpelveld,Limburg,31,5
2020-05-07,971,Stein,Limburg,31,15
2020-05-07,981,Vaals,Limburg,31,1
2020-05-07,983,Venlo,Limburg,31,60
2020-05-07,984,Venray,Limburg,31,17
2020-05-07,986,Voerendaal,Limburg,31,7
2020-05-07,988,Weert,Limburg,31,11
2020-05-07,994,Valkenburg aan de Geul,Limburg,31,7
2020-05-07,995,Lelystad,Flevoland,24,24
2020-05-07,1507,Horst aan de Maas,Limburg,31,23
2020-05-07,1509,Oude IJsselstreek,Gelderland,25,9
2020-05-07,1525,Teylingen,Zuid-Holland,28,2
2020-05-07,1581,Utrechtse Heuvelrug,Utrecht,26,14
2020-05-07,1586,Oost Gelre,Gelderland,25,6
2020-05-07,1598,Koggenland,Noord-Holland,27,6
2020-05-07,1621,Lansingerland,Zuid-Holland,28,19
2020-05-07,1640,Leudal,Limburg,31,28
2020-05-07,1641,Maasgouw,Limburg,31,12
2020-05-07,1652,Gemert-Bakel,Noord-Brabant,30,30
2020-05-07,1655,Halderberge,Noord-Brabant,30,6
2020-05-07,1658,Heeze-Leende,Noord-Brabant,30,8
2020-05-07,1659,Laarbeek,Noord-Brabant,30,26
2020-05-07,1667,Reusel-De Mierden,Noord-Brabant,30,2
2020-05-07,1669,Roerdalen,Limburg,31,7
2020-05-07,1674,Roosendaal,Noord-Brabant,30,19
2020-05-07,1676,Schouwen-Duiveland,Zeeland,29,2
2020-05-07,1680,Aa en Hunze,Drenthe,22,0
2020-05-07,1681,Borger-Odoorn,Drenthe,22,3
2020-05-07,1684,Cuijk,Noord-Brabant,30,9
2020-05-07,1685,Landerd,Noord-Brabant,30,21
2020-05-07,1690,De Wolden,Drenthe,22,2
2020-05-07,1695,Noord-Beveland,Zeeland,29,0
2020-05-07,1696,Wijdemeren,Noord-Holland,27,0
2020-05-07,1699,Noordenveld,Drenthe,22,1
2020-05-07,1700,Twenterand,Overijssel,23,2
2020-05-07,1701,Westerveld,Drenthe,22,3
2020-05-07,1702,Sint Anthonis,Noord-Brabant,30,11
2020-05-07,1705,Lingewaard,Gelderland,25,9
2020-05-07,1706,Cranendonck,Noord-Brabant,30,35
2020-05-07,1708,Steenwijkerland,Overijssel,23,5
2020-05-07,1709,Moerdijk,Noord-Brabant,30,8
2020-05-07,1711,Echt-Susteren,Limburg,31,15
2020-05-07,1714,Sluis,Zeeland,29,4
2020-05-07,1719,Drimmelen,Noord-Brabant,30,7
2020-05-07,1721,Bernheze,Noord-Brabant,30,63
2020-05-07,1723,Alphen-Chaam,Noord-Brabant,30,5
2020-05-07,1724,Bergeijk,Noord-Brabant,30,4
2020-05-07,1728,Bladel,Noord-Brabant,30,8
2020-05-07,1729,Gulpen-Wittem,Limburg,31,13
2020-05-07,1730,Tynaarlo,Drenthe,22,0
2020-05-07,1731,Midden-Drenthe,Drenthe,22,0
2020-05-07,1734,Overbetuwe,Gelderland,25,15
