Key,Date,CountryCode,CountryName,RegionCode,RegionName,aggregation_level,Confirmed,Deaths,Population,Latitude,Longitude
JP_15,2020-04-03,JP,Japan,15,Niigata,1,35,,2222004,37.616667,138.866667
JP_17,2020-04-03,JP,Japan,17,Ishikawa,1,24,,1137181,36.633333,136.65
JP_18,2020-04-03,JP,Japan,18,Fukui,1,42,,767742,35.983333,136.183333
JP_19,2020-04-03,JP,Japan,19,Yamanashi,1,11,,812056,35.616667,138.616667
JP_20,2020-04-03,JP,Japan,20,Nagano,1,10,,2049653,36.25,138.1
JP_21,2020-04-03,JP,Japan,21,Gifu,1,40,,1991390,35.483333,136.9
JP_22,2020-04-03,JP,Japan,22,Shizuoka,1,16,,3639226,34.916389,138.316389
JP_23,2020-04-03,JP,Japan,23,Aichi,1,200,2,7549594,35.180167,136.906667
JP_24,2020-04-03,JP,Japan,24,Mie,1,12,1,1781948,34.73025,136.508667
JP_25,2020-04-03,JP,Japan,25,Shiga,1,14,,1413959,35.004361,135.8685
JP_26,2020-04-03,JP,Japan,26,Kyoto,1,105,1,2583140,35.021667,135.755611
JP_27,2020-04-03,JP,Japan,27,Osaka,1,346,,8823453,34.686389,135.52
JP_28,2020-04-03,JP,Japan,28,Hyōgo,1,175,,5463609,34.690817,135.183078
JP_29,2020-04-03,JP,Japan,29,Nara,1,18,,1331330,34.685194,135.832944
JP_30,2020-04-03,JP,Japan,30,Wakayama,1,22,,923721,34.226028,135.1675
JP_33,2020-04-03,JP,Japan,33,Okayama,1,9,,1891346,34.66175,133.934722
JP_34,2020-04-03,JP,Japan,34,Hiroshima,1,13,,2811410,34.396472,132.45975
JP_35,2020-04-03,JP,Japan,35,Yamaguchi,1,7,,1355495,34.186111,131.4705
JP_38,2020-04-03,JP,Japan,38,Ehime,1,18,,1338811,33.841611,132.765667
JP_39,2020-04-03,JP,Japan,39,Kōchi,1,23,,697674,33.559694,133.531028
JP_40,2020-04-03,JP,Japan,40,Fukuoka,1,119,,5110113,33.6,130.583333
JP_41,2020-04-03,JP,Japan,41,Saga,1,5,,814211,33.283333,130.166667
JP_42,2020-04-03,JP,Japan,42,Nagasaki,1,10,,1325205,32.966667,129.8
JP_43,2020-04-03,JP,Japan,43,Kumamoto,1,18,,1746740,32.716667,130.666667
JP_44,2020-04-03,JP,Japan,44,Ōita,1,31,,1134431,33.238186,131.612606
JP_45,2020-04-03,JP,Japan,45,Miyazaki,1,7,,1071723,32.016667,131.35
JP_47,2020-04-03,JP,Japan,47.0,Okinawa,1,11,,1457162,26.5,127.933333
JP_01,2020-04-04,JP,Japan,01,Hokkaido,1,192,1,5273681,43,142
JP_04,2020-04-04,JP,Japan,04,Miyagi,1,20,,2303160,38.35,140.966667
JP_05,2020-04-04,JP,Japan,05,Akita,1,9,,965927,39.718611,140.1025
JP_06,2020-04-04,JP,Japan,06,Yamagata,1,10,,1077057,38.433333,140.133333
JP_07,2020-04-04,JP,Japan,07,Fukushima,1,14,,1844173,37.4,140.466667
JP_08,2020-04-04,JP,Japan,08,Ibaraki,1,59,,2868041,36.3,140.316667
JP_10,2020-04-04,JP,Japan,10,Gunma,1,26,,1937626,36.366667,139.116667
JP_11,2020-04-04,JP,Japan,11,Saitama,1,159,,7337330,35.95,139.55
JP_12,2020-04-04,JP,Japan,12,Chiba,1,236,2,6279026,35.605,140.123333
JP_13,2020-04-04,JP,Japan,13,Tokyo,1,887,3,13942856,35.689722,139.692222
JP_14,2020-04-04,JP,Japan,14,Kanagawa,1,235,1,9200166,35.447508,139.642344
JP_16,2020-04-04,JP,Japan,16,Toyama,1,10,,1042998,36.716667,137.15
JP_17,2020-04-04,JP,Japan,17,Ishikawa,1,32,,1137181,36.633333,136.65
JP_18,2020-04-04,JP,Japan,18,Fukui,1,46,,767742,35.983333,136.183333
JP_19,2020-04-04,JP,Japan,19,Yamanashi,1,12,,812056,35.616667,138.616667
JP_20,2020-04-04,JP,Japan,20,Nagano,1,11,,2049653,36.25,138.1
JP_21,2020-04-04,JP,Japan,21,Gifu,1,47,,1991390,35.483333,136.9
JP_22,2020-04-04,JP,Japan,22,Shizuoka,1,17,,3639226,34.916389,138.316389
JP_23,2020-04-04,JP,Japan,23,Aichi,1,219,2,7549594,35.180167,136.906667
JP_25,2020-04-04,JP,Japan,25,Shiga,1,17,,1413959,35.004361,135.8685
JP_26,2020-04-04,JP,Japan,26,Kyoto,1,115,1,2583140,35.021667,135.755611
JP_27,2020-04-04,JP,Japan,27,Osaka,1,387,,8823453,34.686389,135.52
JP_28,2020-04-04,JP,Japan,28,Hyōgo,1,190,,5463609,34.690817,135.183078
JP_29,2020-04-04,JP,Japan,29,Nara,1,21,,1331330,34.685194,135.832944
JP_33,2020-04-04,JP,Japan,33,Okayama,1,10,,1891346,34.66175,133.934722
JP_34,2020-04-04,JP,Japan,34,Hiroshima,1,15,,2811410,34.396472,132.45975
JP_35,2020-04-04,JP,Japan,35,Yamaguchi,1,8,,1355495,34.186111,131.4705
JP_38,2020-04-04,JP,Japan,38,Ehime,1,19,,1338811,33.841611,132.765667
JP_39,2020-04-04,JP,Japan,39,Kōchi,1,26,,697674,33.559694,133.531028
JP_40,2020-04-04,JP,Japan,40,Fukuoka,1,146,,5110113,33.6,130.583333
JP_41,2020-04-04,JP,Japan,41,Saga,1,6,,814211,33.283333,130.166667
JP_42,2020-04-04,JP,Japan,42,Nagasaki,1,12,,1325205,32.966667,129.8
JP_44,2020-04-04,JP,Japan,44,Ōita,1,32,,1134431,33.238186,131.612606
JP_45,2020-04-04,JP,Japan,45,Miyazaki,1,8,,1071723,32.016667,131.35
JP_47,2020-04-04,JP,Japan,47.0,Okinawa,1,16,,1457162,26.5,127.933333
JP_01,2020-04-05,JP,Japan,01,Hokkaido,1,193,1,5273681,43,142
JP_04,2020-04-05,JP,Japan,04,Miyagi,1,23,,2303160,38.35,140.966667
JP_06,2020-04-05,JP,Japan,06,Yamagata,1,13,,1077057,38.433333,140.133333
JP_07,2020-04-05,JP,Japan,07,Fukushima,1,16,,1844173,37.4,140.466667
JP_08,2020-04-05,JP,Japan,08,Ibaraki,1,64,,2868041,36.3,140.316667
JP_11,2020-04-05,JP,Japan,11,Saitama,1,184,,7337330,35.95,139.55
JP_12,2020-04-05,JP,Japan,12,Chiba,1,261,2,6279026,35.605,140.123333
JP_13,2020-04-05,JP,Japan,13,Tokyo,1,1030,3,13942856,35.689722,139.692222
JP_14,2020-04-05,JP,Japan,14,Kanagawa,1,262,1,9200166,35.447508,139.642344
JP_17,2020-04-05,JP,Japan,17,Ishikawa,1,43,,1137181,36.633333,136.65
JP_18,2020-04-05,JP,Japan,18,Fukui,1,53,,767742,35.983333,136.183333
JP_19,2020-04-05,JP,Japan,19,Yamanashi,1,14,,812056,35.616667,138.616667
JP_20,2020-04-05,JP,Japan,20,Nagano,1,12,,2049653,36.25,138.1
JP_21,2020-04-05,JP,Japan,21,Gifu,1,58,,1991390,35.483333,136.9
JP_23,2020-04-05,JP,Japan,23,Aichi,1,226,2,7549594,35.180167,136.906667
JP_25,2020-04-05,JP,Japan,25,Shiga,1,18,,1413959,35.004361,135.8685
JP_26,2020-04-05,JP,Japan,26,Kyoto,1,124,1,2583140,35.021667,135.755611
JP_27,2020-04-05,JP,Japan,27,Osaka,1,408,,8823453,34.686389,135.52
JP_28,2020-04-05,JP,Japan,28,Hyōgo,1,203,,5463609,34.690817,135.183078
JP_29,2020-04-05,JP,Japan,29,Nara,1,22,,1331330,34.685194,135.832944
JP_30,2020-04-05,JP,Japan,30,Wakayama,1,24,,923721,34.226028,135.1675
JP_33,2020-04-05,JP,Japan,33,Okayama,1,11,,1891346,34.66175,133.934722
JP_35,2020-04-05,JP,Japan,35,Yamaguchi,1,12,,1355495,34.186111,131.4705
JP_38,2020-04-05,JP,Japan,38,Ehime,1,20,,1338811,33.841611,132.765667
JP_39,2020-04-05,JP,Japan,39,Kōchi,1,33,,697674,33.559694,133.531028
JP_40,2020-04-05,JP,Japan,40,Fukuoka,1,162,,5110113,33.6,130.583333
JP_41,2020-04-05,JP,Japan,41,Saga,1,8,,814211,33.283333,130.166667
JP_42,2020-04-05,JP,Japan,42,Nagasaki,1,13,,1325205,32.966667,129.8
JP_43,2020-04-05,JP,Japan,43,Kumamoto,1,19,,1746740,32.716667,130.666667
JP_45,2020-04-05,JP,Japan,45,Miyazaki,1,10,,1071723,32.016667,131.35
JP_04,2020-04-06,JP,Japan,04,Miyagi,1,26,,2303160,38.35,140.966667
JP_06,2020-04-06,JP,Japan,06,Yamagata,1,19,,1077057,38.433333,140.133333
JP_08,2020-04-06,JP,Japan,08,Ibaraki,1,71,,2868041,36.3,140.316667
JP_11,2020-04-06,JP,Japan,11,Saitama,1,198,,7337330,35.95,139.55
JP_12,2020-04-06,JP,Japan,12,Chiba,1,279,2,6279026,35.605,140.123333
JP_13,2020-04-06,JP,Japan,13,Tokyo,1,1113,3,13942856,35.689722,139.692222
JP_14,2020-04-06,JP,Japan,14,Kanagawa,1,268,1,9200166,35.447508,139.642344
JP_16,2020-04-06,JP,Japan,16,Toyama,1,11,,1042998,36.716667,137.15
JP_17,2020-04-06,JP,Japan,17,Ishikawa,1,45,,1137181,36.633333,136.65
JP_18,2020-04-06,JP,Japan,18,Fukui,1,59,,767742,35.983333,136.183333
JP_19,2020-04-06,JP,Japan,19,Yamanashi,1,19,,812056,35.616667,138.616667
JP_20,2020-04-06,JP,Japan,20,Nagano,1,14,,2049653,36.25,138.1
JP_21,2020-04-06,JP,Japan,21,Gifu,1,59,,1991390,35.483333,136.9
JP_22,2020-04-06,JP,Japan,22,Shizuoka,1,19,,3639226,34.916389,138.316389
JP_23,2020-04-06,JP,Japan,23,Aichi,1,237,2,7549594,35.180167,136.906667
JP_25,2020-04-06,JP,Japan,25,Shiga,1,19,,1413959,35.004361,135.8685
JP_26,2020-04-06,JP,Japan,26,Kyoto,1,132,1,2583140,35.021667,135.755611
JP_27,2020-04-06,JP,Japan,27,Osaka,1,428,,8823453,34.686389,135.52
JP_28,2020-04-06,JP,Japan,28,Hyōgo,1,209,,5463609,34.690817,135.183078
JP_29,2020-04-06,JP,Japan,29,Nara,1,23,,1331330,34.685194,135.832944
JP_30,2020-04-06,JP,Japan,30,Wakayama,1,29,,923721,34.226028,135.1675
JP_34,2020-04-06,JP,Japan,34,Hiroshima,1,16,,2811410,34.396472,132.45975
JP_35,2020-04-06,JP,Japan,35,Yamaguchi,1,13,,1355495,34.186111,131.4705
JP_38,2020-04-06,JP,Japan,38,Ehime,1,22,,1338811,33.841611,132.765667
JP_39,2020-04-06,JP,Japan,39,Kōchi,1,36,,697674,33.559694,133.531028
JP_40,2020-04-06,JP,Japan,40,Fukuoka,1,176,,5110113,33.6,130.583333
JP_43,2020-04-06,JP,Japan,43,Kumamoto,1,20,,1746740,32.716667,130.666667
JP_44,2020-04-06,JP,Japan,44,Ōita,1,33,,1134431,33.238186,131.612606
JP_45,2020-04-06,JP,Japan,45,Miyazaki,1,11,,1071723,32.016667,131.35
JP_47,2020-04-06,JP,Japan,47.0,Okinawa,1,22,,1457162,26.5,127.933333
JP_01,2020-04-07,JP,Japan,01,Hokkaido,1,197,1,5273681,43,142
JP_02,2020-04-07,JP,Japan,02,Aomori,1,12,,1249314,40.824667,140.740639
JP_04,2020-04-07,JP,Japan,04,Miyagi,1,32,,2303160,38.35,140.966667
JP_07,2020-04-07,JP,Japan,07,Fukushima,1,24,,1844173,37.4,140.466667
JP_08,2020-04-07,JP,Japan,08,Ibaraki,1,77,,2868041,36.3,140.316667
JP_09,2020-04-07,JP,Japan,09,Tochigi,1,20,,1942312,36.516667,139.816667
JP_10,2020-04-07,JP,Japan,10,Gunma,1,29,,1937626,36.366667,139.116667
JP_11,2020-04-07,JP,Japan,11,Saitama,1,215,,7337330,35.95,139.55
JP_12,2020-04-07,JP,Japan,12,Chiba,1,292,2,6279026,35.605,140.123333
JP_13,2020-04-07,JP,Japan,13,Tokyo,1,1193,3,13942856,35.689722,139.692222
JP_14,2020-04-07,JP,Japan,14,Kanagawa,1,286,1,9200166,35.447508,139.642344
JP_15,2020-04-07,JP,Japan,15,Niigata,1,37,,2222004,37.616667,138.866667
JP_16,2020-04-07,JP,Japan,16,Toyama,1,13,,1042998,36.716667,137.15
JP_17,2020-04-07,JP,Japan,17,Ishikawa,1,55,,1137181,36.633333,136.65
JP_18,2020-04-07,JP,Japan,18,Fukui,1,65,,767742,35.983333,136.183333
JP_19,2020-04-07,JP,Japan,19,Yamanashi,1,22,,812056,35.616667,138.616667
JP_21,2020-04-07,JP,Japan,21,Gifu,1,69,,1991390,35.483333,136.9
JP_22,2020-04-07,JP,Japan,22,Shizuoka,1,22,,3639226,34.916389,138.316389
JP_23,2020-04-07,JP,Japan,23,Aichi,1,258,2,7549594,35.180167,136.906667
JP_25,2020-04-07,JP,Japan,25,Shiga,1,24,,1413959,35.004361,135.8685
JP_26,2020-04-07,JP,Japan,26,Kyoto,1,144,1,2583140,35.021667,135.755611
JP_27,2020-04-07,JP,Japan,27,Osaka,1,481,,8823453,34.686389,135.52
JP_28,2020-04-07,JP,Japan,28,Hyōgo,1,229,,5463609,34.690817,135.183078
JP_29,2020-04-07,JP,Japan,29,Nara,1,25,,1331330,34.685194,135.832944
JP_30,2020-04-07,JP,Japan,30,Wakayama,1,31,,923721,34.226028,135.1675
JP_33,2020-04-07,JP,Japan,33,Okayama,1,12,,1891346,34.66175,133.934722
JP_34,2020-04-07,JP,Japan,34,Hiroshima,1,19,,2811410,34.396472,132.45975
JP_35,2020-04-07,JP,Japan,35,Yamaguchi,1,16,,1355495,34.186111,131.4705
JP_39,2020-04-07,JP,Japan,39,Kōchi,1,38,,697674,33.559694,133.531028
JP_40,2020-04-07,JP,Japan,40,Fukuoka,1,199,,5110113,33.6,130.583333
JP_41,2020-04-07,JP,Japan,41,Saga,1,11,,814211,33.283333,130.166667
JP_43,2020-04-07,JP,Japan,43,Kumamoto,1,22,,1746740,32.716667,130.666667
JP_44,2020-04-07,JP,Japan,44,Ōita,1,35,,1134431,33.238186,131.612606
JP_45,2020-04-07,JP,Japan,45,Miyazaki,1,12,,1071723,32.016667,131.35
JP_47,2020-04-07,JP,Japan,47.0,Okinawa,1,34,,1457162,26.5,127.933333
JP_01,2020-04-08,JP,Japan,01,Hokkaido,1,207,1,5273681,43,142
JP_04,2020-04-08,JP,Japan,04,Miyagi,1,34,,2303160,38.35,140.966667
JP_06,2020-04-08,JP,Japan,06,Yamagata,1,22,,1077057,38.433333,140.133333
JP_07,2020-04-08,JP,Japan,07,Fukushima,1,29,,1844173,37.4,140.466667
JP_08,2020-04-08,JP,Japan,08,Ibaraki,1,77,,2868041,36.3,140.316667
JP_09,2020-04-08,JP,Japan,09,Tochigi,1,26,,1942312,36.516667,139.816667
JP_11,2020-04-08,JP,Japan,11,Saitama,1,249,,7337330,35.95,139.55
JP_12,2020-04-08,JP,Japan,12,Chiba,1,325,2,6279026,35.605,140.123333
JP_13,2020-04-08,JP,Japan,13,Tokyo,1,1337,3,13942856,35.689722,139.692222
JP_14,2020-04-08,JP,Japan,14,Kanagawa,1,353,1,9200166,35.447508,139.642344
JP_15,2020-04-08,JP,Japan,15,Niigata,1,39,,2222004,37.616667,138.866667
JP_16,2020-04-08,JP,Japan,16,Toyama,1,14,,1042998,36.716667,137.15
JP_17,2020-04-08,JP,Japan,17,Ishikawa,1,66,,1137181,36.633333,136.65
JP_18,2020-04-08,JP,Japan,18,Fukui,1,72,,767742,35.983333,136.183333
JP_19,2020-04-08,JP,Japan,19,Yamanashi,1,25,,812056,35.616667,138.616667
JP_20,2020-04-08,JP,Japan,20,Nagano,1,19,,2049653,36.25,138.1
JP_21,2020-04-08,JP,Japan,21,Gifu,1,77,,1991390,35.483333,136.9
JP_22,2020-04-08,JP,Japan,22,Shizuoka,1,31,,3639226,34.916389,138.316389
JP_23,2020-04-08,JP,Japan,23,Aichi,1,278,2,7549594,35.180167,136.906667
JP_25,2020-04-08,JP,Japan,25,Shiga,1,26,,1413959,35.004361,135.8685
JP_26,2020-04-08,JP,Japan,26,Kyoto,1,154,1,2583140,35.021667,135.755611
JP_27,2020-04-08,JP,Japan,27,Osaka,1,524,,8823453,34.686389,135.52
JP_28,2020-04-08,JP,Japan,28,Hyōgo,1,248,,5463609,34.690817,135.183078
JP_29,2020-04-08,JP,Japan,29,Nara,1,27,,1331330,34.685194,135.832944
JP_30,2020-04-08,JP,Japan,30,Wakayama,1,34,,923721,34.226028,135.1675
JP_33,2020-04-08,JP,Japan,33,Okayama,1,14,,1891346,34.66175,133.934722
JP_34,2020-04-08,JP,Japan,34,Hiroshima,1,24,,2811410,34.396472,132.45975
JP_35,2020-04-08,JP,Japan,35,Yamaguchi,1,17,,1355495,34.186111,131.4705
JP_37,2020-04-08,JP,Japan,37,Kagawa,1,3,,956069,34.34011,134.04328
JP_38,2020-04-08,JP,Japan,38,Ehime,1,24,,1338811,33.841611,132.765667
JP_39,2020-04-08,JP,Japan,39,Kōchi,1,39,,697674,33.559694,133.531028
JP_40,2020-04-08,JP,Japan,40,Fukuoka,1,224,,5110113,33.6,130.583333
JP_42,2020-04-08,JP,Japan,42,Nagasaki,1,14,,1325205,32.966667,129.8
JP_44,2020-04-08,JP,Japan,44,Ōita,1,41,,1134431,33.238186,131.612606
JP_45,2020-04-08,JP,Japan,45,Miyazaki,1,16,,1071723,32.016667,131.35
JP_46,2020-04-08,JP,Japan,46,Kagoshima,1,4,,1601711,31.4,130.516667
JP_47,2020-04-08,JP,Japan,47.0,Okinawa,1,39,,1457162,26.5,127.933333
JP_01,2020-04-09,JP,Japan,01,Hokkaido,1,225,1,5273681,43,142
JP_02,2020-04-09,JP,Japan,02,Aomori,1,14,,1249314,40.824667,140.740639
JP_04,2020-04-09,JP,Japan,04,Miyagi,1,36,,2303160,38.35,140.966667
JP_06,2020-04-09,JP,Japan,06,Yamagata,1,27,,1077057,38.433333,140.133333
JP_07,2020-04-09,JP,Japan,07,Fukushima,1,33,,1844173,37.4,140.466667
JP_08,2020-04-09,JP,Japan,08,Ibaraki,1,82,,2868041,36.3,140.316667
JP_09,2020-04-09,JP,Japan,09,Tochigi,1,31,,1942312,36.516667,139.816667
JP_10,2020-04-09,JP,Japan,10,Gunma,1,33,,1937626,36.366667,139.116667
JP_11,2020-04-09,JP,Japan,11,Saitama,1,284,,7337330,35.95,139.55
JP_12,2020-04-09,JP,Japan,12,Chiba,1,355,2,6279026,35.605,140.123333
JP_13,2020-04-09,JP,Japan,13,Tokyo,1,1518,3,13942856,35.689722,139.692222
JP_14,2020-04-09,JP,Japan,14,Kanagawa,1,379,1,9200166,35.447508,139.642344
JP_15,2020-04-09,JP,Japan,15,Niigata,1,41,,2222004,37.616667,138.866667
JP_16,2020-04-09,JP,Japan,16,Toyama,1,21,,1042998,36.716667,137.15
JP_17,2020-04-09,JP,Japan,17,Ishikawa,1,73,,1137181,36.633333,136.65
JP_18,2020-04-09,JP,Japan,18,Fukui,1,77,,767742,35.983333,136.183333
JP_19,2020-04-09,JP,Japan,19,Yamanashi,1,27,,812056,35.616667,138.616667
JP_20,2020-04-09,JP,Japan,20,Nagano,1,21,,2049653,36.25,138.1
JP_21,2020-04-09,JP,Japan,21,Gifu,1,86,,1991390,35.483333,136.9
JP_22,2020-04-09,JP,Japan,22,Shizuoka,1,33,,3639226,34.916389,138.316389
JP_23,2020-04-09,JP,Japan,23,Aichi,1,299,2,7549594,35.180167,136.906667
JP_24,2020-04-09,JP,Japan,24,Mie,1,14,1,1781948,34.73025,136.508667
JP_25,2020-04-09,JP,Japan,25,Shiga,1,33,,1413959,35.004361,135.8685
JP_26,2020-04-09,JP,Japan,26,Kyoto,1,164,1,2583140,35.021667,135.755611
JP_27,2020-04-09,JP,Japan,27,Osaka,1,616,,8823453,34.686389,135.52
JP_28,2020-04-09,JP,Japan,28,Hyōgo,1,287,,5463609,34.690817,135.183078
JP_29,2020-04-09,JP,Japan,29,Nara,1,31,,1331330,34.685194,135.832944
JP_30,2020-04-09,JP,Japan,30,Wakayama,1,37,,923721,34.226028,135.1675
JP_32,2020-04-09,JP,Japan,32,Shimane,1,1,,673891,35.466667,133.05
JP_33,2020-04-09,JP,Japan,33,Okayama,1,15,,1891346,34.66175,133.934722
JP_34,2020-04-09,JP,Japan,34,Hiroshima,1,25,,2811410,34.396472,132.45975
JP_38,2020-04-09,JP,Japan,38,Ehime,1,25,,1338811,33.841611,132.765667
JP_39,2020-04-09,JP,Japan,39,Kōchi,1,49,,697674,33.559694,133.531028
JP_40,2020-04-09,JP,Japan,40,Fukuoka,1,250,,5110113,33.6,130.583333
JP_41,2020-04-09,JP,Japan,41,Saga,1,12,,814211,33.283333,130.166667
JP_43,2020-04-09,JP,Japan,43,Kumamoto,1,23,,1746740,32.716667,130.666667
JP_47,2020-04-09,JP,Japan,47.0,Okinawa,1,42,,1457162,26.5,127.933333
JP_01,2020-04-10,JP,Japan,01,Hokkaido,1,238,1,5273681,43,142
JP_02,2020-04-10,JP,Japan,02,Aomori,1,17,,1249314,40.824667,140.740639
JP_04,2020-04-10,JP,Japan,04,Miyagi,1,38,,2303160,38.35,140.966667
JP_05,2020-04-10,JP,Japan,05,Akita,1,11,,965927,39.718611,140.1025
JP_06,2020-04-10,JP,Japan,06,Yamagata,1,32,,1077057,38.433333,140.133333
JP_07,2020-04-10,JP,Japan,07,Fukushima,1,36,,1844173,37.4,140.466667
JP_08,2020-04-10,JP,Japan,08,Ibaraki,1,91,,2868041,36.3,140.316667
JP_09,2020-04-10,JP,Japan,09,Tochigi,1,32,,1942312,36.516667,139.816667
JP_10,2020-04-10,JP,Japan,10,Gunma,1,44,,1937626,36.366667,139.116667
JP_11,2020-04-10,JP,Japan,11,Saitama,1,337,,7337330,35.95,139.55
JP_12,2020-04-10,JP,Japan,12,Chiba,1,388,2,6279026,35.605,140.123333
JP_13,2020-04-10,JP,Japan,13,Tokyo,1,1707,3,13942856,35.689722,139.692222
JP_14,2020-04-10,JP,Japan,14,Kanagawa,1,435,1,9200166,35.447508,139.642344
JP_16,2020-04-10,JP,Japan,16,Toyama,1,23,,1042998,36.716667,137.15
JP_17,2020-04-10,JP,Japan,17,Ishikawa,1,92,,1137181,36.633333,136.65
JP_18,2020-04-10,JP,Japan,18,Fukui,1,82,,767742,35.983333,136.183333
JP_19,2020-04-10,JP,Japan,19,Yamanashi,1,30,,812056,35.616667,138.616667
JP_20,2020-04-10,JP,Japan,20,Nagano,1,28,,2049653,36.25,138.1
JP_21,2020-04-10,JP,Japan,21,Gifu,1,97,,1991390,35.483333,136.9
JP_22,2020-04-10,JP,Japan,22,Shizuoka,1,37,,3639226,34.916389,138.316389
JP_23,2020-04-10,JP,Japan,23,Aichi,1,313,2,7549594,35.180167,136.906667
JP_26,2020-04-10,JP,Japan,26,Kyoto,1,173,1,2583140,35.021667,135.755611
JP_27,2020-04-10,JP,Japan,27,Osaka,1,696,,8823453,34.686389,135.52
JP_28,2020-04-10,JP,Japan,28,Hyōgo,1,316,,5463609,34.690817,135.183078
JP_29,2020-04-10,JP,Japan,29,Nara,1,34,,1331330,34.685194,135.832944
JP_30,2020-04-10,JP,Japan,30,Wakayama,1,38,,923721,34.226028,135.1675
JP_32,2020-04-10,JP,Japan,32,Shimane,1,2,,673891,35.466667,133.05
JP_34,2020-04-10,JP,Japan,34,Hiroshima,1,30,,2811410,34.396472,132.45975
JP_35,2020-04-10,JP,Japan,35,Yamaguchi,1,18,,1355495,34.186111,131.4705
JP_37,2020-04-10,JP,Japan,37,Kagawa,1,4,,956069,34.34011,134.04328
JP_38,2020-04-10,JP,Japan,38,Ehime,1,27,,1338811,33.841611,132.765667
JP_39,2020-04-10,JP,Japan,39,Kōchi,1,54,,697674,33.559694,133.531028
JP_40,2020-04-10,JP,Japan,40,Fukuoka,1,289,,5110113,33.6,130.583333
JP_42,2020-04-10,JP,Japan,42,Nagasaki,1,15,,1325205,32.966667,129.8
JP_43,2020-04-10,JP,Japan,43,Kumamoto,1,24,,1746740,32.716667,130.666667
JP_44,2020-04-10,JP,Japan,44,Ōita,1,42,,1134431,33.238186,131.612606
JP_47,2020-04-10,JP,Japan,47.0,Okinawa,1,49,,1457162,26.5,127.933333
JP_01,2020-04-11,JP,Japan,01,Hokkaido,1,254,1,5273681,43,142
JP_02,2020-04-11,JP,Japan,02,Aomori,1,22,,1249314,40.824667,140.740639
JP_04,2020-04-11,JP,Japan,04,Miyagi,1,45,,2303160,38.35,140.966667
JP_05,2020-04-11,JP,Japan,05,Akita,1,13,,965927,39.718611,140.1025
JP_06,2020-04-11,JP,Japan,06,Yamagata,1,33,,1077057,38.433333,140.133333
JP_07,2020-04-11,JP,Japan,07,Fukushima,1,37,,1844173,37.4,140.466667
JP_08,2020-04-11,JP,Japan,08,Ibaraki,1,103,,2868041,36.3,140.316667
JP_09,2020-04-11,JP,Japan,09,Tochigi,1,35,,1942312,36.516667,139.816667
JP_10,2020-04-11,JP,Japan,10,Gunma,1,79,,1937626,36.366667,139.116667
JP_11,2020-04-11,JP,Japan,11,Saitama,1,374,,7337330,35.95,139.55
JP_12,2020-04-11,JP,Japan,12,Chiba,1,424,2,6279026,35.605,140.123333
JP_13,2020-04-11,JP,Japan,13,Tokyo,1,1904,3,13942856,35.689722,139.692222
JP_14,2020-04-11,JP,Japan,14,Kanagawa,1,511,1,9200166,35.447508,139.642344
JP_15,2020-04-11,JP,Japan,15,Niigata,1,42,,2222004,37.616667,138.866667
JP_16,2020-04-11,JP,Japan,16,Toyama,1,30,,1042998,36.716667,137.15
JP_17,2020-04-11,JP,Japan,17,Ishikawa,1,104,,1137181,36.633333,136.65
JP_18,2020-04-11,JP,Japan,18,Fukui,1,86,,767742,35.983333,136.183333
JP_19,2020-04-11,JP,Japan,19,Yamanashi,1,33,,812056,35.616667,138.616667
JP_21,2020-04-11,JP,Japan,21,Gifu,1,106,,1991390,35.483333,136.9
JP_22,2020-04-11,JP,Japan,22,Shizuoka,1,39,,3639226,34.916389,138.316389
JP_23,2020-04-11,JP,Japan,23,Aichi,1,323,2,7549594,35.180167,136.906667
JP_24,2020-04-11,JP,Japan,24,Mie,1,16,1,1781948,34.73025,136.508667
JP_25,2020-04-11,JP,Japan,25,Shiga,1,37,,1413959,35.004361,135.8685
JP_26,2020-04-11,JP,Japan,26,Kyoto,1,180,1,2583140,35.021667,135.755611
JP_27,2020-04-11,JP,Japan,27,Osaka,1,766,,8823453,34.686389,135.52
JP_28,2020-04-11,JP,Japan,28,Hyōgo,1,358,,5463609,34.690817,135.183078
JP_29,2020-04-11,JP,Japan,29,Nara,1,36,,1331330,34.685194,135.832944
JP_32,2020-04-11,JP,Japan,32,Shimane,1,6,,673891,35.466667,133.05
JP_34,2020-04-11,JP,Japan,34,Hiroshima,1,56,,2811410,34.396472,132.45975
JP_35,2020-04-11,JP,Japan,35,Yamaguchi,1,19,,1355495,34.186111,131.4705
JP_38,2020-04-11,JP,Japan,38,Ehime,1,29,,1338811,33.841611,132.765667
JP_40,2020-04-11,JP,Japan,40,Fukuoka,1,332,,5110113,33.6,130.583333
JP_41,2020-04-11,JP,Japan,41,Saga,1,13,,814211,33.283333,130.166667
JP_43,2020-04-11,JP,Japan,43,Kumamoto,1,25,,1746740,32.716667,130.666667
JP_45,2020-04-11,JP,Japan,45,Miyazaki,1,17,,1071723,32.016667,131.35
JP_47,2020-04-11,JP,Japan,47.0,Okinawa,1,57,,1457162,26.5,127.933333
JP_01,2020-04-12,JP,Japan,01,Hokkaido,1,266,1,5273681,43,142
JP_04,2020-04-12,JP,Japan,04,Miyagi,1,51,,2303160,38.35,140.966667
JP_06,2020-04-12,JP,Japan,06,Yamagata,1,38,,1077057,38.433333,140.133333
