Date,Country,Region,Event,Value
2020-03-03,US,MI,Deaths,0
2020-03-03,US,MN,Confirmed,0
2020-03-03,US,MN,Deaths,0
2020-03-03,US,MO,Confirmed,0
2020-03-03,US,MO,Deaths,0
2020-03-03,US,MS,Confirmed,0
2020-03-03,US,MS,Deaths,0
2020-03-03,US,MT,Confirmed,0
2020-03-03,US,MT,Deaths,0
2020-03-03,US,NC,Confirmed,1
2020-03-03,US,NC,Deaths,0
2020-03-03,US,ND,Confirmed,0
2020-03-03,US,ND,Deaths,0
2020-03-03,US,NE,Confirmed,0
2020-03-03,US,NE,Deaths,0
2020-03-03,US,NH,Confirmed,2
2020-03-03,US,NH,Deaths,0
2020-03-03,US,NJ,Confirmed,0
2020-03-03,US,NJ,Deaths,0
2020-03-03,US,NM,Confirmed,0
2020-03-03,US,NM,Deaths,0
2020-03-03,US,NV,Confirmed,0
2020-03-03,US,NV,Deaths,0
2020-03-03,US,NY,Confirmed,2
2020-03-03,US,NY,Deaths,0
2020-03-03,US,OH,Confirmed,0
2020-03-03,US,OH,Deaths,0
2020-03-03,US,OK,Confirmed,0
2020-03-03,US,OK,Deaths,0
2020-03-03,US,OR,Confirmed,3
2020-03-03,US,OR,Deaths,0
2020-03-03,US,OR ,Confirmed,0
2020-03-03,US,OR ,Deaths,0
2020-03-03,US,PA,Confirmed,0
2020-03-03,US,PA,Deaths,0
2020-03-03,US,RI,Confirmed,2
2020-03-03,US,RI,Deaths,0
2020-03-03,US,SC,Confirmed,0
2020-03-03,US,SC,Deaths,0
2020-03-03,US,SD,Confirmed,0
2020-03-03,US,SD,Deaths,0
2020-03-03,US,TN,Confirmed,0
2020-03-03,US,TN,Deaths,0
2020-03-03,US,TX,Confirmed,0
2020-03-03,US,TX,Deaths,0
2020-03-03,US,UT,Confirmed,0
2020-03-03,US,UT,Deaths,0
2020-03-03,US,VA,Confirmed,0
2020-03-03,US,VA,Deaths,0
2020-03-03,US,VT,Confirmed,0
2020-03-03,US,VT,Deaths,0
2020-03-03,US,WA,Confirmed,27
2020-03-03,US,WA,Deaths,7
2020-03-03,US,WI,Confirmed,0
2020-03-03,US,WI,Deaths,0
2020-03-03,US,WV,Confirmed,0
2020-03-03,US,WV,Deaths,0
2020-03-03,US,WY,Confirmed,0
2020-03-03,US,WY,Deaths,0
2020-03-03,VA,,Confirmed,0
2020-03-03,VA,,Deaths,0
2020-03-03,VN,,Confirmed,16
2020-03-03,VN,,Deaths,0
2020-03-03,ZA,,Confirmed,0
2020-03-03,ZA,,Deaths,0
2020-03-04,??,Diamond Princess,Confirmed,706
2020-03-04,??,Diamond Princess,Deaths,6
2020-03-04,AD,,Confirmed,1
2020-03-04,AD,,Deaths,0
2020-03-04,AE,,Confirmed,27
2020-03-04,AE,,Deaths,0
2020-03-04,AF,,Confirmed,1
2020-03-04,AF,,Deaths,0
2020-03-04,AG,,Confirmed,0
2020-03-04,AG,,Deaths,0
2020-03-04,AL,,Confirmed,0
2020-03-04,AL,,Deaths,0
2020-03-04,AM,,Confirmed,1
2020-03-04,AM,,Deaths,0
2020-03-04,AR,,Confirmed,1
2020-03-04,AR,,Deaths,0
2020-03-04,AT,,Confirmed,29
2020-03-04,AT,,Deaths,0
2020-03-04,AU,,Confirmed,52
2020-03-04,AU,,Deaths,2
2020-03-04,AW,,Confirmed,0
2020-03-04,AW,,Deaths,0
2020-03-04,AZ,,Confirmed,3
2020-03-04,AZ,,Deaths,0
2020-03-04,BA,,Confirmed,0
2020-03-04,BA,,Deaths,0
2020-03-04,BD,,Confirmed,0
2020-03-04,BD,,Deaths,0
2020-03-04,BE,,Confirmed,23
2020-03-04,BE,,Deaths,0
2020-03-04,BF,,Confirmed,0
2020-03-04,BF,,Deaths,0
2020-03-04,BG,,Confirmed,0
2020-03-04,BG,,Deaths,0
2020-03-04,BH,,Confirmed,52
2020-03-04,BH,,Deaths,0
2020-03-04,BN,,Confirmed,0
2020-03-04,BN,,Deaths,0
2020-03-04,BO,,Confirmed,0
2020-03-04,BO,,Deaths,0
2020-03-04,BR,,Confirmed,4
2020-03-04,BR,,Deaths,0
2020-03-04,BT,,Confirmed,0
2020-03-04,BT,,Deaths,0
2020-03-04,BY,,Confirmed,6
2020-03-04,BY,,Deaths,0
2020-03-04,CA,,Confirmed,33
2020-03-04,CA,,Deaths,0
2020-03-04,CD,,Confirmed,0
2020-03-04,CD,,Deaths,0
2020-03-04,CH,,Confirmed,90
2020-03-04,CH,,Deaths,0
2020-03-04,CI,,Confirmed,0
2020-03-04,CI,,Deaths,0
2020-03-04,CL,,Confirmed,1
2020-03-04,CL,,Deaths,0
2020-03-04,CM,,Confirmed,0
2020-03-04,CM,,Deaths,0
2020-03-04,CN,Anhui,Confirmed,990
2020-03-04,CN,Anhui,Deaths,6
2020-03-04,CN,Beijing,Confirmed,418
2020-03-04,CN,Beijing,Deaths,8
2020-03-04,CN,Chongqing,Confirmed,576
2020-03-04,CN,Chongqing,Deaths,6
2020-03-04,CN,Fujian,Confirmed,296
2020-03-04,CN,Fujian,Deaths,1
2020-03-04,CN,Gansu,Confirmed,91
2020-03-04,CN,Gansu,Deaths,2
2020-03-04,CN,Guangdong,Confirmed,1350
2020-03-04,CN,Guangdong,Deaths,7
2020-03-04,CN,Guangxi,Confirmed,252
2020-03-04,CN,Guangxi,Deaths,2
2020-03-04,CN,Guizhou,Confirmed,146
2020-03-04,CN,Guizhou,Deaths,2
2020-03-04,CN,Hainan,Confirmed,168
2020-03-04,CN,Hainan,Deaths,5
2020-03-04,CN,Hebei,Confirmed,318
2020-03-04,CN,Hebei,Deaths,6
2020-03-04,CN,Heilongjiang,Confirmed,480
2020-03-04,CN,Heilongjiang,Deaths,13
2020-03-04,CN,Henan,Confirmed,1272
2020-03-04,CN,Henan,Deaths,22
2020-03-04,CN,Hong Kong,Confirmed,105
2020-03-04,CN,Hong Kong,Deaths,2
2020-03-04,CN,Hubei,Confirmed,67332
2020-03-04,CN,Hubei,Deaths,2871
2020-03-04,CN,Hunan,Confirmed,1018
2020-03-04,CN,Hunan,Deaths,4
2020-03-04,CN,Inner Mongolia,Confirmed,75
2020-03-04,CN,Inner Mongolia,Deaths,1
2020-03-04,CN,Jiangsu,Confirmed,631
2020-03-04,CN,Jiangsu,Deaths,0
2020-03-04,CN,Jiangxi,Confirmed,935
2020-03-04,CN,Jiangxi,Deaths,1
2020-03-04,CN,Jilin,Confirmed,93
2020-03-04,CN,Jilin,Deaths,1
2020-03-04,CN,Liaoning,Confirmed,125
2020-03-04,CN,Liaoning,Deaths,1
2020-03-04,CN,Macau,Confirmed,10
2020-03-04,CN,Macau,Deaths,0
2020-03-04,CN,Ningxia,Confirmed,75
2020-03-04,CN,Ningxia,Deaths,0
2020-03-04,CN,Qinghai,Confirmed,18
2020-03-04,CN,Qinghai,Deaths,0
2020-03-04,CN,Shaanxi,Confirmed,245
2020-03-04,CN,Shaanxi,Deaths,1
2020-03-04,CN,Shandong,Confirmed,758
2020-03-04,CN,Shandong,Deaths,6
2020-03-04,CN,Shanghai,Confirmed,338
2020-03-04,CN,Shanghai,Deaths,3
2020-03-04,CN,Shanxi,Confirmed,133
2020-03-04,CN,Shanxi,Deaths,0
2020-03-04,CN,Sichuan,Confirmed,538
2020-03-04,CN,Sichuan,Deaths,3
2020-03-04,CN,Tianjin,Confirmed,136
2020-03-04,CN,Tianjin,Deaths,3
2020-03-04,CN,Tibet,Confirmed,1
2020-03-04,CN,Tibet,Deaths,0
2020-03-04,CN,Xinjiang,Confirmed,76
2020-03-04,CN,Xinjiang,Deaths,3
2020-03-04,CN,Yunnan,Confirmed,174
2020-03-04,CN,Yunnan,Deaths,2
2020-03-04,CN,Zhejiang,Confirmed,1213
2020-03-04,CN,Zhejiang,Deaths,1
2020-03-04,CO,,Confirmed,0
2020-03-04,CO,,Deaths,0
2020-03-04,CR,,Confirmed,0
2020-03-04,CR,,Deaths,0
2020-03-04,CU,,Confirmed,0
2020-03-04,CU,,Deaths,0
2020-03-04,CY,,Confirmed,0
2020-03-04,CY,,Deaths,0
2020-03-04,CZ,,Confirmed,8
2020-03-04,CZ,,Deaths,0
2020-03-04,DE,,Confirmed,262
2020-03-04,DE,,Deaths,0
2020-03-04,DK,,Confirmed,11
2020-03-04,DK,,Deaths,0
2020-03-04,DO,,Confirmed,1
2020-03-04,DO,,Deaths,0
2020-03-04,DZ,,Confirmed,12
2020-03-04,DZ,,Deaths,0
2020-03-04,EC,,Confirmed,10
2020-03-04,EC,,Deaths,0
2020-03-04,EE,,Confirmed,2
2020-03-04,EE,,Deaths,0
2020-03-04,EG,,Confirmed,2
2020-03-04,EG,,Deaths,0
2020-03-04,ES,,Confirmed,222
2020-03-04,ES,,Deaths,2
2020-03-04,ET,,Confirmed,0
2020-03-04,ET,,Deaths,0
2020-03-04,FI,,Confirmed,6
2020-03-04,FI,,Deaths,0
2020-03-04,FR,,Confirmed,288
2020-03-04,FR,,Deaths,4
2020-03-04,GE,,Confirmed,3
2020-03-04,GE,,Deaths,0
2020-03-04,GF,,Confirmed,0
2020-03-04,GF,,Deaths,0
2020-03-04,GN,,Confirmed,0
2020-03-04,GN,,Deaths,0
2020-03-04,GP,,Confirmed,0
2020-03-04,GP,,Deaths,0
2020-03-04,GR,,Confirmed,9
2020-03-04,GR,,Deaths,0
2020-03-04,GY,,Confirmed,0
2020-03-04,GY,,Deaths,0
2020-03-04,HN,,Confirmed,0
2020-03-04,HN,,Deaths,0
2020-03-04,HR,,Confirmed,10
2020-03-04,HR,,Deaths,0
2020-03-04,HU,,Confirmed,2
2020-03-04,HU,,Deaths,0
2020-03-04,ID,,Confirmed,2
2020-03-04,ID,,Deaths,0
2020-03-04,IE,,Confirmed,6
2020-03-04,IE,,Deaths,0
2020-03-04,IL,,Confirmed,15
2020-03-04,IL,,Deaths,0
2020-03-04,IN,,Confirmed,28
2020-03-04,IN,,Deaths,0
2020-03-04,IQ,,Confirmed,35
2020-03-04,IQ,,Deaths,2
2020-03-04,IR,,Confirmed,2922
2020-03-04,IR,,Deaths,92
2020-03-04,IS,,Confirmed,26
2020-03-04,IS,,Deaths,0
2020-03-04,IT,,Confirmed,3089
2020-03-04,IT,,Deaths,107
2020-03-04,JM,,Confirmed,0
2020-03-04,JM,,Deaths,0
2020-03-04,JO,,Confirmed,1
2020-03-04,JO,,Deaths,0
2020-03-04,JP,,Confirmed,331
2020-03-04,JP,,Deaths,6
2020-03-04,KE,,Confirmed,0
2020-03-04,KE,,Deaths,0
2020-03-04,KH,,Confirmed,1
2020-03-04,KH,,Deaths,0
2020-03-04,KR,,Confirmed,5621
2020-03-04,KR,,Deaths,35
2020-03-04,KW,,Confirmed,56
2020-03-04,KW,,Deaths,0
2020-03-04,KY,,Confirmed,0
2020-03-04,KY,,Deaths,0
2020-03-04,KZ,,Confirmed,0
2020-03-04,KZ,,Deaths,0
2020-03-04,LB,,Confirmed,13
2020-03-04,LB,,Deaths,0
2020-03-04,LI,,Confirmed,1
2020-03-04,LI,,Deaths,0
2020-03-04,LK,,Confirmed,1
2020-03-04,LK,,Deaths,0
2020-03-04,LT,,Confirmed,1
2020-03-04,LT,,Deaths,0
2020-03-04,LU,,Confirmed,1
2020-03-04,LU,,Deaths,0
2020-03-04,LV,,Confirmed,1
2020-03-04,LV,,Deaths,0
2020-03-04,MA,,Confirmed,1
2020-03-04,MA,,Deaths,0
2020-03-04,MC,,Confirmed,1
2020-03-04,MC,,Deaths,0
2020-03-04,MD,,Confirmed,0
2020-03-04,MD,,Deaths,0
2020-03-04,MK,,Confirmed,1
2020-03-04,MK,,Deaths,0
2020-03-04,MN,,Confirmed,0
2020-03-04,MN,,Deaths,0
2020-03-04,MQ,,Confirmed,0
2020-03-04,MQ,,Deaths,0
2020-03-04,MT,,Confirmed,0
2020-03-04,MT,,Deaths,0
2020-03-04,MV,,Confirmed,0
2020-03-04,MV,,Deaths,0
2020-03-04,MX,,Confirmed,5
2020-03-04,MX,,Deaths,0
2020-03-04,MY,,Confirmed,50
2020-03-04,MY,,Deaths,0
2020-03-04,NG,,Confirmed,1
2020-03-04,NG,,Deaths,0
2020-03-04,NL,,Confirmed,38
2020-03-04,NL,,Deaths,0
2020-03-04,NO,,Confirmed,56
2020-03-04,NO,,Deaths,0
2020-03-04,NP,,Confirmed,1
2020-03-04,NP,,Deaths,0
2020-03-04,NZ,,Confirmed,3
2020-03-04,NZ,,Deaths,0
2020-03-04,OM,,Confirmed,15
2020-03-04,OM,,Deaths,0
2020-03-04,PA,,Confirmed,0
2020-03-04,PA,,Deaths,0
2020-03-04,PE,,Confirmed,0
2020-03-04,PE,,Deaths,0
2020-03-04,PH,,Confirmed,3
2020-03-04,PH,,Deaths,1
2020-03-04,PK,,Confirmed,5
2020-03-04,PK,,Deaths,0
2020-03-04,PL,,Confirmed,1
2020-03-04,PL,,Deaths,0
2020-03-04,PT,,Confirmed,5
2020-03-04,PT,,Deaths,0
2020-03-04,PY,,Confirmed,0
2020-03-04,PY,,Deaths,0
2020-03-04,QA,,Confirmed,8
2020-03-04,QA,,Deaths,0
2020-03-04,RE,,Confirmed,0
2020-03-04,RE,,Deaths,0
2020-03-04,RO,,Confirmed,4
2020-03-04,RO,,Deaths,0
2020-03-04,RS,,Confirmed,0
2020-03-04,RS,,Deaths,0
2020-03-04,RU,,Confirmed,3
2020-03-04,RU,,Deaths,0
2020-03-04,SA,,Confirmed,1
2020-03-04,SA,,Deaths,0
2020-03-04,SD,,Confirmed,0
2020-03-04,SD,,Deaths,0
2020-03-04,SE,,Confirmed,35
2020-03-04,SE,,Deaths,0
2020-03-04,SG,,Confirmed,110
2020-03-04,SG,,Deaths,0
2020-03-04,SI,,Confirmed,0
2020-03-04,SI,,Deaths,0
2020-03-04,SK,,Confirmed,0
2020-03-04,SK,,Deaths,0
2020-03-04,SM,,Confirmed,16
2020-03-04,SM,,Deaths,1
2020-03-04,SN,,Confirmed,4
2020-03-04,SN,,Deaths,0
2020-03-04,TG,,Confirmed,0
2020-03-04,TG,,Deaths,0
2020-03-04,TH,,Confirmed,43
2020-03-04,TH,,Deaths,1
2020-03-04,TN,,Confirmed,1
2020-03-04,TN,,Deaths,0
2020-03-04,TR,,Confirmed,0
2020-03-04,TR,,Deaths,0
2020-03-04,TW,,Confirmed,42
2020-03-04,TW,,Deaths,1
2020-03-04,UA,,Confirmed,1
2020-03-04,UA,,Deaths,0
2020-03-04,UK,,Confirmed,86
2020-03-04,UK,,Deaths,0
2020-03-04,US,AK,Confirmed,0
2020-03-04,US,AK,Deaths,0
2020-03-04,US,AL,Confirmed,0
2020-03-04,US,AL,Deaths,0
2020-03-04,US,AR,Confirmed,0
2020-03-04,US,AR,Deaths,0
2020-03-04,US,AZ,Confirmed,1
2020-03-04,US,AZ,Deaths,0
2020-03-04,US,CA,Confirmed,35
2020-03-04,US,CA,Deaths,1
2020-03-04,US,CO,Confirmed,0
2020-03-04,US,CO,Deaths,0
2020-03-04,US,CT,Confirmed,0
2020-03-04,US,CT,Deaths,0
2020-03-04,US,DC,Confirmed,0
2020-03-04,US,DC,Deaths,0
2020-03-04,US,DE,Confirmed,0
2020-03-04,US,DE,Deaths,0
2020-03-04,US,Diamond Princess,Confirmed,45
2020-03-04,US,Diamond Princess,Deaths,0
2020-03-04,US,FL,Confirmed,2
2020-03-04,US,FL,Deaths,0
2020-03-04,US,GA,Confirmed,2
2020-03-04,US,GA,Deaths,0
2020-03-04,US,Grand Princess,Confirmed,0
2020-03-04,US,Grand Princess,Deaths,0
2020-03-04,US,HI,Confirmed,0
2020-03-04,US,HI,Deaths,0
2020-03-04,US,IA,Confirmed,0
2020-03-04,US,IA,Deaths,0
2020-03-04,US,ID,Confirmed,0
2020-03-04,US,ID,Deaths,0
2020-03-04,US,IL,Confirmed,4
2020-03-04,US,IL,Deaths,0
2020-03-04,US,IN,Confirmed,0
2020-03-04,US,IN,Deaths,0
2020-03-04,US,KS,Confirmed,0
2020-03-04,US,KS,Deaths,0
2020-03-04,US,KY,Confirmed,0
2020-03-04,US,KY,Deaths,0
2020-03-04,US,LA,Confirmed,0
2020-03-04,US,LA,Deaths,0
2020-03-04,US,MA,Confirmed,2
2020-03-04,US,MA,Deaths,0
2020-03-04,US,MD,Confirmed,0
2020-03-04,US,MD,Deaths,0
2020-03-04,US,ME,Confirmed,0
2020-03-04,US,ME,Deaths,0
2020-03-04,US,MI,Confirmed,0
2020-03-04,US,MI,Deaths,0
2020-03-04,US,MN,Confirmed,0
2020-03-04,US,MN,Deaths,0
2020-03-04,US,MO,Confirmed,0
2020-03-04,US,MO,Deaths,0
2020-03-04,US,MS,Confirmed,0
2020-03-04,US,MS,Deaths,0
2020-03-04,US,MT,Confirmed,0
2020-03-04,US,MT,Deaths,0
2020-03-04,US,NC,Confirmed,1
2020-03-04,US,NC,Deaths,0
2020-03-04,US,ND,Confirmed,0
2020-03-04,US,ND,Deaths,0
2020-03-04,US,NE,Confirmed,0
2020-03-04,US,NE,Deaths,0
2020-03-04,US,NH,Confirmed,2
2020-03-04,US,NH,Deaths,0
2020-03-04,US,NJ,Confirmed,0
2020-03-04,US,NJ,Deaths,0
2020-03-04,US,NM,Confirmed,0
2020-03-04,US,NM,Deaths,0
2020-03-04,US,NV,Confirmed,0
2020-03-04,US,NV,Deaths,0
2020-03-04,US,NY,Confirmed,11
2020-03-04,US,NY,Deaths,0
2020-03-04,US,OH,Confirmed,0
2020-03-04,US,OH,Deaths,0
2020-03-04,US,OK,Confirmed,0
2020-03-04,US,OK,Deaths,0
2020-03-04,US,OR,Confirmed,3
2020-03-04,US,OR,Deaths,0
2020-03-04,US,OR ,Confirmed,0
2020-03-04,US,OR ,Deaths,0
2020-03-04,US,PA,Confirmed,0
2020-03-04,US,PA,Deaths,0
2020-03-04,US,RI,Confirmed,2
2020-03-04,US,RI,Deaths,0
2020-03-04,US,SC,Confirmed,0
2020-03-04,US,SC,Deaths,0
2020-03-04,US,SD,Confirmed,0
2020-03-04,US,SD,Deaths,0
2020-03-04,US,TN,Confirmed,0
2020-03-04,US,TN,Deaths,0
2020-03-04,US,TX,Confirmed,0
2020-03-04,US,TX,Deaths,0
2020-03-04,US,UT,Confirmed,0
2020-03-04,US,UT,Deaths,0
2020-03-04,US,VA,Confirmed,0
2020-03-04,US,VA,Deaths,0
2020-03-04,US,VT,Confirmed,0
2020-03-04,US,VT,Deaths,0
2020-03-04,US,WA,Confirmed,39
2020-03-04,US,WA,Deaths,10
2020-03-04,US,WI,Confirmed,0
2020-03-04,US,WI,Deaths,0
2020-03-04,US,WV,Confirmed,0
2020-03-04,US,WV,Deaths,0
2020-03-04,US,WY,Confirmed,0
2020-03-04,US,WY,Deaths,0
2020-03-04,VA,,Confirmed,0
2020-03-04,VA,,Deaths,0
2020-03-04,VN,,Confirmed,16
2020-03-04,VN,,Deaths,0
2020-03-04,ZA,,Confirmed,0
2020-03-04,ZA,,Deaths,0
2020-03-05,??,Diamond Princess,Confirmed,706
2020-03-05,??,Diamond Princess,Deaths,6
2020-03-05,AD,,Confirmed,1
2020-03-05,AD,,Deaths,0
2020-03-05,AE,,Confirmed,29
2020-03-05,AE,,Deaths,0
2020-03-05,AF,,Confirmed,1
2020-03-05,AF,,Deaths,0
2020-03-05,AG,,Confirmed,0
2020-03-05,AG,,Deaths,0
2020-03-05,AL,,Confirmed,0
2020-03-05,AL,,Deaths,0
2020-03-05,AM,,Confirmed,1
2020-03-05,AM,,Deaths,0
2020-03-05,AR,,Confirmed,1
2020-03-05,AR,,Deaths,0
2020-03-05,AT,,Confirmed,41
2020-03-05,AT,,Deaths,0
2020-03-05,AU,,Confirmed,55
2020-03-05,AU,,Deaths,2
2020-03-05,AW,,Confirmed,0
2020-03-05,AW,,Deaths,0
2020-03-05,AZ,,Confirmed,6
2020-03-05,AZ,,Deaths,0
2020-03-05,BA,,Confirmed,2
2020-03-05,BA,,Deaths,0
2020-03-05,BD,,Confirmed,0
2020-03-05,BD,,Deaths,0
2020-03-05,BE,,Confirmed,50
2020-03-05,BE,,Deaths,0
2020-03-05,BF,,Confirmed,0
2020-03-05,BF,,Deaths,0
2020-03-05,BG,,Confirmed,0
2020-03-05,BG,,Deaths,0
2020-03-05,BH,,Confirmed,55
2020-03-05,BH,,Deaths,0
2020-03-05,BN,,Confirmed,0
2020-03-05,BN,,Deaths,0
2020-03-05,BO,,Confirmed,0
2020-03-05,BO,,Deaths,0
2020-03-05,BR,,Confirmed,4
2020-03-05,BR,,Deaths,0
2020-03-05,BT,,Confirmed,0
2020-03-05,BT,,Deaths,0
2020-03-05,BY,,Confirmed,6
2020-03-05,BY,,Deaths,0
2020-03-05,CA,,Confirmed,37
2020-03-05,CA,,Deaths,0
2020-03-05,CD,,Confirmed,0
2020-03-05,CD,,Deaths,0
2020-03-05,CH,,Confirmed,114
2020-03-05,CH,,Deaths,1
2020-03-05,CI,,Confirmed,0
2020-03-05,CI,,Deaths,0
2020-03-05,CL,,Confirmed,4
2020-03-05,CL,,Deaths,0
2020-03-05,CM,,Confirmed,0
2020-03-05,CM,,Deaths,0
2020-03-05,CN,Anhui,Confirmed,990
2020-03-05,CN,Anhui,Deaths,6
2020-03-05,CN,Beijing,Confirmed,418
2020-03-05,CN,Beijing,Deaths,8
2020-03-05,CN,Chongqing,Confirmed,576
2020-03-05,CN,Chongqing,Deaths,6
2020-03-05,CN,Fujian,Confirmed,296
2020-03-05,CN,Fujian,Deaths,1
2020-03-05,CN,Gansu,Confirmed,102
2020-03-05,CN,Gansu,Deaths,2
2020-03-05,CN,Guangdong,Confirmed,1351
2020-03-05,CN,Guangdong,Deaths,7
2020-03-05,CN,Guangxi,Confirmed,252
2020-03-05,CN,Guangxi,Deaths,2
2020-03-05,CN,Guizhou,Confirmed,146
2020-03-05,CN,Guizhou,Deaths,2
2020-03-05,CN,Hainan,Confirmed,168
2020-03-05,CN,Hainan,Deaths,6
2020-03-05,CN,Hebei,Confirmed,318
2020-03-05,CN,Hebei,Deaths,6
2020-03-05,CN,Heilongjiang,Confirmed,481
2020-03-05,CN,Heilongjiang,Deaths,13
2020-03-05,CN,Henan,Confirmed,1272
2020-03-05,CN,Henan,Deaths,22
2020-03-05,CN,Hong Kong,Confirmed,105
2020-03-05,CN,Hong Kong,Deaths,2
2020-03-05,CN,Hubei,Confirmed,67466
2020-03-05,CN,Hubei,Deaths,2902
2020-03-05,CN,Hunan,Confirmed,1018
2020-03-05,CN,Hunan,Deaths,4
2020-03-05,CN,Inner Mongolia,Confirmed,75
2020-03-05,CN,Inner Mongolia,Deaths,1
2020-03-05,CN,Jiangsu,Confirmed,631
2020-03-05,CN,Jiangsu,Deaths,0
2020-03-05,CN,Jiangxi,Confirmed,935
2020-03-05,CN,Jiangxi,Deaths,1
2020-03-05,CN,Jilin,Confirmed,93
2020-03-05,CN,Jilin,Deaths,1
2020-03-05,CN,Liaoning,Confirmed,125
2020-03-05,CN,Liaoning,Deaths,1
2020-03-05,CN,Macau,Confirmed,10
2020-03-05,CN,Macau,Deaths,0
2020-03-05,CN,Ningxia,Confirmed,75
2020-03-05,CN,Ningxia,Deaths,0
2020-03-05,CN,Qinghai,Confirmed,18
2020-03-05,CN,Qinghai,Deaths,0
2020-03-05,CN,Shaanxi,Confirmed,245
2020-03-05,CN,Shaanxi,Deaths,1
2020-03-05,CN,Shandong,Confirmed,758
2020-03-05,CN,Shandong,Deaths,6
2020-03-05,CN,Shanghai,Confirmed,339
2020-03-05,CN,Shanghai,Deaths,3
2020-03-05,CN,Shanxi,Confirmed,133
2020-03-05,CN,Shanxi,Deaths,0
2020-03-05,CN,Sichuan,Confirmed,539
2020-03-05,CN,Sichuan,Deaths,3
2020-03-05,CN,Tianjin,Confirmed,136
2020-03-05,CN,Tianjin,Deaths,3
2020-03-05,CN,Tibet,Confirmed,1
2020-03-05,CN,Tibet,Deaths,0
2020-03-05,CN,Xinjiang,Confirmed,76
2020-03-05,CN,Xinjiang,Deaths,3
2020-03-05,CN,Yunnan,Confirmed,174
2020-03-05,CN,Yunnan,Deaths,2
2020-03-05,CN,Zhejiang,Confirmed,1215
2020-03-05,CN,Zhejiang,Deaths,1
2020-03-05,CO,,Confirmed,0
2020-03-05,CO,,Deaths,0
2020-03-05,CR,,Confirmed,0
2020-03-05,CR,,Deaths,0
2020-03-05,CU,,Confirmed,0
2020-03-05,CU,,Deaths,0
2020-03-05,CY,,Confirmed,0
2020-03-05,CY,,Deaths,0
2020-03-05,CZ,,Confirmed,12
2020-03-05,CZ,,Deaths,0
2020-03-05,DE,,Confirmed,482
2020-03-05,DE,,Deaths,0
2020-03-05,DK,,Confirmed,11
2020-03-05,DK,,Deaths,0
2020-03-05,DO,,Confirmed,1
2020-03-05,DO,,Deaths,0
2020-03-05,DZ,,Confirmed,12
2020-03-05,DZ,,Deaths,0
2020-03-05,EC,,Confirmed,13
2020-03-05,EC,,Deaths,0
2020-03-05,EE,,Confirmed,3
2020-03-05,EE,,Deaths,0
2020-03-05,EG,,Confirmed,3
2020-03-05,EG,,Deaths,0
2020-03-05,ES,,Confirmed,259
2020-03-05,ES,,Deaths,3
2020-03-05,ET,,Confirmed,0
2020-03-05,ET,,Deaths,0
2020-03-05,FI,,Confirmed,12
2020-03-05,FI,,Deaths,0
2020-03-05,FR,,Confirmed,380
2020-03-05,FR,,Deaths,6
2020-03-05,GE,,Confirmed,4
2020-03-05,GE,,Deaths,0
2020-03-05,GF,,Confirmed,0
2020-03-05,GF,,Deaths,0
2020-03-05,GN,,Confirmed,0
2020-03-05,GN,,Deaths,0
2020-03-05,GP,,Confirmed,0
2020-03-05,GP,,Deaths,0
2020-03-05,GR,,Confirmed,31
2020-03-05,GR,,Deaths,0
2020-03-05,GY,,Confirmed,0
2020-03-05,GY,,Deaths,0
2020-03-05,HN,,Confirmed,0
2020-03-05,HN,,Deaths,0
2020-03-05,HR,,Confirmed,10
2020-03-05,HR,,Deaths,0
2020-03-05,HU,,Confirmed,2
2020-03-05,HU,,Deaths,0
2020-03-05,ID,,Confirmed,2
2020-03-05,ID,,Deaths,0
2020-03-05,IE,,Confirmed,6
2020-03-05,IE,,Deaths,0
2020-03-05,IL,,Confirmed,20
2020-03-05,IL,,Deaths,0
2020-03-05,IN,,Confirmed,30
2020-03-05,IN,,Deaths,0
2020-03-05,IQ,,Confirmed,35
2020-03-05,IQ,,Deaths,2
2020-03-05,IR,,Confirmed,3513
2020-03-05,IR,,Deaths,107
2020-03-05,IS,,Confirmed,34
2020-03-05,IS,,Deaths,0
2020-03-05,IT,,Confirmed,3858
2020-03-05,IT,,Deaths,148
2020-03-05,JM,,Confirmed,0
2020-03-05,JM,,Deaths,0
2020-03-05,JO,,Confirmed,1
2020-03-05,JO,,Deaths,0
2020-03-05,JP,,Confirmed,360
2020-03-05,JP,,Deaths,6
2020-03-05,KE,,Confirmed,0
2020-03-05,KE,,Deaths,0
2020-03-05,KH,,Confirmed,1
2020-03-05,KH,,Deaths,0
2020-03-05,KR,,Confirmed,6088
2020-03-05,KR,,Deaths,35
2020-03-05,KW,,Confirmed,58
2020-03-05,KW,,Deaths,0
2020-03-05,KY,,Confirmed,0
2020-03-05,KY,,Deaths,0
2020-03-05,KZ,,Confirmed,0
2020-03-05,KZ,,Deaths,0
2020-03-05,LB,,Confirmed,16
2020-03-05,LB,,Deaths,0
2020-03-05,LI,,Confirmed,1
2020-03-05,LI,,Deaths,0
2020-03-05,LK,,Confirmed,1
2020-03-05,LK,,Deaths,0
2020-03-05,LT,,Confirmed,1
2020-03-05,LT,,Deaths,0
2020-03-05,LU,,Confirmed,1
2020-03-05,LU,,Deaths,0
2020-03-05,LV,,Confirmed,1
2020-03-05,LV,,Deaths,0
2020-03-05,MA,,Confirmed,2
