wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-13,35,4,,,6753,481,,,,,,-47,-11,-23,-35,-50,18,,30.06864,-89.92813,,907,,,72231553917,9.9535135,24.395833,20.368056,28.472222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-14,15,1,,,6768,482,,,,,,-55,-20,-54,-45,-52,21,,30.06864,-89.92813,,907,,,72231553917,9.9535135,24.819444,22.5625,27.881944,0.34925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-15,19,7,,,6787,489,,,,,,-58,-22,-55,-49,-51,22,,30.06864,-89.92813,,907,,,72231553917,9.9535135,24.319444,21.006944,27.013889,32.874857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-16,-6,6,,,6781,495,,,,,,-62,-24,-65,-49,-41,14,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.194444,23.013889,27.833333,6.19125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-17,28,0,,,6809,495,,,,,,-61,-20,-41,-45,-40,11,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.722222,23.819444,30.388889,1.9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-18,13,0,,,6822,495,,,,,,-47,-19,-27,-36,-44,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,24.861111,21.486111,28.875,1.55575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-19,47,-1,,,6869,494,,,,,,-42,-14,-25,-37,-45,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.770833,19.368056,31.305556,0.1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-20,15,6,,,6884,500,,,,,,-43,-10,-31,-34,-46,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.458333,22.6875,29.770833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-21,20,0,,,6904,500,,,,,,-45,-11,-33,-32,-46,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.597222,21.826389,32.166667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-22,40,0,,,6944,500,,,,,,-52,-19,-45,-41,-46,18,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.555556,24.479167,31.152778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-23,5,0,,,6949,500,,,,,,-59,-23,-59,-45,-38,12,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.972222,24.784722,31.4375,1.5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-24,4,0,,,6953,500,,,,,,-57,-18,-39,-46,-40,9,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.680556,22.006944,30.340278,13.2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-25,52,0,,,7005,500,,,,,,-56,-26,-44,-54,-64,21,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.746032,23.666667,30.087302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-26,16,4,,,7021,504,,,,,,-48,-22,-50,-44,-45,18,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.5,22.854167,28.270833,6.9668571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-27,24,0,,,7045,504,,,,,,-42,-13,-30,-37,-44,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.0625,22.909722,29.944444,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-28,22,1,,,7067,505,,,,,,-44,-13,-34,-38,-43,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.083333,20.847222,30.486111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-29,0,0,,,7067,505,,,,,,-50,-19,-44,-40,-44,18,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.097222,22.444444,30.069444,0.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-30,41,2,,,7108,507,,,,,,-56,-21,-54,-41,-32,11,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.875,23.194444,31.409722,0.09525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-05-31,19,0,,,7127,507,,,,,,-57,-20,-39,-46,-33,9,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.055556,23.173611,31.166667,3.27025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-01,14,0,,,7141,507,,,,,,-43,-14,-32,-32,-41,14,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.180556,23.8125,30.576389,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-02,15,-1,,,7156,506,,,,,,-40,-11,-26,-34,-42,15,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.173611,23.861111,30.4375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-03,18,3,,,7174,509,,,,,,-40,-7,-28,-34,-43,15,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.604167,23.798611,29.625,1.74625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-04,18,2,,,7192,511,,,,,,-40,-7,-21,-28,-42,14,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.875,22.638889,30.625,0.53975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-05,14,0,,,7206,511,,,,,,-46,-8,-27,-36,-42,15,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.555556,22.965278,31.618056,0.4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-06,16,1,,,7222,512,,,,,,-59,-13,-73,-50,-35,12,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.083333,24.458333,30.215278,0.18142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-07,8,0,,,7230,512,,,,,,-77,-45,-89,-78,-52,18,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.736111,24.513889,27.680556,8.0917143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-08,7,0,,,7237,512,,,,,,-59,-34,-70,-61,-53,22,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.326389,24.993056,28.333333,29.246286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-09,10,1,,,7247,513,,,,,,-41,-15,-42,-41,-41,15,,30.06864,-89.92813,,907,,,72231553917,9.9535135,28.618056,26.395833,31.493056,6.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-10,32,0,,,7279,513,,,,,,-44,-18,-40,-43,-46,17,,30.06864,-89.92813,,907,,,72231553917,9.9535135,28.076389,23.701389,32.208333,10.486571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-11,15,2,,,7294,515,,,,,,-37,-9,-22,-31,-40,13,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.263889,21.895833,31,13.11275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-12,25,1,,,7319,516,,,,,,-45,-16,-31,-31,-41,13,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.513889,21.881944,30.486111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-13,55,0,,,7374,516,,,,,,-49,-18,-44,-30,-29,8,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.833333,22.451389,31.430556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-14,19,2,,,7393,518,,,,,,-51,-18,-37,-35,-32,7,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.8125,24.444444,31.423611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-15,18,1,,,7411,519,,,,,,-41,-18,-28,-32,-40,13,,30.06864,-89.92813,,907,,,72231553917,9.9535135,28.388889,23.479167,33.208333,0.15875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-16,17,3,,,7428,522,,,,,,-35,-13,-25,-31,-41,13,,30.06864,-89.92813,,907,,,72231553917,9.9535135,28.208333,23.951389,32.326389,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-17,31,1,,,7459,523,,,,,,-33,-8,-13,-29,-41,12,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.173611,22.069444,31.368056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-18,0,0,,,7459,523,,,,,,-37,-9,-18,-27,-41,12,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.354167,22.5625,31.826389,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-19,-11,3,,,7448,526,,,,,,-43,-13,-10,-28,-42,13,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.618056,22.75,31.9375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-20,43,3,,,7491,529,,,,,,-48,-12,-38,-30,-31,7,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.881944,23.0625,32.111111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-21,27,0,,,7518,529,,,,,,-56,-19,-28,-38,-34,6,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.506944,23.631944,31.486111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-22,18,0,,,7536,529,,,,,,-50,-26,-23,-44,-45,16,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.638889,21.722222,29.652778,11.321143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-23,35,0,,,7571,529,,,,,,-39,-19,-30,-36,-44,15,,30.06864,-89.92813,,907,,,72231553917,9.9535135,27.270833,24.041667,32.006944,6.0597143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-24,39,0,,,7610,529,,,,,,,,,,,,,30.06864,-89.92813,,907,,,72231553917,9.9535135,24.697531,22.567901,27.518519,10.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-25,28,0,,,7638,529,,,,,,,,,,,,,30.06864,-89.92813,,907,,,72231553917,9.9535135,26.598765,23.512346,31.222222,10.329333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486231,geoId/22071,US,United States of America,LA,Louisiana,22071,Orleans Parish,US,USA,2,2020-06-26,43,1,,,7681,530,,,,,,,,,,,,,30.06864,-89.92813,,907,,,72231553917,9.9535135,25.583333,25.125,25.986111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389617,,,,,,,,,,,,,,,,,,,,,,,,,,,
