key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_IL_17041,2020-05-31,1,0,,,28,0,,
US_IL_17043,2020-05-31,77,5,,,7717,373,,
US_IL_17045,2020-05-31,0,0,,,1,0,,
US_IL_17047,2020-05-31,0,0,,,2,0,,
US_IL_17049,2020-05-31,0,0,,,7,1,,
US_IL_17051,2020-05-31,1,0,,,21,3,,
US_IL_17053,2020-05-31,0,0,,,20,1,,
US_IL_17055,2020-05-31,0,0,,,12,0,,
US_IL_17057,2020-05-31,0,0,,,11,0,,
US_IL_17059,2020-05-31,0,0,,,2,0,,
US_IL_17061,2020-05-31,0,0,,,5,0,,
US_IL_17063,2020-05-31,0,0,,,98,2,,
US_IL_17065,2020-05-31,0,0,,,2,0,,
US_IL_17067,2020-05-31,0,0,,,17,0,,
US_IL_17069,2020-05-31,0,0,,,1,0,,
US_IL_17071,2020-05-31,0,0,,,8,0,,
US_IL_17073,2020-05-31,0,0,,,69,0,,
US_IL_17075,2020-05-31,1,0,,,132,4,,
US_IL_17077,2020-05-31,4,0,,,286,10,,
US_IL_17079,2020-05-31,0,0,,,45,7,,
US_IL_17081,2020-05-31,0,0,,,101,16,,
US_IL_17083,2020-05-31,4,0,,,24,1,,
US_IL_17085,2020-05-31,0,0,,,32,0,,
US_IL_17087,2020-05-31,0,0,,,8,0,,
US_IL_17089,2020-05-31,81,2,,,6408,178,,
US_IL_17091,2020-05-31,0,0,,,1157,55,,
US_IL_17093,2020-05-31,5,0,,,798,22,,
US_IL_17095,2020-05-31,2,0,,,100,0,,
US_IL_17097,2020-05-31,135,3,,,8373,291,,
US_IL_17099,2020-05-31,3,0,,,153,13,,
US_IL_17101,2020-05-31,0,0,,,4,0,,
US_IL_17103,2020-05-31,0,0,,,81,1,,
US_IL_17105,2020-05-31,0,0,,,34,2,,
US_IL_17107,2020-05-31,0,0,,,10,0,,
US_IL_17109,2020-05-31,1,0,,,88,11,,
US_IL_17111,2020-05-31,0,0,,,1566,73,,
US_IL_17113,2020-05-31,2,0,,,220,13,,
US_IL_17115,2020-05-31,-1,0,,,193,19,,
US_IL_17117,2020-05-31,0,0,,,45,2,,
US_IL_17119,2020-05-31,4,0,,,582,60,,
US_IL_17121,2020-05-31,0,0,,,50,0,,
US_IL_17123,2020-05-31,0,0,,,5,0,,
US_IL_17125,2020-05-31,0,0,,,18,0,,
US_IL_17127,2020-05-31,0,0,,,7,0,,
US_IL_17129,2020-05-31,0,0,,,20,0,,
US_IL_17131,2020-05-31,0,0,,,17,0,,
US_IL_17133,2020-05-31,0,1,,,95,12,,
US_IL_17135,2020-05-31,0,0,,,39,0,,
US_IL_17137,2020-05-31,0,0,,,36,1,,
US_IL_17139,2020-05-31,0,0,,,11,0,,
US_IL_17141,2020-05-31,0,0,,,211,3,,
US_IL_17143,2020-05-31,9,1,,,234,9,,
US_IL_17145,2020-05-31,-1,0,,,41,0,,
US_IL_17147,2020-05-31,0,0,,,11,0,,
US_IL_17149,2020-05-31,0,0,,,1,0,,
US_IL_17151,2020-05-31,0,0,,,1,0,,
US_IL_17153,2020-05-31,0,0,,,56,0,,
US_IL_17155,2020-05-31,0,0,,,1,0,,
US_IL_17157,2020-05-31,1,0,,,270,4,,
US_IL_17159,2020-05-31,0,0,,,3,0,,
US_IL_17161,2020-05-31,3,0,,,698,27,,
US_IL_17163,2020-05-31,13,1,,,1230,96,,
US_IL_17165,2020-05-31,0,0,,,7,0,,
US_IL_17167,2020-05-31,0,0,,,354,31,,
US_IL_17169,2020-05-31,0,0,,,13,0,,
US_IL_17173,2020-05-31,0,0,,,16,1,,
US_IL_17175,2020-05-31,0,0,,,3,0,,
US_IL_17177,2020-05-31,5,0,,,206,2,,
US_IL_17179,2020-05-31,1,0,,,74,5,,
US_IL_17181,2020-05-31,-1,1,,,154,11,,
US_IL_17183,2020-05-31,1,0,,,40,1,,
US_IL_17185,2020-05-31,0,0,,,2,0,,
US_IL_17187,2020-05-31,2,0,,,117,0,,
US_IL_17189,2020-05-31,0,0,,,18,0,,
US_IL_17191,2020-05-31,0,0,,,9,1,,
US_IL_17193,2020-05-31,0,0,,,2,0,,
US_IL_17195,2020-05-31,3,1,,,143,13,,
US_IL_17197,2020-05-31,56,3,,,5566,276,,
US_IL_17199,2020-05-31,1,1,,,67,2,,
US_IL_17201,2020-05-31,42,0,,,2251,59,,
US_IL_17203,2020-05-31,1,0,,,21,2,,
US_IN,2020-05-31,365,9,,5151,35429,2134,21704,261546
US_IN_18001,2020-05-31,-2,0,,,15,1,,
US_IN_18003,2020-05-31,18,0,,,1626,77,,
US_IN_18005,2020-05-31,3,1,,,516,38,,
US_IN_18007,2020-05-31,0,0,,,30,0,,
US_IN_18009,2020-05-31,0,0,,,26,2,,
US_IN_18011,2020-05-31,-1,0,,,332,38,,
US_IN_18013,2020-05-31,0,0,,,33,1,,
US_IN_18015,2020-05-31,0,0,,,93,2,,
US_IN_18017,2020-05-31,0,0,,,1589,8,,
US_IN_18019,2020-05-31,7,0,,,511,48,,
US_IN_18021,2020-05-31,0,0,,,51,1,,
US_IN_18023,2020-05-31,5,0,,,233,2,,
US_IN_18025,2020-05-31,0,0,,,25,1,,
US_IN_18027,2020-05-31,3,0,,,90,18,,
US_IN_18029,2020-05-31,0,0,,,169,22,,
US_IN_18031,2020-05-31,0,0,,,237,34,,
US_IN_18033,2020-05-31,0,0,,,38,2,,
US_IN_18035,2020-05-31,0,1,,,386,38,,
US_IN_18037,2020-05-31,0,0,,,199,3,,
US_IN_18039,2020-05-31,60,0,,,1328,30,,
US_IN_18041,2020-05-31,0,0,,,114,7,,
US_IN_18043,2020-05-31,0,0,,,320,41,,
US_IN_18045,2020-05-31,0,0,,,21,2,,
US_IN_18047,2020-05-31,0,0,,,116,9,,
US_IN_18049,2020-05-31,0,0,,,49,1,,
US_IN_18051,2020-05-31,2,0,,,17,2,,
US_IN_18053,2020-05-31,3,0,,,269,24,,
US_IN_18055,2020-05-31,0,0,,,173,27,,
US_IN_18057,2020-05-31,5,0,,,1173,99,,
US_IN_18059,2020-05-31,7,0,,,342,28,,
US_IN_18061,2020-05-31,0,0,,,196,24,,
US_IN_18063,2020-05-31,3,0,,,1190,85,,
US_IN_18065,2020-05-31,10,0,,,186,11,,
US_IN_18067,2020-05-31,4,0,,,412,30,,
US_IN_18069,2020-05-31,1,0,,,28,2,,
US_IN_18071,2020-05-31,7,0,,,393,2,,
US_IN_18073,2020-05-31,1,0,,,68,1,,
US_IN_18075,2020-05-31,2,0,,,54,0,,
US_IN_18077,2020-05-31,0,0,,,46,1,,
US_IN_18079,2020-05-31,0,0,,,132,6,,
US_IN_18081,2020-05-31,8,0,,,1133,115,,
US_IN_18083,2020-05-31,0,0,,,29,0,,
US_IN_18085,2020-05-31,8,0,,,137,2,,
US_IN_18087,2020-05-31,5,0,,,82,2,,
US_IN_18089,2020-05-31,43,4,,,3650,204,,
US_IN_18091,2020-05-31,3,0,,,434,23,,
US_IN_18093,2020-05-31,4,0,,,164,25,,
US_IN_18095,2020-05-31,0,0,,,595,68,,
US_IN_18097,2020-05-31,92,2,,,9958,617,,
US_IN_18099,2020-05-31,6,1,,,108,2,,
US_IN_18101,2020-05-31,0,0,,,11,0,,
US_IN_18103,2020-05-31,0,0,,,142,1,,
US_IN_18105,2020-05-31,-1,0,,,166,12,,
US_IN_18107,2020-05-31,3,0,,,243,18,,
US_IN_18109,2020-05-31,-1,0,,,286,26,,
US_IN_18111,2020-05-31,1,0,,,79,11,,
US_IN_18113,2020-05-31,4,0,,,234,22,,
US_IN_18115,2020-05-31,0,0,,,13,0,,
US_IN_18117,2020-05-31,2,0,,,130,24,,
US_IN_18119,2020-05-31,1,0,,,35,1,,
US_IN_18121,2020-05-31,1,0,,,22,0,,
US_IN_18123,2020-05-31,1,0,,,44,1,,
US_IN_18125,2020-05-31,0,0,,,6,0,,
US_IN_18127,2020-05-31,5,0,,,548,30,,
US_IN_18129,2020-05-31,0,0,,,16,0,,
US_IN_18131,2020-05-31,0,0,,,46,0,,
US_IN_18133,2020-05-31,1,0,,,142,7,,
US_IN_18135,2020-05-31,0,0,,,70,3,,
US_IN_18137,2020-05-31,1,0,,,109,6,,
US_IN_18139,2020-05-31,1,0,,,62,2,,
US_IN_18141,2020-05-31,8,0,,,1283,39,,
US_IN_18143,2020-05-31,1,0,,,121,3,,
US_IN_18145,2020-05-31,2,0,,,541,30,,
US_IN_18147,2020-05-31,0,0,,,23,1,,
US_IN_18149,2020-05-31,0,0,,,40,3,,
US_IN_18151,2020-05-31,0,0,,,83,2,,
US_IN_18153,2020-05-31,1,0,,,36,1,,
US_IN_18155,2020-05-31,0,0,,,21,0,,
US_IN_18157,2020-05-31,9,0,,,404,3,,
US_IN_18159,2020-05-31,0,0,,,26,2,,
US_IN_18161,2020-05-31,0,0,,,22,0,,
US_IN_18163,2020-05-31,8,0,,,277,2,,
US_IN_18165,2020-05-31,0,0,,,11,0,,
US_IN_18167,2020-05-31,1,0,,,170,9,,
US_IN_18169,2020-05-31,1,0,,,78,2,,
US_IN_18171,2020-05-31,0,0,,,13,1,,
US_IN_18173,2020-05-31,0,0,,,167,29,,
US_IN_18175,2020-05-31,0,0,,,52,1,,
US_IN_18177,2020-05-31,4,0,,,232,5,,
US_IN_18179,2020-05-31,1,0,,,32,0,,
US_IN_18181,2020-05-31,2,0,,,235,8,,
US_IN_18183,2020-05-31,1,0,,,42,3,,
US_KS,2020-05-31,31,2,0,0,9878,211,547,94949
US_KS_20003,2020-05-31,0,0,,,1,0,,
US_KS_20005,2020-05-31,0,0,,,20,0,,
US_KS_20007,2020-05-31,0,0,,,1,0,,
US_KS_20009,2020-05-31,0,0,,,45,1,,
US_KS_20011,2020-05-31,0,0,,,8,1,,
US_KS_20013,2020-05-31,0,0,,,6,0,,
US_KS_20015,2020-05-31,1,0,,,35,0,,
US_KS_20017,2020-05-31,0,0,,,4,0,,
US_KS_20019,2020-05-31,0,0,,,4,0,,
US_KS_20021,2020-05-31,1,0,,,10,0,,
US_KS_20023,2020-05-31,0,0,,,2,0,,
US_KS_20025,2020-05-31,0,0,,,33,0,,
US_KS_20027,2020-05-31,0,0,,,5,1,,
US_KS_20029,2020-05-31,0,0,,,5,0,,
US_KS_20031,2020-05-31,0,0,,,50,8,,
US_KS_20033,2020-05-31,0,0,,,2,0,,
US_KS_20035,2020-05-31,0,0,,,5,1,,
US_KS_20037,2020-05-31,0,0,,,6,1,,
US_KS_20041,2020-05-31,0,0,,,3,0,,
US_KS_20043,2020-05-31,0,0,,,13,0,,
US_KS_20045,2020-05-31,0,0,,,66,0,,
US_KS_20047,2020-05-31,0,0,,,5,0,,
US_KS_20051,2020-05-31,0,0,,,10,0,,
US_KS_20053,2020-05-31,0,0,,,2,0,,
US_KS_20055,2020-05-31,0,0,,,1481,8,,
US_KS_20057,2020-05-31,0,0,,,1738,2,,
US_KS_20059,2020-05-31,1,0,,,35,0,,
US_KS_20061,2020-05-31,0,0,,,17,0,,
US_KS_20063,2020-05-31,0,0,,,1,0,,
US_KS_20067,2020-05-31,0,0,,,18,0,,
US_KS_20069,2020-05-31,0,0,,,22,0,,
US_KS_20073,2020-05-31,0,0,,,8,0,,
US_KS_20075,2020-05-31,0,0,,,18,0,,
US_KS_20077,2020-05-31,0,0,,,2,0,,
US_KS_20079,2020-05-31,0,0,,,15,2,,
US_KS_20081,2020-05-31,0,0,,,21,0,,
US_KS_20083,2020-05-31,0,0,,,4,0,,
US_KS_20085,2020-05-31,4,0,,,100,1,,
US_KS_20087,2020-05-31,0,0,,,22,0,,
US_KS_20089,2020-05-31,0,0,,,4,0,,
US_KS_20091,2020-05-31,10,1,,,839,63,,
US_KS_20093,2020-05-31,0,0,,,45,1,,
US_KS_20097,2020-05-31,0,0,,,2,0,,
US_KS_20099,2020-05-31,0,0,,,22,0,,
US_KS_20101,2020-05-31,0,0,,,3,0,,
US_KS_20103,2020-05-31,0,0,,,1082,7,,
US_KS_20107,2020-05-31,0,0,,,10,0,,
US_KS_20111,2020-05-31,0,0,,,408,3,,
US_KS_20113,2020-05-31,0,0,,,27,0,,
US_KS_20115,2020-05-31,0,0,,,7,1,,
US_KS_20119,2020-05-31,0,0,,,29,0,,
US_KS_20121,2020-05-31,0,0,,,7,0,,
US_KS_20123,2020-05-31,0,0,,,4,0,,
US_KS_20125,2020-05-31,0,0,,,20,2,,
US_KS_20127,2020-05-31,0,0,,,5,0,,
US_KS_20129,2020-05-31,0,0,,,5,0,,
US_KS_20131,2020-05-31,0,0,,,15,0,,
US_KS_20133,2020-05-31,0,0,,,2,0,,
US_KS_20135,2020-05-31,0,0,,,1,0,,
US_KS_20137,2020-05-31,0,0,,,2,0,,
US_KS_20139,2020-05-31,0,0,,,7,0,,
US_KS_20141,2020-05-31,0,0,,,2,0,,
US_KS_20143,2020-05-31,0,0,,,4,0,,
US_KS_20147,2020-05-31,0,0,,,2,0,,
US_KS_20149,2020-05-31,0,0,,,27,0,,
US_KS_20151,2020-05-31,0,0,,,2,0,,
US_KS_20155,2020-05-31,0,0,,,51,0,,
US_KS_20157,2020-05-31,0,0,,,4,0,,
US_KS_20159,2020-05-31,0,0,,,4,0,,
US_KS_20161,2020-05-31,0,0,,,64,1,,
US_KS_20163,2020-05-31,0,0,,,7,0,,
US_KS_20169,2020-05-31,0,0,,,29,2,,
US_KS_20171,2020-05-31,0,0,,,13,0,,
US_KS_20173,2020-05-31,5,0,,,585,21,,
US_KS_20175,2020-05-31,0,0,,,883,2,,
US_KS_20177,2020-05-31,0,0,,,300,7,,
US_KS_20179,2020-05-31,0,0,,,2,0,,
US_KS_20181,2020-05-31,0,0,,,7,0,,
US_KS_20183,2020-05-31,0,0,,,2,0,,
US_KS_20185,2020-05-31,0,0,,,1,0,,
US_KS_20187,2020-05-31,0,0,,,9,0,,
US_KS_20189,2020-05-31,-1,0,,,30,0,,
US_KS_20191,2020-05-31,0,0,,,8,1,,
US_KS_20195,2020-05-31,0,0,,,1,0,,
US_KS_20197,2020-05-31,0,0,,,31,0,,
US_KS_20205,2020-05-31,0,0,,,1,0,,
US_KS_20207,2020-05-31,0,0,,,6,0,,
US_KS_20209,2020-05-31,10,1,,,1414,74,,
US_KY,2020-05-31,50,0,1,5558,9937,441,3232,213753
US_KY_21001,2020-05-31,0,0,,,97,19,,
US_KY_21003,2020-05-31,18,0,,,88,3,,
US_KY_21005,2020-05-31,0,0,,,18,1,,
US_KY_21007,2020-05-31,0,0,,,12,0,,
US_KY_21009,2020-05-31,0,0,,,45,1,,
US_KY_21011,2020-05-31,0,0,,,9,1,,
US_KY_21013,2020-05-31,0,0,,,1,0,,
US_KY_21015,2020-05-31,4,0,,,462,17,,
US_KY_21017,2020-05-31,0,0,,,11,1,,
US_KY_21019,2020-05-31,0,0,,,39,3,,
US_KY_21021,2020-05-31,0,0,,,25,0,,
US_KY_21023,2020-05-31,0,0,,,12,0,,
US_KY_21025,2020-05-31,0,0,,,3,0,,
US_KY_21027,2020-05-31,0,0,,,17,2,,
US_KY_21029,2020-05-31,3,0,,,114,4,,
US_KY_21031,2020-05-31,0,0,,,228,13,,
US_KY_21033,2020-05-31,0,0,,,12,0,,
US_KY_21035,2020-05-31,0,0,,,50,1,,
US_KY_21037,2020-05-31,0,0,,,173,11,,
US_KY_21039,2020-05-31,0,0,,,5,1,,
US_KY_21041,2020-05-31,0,0,,,12,0,,
US_KY_21043,2020-05-31,0,0,,,11,0,,
US_KY_21045,2020-05-31,0,0,,,3,0,,
US_KY_21047,2020-05-31,8,0,,,119,3,,
US_KY_21049,2020-05-31,0,0,,,41,0,,
US_KY_21051,2020-05-31,0,0,,,7,0,,
US_KY_21053,2020-05-31,0,0,,,3,0,,
US_KY_21055,2020-05-31,0,0,,,6,1,,
US_KY_21057,2020-05-31,0,0,,,5,0,,
US_KY_21059,2020-05-31,0,0,,,317,6,,
US_KY_21061,2020-05-31,4,0,,,60,9,,
US_KY_21063,2020-05-31,0,0,,,1,0,,
US_KY_21067,2020-05-31,0,0,,,714,13,,
US_KY_21069,2020-05-31,0,0,,,3,0,,
US_KY_21071,2020-05-31,0,0,,,18,0,,
US_KY_21073,2020-05-31,0,0,,,38,0,,
US_KY_21075,2020-05-31,0,0,,,7,0,,
US_KY_21077,2020-05-31,0,0,,,36,3,,
US_KY_21079,2020-05-31,0,0,,,5,0,,
US_KY_21081,2020-05-31,0,0,,,44,4,,
US_KY_21083,2020-05-31,0,0,,,165,19,,
US_KY_21085,2020-05-31,0,0,,,124,8,,
US_KY_21087,2020-05-31,0,0,,,1,0,,
US_KY_21089,2020-05-31,0,0,,,14,0,,
US_KY_21091,2020-05-31,0,0,,,8,0,,
US_KY_21093,2020-05-31,0,0,,,102,2,,
US_KY_21095,2020-05-31,0,0,,,1,0,,
US_KY_21097,2020-05-31,0,0,,,19,0,,
US_KY_21099,2020-05-31,0,0,,,26,0,,
US_KY_21101,2020-05-31,0,0,,,116,4,,
US_KY_21103,2020-05-31,0,0,,,22,0,,
US_KY_21105,2020-05-31,0,0,,,5,0,,
US_KY_21107,2020-05-31,0,0,,,222,31,,
US_KY_21109,2020-05-31,0,0,,,61,13,,
US_KY_21111,2020-05-31,0,0,,,2555,161,,
US_KY_21113,2020-05-31,0,0,,,62,0,,
US_KY_21115,2020-05-31,0,0,,,5,0,,
US_KY_21117,2020-05-31,0,0,,,585,33,,
US_KY_21119,2020-05-31,0,0,,,4,0,,
US_KY_21121,2020-05-31,0,0,,,8,0,,
US_KY_21123,2020-05-31,0,0,,,8,0,,
US_KY_21125,2020-05-31,0,0,,,21,2,,
US_KY_21127,2020-05-31,0,0,,,2,0,,
US_KY_21129,2020-05-31,0,0,,,1,0,,
US_KY_21131,2020-05-31,0,0,,,6,0,,
US_KY_21133,2020-05-31,0,0,,,5,0,,
US_KY_21135,2020-05-31,0,0,,,8,0,,
US_KY_21137,2020-05-31,0,0,,,8,1,,
US_KY_21139,2020-05-31,0,0,,,9,0,,
US_KY_21141,2020-05-31,0,0,,,145,4,,
US_KY_21143,2020-05-31,0,0,,,15,3,,
US_KY_21145,2020-05-31,0,0,,,95,2,,
US_KY_21147,2020-05-31,0,0,,,13,0,,
US_KY_21149,2020-05-31,0,0,,,23,0,,
US_KY_21151,2020-05-31,0,0,,,55,1,,
US_KY_21153,2020-05-31,0,0,,,2,0,,
US_KY_21155,2020-05-31,0,0,,,21,0,,
US_KY_21157,2020-05-31,0,0,,,38,2,,
US_KY_21159,2020-05-31,0,0,,,3,0,,
US_KY_21161,2020-05-31,0,0,,,9,0,,
US_KY_21163,2020-05-31,0,0,,,22,2,,
US_KY_21165,2020-05-31,0,0,,,10,0,,
US_KY_21167,2020-05-31,0,0,,,13,0,,
US_KY_21169,2020-05-31,1,0,,,7,1,,
US_KY_21171,2020-05-31,0,0,,,17,0,,
US_KY_21173,2020-05-31,0,0,,,24,0,,
US_KY_21175,2020-05-31,0,0,,,1,0,,
US_KY_21177,2020-05-31,12,0,,,497,7,,
US_KY_21179,2020-05-31,0,0,,,41,1,,
US_KY_21181,2020-05-31,0,0,,,3,0,,
US_KY_21183,2020-05-31,0,0,,,168,0,,
US_KY_21185,2020-05-31,0,0,,,83,5,,
US_KY_21187,2020-05-31,0,0,,,2,0,,
US_KY_21189,2020-05-31,0,0,,,2,0,,
US_KY_21191,2020-05-31,0,0,,,9,0,,
US_KY_21193,2020-05-31,0,0,,,19,0,,
US_KY_21195,2020-05-31,0,0,,,29,2,,
US_KY_21197,2020-05-31,0,0,,,1,0,,
US_KY_21199,2020-05-31,0,0,,,58,2,,
US_KY_21203,2020-05-31,0,0,,,13,0,,
US_KY_21205,2020-05-31,0,0,,,7,0,,
US_KY_21207,2020-05-31,0,0,,,24,4,,
US_KY_21209,2020-05-31,0,0,,,35,0,,
US_KY_21211,2020-05-31,0,0,,,164,4,,
US_KY_21213,2020-05-31,0,0,,,52,3,,
US_KY_21215,2020-05-31,0,0,,,22,0,,
US_KY_21217,2020-05-31,0,0,,,11,1,,
US_KY_21219,2020-05-31,0,0,,,17,0,,
US_KY_21221,2020-05-31,0,0,,,10,0,,
US_KY_21223,2020-05-31,0,0,,,6,0,,
US_KY_21225,2020-05-31,0,0,,,11,0,,
US_KY_21227,2020-05-31,0,0,,,1007,6,,
US_KY_21229,2020-05-31,0,0,,,6,0,,
US_KY_21231,2020-05-31,0,0,,,8,0,,
US_KY_21233,2020-05-31,0,0,,,34,0,,
US_KY_21235,2020-05-31,0,0,,,13,0,,
US_KY_21237,2020-05-31,0,0,,,1,0,,
US_KY_21239,2020-05-31,0,0,,,27,0,,
US_LA,2020-05-31,339,6,0,6290,40021,2791,28700,375109
US_LA_22001,2020-05-31,6,0,,,418,23,,
US_LA_22003,2020-05-31,0,0,,,184,10,,
US_LA_22005,2020-05-31,3,0,,,820,56,,
US_LA_22007,2020-05-31,1,0,,,252,14,,
US_LA_22009,2020-05-31,3,0,,,128,9,,
US_LA_22011,2020-05-31,0,0,,,66,4,,
US_LA_22013,2020-05-31,2,0,,,146,23,,
US_LA_22015,2020-05-31,3,0,,,415,26,,
US_LA_22017,2020-05-31,37,0,,,2562,188,,
US_LA_22019,2020-05-31,3,0,,,599,49,,
US_LA_22021,2020-05-31,1,0,,,54,0,,
US_LA_22023,2020-05-31,1,0,,,6,0,,
US_LA_22025,2020-05-31,0,0,,,113,3,,
US_LA_22027,2020-05-31,0,0,,,66,10,,
US_LA_22029,2020-05-31,0,0,,,87,5,,
US_LA_22031,2020-05-31,1,0,,,247,17,,
US_LA_22033,2020-05-31,27,0,,,3618,239,,
US_LA_22035,2020-05-31,10,0,,,148,0,,
US_LA_22037,2020-05-31,0,0,,,194,30,,
US_LA_22039,2020-05-31,0,0,,,78,1,,
US_LA_22041,2020-05-31,18,0,,,332,10,,
US_LA_22043,2020-05-31,0,0,,,28,1,,
US_LA_22045,2020-05-31,1,1,,,408,38,,
US_LA_22047,2020-05-31,3,0,,,567,41,,
US_LA_22049,2020-05-31,0,0,,,106,13,,
US_LA_22051,2020-05-31,48,3,,,7584,450,,
US_LA_22053,2020-05-31,0,0,,,76,7,,
US_LA_22055,2020-05-31,5,0,,,768,26,,
US_LA_22057,2020-05-31,12,0,,,821,71,,
US_LA_22059,2020-05-31,0,0,,,51,0,,
US_LA_22061,2020-05-31,5,0,,,157,14,,
US_LA_22063,2020-05-31,5,1,,,422,29,,
US_LA_22065,2020-05-31,7,0,,,97,0,,
US_LA_22067,2020-05-31,1,0,,,122,5,,
US_LA_22069,2020-05-31,1,0,,,169,13,,
US_LA_22071,2020-05-31,19,0,,,7127,507,,
US_LA_22073,2020-05-31,29,0,,,1248,41,,
US_LA_22075,2020-05-31,0,0,,,211,17,,
US_LA_22077,2020-05-31,2,0,,,197,24,,
US_LA_22079,2020-05-31,7,0,,,790,26,,
US_LA_22081,2020-05-31,0,0,,,50,7,,
US_LA_22083,2020-05-31,7,0,,,135,3,,
US_LA_22085,2020-05-31,0,0,,,46,0,,
US_LA_22087,2020-05-31,0,0,,,536,22,,
US_LA_22089,2020-05-31,1,0,,,638,44,,
US_LA_22091,2020-05-31,0,0,,,51,1,,
US_LA_22093,2020-05-31,0,0,,,294,25,,
US_LA_22095,2020-05-31,2,0,,,860,79,,
US_LA_22097,2020-05-31,2,0,,,257,54,,
US_LA_22099,2020-05-31,4,0,,,298,23,,
US_LA_22101,2020-05-31,2,0,,,319,30,,
US_LA_22103,2020-05-31,25,0,,,1749,158,,
US_LA_22105,2020-05-31,4,0,,,858,35,,
US_LA_22107,2020-05-31,0,0,,,11,0,,
US_LA_22109,2020-05-31,12,1,,,679,52,,
US_LA_22111,2020-05-31,4,0,,,317,17,,
US_LA_22113,2020-05-31,0,0,,,53,3,,
US_LA_22115,2020-05-31,1,0,,,26,3,,
US_LA_22117,2020-05-31,6,0,,,425,38,,
US_LA_22119,2020-05-31,0,0,,,147,7,,
US_LA_22121,2020-05-31,5,0,,,166,30,,
US_LA_22123,2020-05-31,1,0,,,62,0,,
US_LA_22125,2020-05-31,1,0,,,209,13,,
US_LA_22127,2020-05-31,1,0,,,164,2,,
US_MA,2020-05-31,664,78,,10334,96965,6846,,592853
US_MA_25001,2020-05-31,7,1,,,1312,116,,
US_MA_25003,2020-05-31,0,0,,,544,40,,
US_MA_25005,2020-05-31,70,5,,,7159,415,,
US_MA_25007,2020-05-31,1,0,,,27,1,,
US_MA_25009,2020-05-31,126,16,,,14225,925,,
US_MA_25011,2020-05-31,0,0,,,319,47,,
US_MA_25013,2020-05-31,53,8,,,6035,580,,
US_MA_25015,2020-05-31,0,1,,,855,89,,
US_MA_25017,2020-05-31,163,19,,,21287,1615,,
US_MA_25019,2020-05-31,0,0,,,13,0,,
US_MA_25021,2020-05-31,63,6,,,8079,821,,
US_MA_25023,2020-05-31,40,4,,,7859,552,,
US_MA_25025,2020-05-31,63,3,,,17936,871,,
US_MA_25027,2020-05-31,117,14,,,11018,767,,
US_MD,2020-05-31,794,23,115,7935,53456,2532,3764,301881
US_MD_24001,2020-05-31,1,1,,,178,17,,
US_MD_24003,2020-05-31,42,2,,,3794,174,,
US_MD_24005,2020-05-31,110,4,,,6080,344,,
US_MD_24009,2020-05-31,7,0,,,342,18,,
US_MD_24011,2020-05-31,6,1,,,259,1,,
US_MD_24013,2020-05-31,33,0,,,914,90,,
US_MD_24015,2020-05-31,5,1,,,371,23,,
US_MD_24017,2020-05-31,23,0,,,1109,72,,
US_MD_24019,2020-05-31,1,0,,,142,3,,
US_MD_24021,2020-05-31,21,0,,,1918,105,,
US_MD_24023,2020-05-31,0,0,,,10,0,,
US_MD_24025,2020-05-31,21,2,,,885,51,,
US_MD_24027,2020-05-31,23,0,,,1932,58,,
US_MD_24029,2020-05-31,3,0,,,173,19,,
US_MD_24031,2020-05-31,110,7,,,11401,612,,
US_MD_24033,2020-05-31,229,2,,,15808,541,,
US_MD_24035,2020-05-31,1,1,,,160,13,,
US_MD_24037,2020-05-31,28,2,,,499,22,,
US_MD_24039,2020-05-31,0,0,,,73,2,,
US_MD_24041,2020-05-31,3,0,,,99,2,,
US_MD_24043,2020-05-31,13,1,,,469,14,,
US_MD_24045,2020-05-31,10,0,,,953,30,,
US_MD_24047,2020-05-31,4,0,,,215,13,,
US_MD_24510,2020-05-31,100,4,,,5672,258,,
US_ME,2020-05-31,43,0,47,43,2325,89,1552,49609
US_ME_23001,2020-05-31,11,0,,,298,2,,
US_ME_23003,2020-05-31,0,0,,,10,1,,
US_ME_23005,2020-05-31,29,0,,,1175,50,,
US_ME_23007,2020-05-31,0,0,,,36,1,,
US_ME_23009,2020-05-31,0,0,,,11,1,,
US_ME_23011,2020-05-31,0,0,,,128,9,,
US_ME_23013,2020-05-31,0,0,,,20,0,,
US_ME_23015,2020-05-31,0,0,,,20,0,,
US_ME_23017,2020-05-31,1,0,,,34,0,,
US_ME_23019,2020-05-31,0,0,,,100,1,,
US_ME_23021,2020-05-31,0,0,,,1,0,,
US_ME_23023,2020-05-31,0,0,,,30,0,,
US_ME_23025,2020-05-31,0,0,,,22,0,,
US_ME_23027,2020-05-31,0,0,,,51,14,,
US_ME_23029,2020-05-31,0,0,,,2,0,,
US_ME_23031,2020-05-31,4,0,,,385,10,,
US_MI,2020-05-31,507,28,0,15818,57355,5491,38099,554630
US_MI_26001,2020-05-31,1,0,,,15,1,,
US_MI_26005,2020-05-31,1,0,,,218,6,,
US_MI_26007,2020-05-31,0,0,,,94,9,,
US_MI_26009,2020-05-31,0,0,,,12,0,,
US_MI_26011,2020-05-31,0,0,,,34,1,,
US_MI_26013,2020-05-31,0,0,,,1,0,,
US_MI_26015,2020-05-31,1,0,,,63,2,,
US_MI_26017,2020-05-31,7,0,,,310,23,,
